CED_CODE_2021,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
CED133,761,1654,4235,4798,5329,4518,1164,163,22,22650,1405,836,1363,1241,1567,2082,1142,216,30,9883,107,81,217,223,276,361,134,18,4,1431,55,70,152,162,125,120,54,33,7,775,2330,2645,5958,6420,7302,7081,2500,434,67,34740,130,193,287,215,236,275,30,5,0,1373,197,99,102,85,94,170,44,8,0,800,330,300,388,301,330,443,75,10,0,2170,2655,2941,6351,6716,7630,7526,2573,445,69,36906,1869,706,1299,1347,1891,4162,8679,5064,1548,26567,327,332,656,712,776,891,724,449,227,5098,4855,3985,8308,8773,10301,12575,11974,5958,1846,68579,312,1069,2443,2994,4002,3078,545,45,0,14499,1780,1236,2797,3316,3472,3656,1209,131,13,17601,131,126,493,322,288,376,134,15,3,1891,64,69,114,103,118,84,42,28,3,632,2279,2504,5847,6737,7882,7198,1931,223,21,34624,81,115,140,115,129,133,13,0,0,724,205,87,156,131,157,186,25,5,0,947,283,206,291,248,288,316,46,5,0,1671
CED134,877,2085,6131,5330,5269,5061,1695,295,38,26771,956,505,905,669,741,1005,780,241,43,5842,66,70,232,173,203,255,138,34,3,1168,59,91,207,138,122,141,63,33,10,870,1959,2745,7472,6309,6335,6458,2679,595,92,34653,127,179,242,184,225,201,22,0,0,1185,112,67,82,46,54,80,40,0,0,481,235,248,324,224,276,281,64,0,0,1663,2194,2997,7801,6538,6605,6743,2743,597,94,36310,1677,555,818,815,1265,2338,4827,3519,1133,16953,567,551,1195,1069,1063,1163,963,591,232,7397,4438,4108,9813,8423,8933,10240,8527,4706,1461,60664,386,1489,3820,3306,3922,3149,736,112,8,16932,1346,877,2611,2630,2216,2456,977,150,10,13286,95,108,626,280,178,288,106,18,0,1702,62,59,175,109,104,115,44,30,3,703,1893,2535,7245,6332,6424,6008,1850,316,30,32626,73,94,141,115,126,78,13,0,0,643,136,84,126,100,88,105,18,3,0,665,215,179,273,215,209,182,32,3,0,1308
CED135,132,1524,9663,10961,5081,3309,719,53,0,31435,657,2184,3513,2139,1322,1049,454,73,6,11409,263,721,1342,1032,807,764,217,27,4,5186,21,166,509,331,131,100,23,4,9,1291,1080,4585,15033,14461,7345,5215,1418,162,16,49312,64,302,733,567,348,268,45,0,0,2327,175,350,310,123,88,89,37,8,0,1176,233,652,1040,687,438,364,80,7,0,3503,1313,5242,16074,15149,7782,5580,1501,169,14,52817,3217,2086,3390,2655,2322,3140,4466,2831,1002,25113,272,668,1759,1309,718,619,375,226,143,6078,4802,7999,21228,19107,10828,9335,6336,3224,1157,84005,108,1492,7572,6219,3875,2277,372,17,0,21933,752,2008,3739,3161,2193,1537,438,50,0,13873,259,576,1254,934,584,541,157,18,0,4324,14,122,294,188,95,68,12,6,3,802,1140,4197,12864,10504,6742,4416,975,89,8,40935,36,151,657,477,197,130,7,0,0,1656,167,265,407,306,162,142,21,0,0,1464,204,417,1065,783,352,269,30,0,0,3122
CED136,827,2364,6890,6767,6382,4478,739,48,5,28494,1422,1092,1524,1124,1139,1392,704,126,8,8541,235,188,358,316,343,418,136,27,3,2015,57,89,188,149,113,85,24,10,4,716,2538,3728,8954,8357,7979,6376,1608,216,16,39769,201,265,367,254,258,224,39,0,0,1605,269,129,113,57,63,86,30,0,0,745,465,393,478,310,326,309,74,4,0,2352,2998,4122,9430,8668,8304,6687,1674,216,16,42123,2071,677,990,1052,1462,3160,7530,4808,1153,22906,230,228,566,489,460,471,460,407,165,3471,5297,5030,10986,10214,10225,10316,9657,5433,1345,68504,359,1547,3939,3721,3989,2404,271,12,3,16247,1932,1682,3529,3801,3533,2947,744,73,3,18246,340,302,918,509,386,428,106,9,5,2996,47,66,142,90,62,67,14,10,4,496,2680,3601,8532,8120,7969,5838,1138,103,10,37988,93,147,179,125,156,98,5,0,0,798,254,133,171,191,151,145,21,0,0,1067,348,278,350,315,306,240,28,0,0,1864
CED137,164,1925,11046,9477,6215,4189,1020,104,6,34142,711,2545,3791,2113,1472,1493,854,176,20,13176,256,696,1403,897,590,552,259,43,7,4694,8,184,468,268,118,77,35,12,3,1164,1136,5348,16706,12750,8393,6309,2165,334,38,53179,33,268,691,386,337,289,45,3,0,2054,134,451,377,101,71,90,56,6,0,1285,171,721,1063,486,410,380,106,9,0,3337,1310,6067,17769,13232,8799,6685,2267,346,38,56520,2659,2344,3709,2110,1754,2652,4468,3261,1366,24318,149,595,1417,781,396,372,317,225,205,4450,4115,8999,22893,16131,10942,9713,7053,3829,1608,85290,82,1868,9683,6253,4962,3017,555,31,4,26457,768,2551,4400,3324,2808,2352,848,101,6,17158,372,747,1577,1095,668,566,179,25,5,5232,23,119,320,177,109,65,23,0,5,838,1239,5285,15985,10848,8544,6007,1596,162,18,49686,10,167,478,268,206,119,20,0,0,1268,152,304,361,221,160,133,30,0,0,1360,163,466,840,492,362,252,49,0,0,2627
CED138,519,1315,3834,5339,5379,4073,937,90,9,21496,1416,1003,1739,1733,1896,2182,1339,216,27,11562,162,132,291,298,332,391,140,13,4,1762,55,75,178,161,134,98,42,19,3,766,2154,2532,6049,7525,7741,6748,2453,340,43,35589,88,153,213,192,215,223,27,0,0,1112,212,79,115,90,98,135,61,9,0,805,303,227,331,275,307,359,96,7,0,1918,2454,2758,6375,7807,8050,7109,2549,351,48,37502,1571,419,811,967,1424,3328,8003,5245,1883,23657,299,286,723,826,777,760,724,489,311,5193,4329,3465,7907,9598,10254,11198,11272,6081,2246,66349,208,815,2492,2967,3788,2653,448,27,0,13410,1916,1482,3218,4198,4062,4025,1351,116,10,20380,223,153,593,492,389,431,155,18,3,2463,59,52,162,135,117,119,34,18,5,702,2403,2506,6466,7799,8364,7228,1998,177,24,36956,59,80,145,117,131,114,9,0,0,662,198,94,141,163,188,179,40,6,0,1016,263,176,288,284,320,296,51,5,0,1674
CED139,1235,2517,6223,5835,5888,5099,1509,265,31,28596,1264,770,1017,803,758,1163,971,285,35,7066,86,94,193,163,174,265,119,28,5,1141,81,114,188,142,107,133,60,35,11,887,2670,3496,7624,6946,6930,6650,2668,622,84,37689,90,185,281,229,169,181,25,0,0,1162,165,110,69,58,50,85,45,5,5,583,255,292,346,285,221,269,71,5,4,1750,2922,3790,7973,7230,7151,6920,2739,623,89,39434,1904,661,997,985,1355,2542,5808,4181,1426,19870,376,400,645,607,650,677,610,421,193,4571,5198,4852,9615,8826,9152,10145,9161,5231,1702,63872,564,1634,3423,3471,3976,2855,612,80,3,16623,1762,1494,2859,2995,2825,2967,1073,143,23,16134,112,185,577,295,242,286,113,23,4,1846,80,72,119,93,96,78,60,33,15,629,2525,3389,6979,6852,7127,6181,1854,279,40,35225,60,83,142,114,124,74,10,0,0,614,205,97,160,102,92,94,28,3,0,784,259,189,311,217,209,170,35,3,3,1401
CED140,502,1299,4040,5433,5713,4090,805,68,11,21966,1158,1087,1330,1283,1371,1530,846,180,11,8807,340,391,498,454,473,498,219,26,4,2900,35,54,148,101,107,51,22,14,3,536,2028,2838,6021,7273,7660,6167,1894,285,28,34203,83,150,245,191,246,220,21,4,0,1160,191,73,49,51,45,79,43,5,0,546,272,221,291,243,299,303,66,9,0,1706,2303,3064,6308,7521,7961,6473,1954,296,28,35905,1900,690,933,912,1296,2848,6207,4798,1466,21044,182,180,459,387,443,429,405,369,314,3171,4377,3931,7703,8815,9696,9751,8574,5463,1804,60119,178,990,2777,3072,3763,2576,381,29,0,13760,1484,1274,2103,3240,3245,2991,929,111,0,15370,494,493,855,772,612,629,174,23,5,4055,32,48,96,94,87,58,16,13,3,454,2185,2808,5825,7174,7701,6258,1505,177,14,33635,50,78,108,98,125,92,11,6,5,570,191,77,91,129,115,129,34,8,0,778,248,158,201,228,241,222,37,10,3,1350
CED141,697,1768,4911,5774,5960,4109,605,43,0,23869,1295,1182,1244,1072,1114,1274,653,137,8,7979,220,203,310,316,359,403,115,17,5,1945,37,49,122,96,89,52,13,13,0,468,2251,3205,6587,7251,7522,5836,1387,208,16,34256,113,188,278,202,233,198,22,0,0,1234,243,97,73,40,51,83,29,0,0,622,362,284,348,244,290,277,46,3,0,1855,2609,3487,6937,7496,7812,6109,1436,209,16,36110,1795,555,800,823,1285,3015,6737,4818,1452,21284,171,169,402,370,388,346,339,339,196,2719,4577,4208,8141,8684,9487,9472,8509,5367,1667,60106,282,1144,2954,3093,3896,2364,266,11,0,14007,1810,1486,2691,3666,3365,2960,769,73,0,16826,287,259,744,544,384,449,131,18,0,2821,23,42,109,80,58,35,18,6,5,378,2402,2935,6498,7385,7707,5810,1183,100,8,34032,70,94,109,94,98,66,9,0,0,545,263,78,130,131,119,121,30,3,0,875,332,167,236,231,223,194,34,3,0,1415
CED142,88,2539,18190,12999,6992,3807,836,81,7,45538,411,2098,5407,2713,1586,1370,741,167,7,14500,216,896,1915,920,509,386,133,19,4,5003,15,136,438,217,75,47,14,5,4,944,734,5665,25949,16846,9157,5615,1724,276,17,65982,28,275,830,558,430,283,58,3,0,2461,117,428,487,152,109,105,55,6,0,1457,145,698,1316,711,537,390,112,7,0,3921,877,6369,27267,17561,9695,5994,1835,282,17,69903,1389,3034,4075,1980,1791,2623,3624,2133,618,21281,168,851,2537,1441,930,744,519,333,100,7625,2433,10251,33884,20990,12424,9368,5974,2749,735,98806,46,2484,15901,8288,4480,2423,475,33,0,34130,615,2596,5676,3231,1694,1435,678,95,9,16024,351,1126,2099,1134,410,300,109,12,0,5540,14,122,357,141,38,39,16,5,0,742,1026,6323,24036,12794,6619,4195,1289,150,14,56439,10,207,656,326,258,136,16,3,0,1613,141,497,563,197,135,115,31,4,0,1688,154,708,1218,530,393,252,47,8,0,3302
CED143,201,1260,6235,7719,7904,4619,1027,123,9,29098,940,1100,1394,1151,1233,1525,1083,340,41,8803,378,425,387,317,315,309,149,39,4,2318,19,34,128,122,91,51,19,6,0,469,1544,2813,8141,9312,9541,6494,2285,515,50,40695,24,84,177,177,244,193,33,3,0,930,164,91,72,31,45,75,41,5,0,527,186,171,247,209,291,265,71,5,0,1453,1732,2993,8390,9522,9830,6761,2353,519,50,42148,2531,632,632,567,820,1743,3404,3070,1226,14619,117,127,369,384,310,277,212,193,132,2120,4371,3751,9384,10472,10966,8789,5972,3780,1406,58881,85,1164,6005,5268,5344,2898,543,26,4,21328,1059,1223,1962,3076,3341,2601,1070,189,16,14536,500,505,792,765,476,402,190,29,0,3660,16,45,117,89,76,52,15,11,3,424,1656,2932,8868,9193,9239,5954,1817,254,23,39949,14,52,141,141,171,100,10,0,0,639,160,76,89,112,133,111,32,3,0,714,171,136,233,252,305,207,44,3,0,1349
CED144,161,1175,5114,5052,4048,2781,624,35,0,18984,606,1447,2715,1776,1416,1161,429,66,4,9618,389,734,1348,1228,1074,1062,237,33,3,6103,29,148,407,258,160,126,27,7,0,1161,1184,3508,9587,8311,6690,5119,1319,128,8,35860,66,277,661,527,389,289,35,0,0,2250,185,278,265,135,103,139,34,4,0,1134,249,553,927,659,492,432,67,7,0,3389,1428,4058,10514,8973,7179,5554,1389,136,8,39248,3675,2244,3797,3237,3143,3844,5011,3533,1394,29875,322,536,1364,1056,734,648,432,344,192,5630,5430,6840,15677,13263,11052,10043,6830,4011,1598,74749,85,1230,4104,3290,3170,1914,300,5,0,14105,729,1468,2459,2462,2192,1616,395,32,0,11361,337,639,1104,850,822,696,170,17,0,4641,34,104,212,144,107,70,18,0,0,682,1186,3442,7878,6738,6301,4296,885,61,5,30784,42,132,279,196,191,126,11,0,0,975,212,219,249,197,169,156,24,0,0,1232,253,351,529,394,357,288,40,0,0,2205
CED145,111,1053,8789,7788,6174,3703,1232,202,20,29071,466,883,1808,1245,1213,1300,1124,424,51,8525,226,320,541,364,289,228,159,56,5,2191,20,50,220,136,107,60,31,10,0,633,825,2303,11367,9531,7785,5294,2545,693,76,40416,15,74,258,235,222,158,32,5,0,997,84,91,141,47,37,54,38,8,0,499,92,164,397,287,260,214,65,13,0,1497,919,2472,11764,9821,8046,5506,2613,701,76,41913,2144,674,1000,759,896,1461,2855,2544,1037,13366,166,205,916,645,424,316,288,319,374,3660,3233,3343,13674,11224,9365,7288,5753,3567,1494,58943,33,1360,9244,5391,4246,2308,570,52,6,23211,463,1044,2639,2809,2491,1985,1172,241,30,12878,321,440,893,734,408,336,156,39,11,3342,11,48,204,117,72,43,25,13,6,539,826,2898,12971,9051,7214,4672,1930,350,45,39965,3,63,247,198,160,89,11,0,0,780,85,117,163,116,104,100,43,0,0,737,90,181,412,310,269,194,57,6,0,1518
CED146,324,1743,5419,6479,5383,3955,712,45,0,24051,1007,1312,1610,1648,1451,1129,391,42,3,8597,499,851,1340,1222,1138,979,249,20,4,6300,65,129,303,237,179,121,27,0,0,1072,1893,4028,8671,9589,8153,6191,1373,108,10,40019,141,365,527,404,352,273,36,0,0,2091,272,204,113,73,83,120,38,0,0,910,412,565,638,482,436,399,72,4,0,3001,2309,4595,9308,10064,8588,6589,1446,112,10,43013,4845,2248,2765,2947,3049,3849,4861,2627,691,27881,394,371,803,825,609,602,389,328,244,4564,7550,7219,12879,13833,12241,11035,6694,3070,938,75458,194,1687,4510,4425,4072,2294,323,10,0,17510,1191,1526,2471,2963,2434,1695,324,25,0,12628,458,661,1105,858,816,620,144,11,0,4681,45,114,216,155,141,78,24,0,0,779,1893,3986,8298,8408,7462,4695,815,44,4,35599,77,207,276,224,224,132,17,0,0,1164,283,228,207,231,194,142,20,0,0,1302,359,432,489,454,424,272,34,0,0,2461
CED147,781,1958,5587,6113,6149,4422,819,90,10,25932,1262,1033,1459,1279,1290,1426,787,166,16,8710,315,345,588,485,510,503,193,26,6,2963,44,68,196,132,105,82,30,13,5,683,2403,3403,7832,8010,8053,6437,1826,296,34,38294,153,237,295,197,204,145,23,0,0,1268,199,91,74,47,43,76,27,4,0,571,351,328,372,249,254,223,53,7,0,1834,2755,3729,8213,8256,8312,6661,1877,304,31,40130,2254,781,910,991,1430,3098,6665,4870,1501,22489,216,224,414,455,449,390,392,415,347,3306,5231,4727,9538,9699,10181,10150,8936,5585,1873,65928,346,1378,3287,3375,3779,2367,365,40,0,14931,1649,1427,2897,3561,3531,2858,868,106,10,16903,451,441,1168,727,603,563,173,13,0,4140,48,56,137,88,85,61,23,15,0,515,2492,3301,7490,7752,7996,5844,1425,167,12,36482,76,111,139,96,103,72,6,0,0,596,229,114,125,137,113,97,19,0,0,830,304,223,259,231,216,166,23,5,0,1428
CED194,23,70,243,184,129,102,17,4,0,762,22,48,133,69,54,61,26,0,0,410,10,10,51,33,34,14,6,0,0,152,4,11,23,14,7,10,6,5,0,66,57,128,435,295,228,187,52,6,0,1388,13,36,75,70,57,33,6,0,0,285,9,15,25,13,17,23,3,0,0,106,24,49,97,83,79,56,12,0,0,392,78,181,530,377,303,237,61,4,0,1775,83,92,218,241,274,401,459,127,13,1917,90,136,412,483,435,312,131,39,8,2040,253,411,1164,1108,1010,949,648,166,19,5734,9,48,170,97,85,52,9,0,0,470,48,50,160,75,75,78,24,0,0,506,6,21,43,23,19,22,3,0,0,136,0,0,6,9,6,0,0,0,0,20,66,122,369,195,189,156,34,0,0,1128,9,16,28,37,24,12,0,0,0,135,19,19,28,24,14,19,4,0,0,124,27,37,57,62,40,30,6,0,0,252
CED197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
