CED_CODE_2021,M_15_19_yr_Married,M_15_19_yr_Separated,M_15_19_yr_Divorced,M_15_19_yr_Widowed,M_15_19_yr_Never_married,M_15_19_yr_Tot,M_20_24_yr_Married,M_20_24_yr_Separated,M_20_24_yr_Divorced,M_20_24_yr_Widowed,M_20_24_yr_Never_married,M_20_24_yr_Tot,M_25_34_yr_Married,M_25_34_yr_Separated,M_25_34_yr_Divorced,M_25_34_yr_Widowed,M_25_34_yr_Never_married,M_25_34_yr_Tot,M_35_44_yr_Married,M_35_44_yr_Separated,M_35_44_yr_Divorced,M_35_44_yr_Widowed,M_35_44_yr_Never_married,M_35_44_yr_Tot,M_45_54_yr_Married,M_45_54_yr_Separated,M_45_54_yr_Divorced,M_45_54_yr_Widowed,M_45_54_yr_Never_married,M_45_54_yr_Tot,M_55_64_yr_Married,M_55_64_yr_Separated,M_55_64_yr_Divorced,M_55_64_yr_Widowed,M_55_64_yr_Never_married,M_55_64_yr_Tot,M_65_74_yr_Married,M_65_74_yr_Separated,M_65_74_yr_Divorced,M_65_74_yr_Widowed,M_65_74_yr_Never_married,M_65_74_yr_Tot,M_75_84_yr_Married,M_75_84_yr_Separated,M_75_84_yr_Divorced,M_75_84_yr_Widowed,M_75_84_yr_Never_married,M_75_84_yr_Tot,M_85ov_Married,M_85ov_Separated,M_85ov_Divorced,M_85ov_Widowed,M_85ov_Never_married,M_85ov_Tot,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_married,M_Tot_Tot,F_15_19_yr_Married,F_15_19_yr_Separated,F_15_19_yr_Divorced,F_15_19_yr_Widowed,F_15_19_yr_Never_married,F_15_19_yr_Tot,F_20_24_yr_Married,F_20_24_yr_Separated,F_20_24_yr_Divorced,F_20_24_yr_Widowed,F_20_24_yr_Never_married,F_20_24_yr_Tot,F_25_34_yr_Married,F_25_34_yr_Separated,F_25_34_yr_Divorced,F_25_34_yr_Widowed,F_25_34_yr_Never_married,F_25_34_yr_Tot,F_35_44_yr_Married,F_35_44_yr_Separated,F_35_44_yr_Divorced,F_35_44_yr_Widowed,F_35_44_yr_Never_married,F_35_44_yr_Tot,F_45_54_yr_Married,F_45_54_yr_Separated,F_45_54_yr_Divorced,F_45_54_yr_Widowed,F_45_54_yr_Never_married,F_45_54_yr_Tot,F_55_64_yr_Married,F_55_64_yr_Separated,F_55_64_yr_Divorced,F_55_64_yr_Widowed,F_55_64_yr_Never_married,F_55_64_yr_Tot,F_65_74_yr_Married,F_65_74_yr_Separated,F_65_74_yr_Divorced,F_65_74_yr_Widowed,F_65_74_yr_Never_married,F_65_74_yr_Tot,F_75_84_yr_Married,F_75_84_yr_Separated,F_75_84_yr_Divorced,F_75_84_yr_Widowed,F_75_84_yr_Never_married,F_75_84_yr_Tot,F_85ov_Married,F_85ov_Separated,F_85ov_Divorced,F_85ov_Widowed,F_85ov_Never_married,F_85ov_Tot,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_married,F_Tot_Tot,P_15_19_yr_Married,P_15_19_yr_Separated,P_15_19_yr_Divorced,P_15_19_yr_Widowed,P_15_19_yr_Never_married,P_15_19_yr_Tot,P_20_24_yr_Married,P_20_24_yr_Separated,P_20_24_yr_Divorced,P_20_24_yr_Widowed,P_20_24_yr_Never_married,P_20_24_yr_Tot,P_25_34_yr_Married,P_25_34_yr_Separated,P_25_34_yr_Divorced,P_25_34_yr_Widowed,P_25_34_yr_Never_married,P_25_34_yr_Tot,P_35_44_yr_Married,P_35_44_yr_Separated,P_35_44_yr_Divorced,P_35_44_yr_Widowed,P_35_44_yr_Never_married,P_35_44_yr_Tot,P_45_54_yr_Married,P_45_54_yr_Separated,P_45_54_yr_Divorced,P_45_54_yr_Widowed,P_45_54_yr_Never_married,P_45_54_yr_Tot,P_55_64_yr_Married,P_55_64_yr_Separated,P_55_64_yr_Divorced,P_55_64_yr_Widowed,P_55_64_yr_Never_married,P_55_64_yr_Tot,P_65_74_yr_Married,P_65_74_yr_Separated,P_65_74_yr_Divorced,P_65_74_yr_Widowed,P_65_74_yr_Never_married,P_65_74_yr_Tot,P_75_84_yr_Married,P_75_84_yr_Separated,P_75_84_yr_Divorced,P_75_84_yr_Widowed,P_75_84_yr_Never_married,P_75_84_yr_Tot,P_85ov_Married,P_85ov_Separated,P_85ov_Divorced,P_85ov_Widowed,P_85ov_Never_married,P_85ov_Tot,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_married,P_Tot_Tot
CED121,9,0,0,4,5435,5443,131,0,3,6,5128,5263,3384,220,179,8,7397,11188,5722,528,669,19,3619,10558,6033,646,1328,74,2585,10672,6429,552,1765,227,1727,10698,6335,396,1424,488,674,9323,3600,141,567,640,226,5180,865,30,107,608,62,1666,32508,2524,6045,2075,26843,69996,6,4,0,0,4981,4984,224,18,5,0,4420,4676,4252,349,276,20,6174,11063,5959,638,877,77,2933,10487,6202,714,1698,206,2026,10845,6503,570,2141,613,1118,10935,5870,310,1753,1396,469,9803,2648,108,712,2145,184,5792,480,22,140,1994,80,2715,32128,2730,7597,6457,22384,71302,5,3,0,6,10409,10422,357,22,6,5,9549,9941,7630,574,453,29,13572,22251,11688,1163,1549,94,6550,21046,12230,1368,3024,283,4611,21516,12932,1116,3906,838,2842,21629,12208,708,3183,1884,1145,19128,6248,247,1281,2781,406,10968,1339,56,247,2604,141,4383,64637,5251,13649,8534,49225,141295
CED122,9,0,0,0,4522,4527,106,0,0,8,7186,7295,3695,144,189,10,14058,18095,7373,319,695,11,5314,13702,6592,450,1065,48,2900,11056,5362,360,1239,115,1920,8995,3965,307,947,225,946,6390,2520,140,461,407,409,3931,878,27,86,397,113,1499,30494,1749,4675,1207,37372,75493,0,0,0,3,4219,4223,188,11,3,0,6886,7091,4627,202,291,17,13490,18621,7769,452,912,42,4740,13911,6665,585,1502,153,2619,11517,5021,414,1702,458,1672,9249,3615,330,1385,1062,883,7276,1949,101,712,1696,377,4845,370,18,172,1539,184,2288,30203,2115,6683,4966,35061,79038,12,0,3,3,8738,8753,292,14,7,9,14072,14389,8324,346,478,22,27547,36721,15140,763,1608,52,10048,27612,13252,1032,2569,200,5519,22576,10378,773,2935,570,3587,18246,7586,635,2333,1287,1830,13670,4473,240,1175,2103,789,8778,1251,47,260,1936,297,3791,60696,3858,11363,6174,72437,154528
CED123,9,5,6,7,5823,5844,177,8,7,0,6356,6549,4543,259,204,10,8831,13856,8333,572,748,25,4083,13756,6791,689,1325,73,2589,11460,5690,527,1457,167,1433,9276,4714,351,1016,387,471,6938,2260,130,386,498,128,3399,498,28,57,263,23,872,33017,2580,5200,1426,29729,71953,6,0,4,4,5647,5663,341,23,7,0,5963,6336,6083,443,376,31,8074,15004,8479,792,1117,76,3592,14059,6624,793,1883,240,2118,11657,5440,605,2068,677,1046,9834,4258,362,1492,1298,344,7746,1552,87,541,1604,94,3877,220,14,139,1164,39,1577,33002,3110,7638,5093,26913,75758,22,3,8,5,11469,11509,513,34,17,4,12318,12890,10629,706,589,35,16907,28860,16813,1360,1866,101,7674,27817,13413,1483,3208,304,4703,23115,11131,1138,3527,846,2477,19113,8970,707,2510,1686,807,14685,3810,215,926,2101,223,7278,716,42,200,1437,64,2446,66014,5689,12836,6521,56644,147710
CED124,0,0,3,0,4297,4301,56,11,4,0,3053,3122,1709,111,109,3,4050,5974,3651,338,418,9,2529,6950,4863,549,1092,63,2366,8943,6837,625,2039,222,1923,11640,8846,610,2251,607,987,13312,5331,252,988,887,304,7764,1248,42,161,712,66,2237,32546,2528,7078,2512,19573,64236,0,0,0,3,4027,4035,119,7,0,0,2749,2874,2324,218,183,11,3890,6628,4200,477,639,49,2351,7713,5352,633,1547,199,1963,9690,7633,651,2494,703,1377,12861,8348,488,2219,1654,620,13331,4017,130,926,2639,207,7914,665,11,199,2341,67,3295,32656,2619,8200,7609,17253,68340,4,0,3,4,8329,8337,179,15,4,0,5801,5989,4031,327,291,19,7939,12603,7847,808,1063,58,4885,14663,10210,1180,2642,259,4331,18632,14472,1274,4527,929,3297,24506,17193,1100,4474,2265,1613,26639,9347,374,1918,3527,515,15676,1918,54,364,3060,138,5529,65205,5145,15277,10123,36829,132575
CED125,11,0,0,0,6429,6436,172,12,4,3,6381,6576,5819,280,206,19,8739,15066,10761,657,727,24,3692,15860,7646,665,1137,65,2175,11684,6750,563,1295,198,1152,9952,5293,377,873,382,387,7314,2241,117,286,431,122,3202,362,15,48,209,22,657,39062,2686,4577,1336,29093,76750,13,0,0,3,6137,6162,413,32,14,3,5903,6368,8548,517,357,19,7632,17070,10601,847,1086,94,3293,15925,7043,850,1631,236,1971,11729,6548,676,1958,719,958,10863,4472,392,1451,1454,369,8136,1465,85,495,1378,90,3517,163,15,75,819,32,1104,39272,3418,7069,4728,26380,80872,26,0,0,6,12563,12600,584,42,13,4,12283,12938,14365,797,565,37,16369,32135,21362,1505,1808,124,6981,31773,14682,1512,2765,301,4141,23413,13301,1238,3252,915,2107,20815,9769,766,2327,1840,754,15452,3712,201,777,1813,215,6723,527,33,125,1026,57,1764,78336,6103,11642,6060,55478,157621
CED126,0,0,0,0,5165,5169,55,0,5,0,4305,4372,1915,41,72,10,5195,7233,6267,215,405,18,2336,9236,7843,437,1036,54,1825,11194,6772,343,1279,118,1209,9715,5511,217,933,267,598,7528,3829,119,488,503,203,5144,1065,16,112,572,38,1803,33264,1387,4335,1539,20882,61401,0,0,0,0,4667,4669,126,0,3,7,3750,3886,2746,95,124,10,4396,7365,7064,316,601,29,2232,10239,8200,530,1537,132,1606,12007,6542,360,1854,393,1005,10156,5141,217,1553,955,463,8328,2975,91,847,1904,196,6012,547,11,232,2183,83,3058,33333,1624,6756,5607,18397,65719,5,3,0,0,9836,9840,181,4,12,5,8056,8252,4664,137,199,14,9586,14602,13326,534,1005,42,4570,19477,16044,963,2580,188,3435,23204,13308,706,3134,512,2215,19874,10651,432,2487,1223,1064,15853,6806,212,1338,2406,397,11157,1613,28,347,2751,123,4854,66597,3014,11086,7139,39278,127120
CED127,5,0,0,0,4738,4747,75,5,5,4,3974,4063,2635,104,118,3,5068,7928,5018,323,465,19,2645,8472,5961,415,1051,53,2214,9694,6096,398,1356,153,1533,9549,5496,274,1157,335,854,8113,2724,117,461,446,278,4028,614,24,90,311,69,1112,28624,1667,4707,1318,21377,57701,3,0,0,0,4310,4313,162,3,5,0,3441,3608,3379,167,188,16,4284,8032,5468,429,743,32,2357,9029,6289,564,1572,151,1870,10441,6220,431,1890,430,1335,10309,4879,300,1853,1039,696,8759,2001,106,824,1592,272,4791,326,19,173,1236,117,1872,28725,2017,7247,4488,18670,61152,11,0,0,0,9050,9058,233,7,6,4,7415,7669,6015,271,304,17,9352,15957,10490,753,1214,47,5001,17502,12246,980,2625,207,4081,20142,12317,830,3251,585,2869,19851,10374,578,3007,1375,1548,16878,4718,228,1283,2033,552,8817,945,39,267,1544,187,2981,57351,3680,11957,5816,40049,118852
CED128,4,0,3,0,5980,5987,171,0,5,6,5858,6039,4254,248,226,9,7830,12567,7578,520,694,21,2963,11774,7087,536,1071,61,1870,10631,6994,528,1241,153,1127,10050,5374,342,763,346,471,7297,2737,153,303,426,162,3787,655,14,56,395,36,1157,34856,2344,4360,1423,26297,69289,18,0,0,0,5445,5472,522,40,17,0,4984,5565,5961,412,421,17,5420,12238,7971,682,946,109,2260,11970,6973,711,1557,302,1493,11026,6647,551,1658,791,955,10610,4479,290,1020,1492,451,7734,1759,88,357,1843,154,4202,289,10,105,1409,53,1859,34621,2783,6081,5968,21224,70676,24,0,5,5,11425,11462,695,45,26,7,10835,11602,10218,661,645,28,13254,24808,15549,1204,1643,124,5226,23745,14057,1245,2630,361,3361,21659,13639,1081,2902,947,2081,20657,9855,635,1783,1841,923,15028,4500,238,660,2272,315,7987,945,26,156,1802,91,3016,69477,5130,10443,7390,47522,139961
CED129,11,0,0,4,6386,6397,60,4,0,0,5495,5558,3574,57,97,3,5637,9373,12415,322,502,17,1913,15170,10481,451,841,57,1083,12905,7813,243,801,104,503,9462,6102,205,533,212,240,7293,3326,74,196,417,85,4102,719,17,40,391,14,1187,44492,1368,3019,1209,21360,71454,5,0,5,0,5999,6010,149,9,6,0,5057,5214,5356,154,191,8,4643,10358,13398,486,862,44,1660,16461,10350,567,1401,141,992,13461,7454,320,1313,429,529,10045,5601,222,1067,1110,287,8297,2364,69,404,1587,104,4522,330,5,78,1262,29,1707,45005,1843,5329,4582,19311,76072,18,0,4,4,12381,12409,203,14,10,0,10553,10772,8929,215,285,12,10283,19730,25818,811,1368,68,3578,31629,20825,1015,2246,195,2079,26366,15261,566,2113,536,1031,19508,11707,425,1600,1322,533,15586,5687,150,603,2003,187,8628,1045,27,121,1654,48,2888,89499,3216,8344,5791,40666,147523
CED130,3,3,0,3,5101,5111,137,11,3,0,4138,4285,2680,144,124,8,5905,8865,4619,389,495,14,2887,8401,5175,510,1095,49,2331,9159,5959,525,1646,197,1869,10196,6089,485,1544,470,926,9525,3633,182,571,715,314,5412,907,26,84,481,70,1572,29198,2272,5565,1947,23538,62522,9,3,0,3,5081,5093,210,23,5,3,4050,4288,3397,291,230,17,5537,9473,4894,501,641,79,2832,8942,5512,581,1420,190,2024,9735,6259,603,2035,576,1317,10798,5540,354,1651,1380,576,9509,2843,115,657,2322,203,6138,427,9,137,1949,78,2596,29083,2488,6777,6529,21692,66569,6,7,0,8,10179,10205,347,29,7,7,8190,8576,6077,438,358,24,11435,18332,9516,891,1135,97,5716,17346,10684,1091,2513,247,4352,18887,12220,1131,3684,774,3188,20989,11630,840,3195,1855,1505,19028,6480,291,1228,3040,514,11547,1332,41,222,2432,149,4170,58282,4759,12343,8479,45227,129088
CED131,4,0,0,3,4847,4851,94,0,4,5,6943,7046,2894,154,161,3,10066,13278,5861,383,664,28,3846,10781,5426,526,1251,65,2734,10005,5229,429,1515,181,1930,9281,4411,284,1311,306,880,7182,2415,111,513,480,278,3802,743,22,96,529,62,1453,27080,1907,5516,1607,31575,67683,8,0,0,0,4828,4831,166,10,4,5,7001,7187,3793,242,259,12,8778,13086,6034,522,960,55,3362,10934,5671,631,1778,173,2227,10478,5171,494,2137,530,1407,9747,3987,255,1757,1083,623,7705,1896,79,733,1695,218,4621,412,15,203,1998,116,2746,27140,2233,7838,5550,28567,71326,9,0,0,3,9676,9686,261,6,7,11,13943,14233,6690,393,416,20,18843,26362,11895,902,1628,83,7208,21715,11097,1151,3025,242,4967,20481,10407,918,3644,712,3333,19021,8396,536,3069,1390,1496,14886,4311,186,1249,2174,496,8421,1157,37,301,2522,174,4195,54217,4141,13352,7153,60141,139005
CED132,3,0,0,0,4186,4189,56,8,4,3,4203,4271,3326,85,158,3,9052,12630,8745,294,602,19,3943,13602,7400,415,1000,31,2021,10863,5728,335,1146,96,1285,8585,4717,198,882,204,732,6738,2738,107,433,320,311,3911,808,21,71,393,89,1384,33530,1463,4286,1069,25824,66175,0,0,0,0,3804,3812,88,7,0,0,4021,4116,4482,130,281,8,9102,14003,9360,415,1016,44,4052,14883,7396,489,1544,123,2362,11905,5705,361,1740,316,1304,9436,4461,211,1538,875,857,7939,2015,92,734,1395,418,4658,453,27,210,1661,240,2591,33964,1726,7057,4435,26160,73342,3,0,0,0,7996,8001,142,10,4,4,8230,8384,7811,220,441,13,18147,26637,18108,705,1617,68,7993,28485,14794,897,2539,154,4384,22770,11431,697,2890,414,2588,18016,9178,408,2416,1080,1592,14675,4759,203,1165,1711,724,8564,1265,52,276,2058,327,3978,67494,3184,11341,5505,51988,139516
CED133,3,0,0,0,4849,4855,103,8,3,5,3863,3985,2151,157,132,4,5859,8308,4286,340,471,32,3647,8773,5195,525,1277,79,3231,10301,6552,693,2343,204,2784,12575,7314,628,2171,560,1295,11974,3957,182,808,658,350,5958,1023,37,118,595,77,1846,30583,2573,7319,2134,25963,68579,4,0,0,0,4421,4428,176,17,4,3,3529,3725,2760,287,204,19,5375,8636,4837,511,822,66,3220,9447,5513,669,1756,257,2794,10985,6853,740,2721,693,1907,12912,6741,440,2395,1494,816,11886,2989,114,861,2258,218,6444,548,18,167,2089,93,2922,30422,2792,8932,6869,22375,71394,5,8,0,3,9273,9286,279,22,8,6,7388,7703,4911,439,339,20,11230,16948,9121,845,1292,97,6866,18220,10702,1195,3026,335,6028,21285,13407,1432,5062,900,4694,25491,14054,1070,4569,2058,2114,23867,6953,297,1663,2913,571,12398,1569,56,288,2681,174,4765,61007,5362,16249,9010,48336,139966
CED134,11,3,0,0,4420,4438,84,4,0,4,4017,4108,3045,176,120,14,6465,9813,4578,359,426,24,3046,8423,4740,465,1038,72,2614,8933,5728,594,1485,219,2218,10240,5137,507,1376,542,970,8527,2969,171,555,705,305,4706,745,26,89,518,82,1461,27040,2310,5085,2085,24131,60664,10,0,0,0,4170,4186,176,18,3,5,3793,3990,3796,293,194,23,6253,10566,4871,451,612,55,2988,8984,5022,572,1153,170,2322,9238,5826,636,1705,603,1518,10281,4639,365,1197,1402,519,8120,2264,104,513,2206,197,5280,373,17,102,1745,81,2320,26977,2453,5484,6217,21835,62965,21,0,0,5,8593,8622,262,21,3,10,7811,8098,6840,469,312,35,12716,20378,9447,814,1037,79,6029,17408,9766,1033,2194,246,4935,18177,11555,1233,3192,818,3731,20522,9778,869,2569,1939,1487,16652,5234,274,1070,2913,497,9984,1122,46,192,2262,164,3784,54018,4766,10567,8301,45970,123625
CED135,4,0,0,0,4788,4802,416,11,15,4,7552,7999,8617,271,287,11,12038,21228,14086,536,898,22,3561,19107,7204,485,1003,52,2078,10828,6044,431,1349,113,1397,9335,4336,299,886,203,611,6336,2250,117,317,326,212,3224,698,18,74,342,24,1157,43655,2159,4835,1087,32267,84005,17,0,0,0,4346,4363,945,71,31,0,5744,6792,11642,405,534,20,7526,20127,12141,687,1164,86,2692,16769,6747,567,1677,233,1717,10946,5595,480,1762,657,1081,9578,3718,287,1137,1176,523,6847,1606,84,435,1513,161,3800,297,17,83,1146,52,1594,42712,2594,6832,4834,23841,80820,24,0,0,4,9137,9165,1363,83,44,5,13302,14787,20262,676,826,33,19560,41351,26231,1214,2064,108,6254,35876,13956,1049,2685,286,3795,21774,11634,910,3114,778,2477,18912,8052,588,2027,1385,1136,13183,3861,201,748,1842,371,7022,990,33,159,1486,75,2750,86365,4754,11662,5930,56113,164828
CED136,10,3,0,0,5291,5297,127,8,6,5,4890,5030,3262,237,220,7,7262,10986,5597,507,702,28,3377,10214,5601,614,1360,76,2570,10225,6271,543,1716,224,1564,10316,6612,419,1517,469,648,9657,3832,134,607,682,171,5433,789,12,73,433,27,1345,32101,2480,6196,1922,25792,68504,6,0,0,0,4891,4896,213,18,5,0,4669,4909,4325,375,297,28,6560,11589,5954,747,1021,65,2987,10778,5942,738,1891,211,2041,10834,6507,646,2379,629,1042,11206,6232,358,1957,1486,454,10493,2867,110,740,2117,161,5994,398,10,143,1646,48,2242,32439,3013,8441,6184,22862,72939,14,3,0,0,10180,10202,338,27,6,10,9558,9935,7594,612,517,40,13821,22578,11547,1255,1729,95,6368,20994,11545,1355,3254,291,4614,21056,12774,1192,4095,853,2604,21520,12843,780,3474,1954,1105,20148,6702,246,1344,2798,331,11427,1185,24,221,2076,83,3585,64538,5493,14645,8111,48653,141438
CED137,6,0,0,0,4105,4115,436,44,26,6,8489,8999,7507,248,457,18,14670,22893,10460,412,915,16,4322,16131,7389,461,1062,39,1989,10942,6740,376,1253,110,1235,9713,5103,227,863,245,608,7053,2823,96,318,324,266,3829,1010,24,58,437,77,1608,41476,1897,4948,1194,35773,85290,7,0,0,0,4201,4206,809,54,42,0,7151,8055,9190,385,531,12,11922,22044,9874,531,1214,45,3658,15313,7618,571,1744,145,1960,12039,6605,479,2071,448,1222,10831,4736,272,1208,1058,638,7913,2032,70,442,1701,288,4531,440,21,104,1708,157,2428,41305,2375,7359,5123,31192,87359,16,0,4,0,8303,8326,1246,94,68,6,15646,17054,16696,630,992,27,26592,44942,20333,939,2127,64,7980,31446,15011,1031,2813,182,3949,22985,13351,855,3320,557,2455,20547,9839,497,2071,1311,1246,14966,4848,170,762,2022,556,8357,1450,45,161,2143,230,4033,82786,4270,12314,6314,66961,172643
CED138,0,0,3,4,4324,4329,32,0,5,4,3424,3465,1723,83,100,4,5999,7907,4743,290,499,20,4039,9598,5365,530,1255,47,3055,10254,6040,556,1992,192,2414,11198,6783,499,2289,444,1253,11272,4000,164,947,687,283,6081,1206,39,169,742,92,2246,29900,2168,7253,2137,24887,66349,0,0,0,0,4168,4172,85,7,0,0,3381,3474,2502,171,160,6,6165,9000,5420,494,783,61,3921,10680,5727,722,1869,184,2862,11362,6402,676,2938,569,2162,12748,6159,468,2897,1445,878,11840,3102,109,1073,2385,237,6900,688,27,288,2461,93,3549,30083,2677,10003,7109,23859,73723,0,0,5,3,8490,8502,117,8,7,4,6807,6937,4220,250,261,9,12162,16911,10166,788,1281,79,7960,20279,11097,1253,3121,228,5913,21616,12447,1239,4934,757,4573,23944,12942,971,5185,1887,2132,23116,7098,271,2017,3073,515,12984,1891,59,453,3202,185,5793,59982,4846,17262,9245,48743,140075
CED139,14,0,5,0,5177,5198,133,15,5,4,4688,4852,2987,177,123,3,6319,9615,5116,349,473,27,2851,8826,5338,527,1027,59,2204,9152,6199,552,1458,194,1742,10145,6062,451,1354,434,859,9161,3508,150,600,664,304,5231,909,23,85,594,85,1702,30278,2246,5129,1987,24232,63872,7,5,0,4,4857,4875,237,25,9,3,4567,4842,3618,275,197,20,5570,9687,5400,516,627,69,2519,9133,5578,605,1414,182,1738,9516,6280,606,1783,579,1113,10358,5624,370,1432,1370,492,9295,2630,95,526,2311,212,5771,501,25,122,2033,96,2773,29873,2522,6110,6576,21172,66254,22,3,10,10,10039,10076,372,43,6,11,9260,9694,6605,452,330,23,11894,19302,10522,865,1102,91,5375,17955,10911,1129,2436,246,3939,18668,12475,1157,3234,768,2855,20494,11691,816,2794,1805,1352,18454,6138,247,1127,2974,519,10999,1414,48,209,2631,175,4472,60151,4763,11244,8559,45404,130124
CED140,3,0,0,5,4375,4377,54,3,0,0,3872,3931,1993,117,103,4,5477,7703,5187,340,454,22,2809,8815,5640,558,1185,51,2259,9696,5872,515,1587,142,1633,9751,5655,381,1449,366,720,8574,3643,160,724,669,267,5463,1016,30,100,576,87,1804,29066,2111,5618,1838,21490,60119,0,0,0,0,4130,4136,137,10,6,0,3660,3808,2735,199,163,9,4743,7848,5747,481,773,42,2554,9598,5722,640,1690,175,1969,10200,6060,608,2362,531,1300,10855,5363,385,2268,1288,708,10015,2778,132,1053,2080,261,6305,525,12,269,2181,99,3093,29067,2468,8576,6304,19422,65846,5,0,0,4,8503,8514,188,14,5,0,7538,7741,4729,316,266,16,10219,15546,10935,825,1231,64,5364,18415,11360,1204,2878,225,4227,19900,11929,1118,3954,669,2932,20601,11022,768,3717,1661,1426,18589,6422,289,1782,2750,524,11769,1540,43,370,2761,189,4904,58139,4579,14199,8140,40917,125967
CED141,3,0,0,0,4572,4577,62,0,0,0,4149,4208,2230,122,110,6,5675,8141,4939,387,556,26,2783,8684,5431,555,1212,53,2221,9487,5727,458,1521,155,1610,9472,5946,340,1284,383,557,8509,3770,162,534,723,175,5367,974,21,97,533,42,1667,29084,2040,5311,1889,21788,60106,0,0,0,0,4140,4144,94,8,0,3,3750,3858,3051,217,200,17,4965,8448,5348,525,796,68,2619,9352,5610,653,1590,164,1840,9862,5998,554,2155,542,1111,10362,5646,385,1835,1406,435,9706,2987,103,874,2174,138,6275,498,25,173,1887,48,2632,29244,2477,7636,6260,19042,64660,7,0,5,0,8713,8720,156,9,0,5,7895,8066,5279,339,309,17,10645,16592,10286,912,1354,97,5395,18037,11046,1215,2800,218,4068,19352,11723,1011,3677,699,2725,19836,11596,716,3116,1791,993,18216,6762,268,1406,2900,312,11649,1476,43,272,2421,90,4300,58327,4517,12945,8149,40833,124765
CED142,4,0,0,0,2429,2433,117,7,3,3,10113,10251,5028,216,484,12,28146,33884,7417,519,1305,33,11717,20990,4319,503,1425,53,6123,12424,3459,412,1569,114,3815,9368,2580,279,1164,194,1759,5974,1346,97,481,228,597,2749,367,22,69,152,123,735,24633,2067,6507,791,64816,98806,3,0,0,0,2781,2788,212,24,16,10,10801,11057,5965,345,667,14,25214,32205,6735,534,1388,37,8435,17131,3788,439,1523,125,3597,9484,3184,378,1828,356,1990,7743,2249,252,1434,686,939,5557,913,81,584,882,254,2712,147,10,133,615,87,985,23201,2061,7563,2728,54108,89657,5,0,5,4,5213,5221,325,35,17,12,20918,21303,10993,559,1145,29,53360,66085,14152,1052,2696,74,20150,38113,8109,948,2949,176,9725,21905,6648,792,3396,466,5808,17105,4829,535,2597,882,2698,11536,2256,178,1064,1112,851,5460,516,27,202,765,208,1726,47829,4127,14072,3516,118919,188461
CED143,0,0,0,0,4374,4371,43,3,0,0,3701,3751,1913,43,100,5,7321,9384,6218,251,521,9,3474,10472,7578,395,1002,33,1962,10966,6057,289,1186,95,1161,8789,4208,151,843,177,590,5972,2720,71,398,312,270,3780,836,19,88,390,69,1406,29563,1233,4144,1025,22919,58881,0,0,3,0,4156,4161,76,4,4,0,3658,3746,2763,103,176,4,7477,10524,7003,319,748,34,3473,11576,7788,472,1513,116,2090,11972,5713,343,1659,296,1199,9210,3898,179,1391,771,659,6898,2070,74,779,1475,275,4672,397,13,185,1444,145,2188,29701,1508,6467,4143,23132,64948,4,0,3,0,8528,8534,118,6,6,0,7366,7500,4674,146,279,8,14800,19905,13222,571,1275,42,6942,22047,15362,872,2508,146,4049,22937,11764,633,2843,393,2361,17994,8100,331,2238,951,1247,12869,4792,150,1177,1786,542,8447,1228,27,280,1838,220,3588,59269,2740,10605,5163,46053,123828
CED144,9,0,0,7,5408,5430,305,21,7,0,6504,6840,5481,232,347,13,9612,15677,8944,478,686,24,3129,13263,7500,518,1130,49,1859,11052,6774,511,1326,120,1303,10043,4675,359,925,231,641,6830,2816,168,326,421,288,4011,983,29,85,420,76,1598,37495,2321,4836,1286,28816,74749,31,0,0,6,5064,5102,846,44,46,0,5140,6084,7095,410,438,24,6007,13979,8526,656,1009,64,2280,12533,7240,766,1726,207,1574,11507,6062,577,1848,608,1117,10202,3965,319,1152,1275,636,7345,1802,115,453,1841,244,4453,440,25,112,1724,133,2431,36002,2912,6777,5747,22203,73641,40,0,0,11,10478,10532,1156,72,51,0,11642,12922,12580,643,789,28,15614,29658,17466,1131,1696,92,5408,25802,14736,1281,2851,263,3434,22568,12838,1089,3172,723,2418,20243,8640,673,2078,1506,1274,14172,4618,280,785,2260,535,8469,1428,57,190,2145,210,4030,73496,5231,11616,7034,51022,148398
CED145,3,0,0,0,3228,3233,20,0,6,0,3318,3343,1819,48,122,3,11676,13674,5373,229,610,19,4981,11224,5525,303,913,35,2584,9365,4340,236,1010,72,1633,7288,3591,170,835,175,983,5753,2318,93,430,286,441,3567,825,11,110,396,150,1494,23823,1096,4030,995,29000,58943,0,0,0,0,3124,3124,35,5,0,0,4017,4052,2652,104,207,8,12865,15835,5928,322,788,28,4600,11670,5525,413,1340,87,2453,9818,4163,278,1370,271,1478,7561,3349,160,1380,699,867,6450,1722,93,776,1404,400,4388,340,23,205,1660,178,2412,23712,1387,6064,4165,29982,65315,3,0,0,0,6355,6356,56,3,8,0,7334,7399,4471,151,328,18,24538,29509,11300,560,1403,49,9584,22889,11056,713,2255,121,5036,19184,8510,517,2378,345,3116,14854,6934,332,2210,877,1853,12206,4040,180,1200,1688,841,7953,1166,34,316,2059,333,3903,47536,2485,10096,5157,58983,124257
