CED_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
CED137,3,0,7,0,0,4,0,4,8,102,0,131,0,0,0,0,0,0,0,0,0,14,0,29,0,0,0,0,0,0,0,8,3,34,0,48,0,0,0,0,0,4,0,15,10,24,0,55,5,0,3,0,0,10,4,23,13,62,0,116,3,0,0,0,0,9,4,43,23,88,0,174,3,7,9,6,0,26,8,53,38,151,5,301,4,23,14,11,0,72,12,94,63,181,0,466,8,52,25,29,4,182,22,136,81,267,11,824,29,93,42,90,25,231,49,172,68,256,4,1066,38,71,30,106,30,285,43,106,75,187,0,972,72,89,35,163,44,310,39,99,40,188,6,1096,285,167,77,449,133,747,81,192,91,305,13,2541,391,156,65,533,190,287,79,129,49,227,8,2114,532,131,44,548,156,357,63,79,29,165,5,2108,531,94,37,404,134,177,37,57,28,75,4,1570,3368,389,73,1991,612,1176,90,204
CED138,0,0,0,4,0,3,0,3,0,30,0,47,0,0,0,0,0,0,0,5,0,7,0,13,0,4,0,0,0,0,0,11,0,15,0,37,0,0,0,3,0,0,0,7,0,7,0,23,0,3,0,3,0,4,0,15,0,27,0,55,4,4,0,9,0,5,0,28,3,35,4,96,0,23,0,15,4,23,5,61,13,67,5,215,9,38,0,33,3,55,9,81,23,99,0,361,24,77,6,55,12,123,13,112,19,167,5,618,46,150,23,230,31,209,32,145,22,159,3,1044,52,132,10,269,40,199,25,108,24,127,8,990,90,140,13,377,46,180,26,71,11,94,4,1059,425,252,30,943,109,319,76,150,35,165,12,2505,483,169,18,887,120,160,57,89,20,79,7,2088,484,127,11,658,100,170,51,59,16,40,4,1723,371,61,9,401,52,73,19,23,0,19,0,1039,928,151,23,888,122,276,39,56
CED139,3,0,0,9,0,3,0,0,4,22,3,47,3,0,0,9,0,0,0,0,0,10,0,23,4,0,0,0,0,0,0,4,0,13,0,26,0,0,0,6,0,0,0,0,0,7,0,20,6,7,0,8,3,5,0,10,0,46,0,80,4,0,3,16,0,7,0,16,0,44,0,87,8,12,0,24,0,31,0,42,5,119,0,245,17,14,0,37,4,79,0,68,9,95,4,326,25,40,10,119,9,183,6,76,18,167,0,659,86,55,12,284,25,255,17,92,22,171,10,1023,84,48,11,369,30,235,12,63,14,94,9,961,193,54,8,433,71,203,15,45,15,89,5,1144,653,89,27,1040,137,354,55,67,23,96,5,2542,685,79,24,911,131,163,18,35,14,32,4,2103,691,47,19,670,94,123,13,17,12,18,4,1708,532,30,3,356,61,36,13,6,3,12,0,1063,1162,47,24,649,123,179,15,21
CED140,5,0,0,0,0,0,0,0,0,39,0,48,0,0,0,0,0,3,0,3,0,4,0,11,0,0,0,0,0,0,0,3,0,4,0,6,0,0,0,0,0,0,0,0,6,12,0,10,0,5,0,0,0,3,4,14,4,24,0,52,0,4,0,0,0,5,0,22,8,27,0,66,0,3,0,6,0,19,3,46,15,76,0,179,0,16,4,9,3,38,6,49,13,105,0,254,9,31,7,14,4,105,10,95,33,138,4,451,17,75,15,96,39,172,39,117,42,161,3,774,19,77,25,147,49,184,47,96,40,126,0,818,58,97,23,216,64,187,44,83,24,92,3,887,257,201,43,708,170,461,105,152,56,170,3,2335,344,166,47,822,209,249,82,99,26,95,0,2135,457,143,34,828,169,252,65,71,25,65,0,2108,491,60,24,497,135,105,47,34,9,29,0,1426,1536,152,39,1299,279,523,72,78
CED141,0,0,4,0,0,3,0,0,0,29,0,42,0,0,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,0,5,0,12,0,15,0,0,0,0,0,0,0,3,0,9,0,15,0,0,0,3,0,0,0,3,0,20,0,29,0,8,0,4,0,0,0,14,6,39,0,67,0,3,0,4,0,17,0,28,13,85,0,154,3,16,3,8,0,41,4,44,8,93,7,231,5,19,6,27,10,99,12,70,29,167,0,448,12,91,9,123,24,168,19,90,36,176,4,759,33,58,6,183,39,204,29,92,19,139,0,796,61,88,14,325,50,182,25,72,15,95,0,925,361,175,26,945,153,391,60,117,51,184,7,2469,460,124,30,1055,191,237,66,73,17,92,0,2336,555,125,28,968,164,195,40,50,14,59,4,2211,553,57,12,590,127,80,32,21,15,29,0,1519,1496,93,45,1290,202,312,46,72
CED142,0,0,0,0,0,0,0,0,0,65,0,70,0,0,0,0,0,0,0,0,0,8,0,11,0,4,0,0,0,0,0,0,0,17,0,23,0,0,0,0,0,0,0,0,0,16,0,25,0,0,0,0,0,0,0,8,3,32,3,45,0,0,0,0,0,8,0,19,0,31,0,66,0,13,0,0,0,6,4,34,4,67,0,132,3,10,0,3,0,23,8,36,15,55,0,148,4,25,4,10,0,51,10,66,27,90,7,296,11,39,13,37,9,75,11,72,20,95,0,374,11,30,8,46,15,93,18,44,25,66,0,344,35,49,8,59,14,96,13,47,15,64,0,394,77,81,26,167,55,260,34,77,33,105,0,909,142,63,15,215,58,81,24,38,14,45,0,709,228,60,14,271,84,171,33,39,13,41,0,950,222,37,11,221,84,58,21,20,10,22,0,709,2030,147,55,1201,498,709,77,99
CED143,0,4,0,6,0,10,0,3,0,38,0,62,0,0,0,0,0,4,0,0,0,9,0,13,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,4,0,8,0,16,0,0,0,0,0,0,0,4,0,5,0,18,0,0,0,0,0,5,0,5,3,18,0,33,3,0,0,0,0,11,3,18,7,31,0,71,0,10,6,9,0,14,0,32,10,39,0,109,4,18,3,19,5,43,0,40,14,61,0,206,7,22,13,35,9,66,12,63,17,60,0,304,20,29,5,53,11,85,15,49,17,55,0,336,37,34,15,87,22,100,12,47,12,52,0,416,125,101,16,268,70,291,33,77,30,117,3,1139,204,125,19,382,102,151,37,100,21,81,0,1227,245,101,31,462,129,235,43,62,17,70,3,1397,296,82,19,413,88,107,27,50,7,43,3,1129,4155,344,61,3400,715,2177,100,320
CED144,0,0,4,0,0,5,0,4,12,265,7,298,0,3,0,0,0,0,0,8,4,42,0,56,0,0,0,0,0,0,0,17,0,76,0,92,0,0,0,0,0,0,0,22,3,91,0,121,0,0,4,0,0,8,0,41,22,189,7,272,0,5,0,7,0,21,0,97,49,301,3,481,0,11,4,7,0,76,11,142,88,488,6,830,0,17,11,12,3,166,14,208,118,515,10,1078,4,55,36,32,12,294,32,272,162,671,5,1577,22,94,55,111,40,375,78,284,193,668,16,1933,28,80,56,134,33,346,55,176,128,439,11,1475,66,77,49,181,60,307,83,162,103,387,3,1491,270,153,121,417,169,650,106,258,184,608,5,2950,344,128,90,418,179,320,91,140,104,328,8,2153,309,82,58,359,137,273,66,91,86,248,10,1726,367,57,36,254,111,145,54,67,30,131,0,1256,1303,148,87,787,317,511,83,124
CED145,0,3,4,3,0,10,0,0,0,39,0,61,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,11,0,12,0,0,0,0,0,0,0,3,0,3,0,14,0,0,0,0,0,0,0,0,0,7,0,14,0,4,0,0,0,0,0,12,5,10,0,26,3,0,0,5,0,5,0,10,6,31,0,53,0,11,0,7,0,8,6,23,4,22,0,75,4,13,10,8,0,25,5,33,9,39,0,138,6,17,11,22,5,30,0,44,5,44,0,185,11,23,3,35,5,60,10,31,8,44,0,230,19,35,9,46,9,59,10,33,4,34,0,256,75,76,17,154,35,215,31,71,19,81,0,773,114,77,19,247,45,100,30,54,14,52,3,759,169,60,18,271,55,182,21,58,14,45,3,899,173,64,14,260,54,88,19,42,9,36,0,753,3176,331,71,2611,643,1777,92,283
CED146,0,0,3,0,0,6,0,0,4,232,5,256,0,0,0,0,0,0,0,0,0,37,3,46,0,0,0,0,0,4,0,6,6,85,0,103,0,0,0,0,0,0,0,17,12,71,0,97,0,0,0,6,0,5,0,39,16,190,4,255,0,6,0,4,0,13,0,68,31,241,9,368,0,14,6,4,0,54,8,113,48,477,4,733,7,13,16,13,0,143,13,170,96,521,9,1006,11,43,34,44,9,327,20,244,146,716,17,1610,33,103,37,120,38,442,68,281,176,714,16,2022,53,60,56,165,63,459,46,231,139,509,4,1782,127,84,56,223,75,450,81,175,119,440,8,1833,561,200,117,719,275,916,193,326,203,676,10,4181,746,162,101,724,286,525,141,218,129,440,4,3481,757,95,75,588,268,414,93,128,79,293,5,2797,653,78,53,387,183,240,65,81,52,146,9,1944,1867,165,129,871,374,621,115,129
CED147,3,3,0,0,4,0,0,0,5,45,4,67,0,0,0,3,0,0,0,0,0,8,0,14,0,0,0,0,0,0,0,5,4,15,0,31,0,0,0,0,0,0,0,6,0,11,0,17,4,0,0,0,0,0,0,7,0,30,0,40,0,0,0,0,0,6,0,24,6,53,0,86,0,3,6,4,0,14,3,38,10,115,0,205,6,18,0,10,6,45,6,62,18,126,0,294,6,24,0,48,14,134,22,97,58,212,3,612,30,97,19,163,44,226,37,137,47,206,3,1005,38,84,21,239,69,231,31,116,42,155,5,1024,96,101,24,338,97,260,37,86,38,146,9,1243,455,208,56,985,252,537,117,150,84,229,8,3079,550,175,50,1130,291,319,106,89,31,108,6,2849,586,94,43,939,234,266,78,53,33,71,4,2407,555,56,20,559,142,114,28,24,13,42,0,1554,1430,106,36,1125,241,392,63,71
CED194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
