CED_CODE_2021,NegNil_inc_Emp_WFT,NegNil_inc_Emp_WPT,NegNil_inc_Emp_AW,NegNil_inc_E_T,NegNil_inc_UnE_lfw_FTW,NegNil_inc_UnE_lfw_PTW,NegNil_inc_UnE_lfw_Tot,NegNil_inc_T_LF,NegNil_inc_Notin_LF,NegNil_inc_LF_sta_NS,NegNil_inc_Tot,I_1_149_Emp_WFT,I_1_149_Emp_WPT,I_1_149_Emp_AW,I_1_149_E_T,I_1_149_UnE_lfw_FTW,I_1_149_UnE_lfw_PTW,I_1_149_UnE_lfw_Tot,I_1_149_T_LF,I_1_149_Notin_LF,I_1_149_LF_sta_NS,I_1_149_Tot,I_150_299_Emp_WFT,I_150_299_Emp_WPT,I_150_299_Emp_AW,I_150_299_E_T,I_150_299_UnE_lfw_FTW,I_150_299_UnE_lfw_PTW,I_150_299_UnE_lfw_Tot,I_150_299_T_LF,I_150_299_Notin_LF,I_150_299_LF_sta_NS,I_150_299_Tot,I_300_399_Emp_WFT,I_300_399_Emp_WPT,I_300_399_Emp_AW,I_300_399_E_T,I_300_399_UnE_lfw_FTW,I_300_399_UnE_lfw_PTW,I_300_399_UnE_lfw_Tot,I_300_399_T_LF,I_300_399_Notin_LF,I_300_399_LF_sta_NS,I_300_399_Tot,I_400_499_Emp_WFT,I_400_499_Emp_WPT,I_400_499_Emp_AW,I_400_499_E_T,I_400_499_UnE_lfw_FTW,I_400_499_UnE_lfw_PTW,I_400_499_UnE_lfw_Tot,I_400_499_T_LF,I_400_499_Notin_LF,I_400_499_LF_sta_NS,I_400_499_Tot,I_500_649_Emp_WFT,I_500_649_Emp_WPT,I_500_649_Emp_AW,I_500_649_E_T,I_500_649_UnE_lfw_FTW,I_500_649_UnE_lfw_PTW,I_500_649_UnE_lfw_Tot,I_500_649_T_LF,I_500_649_Notin_LF,I_500_649_LF_sta_NS,I_500_649_Tot,I_650_799_Emp_WFT,I_650_799_Emp_WPT,I_650_799_Emp_AW,I_650_799_E_T,I_650_799_UnE_lfw_FTW,I_650_799_UnE_lfw_PTW,I_650_799_UnE_lfw_Tot,I_650_799_T_LF,I_650_799_Notin_LF,I_650_799_LF_sta_NS,I_650_799_Tot,I_800_999_Emp_WFT,I_800_999_Emp_WPT,I_800_999_Emp_AW,I_800_999_E_T,I_800_999_UnE_lfw_FTW,I_800_999_UnE_lfw_PTW,I_800_999_UnE_lfw_Tot,I_800_999_T_LF,I_800_999_Notin_LF,I_800_999_LF_sta_NS,I_800_999_Tot,I_1000_1249_Emp_WFT,I_1000_1249_Emp_WPT,I_1000_1249_Emp_AW,I_1000_1249_E_T,I_1000_1249_UnE_lfw_FTW,I_1000_1249_UnE_lfw_PTW,I_1000_1249_UnE_lfw_Tot,I_1000_1249_T_LF,I_1000_1249_Notin_LF,I_1000_1249_LF_sta_NS,I_1000_1249_Tot,I_1250_1499_Emp_WFT,I_1250_1499_Emp_WPT,I_1250_1499_Emp_AW,I_1250_1499_E_T,I_1250_1499_UnE_lfw_FTW,I_1250_1499_UnE_lfw_PTW,I_1250_1499_UnE_lfw_Tot,I_1250_1499_T_LF,I_1250_1499_Notin_LF,I_1250_1499_LF_sta_NS,I_1250_1499_Tot,I_1500_1749_Emp_WFT,I_1500_1749_Emp_WPT,I_1500_1749_Emp_AW,I_1500_1749_E_T,I_1500_1749_UnE_lfw_FTW,I_1500_1749_UnE_lfw_PTW,I_1500_1749_UnE_lfw_Tot,I_1500_1749_T_LF,I_1500_1749_Notin_LF,I_1500_1749_LF_sta_NS,I_1500_1749_Tot,I_1750_1999_Emp_WFT,I_1750_1999_Emp_WPT,I_1750_1999_Emp_AW,I_1750_1999_E_T,I_1750_1999_UnE_lfw_FTW,I_1750_1999_UnE_lfw_PTW,I_1750_1999_UnE_lfw_Tot,I_1750_1999_T_LF,I_1750_1999_Notin_LF,I_1750_1999_LF_sta_NS,I_1750_1999_Tot,I_2000_2499_Emp_WFT,I_2000_2499_Emp_WPT,I_2000_2499_Emp_AW,I_2000_2499_E_T,I_2000_2499_UnE_lfw_FTW,I_2000_2499_UnE_lfw_PTW,I_2000_2499_UnE_lfw_Tot,I_2000_2499_T_LF,I_2000_2499_Notin_LF,I_2000_2499_LF_sta_NS,I_2000_2499_Tot,I_2500_2999_Emp_WFT,I_2500_2999_Emp_WPT,I_2500_2999_Emp_AW,I_2500_2999_E_T,I_2500_2999_UnE_lfw_FTW,I_2500_2999_UnE_lfw_PTW,I_2500_2999_UnE_lfw_Tot,I_2500_2999_T_LF,I_2500_2999_Notin_LF,I_2500_2999_LF_sta_NS,I_2500_2999_Tot,I_3000_3499_Emp_WFT,I_3000_3499_Emp_WPT,I_3000_3499_Emp_AW,I_3000_3499_E_T,I_3000_3499_UnE_lfw_FTW,I_3000_3499_UnE_lfw_PTW,I_3000_3499_UnE_lfw_Tot,I_3000_3499_T_LF,I_3000_3499_Notin_LF,I_3000_3499_LF_sta_NS,I_3000_3499_Tot,I_3500_3999_Emp_WFT,I_3500_3999_Emp_WPT,I_3500_3999_Emp_AW,I_3500_3999_E_T,I_3500_3999_UnE_lfw_FTW,I_3500_3999_UnE_lfw_PTW,I_3500_3999_UnE_lfw_Tot,I_3500_3999_T_LF,I_3500_3999_Notin_LF,I_3500_3999_LF_sta_NS,I_3500_3999_Tot,I_4000more_Emp_WFT,I_4000more_Emp_WPT,I_4000more_Emp_AW,I_4000more_E_T,I_4000more_UnE_lfw_FTW,I_4000more_UnE_lfw_PTW,I_4000more_UnE_lfw_Tot,I_4000more_T_LF,I_4000more_Notin_LF,I_4000more_LF_sta_NS,I_4000more_Tot,Part_inc_sta_Emp_WFT,Part_inc_sta_Emp_WPT,Part_inc_sta_Emp_AW,Part_inc_sta_E_T,Part_inc_sta_UnE_lfw_FTW,Part_inc_sta_UnE_lfw_PTW,Part_inc_sta_UnE_lfw_Tot,Part_inc_sta_T_LF,Part_inc_sta_Notin_LF,Part_inc_sta_LF_sta_NS,Part_inc_sta_Tot,All_inc_NS_Emp_WFT,All_inc_NS_Emp_WPT
CED138,0,5,6,12,6,0,6,11,86,0,101,0,0,3,3,6,5,5,9,40,0,53,0,12,3,17,6,9,14,28,40,0,70,3,35,4,42,4,8,13,57,89,0,147,3,77,14,92,8,15,26,112,206,3,323,18,181,29,231,13,31,43,273,299,0,568,57,299,29,386,7,17,29,415,286,9,708,132,276,50,449,11,16,29,483,464,4,947,195,321,32,546,10,8,20,564,447,5,1018,244,284,30,566,7,13,15,580,248,4,831,195,180,24,404,9,3,6,412,171,3,584,218,98,22,337,0,3,3,339,120,0,464,298,130,24,453,5,9,9,458,142,4,602,126,58,9,189,3,0,5,192,56,0,250,76,24,3,109,0,0,0,111,22,0,130,21,3,0,26,0,0,0,26,8,0,38,83,31,10,127,0,0,0,130,34,3,164,190,176,34,394,4,10,13,413,207,13,631,7,11
CED139,3,3,4,11,6,0,9,21,73,0,96,3,4,0,8,4,0,0,10,25,0,32,6,18,0,26,13,10,18,45,58,0,102,0,32,3,35,14,13,28,60,117,0,183,7,68,11,83,20,29,48,130,249,4,383,18,173,19,215,26,38,66,284,354,4,637,67,239,26,339,23,17,40,382,292,4,671,161,278,21,465,11,15,31,490,401,4,896,256,230,25,512,13,14,27,539,335,8,875,240,149,22,416,7,5,13,425,222,0,652,210,101,17,320,4,0,4,327,131,3,459,220,68,14,304,3,0,3,307,77,4,389,324,84,17,421,0,4,3,424,93,0,522,123,32,8,156,0,0,5,152,40,0,198,89,9,6,112,0,0,0,112,14,0,122,28,6,6,37,0,0,0,37,13,0,47,67,18,3,84,0,0,3,88,18,0,106,168,103,13,288,5,4,13,302,153,20,465,8,5
CED140,3,3,3,9,4,5,12,19,75,0,90,0,6,0,7,4,0,4,11,20,0,31,0,8,6,16,3,0,8,20,52,0,68,0,24,8,25,4,4,10,34,96,0,136,7,34,14,52,8,4,12,67,179,3,249,12,122,31,160,13,15,33,191,278,0,465,33,192,65,286,9,25,30,314,277,0,588,94,193,58,346,10,9,21,368,360,0,733,191,213,64,465,4,7,15,477,348,6,825,205,199,31,435,8,3,13,452,285,3,742,205,133,30,367,10,0,10,377,161,5,545,227,132,27,385,6,5,7,389,120,0,517,434,137,36,609,5,0,14,619,168,0,794,169,55,16,239,4,0,3,243,77,0,321,136,43,7,182,0,0,0,182,38,0,221,47,16,8,69,0,0,0,69,12,0,81,132,29,7,163,0,0,0,170,43,0,215,149,93,38,286,9,7,15,293,164,18,477,9,8
CED141,0,5,7,3,4,3,7,15,62,3,86,3,3,4,10,0,0,0,10,16,0,28,0,21,9,27,8,5,9,39,49,3,89,4,27,3,31,13,12,19,55,106,0,162,0,42,13,54,13,19,31,82,216,7,303,19,125,27,172,13,24,44,212,301,0,515,39,234,33,307,18,14,30,339,303,0,642,116,244,40,407,15,12,26,431,455,8,892,230,264,40,535,10,11,21,556,418,0,970,277,204,35,518,10,10,22,541,305,0,841,257,143,18,412,5,4,12,425,176,4,602,221,100,14,334,5,3,4,341,131,0,472,433,157,35,632,3,3,8,639,133,0,773,193,76,13,282,0,0,0,281,86,0,372,134,34,4,178,0,0,0,177,23,0,203,55,15,0,70,0,0,0,68,15,0,82,96,13,15,116,0,0,0,116,23,0,143,169,114,35,313,3,10,14,324,157,8,499,5,11
CED142,0,0,0,3,10,5,14,20,155,0,177,0,3,0,10,4,0,0,13,23,0,35,0,6,4,6,4,4,11,21,54,0,77,0,16,3,16,5,0,8,26,85,0,115,0,16,12,26,9,6,12,39,145,0,189,6,51,6,64,3,11,13,83,139,0,220,14,63,17,99,7,14,18,116,166,4,280,27,82,20,131,9,17,26,156,214,0,374,64,82,19,165,4,9,8,173,163,0,333,76,83,16,180,6,4,3,191,139,0,335,116,62,18,192,0,8,6,200,94,0,299,118,52,12,179,5,3,3,189,74,0,268,294,78,32,407,4,0,6,410,132,0,546,78,26,10,109,4,6,6,117,64,0,184,128,27,7,160,3,0,3,161,35,0,194,37,12,4,53,0,0,0,48,12,0,64,356,52,9,415,4,0,4,422,58,0,472,92,40,13,143,7,0,6,154,106,12,269,5,0
CED143,0,0,0,4,12,3,13,13,95,0,107,0,7,0,7,3,3,4,10,16,0,18,0,6,3,8,6,0,3,12,21,0,32,0,5,8,9,0,0,0,14,30,0,41,8,18,9,25,3,5,7,38,55,0,92,3,43,5,55,10,6,14,65,83,0,152,15,47,17,77,8,4,8,83,85,0,175,34,81,14,130,3,5,13,139,122,0,267,61,95,17,178,9,3,11,184,131,0,318,106,104,27,232,5,0,5,238,127,0,363,141,90,14,250,8,5,6,257,92,0,348,130,76,10,215,0,3,8,221,81,0,300,357,146,25,525,8,9,10,539,129,0,664,119,52,11,184,3,3,4,184,88,0,274,158,37,9,201,4,3,5,208,54,0,263,52,21,4,80,0,0,0,80,21,0,103,570,77,16,662,0,3,4,668,86,0,754,171,67,32,266,10,3,10,278,88,3,375,4,7
CED144,0,0,3,4,10,16,26,34,258,0,293,0,3,0,3,0,3,6,10,36,0,48,0,10,8,19,5,3,10,27,90,0,118,0,19,10,31,3,16,20,51,179,0,233,9,39,22,65,9,14,19,88,276,0,367,11,67,19,98,8,13,21,123,316,4,439,29,97,57,185,14,13,28,211,389,3,598,71,106,41,219,10,4,13,237,505,3,736,126,137,67,327,10,14,20,348,468,4,814,138,126,56,322,10,11,25,349,407,0,757,137,90,42,273,6,9,13,286,291,0,576,127,68,36,228,8,0,8,242,242,0,481,265,120,67,452,3,7,14,465,371,0,834,108,68,33,205,6,0,11,213,181,0,393,110,43,26,180,4,0,4,183,90,0,270,47,22,13,79,6,4,0,83,55,0,138,116,39,20,178,0,5,0,182,102,0,283,77,62,35,169,16,0,18,187,225,31,448,7,0
CED145,4,5,0,10,6,3,5,18,98,0,118,0,3,0,4,0,0,0,9,13,0,23,3,7,3,9,0,0,0,14,20,0,29,0,10,3,11,0,0,4,14,31,0,44,3,11,6,18,4,0,3,26,46,0,71,3,25,7,34,5,9,10,42,74,0,119,19,37,21,76,3,5,10,85,68,0,154,19,52,17,87,4,5,7,96,96,0,191,43,92,20,163,3,3,5,169,144,0,314,75,81,16,171,0,5,6,182,74,0,258,84,72,10,164,0,4,4,172,83,0,253,123,59,7,193,4,3,11,197,60,0,259,297,116,16,423,7,6,10,439,111,6,554,71,43,8,123,0,0,0,127,65,0,187,148,56,13,213,0,6,4,215,47,0,260,37,16,0,59,0,0,0,56,25,0,81,532,118,23,676,11,3,11,687,124,0,813,138,85,19,250,6,3,9,256,104,7,368,11,3
CED146,6,0,4,9,14,6,19,23,260,0,293,0,6,0,6,3,3,3,8,42,0,52,0,10,12,18,12,10,22,46,111,0,151,5,23,8,36,6,10,14,52,203,0,257,3,36,17,62,17,11,30,83,375,3,461,15,91,31,131,18,30,47,184,485,0,671,36,133,47,217,14,14,27,250,518,4,771,94,137,58,287,17,14,32,318,606,0,926,185,145,60,392,12,13,26,420,546,8,966,206,136,61,410,13,12,28,432,465,3,901,217,93,48,357,7,4,7,363,270,0,640,195,75,30,304,10,5,13,322,246,0,562,364,149,75,579,10,10,18,603,335,3,938,207,61,52,319,9,3,9,328,189,0,521,154,42,24,219,3,0,4,227,107,0,333,78,25,14,112,0,0,0,117,67,0,183,136,48,25,202,0,7,7,210,90,0,305,119,50,47,218,11,12,23,239,252,41,534,3,7
CED147,0,0,3,3,9,3,9,15,84,4,101,0,6,3,6,5,0,5,11,35,0,43,0,11,7,19,3,0,5,29,66,0,91,3,28,6,42,7,7,10,47,123,0,171,6,60,19,86,3,10,17,103,275,3,382,17,113,40,173,13,24,36,207,336,0,542,48,226,67,346,5,15,20,368,354,3,725,103,275,54,433,12,10,25,459,522,7,988,230,243,53,526,7,11,24,551,413,5,973,246,221,51,517,10,13,18,538,349,3,890,244,158,40,435,3,0,11,444,200,0,644,210,121,29,359,5,0,5,360,145,0,508,372,172,48,595,4,4,6,600,178,0,781,164,52,25,237,3,6,7,244,89,3,337,157,35,16,209,0,0,0,214,44,0,257,61,15,5,77,0,0,0,77,15,0,94,98,32,7,140,3,3,5,151,51,0,196,153,96,34,285,4,10,9,295,168,17,488,14,16
CED194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
