CED_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
CED137,4,0,0,0,0,3,0,5,5,727,0,752,0,7,0,0,0,4,0,5,5,155,0,181,0,6,0,0,0,4,0,14,13,84,0,118,0,0,0,0,0,4,0,23,17,98,0,137,0,13,3,3,0,4,0,31,6,363,4,425,0,3,0,3,0,12,3,70,30,225,0,347,0,18,11,0,0,55,6,108,50,1144,14,1402,10,56,26,12,0,100,16,110,57,554,6,955,18,115,42,34,11,184,38,194,73,594,9,1313,38,178,59,150,34,229,64,208,75,580,17,1625,49,81,44,147,47,234,45,126,47,221,11,1043,124,114,30,200,55,207,38,133,41,279,6,1226,698,232,72,575,203,496,106,200,43,407,12,3034,824,129,39,429,169,197,49,108,22,199,8,2174,860,87,19,323,115,208,25,59,15,106,3,1823,791,32,14,200,71,65,14,17,6,58,7,1289,2356,125,29,494,137,378,22,116
CED138,0,5,0,0,0,4,0,0,9,281,7,309,0,3,0,0,0,6,0,11,0,142,5,176,0,0,0,3,0,0,0,23,6,73,3,114,0,0,0,0,0,3,0,14,3,72,0,98,6,17,3,10,0,6,0,51,5,420,12,535,0,14,6,5,0,11,0,72,11,240,0,364,16,50,4,23,5,25,4,195,22,2154,34,2518,29,71,3,34,6,77,18,270,36,1148,14,1705,23,158,11,66,7,137,24,273,34,1106,12,1861,78,212,10,241,15,157,48,209,36,1042,9,2066,72,114,14,226,20,155,28,118,20,331,0,1082,167,142,19,283,24,125,19,102,16,357,6,1253,509,244,20,606,50,205,69,154,40,423,6,2318,402,117,16,366,34,100,18,74,19,176,6,1316,311,69,14,226,39,83,17,34,11,108,6,908,192,33,5,112,27,31,8,17,4,55,0,486,453,106,13,265,40,149,14,93
CED139,24,5,4,15,3,7,0,4,5,227,5,298,9,3,0,3,0,7,0,14,3,111,0,148,0,11,0,6,0,8,0,21,3,49,0,100,0,0,0,5,0,8,0,12,0,43,0,72,14,11,0,12,0,16,0,34,0,407,14,516,9,12,0,13,3,20,0,100,5,186,5,346,35,41,4,27,3,55,4,160,20,1941,25,2312,53,63,3,54,6,122,9,183,25,803,13,1334,85,120,16,132,12,211,14,204,33,713,11,1544,149,158,14,286,21,219,25,169,30,695,21,1782,132,67,8,276,15,143,14,70,18,198,5,948,294,67,14,296,19,141,14,71,20,220,5,1160,885,101,25,535,38,249,25,93,22,214,3,2195,711,51,13,379,42,86,11,45,9,93,6,1445,484,35,19,227,31,65,10,23,8,67,8,965,272,17,11,85,11,23,9,7,3,26,3,462,492,36,22,217,32,86,23,47
CED140,0,0,3,3,0,4,0,0,0,299,9,326,0,3,0,0,0,5,0,11,0,133,0,148,0,3,0,0,0,0,0,16,3,66,0,92,0,0,0,0,0,0,0,10,4,66,0,82,3,11,0,0,0,0,0,28,3,338,3,394,0,11,0,0,0,11,0,44,8,212,6,297,4,24,3,0,3,18,5,128,35,1665,23,1900,3,42,11,17,4,64,13,153,35,994,13,1339,20,56,19,31,3,104,21,166,51,1015,10,1498,36,138,26,100,31,150,44,190,42,942,5,1710,40,69,13,134,41,143,26,107,25,326,0,914,87,89,15,156,47,157,26,91,30,351,0,1064,396,149,24,405,109,299,64,127,39,379,6,1999,376,77,19,361,105,116,32,65,15,178,3,1360,349,51,18,225,56,104,13,49,14,110,7,1005,270,28,0,118,39,38,13,15,6,50,0,583,742,73,14,280,88,248,16,73
CED141,0,0,0,3,0,0,3,3,0,304,3,316,0,0,0,0,0,0,0,6,3,117,0,128,0,0,0,0,0,0,0,10,9,73,0,94,0,0,0,0,0,0,0,10,6,63,0,77,0,4,0,0,0,3,6,19,6,410,7,461,0,10,0,0,0,3,0,52,12,222,4,305,0,19,4,3,0,33,0,121,26,2154,20,2393,4,42,7,16,0,60,4,171,39,1124,16,1490,7,74,5,37,0,121,14,174,21,1112,13,1571,47,102,5,149,20,131,21,192,35,1022,9,1736,58,76,7,162,22,156,15,100,26,347,5,969,106,66,11,183,23,134,16,77,21,311,4,951,537,104,20,479,76,254,36,128,31,340,12,2025,510,79,12,388,73,99,27,62,14,135,0,1397,419,33,10,258,38,108,14,34,17,79,3,1020,291,19,5,126,22,34,5,24,0,28,0,547,506,41,12,218,54,123,15,58
CED142,9,4,0,0,0,6,0,7,6,496,3,524,0,7,0,0,0,0,0,9,8,104,0,122,0,0,0,0,0,0,4,22,3,53,3,90,0,4,0,0,0,3,0,18,9,37,0,77,0,8,3,0,0,4,0,43,6,189,3,260,0,9,3,0,0,6,3,61,15,112,0,213,0,20,3,4,5,33,6,95,30,502,8,705,5,58,13,6,0,73,23,119,45,301,8,651,14,109,26,18,7,123,42,181,39,325,3,883,32,183,57,95,37,200,82,210,56,316,5,1266,40,106,35,139,60,193,57,152,33,189,0,1005,106,138,47,197,72,202,67,140,35,210,5,1214,733,258,114,644,258,610,151,236,66,331,9,3408,1206,147,62,646,237,304,69,117,33,181,3,3012,1270,99,30,564,174,315,40,60,15,134,5,2704,1457,55,21,318,109,127,23,34,6,59,5,2224,6354,190,39,1078,310,898,54,181
CED143,0,0,0,0,0,5,0,9,0,220,0,234,0,0,0,0,0,0,0,8,0,68,0,76,0,0,0,0,0,0,0,9,6,33,0,50,0,0,0,0,0,0,0,11,4,28,0,50,0,0,0,0,0,5,0,14,4,145,0,168,0,4,0,0,0,3,0,31,3,99,0,147,3,8,0,4,0,14,0,45,14,434,0,527,6,16,0,3,7,24,9,59,11,340,5,471,3,39,4,16,5,58,13,85,17,441,0,678,21,75,11,48,12,65,19,113,37,457,3,855,17,40,7,71,20,87,19,99,24,250,3,626,34,78,10,96,24,85,21,90,18,281,3,734,321,154,26,273,72,235,43,182,23,468,6,1814,470,95,10,298,85,146,31,121,15,296,3,1582,502,59,11,282,83,161,21,83,12,196,0,1416,598,45,3,162,32,65,12,49,5,138,3,1112,2662,185,7,721,155,576,29,319
CED144,0,0,0,0,0,4,0,7,8,602,10,630,0,0,0,0,0,0,0,4,0,126,0,126,0,0,0,0,0,0,0,11,8,106,3,126,0,0,0,0,0,0,0,11,9,81,0,106,0,0,4,0,0,0,0,36,18,417,15,485,0,3,4,0,0,11,5,50,34,226,3,332,0,9,8,3,0,43,7,73,49,1557,20,1767,3,24,16,6,0,80,7,99,73,624,7,938,6,58,19,23,4,143,28,164,68,470,14,997,31,91,40,81,17,175,42,133,70,405,9,1090,31,45,37,81,29,155,31,77,48,150,0,683,62,51,39,107,42,113,32,60,29,150,4,687,277,88,72,223,133,256,70,95,48,189,5,1445,286,49,23,185,86,106,36,38,16,69,3,899,271,26,21,117,59,81,17,19,4,41,4,661,231,19,7,71,23,28,11,3,7,17,0,415,491,21,4,100,52,79,9,15
CED145,0,0,0,3,0,4,0,4,0,187,4,217,0,0,0,0,0,0,0,7,4,50,4,63,0,0,0,0,0,0,0,12,0,36,0,48,0,0,0,0,0,3,0,3,0,20,0,28,0,9,0,0,0,0,0,15,5,114,0,146,0,4,0,0,0,0,0,23,8,58,0,96,0,5,4,0,0,12,5,38,9,322,7,399,6,17,9,4,0,22,6,61,16,202,0,338,5,43,11,10,4,35,11,77,24,250,0,466,13,65,11,46,18,69,27,116,28,288,4,681,10,47,7,46,10,70,23,73,19,144,0,455,43,76,13,89,30,86,19,99,16,240,0,711,227,158,33,254,80,236,54,156,39,318,4,1550,396,92,19,284,76,150,32,99,23,226,4,1406,551,66,11,264,65,137,11,87,11,206,5,1409,642,45,12,179,48,83,11,48,3,121,0,1188,3598,257,30,904,171,694,44,352
CED146,0,0,3,0,0,3,0,3,3,483,8,509,0,0,0,0,0,0,0,3,0,98,0,106,0,0,0,0,0,3,0,13,5,63,0,86,0,0,0,0,0,0,0,12,4,66,0,82,0,3,6,0,0,0,0,31,10,349,8,394,0,3,5,0,0,6,0,39,16,202,3,282,3,9,9,3,0,48,0,80,41,1441,14,1637,5,17,8,3,0,93,6,86,59,554,7,843,7,21,11,14,6,152,11,108,43,359,3,738,26,45,26,65,27,161,33,102,64,372,5,916,31,29,22,71,27,163,34,60,32,98,3,575,104,36,26,85,42,141,30,42,32,94,3,636,399,54,49,236,146,226,50,75,52,104,5,1400,356,43,33,190,119,87,36,32,17,50,3,964,319,22,13,97,66,79,19,17,13,38,0,670,221,15,8,51,48,19,5,9,3,12,0,391,390,22,4,87,42,63,14,9
CED147,0,3,0,0,0,4,0,6,0,365,10,394,4,4,4,0,0,0,0,10,0,125,0,142,0,0,0,4,0,0,0,17,3,72,0,99,0,0,0,0,0,0,0,15,0,63,0,81,0,3,0,3,0,5,0,36,12,437,12,500,0,9,0,3,0,18,0,65,16,274,3,392,3,19,0,10,0,21,4,108,33,2239,29,2479,3,40,8,14,0,71,0,170,42,1241,15,1610,17,78,11,42,9,172,20,183,37,1023,13,1598,45,111,22,143,30,178,43,215,64,962,7,1825,64,54,20,159,34,162,35,92,42,295,0,965,152,86,16,222,54,181,25,85,31,291,7,1144,546,129,26,482,133,318,67,120,30,330,4,2191,535,80,17,400,80,117,42,66,18,164,6,1530,450,41,8,243,80,92,19,33,12,111,4,1095,289,25,0,120,31,28,8,10,6,52,4,585,530,57,18,216,48,168,17,72
CED194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
