UCL_CODE_2016,All_inc_NS_Emp_AW,All_inc_NS_E_T,All_inc_NS_UnE_lfw_FTW,All_inc_NS_UnE_lfw_PTW,All_inc_NS_UnE_lfw_Tot,All_inc_NS_T_LF,All_inc_NS_Notin_LF,All_inc_NS_LF_sta_NS,All_inc_NS_Tot,Tot_Emp_WFT,Tot_Emp_WPT,Tot_Emp_AW,Tot_E_T,Tot_UnE_lfw_FTW,Tot_UnE_lfw_PTW,Tot_UnE_lfw_Tot,Tot_T_LF,Tot_Notin_LF,Tot_LF_sta_NS,Tot_Tot
UCL121052,0,0,0,0,0,0,0,0,0,8,7,0,13,0,0,0,13,14,0,31
UCL121053,0,0,0,0,0,0,0,0,0,14,9,3,23,0,0,0,23,9,0,31
UCL121054,0,0,0,0,0,0,0,0,0,4,12,0,16,0,0,0,16,13,0,32
UCL121055,0,0,0,0,0,0,0,0,0,5,3,0,7,0,0,0,7,4,0,12
UCL121056,0,0,0,0,0,0,0,0,0,7,6,0,8,0,0,0,8,0,0,12
UCL121057,0,0,0,0,0,0,0,0,0,13,21,3,32,3,0,7,42,17,4,58
UCL121058,0,0,0,0,0,0,0,0,0,10,10,0,19,0,0,0,23,6,0,28
UCL121059,0,0,0,0,0,0,0,0,0,13,8,3,21,0,0,0,26,14,0,41
UCL121060,0,0,0,0,0,0,0,0,0,9,10,0,20,0,3,3,20,14,0,35
UCL121061,0,0,0,0,0,0,0,0,0,5,3,0,6,5,0,5,13,8,0,19
UCL121062,0,0,0,0,0,0,0,0,0,10,8,0,21,0,0,0,21,5,0,28
UCL121063,0,0,0,0,0,0,0,0,0,7,9,4,21,0,0,0,21,14,0,36
UCL121064,0,0,0,0,0,0,0,0,0,8,5,0,10,0,4,4,13,11,0,31
UCL121065,0,0,0,0,0,0,3,0,4,9,5,4,21,0,0,0,16,20,0,39
UCL121066,0,0,0,0,0,0,0,0,0,8,8,0,24,0,0,3,26,13,0,37
UCL121067,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,6,0,0,6
UCL121068,0,0,0,0,0,0,0,0,0,10,3,0,16,0,0,0,12,5,0,17
UCL121069,0,0,0,0,0,0,0,0,0,9,8,3,16,0,0,3,24,19,0,39
UCL121070,0,0,0,0,0,0,3,0,0,13,3,4,14,0,0,0,14,11,3,28
UCL121071,0,0,0,0,0,0,0,0,0,10,4,0,12,0,0,0,12,11,0,21
UCL121072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
UCL121073,0,0,0,0,0,0,0,0,3,12,14,3,26,0,0,3,32,32,3,62
UCL121074,0,0,0,0,0,0,0,0,0,0,13,0,14,0,0,0,9,22,0,32
UCL121075,0,0,0,0,0,0,0,0,0,15,11,0,23,0,0,0,22,10,0,39
UCL121076,0,0,0,0,0,0,0,0,0,16,3,0,19,0,4,4,25,18,0,36
UCL121077,0,0,0,0,0,0,0,0,0,3,9,0,7,0,0,0,7,5,0,13
UCL121078,0,0,0,0,0,0,0,0,0,4,11,4,21,0,0,0,19,11,0,33
UCL121079,0,0,0,0,0,0,0,0,0,5,0,0,9,0,0,0,4,5,0,14
UCL121080,0,0,0,0,0,0,0,0,0,8,11,0,25,0,0,0,25,13,0,42
UCL121081,0,0,0,0,0,0,0,0,0,10,16,0,24,0,3,4,29,15,0,41
UCL121082,0,0,0,0,0,0,0,0,0,12,3,0,13,0,0,0,13,9,0,24
UCL121083,0,0,0,0,0,0,0,0,0,5,4,0,13,0,0,0,11,11,0,24
UCL121084,0,0,0,0,0,0,0,0,0,3,16,0,21,0,0,3,20,16,0,44
UCL121085,0,0,0,0,0,0,0,0,0,3,5,0,7,0,0,3,11,26,0,35
UCL121086,0,0,0,0,0,0,0,0,0,13,8,0,21,0,0,4,25,17,0,46
UCL121087,0,0,0,0,0,0,0,0,0,9,18,0,27,0,0,3,29,14,0,41
UCL121088,0,0,0,0,0,0,0,0,0,3,8,3,13,0,0,0,18,9,0,26
UCL121089,0,0,0,0,0,0,0,0,3,8,3,0,14,0,0,0,18,18,0,30
UCL121090,0,0,0,0,0,0,0,0,0,10,4,0,10,0,0,0,13,4,0,17
UCL121091,0,0,0,0,0,0,0,0,0,12,5,0,19,0,0,0,22,12,0,37
UCL121092,0,0,0,0,0,0,0,0,0,8,4,0,12,3,0,3,17,31,0,49
UCL121093,0,0,0,0,0,0,0,0,0,5,9,5,19,0,3,4,23,33,0,62
UCL121094,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,5,5,0,10
UCL121095,0,0,0,0,0,0,0,0,0,7,7,0,16,0,0,0,16,4,0,20
UCL121096,0,0,0,0,0,0,0,0,0,4,6,0,14,0,0,0,13,3,0,21
UCL121097,0,0,0,0,0,0,0,0,0,9,10,0,17,0,0,0,21,6,0,30
UCL121098,0,0,0,0,0,0,0,0,0,3,6,0,12,4,0,4,17,17,0,35
UCL121099,0,0,0,0,0,0,0,0,0,7,8,0,12,0,0,0,12,9,0,22
UCL121100,0,0,0,0,0,0,0,0,0,13,8,3,20,0,0,0,25,29,0,50
UCL121101,0,0,0,0,0,0,0,0,0,8,13,0,13,0,0,3,19,18,0,41
UCL121102,0,0,0,0,0,0,3,0,3,10,12,0,25,0,3,3,30,20,0,49
UCL121103,0,0,0,0,0,0,0,0,0,3,9,0,5,0,3,5,11,19,0,25
UCL121104,0,0,0,0,0,0,0,0,0,3,11,0,18,0,0,3,22,23,0,50
UCL121105,0,0,0,0,0,0,0,0,0,6,3,0,11,0,0,0,11,3,0,15
UCL121106,0,0,0,0,0,0,0,0,0,3,12,0,15,0,0,3,14,18,0,38
UCL121107,0,3,0,0,0,3,0,0,3,8,8,0,19,0,0,0,21,14,0,36
UCL121108,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,4,6,0,7
UCL121109,0,0,0,0,0,0,0,0,0,12,19,4,38,0,0,0,38,19,0,61
UCL121110,0,0,0,0,0,0,0,0,0,10,5,0,23,6,3,5,27,12,0,45
UCL121111,0,0,0,0,0,0,0,0,0,18,6,0,18,0,0,3,20,13,0,35
UCL121112,0,0,0,0,0,0,0,0,0,3,3,5,10,0,3,3,14,5,0,17
UCL121113,0,0,0,0,0,0,0,0,0,7,7,0,16,0,0,0,17,12,0,35
UCL121114,0,0,0,0,0,0,0,0,0,3,5,0,10,0,0,0,9,6,0,12
UCL121115,0,0,0,0,0,0,0,0,0,10,5,0,15,3,3,6,20,3,0,21
UCL121116,0,0,0,0,0,0,3,0,3,4,9,3,17,0,3,3,19,17,0,35
UCL121117,0,0,0,0,0,0,0,0,0,8,3,3,11,0,0,0,11,13,0,26
UCL121118,0,0,0,0,0,0,0,0,3,3,4,0,9,0,0,0,7,34,0,47
UCL121119,0,0,0,0,0,0,0,0,0,11,8,0,20,0,0,0,18,9,0,30
UCL121120,0,0,0,0,0,0,0,0,0,6,8,3,15,3,0,5,19,15,0,38
UCL121121,0,0,0,0,0,0,0,0,0,6,8,0,11,0,0,0,11,20,0,35
UCL121122,0,0,0,0,0,0,0,0,0,12,6,0,18,0,0,0,18,9,0,23
UCL121123,0,0,0,0,0,0,0,0,3,10,7,0,12,0,0,0,12,8,0,20
UCL121124,0,0,0,0,0,0,0,0,0,13,9,0,14,0,0,0,14,18,0,29
UCL121125,0,0,0,0,0,0,0,0,0,10,7,0,19,0,0,0,21,9,0,29
UCL121126,0,3,0,0,0,3,0,0,3,12,6,0,24,0,5,5,23,11,0,38
UCL122001,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,3,0,7
UCL122002,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,6
UCL122003,0,0,0,0,0,0,0,0,0,8,6,0,9,0,0,0,9,3,0,12
UCL122004,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,9
UCL122005,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,5,13,0,18
UCL122006,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,5
UCL122007,0,0,0,0,0,0,0,0,0,4,7,0,6,4,0,4,9,19,0,28
UCL122008,0,0,0,0,0,0,0,0,0,4,7,0,12,0,0,0,12,11,0,21
UCL122009,0,0,0,0,0,0,0,0,0,8,3,0,8,0,0,0,8,7,0,14
UCL122010,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,7,4,0,14
UCL122011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
UCL122012,0,0,0,0,0,0,0,0,0,7,4,0,7,0,0,0,7,10,0,20
UCL122013,0,0,0,0,0,0,0,0,0,3,4,0,5,0,0,0,7,13,0,22
UCL122014,0,0,0,0,0,0,0,0,0,7,3,0,11,0,0,0,11,6,0,22
UCL122015,0,0,0,0,0,0,0,0,0,3,4,0,7,0,0,0,10,4,0,13
UCL122016,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,3
UCL122017,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,7,3,0,10
UCL122018,0,0,0,0,0,0,0,0,0,3,6,0,6,0,0,0,5,11,0,17
UCL122019,0,0,0,0,0,0,0,0,0,4,5,0,9,0,0,3,12,16,0,23
UCL122020,0,0,0,0,0,0,0,0,0,3,4,0,9,0,0,0,12,10,0,19
UCL122021,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,15,0,21
UCL122022,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,4,3,0,7
UCL122023,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,3,0,8
UCL122024,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,7,8,0,13
UCL122025,0,0,0,0,0,0,0,0,0,5,7,0,9,0,0,0,8,7,0,14
UCL122026,0,0,0,0,0,0,0,0,0,4,4,0,8,0,0,0,8,7,0,18
UCL122027,0,0,0,0,0,0,0,0,0,0,9,0,12,0,0,0,12,13,0,22
UCL122028,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,0,4,3,0,10
UCL122029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,10
UCL122030,0,0,0,0,0,0,0,0,0,10,7,0,11,5,0,5,16,12,0,25
UCL122031,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,6
UCL122032,0,0,0,0,0,0,0,0,0,4,8,0,10,0,0,3,15,5,0,21
UCL122033,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,8,0,0,4
UCL122034,0,0,0,0,0,0,0,0,0,8,3,3,13,0,0,0,13,7,0,20
UCL122035,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,0,13
UCL122036,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,9,0,7
UCL122037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
UCL122038,0,0,0,0,0,0,0,0,0,7,5,0,13,0,0,0,12,9,0,20
UCL122039,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,4,8,19,0,29
UCL122040,0,0,0,0,0,0,0,0,0,3,9,0,8,3,0,3,13,0,0,18
UCL122041,0,0,0,0,0,0,0,0,0,4,7,0,8,0,0,3,8,7,0,15
UCL122042,0,0,0,0,0,0,0,0,0,7,8,0,15,0,0,0,16,8,0,25
UCL122043,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,7,3,0,8
UCL122044,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,0,10
UCL122045,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,11
UCL122046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,10
UCL122047,0,0,0,0,0,0,0,0,0,5,10,0,14,0,0,0,14,16,0,28
UCL122048,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,6,3,0,10
UCL122049,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,14,0,12
UCL122050,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,3,3,4,0,14
UCL122051,0,0,0,0,0,0,0,3,3,3,0,0,4,0,0,0,4,14,3,19
UCL122052,0,0,0,0,0,0,0,0,0,9,15,0,22,0,0,0,24,3,0,28
UCL122053,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,7,0,0,4
UCL122054,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,0,15
UCL122055,0,0,0,0,0,0,0,0,0,3,5,0,7,0,0,0,10,3,0,13
UCL122056,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,0,6
UCL122057,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,11,0,10
UCL122058,0,0,0,0,0,0,0,0,0,5,5,0,8,0,0,0,8,11,0,24
UCL122059,0,0,0,0,0,0,0,0,0,5,6,0,16,0,0,0,15,8,0,28
UCL122060,0,0,0,0,0,0,0,0,0,3,4,0,10,0,0,0,10,5,0,18
UCL122061,0,0,0,0,0,0,0,0,0,4,5,0,7,3,0,4,13,12,0,27
UCL122062,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,19,0,18
UCL122063,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,8,9,0,13
UCL122064,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,3,11,12,0,18
UCL122065,0,0,0,0,0,0,0,0,0,0,5,0,5,4,0,6,14,22,0,38
UCL122066,0,0,0,0,0,0,0,0,0,6,3,0,8,0,0,3,12,0,0,11
UCL122067,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,5,0,6
UCL122068,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,8,0,9
UCL122069,0,0,0,0,0,0,0,0,0,3,4,0,9,0,0,0,9,0,0,8
UCL122070,0,0,0,0,0,0,0,0,0,0,9,3,8,0,0,0,8,8,0,19
UCL122071,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4
UCL122072,0,0,0,0,0,0,0,0,0,4,3,0,9,0,0,0,9,4,0,11
UCL122073,0,0,0,0,0,0,0,0,0,4,7,0,5,0,0,0,5,3,0,12
UCL122074,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,3,8,0,0,10
UCL122075,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,0,7
UCL122076,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,9,11,0,16
UCL122077,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,3,8,8,0,14
UCL122078,0,0,0,0,0,0,0,0,0,3,4,0,5,0,0,0,10,0,0,12
UCL122079,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,4,0,0,8
UCL122080,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,8,8,0,10
UCL122081,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,7,3,0,4
UCL122082,0,0,0,0,0,0,0,0,0,6,3,0,11,0,0,3,9,5,0,18
UCL122083,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,10
UCL122084,0,0,0,0,0,0,0,0,0,4,3,0,9,0,0,0,9,7,0,12
UCL122085,0,0,0,0,0,0,0,0,0,3,8,3,18,0,0,0,18,8,0,19
UCL122086,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,0,7
UCL122087,0,0,0,0,0,0,0,0,0,7,3,0,9,0,0,0,7,3,0,10
UCL122088,0,0,0,0,0,0,0,0,3,8,3,0,12,0,0,0,12,6,0,13
UCL122089,0,0,0,0,0,0,0,0,0,4,9,0,8,0,0,0,13,6,0,22
UCL122090,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,5,12,0,20
UCL122091,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,0,9
UCL122092,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,0,0,3
UCL122093,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,4,10,0,14
UCL122094,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,10,8,0,16
UCL122095,0,0,0,0,0,0,0,0,0,4,0,3,9,0,0,0,8,23,0,33
UCL122096,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,0,8,0,0,10
UCL122097,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,8,11,0,16
UCL122098,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,9,11,0,14
UCL122099,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,9,8,0,12
UCL122100,0,0,0,0,0,0,0,0,0,0,9,0,13,0,0,0,14,3,0,13
UCL122101,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,9,4,0,12
UCL122102,0,0,0,0,0,0,3,0,3,3,8,0,11,4,0,3,15,7,0,21
UCL122103,0,0,0,0,0,0,0,0,0,3,4,0,12,0,0,0,12,9,0,15
UCL122104,0,0,0,0,0,0,0,0,0,4,3,0,8,0,0,0,8,0,0,11
UCL122105,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,9,0,0,10
UCL122106,0,0,0,0,0,0,0,0,0,7,0,0,9,0,0,0,9,3,0,13
UCL122107,0,0,0,0,0,0,0,0,0,3,3,0,8,3,0,7,17,20,0,34
UCL122108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,9
UCL122109,0,0,0,0,0,0,0,0,0,3,4,0,5,0,0,0,5,3,0,11
UCL122110,0,0,0,0,0,0,0,0,0,5,4,0,10,0,0,0,10,3,0,14
UCL122111,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,8,3,0,8
UCL122112,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,0,0,7
UCL122113,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,0,6,3,0,14
UCL122114,0,0,0,0,0,0,0,0,0,4,4,0,6,0,0,0,6,0,0,9
UCL122115,0,0,0,0,0,0,0,0,3,4,0,3,5,0,0,0,5,8,0,15
UCL122116,0,0,0,0,0,0,0,0,0,4,8,0,8,0,0,0,8,8,0,18
UCL122117,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,8
UCL122118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL122119,0,0,0,0,0,0,0,0,0,6,3,0,12,0,0,0,12,5,0,15
UCL122120,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,5,0,0,6
UCL122121,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,5,0,9
UCL122122,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,4,0,5
UCL122123,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,0,13,10,0,24
UCL122124,0,0,0,0,0,0,0,0,0,7,4,0,5,0,0,0,5,5,0,15
UCL122125,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,9,0,9
UCL122126,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,0,4,5,0,13
UCL122127,0,0,0,0,0,0,0,0,0,3,4,4,11,0,0,0,11,7,0,17
UCL122128,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,5,3,0,11
UCL122129,0,0,0,0,0,0,0,0,0,6,8,0,12,0,0,0,16,7,0,24
UCL122130,0,0,0,0,0,0,0,0,0,7,3,0,5,0,0,0,5,4,0,12
UCL122131,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,10,4,0,9
UCL122132,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,5,7,0,11
UCL122133,0,0,0,0,0,0,0,0,0,4,0,3,5,0,0,0,5,0,0,5
UCL122134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
UCL122135,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,6,3,0,9
UCL122136,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,9,5,0,14
UCL122137,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,11,0,12
UCL122138,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,7,0,0,3
UCL122139,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,3,7,0,10
UCL122140,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3
UCL122141,0,0,0,0,0,0,0,0,0,3,9,0,13,3,0,4,21,8,0,29
UCL122142,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,6,4,0,15
UCL122143,0,0,0,0,0,0,0,0,0,8,7,0,11,0,0,0,11,3,0,14
UCL122144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
UCL122145,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,7,24,3,37
UCL122146,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,3,0,7
UCL122147,0,0,0,0,0,0,0,3,0,3,3,0,10,0,3,5,7,8,3,22
UCL122148,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,5,8,0,15
UCL122149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6
UCL122150,0,0,0,0,0,0,0,0,0,5,4,0,3,0,0,0,5,8,0,8
UCL122151,0,0,0,0,0,0,0,0,0,3,13,0,10,3,0,3,12,8,0,20
UCL122152,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,6,0,15
UCL122153,0,0,0,0,0,0,0,0,0,3,6,0,8,0,0,0,8,15,0,23
UCL122154,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,3,16,0,20
UCL122155,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,8,0,17
UCL122156,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,8,0,15
UCL122157,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,0,10
UCL122158,0,0,0,0,0,0,0,0,0,3,9,0,10,0,0,0,10,10,0,17
UCL122159,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,9,0,17
UCL122160,0,0,0,0,0,0,0,0,0,4,3,0,10,0,0,0,8,7,0,16
UCL122161,0,0,0,0,0,0,0,0,0,7,7,0,6,0,3,3,13,9,0,19
UCL122162,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,3,7,0,13
UCL122163,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,11,0,17
UCL122164,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,12,7,0,13
UCL122165,0,0,0,0,0,0,0,0,0,4,3,0,6,0,0,0,12,3,0,12
UCL122166,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,6,4,0,9
UCL122167,0,0,0,0,0,0,0,0,0,3,4,0,7,0,0,0,7,4,0,10
UCL122168,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,8,7,0,15
UCL131777,34,137,14,14,25,161,160,99,418,4292,3562,427,8285,440,378,818,9106,6570,235,15908
UCL179997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL199994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
