UCL_CODE_2016,M_Ag_For_Fshg_15_19,M_Ag_For_Fshg_20_24,M_Ag_For_Fshg_25_34,M_Ag_For_Fshg_35_44,M_Ag_For_Fshg_45_54,M_Ag_For_Fshg_55_64,M_Ag_For_Fshg_65_74,M_Ag_For_Fshg_75_84,M_Ag_For_Fshg_85ov,M_Ag_For_Fshg_Tot,M_Mining_15_19,M_Mining_20_24,M_Mining_25_34,M_Mining_35_44,M_Mining_45_54,M_Mining_55_64,M_Mining_65_74,M_Mining_75_84,M_Mining_85ov,M_Mining_Tot,M_Manufact_15_19,M_Manufact_20_24,M_Manufact_25_34,M_Manufact_35_44,M_Manufact_45_54,M_Manufact_55_64,M_Manufact_65_74,M_Manufact_75_84,M_Manufact_85ov,M_Manufact_Tot,M_El_Gas_Wt_Waste_15_19,M_El_Gas_Wt_Waste_20_24,M_El_Gas_Wt_Waste_25_34,M_El_Gas_Wt_Waste_35_44,M_El_Gas_Wt_Waste_45_54,M_El_Gas_Wt_Waste_55_64,M_El_Gas_Wt_Waste_65_74,M_El_Gas_Wt_Waste_75_84,M_El_Gas_Wt_Waste_85ov,M_El_Gas_Wt_Waste_Tot,M_Constru_15_19,M_Constru_20_24,M_Constru_25_34,M_Constru_35_44,M_Constru_45_54,M_Constru_55_64,M_Constru_65_74,M_Constru_75_84,M_Constru_85ov,M_Constru_Tot,M_WhlesaleTde_15_19,M_WhlesaleTde_20_24,M_WhlesaleTde_25_34,M_WhlesaleTde_35_44,M_WhlesaleTde_45_54,M_WhlesaleTde_55_64,M_WhlesaleTde_65_74,M_WhlesaleTde_75_84,M_WhlesaleTde_85ov,M_WhlesaleTde_Tot,M_RetTde_15_19,M_RetTde_20_24,M_RetTde_25_34,M_RetTde_35_44,M_RetTde_45_54,M_RetTde_55_64,M_RetTde_65_74,M_RetTde_75_84,M_RetTde_85ov,M_RetTde_Tot,M_Accom_food_15_19,M_Accom_food_20_24,M_Accom_food_25_34,M_Accom_food_35_44,M_Accom_food_45_54,M_Accom_food_55_64,M_Accom_food_65_74,M_Accom_food_75_84,M_Accom_food_85ov,M_Accom_food_Tot,M_Trans_post_wrehsg_15_19,M_Trans_post_wrehsg_20_24,M_Trans_post_wrehsg_25_34,M_Trans_post_wrehsg_35_44,M_Trans_post_wrehsg_45_54,M_Trans_post_wrehsg_55_64,M_Trans_post_wrehsg_65_74,M_Trans_post_wrehsg_75_84,M_Trans_post_wrehsg_85ov,M_Trans_post_wrehsg_Tot,M_Info_media_teleco_15_19,M_Info_media_teleco_20_24,M_Info_media_teleco_25_34,M_Info_media_teleco_35_44,M_Info_media_teleco_45_54,M_Info_media_teleco_55_64,M_Info_media_teleco_65_74,M_Info_media_teleco_75_84,M_Info_media_teleco_85ov,M_Info_media_teleco_Tot,M_Fin_Insur_15_19,M_Fin_Insur_20_24,M_Fin_Insur_25_34,M_Fin_Insur_35_44,M_Fin_Insur_45_54,M_Fin_Insur_55_64,M_Fin_Insur_65_74,M_Fin_Insur_75_84,M_Fin_Insur_85ov,M_Fin_Insur_Tot,M_RtnHir_REst_15_19,M_RtnHir_REst_20_24,M_RtnHir_REst_25_34,M_RtnHir_REst_35_44,M_RtnHir_REst_45_54,M_RtnHir_REst_55_64,M_RtnHir_REst_65_74,M_RtnHir_REst_75_84,M_RtnHir_REst_85ov,M_RtnHir_REst_Tot,M_Pro_scien_tec_15_19,M_Pro_scien_tec_20_24,M_Pro_scien_tec_25_34,M_Pro_scien_tec_35_44,M_Pro_scien_tec_45_54,M_Pro_scien_tec_55_64,M_Pro_scien_tec_65_74,M_Pro_scien_tec_75_84,M_Pro_scien_tec_85ov,M_Pro_scien_tec_Tot,M_Admin_supp_15_19,M_Admin_supp_20_24,M_Admin_supp_25_34,M_Admin_supp_35_44,M_Admin_supp_45_54,M_Admin_supp_55_64,M_Admin_supp_65_74,M_Admin_supp_75_84,M_Admin_supp_85ov,M_Admin_supp_Tot,M_Public_admin_sfty_15_19,M_Public_admin_sfty_20_24,M_Public_admin_sfty_25_34,M_Public_admin_sfty_35_44,M_Public_admin_sfty_45_54,M_Public_admin_sfty_55_64,M_Public_admin_sfty_65_74,M_Public_admin_sfty_75_84,M_Public_admin_sfty_85ov,M_Public_admin_sfty_Tot,M_Educ_trng_15_19,M_Educ_trng_20_24,M_Educ_trng_25_34,M_Educ_trng_35_44,M_Educ_trng_45_54,M_Educ_trng_55_64,M_Educ_trng_65_74,M_Educ_trng_75_84,M_Educ_trng_85ov,M_Educ_trng_Tot,M_HlthCare_SocAs_15_19,M_HlthCare_SocAs_20_24,M_HlthCare_SocAs_25_34,M_HlthCare_SocAs_35_44,M_HlthCare_SocAs_45_54,M_HlthCare_SocAs_55_64,M_HlthCare_SocAs_65_74,M_HlthCare_SocAs_75_84,M_HlthCare_SocAs_85ov,M_HlthCare_SocAs_Tot,M_Art_recn_15_19,M_Art_recn_20_24,M_Art_recn_25_34,M_Art_recn_35_44,M_Art_recn_45_54,M_Art_recn_55_64,M_Art_recn_65_74,M_Art_recn_75_84,M_Art_recn_85ov,M_Art_recn_Tot,M_Oth_scs_15_19,M_Oth_scs_20_24,M_Oth_scs_25_34,M_Oth_scs_35_44,M_Oth_scs_45_54,M_Oth_scs_55_64,M_Oth_scs_65_74,M_Oth_scs_75_84,M_Oth_scs_85ov,M_Oth_scs_Tot,M_ID_NS_15_19,M_ID_NS_20_24,M_ID_NS_25_34,M_ID_NS_35_44,M_ID_NS_45_54,M_ID_NS_55_64,M_ID_NS_65_74,M_ID_NS_75_84,M_ID_NS_85ov,M_ID_NS_Tot
UCL121031,0,4,15,5,8,14,0,3,0,47,0,0,0,0,0,0,0,0,0,0,0,3,3,11,14,7,0,0,0,36,0,0,0,0,0,6,0,0,0,6,0,3,0,4,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,4,0,0,0,12,3,0,0,0,0,0,0,0,0,4,0,0,0,3,3,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,4,0,10,6,0,0,0,16,0,0,0,0,3,0,0,0,0,4,0,3,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,10,0,0,8,4,3,0,0,0,0,18
UCL121032,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,7,0,0,3,0,3,0,0,0,0,13,0,0,0,0,3,0,0,0,0,3,0,5,3,11,4,7,0,0,0,30,0,0,0,0,0,0,0,0,0,3,6,3,0,3,3,3,0,0,0,15,4,6,0,3,4,0,0,0,0,23,0,0,3,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,4,0,0,11,0,4,0,0,4,3,0,0,0,9,0,0,0,0,6,3,0,0,0,7,0,0,0,3,0,9,0,0,0,7,0,0,0,0,3,10,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,6
UCL121033,0,8,3,3,7,5,6,4,0,38,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,3,4,0,0,0,3,0,0,0,11,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,14,0,0,0,3,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,9
UCL121034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,8,0,0,3,4,3,0,0,0,0,14,0,0,3,0,10,3,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,0,0,0,12,0,3,6,3,7,3,0,0,0,31,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,4,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,0,11,0,0,0,5,0,4,0,0,0,7,0,0,0,3,0,0,0,0,0,3,3,3,5,4,5,5,0,0,0,27,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,0,7
UCL121035,0,0,0,0,0,0,0,0,0,0,0,0,6,11,6,6,0,0,0,25,0,0,7,5,10,3,0,0,0,24,0,0,0,0,0,0,0,0,0,4,0,3,6,6,3,6,0,0,0,24,0,0,0,0,0,3,0,0,0,8,0,0,3,3,0,0,0,0,0,9,3,0,4,0,0,0,0,0,0,12,0,0,0,6,0,12,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,3,0,0,4,0,3,0,0,6,0,0,3,0,0,0,0,0,0,6,0,3,0,0,3,3,0,0,0,11,0,0,0,0,3,4,0,0,0,3,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,9,3,0,0,3,3,3,0,0,0,17
UCL121036,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,4,5,5,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,9,14,18,7,3,0,0,46,0,0,0,0,3,0,0,0,0,3,3,3,4,0,3,6,0,0,0,20,6,3,4,0,7,3,0,0,0,18,3,0,0,3,3,0,3,0,0,12,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,13,0,0,0,3,0,0,0,0,0,7,0,0,0,4,5,0,0,0,0,7,0,0,0,0,3,3,0,0,0,7,0,0,0,0,3,0,0,0,0,5,3,0,0,0,0,0,0,0,0,8,0,0,0,0,3,7,0,0,0,12,0,0,0,0,0,0,0,0,0,3
UCL121037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,4,0,5,13,12,10,8,0,0,0,42,0,0,0,0,0,3,0,0,0,4,0,3,3,4,4,5,0,0,0,18,0,3,0,3,0,0,0,0,0,7,0,0,0,0,3,4,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,3,0,0,0,0,0,4,0,0,0,4,6,3,0,0,0,18,0,0,0,5,6,3,0,0,0,16,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7
UCL121038,0,0,3,12,5,11,3,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,0,0,18,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,6
UCL121039,0,4,5,11,7,9,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,3,0,0,0,0,0,13
UCL121040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,10,3,3,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,5,0,0,5,5,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,9,3,0,0,0,12,0,0,0,3,5,0,0,0,0,8,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,14
UCL121041,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,0,0,0,3,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,0,5,4,4,3,7,0,0,0,20,0,0,0,3,4,0,0,0,0,8,7,0,3,0,4,0,0,0,0,20,3,0,0,0,0,0,0,0,0,9,0,0,0,0,3,3,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,3,8,3,0,0,0,13,0,0,0,3,6,0,0,0,0,10,0,0,0,0,3,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7
UCL121042,0,0,4,0,3,3,0,4,0,18,0,0,0,0,0,3,0,0,0,3,0,0,3,3,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,0,0,10,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,13,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,3,3,3,0,0,10
UCL121043,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,3,3,7,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,3,0,0,0,3,4,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,7,0,0,0,13,0,0,0,0,0,0,0,0,0,8,0,0,7,3,3,0,0,0,0,22,0,0,7,0,0,0,0,0,0,10,0,4,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,3,0,0,0,8
UCL121044,0,0,4,0,0,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,3,4,3,9,13,3,0,0,0,43,0,0,0,3,0,0,0,0,0,8,0,3,3,0,0,0,0,0,0,10,3,0,3,0,0,3,0,0,0,8,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,6,5,3,0,0,0,14,0,0,0,3,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,10,3,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,10,0,3,0,0,0,0,0,0,0,4
UCL121045,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,4,0,5,5,0,0,0,20,0,0,0,0,0,0,0,0,0,0,3,0,4,5,0,7,0,0,0,17,0,0,0,0,3,0,3,0,0,5,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,3,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,4,0,0,0,7,0,0,0,4,3,0,0,0,0,7
UCL121046,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,9,3,8,3,0,0,0,22,0,0,3,3,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,5,4,0,0,0,0,0,0,0,0,7,0,0,4,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,3,13,4,0,0,0,29,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3
UCL121047,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,6,0,3,11,9,7,0,0,0,34,0,0,0,0,0,3,0,0,0,3,10,0,3,0,6,0,0,0,0,19,0,0,3,3,0,0,0,0,0,9,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,6,9,3,3,3,0,0,14,0,0,3,4,3,4,0,0,0,8,0,0,0,0,4,8,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10
UCL121048,0,0,9,0,0,3,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,8,12,18,7,6,0,0,0,52,0,0,0,0,0,0,0,0,0,4,0,0,9,3,6,0,0,0,0,16,0,0,3,0,0,0,0,0,0,5,0,0,4,4,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,3,0,0,0,0,13
UCL121049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,3,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,3,3,3,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3
UCL121050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,8,3,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,9,8,8,11,4,0,0,35,0,0,3,0,0,0,3,0,0,11,0,0,3,3,3,7,4,0,0,23,3,3,3,5,4,3,0,0,0,26,0,0,0,0,4,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,6,3,0,0,7,0,0,0,0,3,0,0,0,0,4,4,0,0,0,0,0,0,0,0,11,0,0,3,0,8,3,0,0,0,18,0,0,0,4,0,3,0,0,0,8,0,0,0,0,3,0,3,0,0,4,0,3,0,7,3,0,0,0,0,13
UCL121051,0,3,8,5,12,3,3,4,0,34,0,0,0,0,3,0,0,0,0,3,0,3,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,3,0,4,3,0,0,0,20,0,0,0,3,0,4,0,0,0,9,0,3,3,0,0,9,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,4,10,3,5,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,3,3,0,0,0,15,0,0,0,3,0,3,0,0,0,8,0,0,3,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,12,0,0,0,0,0,0,3,0,0,9
UCL121052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,0,6,7,5,8,4,0,0,31,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,5,3,0,3,0,6,0,0,0,19,0,0,0,0,3,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,8,0,0,0,16,0,0,0,0,0,3,0,0,0,3,0,3,10,7,5,10,0,0,0,33,0,3,0,0,0,6,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,3
UCL121053,0,0,0,0,0,3,0,0,0,3,0,0,0,3,3,3,0,0,0,14,0,0,3,4,9,4,3,0,0,28,0,0,0,0,3,3,0,0,0,4,4,10,3,8,5,3,3,0,0,39,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,17,3,3,0,0,0,0,0,0,0,8,0,0,3,6,3,7,0,0,0,19,0,0,0,0,3,0,0,0,0,3,0,3,0,0,3,3,3,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,5,0,7,3,0,0,0,15,0,0,3,0,0,3,0,0,0,12,3,0,0,3,6,3,0,0,0,21,0,0,4,0,6,3,0,0,0,18,0,0,3,0,0,9,0,4,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,6,4,0,0,0,0,7,0,3,4,0,5,5,0,0,0,13
UCL121054,3,5,12,6,8,13,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,0,0,10,3,3,3,0,0,22,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,7,5,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,3,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3
UCL121055,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,7,4,4,5,0,0,0,17,0,0,0,0,0,0,0,0,0,3,3,5,5,13,17,4,0,0,0,45,0,3,3,0,9,0,0,0,0,18,0,0,0,0,4,0,0,0,0,11,11,3,0,0,0,0,0,0,0,16,0,0,3,3,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,0,12,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,3,0,0,0,19,0,3,0,0,0,3,0,0,0,7
UCL121056,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,5,5,0,4,0,0,0,20,0,0,4,0,0,0,0,0,0,4,0,4,3,9,8,0,0,0,0,24,0,0,0,0,0,0,0,0,0,4,3,0,4,6,4,3,0,0,0,17,5,0,3,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,0,9,0,0,3,0,0,3,0,0,0,3,0,0,0,4,0,6,0,0,0,10,0,0,3,5,3,3,0,0,0,16,0,0,0,7,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,4
UCL121057,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,12,0,0,0,0,0,3,0,0,0,3,0,7,11,8,5,6,0,0,0,39,0,0,0,0,3,0,0,0,0,4,3,3,3,3,0,0,0,0,0,17,7,4,0,3,4,0,0,0,0,12,0,0,0,0,3,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,3,0,3,0,0,0,0,11,0,0,3,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,3,3,3,0,3,0,0,0,10,0,0,0,0,3,0,0,0,0,4
