UCL_CODE_2016,P_AdvDi_Di_AdvDi_AsDe_Mng,P_AdvDi_Di_AdvDi_AsDe_Pro,P_AdvDi_Di_AdvDi_AsDe_TTW,P_AdvDi_Di_AdvDi_AsDe_CPS,P_AdvDi_Di_AdvDi_AsDe_CA,P_AdvDi_Di_AdvDi_AsDe_Sal,P_AdvDi_Di_AdvDi_AsDe_MOD,P_AdvDi_Di_AdvDi_AsDe_Lab,P_AdvDi_Di_AdvDi_AsDe_IDNS,P_AdvDi_Di_AdvDi_AsDe_Tot,P_AdvDi_Di_Dip_Mng,P_AdvDi_Di_Dip_Pro,P_AdvDi_Di_Dip_TTW,P_AdvDi_Di_Dip_CPS,P_AdvDi_Di_Dip_CA,P_AdvDi_Di_Dip_Sal,P_AdvDi_Di_Dip_MOD,P_AdvDi_Di_Dip_Lab,P_AdvDi_Di_Dip_IDNS,P_AdvDi_Di_Dip_Tot,P_Cert_CertIII_IV_Mng,P_Cert_CertIII_IV_Pro,P_Cert_CertIII_IV_TTW,P_Cert_CertIII_IV_CPS,P_Cert_CertIII_IV_CA,P_Cert_CertIII_IV_Sal,P_Cert_CertIII_IV_MOD,P_Cert_CertIII_IV_Lab,P_Cert_CertIII_IV_IDNS,P_Cert_CertIII_IV_Tot,P_Cert_CertI_II_Mng,P_Cert_CertI_II_Pro,P_Cert_CertI_II_TTW,P_Cert_CertI_II_CPS,P_Cert_CertI_II_CA,P_Cert_CertI_II_Sal,P_Cert_CertI_II_MOD,P_Cert_CertI_II_Lab,P_Cert_CertI_II_IDNS,P_Cert_CertI_II_Tot,P_Cert_Cert_nfd_Mng,P_Cert_Cert_nfd_Pro,P_Cert_Cert_nfd_TTW,P_Cert_Cert_nfd_CPS,P_Cert_Cert_nfd_CA,P_Cert_Cert_nfd_Sal,P_Cert_Cert_nfd_MOD,P_Cert_Cert_nfd_Lab,P_Cert_Cert_nfd_IDNS,P_Cert_Cert_nfd_Tot,P_LE_ID_Mng,P_LE_ID_Pro,P_LE_ID_TTW,P_LE_ID_CPS,P_LE_ID_CA,P_LE_ID_Sal,P_LE_ID_MOD,P_LE_ID_Lab,P_LE_ID_IDNS,P_LE_ID_Tot,P_LE_NS_Mng,P_LE_NS_Pro,P_LE_NS_TTW,P_LE_NS_CPS,P_LE_NS_CA,P_LE_NS_Sal,P_LE_NS_MOD,P_LE_NS_Lab,P_LE_NS_IDNS,P_LE_NS_Tot,P_Tot_Mng,P_Tot_Pro,P_Tot_TTW,P_Tot_CPS,P_Tot_CA,P_Tot_Sal,P_Tot_MOD,P_Tot_Lab,P_Tot_IDNS,P_Tot_Tot
UCL122006,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,3,0,4,4,3,3,0,0,0,21,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,8,7,5,3,0,3,0,51
UCL122007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,9,8,3,3,5,3,0,37,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,11,6,9,6,15,6,3,4,9,3,67
UCL122008,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,9,0,0,17,3,0,6,3,7,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,4,9,17,15,5,9,9,7,0,70
UCL122009,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,3,12,9,10,0,6,15,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,12,14,11,10,0,6,14,0,80
UCL122010,0,4,0,0,5,0,0,0,0,6,0,7,0,0,0,0,0,0,0,4,4,0,17,0,3,0,5,5,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,19,17,7,12,3,5,8,0,84
UCL122011,0,3,4,3,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,4,11,4,15,3,4,5,3,12,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,0,0,13,19,27,31,18,10,5,3,9,3,125
UCL122012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,3,6,0,0,5,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,11,12,3,4,0,0,6,4,55
UCL122013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,4,3,0,20
UCL122014,0,4,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,3,3,0,23,4,0,3,3,10,0,54,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,11,16,28,10,7,7,7,12,0,92
UCL122015,0,3,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,7,7,0,11,3,4,0,0,8,0,34,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,13,13,14,4,3,3,3,8,0,75
UCL122016,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,3,4,0,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,13,30,12,8,3,7,0,4,0,74
UCL122017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,14,3,11,3,3,12,0,50,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,7,0,15,4,15,4,9,16,0,74
UCL122018,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,3,0,8,3,3,7,0,3,0,30,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,23,16,7,5,3,0,9,0,83
UCL122019,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,3,0,4,0,0,0,4,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,8,6,7,3,3,0,3,9,0,39
UCL122020,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,8,0,0,20,9,4,0,3,4,0,37,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,27,9,8,5,3,11,0,72
UCL122021,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,3,7,0,0,4,3,0,35
UCL122022,0,0,0,0,4,0,0,0,0,7,0,4,0,0,0,0,0,0,0,3,7,0,6,0,0,0,3,4,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,14,9,0,10,4,3,0,3,55
UCL122023,3,6,0,0,0,0,0,0,0,7,0,7,0,0,8,3,0,0,0,14,11,3,31,6,5,0,5,6,0,65,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,10,18,23,33,9,21,3,3,4,3,115
UCL122024,3,7,0,0,0,0,0,0,0,10,0,3,0,7,0,0,0,0,0,11,9,0,3,7,3,0,0,4,3,28,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,23,39,8,14,18,9,0,7,3,118
UCL122025,3,4,0,3,0,0,0,0,0,11,4,0,0,0,0,3,0,3,0,6,10,3,19,7,4,11,3,4,0,64,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,3,0,5,0,0,0,0,0,0,11,32,30,27,12,8,12,3,6,3,141
UCL122026,0,0,0,0,7,0,0,0,0,5,3,0,0,6,0,0,0,0,0,10,3,0,8,7,3,0,4,4,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,6,6,10,13,17,12,4,4,6,4,76
UCL122027,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,6,9,7,19,8,4,7,6,7,0,72,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,13,22,18,20,12,8,8,18,0,114
UCL122028,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,3,13,0,0,0,5,4,0,34,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,6,14,3,4,0,12,9,0,59
UCL122029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,3,6,0,0,3,4,0,35
UCL122030,0,3,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,8,5,0,13,9,6,0,0,3,0,42,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,16,18,7,0,3,9,0,64
UCL122031,3,0,0,3,3,0,0,0,0,12,4,0,0,0,0,0,0,0,0,3,3,0,5,3,0,0,0,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,7,3,8,3,3,4,0,73
UCL122032,3,0,0,0,7,0,0,0,0,13,3,0,0,7,4,0,0,0,0,11,3,0,12,3,0,3,3,8,0,28,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,16,18,15,5,3,10,0,102
UCL122033,0,0,0,0,3,0,0,0,0,9,0,0,0,9,8,0,0,0,0,16,4,0,19,3,9,3,4,3,0,46,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,27,19,20,23,9,4,4,0,116
UCL122034,0,4,0,0,0,0,0,0,0,7,3,0,4,3,3,0,0,0,0,19,0,4,21,11,3,3,7,10,0,59,0,0,0,6,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,17,29,28,23,18,5,9,10,0,134
UCL122035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,9,4,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,3,8,10,0,0,0,0,0,35
UCL122036,0,0,0,3,3,0,0,0,0,6,4,0,0,0,0,0,0,0,0,7,3,3,13,5,7,4,9,3,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,8,15,4,8,3,12,3,0,61
UCL122037,0,3,0,0,0,0,0,0,0,4,0,3,3,0,3,0,0,0,0,8,3,0,4,0,0,0,0,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,16,10,6,6,0,0,3,0,57
UCL122038,0,5,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,0,0,10,3,0,13,5,4,0,3,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,10,11,4,3,3,8,0,75
UCL122039,0,3,0,0,0,0,0,0,0,3,0,6,0,3,0,0,0,0,0,7,3,0,0,13,3,0,3,6,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,28,9,21,9,0,3,5,0,70
UCL122040,0,0,0,0,0,0,0,0,0,4,3,3,0,3,3,0,0,0,0,9,7,0,14,7,3,3,3,3,0,37,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,10,24,17,12,10,3,3,5,0,90
UCL122041,0,3,0,3,0,0,0,0,0,9,3,3,0,4,0,4,0,0,0,11,0,4,18,6,4,0,7,0,0,37,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,17,20,19,6,3,3,9,0,78
UCL122042,0,6,0,3,3,0,0,0,0,13,3,3,0,3,0,0,0,0,0,15,3,3,19,14,8,6,3,5,0,54,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,12,24,19,26,10,8,6,13,0,113
UCL122043,0,0,0,0,0,0,0,0,0,3,0,3,4,4,4,0,0,0,0,20,4,0,20,3,6,3,6,0,0,40,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,29,8,14,5,11,4,0,87
UCL122044,0,0,0,3,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,12,7,3,17,0,0,3,3,5,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,9,16,18,6,8,3,5,5,0,76
UCL122045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,6,5,5,8,0,3,0,0,29
UCL122046,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,3,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,7,17,4,4,0,3,5,0,55
UCL122047,3,3,0,0,0,0,0,0,0,9,0,4,0,3,0,0,0,0,0,4,8,0,25,0,0,0,0,5,0,40,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,7,33,30,3,6,4,3,7,0,93
UCL122048,0,3,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,5,0,0,6,3,0,0,0,3,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,36,7,8,8,0,0,10,0,98
UCL122049,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,3,8,0,0,3,0,0,0,16,3,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,11,4,3,10,0,0,3,37
UCL122050,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,5,3,11,0,3,0,7,4,0,27,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,8,11,8,9,0,8,8,0,51
UCL122051,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,12,4,0,0,6,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,12,6,0,0,7,8,0,41
UCL122052,0,0,0,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,7,3,5,10,8,4,3,0,3,0,43,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,56,17,20,10,7,3,7,0,136
UCL122053,3,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,7,0,12,4,0,0,0,3,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,8,15,18,20,8,7,13,0,3,0,86
UCL122054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,9,3,0,4,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,4,11,8,6,14,3,3,4,5,3,50
UCL122055,3,3,0,0,0,0,0,0,0,9,0,6,3,0,0,0,0,0,0,11,9,0,20,3,5,7,0,0,0,39,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,49,26,7,25,5,3,5,0,143
UCL122056,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,3,0,7,0,3,3,3,4,0,25,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,5,11,13,7,9,5,10,3,3,0,70
UCL122057,0,3,3,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,9,4,3,15,8,0,3,3,4,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,20,16,14,8,7,3,6,0,85
UCL122058,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,8,4,0,18,3,8,3,0,3,0,45,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,7,3,12,12,12,17,4,9,6,3,8,3,79
UCL122059,4,0,0,0,0,0,0,0,0,4,3,4,0,3,3,0,0,0,0,14,5,0,20,10,11,5,5,7,0,68,0,0,0,3,3,4,0,0,0,11,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,16,28,28,17,17,11,5,13,6,135
UCL122060,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,3,21,8,12,5,3,11,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,11,23,15,16,10,3,10,4,93
UCL122061,0,0,0,3,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,8,3,23,9,4,3,5,9,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,23,22,13,14,5,7,12,0,108
UCL122062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,8,0,0,3,3,0,26
UCL122063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,7,3,4,0,5,3,3,31,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,8,8,8,3,6,3,8,12,0,68
UCL122064,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,4,0,17,8,6,0,5,7,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,7,4,22,12,7,4,10,7,0,75
UCL122065,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,4,5,9,0,0,3,0,36
UCL122066,0,3,3,0,5,0,0,0,0,14,0,6,4,0,3,0,0,0,0,14,3,3,20,3,5,0,3,3,0,40,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,72,27,12,35,4,3,10,0,198
UCL122067,0,4,0,5,0,0,0,0,0,10,0,3,3,0,3,0,0,0,0,16,7,4,26,0,10,0,0,8,0,53,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,10,44,31,6,20,7,0,14,0,129
UCL122068,0,3,0,0,0,0,0,0,0,5,0,0,0,3,4,3,0,0,0,6,6,3,12,4,0,3,0,10,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,22,14,12,6,3,0,13,0,86
UCL122069,4,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,3,6,26,0,6,0,8,3,0,53,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,29,25,6,18,4,6,6,3,112
UCL122070,0,3,0,3,0,0,0,0,0,5,4,0,0,5,3,0,0,0,0,13,0,0,12,12,4,6,4,4,3,53,0,0,0,0,0,0,0,0,0,8,0,0,0,3,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,12,31,18,22,12,5,8,13,8,126
UCL122071,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,5,3,0,15,3,0,6,0,0,31
UCL122072,3,3,0,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,8,5,0,10,3,3,0,3,8,0,35,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,34,12,14,9,4,5,11,0,106
UCL122073,3,5,0,5,7,0,0,0,0,17,0,0,3,5,3,3,0,0,0,13,5,3,26,0,3,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25,47,33,16,19,11,4,3,0,161
UCL122074,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,3,0,9,3,0,0,0,3,0,20,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,15,4,0,0,0,3,0,41
UCL122075,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,15,3,0,0,0,3,0,26,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,16,3,5,4,4,4,0,57
UCL122076,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,9,0,8,21,8,3,0,5,4,0,47,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,3,0,0,0,0,0,3,0,8,3,13,25,10,6,0,14,5,3,85
UCL122077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,6,3,0,0,4,0,25
UCL122078,0,3,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,10,8,0,21,0,5,0,0,7,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,12,20,19,5,22,6,0,9,0,99
UCL122079,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,7,0,0,4,3,3,0,6,6,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,20,4,10,10,4,6,3,0,60
UCL122080,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,5,10,5,17,3,3,0,0,4,0,38,0,0,0,0,0,0,0,4,0,8,0,0,3,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,14,20,13,7,4,0,11,3,78
UCL122081,3,0,0,0,3,0,0,0,0,10,4,0,0,3,3,3,0,0,0,11,0,0,13,0,4,3,3,4,0,32,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,14,10,12,8,17,10,3,10,0,85
