UCL_CODE_2016,M_0_149_CFNC,M_0_149_CF_C_und15,M_0_149_CFNC_und15,M_0_149_1PF_C_und15,M_0_149_1PFNC_und15,M_0_149_OthF,M_0_149_Tot,M_150_299_CFNC,M_150_299_CF_C_und15,M_150_299_CFNC_und15,M_150_299_1PF_C_und15,M_150_299_1PFNC_und15,M_150_299_OthF,M_150_299_Tot,M_300_449_CFNC,M_300_449_CF_C_und15,M_300_449_CFNC_und15,M_300_449_1PF_C_und15,M_300_449_1PFNC_und15,M_300_449_OthF,M_300_449_Tot,M_450_599_CFNC,M_450_599_CF_C_und15,M_450_599_CFNC_und15,M_450_599_1PF_C_und15,M_450_599_1PFNC_und15,M_450_599_OthF,M_450_599_Tot,M_600_799_CFNC,M_600_799_CF_C_und15,M_600_799_CFNC_und15,M_600_799_1PF_C_und15,M_600_799_1PFNC_und15,M_600_799_OthF,M_600_799_Tot,M_800_999_CFNC,M_800_999_CF_C_und15,M_800_999_CFNC_und15,M_800_999_1PF_C_und15,M_800_999_1PFNC_und15,M_800_999_OthF,M_800_999_Tot,M_1000_1199_CFNC,M_1000_1199_CF_C_und15,M_1000_1199_CFNC_und15,M_1000_1199_1PF_C_und15,M_1000_1199_1PFNC_und15,M_1000_1199_OthF,M_1000_1199_Tot,M_1200_1399_CFNC,M_1200_1399_CF_C_und15,M_1200_1399_CFNC_und15,M_1200_1399_1PF_C_und15,M_1200_1399_1PFNC_und15,M_1200_1399_OthF,M_1200_1399_Tot,M_1400_1599_CFNC,M_1400_1599_CF_C_und15,M_1400_1599_CFNC_und15,M_1400_1599_1PF_C_und15,M_1400_1599_1PFNC_und15,M_1400_1599_OthF,M_1400_1599_Tot,M_1600_1799_CFNC,M_1600_1799_CF_C_und15,M_1600_1799_CFNC_und15,M_1600_1799_1PF_C_und15,M_1600_1799_1PFNC_und15,M_1600_1799_OthF,M_1600_1799_Tot,M_1800_1999_CFNC,M_1800_1999_CF_C_und15,M_1800_1999_CFNC_und15,M_1800_1999_1PF_C_und15,M_1800_1999_1PFNC_und15,M_1800_1999_OthF,M_1800_1999_Tot,M_2000_2199_CFNC,M_2000_2199_CF_C_und15,M_2000_2199_CFNC_und15,M_2000_2199_1PF_C_und15,M_2000_2199_1PFNC_und15,M_2000_2199_OthF,M_2000_2199_Tot,M_2200_2399_CFNC,M_2200_2399_CF_C_und15,M_2200_2399_CFNC_und15,M_2200_2399_1PF_C_und15,M_2200_2399_1PFNC_und15,M_2200_2399_OthF,M_2200_2399_Tot,M_2400_2599_CFNC,M_2400_2599_CF_C_und15,M_2400_2599_CFNC_und15,M_2400_2599_1PF_C_und15,M_2400_2599_1PFNC_und15,M_2400_2599_OthF,M_2400_2599_Tot,M_2600_2999_CFNC,M_2600_2999_CF_C_und15,M_2600_2999_CFNC_und15,M_2600_2999_1PF_C_und15,M_2600_2999_1PFNC_und15,M_2600_2999_OthF,M_2600_2999_Tot,M_3000_3999_CFNC,M_3000_3999_CF_C_und15,M_3000_3999_CFNC_und15,M_3000_3999_1PF_C_und15,M_3000_3999_1PFNC_und15,M_3000_3999_OthF,M_3000_3999_Tot,M_4000_4999_CFNC,M_4000_4999_CF_C_und15,M_4000_4999_CFNC_und15,M_4000_4999_1PF_C_und15,M_4000_4999_1PFNC_und15,M_4000_4999_OthF,M_4000_4999_Tot,M_5000over_CFNC,M_5000over_CF_C_und15,M_5000over_CFNC_und15,M_5000over_1PF_C_und15,M_5000over_1PFNC_und15,M_5000over_OthF,M_5000over_Tot,M_NS_CFNC,M_NS_CF_C_und15,M_NS_CFNC_und15,M_NS_1PF_C_und15,M_NS_1PFNC_und15,M_NS_OthF,M_NS_Tot,Tot_CFNC,Tot_CF_C_und15,Tot_CFNC_und15,Tot_1PF_C_und15,Tot_1PFNC_und15,Tot_OthF,Tot_Tot
UCL115152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,3,0,0,0,0,6,4,3,0,3,0,0,15,4,4,3,4,0,0,20,3,5,0,0,0,0,14,0,3,0,0,3,0,4,7,6,0,0,0,0,7,0,3,0,0,0,0,4,0,0,0,0,0,0,5,0,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,32,12,13,3,0,91
UCL115153,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,3,0,13,4,7,4,0,0,0,19,10,3,0,3,0,0,23,11,14,4,4,3,0,33,14,11,3,0,0,0,37,4,11,7,3,0,0,25,3,9,4,0,0,0,17,4,13,0,0,0,0,19,3,10,0,0,0,0,12,3,4,0,0,0,0,16,0,0,0,0,0,0,4,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,9,3,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,7,79,105,25,14,10,0,243
UCL115154,3,0,0,0,0,0,3,3,0,0,0,0,0,5,4,0,5,0,0,0,4,0,0,0,0,0,0,3,0,0,4,0,0,0,8,4,3,7,0,3,0,9,4,3,4,0,0,0,12,3,12,3,0,3,0,17,4,5,7,0,0,0,13,3,9,7,3,0,0,15,3,9,5,0,0,0,20,4,22,12,3,0,0,42,3,11,4,0,0,0,21,3,13,0,0,0,0,16,12,30,4,0,0,0,48,13,20,6,0,0,0,46,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,6,0,0,0,0,10,63,142,68,11,19,0,305
UCL115155,0,3,0,0,0,0,9,0,0,0,0,0,0,3,0,0,4,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,4,5,0,0,0,9,0,12,3,3,0,0,18,0,9,3,0,0,0,14,3,15,0,0,0,0,14,9,14,9,0,0,0,27,0,15,0,0,0,0,14,3,7,0,3,0,0,17,6,35,3,0,0,0,48,13,32,10,0,0,0,54,5,6,0,0,0,0,13,0,3,0,0,0,0,6,5,7,3,0,0,0,10,48,166,41,10,0,0,266
UCL115156,5,0,0,0,3,0,10,3,0,0,0,3,0,4,6,0,3,0,6,0,10,9,3,0,3,3,0,19,4,9,0,0,4,0,21,20,9,8,5,10,0,52,14,17,14,8,5,0,55,16,33,13,3,7,0,69,14,31,4,0,0,0,53,8,20,8,6,3,0,40,10,12,10,0,0,0,30,8,14,0,0,0,0,16,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,4,0,0,0,0,6,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,4,0,0,0,16,131,154,66,33,41,0,419
UCL115157,3,0,3,0,0,0,9,3,0,0,0,0,0,3,3,0,0,0,0,0,4,0,0,3,0,0,0,5,4,3,0,0,3,0,10,4,3,4,0,3,0,14,9,5,3,0,7,0,25,3,3,4,0,0,0,15,4,11,3,3,3,0,22,3,3,3,0,3,0,13,11,5,8,3,4,0,29,8,15,5,0,3,0,28,0,7,4,0,0,0,14,0,0,0,0,0,0,4,3,13,3,0,0,0,18,7,4,0,0,0,0,15,0,0,0,0,0,0,0,0,3,0,0,0,0,5,7,3,0,0,0,0,8,55,96,40,13,27,0,236
UCL115158,9,8,0,0,0,0,19,3,0,0,0,0,0,6,0,0,3,0,0,0,4,8,4,3,0,4,0,15,3,0,4,0,0,0,13,10,3,0,0,3,0,18,11,9,4,3,4,0,27,14,12,0,0,8,0,30,9,15,0,0,3,0,22,8,16,10,0,3,0,37,10,10,0,3,3,0,30,3,26,5,0,0,0,38,0,3,0,0,0,0,11,0,3,0,0,0,0,4,3,10,0,0,0,0,17,3,10,3,3,0,0,14,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,5,3,3,0,0,20,101,126,51,14,30,3,321
UCL115159,0,0,3,0,0,0,3,0,0,0,0,0,0,7,0,3,0,0,0,0,10,0,0,0,0,0,0,6,4,5,0,0,3,0,12,0,0,0,0,0,0,4,3,3,0,0,0,0,5,3,11,3,3,0,0,24,4,9,3,7,0,0,24,6,7,0,0,3,0,17,0,8,0,0,0,0,6,3,23,6,3,3,0,38,0,4,3,0,0,0,7,0,3,3,0,0,0,4,4,6,0,3,0,0,16,4,11,0,0,0,0,18,3,4,5,0,0,0,9,0,0,0,0,0,0,0,12,0,0,6,0,0,21,52,101,45,20,11,0,223
UCL115160,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,9,0,0,0,0,0,0,3,4,3,3,0,0,0,11,3,8,0,0,0,0,15,5,8,8,0,0,0,19,4,4,0,0,0,0,13,9,9,3,0,0,0,28,0,5,0,0,0,0,10,0,0,0,0,0,0,3,4,9,4,0,0,0,18,0,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,36,63,31,5,10,0,144
UCL115161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,9,0,0,0,0,0,0,0,5,0,0,0,0,0,12,0,4,3,0,0,0,9,4,15,0,0,0,0,19,3,7,7,0,0,0,19,3,10,0,4,0,0,17,3,12,0,3,0,0,18,4,4,3,0,0,0,8,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,54,23,12,5,0,119
UCL121001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,3,3,3,0,3,0,0,9,6,4,0,0,0,0,14,0,7,3,0,0,0,15,3,8,0,0,0,0,7,3,3,0,0,0,0,7,0,3,4,0,0,0,9,0,4,0,0,0,0,3,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,20,45,17,3,0,0,92
UCL121002,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,3,0,0,0,0,3,0,0,3,0,0,0,5,0,3,0,5,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,16,5,11,3,0,41
UCL121003,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,7,0,0,0,0,0,0,3,3,3,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,3,0,0,0,0,4,3,3,0,0,0,0,5,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,24,3,3,4,0,55
UCL121004,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,9,0,5,0,0,0,0,12,3,0,0,0,0,0,3,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,13,34,7,5,3,0,69
UCL121005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,3,0,0,0,0,7,0,0,3,0,0,0,3,0,3,0,0,0,0,4,0,3,0,0,0,0,4,4,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,7,0,0,0,11,0,14,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,22,42,25,3,4,0,86
UCL121006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,3,0,3,0,0,0,0,3,4,3,3,0,0,0,7,0,0,0,0,0,0,3,3,3,0,0,3,0,7,3,0,0,3,0,0,7,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,23,9,3,6,0,55
UCL121007,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,9,0,6,0,0,0,0,11,3,9,0,0,0,0,18,3,8,0,4,3,0,13,8,8,0,0,0,0,10,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,22,53,6,5,9,0,96
UCL121008,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,3,0,3,0,0,13,0,4,0,0,0,0,10,0,3,0,0,3,0,9,3,7,0,0,0,0,8,3,0,0,0,0,0,4,0,3,3,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,21,29,11,5,4,0,67
UCL121009,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,0,0,11
UCL121010,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,5,0,3,0,0,3,0,8,4,3,0,0,0,0,6,4,5,0,0,3,0,15,3,0,0,0,0,0,5,0,3,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,24,3,4,5,0,63
UCL121011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,3,3,0,0,0,0,6,0,3,0,0,0,0,6,3,7,3,0,0,0,7,0,11,0,4,0,0,16,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,21,22,5,9,3,0,59
UCL121012,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,3,0,0,0,4,0,3,3,0,0,0,9,0,0,0,0,0,0,3,0,3,0,0,0,0,6,5,0,3,0,0,0,8,6,3,3,0,0,0,11,0,0,3,0,0,0,6,6,8,0,0,0,0,11,0,3,3,0,0,0,5,0,3,3,0,0,0,3,3,13,3,0,0,0,15,8,11,3,0,0,0,22,0,3,0,0,0,0,6,0,3,0,0,0,0,5,3,0,0,4,0,0,9,38,52,37,5,9,0,142
UCL121013,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,4,3,0,0,17
UCL121014,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,4,0,0,0,0,0,0,4,0,3,0,0,0,0,4,4,6,0,3,0,0,10,0,0,4,0,0,0,3,3,0,0,0,0,0,6,3,3,0,0,0,0,12,6,6,0,0,0,0,16,0,3,3,0,0,0,4,0,4,0,0,0,0,3,0,0,0,0,0,0,4,24,28,17,3,7,0,82
UCL121015,3,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,4,0,3,0,0,0,0,3,3,3,0,0,0,0,12,3,0,3,0,0,0,10,7,0,0,0,0,0,5,0,0,0,0,0,0,0,3,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,21,14,7,3,0,62
UCL121016,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,3,0,0,0,0,7,5,3,3,0,0,0,12,4,5,0,0,3,0,14,7,8,6,4,0,0,21,4,11,3,0,0,0,22,0,10,0,0,0,0,11,3,9,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,7,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,35,59,27,8,11,0,139
UCL121017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,4,0,0,0,0,7,3,0,3,0,0,0,4,0,3,0,0,0,0,10,0,4,0,0,0,0,5,3,7,4,0,0,0,11,0,0,3,0,0,0,3,0,3,0,0,0,0,3,0,7,9,0,0,0,18,4,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,22,37,22,3,4,0,82
UCL121018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,3,0,0,0,0,6,0,3,0,0,3,0,11,4,0,0,0,0,0,3,3,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,14,0,7,0,68
UCL121019,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,11,0,3,0,0,12,0,3,4,0,0,0,10,0,7,0,0,0,0,6,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,11,24,7,6,0,0,48
UCL121020,5,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,4,0,0,0,0,6,3,8,0,0,0,0,9,0,7,0,0,0,0,9,0,4,3,0,0,0,7,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,27,5,3,0,0,54
UCL121021,3,0,0,0,0,0,3,0,0,0,0,0,0,4,5,0,0,0,0,0,6,5,0,0,0,0,0,7,0,0,0,0,0,0,3,0,3,0,0,0,0,5,0,0,0,0,0,0,3,6,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5,3,0,4,0,48
UCL121022,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,0,3,0,0,0,6,0,4,0,0,0,0,5,0,0,0,0,0,0,4,4,0,0,0,0,0,8,3,0,3,7,0,0,14,8,5,5,5,0,0,21,0,3,0,0,0,0,5,0,3,0,0,0,0,6,0,3,4,0,0,0,7,0,0,0,0,0,0,6,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,23,16,14,9,0,90
UCL121023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,7,0,0,0,0,0,7,0,8,0,0,0,0,8,5,3,0,0,3,0,16,4,4,0,3,0,0,12,0,12,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,21,33,0,7,3,0,62
UCL121024,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,8,0,0,0,0,0,0,4,0,3,0,0,0,0,4,0,6,3,0,0,0,6,0,4,0,0,0,0,7,3,3,0,0,0,0,8,0,10,4,0,0,0,11,0,4,3,0,0,0,10,3,15,3,0,0,0,20,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,14,54,19,0,3,0,94
UCL121025,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,3,3,4,3,0,0,0,9,0,3,0,0,0,0,4,3,0,0,0,0,0,5,0,3,0,0,0,0,7,0,0,0,0,0,0,5,3,3,0,0,0,0,4,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,23,19,16,4,3,0,70
UCL121026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,5,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,4,7,0,0,0,7,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,8,0,5,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,25,8,0,11,0,63
UCL121027,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,3,0,0,0,0,12,3,0,3,0,0,0,8,3,3,0,0,0,0,6,0,5,0,0,0,0,9,3,4,3,0,0,0,15,3,8,0,0,0,0,12,3,6,3,0,0,0,22,0,8,0,0,0,0,5,0,6,0,0,0,0,7,3,12,3,0,0,0,20,3,12,7,0,0,0,24,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,39,78,23,9,0,0,147
UCL121028,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,7,3,4,0,0,0,0,3,4,0,0,0,0,0,4,0,3,0,0,0,0,6,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,19,22,4,3,0,0,50
UCL121029,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,3,0,7,3,3,0,3,0,0,11,3,3,0,0,0,0,7,3,12,3,0,0,0,16,3,4,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,24,9,7,4,0,66
UCL121030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,4,0,14
UCL121031,3,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,3,3,0,5,0,0,0,10,4,3,0,0,0,0,13,5,5,0,0,0,0,14,3,6,0,0,0,0,9,4,4,3,0,0,0,11,0,4,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,26,13,5,3,3,80
UCL121032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,3,4,0,0,0,0,0,4,3,0,0,0,0,0,6,6,0,0,0,0,0,5,3,3,0,0,0,0,11,4,3,0,0,0,0,7,3,3,0,0,0,0,12,0,0,0,0,0,0,0,3,5,0,0,0,0,10,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,25,4,7,4,0,78
