UCL_CODE_2016,M15_19_Managers,M15_19_Professionals,M15_19_TechnicTrades_Wrs,M15_19_CommunPersnlSvc_W,M15_19_ClericalAdminis_W,M15_19_Sales_W,M15_19_Mach_oper_drivers,M15_19_Labourers,M15_19_Occu_ID_NS,M15_19_Tot,M20_24_Managers,M20_24_Professionals,M20_24_TechnicTrades_W,M20_24_CommunPersnlSvc_W,M20_24_ClericalAdminis_W,M20_24_Sales_W,M20_24_Mach_oper_drivers,M20_24_Labourers,M20_24_Occu_ID_NS,M20_24_Tot,M25_34_Managers,M25_34_Professionals,M25_34_TechnicTrades_W,M25_34_CommunPersnlSvc_W,M25_34_ClericalAdminis_W,M25_34_Sales_W,M25_34_Mach_oper_drivers,M25_34_Labourers,M25_34_Occu_ID_NS,M25_34_Tot,M35_44_Managers,M35_44_Professionals,M35_44_TechnicTrades_W,M35_44_CommunPersnlSvc_W,M35_44_ClericalAdminis_W,M35_44_Sales_W,M35_44_Mach_oper_drivers,M35_44_Labourers,M35_44_Occu_ID_NS,M35_44_Tot,M45_54_Managers,M45_54_Professionals,M45_54_TechnicTrades_W,M45_54_CommunPersnlSvc_W,M45_54_ClericalAdminis_W,M45_54_Sales_W,M45_54_Mach_oper_drivers,M45_54_Labourers,M45_54_Occu_ID_NS,M45_54_Tot,M55_64_Managers,M55_64_Professionals,M55_64_TechnicTrades_W,M55_64_CommunPersnlSvc_W,M55_64_ClericalAdminis_W,M55_64_Sales_W,M55_64_Mach_oper_drivers,M55_64_Labourers,M55_64_Occu_ID_NS,M55_64_Tot,M65_74_Managers,M65_74_Professionals,M65_74_TechnicTrades_W,M65_74_CommunPersnlSvc_W,M65_74_ClericalAdminis_W,M65_74_Sales_W,M65_74_Mach_oper_drivers,M65_74_Labourers,M65_74_Occu_ID_NS,M65_74_Tot,M75_84_Managers,M75_84_Professionals,M75_84_TechnicTrades_W,M75_84_CommunPersnlSvc_W,M75_84_ClericalAdminis_W,M75_84_Sales_W,M75_84_Mach_oper_drivers,M75_84_Labourers,M75_84_Occu_ID_NS,M75_84_Tot,M85_ov_Managers,M85_ov_Professionals,M85_ov_TechnicTrades_W,M85_ov_CommunPersnlSvc_W,M85_ov_ClericalAdminis_W,M85_ov_Sales_W,M85_ov_Mach_oper_drivers,M85_ov_Labourers,M85_ov_Occu_ID_NS,M85_ov_Tot,M_Tot_Managers,M_Tot_Professionals,M_Tot_TechnicTrades_W,M_Tot_CommunPersnlSvc_W,M_Tot_ClericalAdminis_W,M_Tot_Sales_W,M_Tot_Mach_oper_drivers,M_Tot_Labourers,M_Tot_Occu_ID_NS,M_Tot_Tot,F15_19_Managers,F15_19_Professionals,F15_19_TechnicTrades_Wrs,F15_19_CommunPersnlSvc_W,F15_19_ClericalAdminis_W,F15_19_Sales_W,F15_19_Mach_oper_drivers,F15_19_Labourers,F15_19_Occu_ID_NS,F15_19_Tot,F20_24_Managers,F20_24_Professionals,F20_24_TechnicTrades_W,F20_24_CommunPersnlSvc_W,F20_24_ClericalAdminis_W,F20_24_Sales_W,F20_24_Mach_oper_drivers,F20_24_Labourers,F20_24_Occu_ID_NS,F20_24_Tot,F25_34_Managers,F25_34_Professionals,F25_34_TechnicTrades_W,F25_34_CommunPersnlSvc_W,F25_34_ClericalAdminis_W,F25_34_Sales_W,F25_34_Mach_oper_drivers,F25_34_Labourers,F25_34_Occu_ID_NS,F25_34_Tot,F35_44_Managers,F35_44_Professionals,F35_44_TechnicTrades_W,F35_44_CommunPersnlSvc_W,F35_44_ClericalAdminis_W,F35_44_Sales_W,F35_44_Mach_oper_drivers,F35_44_Labourers,F35_44_Occu_ID_NS,F35_44_Tot,F45_54_Managers,F45_54_Professionals,F45_54_TechnicTrades_W,F45_54_CommunPersnlSvc_W,F45_54_ClericalAdminis_W,F45_54_Sales_W,F45_54_Mach_oper_drivers,F45_54_Labourers,F45_54_Occu_ID_NS,F45_54_Tot,F55_64_Managers,F55_64_Professionals,F55_64_TechnicTrades_W,F55_64_CommunPersnlSvc_W,F55_64_ClericalAdminis_W,F55_64_Sales_W,F55_64_Mach_oper_drivers,F55_64_Labourers,F55_64_Occu_ID_NS,F55_64_Tot,F65_74_Managers,F65_74_Professionals,F65_74_TechnicTrades_W,F65_74_CommunPersnlSvc_W,F65_74_ClericalAdminis_W,F65_74_Sales_W,F65_74_Mach_oper_drivers,F65_74_Labourers,F65_74_Occu_ID_NS,F65_74_Tot,F75_84_Managers,F75_84_Professionals,F75_84_TechnicTrades_W,F75_84_CommunPersnlSvc_W,F75_84_ClericalAdminis_W,F75_84_Sales_W,F75_84_Mach_oper_drivers,F75_84_Labourers,F75_84_Occu_ID_NS,F75_84_Tot,F85ov_Managers,F85ov_Professionals,F85ov_TechnicTrades_W,F85ov_CommunPersnlSvc_W,F85ov_ClericalAdminis_W,F85ov_Sales_W,F85ov_Mach_oper_drivers,F85ov_Labourers,F85ov_Occu_ID_NS,F85ov_Tot,F_Tot_Managers,F_Tot_Professionals,F_Tot_TechnicTrades_W,F_Tot_CommunPersnlSvc_W,F_Tot_ClericalAdminis_W,F_Tot_Sales_W,F_Tot_Mach_oper_drivers,F_Tot_Labourers,F_Tot_Occu_ID_NS,F_Tot_Tot
UCL115155,0,0,3,3,0,8,3,7,0,19,0,0,22,0,0,7,3,5,0,33,19,12,34,8,5,8,12,3,3,89,20,13,30,6,4,3,12,0,0,99,20,7,20,4,10,3,20,6,0,94,12,9,7,0,4,3,12,6,0,50,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,43,106,27,21,27,54,31,3,383,0,5,0,9,0,8,0,3,0,17,0,5,3,7,7,10,0,0,0,29,9,28,4,10,17,10,0,5,3,83,14,30,0,13,23,6,4,3,0,96,4,14,3,6,38,8,0,5,0,88,0,8,0,3,11,3,0,3,0,27,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,80,18,41,103,41,7,23,3,348
UCL115156,0,0,10,0,0,15,0,8,0,40,0,0,16,3,0,8,6,26,3,61,9,16,45,6,6,7,18,44,4,155,12,9,30,8,0,10,19,37,3,129,14,6,29,12,13,10,34,47,8,179,10,15,44,10,11,6,35,25,0,166,3,4,3,0,3,0,7,13,0,31,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,50,51,185,43,38,55,122,202,18,767,0,0,0,14,3,29,0,3,0,50,3,9,3,18,10,8,0,3,5,62,15,24,10,32,25,27,4,11,0,140,9,22,7,29,22,23,0,17,0,123,18,47,10,47,27,34,3,24,3,203,8,37,5,34,27,13,0,29,0,160,0,9,0,3,5,0,0,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,141,36,174,122,126,10,90,7,768
UCL115157,0,0,0,0,0,5,3,13,0,22,3,0,13,0,0,10,0,4,0,32,13,15,20,0,4,7,7,11,0,78,8,21,22,7,4,10,4,12,4,88,22,29,18,11,8,9,16,9,0,108,11,17,21,3,3,6,16,13,4,100,3,4,5,0,3,0,4,0,3,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,60,89,97,24,24,45,59,65,9,463,0,0,3,8,0,17,0,5,3,38,3,4,3,9,3,7,0,0,0,30,3,21,5,13,13,13,0,5,4,77,11,36,0,17,21,12,0,5,3,111,12,43,4,27,36,18,0,16,0,149,12,24,0,17,29,10,0,3,0,89,0,3,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,138,19,81,103,74,0,39,9,506
UCL115158,0,0,10,4,0,10,0,18,0,47,13,0,17,4,0,8,3,28,0,81,54,11,44,13,5,8,15,75,12,234,58,26,23,9,8,5,19,44,0,194,57,13,28,14,3,3,17,32,0,182,32,20,36,12,17,5,24,43,4,195,17,5,5,0,0,3,4,11,0,45,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,233,77,171,56,44,45,92,252,21,981,0,0,0,14,3,15,0,4,0,37,4,10,3,19,0,16,0,20,3,69,31,31,16,23,21,14,0,65,3,194,25,25,10,27,33,20,0,31,0,170,39,44,10,33,37,14,3,34,3,203,21,32,12,33,36,26,0,16,3,170,10,6,0,3,6,0,0,3,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,128,147,38,144,137,97,3,169,15,880
UCL115159,0,0,10,0,0,7,0,3,0,22,0,0,13,0,0,3,0,12,0,41,12,0,25,3,0,3,9,3,0,52,16,7,15,4,3,0,19,10,0,80,20,10,26,3,3,7,20,16,0,100,7,8,15,3,5,3,11,8,0,63,0,0,4,0,0,0,3,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,29,106,13,9,21,71,65,4,376,0,0,0,5,3,13,0,7,0,30,0,0,4,7,5,10,0,3,0,29,8,11,3,12,16,4,0,4,0,48,8,13,3,13,15,6,0,8,3,69,7,13,4,13,23,11,0,12,0,84,3,8,3,7,9,12,0,6,0,47,0,0,0,0,4,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,49,16,56,77,56,3,41,8,322
UCL115160,0,0,7,0,0,3,0,5,0,14,3,0,9,3,0,4,3,4,0,31,0,5,21,0,0,0,3,7,0,40,11,4,16,3,3,0,6,4,0,53,13,5,10,0,3,7,19,10,0,65,11,3,13,0,3,3,5,3,0,40,3,4,0,0,3,3,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,25,79,9,11,25,44,40,3,262,0,0,0,3,0,9,0,0,0,15,0,0,0,7,3,7,0,3,0,24,3,17,0,5,3,3,0,0,0,37,5,14,3,6,8,3,0,8,0,55,7,4,8,6,18,5,0,4,0,59,4,9,3,11,8,5,0,6,0,44,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,47,12,38,47,43,0,22,3,238
UCL115161,0,0,3,0,0,4,0,3,0,10,0,0,3,0,0,3,0,9,3,21,6,0,11,0,0,3,3,15,0,47,5,9,15,0,5,0,9,9,0,52,11,8,14,0,3,3,12,8,3,61,4,3,11,0,4,0,9,10,0,46,0,0,3,0,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,20,61,0,8,14,43,57,9,246,0,0,0,4,3,7,0,0,0,19,0,0,0,3,3,4,0,0,0,15,6,5,5,6,5,10,0,12,0,49,4,8,0,9,14,3,0,6,0,52,0,9,3,10,16,7,0,12,0,55,3,3,0,9,8,6,0,11,0,33,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,28,14,31,48,40,0,47,3,228
UCL121001,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,3,0,0,14,3,3,7,4,0,0,12,6,0,34,3,3,9,5,0,0,7,3,3,32,8,7,6,0,4,0,13,3,0,40,3,3,9,0,5,0,10,3,0,34,4,0,4,0,0,0,7,0,0,14,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,18,15,43,8,9,0,56,26,6,171,0,0,0,0,0,3,0,0,0,12,0,0,0,5,0,0,0,0,0,9,0,3,3,8,3,3,0,3,0,20,3,5,6,5,10,3,0,8,0,34,3,3,3,5,3,9,3,5,0,33,0,11,0,7,5,0,3,7,0,32,0,0,0,0,5,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,9,31,29,19,3,22,0,151
UCL121002,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,7,3,3,0,0,4,4,0,23,4,0,0,0,0,0,3,8,3,12,5,6,7,0,0,0,5,4,0,26,4,0,0,0,0,0,3,5,3,21,4,0,0,0,0,3,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,8,14,4,0,3,15,29,8,103,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11,0,12,0,3,3,0,0,5,0,21,0,0,0,8,0,0,0,0,0,15,4,6,0,3,4,0,0,4,0,23,3,0,0,4,5,3,0,3,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,3,23,11,3,0,15,3,86
UCL121003,0,0,0,0,0,3,0,3,0,7,0,0,5,0,0,0,0,0,0,5,3,0,6,0,0,3,0,3,0,18,0,0,9,0,0,0,0,0,0,12,3,4,5,0,0,4,3,7,0,32,4,7,13,4,3,0,0,7,0,38,3,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,19,18,41,7,3,7,5,18,3,126,0,0,0,3,0,6,0,0,0,6,0,3,0,0,0,0,0,0,0,5,0,9,3,3,3,0,0,0,0,23,8,4,0,4,6,0,0,0,0,18,4,9,0,5,10,4,0,4,0,37,0,7,0,4,11,5,0,0,0,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,33,8,20,25,20,0,6,0,122
UCL121004,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,10,3,0,4,0,0,0,3,3,0,17,7,3,9,3,0,3,0,5,0,28,0,3,12,0,0,0,8,8,0,29,3,3,11,3,5,4,0,0,0,28,3,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,40,10,6,6,18,16,4,122,0,0,0,0,0,3,0,0,0,5,0,0,0,4,0,3,0,0,0,9,0,0,0,3,4,0,0,5,0,12,3,5,0,4,9,3,0,0,0,21,3,6,0,4,12,5,0,0,0,35,4,6,3,12,5,3,0,0,0,31,3,3,0,0,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,22,4,21,33,13,0,5,3,122
UCL121005,0,0,3,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,10,0,3,15,4,0,0,3,3,0,29,3,0,14,0,3,0,0,0,0,25,3,9,12,3,0,0,4,3,0,35,10,3,3,3,0,0,5,4,0,36,0,0,3,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,14,53,11,5,7,25,13,3,154,0,0,0,3,0,0,0,3,0,6,0,0,4,0,3,3,0,0,0,12,0,7,0,3,7,0,0,3,0,25,3,5,3,0,5,0,0,0,5,28,4,11,3,4,14,0,0,6,0,41,0,6,0,7,5,4,0,3,0,25,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,31,15,16,39,12,0,9,3,144
UCL121006,0,0,0,0,0,0,0,0,0,4,0,0,9,3,0,0,0,0,0,17,5,0,12,0,0,0,0,6,0,24,0,3,8,0,0,3,0,0,0,12,4,0,12,7,0,0,0,7,0,27,11,4,12,0,3,0,0,3,0,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,48,9,3,8,4,20,0,113,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,3,0,0,0,6,0,3,4,0,3,0,0,0,0,10,0,0,0,5,3,3,0,0,0,16,0,9,0,8,10,0,0,0,3,30,6,3,0,3,4,3,0,3,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,8,17,28,13,0,4,4,93
UCL121007,0,0,3,0,0,0,0,9,0,13,0,0,9,0,0,0,0,3,0,20,4,0,19,0,3,0,8,6,0,39,11,5,11,3,0,0,6,9,0,43,10,10,16,5,4,3,7,3,0,60,5,5,16,3,3,7,11,9,0,50,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,23,68,26,7,12,28,37,5,241,0,0,0,3,0,3,0,0,0,4,0,0,0,0,0,0,3,3,0,11,7,5,0,9,0,11,0,4,0,41,3,5,0,10,16,8,3,3,0,48,8,15,0,15,17,9,0,3,0,61,8,5,0,17,8,6,0,4,0,41,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,35,0,48,37,29,8,24,4,211
UCL121008,0,0,0,0,0,0,0,4,0,5,3,0,7,0,0,0,3,3,0,15,0,4,6,0,0,0,5,3,0,24,0,4,9,0,0,0,10,3,0,28,3,0,10,3,5,0,10,3,3,32,4,0,5,0,3,0,8,3,0,40,5,0,5,0,0,0,3,0,0,14,3,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,25,8,39,5,7,3,44,23,6,168,0,0,0,3,0,7,0,0,0,10,0,0,0,3,0,0,0,4,0,7,0,4,0,4,5,0,0,0,0,16,3,5,3,7,11,3,0,3,0,26,4,6,5,9,7,10,0,3,0,40,3,6,0,4,3,3,0,5,0,30,0,3,0,3,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,29,6,30,24,21,3,21,0,153
UCL121009,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,7,0,3,5,3,0,0,0,7,0,13,0,0,3,0,0,0,4,4,0,14,3,0,0,0,0,0,6,6,0,16,0,3,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,7,10,0,4,14,18,0,72,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,8,0,3,0,4,0,0,0,3,0,10,0,0,0,4,3,4,0,3,0,8,0,0,0,8,0,0,0,0,0,11,0,3,0,3,0,4,0,3,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,22,3,6,0,14,0,53
UCL121010,0,0,0,0,0,0,0,5,0,10,4,0,9,3,0,0,3,3,0,17,0,0,10,0,0,0,3,7,0,21,7,7,7,0,0,0,15,3,0,34,3,0,15,0,0,0,16,10,0,40,0,0,7,0,3,0,15,3,0,28,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,38,8,7,0,49,33,0,162,0,0,0,0,3,3,0,3,0,11,0,0,3,4,0,3,0,0,0,13,0,3,3,0,3,0,4,3,0,17,0,8,4,7,0,4,4,6,0,36,3,3,3,6,4,0,3,4,0,27,0,6,3,0,0,0,0,6,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,13,15,19,11,9,28,0,121
UCL121011,0,0,3,4,0,3,0,0,0,13,0,0,3,5,0,0,0,4,0,12,0,0,11,3,0,0,0,4,0,21,3,0,3,3,0,0,0,3,0,20,3,3,4,5,0,3,6,6,0,30,0,0,8,3,0,0,7,4,0,16,3,3,3,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,25,27,3,6,14,25,3,120,0,0,3,0,0,6,0,0,0,6,0,0,0,3,0,0,0,0,0,6,0,3,0,7,7,3,0,0,0,18,0,3,0,13,3,6,0,0,0,29,0,8,3,11,8,3,0,0,0,28,3,3,0,3,3,0,0,0,0,14,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,10,41,23,21,0,10,0,116
UCL121012,0,0,3,3,0,6,0,4,0,20,0,0,9,0,0,3,3,3,0,21,3,9,10,0,0,0,5,0,0,30,0,8,9,0,0,3,8,0,0,28,13,15,20,3,0,3,19,4,4,76,15,10,19,0,5,3,9,8,0,70,0,0,0,0,0,0,7,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,36,38,70,6,9,23,49,17,8,254,3,0,0,3,3,3,0,3,0,16,0,4,0,9,3,0,0,4,0,24,3,7,0,0,8,0,0,3,0,17,3,4,3,5,4,0,0,0,0,23,15,14,8,7,21,8,0,9,0,77,3,9,3,4,15,4,0,3,0,44,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,45,13,27,62,19,4,13,0,217
UCL121013,0,0,0,0,0,0,0,0,0,6,0,0,3,3,0,0,3,0,0,9,0,5,4,9,0,0,0,7,0,25,3,3,0,6,0,0,4,0,0,19,8,3,5,4,0,0,7,7,3,26,6,0,3,0,0,4,3,9,0,22,3,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,22,25,0,4,15,25,4,121,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,12,0,11,3,13,8,0,0,0,0,30,3,7,0,9,3,0,0,0,0,21,5,5,3,4,7,0,0,0,0,30,3,6,0,3,3,0,0,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,37,6,31,14,8,0,7,3,117
UCL121014,0,0,0,0,3,3,0,3,0,11,0,4,12,0,0,3,0,3,0,20,0,3,5,0,0,0,0,4,3,24,5,6,7,3,3,0,3,3,3,33,10,16,15,0,3,3,0,10,0,60,4,15,8,0,9,3,3,5,3,54,3,3,7,0,0,0,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,45,57,8,17,15,7,23,11,220,0,0,0,6,0,5,0,3,0,10,0,3,0,6,3,5,0,0,0,16,0,4,0,0,5,0,0,0,0,16,7,10,0,7,6,3,0,0,0,40,11,15,0,4,19,0,0,0,0,49,7,13,0,5,12,3,0,0,3,40,0,3,0,0,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,46,5,25,38,12,0,5,3,174
UCL121015,0,0,3,0,0,0,0,4,0,11,0,0,3,0,0,0,0,0,0,12,0,3,9,0,0,0,3,8,0,19,3,4,3,3,0,5,0,0,0,22,0,0,11,0,0,0,3,3,0,26,3,3,8,0,0,0,10,3,0,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,41,8,0,4,20,24,0,118,0,0,0,0,0,3,0,0,0,7,0,0,4,3,0,0,0,0,0,12,0,0,0,6,3,0,0,3,0,12,4,11,0,0,4,0,0,0,0,14,10,8,0,4,16,5,0,3,0,49,0,6,0,4,9,0,0,0,3,31,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,24,9,22,35,7,0,10,3,127
UCL121016,0,0,0,0,0,4,0,4,0,7,0,0,9,0,0,0,3,7,0,20,3,0,24,0,0,0,9,0,0,39,6,3,18,0,3,0,7,6,3,49,0,3,14,0,0,3,4,8,0,40,8,0,9,0,0,0,11,6,0,32,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,70,4,5,9,30,30,4,188,0,0,0,3,3,8,0,0,0,9,0,3,3,8,6,3,0,0,0,14,3,11,5,12,3,5,0,3,0,37,0,4,3,6,11,0,0,4,0,34,0,3,4,11,11,4,3,6,0,33,0,3,0,3,9,3,0,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,14,36,39,22,3,15,0,160
UCL121017,0,0,4,0,0,3,0,0,0,9,0,0,4,0,0,0,4,0,0,12,5,3,3,0,0,0,0,3,0,17,5,12,3,0,0,3,3,4,0,33,5,14,10,3,5,0,3,6,0,41,5,6,13,3,4,7,3,0,0,43,4,4,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,43,40,9,8,15,10,14,0,167,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,3,0,0,0,6,0,7,0,3,3,0,0,0,0,18,3,12,3,3,3,0,0,0,0,30,6,14,3,3,13,3,3,0,0,53,4,13,3,6,10,0,0,0,0,38,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,57,13,23,35,6,3,7,0,159
UCL121018,3,0,0,0,0,3,0,0,0,7,0,0,3,0,0,0,0,0,0,7,0,0,5,0,0,0,0,3,0,10,3,11,3,5,0,0,0,4,0,29,3,7,9,3,3,0,7,3,0,36,4,3,4,0,4,4,0,3,0,28,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,22,25,6,4,6,6,22,0,122,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,7,0,0,0,6,3,4,0,4,3,4,0,0,0,16,5,10,0,3,3,0,0,0,0,22,6,20,3,6,11,3,0,3,0,50,0,13,0,0,6,0,0,0,0,22,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,50,11,12,25,15,0,3,0,136
UCL121019,0,0,7,0,0,0,0,3,0,8,0,0,3,3,0,0,0,5,0,15,6,0,11,4,0,0,3,3,0,36,7,4,8,0,0,3,4,4,0,30,7,3,3,4,0,0,9,5,0,29,10,0,0,0,0,4,10,0,3,25,4,3,3,0,0,0,3,3,0,13,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,38,16,33,12,3,4,24,29,3,161,0,0,0,8,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,6,3,0,3,4,0,0,3,0,23,3,3,0,7,7,0,0,0,0,27,3,8,0,10,3,4,3,3,3,31,0,8,0,3,4,0,0,6,3,25,0,3,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,28,4,22,26,10,5,13,4,129
UCL121020,0,0,3,0,0,4,0,4,0,8,0,0,7,0,0,0,0,0,0,12,0,0,9,0,0,0,3,0,0,17,0,3,6,0,0,0,0,4,3,22,8,3,10,5,0,0,7,4,0,31,8,0,8,0,0,3,6,8,0,38,0,3,0,0,0,0,5,0,0,12,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,20,11,39,9,4,8,25,27,7,141,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,8,0,8,3,3,4,0,0,3,0,16,3,8,0,4,7,3,0,4,0,29,3,6,0,4,3,9,0,4,0,33,0,3,3,3,9,6,0,3,0,27,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,31,11,21,22,19,3,17,0,132
UCL121021,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,3,0,9,0,0,6,0,0,0,0,0,0,6,0,0,6,0,0,0,0,7,0,13,0,3,3,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,25,0,0,3,4,9,0,49,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,10,3,0,4,0,3,3,0,0,0,16,0,0,0,0,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,9,7,8,0,8,4,42
