UCL_CODE_2016,P15_19_Managers,P15_19_Professionals,P15_19_TechnicTrades_Wrs,P15_19_CommunPersnlSvc_W,P15_19_ClericalAdminis_W,P15_19_Sales_W,P15_19_Mach_oper_drivers,P15_19_Labourers,P15_19_Occu_ID_NS,P15_19_Tot,P20_24_Managers,P20_24_Professionals,P20_24_TechnicTrades_W,P20_24_CommunPersnlSvc_W,P20_24_ClericalAdminis_W,P20_24_Sales_W,P20_24_Mach_oper_drivers,P20_24_Labourers,P20_24_Occu_ID_NS,P20_24_Tot,P25_34_Managers,P25_34_Professionals,P25_34_TechnicTrades_W,P25_34_CommunPersnlSvc_W,P25_34_ClericalAdminis_W,P25_34_Sales_W,P25_34_Mach_oper_drivers,P25_34_Labourers,P25_34_Occu_ID_NS,P25_34_Tot,P35_44_Managers,P35_44_Professionals,P35_44_TechnicTrades_W,P35_44_CommunPersnlSvc_W,P35_44_ClericalAdminis_W,P35_44_Sales_W,P35_44_Mach_oper_drivers,P35_44_Labourers,P35_44_Occu_ID_NS,P35_44_Tot,P45_54_Managers,P45_54_Professionals,P45_54_TechnicTrades_W,P45_54_CommunPersnlSvc_W,P45_54_ClericalAdminis_W,P45_54_Sales_W,P45_54_Mach_oper_drivers,P45_54_Labourers,P45_54_Occu_ID_NS,P45_54_Tot,P55_64_Managers,P55_64_Professionals,P55_64_TechnicTrades_W,P55_64_CommunPersnlSvc_W,P55_64_ClericalAdminis_W,P55_64_Sales_W,P55_64_Mach_oper_drivers,P55_64_Labourers,P55_64_Occu_ID_NS,P55_64_Tot,P65_74_Managers,P65_74_Professionals,P65_74_TechnicTrades_W,P65_74_CommunPersnlSvc_W,P65_74_ClericalAdminis_W,P65_74_Sales_W,P65_74_Mach_oper_drivers,P65_74_Labourers,P65_74_Occu_ID_NS,P65_74_Tot,P75_84_Managers,P75_84_Professionals,P75_84_TechnicTrades_W,P75_84_CommunPersnlSvc_W,P75_84_ClericalAdminis_W,P75_84_Sales_W,P75_84_Mach_oper_drivers,P75_84_Labourers,P75_84_Occu_ID_NS,P75_84_Tot,P85_ov_Managers,P85_ov_Professionals,P85_ov_TechnicTrades_W,P85_ov_CommunPersnlSvc_W,P85_ov_ClericalAdminis_W,P85_ov_Sales_W,P85_ov_Mach_oper_drivers,P85_ov_Labourers,P85_ov_Occu_ID_NS,P85_ov_Tot,P_Tot_Managers,P_Tot_Professionals,P_Tot_TechnicTrades_W,P_Tot_CommunPersnlSvc_W,P_Tot_ClericalAdminis_W,P_Tot_Sales_W,P_Tot_Mach_oper_drivers,P_Tot_Labourers,P_Tot_Occu_ID_NS,P_Tot_Tot
UCL115097,0,3,8,3,0,12,0,4,0,29,3,0,15,8,3,5,11,9,0,53,8,9,17,19,11,4,14,22,4,106,13,13,22,13,13,12,14,24,0,134,15,11,25,29,16,11,15,21,5,135,18,16,8,17,15,0,14,25,0,114,5,3,7,0,6,5,4,5,0,35,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,65,56,96,89,72,47,66,99,12,601
UCL115098,3,0,3,5,0,14,0,10,0,31,0,0,3,0,4,9,0,3,0,18,9,20,11,4,7,3,6,3,0,60,12,18,16,11,4,6,0,3,0,68,15,32,15,15,6,10,3,8,3,115,11,22,14,13,12,11,4,11,3,105,3,9,0,3,8,4,3,3,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,100,58,56,41,60,17,43,12,441
UCL115099,0,3,15,3,5,13,3,6,3,56,0,0,19,11,3,5,4,8,0,45,15,21,31,10,11,15,9,14,3,129,21,18,11,21,24,9,8,14,4,139,16,15,14,16,13,9,14,21,3,125,15,14,9,11,19,10,7,12,0,99,11,10,3,0,3,0,0,6,3,35,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,79,86,106,79,87,66,51,84,18,644
UCL115100,0,0,3,9,6,17,0,9,0,56,0,0,6,7,5,12,4,9,0,48,6,20,28,21,21,12,10,14,0,137,22,22,45,19,34,23,10,24,0,192,18,36,39,13,26,25,15,24,3,189,13,29,23,22,26,13,19,16,3,163,3,10,4,7,0,4,10,8,3,43,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,67,111,152,98,118,105,67,111,17,843
UCL115101,0,0,10,9,3,26,4,14,0,62,0,3,17,6,3,18,3,12,0,66,18,27,27,19,8,12,9,15,0,130,47,85,48,39,26,25,3,28,3,305,36,111,48,40,45,31,20,42,3,384,26,79,26,30,19,22,16,27,4,251,10,8,3,5,8,3,3,8,0,47,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,138,308,177,160,110,138,59,148,12,1248
UCL115102,0,0,3,13,6,9,5,16,0,48,5,5,12,11,6,9,0,12,0,52,15,31,14,18,18,9,3,4,0,112,70,81,25,13,60,11,5,8,9,278,66,73,33,20,61,8,9,9,8,286,29,41,13,8,30,3,3,6,0,142,3,7,3,0,8,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,229,104,76,187,46,30,55,18,945
UCL115103,0,0,5,5,0,13,0,12,0,40,0,3,19,9,4,7,3,12,0,62,12,27,26,21,10,14,9,15,0,144,15,29,29,20,28,13,8,21,3,161,26,39,35,38,27,16,7,28,6,223,51,53,32,37,41,28,10,41,3,291,15,20,11,9,14,8,4,15,3,94,0,3,0,0,0,0,0,4,0,14,0,0,0,0,0,0,0,0,0,0,122,170,156,146,127,108,42,142,12,1028
UCL115104,0,3,9,7,0,16,0,19,0,63,8,10,29,17,4,10,5,37,3,130,15,39,51,35,23,20,13,55,3,250,28,39,40,31,30,17,21,53,8,265,28,30,25,37,30,22,46,56,4,281,36,35,28,29,40,21,25,55,11,273,20,10,6,5,4,3,8,12,0,77,3,0,3,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,143,173,192,171,133,99,131,287,21,1358
UCL115105,0,0,17,22,0,24,0,10,0,71,0,10,36,21,8,13,6,15,0,108,28,47,44,41,18,24,22,28,3,251,25,48,34,32,30,16,25,20,0,234,32,28,36,31,32,18,31,25,3,246,36,25,36,34,29,20,38,34,0,259,19,9,7,3,6,3,13,11,0,69,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,148,171,211,183,127,113,134,146,17,1255
UCL115106,0,0,9,10,0,13,6,6,0,53,3,8,25,8,11,9,8,9,0,77,8,36,27,31,13,3,29,21,4,172,25,19,21,22,15,4,21,21,3,147,21,14,20,23,25,14,29,36,0,189,18,9,17,22,15,12,15,12,0,121,8,3,4,3,3,0,11,11,6,48,3,0,0,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,102,95,125,113,79,55,121,110,18,818
UCL115107,0,0,12,11,0,12,0,16,0,50,0,4,20,15,9,8,14,14,0,87,12,20,45,20,13,12,28,18,3,176,18,24,33,14,9,10,41,28,10,189,26,12,24,28,31,15,44,24,4,204,21,26,16,16,15,16,49,33,5,193,12,11,5,3,9,3,13,6,3,62,3,0,0,0,0,0,3,0,3,8,0,0,0,0,0,0,0,0,0,0,94,92,163,106,80,80,194,133,27,966
UCL115108,0,0,13,16,3,32,0,23,3,89,4,7,24,23,4,15,8,20,3,109,25,53,54,42,31,30,8,25,0,264,58,104,70,44,40,39,16,33,3,403,45,113,71,59,51,37,17,36,3,435,37,114,64,47,59,30,21,45,10,429,9,28,5,13,12,10,0,14,3,87,0,5,0,0,3,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,172,417,300,243,198,184,78,194,31,1826
UCL115109,0,0,10,11,3,31,0,13,0,68,7,11,23,13,13,18,4,8,0,91,23,73,23,37,31,28,10,22,3,250,32,60,41,41,40,18,9,21,3,275,35,64,40,50,50,31,14,36,3,312,22,69,21,42,34,23,19,20,0,255,3,3,7,4,6,8,3,3,0,43,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,121,287,164,201,177,149,66,126,10,1307
UCL115110,0,0,7,5,3,13,0,3,0,27,0,0,6,7,3,8,3,7,0,40,4,8,13,9,6,7,6,10,0,70,3,22,13,12,9,3,0,16,3,89,11,18,14,21,10,10,7,7,4,95,7,16,6,8,10,5,6,8,0,61,0,4,0,0,3,3,3,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,67,62,63,39,42,26,59,9,400
UCL115111,0,0,0,6,0,16,0,14,3,38,5,3,17,8,0,4,0,4,0,36,4,5,18,6,7,3,0,8,0,68,19,25,11,19,20,4,5,9,0,109,30,27,25,23,27,13,12,13,0,167,28,38,23,20,27,3,12,18,0,161,15,4,3,9,3,3,0,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,101,106,90,75,47,36,63,7,622
UCL115112,4,5,14,21,0,26,0,30,6,108,15,20,31,38,23,18,7,22,3,185,27,90,73,40,50,23,16,22,3,352,59,89,49,36,44,19,27,20,9,349,51,65,63,36,68,31,35,27,0,388,47,69,40,21,41,11,34,17,0,281,6,11,4,8,10,3,5,3,0,53,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,215,350,275,200,246,138,129,139,23,1722
UCL115113,0,0,24,27,3,11,3,11,0,83,3,5,22,17,12,3,7,13,0,94,62,67,72,24,67,14,12,9,5,328,68,62,67,22,68,23,8,30,3,348,53,38,40,23,63,21,21,13,6,276,29,25,23,3,28,18,18,11,3,155,10,4,7,0,7,7,5,3,0,34,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,226,193,258,122,248,98,76,79,22,1328
UCL115114,0,0,3,8,0,12,0,9,0,31,0,0,15,9,6,9,4,9,0,48,5,7,24,23,14,8,10,16,6,113,8,10,14,17,9,9,28,15,0,111,3,13,24,26,13,5,34,19,0,148,8,13,22,27,10,7,28,16,3,133,0,3,5,3,3,0,3,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,51,109,115,61,50,103,82,12,612
UCL115115,0,0,13,7,0,17,0,20,0,50,0,9,19,14,3,4,10,8,0,72,16,35,28,26,14,10,26,27,3,181,20,33,27,26,18,19,26,25,3,195,15,24,32,28,32,13,35,42,0,214,24,29,16,27,24,17,29,28,3,205,5,11,7,4,6,4,5,3,3,53,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,84,140,134,133,94,91,138,149,12,986
UCL115116,0,4,23,15,8,31,8,23,3,116,15,24,42,30,14,26,13,18,3,192,30,72,87,48,58,34,41,37,0,402,44,66,57,41,70,28,44,34,8,391,44,65,65,43,63,25,43,35,6,378,24,49,34,31,52,27,28,21,4,266,5,14,14,5,11,12,9,8,0,82,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,169,291,325,212,275,172,173,175,28,1827
UCL115117,0,0,5,8,0,9,0,12,0,36,0,3,6,9,0,4,6,4,0,33,16,24,23,4,13,7,10,8,0,96,18,30,28,17,17,3,4,13,0,132,18,37,32,23,24,11,14,14,0,171,11,27,16,9,9,7,6,9,0,106,0,3,0,0,0,0,3,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,118,103,72,71,40,40,67,4,585
UCL115118,0,0,9,26,0,44,3,22,0,99,9,6,26,18,13,13,4,29,4,115,21,46,53,24,36,23,12,46,3,269,48,96,50,42,49,14,21,32,13,362,49,79,60,44,66,27,20,39,6,383,27,72,46,39,59,24,13,43,4,325,8,9,3,3,8,0,3,0,0,45,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,157,311,246,191,231,135,79,214,25,1596
UCL115119,3,0,22,21,4,41,0,43,0,139,5,9,53,26,14,19,4,36,0,177,22,111,105,35,42,31,71,86,6,508,45,77,71,31,39,35,71,64,6,443,65,71,71,41,55,22,64,67,6,470,54,54,36,33,50,30,58,47,5,359,17,10,16,9,9,8,7,13,3,87,3,0,0,0,4,0,3,0,4,17,0,0,0,0,0,0,0,0,0,5,216,336,384,191,212,185,283,360,38,2199
UCL115120,3,0,15,11,3,23,0,10,0,62,3,9,27,17,7,10,7,10,0,78,17,53,56,25,19,14,0,13,0,200,27,56,55,31,36,13,15,29,3,261,28,37,40,30,24,11,10,29,5,214,35,44,28,33,42,12,20,23,3,235,9,13,3,4,5,4,9,0,0,42,3,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,119,208,229,144,141,77,54,107,16,1097
UCL115121,3,0,40,18,16,39,3,47,5,161,11,22,65,37,40,32,18,32,3,267,36,58,92,48,61,31,50,38,11,423,71,78,94,42,95,31,59,46,7,522,96,73,69,59,113,35,67,45,18,571,54,40,44,34,71,25,49,36,3,361,8,10,7,7,12,6,5,11,0,59,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,276,273,420,234,408,202,255,256,45,2374
UCL115122,0,0,4,5,0,22,3,8,0,48,3,0,5,9,0,4,3,3,0,29,9,14,3,3,7,3,0,6,0,51,18,33,13,9,10,6,0,8,0,102,17,44,18,27,25,6,3,11,3,149,15,26,10,5,15,12,8,6,0,94,7,7,3,3,4,5,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,121,60,58,70,65,14,45,3,507
UCL115123,0,0,10,3,0,7,0,3,0,23,0,0,7,3,0,0,0,4,0,17,3,15,15,3,4,3,3,6,0,51,8,22,23,14,11,6,8,18,0,106,7,10,17,19,9,10,7,16,0,106,10,9,15,6,10,14,3,9,3,85,3,4,0,4,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,36,60,90,47,39,40,21,55,5,412
UCL115124,0,0,7,3,0,18,0,7,0,39,3,4,5,8,3,13,0,8,0,39,16,24,30,15,4,7,0,14,0,119,32,70,40,20,17,27,7,27,3,234,33,69,34,26,30,20,11,20,0,252,9,49,18,20,21,15,0,18,3,154,5,11,0,3,3,3,0,6,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,229,133,105,87,99,21,91,10,866
UCL115125,0,0,3,10,3,9,0,7,0,47,0,14,19,10,3,8,0,6,0,58,3,31,22,17,9,5,3,6,0,98,29,57,17,15,17,9,4,0,0,148,38,73,27,19,21,17,4,7,3,201,29,67,18,13,25,9,0,9,0,162,6,10,0,4,5,0,0,0,0,27,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,264,107,85,83,52,11,38,8,742
UCL115126,3,0,5,4,3,4,0,7,0,36,0,10,20,10,3,3,3,9,0,57,10,20,32,20,11,21,13,10,4,137,17,21,40,28,14,14,12,7,6,158,19,30,39,35,28,9,12,41,8,219,22,24,29,40,23,18,21,25,8,202,17,3,0,7,15,6,0,8,0,54,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,94,101,156,146,95,78,70,103,30,870
UCL115127,4,4,16,15,3,27,3,31,3,107,13,13,60,51,23,32,15,29,0,226,39,65,77,54,51,37,56,60,8,438,34,57,65,56,53,44,64,55,4,428,46,61,69,36,62,33,49,57,8,429,27,41,52,38,35,26,44,33,0,306,0,8,5,4,3,3,5,7,0,44,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,166,253,355,249,232,199,243,266,29,1994
UCL115128,0,0,11,12,3,21,0,23,0,77,3,3,24,27,6,14,7,12,0,100,24,21,64,43,30,25,18,33,4,258,15,28,66,38,40,21,29,31,12,276,23,27,57,60,49,34,50,36,7,352,22,38,35,30,34,20,33,43,3,268,5,6,10,8,12,8,7,3,0,46,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,101,125,269,215,174,146,145,176,33,1391
UCL115129,0,0,3,10,0,16,0,10,0,37,4,7,4,3,7,3,0,8,0,28,3,25,25,12,11,3,0,14,0,99,22,42,18,14,11,6,3,7,0,130,33,40,22,16,29,20,6,18,0,178,25,45,24,17,19,10,3,12,0,149,6,3,3,0,13,0,0,0,0,29,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,90,166,94,76,81,57,18,65,3,645
UCL115130,0,0,9,9,0,3,0,6,0,25,0,0,4,17,0,6,0,5,0,40,10,10,17,10,4,11,4,13,0,70,4,11,27,14,5,14,10,8,4,101,16,13,28,32,12,11,12,14,0,144,19,18,30,17,25,18,9,19,0,153,3,14,6,3,12,0,3,7,0,51,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,59,69,109,98,65,66,42,73,7,584
UCL115131,0,0,23,21,3,36,4,23,0,115,3,11,39,14,13,24,5,26,5,135,35,50,63,27,30,33,14,36,3,293,31,57,38,34,30,21,19,29,3,254,42,53,55,52,49,39,38,46,5,382,45,41,43,32,39,19,22,43,0,293,22,10,4,3,11,9,10,5,3,80,3,0,0,0,4,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,188,223,266,185,180,186,114,211,16,1567
UCL115132,0,0,12,6,3,17,0,10,4,49,0,3,20,17,3,8,0,7,0,55,14,17,23,16,21,10,10,15,0,120,19,22,19,32,20,18,14,22,0,172,20,19,17,26,24,15,17,19,3,159,38,19,25,26,23,24,24,48,11,233,12,5,12,9,9,7,7,16,0,81,3,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,101,96,128,131,96,99,71,128,21,880
UCL115133,0,5,12,12,3,10,0,14,0,59,3,10,24,16,16,11,3,10,0,96,11,17,26,14,27,11,24,11,3,141,14,25,47,24,33,15,18,21,3,200,23,34,27,31,26,8,24,15,3,193,18,24,25,12,17,14,21,16,5,140,5,10,0,4,3,0,7,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,120,155,111,133,68,93,91,18,861
UCL115134,3,3,30,13,7,21,3,15,0,92,0,13,31,18,14,22,12,12,7,123,20,51,74,29,33,21,15,28,8,282,44,44,57,31,44,20,31,21,0,294,45,47,45,28,49,27,47,40,3,329,39,35,36,26,42,15,20,23,3,224,0,10,9,4,3,0,3,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,204,269,145,187,127,129,149,21,1382
UCL115135,0,0,3,10,0,11,3,15,3,41,8,6,10,15,3,3,3,9,0,55,14,19,34,11,13,7,7,16,0,116,28,27,29,9,15,9,10,23,0,139,22,15,24,17,11,12,19,28,3,149,34,26,25,20,27,21,16,22,5,190,12,7,0,8,4,3,12,11,3,69,3,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,122,92,130,84,70,58,70,121,17,769
UCL115136,0,0,0,3,0,3,0,0,0,11,0,0,6,5,0,0,3,0,0,18,4,13,14,9,7,8,0,0,0,49,11,12,16,6,14,6,7,9,0,79,8,10,9,9,13,7,4,14,0,77,11,10,13,10,18,5,11,9,3,89,3,0,0,3,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,42,55,59,47,55,34,22,31,6,346
UCL115137,0,0,3,4,0,18,3,14,0,42,0,5,19,4,0,0,7,17,0,49,6,17,14,18,8,4,16,17,4,110,14,12,12,18,11,5,21,27,4,122,9,7,19,23,18,7,13,20,0,121,20,9,15,10,13,9,23,15,3,112,6,0,0,5,0,3,4,3,0,28,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,58,54,85,79,49,44,84,115,12,586
UCL115138,0,0,8,3,0,19,0,6,0,31,0,3,12,11,5,3,5,7,0,42,8,14,30,22,10,10,4,9,0,97,9,20,21,18,14,6,3,8,0,100,25,28,28,23,19,21,9,21,3,175,24,46,33,27,29,16,6,12,8,202,6,11,3,0,3,3,3,7,0,34,0,3,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,76,119,131,103,83,76,25,70,12,690
UCL115139,0,0,6,16,5,17,0,11,3,61,11,3,21,9,8,10,3,19,0,78,17,16,29,25,24,11,10,33,0,173,20,38,41,22,29,18,13,26,6,201,20,35,31,26,45,18,11,27,3,209,17,30,27,17,18,13,16,30,4,173,5,8,5,6,5,7,4,6,0,57,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,95,138,158,111,137,93,57,152,15,961
UCL115140,0,0,9,8,4,10,0,3,0,38,3,3,12,12,3,7,0,10,0,52,9,16,21,21,7,10,11,22,0,118,14,27,30,16,19,9,9,22,0,145,27,54,24,29,28,15,22,31,0,232,30,44,29,19,30,13,24,39,3,236,4,7,6,7,9,4,6,13,0,59,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,3,3,88,155,130,113,103,78,71,141,15,885
UCL115141,0,0,3,6,0,6,0,3,0,21,0,4,4,6,4,7,0,8,0,24,4,30,20,11,13,8,0,11,0,97,5,19,14,15,11,5,9,3,0,77,16,37,7,10,20,8,5,8,0,115,20,34,11,18,12,3,4,13,0,116,5,4,3,0,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,49,130,58,69,61,34,18,45,3,480
UCL115142,0,0,6,18,0,16,0,16,0,61,3,9,19,14,6,11,3,9,0,71,20,36,44,15,11,13,7,17,4,167,38,60,29,25,26,10,8,12,0,214,40,76,38,28,34,14,5,12,0,252,40,97,27,22,38,25,4,13,3,263,8,20,10,5,3,9,4,3,3,57,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,7,152,293,173,131,123,92,30,74,23,1096
UCL115143,0,0,4,8,0,21,0,6,0,39,0,7,10,5,6,4,0,14,0,49,3,4,17,8,7,8,6,11,0,77,6,16,16,13,8,9,7,14,0,86,26,10,12,14,20,8,16,29,0,128,17,17,11,14,19,3,11,20,0,119,14,5,5,5,8,0,6,0,3,49,3,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,78,64,90,62,65,47,56,95,10,559
UCL115144,0,0,4,0,0,3,0,5,0,12,0,6,12,8,3,3,0,6,0,39,3,31,22,37,18,9,10,11,3,133,10,17,13,21,4,5,12,18,7,98,6,25,6,19,12,8,9,17,4,106,20,11,16,14,3,5,5,11,7,89,0,4,0,3,3,3,3,7,0,32,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,39,89,69,104,47,39,31,79,17,516
UCL115145,0,0,13,3,3,4,0,9,0,35,5,0,10,7,11,0,0,9,0,47,6,15,26,13,13,11,15,9,0,109,13,9,16,4,25,9,16,8,3,92,23,17,19,7,26,8,13,7,0,117,11,12,17,3,26,10,14,11,0,99,3,3,8,0,3,0,7,3,0,26,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,59,60,105,39,100,47,59,51,9,535
UCL115146,0,0,10,11,9,14,0,6,0,48,0,3,14,12,3,10,8,19,0,70,11,20,35,30,22,10,23,14,0,158,10,17,27,21,26,18,47,16,0,178,6,6,24,19,23,20,32,22,0,153,9,12,16,14,9,7,25,28,0,127,6,0,9,7,0,3,4,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,63,128,111,98,75,134,113,7,772
UCL115147,0,0,3,0,0,7,0,3,0,20,0,7,12,4,0,6,0,11,0,38,0,5,18,8,6,4,4,9,0,65,6,4,6,12,5,7,3,16,0,61,13,24,8,11,16,3,9,17,4,99,4,13,13,11,10,7,18,7,0,77,11,3,3,0,7,0,4,4,4,32,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,30,54,68,49,43,32,49,67,12,396
UCL115148,0,0,3,3,0,8,0,4,0,19,3,7,9,6,4,7,0,3,0,42,8,25,19,11,8,10,9,8,0,104,13,6,18,18,7,6,6,19,0,95,12,13,16,10,16,4,11,12,3,99,8,12,20,11,11,5,5,27,0,105,8,0,0,5,0,3,6,7,0,38,3,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,58,70,83,64,49,46,52,79,13,509
UCL115149,0,3,4,0,0,16,3,10,0,33,0,0,9,11,0,5,8,10,3,41,13,21,21,12,15,12,16,20,5,133,14,22,15,9,8,11,21,13,3,124,11,17,18,11,20,13,26,12,0,135,20,17,14,7,9,12,17,14,4,109,3,0,0,0,4,3,12,9,0,27,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,61,88,77,50,58,68,94,85,14,602
UCL115150,0,0,12,14,3,37,0,17,0,83,5,9,25,40,4,17,11,33,0,143,17,41,49,47,24,13,12,38,3,244,15,31,25,55,19,19,16,31,0,217,30,32,43,76,44,16,21,44,4,315,24,48,32,48,30,25,31,30,10,272,13,12,3,7,17,7,6,18,0,85,3,3,0,0,0,0,3,0,0,16,0,0,0,0,0,0,0,0,3,5,107,183,188,286,140,136,104,204,21,1374
UCL115151,0,0,0,4,0,11,0,4,0,22,3,0,8,9,4,0,4,0,0,29,8,0,6,6,6,7,0,13,0,39,4,12,5,15,3,3,0,9,0,52,14,17,13,11,6,4,9,10,3,86,25,16,10,6,10,7,10,17,5,101,6,3,0,0,5,0,0,4,0,21,0,0,0,0,0,3,0,0,3,5,0,0,0,0,0,0,0,0,0,0,55,56,41,45,36,34,30,60,9,362
UCL115152,0,0,0,3,0,5,0,0,0,11,0,4,5,4,0,6,0,5,0,31,8,7,11,13,5,8,13,13,3,81,0,14,4,14,3,9,8,14,0,71,4,4,10,18,5,7,23,16,0,88,9,7,10,8,15,6,19,16,0,91,0,3,3,3,0,0,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,38,51,58,29,47,68,65,6,396
UCL115153,0,0,10,9,4,23,0,13,0,65,6,8,24,18,9,9,8,6,3,101,9,63,45,21,21,24,38,27,0,243,29,39,45,16,32,0,26,30,3,220,32,26,22,17,28,25,29,24,10,200,39,20,27,18,37,15,44,16,5,226,22,9,5,3,3,4,10,14,4,74,9,0,3,0,3,0,3,0,0,22,0,0,0,0,0,0,0,0,0,5,151,163,178,101,131,100,161,138,24,1146
UCL115154,0,0,26,4,3,10,0,19,0,64,8,9,25,27,17,15,0,14,0,119,13,26,49,20,30,13,10,16,6,189,28,29,36,16,40,18,14,10,3,208,49,41,44,20,59,16,26,20,0,271,23,28,27,15,35,7,20,7,0,176,8,7,8,0,5,0,0,5,0,34,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,132,144,220,101,187,87,82,96,15,1060
UCL115155,0,5,3,6,0,12,3,6,0,36,0,5,25,5,12,10,3,5,0,64,23,33,36,12,22,13,10,7,7,165,32,42,27,22,32,10,14,9,0,198,25,27,25,13,46,13,18,9,0,175,17,12,7,3,12,7,11,12,0,74,4,0,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,103,124,118,69,124,67,70,49,10,733
UCL115156,4,0,10,17,3,43,0,15,0,91,3,9,23,25,10,21,6,26,7,130,26,37,55,36,29,34,17,59,4,290,16,35,41,35,28,31,19,56,3,260,33,55,42,60,43,43,36,71,7,381,23,51,45,48,38,20,35,57,0,321,3,15,3,3,7,4,4,15,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,196,224,217,157,184,125,294,29,1531
UCL115157,0,0,3,8,0,26,3,23,3,66,5,9,13,9,0,15,0,10,0,65,17,36,27,11,22,17,7,15,4,158,21,61,22,25,24,23,4,14,6,204,32,67,24,35,47,23,17,24,0,259,22,46,19,20,28,16,16,15,4,192,3,3,5,0,7,0,4,0,4,33,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,95,222,114,105,133,123,57,102,17,965
