UCL_CODE_2016,Sme_Usl_ad_5_yr_ago_as_2016_M,Sme_Usl_ad_5_yr_ago_as_2016_F,Sme_Usl_ad_5_yr_ago_as_2016_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
UCL115131,1140,1163,2304,276,352,632,235,233,470,9,23,30,12,13,25,0,0,5,3,0,3,0,3,3,4,6,8,11,14,25,0,0,0,283,290,573,17,13,29,5,7,14,582,665,1249,123,130,255,1843,1964,3802
UCL115132,686,800,1485,166,217,381,108,127,229,0,3,4,100,106,203,0,0,0,0,0,4,0,0,0,0,4,5,0,3,3,0,0,0,215,246,457,4,6,12,4,3,13,392,481,865,191,235,421,1273,1504,2779
UCL115133,502,537,1038,68,59,124,158,160,316,0,3,0,3,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,165,173,339,0,6,7,3,5,3,231,238,469,23,29,53,758,805,1568
UCL115134,831,829,1665,177,180,354,267,286,548,4,5,7,9,12,17,0,0,0,0,0,0,0,4,7,0,0,0,0,0,5,0,0,0,276,306,589,3,8,18,4,9,6,459,507,965,90,94,178,1381,1427,2806
UCL115135,605,619,1228,144,179,321,39,41,75,140,140,284,16,21,38,3,3,4,6,7,19,3,0,3,3,3,8,0,0,0,0,0,0,210,221,432,13,11,25,3,3,9,369,411,785,105,113,220,1078,1145,2230
UCL115136,237,222,459,36,39,66,97,104,197,8,4,9,8,3,7,0,0,0,4,0,8,0,3,3,0,6,3,26,28,61,0,0,0,142,149,295,4,5,7,0,0,0,184,189,372,75,52,128,490,464,960
UCL115137,367,356,727,125,140,265,74,82,156,15,13,31,11,4,13,3,0,5,0,3,3,0,0,0,0,0,0,5,8,15,0,0,0,111,113,222,8,11,22,4,0,10,248,266,516,57,71,126,681,695,1376
UCL115138,661,653,1305,96,109,209,159,180,337,16,15,30,17,13,31,4,0,4,7,7,12,0,5,5,3,4,8,41,42,82,0,0,0,237,266,498,9,9,18,3,4,6,346,388,737,60,71,131,1060,1106,2170
UCL115139,629,675,1300,135,155,289,168,234,404,3,7,11,21,26,50,0,3,3,4,0,3,4,3,3,5,3,5,0,0,3,0,0,0,206,280,488,0,5,11,5,6,16,349,445,800,79,100,180,1053,1217,2273
UCL115140,674,676,1353,120,133,254,244,276,516,14,8,24,39,23,63,0,12,14,3,0,3,4,0,5,3,8,10,0,0,0,0,0,0,306,327,633,5,4,9,7,5,17,435,472,913,123,122,242,1235,1273,2507
UCL115141,301,330,633,40,49,91,142,174,310,14,10,20,24,35,61,0,0,0,7,5,9,0,0,0,0,0,0,6,4,8,0,0,0,189,226,418,12,8,17,0,3,4,239,292,530,33,36,72,576,661,1234
UCL115142,674,713,1393,79,89,170,308,362,677,7,12,15,30,17,50,3,5,3,4,3,8,7,0,3,3,3,10,20,25,44,0,0,0,379,425,813,13,28,48,0,4,6,477,556,1029,89,82,177,1243,1354,2595
UCL115143,403,426,832,79,87,171,75,74,147,0,5,6,5,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,85,174,6,3,12,3,3,8,175,182,355,87,109,191,662,716,1379
UCL115144,372,368,734,90,115,206,93,86,188,3,4,8,7,8,10,0,0,0,0,0,0,3,0,4,0,0,3,0,0,0,0,0,0,107,107,212,10,16,29,3,3,6,213,238,453,101,113,218,684,719,1402
UCL115145,304,293,602,26,21,48,123,126,245,0,0,0,8,5,10,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,128,133,258,6,3,9,0,0,0,163,158,318,49,49,99,521,499,1019
UCL115146,564,529,1097,96,101,195,164,194,356,3,0,5,9,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,198,366,3,4,10,0,0,6,273,309,575,119,119,243,960,957,1912
UCL115147,320,337,655,62,88,152,74,82,153,0,0,0,20,16,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,97,191,7,9,15,3,0,0,169,188,351,44,49,99,531,574,1105
UCL115148,417,420,835,91,101,197,83,81,162,3,0,3,7,8,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,92,100,187,5,10,17,3,0,5,192,211,411,89,96,186,695,738,1432
UCL115149,415,395,806,131,126,260,77,87,165,3,5,10,13,13,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,105,200,3,5,9,4,0,4,238,240,472,100,107,207,750,740,1490
UCL115150,1078,1156,2234,332,362,690,243,290,538,7,3,7,28,33,58,3,7,6,6,6,14,0,0,0,0,0,0,4,0,8,0,0,0,295,336,631,13,17,34,10,11,18,654,730,1381,281,295,572,2010,2180,4191
UCL115151,317,323,639,59,70,127,47,52,93,47,56,100,6,6,14,14,12,25,3,0,6,0,0,0,0,3,6,0,0,0,0,0,0,119,131,247,3,3,5,10,14,30,189,219,407,66,68,131,579,604,1180
UCL115152,415,394,806,80,82,160,93,87,177,0,0,0,8,6,17,0,3,3,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,103,105,211,0,0,3,3,5,6,184,192,378,95,91,183,693,675,1367
UCL115153,708,760,1465,203,212,412,97,99,195,18,14,32,14,9,23,4,7,10,10,8,15,0,0,0,3,3,4,9,7,10,0,0,0,150,146,294,20,33,55,0,3,3,373,391,764,150,197,341,1228,1342,2575
UCL115154,629,610,1236,59,64,127,158,180,341,0,0,0,12,7,19,0,3,3,4,0,3,0,0,0,0,0,3,0,0,0,0,0,0,176,193,370,9,12,18,3,3,4,244,269,513,66,57,123,936,932,1874
UCL115155,334,285,621,24,26,46,240,265,505,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,266,514,3,8,14,0,0,0,273,301,574,12,16,30,615,605,1221
UCL115156,1160,1295,2458,208,279,485,390,448,837,3,3,10,24,28,54,0,0,0,4,5,6,0,0,0,7,4,9,0,4,5,0,0,0,425,491,917,12,18,24,13,15,27,656,796,1448,171,194,362,1988,2284,4275
UCL115157,556,615,1170,121,125,246,168,179,347,7,13,27,37,58,91,0,3,4,6,4,10,0,0,0,3,3,3,0,3,0,0,0,0,225,261,484,15,12,27,4,10,10,365,398,764,37,30,68,957,1053,2005
UCL115158,1230,1306,2541,275,312,587,244,267,512,37,34,71,84,59,144,10,8,14,10,13,27,7,4,12,0,0,0,4,4,9,0,0,0,402,385,781,144,128,272,9,21,36,830,841,1668,238,263,498,2298,2408,4711
UCL115159,447,434,883,50,43,98,187,192,378,4,3,7,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,193,205,391,10,5,9,0,4,7,252,253,509,42,40,83,743,726,1469
UCL115160,314,328,641,34,26,63,172,168,335,0,0,0,5,5,9,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,180,175,355,0,0,3,3,5,7,213,205,424,23,28,54,556,563,1115
UCL115161,325,316,644,53,49,98,46,54,101,0,4,6,3,6,6,0,3,4,0,4,5,0,0,4,0,0,0,3,4,5,0,0,0,57,71,132,3,3,5,0,0,0,118,128,240,35,36,75,472,484,957
UCL121001,264,266,536,42,41,82,43,46,91,0,0,0,7,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,53,107,4,0,7,5,3,9,103,93,199,27,31,63,394,401,793
UCL121002,192,180,370,38,38,71,36,41,75,0,0,0,0,10,10,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,41,49,90,4,3,9,0,0,0,75,88,166,28,26,56,295,302,600
UCL121003,193,185,381,25,18,47,59,72,132,3,11,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,9,15,0,0,0,74,92,162,3,5,11,0,3,3,101,119,223,21,23,44,320,332,648
UCL121004,166,184,351,31,34,62,43,49,100,0,0,0,3,4,10,0,4,4,6,3,7,0,0,0,0,0,0,0,0,0,0,0,0,57,61,119,0,0,3,0,0,7,92,98,189,17,13,26,267,296,567
UCL121005,187,179,361,13,17,37,56,68,117,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,51,70,121,0,0,0,3,0,3,72,84,162,15,17,34,272,277,553
UCL121006,169,172,336,30,21,47,50,55,101,0,0,0,4,3,11,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,58,58,116,3,5,8,0,0,0,86,85,172,19,16,33,273,274,547
UCL121007,244,215,456,69,71,148,86,79,161,8,11,20,11,6,17,0,0,0,0,0,3,0,0,0,0,0,0,6,5,13,0,0,0,109,97,209,3,7,10,0,0,3,191,180,369,31,36,59,463,425,886
UCL121008,267,271,538,57,66,126,29,24,56,23,31,55,5,4,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,68,119,0,0,3,0,0,3,113,131,247,61,57,114,442,459,901
UCL121009,187,193,381,8,4,10,15,15,29,0,0,0,21,19,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,36,75,0,0,3,10,7,11,59,50,108,23,9,31,264,250,517
UCL121010,216,218,434,41,48,84,75,60,132,0,0,0,19,18,35,0,0,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,93,78,167,3,0,3,0,3,5,135,127,261,66,49,116,414,397,811
UCL121011,265,271,542,31,35,68,75,68,149,0,0,0,8,11,15,0,0,0,3,0,3,0,0,0,0,0,0,0,3,3,0,0,0,84,82,169,3,3,5,7,0,5,126,123,249,40,53,89,431,449,877
UCL121012,300,305,599,11,11,21,74,87,164,0,0,4,3,0,3,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,89,87,176,3,4,11,0,0,0,109,101,209,16,12,31,416,418,835
UCL121013,236,228,463,35,37,72,52,47,99,4,3,5,0,3,3,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,62,51,111,0,5,4,3,0,7,94,101,193,75,47,129,408,377,781
UCL121014,228,213,440,26,23,49,67,53,120,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,73,52,127,5,13,22,3,0,0,105,96,198,32,25,60,370,331,706
UCL121015,146,151,299,12,18,28,37,42,81,0,4,4,7,19,23,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,46,62,116,0,3,3,0,0,0,64,82,143,15,33,50,225,270,494
UCL121016,255,246,504,28,45,72,85,92,173,0,0,3,6,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,93,185,0,7,11,3,0,3,124,153,274,38,34,69,418,431,850
UCL121017,221,216,442,18,16,29,53,51,109,0,0,0,5,0,8,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,63,56,117,3,3,3,6,0,8,80,71,157,17,14,26,315,307,620
UCL121018,146,149,301,6,3,10,53,52,101,4,6,8,12,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,67,132,3,8,7,7,0,5,82,78,155,12,18,31,238,248,488
UCL121019,191,178,368,44,38,81,39,36,75,8,3,11,8,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,46,44,95,8,9,13,4,4,12,105,104,208,34,33,60,324,309,633
UCL121020,205,191,395,48,52,100,59,58,113,0,4,3,10,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,85,150,7,4,7,3,5,10,120,149,268,43,53,96,368,390,757
UCL121021,130,116,240,7,15,22,66,65,125,0,0,0,13,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,64,142,3,3,5,0,0,0,93,86,173,45,31,78,264,226,494
UCL121022,286,321,604,27,45,70,93,89,179,3,3,3,17,18,29,0,0,0,0,0,0,0,0,0,3,3,6,0,0,3,0,0,0,113,106,222,3,5,11,5,6,8,150,161,316,58,62,123,494,545,1040
UCL121023,158,169,321,20,23,42,42,60,106,0,0,0,5,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,67,116,0,0,0,0,0,0,71,86,159,18,21,39,239,278,516
UCL121024,203,209,414,12,14,18,46,46,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,49,51,102,3,9,10,0,5,3,63,69,138,12,11,17,283,291,572
UCL121025,244,248,492,48,44,88,66,74,141,7,4,10,13,12,30,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,86,93,185,3,3,4,0,10,9,137,149,286,52,40,87,435,433,866
UCL121026,155,175,332,29,24,54,25,39,62,0,0,3,14,10,19,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,37,49,85,0,4,7,0,0,0,64,76,147,10,12,18,231,261,496
UCL121027,214,235,449,25,28,57,127,128,251,4,7,16,18,23,37,3,5,5,0,3,0,0,0,0,0,0,0,3,3,5,0,0,0,155,168,325,3,3,8,3,0,4,183,200,386,24,19,39,423,460,879
UCL121028,179,167,339,25,24,52,63,57,123,0,0,0,3,3,4,0,0,0,4,3,3,0,0,0,0,0,0,3,0,3,0,0,0,75,69,140,0,0,3,0,0,0,99,86,190,18,22,36,295,274,573
UCL121029,166,144,312,16,22,37,63,64,126,0,0,3,3,5,10,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,65,75,140,0,0,0,3,0,3,93,94,186,28,30,58,285,267,551
UCL121030,160,165,316,14,7,19,13,16,30,8,16,25,0,0,3,5,0,4,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,37,32,69,0,0,0,22,14,36,63,56,122,12,12,29,233,232,473
UCL121031,283,240,521,53,47,101,52,53,106,7,7,17,4,5,9,4,3,8,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,72,69,145,4,7,7,8,3,9,130,130,260,49,46,94,466,414,878
UCL121032,215,232,449,52,54,104,103,123,219,7,3,9,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,127,241,0,0,6,3,7,7,173,186,358,16,19,37,400,437,840
UCL121033,206,225,435,43,51,98,36,43,78,0,0,0,3,3,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,40,53,90,4,3,5,0,0,4,89,109,198,40,42,78,339,378,710
UCL121034,125,130,261,47,48,99,62,50,110,6,10,14,7,10,20,0,0,3,0,0,0,0,0,0,6,4,13,3,3,5,0,0,0,81,81,157,5,12,18,3,3,3,138,144,282,21,17,32,284,293,574
UCL121035,230,246,476,23,31,53,122,111,229,0,0,0,4,3,10,3,0,4,5,0,7,0,0,0,0,3,3,0,0,0,0,0,0,131,124,253,3,0,3,3,0,4,156,151,307,32,35,62,418,430,845
UCL121036,278,276,557,18,21,38,97,97,199,4,5,11,21,20,41,0,0,0,3,5,14,0,3,3,6,4,10,0,0,0,0,0,0,137,140,278,3,3,7,10,3,13,167,166,331,17,19,35,453,467,923
UCL121037,222,214,431,27,23,53,88,85,174,8,0,11,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,5,102,95,196,0,4,8,3,7,11,136,128,268,30,14,38,387,350,737
UCL121038,164,141,304,40,33,74,24,37,58,0,0,0,3,5,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,27,42,69,0,0,3,0,0,0,68,75,141,25,27,50,255,239,499
UCL121039,127,131,259,16,11,26,15,11,22,30,33,60,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,39,45,85,3,9,11,5,3,8,64,67,133,49,41,89,237,241,481
UCL121040,133,119,249,11,3,16,62,66,134,5,18,22,5,4,7,0,0,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,79,88,166,11,11,20,0,3,3,93,106,202,46,51,93,269,278,550
UCL121041,177,173,348,12,13,24,55,48,109,0,0,0,3,5,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,61,58,113,0,0,3,0,0,0,66,70,141,23,13,35,265,257,524
UCL121042,167,178,342,30,29,55,44,49,93,0,4,4,3,3,6,0,0,0,0,3,3,0,0,0,0,0,0,3,0,7,0,0,0,53,54,109,0,0,3,0,0,0,85,82,162,33,30,60,280,290,566
UCL121043,162,178,337,16,10,25,85,74,157,0,0,0,3,0,6,0,0,0,3,4,9,0,0,0,0,3,3,0,3,6,0,0,0,96,89,181,4,5,7,0,3,4,112,103,215,35,32,69,308,311,622
UCL121044,185,186,370,34,35,72,60,65,126,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,70,128,4,4,10,3,0,3,101,110,214,17,26,41,310,317,625
UCL121045,157,143,299,27,29,56,44,54,101,0,0,0,0,0,3,0,0,0,0,3,3,0,0,3,0,0,4,0,0,0,0,0,0,46,60,110,3,4,7,0,0,0,80,93,173,20,15,33,254,255,507
UCL121046,138,143,276,17,24,42,29,34,65,3,4,6,4,7,8,0,0,0,0,0,0,0,0,0,3,0,5,29,26,61,0,0,0,69,72,135,0,4,8,3,3,4,89,97,187,18,13,31,242,256,493
UCL121047,181,222,401,35,63,101,156,168,326,3,3,9,9,3,10,3,3,3,0,3,3,0,0,0,0,0,0,3,8,7,0,0,0,177,187,362,3,3,6,0,3,5,216,261,475,23,20,42,418,499,918
UCL121048,183,183,363,22,27,46,46,39,83,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,40,92,14,11,23,0,0,0,85,76,161,25,13,37,293,269,561
UCL121049,142,163,309,23,25,48,52,60,107,3,4,9,41,42,82,0,0,0,3,0,5,0,0,3,3,6,7,0,0,0,0,0,0,101,121,218,3,4,3,3,3,8,126,150,276,29,32,63,295,351,645
UCL121050,282,261,550,93,86,186,148,140,284,9,6,12,6,9,17,0,0,0,4,5,9,0,0,0,0,0,0,0,3,4,0,0,0,167,164,330,6,17,25,0,3,3,274,270,540,48,44,94,601,577,1178
UCL121051,266,254,520,54,65,117,45,67,110,6,11,13,7,7,11,0,3,6,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,70,85,155,3,5,13,7,3,11,135,161,293,30,29,67,431,444,881
UCL121052,181,187,373,32,34,67,83,99,179,8,5,11,3,7,8,0,0,0,0,0,0,0,0,0,0,0,0,10,3,14,0,0,3,106,116,218,7,16,20,0,0,0,141,162,308,36,47,79,360,399,759
UCL121053,296,298,601,32,43,77,84,94,172,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,92,180,8,3,7,3,3,3,128,144,271,31,29,66,461,474,932
UCL121054,230,212,442,28,41,69,31,31,58,27,21,48,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,3,8,0,0,0,62,61,125,12,5,14,0,3,6,109,111,218,52,56,112,389,381,773
UCL121055,226,245,477,3,3,3,100,104,209,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,100,108,208,0,3,3,0,0,0,105,113,218,15,16,29,346,376,729
UCL121056,197,182,385,43,42,88,35,45,87,4,8,12,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,5,9,16,0,0,0,50,68,111,0,3,4,0,0,0,97,112,203,33,36,73,329,331,656
UCL121057,216,230,452,47,62,113,55,76,135,0,0,4,11,12,21,0,0,0,0,3,3,0,0,3,0,0,3,0,0,0,0,0,0,71,97,165,4,3,5,4,0,4,126,157,287,29,28,56,377,419,792
UCL121058,261,220,485,20,17,37,41,48,88,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,42,54,96,0,0,0,0,0,0,64,68,132,5,9,16,334,302,628
UCL121059,405,407,809,49,65,112,198,197,389,4,4,13,8,13,21,4,0,5,3,0,7,0,0,3,0,0,3,3,3,3,0,0,0,219,228,441,14,11,23,0,0,3,284,296,580,58,51,110,742,758,1505
UCL121060,140,173,314,39,44,81,43,43,88,3,3,5,0,4,3,0,0,3,0,0,4,0,0,0,3,0,3,3,5,5,0,0,0,50,58,112,0,0,3,3,3,3,96,101,191,7,7,16,243,279,522
UCL121061,285,281,561,40,41,79,77,70,149,0,0,5,6,0,12,0,0,0,0,5,3,0,0,0,0,0,0,0,3,4,0,0,0,89,79,167,0,0,3,0,0,5,129,120,251,33,34,69,447,429,880
UCL121062,248,255,503,43,41,83,111,128,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,115,133,246,3,3,10,0,0,0,164,179,338,33,32,63,445,460,905
UCL121063,191,180,374,16,15,33,66,68,142,3,3,3,3,4,6,0,0,0,0,0,3,0,0,0,0,0,0,8,9,15,0,0,0,83,86,172,4,3,11,0,0,0,110,109,215,9,14,30,313,305,616
UCL121064,229,217,450,32,35,62,68,79,146,11,8,13,15,16,32,0,0,0,4,3,4,0,4,6,0,0,0,0,0,0,0,0,0,96,100,197,0,3,3,0,0,0,124,142,266,46,43,87,397,403,798
UCL121065,224,241,463,43,53,102,51,57,103,9,3,11,3,11,15,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,72,71,140,0,0,4,0,3,9,115,129,248,27,35,65,372,400,771
UCL121066,369,366,735,60,64,123,158,159,319,9,9,21,15,12,25,0,0,0,5,6,12,3,3,8,0,0,6,41,45,89,0,0,0,232,239,474,7,6,18,3,3,5,308,314,622,51,53,105,729,727,1454
UCL121067,183,153,340,0,3,3,58,57,115,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,61,126,0,3,4,0,0,0,68,65,135,4,5,7,253,225,480
UCL121068,156,166,320,29,28,61,35,43,82,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,45,89,5,3,8,5,0,5,75,86,161,3,7,9,232,254,486
UCL121069,192,162,353,28,24,50,88,83,173,3,4,5,0,9,8,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,89,101,196,3,0,5,3,0,3,121,133,251,12,13,25,326,305,631
UCL121070,215,200,417,27,33,63,12,21,33,38,31,66,5,3,4,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,56,55,112,3,3,6,0,0,0,85,97,177,22,19,36,324,313,634
UCL121071,145,159,303,23,28,50,63,75,139,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,64,83,148,25,16,40,3,0,0,113,126,239,19,17,35,279,293,570
UCL121072,147,177,320,14,16,25,86,119,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,120,209,3,0,0,0,0,3,107,133,240,16,20,36,260,335,598
UCL121073,241,248,484,73,89,163,60,73,135,4,3,3,4,13,17,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,0,0,74,91,159,4,9,12,0,0,0,154,185,344,44,50,93,438,479,921
UCL121074,160,164,326,15,23,40,101,124,226,0,0,0,5,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,130,235,0,0,3,0,0,0,123,155,276,50,48,99,337,369,703
UCL121075,163,184,351,35,45,83,54,85,144,4,0,5,4,3,7,0,0,0,0,0,0,0,0,0,4,3,8,0,0,3,0,0,0,64,100,168,5,9,12,0,0,0,106,151,262,27,29,57,300,370,672
UCL121076,252,241,492,12,12,24,67,65,131,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,71,71,135,0,3,7,0,0,0,83,88,173,5,3,11,340,325,664
UCL121077,183,187,364,10,12,23,28,23,44,6,3,4,6,9,18,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,37,31,74,4,0,3,0,0,0,53,47,100,23,19,40,253,250,507
UCL121078,172,185,352,20,24,48,110,118,229,3,13,15,19,17,42,0,0,4,7,4,10,0,0,0,0,0,0,0,0,0,0,0,0,148,150,297,11,9,16,3,4,5,188,185,373,19,16,38,377,388,764
UCL121079,154,143,297,16,11,28,53,57,116,0,0,0,7,9,17,0,0,0,3,3,5,0,0,0,3,4,9,0,0,0,0,0,0,74,75,149,0,0,3,0,0,0,91,91,175,15,14,24,260,248,502
UCL121080,257,263,516,52,73,125,67,69,139,5,9,9,9,4,11,0,3,3,0,0,4,0,0,0,0,0,0,14,23,36,0,0,0,104,105,207,5,12,13,4,5,13,165,191,361,32,27,64,458,485,947
UCL121081,224,224,450,36,37,77,129,118,250,0,3,5,0,4,3,0,0,0,3,0,3,0,0,0,0,3,3,0,3,3,0,0,0,136,130,265,8,6,16,0,8,11,178,186,363,54,50,107,452,463,919
UCL121082,231,220,450,13,15,30,100,96,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,97,201,0,0,0,0,0,0,114,112,230,12,11,22,359,343,706
UCL121083,126,125,252,34,37,70,204,224,426,9,7,11,7,8,14,0,0,3,7,6,11,0,0,3,4,0,4,0,0,0,0,0,0,230,240,471,9,15,23,9,6,12,278,299,573,12,11,27,409,439,849
UCL121084,217,258,471,44,51,94,54,71,125,0,0,3,6,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,79,143,0,3,4,6,10,17,112,138,255,57,60,115,385,458,842
UCL121085,171,153,325,31,41,67,57,67,127,3,0,3,13,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,76,143,0,0,0,3,3,7,101,112,219,23,20,41,292,288,582
