UCL_CODE_2016,Neg_Nil_inc_cpl_fam_no_child,Neg_Nil_inc_cpl_fam_wth_chld,Neg_Nil_inc_One_parent_fam,Neg_Nil_inc_Other_fam,Neg_Nil_inc_Tot,FI_1_149_cpl_fam_no_child,FI_1_149_cpl_fam_with_child,FI_1_149_One_parent_fam,FI_1_149_Other_fam,FI_1_149_Tot,FI_150_299_cpl_fam_no_child,FI_150_299_cpl_fam_with_child,FI_150_299_One_parent_fam,FI_150_299_Other_fam,FI_150_299_Tot,FI_300_399_cpl_fam_no_child,FI_300_399_cpl_fam_with_child,FI_300_399_One_parent_fam,FI_300_399_Other_fam,FI_300_399_Tot,FI_400_499_cpl_fam_no_child,FI_400_499_cpl_fam_with_child,FI_400_499_One_parent_fam,FI_400_499_Other_fam,FI_400_499_Tot,FI_500_649_cpl_fam_no_child,FI_500_649_cpl_fam_with_child,FI_500_649_One_parent_fam,FI_500_649_Other_fam,FI_500_649_Tot,FI_650_799_cpl_fam_no_child,FI_650_799_cpl_fam_with_child,FI_650_799_One_parent_fam,FI_650_799_Other_fam,FI_650_799_Tot,FI_800_999_cpl_fam_no_child,FI_800_999_cpl_fam_wth_chld,FI_800_999_One_parent_fam,FI_800_999_Other_fam,FI_800_999_Tot,FI_1000_1249_cpl_fam_no_child,FI_1000_1249_cpl_fam_wth_chld,FI_1000_1249_One_parent_fam,FI_1000_1249_Other_fam,FI_1000_1249_Tot,FI_1250_1499_cpl_fam_no_child,FI_1250_1499_cpl_fam_wth_chld,FI_1250_1499_One_parent_fam,FI_1250_1499_Other_fam,FI_1250_1499_Tot,FI_1500_1749_cpl_fam_no_child,FI_1500_1749_cpl_fam_wth_chld,FI_1500_1749_One_parent_fam,FI_1500_1749_Other_fam,FI_1500_1749_Tot,FI_1750_1999_cpl_fam_no_child,FI_1750_1999_cpl_fam_wth_chld,FI_1750_1999_One_parent_fam,FI_1750_1999_Other_fam,FI_1750_1999_Tot,FI_2000_2499_cpl_fam_no_child,FI_2000_2499_cpl_fam_wth_chld,FI_2000_2499_One_parent_fam,FI_2000_2499_Other_fam,FI_2000_2499_Tot,FI_2500_2999_cpl_fam_no_child,FI_2500_2999_cpl_fam_wth_chld,FI_2500_2999_One_parent_fam,FI_2500_2999_Other_fam,FI_2500_2999_Tot,FI_3000_3499_cpl_fam_no_child,FI_3000_3499_cpl_fam_wth_chld,FI_3000_3499_One_parent_fam,FI_3000_3499_Other_fam,FI_3000_3499_Tot,FI_3500_3999_cpl_fam_no_child,FI_3500_3999_cpl_fam_wth_chld,FI_3500_3999_One_parent_fam,FI_3500_3999_Other_fam,FI_3500_3999_Tot,FI_4000_more_cpl_fam_no_child,FI_4000_more_cpl_fam_wth_chld,FI_4000_more_One_parent_fam,FI_4000_more_Other_fam,FI_4000_more_Tot,Prt_inc_std_cpl_fam_no_child,Part_inc_std_cpl_fam_wth_chld,Part_inc_statd_One_parent_fam,Partial_income_statd_Othr_fam,Partial_income_stated_Tot,All_inc_ns_cpl_fam_no_child,All_inc_ns_cpl_fam_wth_chld,All_incomes_ns_One_parent_fam,All_incomes_ns_Other_fam,All_incomes_ns_Tot,Tot_cpl_fam_no_child,Tot_cpl_fam_wth_chld,Tot_One_parent_fam,Tot_Other_fam,Tot_Tot
UCL121106,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,13,0,0,7,0,9,17,0,3,0,20,6,5,7,0,19,3,18,0,0,19,13,6,4,0,28,3,9,0,0,14,7,11,0,0,15,9,13,0,0,21,4,10,0,0,15,0,3,0,0,3,0,0,0,0,4,3,3,0,0,5,14,18,11,0,33,0,0,0,0,0,98,91,38,0,224
UCL121107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,9,8,0,3,0,12,17,0,6,0,21,12,3,7,0,21,7,10,0,0,15,12,11,3,0,26,6,10,0,0,18,8,9,0,0,14,7,10,0,0,20,0,11,0,0,13,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,3,5,6,0,15,0,3,3,0,6,95,78,36,0,211
UCL121108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,3,0,3,3,0,0,0,9,3,0,0,0,3,9,8,0,0,18,5,0,0,0,10,3,8,0,0,8,0,5,0,0,7,7,5,0,0,18,3,6,0,0,8,0,6,0,0,7,3,0,0,0,3,6,19,0,0,25,3,5,0,0,8,0,0,0,0,0,60,65,7,4,140
UCL121109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13,0,6,0,17,5,6,10,0,17,27,3,9,0,36,12,10,6,3,27,9,11,7,0,32,12,15,9,0,30,0,9,0,0,14,4,9,0,0,10,9,8,0,0,19,0,5,0,0,4,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,18,8,0,24,3,0,0,0,4,95,92,61,3,253
UCL121110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,5,0,3,0,9,4,4,9,0,14,22,0,9,0,33,3,0,3,3,15,10,3,6,3,20,3,0,3,0,13,4,0,0,0,7,3,6,0,0,8,10,5,0,0,21,3,7,0,0,10,0,3,3,0,8,0,0,0,0,0,0,0,0,0,3,4,7,4,0,9,5,0,0,0,3,83,44,45,9,176
UCL121111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,3,0,4,0,9,8,3,3,0,13,5,0,3,0,11,7,4,5,0,24,6,15,3,0,28,5,14,0,0,19,3,12,3,0,23,6,21,0,0,22,3,9,0,0,6,0,7,0,0,6,0,0,0,0,3,0,3,0,0,3,4,20,7,0,32,0,0,0,0,4,69,101,35,0,206
UCL121112,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,5,0,3,11,0,3,0,12,3,3,0,0,4,9,9,3,0,23,6,9,0,0,21,7,3,3,0,12,4,3,0,0,9,0,15,0,0,17,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,7,0,11,0,0,0,0,3,58,57,17,0,137
UCL121113,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,0,3,0,8,3,0,3,0,5,7,0,3,0,16,7,0,3,0,15,14,3,4,0,18,12,3,0,0,22,3,4,7,0,9,9,14,0,0,21,9,16,3,0,25,10,10,0,0,19,3,9,0,0,11,4,3,0,0,4,4,3,0,0,10,5,14,3,0,23,0,0,0,0,3,100,80,35,3,211
UCL121114,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,16,7,0,0,0,6,19,0,5,0,25,11,0,3,0,18,22,3,3,0,26,10,3,0,0,16,7,6,0,0,6,0,5,0,0,4,8,4,0,0,9,3,3,0,0,5,3,0,0,0,3,0,0,0,0,0,0,4,0,0,3,9,6,0,0,12,4,0,0,0,4,120,31,12,0,172
UCL121115,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,3,3,0,0,0,7,8,0,0,0,10,5,0,0,0,8,6,3,3,0,14,7,11,0,0,16,3,17,3,0,22,4,11,0,0,13,14,25,3,0,44,3,23,0,0,26,4,21,0,0,18,3,13,0,0,13,5,20,0,0,22,3,24,0,0,31,0,0,0,0,0,74,159,21,3,258
UCL121116,0,0,0,0,0,0,0,0,0,0,3,0,3,0,8,0,0,3,0,3,5,0,0,0,4,0,0,4,0,10,9,0,4,0,24,8,7,5,0,20,8,6,4,0,19,9,3,6,0,20,4,3,0,0,11,4,5,0,0,13,3,15,0,0,18,3,3,0,0,9,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,0,0,3,0,3,66,63,35,5,172
UCL121117,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,6,0,9,17,0,3,0,24,17,3,7,0,26,12,10,5,0,27,11,3,0,0,16,9,14,0,0,22,12,6,0,0,20,8,15,3,0,31,7,15,0,0,18,5,9,0,0,15,0,0,0,0,0,0,8,0,0,9,10,20,0,0,27,0,0,0,0,0,117,110,26,4,262
UCL121118,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,0,0,3,0,7,0,0,4,0,4,0,0,3,0,5,3,4,3,0,9,3,3,3,0,10,0,15,6,0,14,3,3,7,0,10,0,3,3,0,6,4,0,3,0,8,0,3,0,0,6,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,14,0,0,3,0,4,18,42,47,0,113
UCL121119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,7,0,0,3,0,3,8,0,0,0,9,3,0,0,0,4,6,5,9,0,18,5,3,0,0,7,4,8,0,0,13,7,6,3,0,19,15,13,4,0,25,6,12,0,0,12,3,4,0,0,10,0,0,0,0,4,0,6,0,0,6,3,18,0,0,24,0,0,0,0,0,57,82,30,0,162
UCL121120,3,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,3,0,3,4,0,3,0,6,3,4,6,0,15,10,0,5,0,12,3,3,0,3,9,8,4,3,0,13,4,5,3,0,17,4,10,0,0,18,3,4,0,0,13,5,7,0,0,12,0,8,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,8,0,14,0,0,0,0,3,51,56,38,9,155
UCL121121,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,15,0,3,0,15,3,0,5,0,10,39,3,3,0,41,13,8,5,0,29,18,13,7,0,34,17,6,0,0,21,3,4,0,0,9,5,3,0,0,13,8,9,0,0,14,7,3,0,0,7,0,0,0,0,4,0,0,0,0,0,0,5,0,0,5,8,12,3,0,18,3,0,0,0,6,149,59,35,0,239
UCL121122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,3,0,5,0,7,19,0,6,0,23,7,0,0,0,9,7,4,0,0,18,14,3,0,0,22,3,7,3,0,11,4,9,0,0,10,6,18,0,0,27,0,10,0,0,17,0,4,0,0,11,0,0,0,0,5,0,0,0,0,3,4,12,0,0,13,0,0,0,0,3,73,81,23,0,180
UCL121123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,7,3,3,3,0,5,15,0,3,0,20,6,3,0,0,9,11,10,3,0,23,7,3,4,0,14,3,3,0,0,5,9,7,0,0,14,4,5,0,0,8,3,3,0,0,10,5,0,0,0,4,0,3,0,0,3,0,3,0,0,3,3,9,3,0,15,4,0,3,0,3,75,59,20,0,153
UCL121124,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,4,0,4,0,0,0,0,4,0,0,4,0,6,8,3,6,0,21,5,4,3,0,9,5,4,0,0,10,5,5,0,0,5,4,3,0,0,5,6,4,0,0,12,7,7,0,0,17,3,8,0,0,10,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,3,4,4,0,10,5,0,0,0,5,53,49,29,0,135
UCL121125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,9,0,3,3,0,3,3,3,0,0,8,7,3,0,0,11,8,4,3,0,15,4,3,4,0,16,0,4,4,0,13,4,14,0,0,18,6,25,3,0,31,8,6,0,0,12,0,6,0,0,8,3,5,0,0,9,0,12,0,0,10,0,10,8,0,11,0,0,0,0,3,56,91,29,7,175
UCL121126,3,0,0,0,4,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,8,0,5,0,15,9,0,3,0,7,16,0,7,0,24,5,5,5,3,19,4,8,3,0,14,13,12,0,0,25,3,25,5,0,28,5,12,0,0,24,10,28,3,0,42,9,26,0,0,27,3,5,0,0,9,4,7,0,0,13,3,7,0,0,12,11,14,0,0,19,5,0,3,0,12,114,153,38,5,306
UCL122001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,4,0,6,0,3,0,0,4,3,4,0,0,5,0,3,0,0,3,3,3,0,0,12,0,11,3,0,13,0,4,0,0,4,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,10,38,7,0,57
UCL122002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,0,0,0,5,7,0,0,0,10,3,0,0,0,5,0,0,0,0,0,5,4,0,0,10,0,0,0,0,0,0,3,0,0,4,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,0,0,0,0,0,34,16,6,0,57
UCL122003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,8,0,0,0,10,0,0,3,0,9,8,3,0,0,8,3,0,0,0,5,5,4,0,0,8,0,3,0,0,3,6,3,3,0,11,4,10,0,0,15,0,5,0,0,7,3,4,0,0,8,0,6,0,0,5,3,7,0,0,12,0,0,0,0,0,39,45,12,0,96
UCL122004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,8,0,3,0,0,6,7,3,0,0,7,5,3,0,0,4,3,0,0,0,6,3,0,0,0,3,0,4,0,0,8,0,0,0,0,0,3,0,0,0,3,0,3,0,0,3,3,5,0,0,6,0,0,0,0,0,34,20,9,0,60
UCL122005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,6,3,0,3,0,7,20,0,4,0,20,6,0,3,0,16,0,3,0,0,4,3,4,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,15,0,0,0,0,3,47,26,18,3,91
UCL122006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,4,0,0,0,4,0,0,3,0,5,8,3,0,0,10,4,0,0,0,4,3,3,0,0,3,0,0,0,0,0,3,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,7,0,0,0,0,0,33,19,5,0,59
UCL122007,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,8,0,9,0,10,0,3,3,0,11,12,0,3,0,21,6,0,0,0,11,8,9,9,0,19,0,3,0,0,8,0,3,0,0,9,0,3,0,0,3,5,0,0,0,8,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,14,0,0,0,0,0,56,30,28,0,110
UCL122008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,0,4,0,11,0,0,3,0,3,3,3,0,0,3,0,0,0,0,0,5,3,3,0,7,4,3,0,0,11,4,7,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,7,3,0,0,8,0,0,0,0,3,35,24,21,3,82
UCL122009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,3,0,0,7,0,4,11,0,0,0,13,3,3,0,0,8,3,4,0,0,9,6,0,0,0,9,4,5,0,0,9,0,4,0,0,10,4,4,4,0,6,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,0,0,0,0,3,41,29,14,8,94
UCL122010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,5,4,4,0,0,4,3,4,4,0,12,3,5,0,0,6,3,0,0,0,4,3,3,3,0,7,4,3,0,0,9,0,7,0,0,13,0,3,0,0,3,0,5,0,0,5,0,3,0,0,3,0,12,0,0,15,0,0,0,0,0,24,47,14,7,91
UCL122011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,9,3,0,0,9,0,0,0,0,0,3,5,0,0,11,0,10,0,0,8,0,3,0,0,3,7,3,0,0,15,3,3,0,0,7,5,3,0,0,11,0,0,0,0,5,0,0,0,0,0,4,9,0,0,14,0,4,0,0,3,44,52,3,0,98
UCL122012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,4,0,4,6,0,4,0,12,0,0,0,0,3,3,3,0,0,8,3,3,3,0,5,0,0,0,0,4,0,0,0,0,0,5,8,0,0,15,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,5,0,0,11,5,0,0,0,6,38,29,20,3,83
UCL122013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,9,10,3,3,0,19,3,0,7,0,5,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,11,22,0,60
UCL122014,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,8,4,0,4,0,15,6,3,4,0,11,3,3,0,0,5,3,9,0,0,12,3,6,0,0,7,0,3,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,3,5,0,13,0,0,0,0,0,38,31,22,0,91
UCL122015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,5,0,6,3,3,0,0,9,5,0,0,3,7,5,10,0,0,13,6,8,0,0,11,0,3,0,0,6,0,0,0,0,0,6,4,0,0,9,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,10,0,0,0,0,0,40,27,13,3,86
UCL122016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,6,0,0,0,0,0,7,0,0,0,6,5,4,0,0,8,4,0,0,0,9,4,3,0,0,6,4,0,0,0,4,3,3,0,0,3,3,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,4,0,0,7,0,0,0,0,0,47,12,3,0,61
UCL122017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,3,0,0,0,0,3,5,3,0,0,5,3,4,0,0,7,3,5,0,0,4,4,3,0,0,7,3,3,3,0,10,7,3,0,0,10,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,26,29,10,0,65
UCL122018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5,0,3,0,10,3,0,0,0,4,4,0,3,0,9,4,5,3,0,14,3,4,0,0,9,0,0,0,0,3,0,4,0,0,8,3,10,0,0,8,0,3,0,0,6,0,0,0,0,0,3,0,0,0,3,3,3,0,0,5,0,0,0,0,3,0,0,0,0,0,42,34,17,0,93
UCL122019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,10,0,0,3,0,7,18,3,4,0,27,0,3,0,0,7,6,3,3,0,8,3,4,3,0,6,0,5,0,0,4,0,0,0,0,3,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,12,3,0,0,0,7,50,24,23,4,100
UCL122020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,9,3,0,0,0,9,0,0,3,0,4,3,3,3,0,11,3,11,0,0,13,0,0,0,0,3,0,0,0,0,0,5,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,0,0,3,23,28,19,6,71
UCL122021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,10,3,3,3,0,6,12,0,0,0,10,5,0,0,0,11,3,3,0,0,6,4,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,3,41,9,21,0,65
UCL122022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,3,0,3,0,10,0,0,0,0,3,3,0,0,0,4,0,0,0,0,3,7,3,0,0,7,0,4,0,0,7,0,3,0,0,5,3,0,0,0,3,0,0,0,0,0,0,6,5,0,7,0,0,0,0,0,26,23,7,0,57
UCL122023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,15,0,0,0,15,14,3,0,0,19,6,3,3,0,17,9,4,0,0,11,3,6,0,0,7,0,6,0,0,4,4,16,0,0,18,4,7,0,0,9,0,4,0,0,4,0,3,0,0,3,0,0,0,0,0,7,4,0,0,11,0,0,0,0,0,63,56,8,0,120
UCL122024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,12,0,0,0,11,5,0,0,0,10,6,3,3,0,15,5,3,0,0,13,0,7,0,0,9,0,5,0,0,3,4,7,0,0,10,4,6,0,0,14,0,3,0,0,4,0,3,0,0,4,3,6,0,0,4,9,3,3,0,11,0,0,0,0,0,67,44,13,0,124
UCL122025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,12,6,0,7,0,10,11,0,0,0,13,3,5,0,0,8,7,5,0,0,16,3,0,0,0,11,0,3,0,0,3,4,3,0,0,4,7,7,0,0,10,5,6,0,0,9,0,3,0,0,3,4,0,0,0,3,3,0,0,0,8,8,9,4,0,22,0,0,0,0,0,66,45,14,0,129
UCL122026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,3,3,0,0,0,9,7,3,0,0,11,3,3,0,0,11,3,0,0,0,5,3,5,0,0,9,7,3,0,0,7,3,4,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,7,0,0,9,3,0,0,0,3,40,32,18,3,84
UCL122027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,3,0,6,14,0,7,0,19,3,3,0,0,11,5,4,3,0,12,5,8,4,0,10,3,3,0,0,4,0,0,0,0,3,4,10,0,0,12,0,4,0,0,4,4,0,0,0,4,0,5,0,0,5,0,0,0,0,3,3,9,0,0,18,3,0,0,0,3,52,46,22,0,122
UCL122028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,3,0,0,4,3,4,0,0,12,0,4,0,0,4,3,3,0,0,5,0,0,0,0,8,0,3,0,0,3,4,7,0,0,11,0,0,0,0,0,26,26,10,0,64
UCL122029,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,4,3,0,0,0,3,11,0,0,0,12,3,0,0,0,4,3,0,0,0,9,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,5,0,0,7,0,0,0,0,0,42,9,10,0,61
UCL122030,0,3,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,7,0,0,0,14,0,0,4,0,4,17,0,3,0,16,3,5,3,0,16,8,6,0,0,15,7,6,0,0,9,0,3,0,0,3,3,3,0,0,5,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,8,3,0,0,0,6,55,30,25,3,110
UCL122031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,9,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,10,0,4,0,0,4,3,0,0,0,0,0,0,0,0,0,4,6,0,0,9,6,3,0,0,10,0,0,0,0,3,34,21,6,0,55
UCL122032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,4,0,4,0,9,6,0,3,0,9,0,0,4,0,12,5,3,0,0,12,3,3,0,0,12,0,4,0,0,5,3,3,0,0,7,6,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,10,0,0,0,0,0,37,31,21,3,89
UCL122033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,3,0,0,5,3,5,0,0,6,3,10,0,0,9,3,8,0,0,7,0,14,0,0,10,0,5,0,0,8,0,11,0,0,11,0,0,0,0,0,0,7,0,0,5,0,7,0,0,7,0,0,0,0,0,20,54,4,0,84
UCL122034,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,6,0,6,0,0,0,0,3,8,0,0,0,6,0,0,0,0,3,3,0,3,0,10,3,9,0,0,16,0,9,0,0,9,0,4,0,0,11,9,10,4,0,21,3,8,0,0,10,5,3,0,0,5,0,0,0,0,3,0,0,0,0,0,4,0,0,0,10,0,0,0,0,3,47,50,20,0,112
UCL122035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,3,0,0,0,3,10,0,0,0,9,0,0,0,0,0,0,3,0,0,4,7,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,3,0,0,8,0,0,0,0,0,28,10,13,0,55
UCL122036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,14,0,0,0,3,3,0,0,0,0,3,0,6,0,0,8,3,4,0,0,9,3,7,0,0,5,0,3,0,0,10,0,3,0,0,6,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,0,0,0,27,33,7,0,67
UCL122037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,3,4,0,0,0,8,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,4,4,0,0,5,0,4,0,0,7,0,0,0,0,0,0,4,0,0,4,5,3,0,0,6,0,0,0,0,0,31,21,3,0,61
UCL122038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,6,15,0,0,0,23,4,0,4,3,9,7,0,3,0,11,7,3,0,0,6,3,3,0,0,5,9,6,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,0,10,0,0,0,0,3,45,22,20,4,100
