UCL_CODE_2016,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
UCL121050,0,0,0,4,3,0,0,4,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,16,8,3,20,0,8,0,0,0,12,4,75
UCL121051,0,0,0,3,0,0,0,5,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,25,3,18,0,4,0,10,4,80
UCL121052,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,11,0,4,0,6,0,5,3,46
UCL121053,0,0,0,22,5,0,0,3,0,3,0,0,0,3,3,21,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,44,7,22,0,10,0,6,3,120
UCL121054,0,0,0,5,0,0,0,0,4,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,16,5,4,22,3,10,0,3,0,3,0,72
UCL121055,0,0,0,13,7,0,0,3,0,3,0,0,0,0,7,19,0,0,0,0,0,0,0,0,0,0,0,0,39,3,0,49,7,17,0,4,0,0,7,122
UCL121056,0,0,0,3,0,3,0,4,0,0,0,0,0,0,11,15,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,27,7,11,4,3,0,4,7,87
UCL121057,0,0,0,0,3,0,0,6,0,3,0,0,0,0,5,19,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,32,0,23,0,10,3,12,5,100
UCL121058,0,0,0,10,6,0,0,5,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,38,4,22,0,7,3,9,3,108
UCL121059,0,0,0,18,3,0,0,12,0,3,0,0,0,0,14,40,0,0,0,0,0,0,0,0,0,0,0,0,54,8,7,67,8,27,4,10,5,8,14,213
UCL121060,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,11,4,3,21,0,12,0,0,0,3,4,59
UCL121061,0,0,0,18,3,0,0,3,0,0,0,0,0,0,8,19,3,0,0,0,0,0,0,0,0,0,0,3,39,3,3,46,5,12,0,0,0,3,8,123
UCL121062,0,0,0,21,0,0,0,0,0,0,0,0,0,0,8,13,0,0,0,0,0,0,0,0,0,0,0,0,43,7,0,46,10,16,0,4,0,5,3,137
UCL121063,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,19,0,7,0,0,4,12,0,60
UCL121064,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,17,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,14,0,10,0,3,0,14,5,65
UCL121065,0,0,0,8,0,0,0,3,0,0,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,16,8,0,26,5,4,0,3,0,3,4,67
UCL121066,0,0,0,4,0,0,0,3,0,0,0,0,0,3,7,17,0,0,0,0,0,0,0,0,0,0,0,0,19,3,3,49,6,19,3,4,0,16,12,138
UCL121067,0,0,0,38,3,0,0,3,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,27,3,0,44,4,13,0,0,0,5,3,97
UCL121068,0,0,0,11,0,3,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,25,3,0,19,0,8,0,6,0,3,3,63
UCL121069,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,14,5,13,0,3,0,8,0,60
UCL121070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,21,3,5,0,3,0,11,7,56
UCL121071,0,0,0,5,3,0,0,0,0,0,0,3,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,18,0,8,3,7,0,7,3,54
UCL121072,0,0,0,12,4,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,3,13,0,0,31,4,8,0,3,0,3,0,60
UCL121073,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,3,12,3,0,21,6,9,5,3,0,9,7,79
UCL121074,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0,20,3,18,0,3,3,12,0,94
UCL121075,0,0,0,3,0,0,0,5,0,0,0,0,0,0,6,13,0,0,0,0,0,0,0,0,0,0,0,3,17,3,0,35,4,12,0,4,0,3,6,83
UCL121076,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,44,3,24,3,0,0,10,0,103
UCL121077,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,19,4,0,21,0,11,0,3,0,6,4,73
UCL121078,0,0,0,10,3,0,0,7,0,0,0,0,0,0,9,17,0,0,0,0,0,0,0,0,0,0,0,0,23,4,0,35,0,16,0,0,0,6,9,100
UCL121079,0,0,0,3,0,0,0,7,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,25,0,11,4,11,0,3,4,77
UCL121080,0,0,0,10,0,0,0,4,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,32,5,10,0,10,3,8,5,84
UCL121081,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,28,3,13,0,8,0,16,7,84
UCL121082,0,0,0,27,0,0,0,4,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,37,0,17,0,3,0,4,3,114
UCL121083,0,0,0,19,0,0,0,3,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,3,30,9,0,40,0,24,5,4,0,15,3,132
UCL121084,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,15,4,21,0,6,0,16,0,68
UCL121085,0,0,0,0,3,0,0,4,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,14,3,3,0,11,0,7,8,64
UCL121086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,25,5,17,0,6,3,0,4,66
UCL121087,0,0,0,16,7,4,0,0,0,0,0,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,3,4,22,13,3,29,7,18,0,3,0,6,9,111
UCL121088,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,13,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,35,5,18,0,3,0,8,9,92
UCL121089,0,0,0,12,3,0,0,3,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,41,3,19,3,11,0,11,6,125
UCL121090,0,0,0,4,0,0,0,3,0,0,0,0,0,3,3,11,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,31,0,10,3,4,0,12,3,90
UCL121091,0,0,0,9,0,0,0,7,0,3,0,4,0,0,6,20,0,0,0,3,0,0,0,0,0,0,0,9,40,0,3,59,5,28,0,5,3,8,9,165
UCL121092,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,26,6,0,35,3,24,0,3,0,11,0,118
UCL121093,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,15,0,7,0,3,0,13,0,53
UCL121094,0,0,0,19,6,0,0,6,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,33,6,3,25,0,8,0,0,0,3,3,74
UCL121095,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,17,0,6,0,0,0,6,0,45
UCL121096,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,19,3,3,22,3,7,0,10,0,8,3,76
UCL121097,0,0,0,12,3,3,0,3,3,0,0,0,0,0,9,16,0,0,0,0,0,0,0,0,0,0,0,3,30,6,0,32,7,10,0,0,0,3,6,93
UCL121098,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,20,0,7,0,3,0,12,4,52
UCL121099,0,0,0,9,0,0,0,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,41,3,17,0,0,0,8,0,102
UCL121100,0,0,0,6,0,0,0,5,0,3,0,0,0,0,7,22,0,0,0,0,0,0,0,0,0,0,0,0,29,9,0,40,4,25,0,13,0,15,9,134
UCL121101,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,20,5,0,17,3,8,4,12,0,5,7,76
UCL121102,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,33,4,12,3,7,8,7,3,89
UCL121103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,27,3,15,0,4,0,12,3,77
UCL121104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,11,0,4,0,0,3,11,3,43
UCL121105,0,0,0,5,0,0,0,3,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,24,0,14,0,0,0,5,3,62
UCL121106,0,0,0,3,0,0,0,0,0,0,0,0,0,4,8,18,0,0,0,0,0,0,0,0,0,0,0,0,16,3,3,26,3,18,0,7,0,7,8,91
UCL121107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,23,3,0,20,4,9,0,5,0,4,0,78
UCL121108,0,0,0,19,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,21,3,12,0,0,0,6,5,65
UCL121109,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,23,3,15,4,10,3,9,4,92
UCL121110,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,10,3,3,0,3,0,4,0,44
UCL121111,0,0,0,3,4,0,0,3,0,3,0,0,0,0,11,20,0,0,0,0,0,0,0,0,0,0,0,0,26,3,0,32,6,17,0,3,0,3,7,101
UCL121112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,27,3,8,0,0,0,3,0,57
UCL121113,0,0,0,3,3,0,0,0,0,3,0,0,0,0,10,14,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,24,0,11,0,7,0,3,10,80
UCL121114,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,9,0,0,0,3,0,3,0,31
UCL121115,0,0,0,20,6,3,0,0,0,3,0,0,0,0,6,24,0,0,0,0,0,0,0,0,0,0,0,0,45,6,4,54,7,22,0,0,3,6,6,159
UCL121116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,18,3,5,0,3,0,8,3,63
UCL121117,0,0,0,8,3,0,0,4,0,3,0,0,0,4,6,20,0,0,0,0,0,0,0,0,0,0,0,0,31,3,0,40,3,15,0,5,3,8,6,110
UCL121118,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,3,0,7,0,0,0,22,3,42
UCL121119,0,0,0,6,0,0,0,3,0,5,0,0,0,0,13,18,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0,23,7,13,0,3,3,5,13,82
UCL121120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,16,3,11,0,4,0,5,3,56
UCL121121,0,0,0,5,3,0,0,4,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,18,0,11,0,9,3,14,3,59
UCL121122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0,28,3,9,3,0,0,3,4,81
UCL121123,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,19,0,8,0,8,0,0,6,59
UCL121124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,14,0,8,0,5,0,4,4,49
UCL121125,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,33,3,13,3,3,0,5,3,91
UCL121126,0,0,0,7,0,0,0,3,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,40,3,0,47,0,41,0,5,0,11,0,153
UCL122001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,16,0,13,0,3,0,9,0,38
UCL122002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,3,16
UCL122003,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,17,0,9,0,0,3,5,0,45
UCL122004,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,0,0,4,20
UCL122005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,6,0,0,0,8,0,26
UCL122006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,0,5,3,19
UCL122007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,3,3,6,4,30
UCL122008,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,8,0,5,0,0,0,0,0,24
UCL122009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,7,10,0,7,0,3,3,29
UCL122010,0,0,0,3,0,3,0,3,0,3,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,20,0,14,0,5,0,4,3,47
UCL122011,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,4,15,6,0,14,0,12,0,0,0,5,7,52
UCL122012,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,6,0,0,0,3,3,29
UCL122013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,0,11
UCL122014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,12,0,9,0,0,0,0,0,31
UCL122015,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,0,5,3,0,0,3,0,27
UCL122016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,3,0,0,0,12
UCL122017,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,17,0,3,0,0,0,0,0,29
UCL122018,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,15,0,5,0,3,0,0,0,34
UCL122019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,6,3,6,5,24
UCL122020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,7,0,28
UCL122021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,9
UCL122022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,0,0,0,3,23
UCL122023,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,18,0,11,0,4,0,3,5,56
UCL122024,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,9,0,6,0,3,0,3,0,44
UCL122025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,20,0,9,4,0,0,0,3,45
UCL122026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,3,0,3,0,4,5,32
UCL122027,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,14,0,8,0,0,0,4,3,46
UCL122028,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,9,0,3,0,0,0,26
UCL122029,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,9
UCL122030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,10,0,0,0,4,0,7,0,30
UCL122031,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,3,0,0,0,0,3,21
UCL122032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,5,0,4,0,3,0,6,6,31
UCL122033,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,17,0,3,20,0,6,0,0,0,0,7,54
UCL122034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,7,0,13,0,0,0,8,5,50
UCL122035,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,3,0,10
UCL122036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,10,0,10,0,0,0,5,0,33
UCL122037,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,3,0,0,0,4,4,21
UCL122038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,4,0,3,0,3,3,22
UCL122039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,7,0,3,0,7,0,34
UCL122040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,14,0,8,0,0,0,0,4,34
UCL122041,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,15,0,9,0,4,0,3,0,41
UCL122042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,5,0,6,0,0,0,0,0,38
UCL122043,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,14,0,8,0,0,0,0,5,45
UCL122044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,0,13,0,3,0,3,4,43
UCL122045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,0,0,0,4,3,13
UCL122046,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,8,0,3,0,3,0,32
UCL122047,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,11,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,3,3,0,0,0,5,3,27
UCL122048,0,0,0,9,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,4,0,10,0,0,0,0,0,27
UCL122049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,3,17
UCL122050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,0,0,3,0,0,4,0,25
UCL122051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,0,0,0,0,0,6,0,24
UCL122052,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,11,0,4,0,7,0,0,4,43
UCL122053,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,3,0,0,0,0,3,15
UCL122054,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,3,0,5,0,5,0,24
UCL122055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,14,0,7,0,0,0,0,0,30
UCL122056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,6,0,5,0,4,0,0,0,34
UCL122057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,12,0,4,0,0,0,0,4,26
UCL122058,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,9,0,10,0,3,0,3,0,28
UCL122059,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,8,0,8,3,4,0,8,6,50
UCL122060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,9,0,14,0,3,0,4,0,39
UCL122061,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,10,0,13,0,4,0,11,9,48
UCL122062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,13
UCL122063,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,15,0,0,0,3,0,0,0,30
UCL122064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,0,10,0,0,0,0,0,35
UCL122065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,7,0,0,0,5,3,23
UCL122066,0,0,0,26,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,16,5,11,3,0,0,0,4,69
UCL122067,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,19,0,0,0,3,0,8,3,52
UCL122068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,10,0,0,0,0,0,3,0,21
UCL122069,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,23,3,3,0,0,0,3,0,54
UCL122070,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,10,0,7,0,9,0,7,0,50
UCL122071,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,9
UCL122072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,11,0,3,0,0,0,0,3,33
UCL122073,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,15,4,0,18,0,9,5,0,0,3,3,60
UCL122074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,3,10
UCL122075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,11
UCL122076,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,11,3,8,0,3,0,7,0,43
UCL122077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,5,13
UCL122078,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,7,0,10,0,0,0,6,3,39
