UCL_CODE_2016,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
UCL115152,3,7,43,28,35,36,3,0,0,150,3,8,6,8,11,11,4,0,0,50,0,0,0,0,3,5,0,0,0,8,0,0,0,0,0,3,0,0,0,8,5,13,48,37,52,48,12,0,0,213,0,3,6,5,3,4,0,0,0,26,0,0,3,0,0,0,0,0,0,5,0,3,7,5,3,9,0,0,0,31,4,15,63,42,55,57,11,0,0,241,19,7,9,16,24,50,100,54,12,281,0,4,11,4,5,20,18,14,0,71,22,24,81,54,84,127,122,63,17,596,0,6,11,14,16,8,4,0,0,66,10,7,17,16,21,26,5,0,0,100,0,0,3,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,4,11,15,30,35,40,37,5,0,0,181,0,4,3,8,0,0,0,0,0,14,0,0,0,3,4,0,0,0,0,12,0,4,3,8,3,0,0,0,0,24
UCL115153,10,36,118,100,81,84,24,4,3,471,18,13,15,12,18,20,22,7,0,111,0,0,0,0,3,5,3,0,0,19,4,3,5,6,3,0,4,4,0,18,31,48,140,113,105,111,45,15,3,617,4,0,7,0,4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,5,7,3,5,3,4,0,0,0,0,20,37,52,151,114,113,111,45,15,3,643,29,3,8,12,8,33,89,81,27,287,9,3,16,16,13,22,18,17,10,125,64,62,171,142,134,172,152,111,43,1050,7,24,47,55,52,40,7,3,0,239,24,18,50,46,39,62,10,3,0,255,0,3,7,0,0,5,0,0,0,23,0,0,3,0,3,0,0,0,0,13,31,46,103,104,97,110,25,7,0,532,0,4,3,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,8,0,8,4,3,0,0,0,0,0,15
UCL115154,29,39,86,88,127,71,16,0,0,459,14,12,11,3,14,9,9,4,0,76,3,0,0,3,7,6,0,0,0,18,0,0,0,3,0,3,0,0,0,10,43,55,96,101,146,92,24,4,0,560,3,0,5,0,3,0,0,0,0,16,0,0,0,0,3,0,0,0,0,7,5,3,5,4,7,4,0,0,0,23,49,60,98,106,151,92,20,4,0,583,32,9,6,7,11,28,58,23,6,174,0,3,4,7,12,9,5,3,3,51,84,67,115,119,173,131,83,28,9,802,5,37,37,46,75,46,3,0,0,243,11,29,38,62,48,37,9,0,0,228,0,3,3,5,3,3,0,0,0,18,0,0,3,3,3,3,0,0,0,12,17,68,90,112,123,86,12,0,0,501,0,0,3,3,4,3,0,0,0,18,7,3,0,3,3,0,0,0,0,13,6,4,3,4,9,3,0,0,0,32
UCL115155,3,24,79,97,83,37,6,0,0,326,13,9,7,3,4,10,6,0,0,50,0,0,3,0,3,4,0,0,0,6,0,0,3,0,0,0,0,0,0,7,19,33,89,99,94,50,6,0,0,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,33,89,101,90,50,6,0,0,390,17,3,0,0,0,10,32,10,0,85,0,0,3,0,0,0,0,0,0,9,38,38,95,100,93,62,38,10,0,476,4,20,31,41,47,13,3,0,0,161,17,13,44,54,29,7,5,0,0,166,0,3,5,0,0,0,0,0,0,15,0,0,3,0,0,0,0,0,0,8,17,29,83,96,88,27,5,0,0,348,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,7,3,0,0,3,0,0,0,0,0,12
UCL115156,20,31,110,89,125,105,20,0,0,500,22,16,26,24,38,34,11,0,0,172,0,9,7,19,10,19,3,0,0,65,3,7,9,3,6,4,0,0,0,28,40,61,155,129,179,166,31,3,0,767,13,15,17,4,14,12,0,0,0,75,9,4,0,3,3,4,3,0,0,25,22,15,20,8,17,20,3,0,0,102,63,80,171,135,196,180,37,3,0,866,65,17,27,40,60,108,206,141,60,726,8,5,14,7,14,21,18,14,12,113,141,104,205,184,270,311,259,163,75,1707,3,31,51,53,107,64,6,0,0,315,43,27,76,65,90,79,16,0,0,401,0,6,9,6,9,5,0,0,0,34,0,3,3,0,3,6,0,0,0,15,50,62,140,123,203,160,21,0,0,768,3,12,5,7,7,11,0,0,0,51,4,9,9,3,4,3,3,0,0,28,11,16,12,13,10,13,3,0,3,81
UCL115157,3,23,72,71,96,76,10,0,0,350,18,6,12,11,12,21,14,0,0,99,0,0,0,0,3,3,0,0,0,4,0,0,0,5,0,0,0,0,0,3,22,32,78,88,108,100,22,3,0,463,3,3,7,3,3,6,0,0,0,26,3,5,0,0,0,4,0,0,0,17,6,8,7,4,7,8,0,0,0,38,37,37,85,95,116,109,22,3,0,504,31,10,13,6,13,26,83,50,15,257,0,0,0,3,11,8,3,0,0,28,66,48,100,105,141,141,111,53,19,785,4,13,28,50,76,41,0,0,0,223,32,14,35,52,72,46,9,0,0,262,4,0,6,3,0,3,0,0,0,16,3,0,4,0,0,0,0,0,0,4,38,30,77,111,149,89,9,0,0,506,0,3,3,0,3,0,0,0,0,10,3,0,5,0,3,3,0,0,0,23,11,3,4,0,5,5,0,0,0,37
UCL115158,11,46,151,142,139,121,13,0,0,630,26,33,67,37,36,62,25,6,0,295,3,0,4,8,7,12,3,0,0,30,3,0,8,3,0,3,0,0,0,26,47,81,234,194,182,195,45,10,0,981,10,6,14,9,6,12,0,0,0,58,3,4,3,4,6,4,0,0,0,28,12,14,15,14,16,15,0,0,0,80,56,94,254,209,193,208,45,10,0,1065,68,12,22,23,43,141,234,171,66,778,11,15,33,28,14,40,26,18,12,195,138,116,313,255,256,392,304,201,76,2047,3,31,90,70,86,66,4,0,0,351,29,29,83,93,103,99,18,3,0,459,4,3,17,5,11,8,4,0,0,48,0,0,7,0,5,3,0,0,0,19,37,69,194,170,203,170,26,3,6,880,0,0,4,6,3,0,0,0,0,20,4,0,3,3,0,0,0,0,0,19,8,3,14,11,8,3,0,0,0,40
UCL115159,7,26,42,67,78,44,3,0,0,271,14,15,10,8,20,13,12,0,0,84,0,0,3,0,0,5,0,0,0,8,0,0,0,3,3,0,0,0,0,9,22,41,52,80,100,63,15,0,0,376,0,7,9,5,3,0,0,0,0,21,0,0,0,0,0,3,0,0,0,6,4,7,6,5,5,3,0,0,0,27,27,45,66,83,101,68,12,0,0,403,32,0,14,8,12,37,52,29,14,195,3,0,12,0,5,4,9,3,0,32,59,51,88,93,123,105,69,34,14,627,3,14,23,33,29,16,0,0,0,116,22,16,24,34,53,34,7,0,0,187,3,0,0,3,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,4,30,29,48,69,84,47,12,0,0,322,3,0,6,0,3,0,0,0,0,16,3,0,0,0,0,0,0,0,0,5,3,0,6,3,4,0,0,0,0,22
UCL115160,9,17,34,42,52,26,12,0,0,182,9,5,3,10,13,11,9,0,0,63,0,0,0,0,0,3,0,0,0,7,0,4,0,3,0,0,0,0,0,5,14,31,40,53,65,40,18,0,0,262,3,0,0,0,3,6,0,0,0,9,3,0,0,0,0,0,0,0,0,4,3,0,0,0,3,6,0,0,0,18,20,32,40,53,69,40,23,0,0,281,16,0,4,4,8,31,67,34,3,172,0,0,0,3,7,3,5,3,0,27,36,31,46,56,84,79,91,41,8,471,0,11,13,25,25,15,4,0,0,94,10,12,21,21,26,28,3,0,0,126,0,0,0,0,4,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,15,24,37,55,59,44,10,0,0,238,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,6,4,5,0,0,0,0,0,0,0,9
UCL115161,10,11,36,51,51,39,3,0,0,200,4,6,3,0,0,3,5,0,0,21,0,0,0,3,3,3,0,0,0,13,0,0,3,0,4,0,0,0,0,6,10,21,47,52,61,46,12,0,0,246,0,0,0,0,0,6,0,0,0,13,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,6,0,0,0,16,13,21,46,55,60,49,14,0,0,262,17,3,0,5,5,13,33,23,5,102,0,0,3,3,6,5,11,3,0,32,31,24,51,63,73,71,53,26,8,396,8,10,21,16,26,18,3,0,0,104,11,4,19,32,27,15,5,0,0,108,0,0,5,4,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,9,19,15,49,52,55,33,9,0,0,228,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11
UCL121001,0,13,26,28,39,23,9,0,0,139,0,0,3,3,3,0,3,0,0,22,0,0,0,0,0,5,3,0,0,7,0,0,4,0,0,0,0,0,0,7,4,14,34,32,40,34,14,4,0,171,0,4,0,7,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,4,0,7,0,3,0,0,0,17,5,11,34,36,41,38,15,4,0,190,18,3,3,3,9,18,37,21,8,127,0,0,0,0,3,6,3,3,0,19,22,18,37,41,51,60,58,29,8,331,0,3,3,13,20,9,0,0,0,57,6,8,19,19,14,14,3,0,0,81,3,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,12,9,20,34,33,32,3,0,0,151,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,6,3,0,0,4,5,3,0,0,0,12
UCL121002,3,3,19,16,23,13,7,0,0,82,0,0,0,0,3,5,0,0,0,8,0,0,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,0,0,7,3,5,23,12,26,21,11,0,0,103,0,0,4,3,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,4,3,3,3,0,0,0,11,7,10,27,19,25,27,11,0,0,116,14,0,10,10,6,17,30,30,5,122,0,0,3,3,0,3,6,5,0,19,20,11,35,29,33,45,44,33,9,259,0,3,4,3,14,4,3,0,0,33,0,5,7,7,10,10,0,0,0,40,0,0,4,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,11,21,15,23,18,3,0,0,86,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,3,3,4,3,0,0,0,0,13
UCL121003,0,7,10,12,19,16,3,3,0,67,3,0,9,4,4,16,5,4,0,42,0,0,0,0,3,3,0,0,0,8,0,3,0,0,0,0,0,0,0,3,7,5,18,12,32,38,12,5,0,126,0,0,0,0,3,4,0,0,0,11,3,0,0,0,0,0,0,0,0,3,5,0,0,3,3,4,0,0,0,13,10,5,16,17,33,41,13,5,0,135,8,0,3,3,6,30,62,19,5,141,0,0,0,0,0,3,3,0,0,15,18,6,28,17,39,77,77,23,5,291,0,4,5,7,15,11,0,0,0,42,6,0,13,8,23,20,3,0,0,74,0,0,3,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,5,23,18,37,27,3,0,0,122,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,9,0,0,3,0,5,4,0,0,0,10
UCL121004,0,3,6,16,22,19,3,0,0,80,3,3,0,9,10,8,5,0,0,34,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,3,10,17,28,29,28,5,0,0,122,3,3,0,0,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,3,0,0,0,12,6,11,15,28,38,29,5,0,0,134,10,0,0,7,7,10,31,11,3,83,0,0,0,0,0,0,4,0,0,11,13,15,17,36,37,44,46,13,3,226,3,8,0,11,13,15,0,0,0,50,0,0,10,16,15,15,8,3,0,68,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,5,9,12,21,35,31,13,3,0,122,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,3,3,0,0,0,0,5
UCL121005,3,8,22,22,31,25,7,0,0,122,3,0,7,3,9,5,0,0,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,10,29,25,35,36,12,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,10,29,25,35,36,12,0,0,162,8,3,0,3,0,9,15,3,4,54,0,0,0,0,0,3,4,0,0,13,20,15,31,27,37,48,32,3,4,221,0,5,14,6,25,14,3,0,0,76,8,4,12,16,17,11,3,0,0,63,0,0,6,3,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,6,12,25,28,41,25,7,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6
UCL121006,0,9,14,11,13,22,0,0,0,71,0,4,3,9,9,3,3,0,0,35,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,17,24,12,27,27,3,0,0,113,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,0,0,0,5,7,13,21,15,26,27,3,0,0,123,7,3,7,9,10,22,42,20,9,121,0,0,3,0,0,3,4,0,0,12,8,17,33,28,40,56,46,17,12,257,0,5,3,3,10,7,0,0,0,34,6,3,5,8,15,18,0,0,0,55,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,6,10,16,30,20,3,0,0,93,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,7
UCL121007,3,15,36,33,43,25,3,0,0,149,9,7,3,10,13,25,3,0,0,65,0,0,0,3,3,3,0,0,0,12,0,0,4,0,3,3,0,0,0,12,13,20,39,43,60,50,4,0,0,241,0,3,3,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,8,13,22,42,50,60,55,4,0,0,251,12,3,9,5,12,12,47,21,3,120,3,0,7,7,3,6,3,3,0,26,28,25,59,60,76,71,56,23,5,397,0,3,13,18,36,17,0,0,0,91,4,5,18,25,19,18,3,0,0,99,0,0,3,0,0,3,0,0,0,8,0,0,0,5,0,4,0,0,0,7,4,11,41,48,61,41,3,0,0,211,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
UCL121008,0,12,20,23,27,32,14,0,0,125,4,0,3,3,3,6,6,4,0,27,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,6,0,0,0,5,5,15,24,28,32,40,14,8,0,168,0,3,0,3,6,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,3,0,6,9,0,0,0,0,14,5,17,23,32,42,40,16,8,0,185,14,3,3,4,4,21,57,36,19,162,0,4,0,3,9,10,11,3,4,44,21,27,24,46,59,62,86,49,24,391,0,5,9,18,17,16,4,0,0,70,6,4,10,8,19,16,4,0,0,72,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,3,10,7,16,26,40,30,12,3,0,153,0,0,0,0,4,0,0,0,0,6,0,0,3,0,0,0,0,0,0,8,0,0,3,0,5,3,0,0,0,15
UCL121009,0,3,8,5,12,14,3,0,0,47,0,3,3,3,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,7,13,14,16,11,9,0,0,72,4,4,3,0,3,0,0,0,0,21,0,0,0,0,3,0,0,0,0,4,7,5,4,0,5,0,0,0,0,25,6,16,20,16,23,13,9,0,0,97,21,3,8,16,18,16,19,9,0,112,3,0,3,7,0,5,0,0,0,20,31,19,30,33,37,38,28,11,0,228,0,3,7,3,4,0,0,0,0,21,0,3,3,5,4,8,0,0,0,26,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,8,10,8,11,15,3,0,0,53,0,3,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,3,3,5,5,0,0,0,0,17
UCL121010,7,13,21,37,36,15,5,0,0,124,3,6,3,0,6,6,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,10,17,21,34,40,28,6,0,0,162,3,3,5,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,3,3,5,3,3,3,0,0,0,18,13,18,23,41,40,30,6,0,0,178,16,3,0,7,8,17,32,30,14,132,4,8,0,9,8,7,0,0,0,41,34,33,28,58,57,47,39,38,10,347,4,5,9,15,17,4,0,0,0,55,6,4,3,22,13,7,0,0,0,55,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,3,11,13,17,36,27,20,3,0,0,121,0,0,4,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,6,0,4,4,4,3,3,0,0,0,11
UCL121011,3,9,16,8,14,5,3,0,0,60,9,6,5,3,11,10,4,0,0,52,0,0,0,3,0,3,0,0,0,9,0,0,0,0,0,3,0,0,0,4,13,12,21,20,30,16,9,0,0,120,0,0,3,3,0,0,0,0,0,5,4,0,0,0,0,3,0,0,0,3,4,0,3,3,0,3,0,0,0,14,16,11,24,21,33,23,9,0,0,134,11,7,11,21,26,30,34,27,11,175,3,7,4,3,3,3,5,5,0,25,28,27,43,40,62,58,46,31,7,341,0,0,4,8,10,6,0,0,0,33,4,3,12,21,19,12,3,0,0,80,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,6,18,29,28,14,3,0,0,116,0,0,0,0,0,0,0,0,0,9,3,0,3,3,3,0,0,0,0,9,3,0,4,4,8,0,0,0,0,17
UCL121012,5,9,26,24,66,47,3,0,0,182,13,11,3,3,4,14,5,3,0,54,0,0,0,0,3,7,0,0,0,9,0,0,0,0,0,3,0,0,0,3,20,21,30,28,76,70,8,3,0,254,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,3,0,0,0,8,21,20,31,29,76,70,8,3,0,267,16,0,4,3,0,16,22,12,3,81,3,0,0,4,3,3,3,0,0,17,37,23,35,36,83,90,40,12,3,359,7,3,9,12,36,18,3,0,0,83,12,13,6,16,38,31,6,0,0,124,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,16,24,17,23,77,44,6,0,0,217,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,5
UCL121013,3,8,25,13,26,15,3,0,0,87,0,0,4,5,7,4,3,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,6,9,25,19,26,22,5,0,0,121,3,0,3,3,8,0,0,0,0,16,3,0,0,3,3,3,0,0,0,10,5,5,4,4,6,3,0,0,0,33,7,12,36,25,38,22,5,0,0,150,21,30,23,9,26,23,22,11,3,165,3,3,8,0,8,3,0,0,0,23,34,48,59,33,73,56,26,11,8,343,0,11,21,15,19,13,0,0,0,77,3,0,8,6,6,5,0,0,0,29,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,12,30,21,30,23,0,0,0,117,0,0,3,3,3,0,0,0,0,11,6,0,6,4,0,0,0,0,0,12,6,3,4,7,3,0,0,0,0,22
UCL121014,0,15,20,27,45,33,9,0,0,152,5,6,4,5,14,18,4,0,0,57,0,0,0,0,0,3,4,0,0,9,0,0,0,0,0,3,0,0,0,7,11,20,24,33,60,54,18,0,0,220,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,9,16,26,23,29,61,58,18,0,0,228,12,0,3,3,6,14,22,17,4,79,0,0,8,3,4,3,4,0,0,22,26,26,35,40,71,81,46,16,4,332,0,8,13,23,31,23,0,0,0,95,10,8,0,12,18,19,9,0,0,78,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,10,16,16,40,49,40,13,0,0,174,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,10,3,4,0,0,0,0,0,0,0,8
UCL121015,3,4,16,15,19,17,3,0,0,82,3,0,7,0,7,6,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,12,19,22,26,27,3,0,0,118,0,0,3,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,4,3,3,3,0,0,0,0,0,0,7,12,9,22,22,29,27,3,0,0,131,3,3,0,6,6,7,16,6,3,54,0,0,3,0,4,6,3,0,0,12,15,14,27,27,45,44,26,6,3,199,0,0,10,6,20,8,3,0,0,42,7,11,6,8,26,17,0,4,0,69,0,0,0,3,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,7,12,12,14,49,31,4,4,0,127,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,3,0,3,0,0,0,0,12
UCL121016,0,14,34,38,27,27,0,0,0,147,3,3,3,8,5,5,0,0,0,28,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,7,20,39,49,40,32,5,0,0,188,0,4,0,0,3,3,0,0,0,18,0,0,0,0,0,0,0,0,0,5,0,4,0,0,3,8,0,0,0,19,10,25,37,46,43,36,5,0,0,204,14,3,4,3,12,25,41,23,3,126,0,3,3,3,6,3,5,3,0,30,20,26,48,55,59,69,55,20,6,356,5,8,12,13,13,12,0,0,0,64,10,3,17,18,14,6,0,0,0,78,0,0,4,0,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,9,14,37,34,33,22,0,0,0,160,0,0,3,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,8,3,0,3,3,3,0,0,0,0,9
UCL121017,0,10,10,24,35,28,4,0,0,123,10,0,3,6,3,13,3,0,0,39,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,12,17,33,41,43,11,0,0,167,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,5,13,14,17,35,41,43,9,0,0,174,10,0,0,3,3,9,35,13,0,74,0,0,0,3,4,0,0,0,0,9,19,16,21,33,48,54,44,18,0,255,5,3,5,17,24,17,3,0,0,74,7,0,9,13,23,21,8,0,0,75,0,0,6,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,6,18,30,53,38,11,0,0,159,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,4,0,0,0,11
