UCL_CODE_2016,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ag_For_Fshg_15_19,F_Ag_For_Fshg_20_24,F_Ag_For_Fshg_25_34,F_Ag_For_Fshg_35_44,F_Ag_For_Fshg_45_54,F_Ag_For_Fshg_55_64,F_Ag_For_Fshg_65_74,F_Ag_For_Fshg_75_84,F_Ag_For_Fshg_85ov,F_Ag_For_Fshg_Tot,F_Mining_15_19,F_Mining_20_24,F_Mining_25_34,F_Mining_35_44,F_Mining_45_54,F_Mining_55_64,F_Mining_65_74,F_Mining_75_84,F_Mining_85ov,F_Mining_Tot,F_Manufact_15_19,F_Manufact_20_24,F_Manufact_25_34,F_Manufact_35_44,F_Manufact_45_54,F_Manufact_55_64,F_Manufact_65_74,F_Manufact_75_84,F_Manufact_85ov,F_Manufact_Tot,F_El_Gas_Wt_Waste_15_19,F_El_Gas_Wt_Waste_20_24,F_El_Gas_Wt_Waste_25_34,F_El_Gas_Wt_Waste_35_44,F_El_Gas_Wt_Waste_45_54,F_El_Gas_Wt_Waste_55_64,F_El_Gas_Wt_Waste_65_74,F_El_Gas_Wt_Waste_75_84,F_El_Gas_Wt_Waste_85ov,F_El_Gas_Wt_Waste_Tot,F_Constru_15_19,F_Constru_20_24,F_Constru_25_34,F_Constru_35_44,F_Constru_45_54,F_Constru_55_64,F_Constru_65_74,F_Constru_75_84,F_Constru_85ov,F_Constru_Tot,F_WhlesaleTde_15_19,F_WhlesaleTde_20_24,F_WhlesaleTde_25_34,F_WhlesaleTde_35_44,F_WhlesaleTde_45_54,F_WhlesaleTde_55_64,F_WhlesaleTde_65_74,F_WhlesaleTde_75_84,F_WhlesaleTde_85ov,F_WhlesaleTde_Tot,F_RetTde_15_19,F_RetTde_20_24,F_RetTde_25_34,F_RetTde_35_44,F_RetTde_45_54,F_RetTde_55_64,F_RetTde_65_74,F_RetTde_75_84,F_RetTde_85ov,F_RetTde_Tot,F_Accom_food_15_19,F_Accom_food_20_24,F_Accom_food_25_34,F_Accom_food_35_44,F_Accom_food_45_54,F_Accom_food_55_64,F_Accom_food_65_74,F_Accom_food_75_84,F_Accom_food_85ov,F_Accom_food_Tot,F_Trans_post_wrehsg_15_19,F_Trans_post_wrehsg_20_24,F_Trans_post_wrehsg_25_34,F_Trans_post_wrehsg_35_44,F_Trans_post_wrehsg_45_54,F_Trans_post_wrehsg_55_64,F_Trans_post_wrehsg_65_74,F_Trans_post_wrehsg_75_84,F_Trans_post_wrehsg_85ov,F_Trans_post_wrehsg_Tot,F_Info_media_teleco_15_19,F_Info_media_teleco_20_24,F_Info_media_teleco_25_34,F_Info_media_teleco_35_44,F_Info_media_teleco_45_54,F_Info_media_teleco_55_64,F_Info_media_teleco_65_74,F_Info_media_teleco_75_84,F_Info_media_teleco_85ov,F_Info_media_teleco_Tot,F_Fin_Insur_15_19,F_Fin_Insur_20_24,F_Fin_Insur_25_34,F_Fin_Insur_35_44,F_Fin_Insur_45_54,F_Fin_Insur_55_64,F_Fin_Insur_65_74,F_Fin_Insur_75_84,F_Fin_Insur_85ov,F_Fin_Insur_Tot,F_RtnHir_REst_15_19,F_RtnHir_REst_20_24,F_RtnHir_REst_25_34,F_RtnHir_REst_35_44,F_RtnHir_REst_45_54,F_RtnHir_REst_55_64,F_RtnHir_REst_65_74,F_RtnHir_REst_75_84,F_RtnHir_REst_85ov,F_RtnHir_REst_Tot,F_Pro_scien_tec_15_19,F_Pro_scien_tec_20_24,F_Pro_scien_tec_25_34,F_Pro_scien_tec_35_44,F_Pro_scien_tec_45_54,F_Pro_scien_tec_55_64,F_Pro_scien_tec_65_74,F_Pro_scien_tec_75_84,F_Pro_scien_tec_85ov,F_Pro_scien_tec_Tot,F_Admin_supp_15_19,F_Admin_supp_20_24,F_Admin_supp_25_34,F_Admin_supp_35_44,F_Admin_supp_45_54,F_Admin_supp_55_64,F_Admin_supp_65_74,F_Admin_supp_75_84,F_Admin_supp_85ov,F_Admin_supp_Tot,F_Public_admin_sfty_15_19,F_Public_admin_sfty_20_24,F_Public_admin_sfty_25_34,F_Public_admin_sfty_35_44,F_Public_admin_sfty_45_54,F_Public_admin_sfty_55_64,F_Public_admin_sfty_65_74,F_Public_admin_sfty_75_84,F_Public_admin_sfty_85ov,F_Public_admin_sfty_Tot,F_Educ_trng_15_19,F_Educ_trng_20_24,F_Educ_trng_25_34,F_Educ_trng_35_44,F_Educ_trng_45_54,F_Educ_trng_55_64,F_Educ_trng_65_74,F_Educ_trng_75_84,F_Educ_trng_85ov,F_Educ_trng_Tot,F_HlthCare_SocAs_15_19,F_HlthCare_SocAs_20_24,F_HlthCare_SocAs_25_34,F_HlthCare_SocAs_35_44,F_HlthCare_SocAs_45_54,F_HlthCare_SocAs_55_64,F_HlthCare_SocAs_65_74,F_HlthCare_SocAs_75_84,F_HlthCare_SocAs_85ov,F_HlthCare_SocAs_Tot,F_Art_recn_15_19,F_Art_recn_20_24,F_Art_recn_25_34,F_Art_recn_35_44,F_Art_recn_45_54,F_Art_recn_55_64,F_Art_recn_65_74,F_Art_recn_75_84,F_Art_recn_85ov,F_Art_recn_Tot,F_Oth_scs_15_19,F_Oth_scs_20_24,F_Oth_scs_25_34,F_Oth_scs_35_44,F_Oth_scs_45_54,F_Oth_scs_55_64,F_Oth_scs_65_74,F_Oth_scs_75_84,F_Oth_scs_85ov,F_Oth_scs_Tot
UCL115156,40,61,155,129,179,166,31,3,0,767,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,4,0,6,8,7,0,0,0,25,0,0,0,0,0,0,0,0,0,3,0,0,3,3,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,16,13,28,25,40,14,4,0,0,138,21,6,19,7,15,15,0,0,0,82,0,0,4,0,3,7,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,4,0,0,4,3,0,0,0,0,0,10,0,0,5,5,6,5,0,0,0,23,0,0,0,4,5,6,0,0,0,18,0,0,3,6,8,3,0,0,0,19,0,5,15,10,18,17,3,0,0,66,5,27,43,47,83,67,10,0,0,273,0,0,3,3,4,3,0,0,0,12,0,5,9,3,5,3,0,0,0,32
UCL115157,22,32,78,88,108,100,22,3,0,463,0,0,3,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,18,8,8,11,15,8,0,0,0,75,10,4,3,9,0,3,0,0,0,38,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,3,3,3,5,3,0,0,0,15,0,0,3,0,5,0,0,0,0,7,0,0,0,3,6,6,0,0,0,18,0,0,3,3,5,0,0,0,0,12,0,0,4,3,13,7,0,0,0,27,4,3,15,31,25,22,0,0,0,98,3,4,23,28,40,33,4,0,0,134,0,0,0,0,0,0,0,0,0,4,0,3,5,0,7,0,0,0,0,17
UCL115158,47,81,234,194,182,195,45,10,0,981,7,11,77,37,32,10,4,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,13,0,0,0,0,0,3,0,0,0,4,0,0,3,3,5,0,0,0,0,13,0,0,3,0,3,0,0,0,0,6,13,13,16,20,19,22,0,0,0,109,15,13,11,10,26,16,3,0,0,91,0,0,0,3,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,0,15,3,0,0,3,4,4,0,0,0,17,0,0,7,7,3,3,0,0,0,30,0,0,4,6,14,3,0,0,0,29,0,4,4,12,12,3,0,0,0,30,0,3,14,10,24,23,6,0,0,86,4,8,22,35,48,50,3,0,0,172,0,3,0,0,0,0,0,0,0,3,0,0,6,3,3,11,0,0,0,21
UCL115159,22,41,52,80,100,63,15,0,0,376,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,3,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,9,0,0,0,0,3,0,0,0,0,3,10,5,4,13,8,8,0,0,0,52,18,8,0,3,3,5,0,0,0,32,0,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,12,0,0,3,7,0,0,0,0,0,10,0,0,0,5,5,4,0,0,0,16,0,0,3,5,12,6,3,0,0,31,0,9,19,18,18,17,0,0,0,82,0,0,0,3,3,0,0,0,0,8,0,3,0,5,0,0,0,0,0,9
UCL115160,14,31,40,53,65,40,18,0,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,9,8,3,8,7,7,0,0,0,49,3,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,3,0,0,0,8,0,0,0,0,5,0,0,0,0,8,0,0,4,4,0,0,0,0,0,11,0,0,9,6,3,5,0,0,0,23,0,4,5,10,20,15,4,0,0,61,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,9
UCL115161,10,21,47,52,61,46,12,0,0,246,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,5,6,10,5,3,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,9,3,11,3,9,9,0,0,0,47,6,0,4,5,0,4,0,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,10,0,0,0,0,20,0,0,5,3,0,0,0,0,0,10,0,0,3,6,6,0,0,0,0,20,0,3,6,12,8,11,3,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
UCL121001,4,14,34,32,40,34,14,4,0,171,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,4,0,0,0,0,0,4,0,0,3,8,7,0,0,0,0,17,7,3,3,0,6,3,0,0,0,20,0,0,3,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,6,4,0,0,0,0,13,0,0,7,4,4,11,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
UCL121002,3,5,23,12,26,21,11,0,0,103,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,0,0,7,0,0,0,0,13,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,12,0,0,10,6,5,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
UCL121003,7,5,18,12,32,38,12,5,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,3,6,0,3,0,5,5,0,0,0,17,5,0,0,3,6,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,9,0,0,0,0,3,0,0,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,4,3,7,4,0,0,0,21,0,0,7,5,9,8,0,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
UCL121004,3,10,17,28,29,28,5,0,0,122,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,8,0,0,0,0,3,0,0,0,0,3,0,3,0,3,3,0,0,0,0,17,0,0,0,3,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,3,9,4,7,0,0,0,17,0,4,0,3,7,10,3,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
UCL121005,8,10,29,25,35,36,12,0,0,154,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,11,0,0,5,0,0,3,0,0,0,7,0,0,7,3,3,3,0,0,0,16,3,3,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,0,0,3,3,3,0,0,0,0,11,0,0,0,0,6,0,0,0,0,8,0,0,3,3,0,0,0,0,0,9,0,0,0,0,11,5,0,0,0,17,0,0,5,4,8,4,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9
UCL121006,4,17,24,12,27,27,3,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,9,0,0,0,0,3,6,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,3,0,0,0,0,8,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,7,0,0,0,0,6,0,0,0,3,11,9,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL121007,13,20,39,43,60,50,4,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,4,6,5,5,0,0,0,25,3,4,15,5,5,3,0,0,0,32,0,0,0,3,3,4,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,11,0,0,0,5,3,0,0,0,0,7,0,0,0,3,3,5,0,0,0,17,0,0,4,3,10,6,0,0,0,28,0,0,4,3,8,10,0,0,0,31,0,0,4,5,9,12,0,0,0,28,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0
UCL121008,5,15,24,28,32,40,14,8,0,168,0,0,0,0,5,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,7,0,4,5,9,4,0,0,0,28,3,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,9,0,0,4,4,0,3,3,0,0,17,0,7,4,8,9,9,3,0,0,43,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5
UCL121009,0,7,13,14,16,11,9,0,0,72,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,0,0,0,0,15,0,0,3,0,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL121010,10,17,21,34,40,28,6,0,0,162,0,0,3,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,3,3,3,9,9,4,0,0,0,25,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,3,3,0,0,0,0,4,0,3,0,0,0,0,0,0,0,8,0,0,0,4,3,0,0,0,0,12,0,0,0,3,10,6,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
UCL121011,13,12,21,20,30,16,9,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,4,0,0,0,0,16,0,3,3,0,3,0,0,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,8,0,0,5,7,7,3,0,0,0,21,0,4,9,6,10,7,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
UCL121012,20,21,30,28,76,70,8,3,0,254,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,7,0,0,0,3,0,0,0,0,0,7,0,4,0,0,16,3,0,0,0,21,7,3,3,0,0,0,0,0,0,20,0,0,3,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,3,0,0,0,14,0,0,3,0,10,0,0,0,0,13,0,0,0,3,0,4,0,0,0,15,0,0,4,3,13,4,0,0,0,29,3,3,0,4,14,16,3,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,8
UCL121013,6,9,25,19,26,22,5,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,14,5,0,3,0,0,0,23,0,7,7,10,10,9,0,0,0,39,0,0,11,5,11,4,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
UCL121014,11,20,24,33,60,54,18,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,6,0,0,0,3,0,0,0,0,0,3,3,4,0,4,3,4,0,0,0,17,3,3,0,3,6,3,0,0,0,21,3,3,0,0,0,0,0,0,0,7,0,0,3,3,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,3,0,0,0,8,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,9,0,3,3,7,8,6,4,0,0,26,0,0,0,5,5,9,0,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4
UCL121015,11,12,19,22,26,27,3,0,0,118,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,8,0,0,0,0,9,0,3,3,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,0,0,0,14,0,0,0,0,3,0,0,0,0,8,0,0,0,0,3,3,0,0,0,8,0,0,0,0,5,4,0,0,0,13,0,0,3,3,9,12,0,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3
UCL121016,7,20,39,49,40,32,5,0,0,188,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,3,0,7,3,0,0,0,25,0,4,5,0,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,7,8,0,0,0,0,0,18,0,0,0,3,3,3,0,0,0,10,0,0,4,3,0,4,0,0,0,8,0,0,4,0,4,0,0,0,0,13,0,3,6,13,12,5,0,0,0,36,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,8
UCL121017,9,12,17,33,41,43,11,0,0,167,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,0,0,0,11,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,0,14,0,0,0,0,0,3,0,0,0,4,0,0,3,0,9,3,0,0,0,13,0,0,5,4,10,8,0,0,0,33,0,0,0,7,21,15,3,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
UCL121018,7,7,10,29,36,28,4,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,4,7,3,3,3,0,0,0,0,16,3,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,8,0,0,3,3,12,3,0,0,0,18,0,0,3,8,14,16,3,0,0,46,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
UCL121019,8,15,36,30,29,25,13,3,0,161,0,0,3,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,9,8,0,3,4,0,0,0,0,0,19,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,8,9,0,0,0,26,0,0,4,7,3,3,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
UCL121020,8,12,17,22,31,38,12,5,0,141,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,7,4,0,0,0,19,0,0,0,3,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,6,0,3,0,3,3,0,0,0,0,10,0,0,0,7,4,7,0,0,0,27,0,0,7,0,6,9,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
UCL121021,4,3,4,9,6,13,9,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0,0,11,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
