LGA_CODE_2016,C16_M_FoodHos_PS_15_19,C16_M_FoodHos_PS_20_24,C16_M_FoodHos_PS_25_34,C16_M_FoodHos_PS_35_44,C16_M_FoodHos_PS_45_54,C16_M_FoodHos_PS_55_64,C16_M_FoodHos_PS_65_74,C16_M_FoodHos_PS_75_84,C16_M_FoodHos_PS_85o,C16_M_Foo_hos_pers_S_Tot,C16_M_MixFld_pr_15_19,C16_M_MixFld_pr_20_24,C16_M_MixFld_pr_25_34,C16_M_MixFld_pr_35_44,C16_M_MixFld_pr_45_54,C16_M_MixFld_pr_55_64,C16_M_MixFld_pr_65_74,C16_M_MixFld_pr_75_84,C16_M_MixFld_pr_85_ov,C16_M_MixFld_pr_Tot,C16_M_FldStu_ID_15_19,C16_M_FldStu_ID_20_24,C16_M_FldStu_ID_25_34,C16_M_FldStu_ID_35_44,C16_M_FldStu_ID_45_54,C16_M_FldStu_ID_55_64,C16_M_FldStu_ID_65_74,C16_M_FldStu_ID_75_84,C16_M_FldStu_ID_85o,C16_M_FldStu_ID_Tot,C16_M_FldStu_NS_15_19,C16_M_FldStu_NS_20_24,C16_M_FldStu_NS_25_34,C16_M_FldStu_NS_35_44,C16_M_FldStu_NS_45_54,C16_M_FldStu_NS_55_64,C16_M_FldStu_NS_65_74,C16_M_FldStu_NS_75_84,C16_M_FldStu_NS_85o,C16_M_FldStu_NS_T,C16_M_Tot_15_19,C16_M_Tot_20_24,C16_M_Tot_25_34,C16_M_Tot_35_44,C16_M_Tot_45_54,C16_M_Tot_55_64,C16_M_Tot_65_74,C16_M_Tot_75_84,C16_M_Tot_85o,C16_M_T_T,C06_F_NatPhy_sci_15_19,C06_F_NatPhy_sci_20_24,C06_F_NatPhy_sci_25_34,C06_F_NatPhy_sci_35_44,C06_F_NatPhy_sci_45_54,C06_F_NatPhy_sci_55_64,C06_F_NatPhy_sci_65_74,C06_F_NatPhy_sci_75_84,C06_F_NatPhy_sci_85O,C06_F_NatPhy_sci_T,C06_F_InfTec_15_19,C06_F_InfTec_20_24,C06_F_InfTec_25_34,C06_F_InfTec_35_44,C06_F_InfTec_45_54,C06_F_InfTec_55_64,C06_F_InfTec_65_74,C06_F_InfTec_75_84,C06_F_InfTec_85O,C06_F_InfTec_T,C06_F_EngRT_15_19,C06_F_EngRT_20_24,C06_F_EngRT_25_34,C06_F_EngRT_35_44,C06_F_EngRT_45_54,C06_F_EngRT_55_64,C06_F_EngRT_65_74,C06_F_EngRT_75_84,C06_F_EngRT_85_ov,C06_F_EngRT_Tot,C06_F_ArchBuild_15_19,C06_F_ArchBuild_20_24,C06_F_ArchBuild_25_34,C06_F_ArchBuild_35_44,C06_F_ArchBuild_45_54,C06_F_ArchBuild_55_64,C06_F_ArchBuild_65_74,C06_F_ArchBuild_75_84,C06_F_ArchBuild_85o,C06_F_Arch_building_Tot,C06_F_AgEnv_RS_15_19,C06_F_AgEnv_RS_20_24,C06_F_AgEnv_RS_25_34,C06_F_AgEnv_RS_35_44,C06_F_AgEnv_RS_45_54,C06_F_AgEnv_RS_55_64,C06_F_AgEnv_RS_65_74,C06_F_AgEnv_RS_75_84,C06_F_AgEnv_RS_85o,C06_F_AgEnv_RS_T,C06_F_Health_15_19,C06_F_Health_20_24,C06_F_Health_25_34,C06_F_Health_35_44,C06_F_Health_45_54,C06_F_Health_55_64,C06_F_Health_65_74,C06_F_Health_75_84,C06_F_Health_85o,C06_F_Healt_T,C06_F_Educ_15_19,C06_F_Educ_20_24,C06_F_Educ_25_34,C06_F_Educ_35_44,C06_F_Educ_45_54,C06_F_Educ_55_64,C06_F_Educ_65_74,C06_F_Educ_75_84,C06_F_Educ_85o,C06_F_Educ_T,C06_F_MngtCom_15_19,C06_F_MngtCom_20_24,C06_F_MngtCom_25_34,C06_F_MngtCom_35_44,C06_F_MngtCom_45_54,C06_F_MngtCom_55_64,C06_F_MngtCom_65_74,C06_F_MngtCom_75_84,C06_F_MngtCom_85o,C06_F_MngtCom_T,C06_F_Soc_cult_15_19,C06_F_Soc_cult_20_24,C06_F_Soc_cult_25_34,C06_F_Soc_cult_35_44,C06_F_Soc_cult_45_54,C06_F_Soc_cult_55_64,C06_F_Soc_cult_65_74,C06_F_Soc_cult_75_84,C06_F_Soc_cult_85o,C06_F_Soc_cult_T,C06_F_Creative_art_15_19,C06_F_Creative_art_20_24,C06_F_Creative_art_25_34,C06_F_Creative_art_35_44,C06_F_Creative_art_45_54,C06_F_Creative_art_55_64,C06_F_Creative_art_65_74,C06_F_Creative_art_75_84,C06_F_Create_art_850,C06_F_Creative_arts_T,C06_F_FoodHos_PS_15_19,C06_F_FoodHos_PS_20_24,C06_F_FoodHos_PS_25_34,C06_F_FoodHos_PS_35_44,C06_F_FoodHos_PS_45_54,C06_F_FoodHos_PS_55_64,C06_F_FoodHos_PS_65_74,C06_F_FoodHos_PS_75_84,C06_F_FoodHos_PS_85o,C06_F_FoodHos_PS_T,C06_F_MixFld_pr_15_19,C06_F_MixFld_pr_20_24,C06_F_MixFld_pr_25_34,C06_F_MixFld_pr_35_44,C06_F_MixFld_pr_45_54,C06_F_MixFld_pr_55_64,C06_F_MixFld_pr_65_74,C06_F_MixFld_pr_75_84,C06_F_MixFld_pr_85o,C06_F_MixFld_pr_T,C06_F_FldStu_ID_15_19,C06_F_FldStu_ID_20_24,C06_F_FldStu_ID_25_34,C06_F_FldStu_ID_35_44,C06_F_FldStu_ID_45_54,C06_F_FldStu_ID_55_64,C06_F_FldStu_ID_65_74,C06_F_FldStu_ID_75_84,C06_F_FldStu_ID_85o,C06_F_FldStu_ID_T,C06_F_FldStu_NS_15_19,C06_F_FldStu_NS_20_24,C06_F_FldStu_NS_25_34,C06_F_FldStu_NS_35_44,C06_F_FldStu_NS_45_54,C06_F_FldStu_NS_55_64,C06_F_FldStu_NS_65_74,C06_F_FldStu_NS_75_84,C06_F_FldStu_NS_85o,C06_F_FldStu_NS_T,C06_F_Tot_15_19,C06_F_Tot_20_24,C06_F_Tot_25_34,C06_F_Tot_35_44,C06_F_Tot_45_54,C06_F_Tot_55_64,C06_F_Tot_65_74,C06_F_Tot_75_84,C06_F_Tot_85o,C06_F_T_T
LGA13850,0,6,3,3,4,3,0,3,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,13,23,17,38,31,28,30,3,191,9,51,94,78,129,99,79,50,4,592,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,3,0,0,0,0,0,0,3,0,0,9,12,0,0,0,0,0,24,0,3,8,22,29,5,8,3,0,82,0,5,14,22,18,9,3,0,0,64,3,3,22,17,6,0,0,0,0,58,0,7,22,7,7,6,0,0,0,49,0,0,5,0,4,0,0,0,0,9,0,3,5,12,4,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8,6,11,9,20,21,13,8,115,16,26,97,101,90,46,40,19,11,451
LGA13910,7,11,35,31,27,23,33,7,0,171,0,0,0,0,0,4,4,0,0,14,0,0,3,9,17,7,6,3,0,47,74,34,78,83,118,140,153,95,34,813,116,215,504,649,659,698,640,285,77,3833,0,3,3,5,14,7,0,0,0,32,0,6,8,3,3,0,0,0,0,24,0,0,6,5,9,4,6,3,0,40,0,0,0,8,0,0,0,0,0,12,0,12,30,26,25,14,3,3,0,114,4,22,56,103,172,107,52,26,10,554,0,17,86,74,95,73,29,21,11,402,15,55,138,156,116,73,21,7,3,590,3,18,69,73,40,29,7,4,0,238,0,3,16,6,7,13,6,3,0,56,7,13,52,41,28,18,3,3,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,16,61,32,37,81,73,77,115,133,50,660,88,184,512,595,579,424,246,200,70,2908
LGA14000,21,77,214,199,161,104,55,21,7,862,0,3,3,7,12,3,12,6,0,48,3,12,60,110,97,59,42,24,22,433,185,158,372,449,412,344,302,323,318,2863,359,1825,5830,8464,8454,6636,4375,2337,1007,39274,4,94,279,430,396,167,68,30,8,1474,3,45,236,322,177,59,5,0,0,848,3,37,146,261,171,93,69,71,35,879,0,23,79,87,64,18,5,3,0,281,3,30,72,71,55,45,18,0,3,302,16,205,767,1162,1288,768,397,239,96,4932,4,124,628,919,1358,889,414,188,82,4606,75,594,1766,2375,1855,1140,429,301,127,8658,26,323,894,975,950,518,176,92,30,3984,25,204,387,381,256,140,63,42,22,1521,72,181,328,335,200,176,31,42,22,1381,0,4,0,6,6,3,11,4,3,44,3,28,96,133,118,56,27,19,8,488,446,205,354,503,511,427,388,646,513,4018,686,2102,6031,7967,7408,4504,2093,1679,944,33413
LGA14100,0,3,10,19,17,3,6,0,0,62,0,0,0,0,0,0,0,0,0,3,0,3,3,5,11,8,9,3,3,43,25,24,50,55,59,54,46,54,67,445,34,140,461,685,785,635,530,269,182,3713,0,8,26,30,33,12,11,3,0,129,0,0,11,20,11,5,0,0,0,51,0,3,7,24,15,6,9,6,10,86,0,0,6,14,16,5,0,3,0,49,0,0,8,3,5,0,3,0,0,25,0,13,49,109,120,87,55,28,17,487,0,13,52,78,116,98,42,47,37,475,6,38,145,230,155,84,36,37,13,745,0,33,84,121,97,88,52,22,10,510,0,15,41,43,45,28,5,8,10,198,0,8,14,31,19,15,6,6,3,93,0,0,0,0,0,0,0,0,0,3,0,8,7,12,16,13,5,4,3,62,41,27,49,74,85,62,77,122,126,660,42,159,504,792,736,508,304,290,237,3570
LGA14170,13,127,543,425,277,142,79,46,7,1662,11,15,16,15,16,13,8,18,3,122,7,47,212,202,147,104,51,26,8,798,283,529,1786,1423,1117,812,590,421,187,7141,433,3133,14668,12736,9512,6306,3581,1450,485,52310,0,145,614,439,224,120,27,7,4,1582,3,100,388,231,111,30,4,0,3,873,10,76,261,250,152,77,75,45,11,950,0,35,243,211,74,36,8,0,0,617,4,29,135,87,49,22,6,3,0,328,0,222,1257,1303,931,506,163,68,24,4473,3,120,881,1003,1129,731,203,69,37,4186,58,838,3771,2647,1299,563,149,86,27,9436,17,485,2760,2244,1456,825,195,60,15,8056,34,467,1750,1260,537,202,54,23,13,4347,53,209,529,368,189,103,34,11,3,1505,3,19,8,16,10,4,0,4,0,59,9,65,285,240,159,59,21,11,0,843,468,665,1655,1392,1124,909,772,830,595,8410,661,3474,14541,11682,7441,4194,1717,1220,734,45659
LGA14200,3,7,32,24,21,19,12,7,0,126,3,0,0,3,0,0,3,4,0,15,0,0,13,11,0,12,0,3,0,40,98,48,111,102,108,122,138,101,31,863,127,218,532,523,580,603,520,273,56,3432,0,0,12,4,11,3,3,0,0,24,0,4,7,7,7,5,0,0,0,29,0,5,8,4,9,6,4,7,4,38,0,0,3,5,3,0,0,0,0,17,0,5,13,12,13,3,0,0,0,54,3,16,59,92,100,74,47,16,8,410,0,12,54,84,102,69,27,17,6,367,18,60,100,120,95,57,17,9,9,491,3,28,55,70,63,24,9,3,0,264,3,6,12,16,9,6,3,0,0,57,5,14,27,23,14,15,4,0,0,112,0,0,0,0,0,0,0,0,0,5,0,0,3,3,6,4,0,0,3,15,58,20,63,73,57,90,103,127,65,651,93,172,415,518,475,363,222,180,91,2542
LGA14300,0,5,7,8,10,4,9,0,0,54,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,3,0,3,0,12,33,127,297,303,168,131,51,27,12,1145,44,181,463,472,330,299,172,60,12,2032,0,0,3,0,0,4,0,0,0,9,0,0,0,0,4,0,0,0,0,12,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,3,4,5,0,0,0,0,27,0,3,22,30,37,27,20,5,0,142,0,0,17,19,24,22,7,4,3,91,3,19,37,38,37,28,8,3,0,168,0,5,23,15,20,15,0,0,0,82,0,3,4,3,4,3,0,0,0,17,0,7,18,15,5,9,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,23,9,21,35,34,26,23,36,6,208,33,52,151,163,175,137,53,48,12,821
LGA14350,3,23,47,61,43,58,27,16,3,287,0,0,0,0,0,3,0,3,3,17,0,3,8,11,20,15,15,6,3,75,158,159,356,269,297,285,260,208,91,2078,208,356,938,936,1151,1470,1161,582,180,6984,0,0,0,7,10,5,0,0,0,29,0,6,11,17,30,13,3,0,0,78,0,0,9,19,13,7,18,12,0,82,0,0,3,9,7,3,0,0,0,14,0,4,7,15,16,3,0,0,0,51,4,17,81,164,215,127,70,27,7,719,0,14,51,104,175,106,45,20,5,527,23,83,154,184,207,148,57,26,3,889,12,28,111,131,138,76,24,5,0,515,0,0,21,25,32,16,11,3,0,101,16,33,68,69,51,36,14,5,3,292,0,0,0,3,5,0,0,0,0,10,0,3,6,6,13,6,9,0,0,43,119,55,116,150,160,166,185,217,80,1247,180,246,641,890,1068,716,426,329,99,4595
LGA14400,0,11,23,29,29,24,21,7,3,149,0,0,0,0,0,0,0,3,0,4,0,5,8,15,8,13,4,3,0,62,59,30,78,82,101,118,108,70,50,687,84,293,729,919,1106,1326,1006,483,164,6129,0,0,15,14,29,12,7,6,0,75,0,3,10,18,12,3,3,0,0,48,0,0,6,13,19,10,16,11,5,80,0,0,4,5,11,3,0,0,0,28,0,0,12,25,8,5,3,0,0,45,0,30,79,152,197,116,60,35,18,687,0,23,84,144,339,172,69,29,7,864,12,65,143,212,227,137,81,49,17,953,11,40,86,117,103,87,23,11,0,481,0,13,23,35,27,24,14,8,8,145,18,30,47,62,41,28,7,10,0,244,0,0,3,0,0,0,0,0,0,10,0,0,0,9,16,3,4,0,0,30,78,14,38,68,85,91,96,169,104,736,126,234,539,858,1124,682,390,330,157,4424
LGA14500,5,39,97,91,86,42,35,16,5,415,3,3,0,0,3,6,5,4,0,25,0,9,45,61,84,60,44,16,17,341,236,116,238,273,356,267,221,225,237,2174,325,1240,3800,6166,7722,5619,4057,2486,1133,32547,0,75,140,305,323,228,92,68,9,1251,0,32,92,219,149,39,16,0,0,552,0,13,59,163,132,52,48,47,20,540,3,21,60,102,78,31,15,9,3,319,0,15,27,50,57,22,22,10,3,198,8,132,393,938,1175,855,513,345,105,4470,3,64,260,657,1178,934,455,227,98,3880,30,421,861,1888,1589,1032,492,401,135,6843,5,245,530,1049,1029,749,327,185,50,4184,8,180,271,362,278,154,87,73,20,1444,27,60,82,199,130,78,37,32,15,668,6,3,3,0,4,3,5,0,3,26,0,37,46,115,123,88,34,38,9,491,349,122,131,301,347,304,249,520,503,2842,446,1425,2960,6350,6588,4582,2394,1959,984,27699
LGA14550,0,9,6,16,11,20,16,5,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,3,3,0,21,39,20,28,54,102,105,72,60,14,488,45,78,171,264,402,537,353,141,27,2014,0,0,0,3,10,4,0,0,0,21,0,0,0,6,4,0,0,0,0,22,0,0,3,6,6,8,0,3,0,25,0,0,0,3,0,0,0,0,0,7,0,3,9,10,9,4,0,0,0,38,0,6,28,50,119,58,25,12,0,306,0,12,33,40,81,53,8,3,0,228,3,24,58,62,55,34,14,8,0,255,4,4,22,54,67,27,3,0,0,175,0,0,4,20,20,14,4,3,0,65,4,3,13,13,21,12,0,3,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,31,14,18,35,50,41,54,63,16,322,52,74,194,309,448,249,112,96,20,1553
LGA14600,0,0,5,6,6,0,0,4,0,30,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,10,34,32,44,54,52,62,63,47,8,395,40,92,196,189,164,212,139,90,17,1141,0,0,4,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,5,0,0,3,7,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,6,13,13,0,3,0,0,0,37,0,13,28,39,47,30,13,14,3,190,0,18,48,31,36,33,16,4,3,183,3,18,37,35,46,17,6,0,4,169,0,13,21,13,11,7,0,3,0,72,0,0,3,0,0,0,0,0,0,8,4,8,12,21,11,4,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,10,23,14,22,29,19,36,34,55,29,261,34,91,199,196,176,135,74,83,34,1024
LGA14650,31,120,345,317,281,190,160,80,20,1553,3,3,13,8,4,10,17,12,5,84,3,26,59,94,119,103,70,28,10,504,377,293,588,661,827,803,906,744,449,5642,714,2388,7424,8420,9049,8821,7149,3684,1348,48991,0,59,158,160,165,101,29,5,0,676,7,21,67,111,91,50,15,6,0,379,9,38,106,163,108,86,104,98,34,741,0,13,44,45,29,8,3,3,0,144,3,30,65,66,45,18,8,0,0,246,27,292,869,1324,1537,866,485,228,63,5696,10,119,655,815,1410,848,448,169,37,4507,200,777,1660,1702,1611,1079,491,285,73,7869,60,310,846,754,766,436,168,61,13,3409,11,131,230,188,150,117,64,47,9,958,110,298,587,551,325,279,79,58,15,2300,6,0,5,8,12,4,5,6,0,46,4,13,52,69,62,41,23,14,0,273,634,302,568,849,797,944,1121,1467,672,7353,1093,2408,5901,6798,7098,4875,3051,2457,927,34603
LGA14700,3,18,85,53,41,23,8,0,4,243,0,4,3,0,3,0,0,3,0,12,0,3,26,22,27,17,18,4,3,112,47,48,230,177,118,93,79,52,41,884,66,447,2625,2511,1933,1438,1025,466,181,10696,0,13,91,87,74,64,29,13,0,375,0,14,83,56,28,15,0,0,0,200,0,8,40,45,39,12,22,11,7,192,0,3,34,37,24,8,3,0,0,122,0,0,18,15,15,10,3,0,0,64,0,43,250,275,293,190,123,59,29,1264,0,21,150,182,242,223,94,38,17,961,12,162,640,605,417,279,76,83,36,2297,3,72,366,325,299,216,80,56,10,1420,5,81,148,106,75,47,20,14,6,507,0,32,71,73,34,29,5,6,0,250,0,0,0,0,0,3,0,0,0,12,3,17,35,33,30,20,9,4,4,153,89,74,162,172,149,119,93,185,159,1202,117,550,2091,2009,1725,1231,556,467,280,9011
LGA14750,3,3,16,16,17,10,14,0,0,82,3,0,0,0,0,0,0,0,0,9,0,0,6,4,3,10,0,0,0,26,42,40,72,77,107,88,86,67,21,595,75,153,399,397,441,406,276,143,30,2320,0,3,12,17,4,0,0,0,0,38,0,0,0,3,8,6,0,0,0,15,0,0,11,10,3,5,0,0,0,33,0,0,0,0,3,0,0,0,0,4,3,7,14,8,5,3,0,0,0,37,0,8,38,48,46,30,27,14,0,207,0,11,57,56,48,33,19,6,3,233,13,49,94,110,89,54,9,9,0,426,3,12,26,21,22,16,0,0,0,96,0,6,5,4,0,0,3,0,3,22,6,20,32,20,7,7,0,0,0,101,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,8,55,16,50,59,57,61,66,58,12,440,81,125,345,358,302,214,128,92,22,1667
LGA14850,8,37,116,96,76,50,41,17,5,445,0,3,3,4,0,3,3,0,3,30,4,5,11,19,29,32,14,13,0,135,168,158,216,211,257,351,244,146,88,1847,249,578,1446,1687,1993,2248,1430,564,219,10409,0,5,29,41,51,21,9,5,0,162,3,6,15,28,19,11,3,0,0,84,3,11,26,31,16,18,20,14,3,144,0,0,8,13,8,3,0,0,0,26,0,28,52,60,33,9,3,0,0,183,3,69,199,342,503,223,93,34,22,1477,3,28,156,235,385,229,88,31,10,1171,48,179,357,404,378,214,78,32,11,1693,8,79,211,253,287,156,37,11,0,1040,3,41,107,95,88,40,20,6,4,406,52,80,112,101,61,43,15,6,3,476,0,3,0,3,0,3,0,0,0,9,0,3,21,23,26,10,3,6,0,99,164,64,144,182,192,129,197,253,165,1495,290,599,1434,1804,2037,1111,564,398,216,8464
LGA14870,10,12,37,34,33,31,25,10,0,196,3,4,0,3,6,0,3,3,0,18,0,3,6,12,13,12,3,3,3,57,88,129,293,240,227,219,213,129,40,1570,123,349,875,822,997,967,837,370,109,5449,0,0,4,14,12,4,3,0,0,36,0,3,7,10,7,0,0,0,0,34,0,0,11,18,13,12,6,8,4,74,0,0,0,3,3,3,0,0,0,9,0,9,15,21,10,6,0,0,0,64,4,28,74,110,158,66,34,15,7,496,0,5,66,60,99,69,34,17,4,354,14,57,121,149,119,82,33,13,3,596,5,18,65,63,71,38,10,9,0,286,0,10,15,18,15,11,10,3,0,75,19,37,72,45,24,19,9,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,8,14,12,0,0,0,0,39,82,27,91,95,104,148,121,134,34,832,130,194,543,631,645,453,269,192,59,3117
LGA14900,24,121,343,320,250,129,80,30,8,1298,15,18,26,20,28,23,19,12,3,158,15,41,121,156,183,99,48,23,5,682,677,709,1456,1291,1174,932,612,371,141,7352,1033,3307,9333,9446,8358,5605,3104,1285,350,41825,3,79,230,186,133,31,12,0,0,676,11,106,269,155,78,19,0,0,0,632,4,29,171,249,183,79,61,28,9,811,3,22,35,43,16,11,3,3,0,135,4,13,54,33,28,9,0,0,0,145,15,199,747,674,557,248,85,33,10,2559,6,158,743,659,512,307,92,29,9,2508,143,939,2435,1965,1135,449,101,46,6,7213,54,378,815,603,416,158,38,13,0,2480,14,155,236,129,71,42,16,3,3,664,87,286,539,472,205,116,32,13,3,1763,8,10,9,18,17,13,3,3,0,75,3,30,89,88,61,29,17,3,0,324,879,643,1350,1538,1191,877,740,614,221,8055,1232,3029,7731,6817,4599,2384,1198,786,257,28039
LGA14920,0,4,9,10,9,16,0,8,0,58,0,0,0,0,0,0,0,0,0,3,0,3,0,3,8,0,4,0,0,21,38,27,45,46,57,80,73,57,8,423,48,82,236,257,253,315,217,120,29,1558,0,0,0,4,0,4,0,0,0,17,0,0,0,3,3,3,3,0,0,17,0,0,3,3,5,6,3,3,0,21,0,0,0,0,0,0,0,0,0,0,0,8,9,10,3,0,0,0,0,31,0,5,28,40,58,56,20,3,3,216,0,9,28,37,45,29,9,7,3,163,0,19,46,70,45,42,12,8,3,244,4,8,14,21,18,11,6,0,0,85,0,0,3,0,4,0,0,0,0,13,5,13,15,13,12,3,0,0,0,64,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,10,38,8,31,54,38,56,67,68,29,396,52,74,188,261,237,224,126,91,42,1292
LGA14950,0,0,4,4,8,12,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,12,19,5,7,16,25,18,20,20,10,150,32,32,75,100,131,147,87,59,16,677,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,8,7,3,4,0,0,0,19,0,4,10,23,26,18,12,7,0,104,0,0,14,22,25,12,5,3,0,73,3,15,33,30,33,13,5,0,0,124,0,6,12,12,12,5,4,0,0,55,0,0,0,3,0,0,0,0,0,5,0,0,5,5,5,6,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,3,16,4,14,18,17,8,96,14,26,87,126,120,78,54,25,9,532
LGA15050,16,64,167,153,101,75,63,33,5,679,3,3,3,6,0,10,7,4,0,37,0,8,42,53,53,25,17,14,3,218,182,140,350,362,343,309,260,200,88,2241,320,1045,3542,3528,3198,2761,1834,838,248,17308,0,17,65,57,45,12,5,0,0,199,3,6,33,39,40,22,0,0,0,149,0,11,46,60,35,17,15,10,8,209,0,3,10,17,10,3,0,0,0,44,14,17,33,24,21,5,0,0,0,118,9,105,326,440,496,255,114,41,22,1802,3,54,245,262,419,170,75,40,10,1291,93,319,758,603,468,220,72,44,6,2579,29,122,304,211,217,90,46,8,3,1032,0,32,80,44,41,27,15,7,0,247,51,143,257,162,79,55,11,5,3,768,0,0,3,0,4,0,0,0,0,11,0,6,21,24,23,11,3,0,0,89,225,102,232,317,278,284,308,372,181,2304,439,941,2412,2261,2173,1174,674,541,238,10850
LGA15240,23,69,155,191,157,139,141,63,14,951,4,0,3,7,10,8,12,14,3,55,4,4,10,37,44,48,63,38,12,261,299,187,286,356,565,702,812,577,296,4086,457,810,1993,2583,3506,4558,4586,2398,803,21698,0,3,25,39,49,34,15,12,0,176,0,8,24,39,51,32,3,0,0,162,0,4,20,51,53,49,56,44,7,289,0,3,11,20,18,7,3,0,0,70,4,14,55,79,46,16,13,3,0,238,16,59,258,498,746,497,294,123,25,2510,0,37,181,266,518,388,208,93,22,1707,83,212,470,661,657,565,295,145,21,3108,32,124,252,299,284,203,77,24,10,1302,4,18,61,83,69,72,40,14,9,366,41,102,230,212,164,137,55,40,8,995,4,0,0,3,3,3,5,7,5,27,4,4,17,21,15,13,11,10,0,83,291,108,215,341,397,451,676,842,447,3768,475,693,1828,2616,3071,2467,1745,1350,551,14791
LGA15270,6,21,44,45,42,21,21,4,0,197,0,0,0,3,0,3,3,4,0,11,0,0,19,13,15,12,5,4,3,69,111,62,164,169,229,228,239,111,27,1347,163,304,982,963,1126,997,821,372,84,5799,0,4,10,11,10,12,3,0,0,47,0,3,0,11,4,3,0,0,0,26,0,3,21,17,11,10,14,11,3,84,0,5,3,10,3,3,0,0,0,31,3,9,33,45,27,17,3,0,0,132,3,13,85,120,160,114,64,31,8,599,0,10,89,97,124,85,41,15,5,464,16,64,147,200,169,119,32,20,6,775,0,34,72,75,64,54,20,9,0,319,0,5,21,20,17,14,5,0,0,89,14,35,76,46,46,28,12,0,3,257,0,0,0,0,0,0,0,0,0,3,0,0,6,9,8,3,3,0,0,34,73,21,62,115,99,142,148,133,44,845,119,203,626,774,746,602,345,220,72,3707
LGA15300,4,7,15,21,8,10,5,0,0,79,3,0,0,0,3,0,0,0,0,7,0,3,4,3,9,3,3,0,0,23,90,63,113,130,149,137,106,81,15,882,112,191,504,512,503,438,277,155,29,2716,0,3,5,4,3,5,4,0,0,28,3,0,3,7,0,9,0,0,0,21,0,0,5,12,3,3,0,0,0,20,0,0,4,0,0,0,0,0,0,7,0,11,35,15,3,3,5,0,0,70,3,9,51,68,84,38,24,6,3,277,0,25,96,72,49,48,11,9,7,309,17,32,131,125,82,38,5,7,0,441,3,19,72,56,32,19,4,3,0,206,0,9,15,7,0,3,3,0,0,37,3,10,33,27,15,14,0,0,4,105,0,0,0,0,0,0,0,0,0,4,0,0,3,7,0,0,0,0,0,13,69,49,120,138,107,118,82,61,20,767,101,168,573,530,388,288,144,82,32,2304
LGA15350,3,15,38,57,22,12,7,5,3,156,3,0,3,0,0,0,4,0,0,13,0,5,17,16,20,18,11,8,6,96,49,64,155,150,125,127,101,64,51,886,74,281,1340,1637,1649,1385,1062,525,241,8184,0,21,70,62,48,38,10,10,5,269,0,3,28,39,27,5,4,0,0,112,0,5,26,30,18,12,5,6,4,103,0,3,27,32,39,27,12,0,0,147,0,0,11,3,5,7,9,3,0,44,0,21,136,208,227,180,104,102,44,1019,0,14,105,127,193,205,81,38,28,787,10,101,570,590,395,297,108,75,39,2183,0,73,344,367,328,247,107,59,9,1533,5,70,180,152,87,63,29,23,11,626,3,13,82,53,37,34,5,10,7,242,0,0,0,3,4,0,0,0,0,8,0,6,36,38,35,32,21,15,6,193,97,73,176,184,165,189,105,162,137,1287,117,417,1788,1898,1593,1341,600,506,278,8540
LGA15520,3,5,30,15,17,13,13,5,3,108,0,0,0,0,0,0,0,0,0,0,0,0,5,4,10,6,3,3,3,28,30,29,39,53,71,117,108,90,25,561,43,120,359,384,449,499,428,213,64,2558,0,0,7,8,4,0,0,0,0,21,0,0,0,0,0,4,0,0,0,9,0,0,8,7,0,3,8,4,0,32,0,0,0,0,3,0,0,0,0,4,0,10,19,25,8,4,0,0,0,66,0,10,36,66,102,49,41,14,4,320,0,12,44,49,62,44,29,3,0,250,0,21,62,66,39,30,17,9,0,248,0,7,35,38,29,25,7,4,0,151,0,0,6,5,4,6,0,0,3,21,7,22,36,40,27,10,8,0,0,150,0,0,0,0,0,0,0,4,0,11,0,0,0,4,0,0,0,0,0,10,37,15,23,61,48,64,116,115,33,517,56,99,280,368,336,233,229,163,44,1805
