LGA_CODE_2016,C06_1PF_U_N,C06_1PF_U_1_149,C06_1PF_U_150_299,C06_1PF_U_300_399,C06_1PF_U_400_499,C06_1PF_U_500_649,C06_1PF_U_650_799,C06_1PF_U_800_999,C06_1PF_U_1000_1499,C06_1PF_U_1500_1999,C06_1PF_U_2000_2499,C06_1PF_U_2500_2999,C06_1PF_U_3000_3999,C06_1PF_U_4000m,C06_1PF_U_Ns,C06_1PF_U_T,C06_1PF_N_lf_Fi_N,C06_1PF_N_lf_Fi_1_149,C06_1PF_N_lf_Fi_150_299,C06_1PF_N_lf_Fi_300_399,C06_1PF_N_lf_Fi_400_499,C06_1PF_N_lf_Fi_500_649,C06_1PF_N_lf_Fi_650_799,C06_1PF_N_lf_Fi_800_999,C06_1PF_N_lf_Fi_1000_1499,C06_1PF_N_lf_Fi_1500_1999,C06_1PF_N_lf_Fi_2000_2499,C06_1PF_N_lf_Fi_2500_2999,C06_1PF_N_lf_Fi_3000_3999,C06_1PF_N_lf_Fi_4000m,C06_1PF_N_lf_Fi_Ns,C06_1PF_N_lf_T,C06_1PF_LFns_N,C06_1PF_LFns_1_149,C06_1PF_LFns_150_299,C06_1PF_LFns_300_399,C06_1PF_LFns_400_499,C06_1PF_LFns_500_649,C06_1PF_LFns_650_799,C06_1PF_LFns_800_999,C06_1PF_LFns_1000_1499,C06_1PF_LFns_1500_1999,C06_1PF_LFns_2000_2499,C06_1PF_LFns_2500_2999,C06_1PF_LFns_3000_3999,C06_1PF_LFns_4000m,C06_1PF_LFns_Ns,C06_1PF_LF_NS_T,C06_1PF_TFI_N,C06_1PF_TFI_1_149,C06_1PF_TFI_150_299,C06_1PF_TFI_300_399,C06_1PF_TFI_400_499,C06_1PF_TFI_500_649,C06_1PF_TFI_650_799,C06_1PF_TFI_800_999,C06_1PF_TFI_1000_1499,C06_1PF_TFI_1500_1999,C06_1PF_TFI_2000_2499,C06_1PF_TFI_2500_2999,C06_1PF_TFI_3000_3999,C06_1PF_TFI_4000m,C06_1PF_TFI_Ns,C06_1PF_TFI_T,C06_TFI_N,C06_TFI_1_149,C06_TFI_150_299,C06_TFI_300_399,C06_TFI_400_499,C06_TFI_500_649,C06_TFI_650_799,C06_TFI_800_999,C06_TFI_1000_1499,C06_TFI_1500_1999,C06_TFI_2000_2499,C06_TFI_2500_2999,C06_TFI_3000_3999,C06_TFI_4000m,C06_TFI_Ns,C06_T_T,C11_CFNC_BF_N,C11_CFNC_BF_1_149,C11_CFNC_BF_150_299,C11_CFNC_BF_300_399,C11_CFNC_BF_400_499,C11_CFNC_BF_500_649,C11_CFNC_BF_650_799,C11_CFNC_BF_800_999,C11_CFNC_BF_1000_1499,C11_CFNC_BF_1500_1999,C11_CFNC_BF_2000_2499,C11_CFNC_BF_2500_2999,C11_CFNC_BF_3000_3999,C11_CFNC_BF_4000m,C11_CFNC_BF_Ns,C11_CFNC_BF_T,C11_CFNC_BPT_N,C11_CFNC_BPT_1_149,C11_CFNC_BPT_150_299,C11_CFNC_BPT_300_399,C11_CFNC_BPT_400_499,C11_CFNC_BPT_500_649,C11_CFNC_BPT_650_799,C11_CFNC_BPT_800_999,C11_CFNC_BPT_1000_1499,C11_CFNC_BPT_1500_1999,C11_CFNC_BPT_2000_2499,C11_CFNC_BPT_2500_2999,C11_CFNC_BPT_3000_3999,C11_CFNC_BPT_4000m,C11_CFNC_BPT_Ns,C11_CFNC_BPT_T,C11_CFNC_1F1P_N,C11_CFNC_1F1P_1_149,C11_CFNC_1F1P_150_299,C11_CFNC_1F1P_300_399,C11_CFNC_1F1P_400_499,C11_CFNC_1F1P_500_649,C11_CFNC_1F1P_650_799,C11_CFNC_1F1P_800_999,C11_CFNC_1F1P_1000_1499,C11_CFNC_1F1P_1500_1999,C11_CFNC_1F1P_2000_2499,C11_CFNC_1F1P_2500_2999,C11_CFNC_1F1P_3000_3999,C11_CFNC_1F1P_4000m,C11_CFNC_1F1P_Ns,C11_CFNC_1F1P_T,C11_CFNC_1E1A_N,C11_CFNC_1E1A_1_149,C11_CFNC_1E1A_150_299,C11_CFNC_1E1A_300_399,C11_CFNC_1E1A_400_499,C11_CFNC_1E1A_500_649,C11_CFNC_1E1A_650_799,C11_CFNC_1E1A_800_999,C11_CFNC_1E1A_1000_1499,C11_CFNC_1E1A_1500_1999,C11_CFNC_1E1A_2000_2499,C11_CFNC_1E1A_2500_2999,C11_CFNC_1E1A_3000_3999,C11_CFNC_1E1A_4000m,C11_CFNC_1E1A_Ns,C11_CFNC_1E1A_T,C11_CFNC_1F1NW_N,C11_CFNC_1F1NW_1_149,C11_CFNC_1F1NW_150_299,C11_CFNC_1F1NW_300_399,C11_CFNC_1F1NW_400_499,C11_CFNC_1F1NW_500_649,C11_CFNC_1F1NW_650_799,C11_CFNC_1F1NW_800_999,C11_CFNC_1F1NW_1000_1499,C11_CFNC_1F1NW_1500_1999,C11_CFNC_1F1NW_2000_2499,C11_CFNC_1F1NW_2500_2999,C11_CFNC_1F1NW_3000_3999,C11_CFNC_1F1NW_4000m,C11_CFNC_1F1NW_Ns,C11_CFNC_1F1NW_T,C11_CFNC_1P1NW_N,C11_CFNC_1P1NW_1_149,C11_CFNC_1P1NW_150_299,C11_CFNC_1P1NW_300_399,C11_CFNC_1P1NW_400_499,C11_CFNC_1P1NW_500_649,C11_CFNC_1P1NW_650_799,C11_CFNC_1P1NW_800_999,C11_CFNC_1P1NW_1000_1499,C11_CFNC_1P1NW_1500_1999,C11_CFNC_1P1NW_2000_2499,C11_CFNC_1P1NW_2500_2999,C11_CFNC_1P1NW_3000_3999,C11_CFNC_1P1NW_4000m,C11_CFNC_1P1NW_Ns,C11_CFNC_1P1NW_T,C11_CFNC_1A1NW_N,C11_CFNC_1A1NW_1_149,C11_CFNC_1A1NW_150_299,C11_CFNC_1A1NW_300_399,C11_CFNC_1A1NW_400_499,C11_CFNC_1A1NW_500_649,C11_CFNC_1A1NW_650_799,C11_CFNC_1A1NW_800_999,C11_CFNC_1A1NW_1000_1499,C11_CFNC_1A1NW_1500_1999,C11_CFNC_1A1NW_2000_2499,C11_CFNC_1A1NW_2500_2999,C11_CFNC_1A1NW_3000_3999,C11_CFNC_1A1NW_4000m,C11_CFNC_1A1NW_Ns,C11_CFNC_1A1NW_T,C11_CFNC_BA_N,C11_CFNC_BA_1_149,C11_CFNC_BA_150_299,C11_CFNC_BA_300_399,C11_CFNC_BA_400_499,C11_CFNC_BA_500_649,C11_CFNC_BA_650_799,C11_CFNC_BA_800_999
LGA14550,0,3,10,8,3,13,0,0,0,0,0,0,0,0,0,36,4,4,46,67,15,58,5,9,12,3,0,0,0,0,17,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,4,11,54,105,21,112,28,21,30,7,0,3,0,0,49,444,31,42,77,148,319,393,185,217,431,162,69,43,30,12,327,2485,0,0,4,0,0,15,11,19,52,21,25,9,8,0,3,172,0,0,4,0,3,12,5,12,13,12,0,0,0,0,3,59,0,0,0,4,3,4,5,16,42,18,10,8,8,0,3,117,0,0,0,0,0,0,4,0,3,8,5,0,0,0,0,32,0,0,0,3,0,8,18,20,18,14,7,4,3,0,0,96,0,0,3,7,4,30,24,23,10,3,0,0,0,0,0,110,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
LGA14600,0,0,4,4,0,0,3,0,0,0,0,0,0,0,0,20,3,3,14,25,10,37,11,6,12,3,0,4,0,0,23,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,4,5,19,43,7,65,18,11,22,4,0,4,0,0,38,250,31,42,41,61,161,256,93,135,389,148,73,28,21,20,264,1760,13,0,3,5,4,8,8,25,35,30,26,10,14,9,5,196,0,0,0,0,0,0,5,11,11,3,3,0,0,0,3,35,0,0,3,0,0,3,8,14,32,23,8,3,5,0,0,103,3,0,0,0,0,0,0,5,0,5,5,0,0,0,4,25,0,0,0,0,3,3,6,5,17,3,0,3,0,0,3,56,0,0,5,3,0,11,9,4,0,3,0,0,0,0,3,44,0,0,0,0,0,0,0,4,3,0,0,0,0,0,3,15,3,0,0,0,0,0,0,3
LGA14650,8,17,96,166,22,119,20,19,23,3,0,0,0,0,62,555,42,55,345,719,236,1019,250,267,383,74,22,17,3,6,424,3853,4,0,6,11,7,11,7,5,12,0,0,0,0,0,123,189,58,95,491,1183,292,1963,869,772,1259,361,113,82,25,12,1068,8638,225,467,725,1443,4486,5893,2699,3379,10806,6293,3770,2497,1597,459,6013,50746,7,0,5,0,0,4,25,78,388,676,964,447,670,224,49,3550,5,0,4,11,0,47,53,115,168,92,76,24,46,20,14,660,6,0,4,0,0,13,54,132,619,562,416,203,275,51,35,2389,0,0,4,0,7,3,6,23,69,79,88,40,63,22,21,427,10,0,5,12,22,38,143,201,531,349,111,273,59,15,66,1829,3,6,32,38,66,204,216,196,255,107,54,34,27,13,29,1288,0,0,0,4,12,21,24,38,56,41,16,46,6,0,14,270,0,0,3,0,0,7,3,10
LGA14700,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,22,15,12,19,18,3,34,18,23,46,23,6,4,9,3,32,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,17,12,26,42,7,84,71,61,190,85,43,67,36,7,109,868,67,44,42,77,141,284,186,238,960,763,719,1181,1159,712,1005,7564,0,0,0,0,0,3,3,9,31,88,191,136,324,264,9,1060,0,0,0,0,0,11,12,15,20,11,11,17,19,14,0,138,0,0,0,0,0,0,5,10,50,68,58,41,94,40,3,377,0,0,0,0,0,0,3,3,13,9,11,8,15,16,0,81,3,0,0,0,0,0,13,19,68,52,19,81,50,16,5,318,3,3,0,7,12,15,13,21,36,10,22,19,13,17,6,186,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,19,0,0,0,0,0,0,0,0
LGA14750,0,0,10,11,0,8,3,0,0,0,0,3,0,0,0,38,3,6,29,39,10,55,10,6,10,3,3,0,0,0,13,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,3,8,40,68,15,111,52,35,45,6,3,4,3,0,45,439,24,43,61,93,206,321,153,192,674,311,177,109,57,15,321,2765,0,0,0,0,0,4,6,9,40,73,51,15,21,3,6,230,0,0,3,0,0,5,3,7,3,0,3,0,0,0,0,37,0,0,0,0,4,7,6,17,41,37,21,10,10,0,4,158,0,0,0,0,0,0,0,3,11,5,4,3,0,0,3,34,3,0,0,0,4,3,17,13,29,12,3,7,3,0,0,86,0,0,3,0,5,12,20,7,5,0,0,0,0,0,8,59,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,16,0,0,0,0,0,0,0,3
LGA14850,0,0,37,52,13,47,8,5,4,0,0,0,0,0,26,197,3,16,100,204,54,269,61,65,71,12,3,0,0,0,86,947,0,0,0,3,0,0,3,3,0,0,0,0,0,0,27,41,9,22,166,358,71,559,238,195,285,53,12,14,5,0,231,2225,53,112,237,445,827,1500,753,969,2718,1103,557,267,190,47,1171,10945,3,0,5,0,8,8,18,56,195,185,168,54,81,19,11,809,5,0,5,0,3,19,27,57,74,42,19,4,3,6,6,265,5,0,0,3,6,16,28,58,224,131,90,32,33,15,7,645,0,0,0,0,0,3,4,10,31,23,19,9,3,0,5,105,0,0,3,3,16,23,64,67,100,58,18,28,3,0,10,397,5,0,11,8,23,72,67,61,53,28,17,3,3,0,9,353,0,0,3,0,3,6,5,7,14,10,4,3,0,0,0,59,0,0,0,0,0,0,0,7
LGA14870,0,3,6,18,3,11,3,0,0,0,0,0,0,0,4,63,3,11,57,103,34,105,31,26,36,9,3,0,0,0,49,458,0,0,0,0,0,3,0,0,0,0,0,0,0,0,14,23,3,22,76,158,42,195,74,63,101,31,6,8,6,0,101,887,35,82,119,199,506,612,299,337,967,621,337,245,148,36,598,5128,0,0,0,0,0,4,3,17,40,72,65,41,72,21,9,346,0,0,0,0,0,9,13,20,14,11,6,0,0,0,4,90,0,0,0,0,0,0,10,14,63,60,47,25,42,3,9,283,0,0,0,0,0,3,0,5,12,4,14,4,9,3,0,58,0,0,0,0,11,4,23,23,64,40,13,33,0,0,12,230,0,0,3,7,6,31,19,24,27,9,7,3,4,3,7,153,0,0,0,0,0,4,0,8,8,0,0,3,0,0,5,39,0,0,0,0,0,0,0,0
LGA14900,17,21,62,103,13,88,28,28,19,6,0,5,0,0,44,432,89,103,402,564,238,701,223,241,382,106,43,31,13,4,416,3555,3,0,6,8,5,15,3,3,14,4,0,0,0,0,142,201,123,149,537,848,279,1275,656,639,1153,409,180,106,43,13,944,7346,473,552,851,1186,2563,3614,2312,2801,9020,5452,3540,2060,1348,395,5438,41611,10,0,4,3,0,6,12,73,383,591,898,351,405,128,47,2923,0,0,4,3,3,19,23,53,56,36,26,9,7,3,8,263,3,0,3,3,3,13,31,74,298,244,204,51,105,12,23,1076,0,0,0,0,0,3,3,15,55,57,51,26,31,6,23,281,14,3,5,5,56,26,198,232,427,202,61,85,18,8,58,1389,9,10,21,39,43,76,91,70,81,29,5,3,3,0,15,502,3,0,8,8,9,9,20,20,29,14,6,0,0,0,17,138,0,0,0,0,0,3,3,4
LGA14920,0,0,0,4,0,3,3,0,0,0,0,0,0,0,3,17,0,4,15,39,3,40,11,10,13,3,0,0,0,0,17,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,0,9,21,53,5,78,35,18,42,6,0,0,0,0,48,318,16,37,49,71,226,264,147,157,452,149,77,35,28,10,293,2011,0,0,0,0,0,10,17,15,24,40,19,11,25,4,3,184,0,0,0,0,0,8,6,9,13,3,3,3,0,3,0,42,3,0,0,0,0,4,3,21,43,27,15,7,9,3,3,140,3,0,0,0,0,6,3,0,4,4,0,0,0,0,0,27,0,0,0,0,3,0,19,18,18,10,0,6,3,0,5,79,0,0,0,0,3,13,16,11,11,3,0,0,0,0,0,62,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3
LGA14950,0,0,4,4,0,3,0,0,0,0,0,0,0,0,4,13,0,0,0,7,8,9,0,0,5,4,0,0,0,0,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,18,8,23,9,4,16,6,0,0,0,0,12,98,15,16,15,26,70,97,54,58,220,88,52,20,16,9,127,881,0,0,5,0,0,3,3,3,15,10,19,0,4,3,3,74,0,0,0,0,0,0,3,5,3,3,3,0,0,0,0,25,0,0,0,0,0,0,3,10,12,8,3,0,3,0,3,47,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,13,0,0,3,0,0,3,7,10,14,0,0,7,0,4,0,48,0,0,3,0,0,3,3,0,5,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0
LGA15050,3,3,39,53,9,48,16,13,11,0,0,0,0,0,18,210,20,18,151,229,77,369,82,79,117,29,4,0,7,0,131,1309,0,0,0,0,0,7,3,0,3,0,0,0,0,0,50,69,21,30,221,414,87,680,289,250,448,140,34,21,9,0,363,3002,77,133,286,497,1242,1715,870,1118,3830,2365,1321,914,566,138,1926,16992,3,0,3,0,0,3,3,28,128,293,395,180,284,79,21,1425,3,0,0,0,3,15,18,24,57,36,30,14,10,4,6,218,0,0,3,0,3,13,13,52,211,204,164,79,106,12,12,882,0,0,0,3,0,3,9,10,25,42,40,13,22,3,3,168,3,0,0,5,11,15,58,98,215,148,37,131,21,4,28,765,3,0,3,8,13,63,83,56,60,35,8,12,4,3,11,369,0,0,0,0,3,10,12,7,19,15,6,7,0,0,0,74,0,0,0,0,0,0,0,3
LGA15240,0,6,58,111,9,97,18,4,6,0,0,0,0,0,38,358,25,39,178,352,133,491,96,113,99,14,4,4,0,0,192,1747,0,0,0,5,0,7,0,0,8,0,0,0,0,0,59,87,25,65,295,636,159,1020,315,288,350,65,26,11,3,3,491,3753,194,358,486,888,3128,3873,1516,1782,4896,1794,799,453,272,106,2708,23244,19,0,18,8,6,20,35,79,255,267,227,89,144,36,24,1227,8,0,4,11,6,47,61,101,118,35,35,14,16,7,11,447,9,0,5,8,4,15,60,144,344,223,135,73,59,17,14,1118,3,0,0,8,0,10,7,19,56,31,23,13,15,4,9,213,9,3,6,13,26,48,118,112,230,103,31,47,16,4,24,782,0,6,31,27,50,204,187,136,128,55,22,8,14,0,25,897,0,0,0,7,5,22,24,20,25,19,8,13,4,0,8,153,3,4,0,0,0,7,0,3
LGA15270,3,3,6,30,3,10,0,0,0,0,0,0,0,0,4,62,8,5,43,98,29,105,16,30,15,0,3,0,0,0,42,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,11,16,61,171,39,216,62,59,72,14,7,6,3,0,90,833,65,85,103,233,629,733,348,390,1159,567,296,197,111,32,709,5655,8,0,3,4,0,14,20,39,74,73,112,38,89,24,11,505,0,0,7,3,0,19,17,22,26,14,9,0,3,3,4,128,0,0,0,0,3,15,14,29,85,69,44,30,33,8,5,331,0,0,0,0,0,0,3,3,14,10,10,4,4,0,3,49,0,3,0,9,9,7,20,34,59,39,6,40,12,0,15,260,0,0,4,4,16,45,20,36,25,3,3,4,0,3,6,170,3,0,0,0,0,0,6,3,3,3,0,5,0,0,5,30,0,0,0,0,0,0,3,0
LGA15300,3,5,10,15,8,7,0,0,0,0,0,0,0,0,7,52,10,3,34,67,23,67,13,13,30,9,0,0,0,0,51,315,0,0,0,0,3,3,0,3,0,0,0,0,0,0,28,33,14,12,52,103,38,117,48,38,62,18,7,5,0,3,120,637,48,32,66,138,195,291,202,212,780,388,201,109,67,60,589,3389,7,0,3,0,0,4,7,14,56,71,80,34,46,15,13,363,0,0,0,0,0,0,0,8,19,7,3,0,3,0,0,39,3,0,0,0,0,10,7,23,51,42,24,3,15,5,8,177,0,0,0,0,0,0,0,8,9,11,10,0,4,0,3,45,0,0,0,0,8,3,23,16,37,16,4,7,4,0,4,139,0,0,4,0,6,23,11,11,4,4,3,0,6,0,4,75,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,4
LGA15350,3,0,0,3,0,0,3,0,0,3,0,3,0,0,3,20,14,3,10,22,3,18,5,8,44,22,11,20,3,10,24,217,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,10,21,10,15,37,8,52,40,46,126,78,17,90,20,12,109,683,47,21,29,54,54,168,104,144,678,549,497,1176,1109,962,940,6540,3,0,0,0,0,4,3,8,29,61,118,71,257,307,5,863,3,0,0,3,0,3,0,20,28,19,19,17,36,27,0,171,0,0,0,0,0,0,0,6,43,45,46,50,96,55,7,356,0,0,0,0,0,0,0,0,8,0,7,3,21,17,0,56,0,0,0,3,3,3,5,15,23,33,19,114,65,38,4,332,0,3,0,0,3,10,7,19,33,17,18,35,46,28,6,221,0,0,0,0,0,0,0,0,0,4,0,9,7,11,0,28,3,0,0,0,0,0,0,0
LGA15520,0,0,3,4,0,8,0,0,0,0,0,0,0,0,0,20,3,3,14,24,13,28,3,3,12,0,0,0,0,0,13,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,8,21,44,19,65,34,25,37,8,0,8,0,0,32,296,61,47,40,76,290,371,150,222,725,289,104,80,47,28,362,2877,8,0,6,0,0,6,5,23,51,56,50,15,24,12,13,275,3,0,0,4,0,7,7,12,20,4,0,0,0,0,4,74,5,0,4,4,3,4,13,29,58,47,20,7,10,3,3,212,0,0,0,0,0,0,4,8,12,8,0,0,0,0,0,38,0,0,4,5,5,5,26,20,25,9,0,7,0,5,6,129,0,3,0,0,13,24,21,16,15,6,0,4,0,0,5,102,0,0,3,0,0,11,7,3,3,0,0,0,0,0,3,25,0,0,0,0,0,0,4,3
LGA15560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,16,3,13,3,4,0,0,0,0,0,0,4,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,10,25,3,27,20,12,15,3,3,3,0,0,16,138,14,11,20,36,64,130,78,86,314,91,53,28,19,3,180,1119,13,0,3,0,0,3,3,10,21,31,13,10,7,0,4,118,0,0,3,0,0,0,3,3,3,3,0,0,0,0,0,23,0,0,0,0,0,5,4,3,12,10,6,3,3,0,0,58,0,0,0,0,0,3,0,5,3,3,0,0,0,0,0,12,3,0,0,0,0,3,10,10,4,0,0,3,0,0,0,34,0,0,0,0,0,3,0,4,6,0,3,0,0,0,0,22,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0
LGA15650,0,0,13,21,3,16,0,0,0,0,0,0,0,0,4,53,5,7,40,70,18,75,24,21,16,0,0,3,0,0,30,308,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,18,9,13,60,116,19,139,65,48,69,18,8,13,6,0,68,655,38,36,79,152,215,334,187,254,747,528,279,326,200,51,502,3926,3,0,3,0,0,0,4,14,23,62,96,32,97,51,8,386,0,0,3,0,0,5,3,11,9,5,3,0,3,3,0,54,0,0,0,0,0,6,4,11,51,45,33,46,36,6,3,237,0,0,0,0,0,0,0,0,5,3,6,0,7,3,3,42,0,0,0,0,0,7,11,18,48,38,4,57,3,4,14,203,0,0,0,4,5,11,16,8,11,4,3,4,0,0,0,76,0,0,0,0,0,4,0,0,3,3,0,7,0,0,0,19,0,0,0,0,0,0,0,0
LGA15700,0,9,14,33,11,17,3,3,0,0,0,0,0,0,13,102,6,12,46,92,35,137,22,28,18,6,0,0,0,0,50,457,0,0,0,0,0,3,0,0,3,0,0,0,0,0,10,18,3,18,80,166,50,243,82,62,67,9,9,3,0,0,112,920,37,96,132,229,785,899,394,363,883,244,110,66,35,16,557,4856,3,0,3,0,0,3,9,26,46,49,38,9,16,9,10,227,0,0,5,0,0,11,11,25,31,3,8,0,0,0,0,101,0,0,3,4,3,10,20,34,83,43,21,9,8,3,3,243,0,0,3,0,0,3,5,3,3,6,3,4,3,0,0,45,0,0,0,0,10,10,35,24,37,27,8,4,0,0,5,163,0,0,8,6,17,40,40,34,21,13,0,0,0,0,8,195,0,0,0,0,5,4,4,0,9,4,0,0,0,0,0,32,0,0,3,0,0,0,0,3
LGA15750,0,0,10,20,4,8,3,0,3,0,0,0,0,0,8,62,3,3,38,48,14,63,19,12,22,0,3,0,0,0,41,259,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,11,13,58,82,16,130,43,30,62,16,7,4,0,0,85,565,41,60,77,120,244,394,210,223,809,383,184,105,36,24,563,3461,7,0,3,3,0,14,12,27,77,69,72,28,35,15,12,374,3,0,0,0,0,11,4,5,11,9,4,3,0,0,0,50,0,0,0,0,0,3,4,21,69,42,36,10,13,0,8,214,0,0,0,0,0,0,0,4,5,3,7,4,0,3,0,30,3,0,0,3,6,8,13,15,41,19,0,13,3,0,0,135,0,0,0,4,7,16,14,10,7,3,3,0,0,0,3,70,0,0,5,0,3,0,0,0,3,0,0,0,0,0,3,18,0,0,0,0,0,0,0,6
LGA15800,0,0,4,12,3,12,0,0,0,0,0,0,0,0,0,28,0,4,9,26,3,27,13,4,3,0,0,0,0,0,17,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,3,3,20,42,8,68,33,26,17,0,3,0,0,0,34,263,22,14,31,58,156,216,97,118,349,150,78,30,18,11,231,1582,0,3,6,0,0,7,3,11,23,21,21,5,11,3,3,119,0,0,0,0,0,0,4,3,3,3,3,0,0,0,0,20,3,0,0,0,0,4,6,11,24,19,10,0,3,0,3,90,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,19,4,0,3,0,0,6,6,0,15,7,4,5,0,3,3,46,0,0,3,3,0,6,10,3,6,0,0,0,0,0,0,34,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0
LGA15850,0,0,3,8,0,5,0,0,0,0,0,0,0,0,0,20,0,5,14,20,8,48,9,0,17,3,0,0,0,0,11,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,5,21,41,7,92,26,16,32,11,0,0,0,0,45,300,15,36,36,52,134,245,118,128,394,159,67,42,29,14,289,1747,4,0,3,0,0,0,3,18,35,32,31,7,11,10,4,155,0,0,0,0,0,0,3,7,0,4,0,0,0,0,0,20,0,0,3,0,0,3,9,19,23,28,15,5,8,0,8,111,0,0,0,0,0,0,0,3,4,7,6,0,0,0,0,18,0,0,4,3,3,4,15,9,18,6,0,3,3,0,3,79,0,0,0,4,3,6,10,9,7,3,0,0,0,0,5,50,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
LGA15900,7,13,68,114,12,110,27,18,17,0,4,0,0,0,45,438,31,47,285,526,207,788,181,237,327,77,9,15,8,0,269,3002,3,3,3,5,4,11,4,0,5,0,0,0,0,0,100,146,51,84,411,870,249,1505,703,602,1119,328,77,82,25,3,841,6940,158,356,552,1043,2812,3820,1850,2268,7405,4382,2753,1939,1333,418,4142,35240,12,0,6,0,3,0,15,52,298,603,953,478,721,293,36,3460,0,0,8,3,9,33,38,96,110,81,39,22,27,16,11,498,5,0,7,0,3,14,33,118,509,468,370,158,233,41,18,1983,0,0,0,0,0,4,12,18,67,60,58,39,54,16,17,342,0,0,3,9,21,21,110,139,378,249,88,216,61,21,38,1362,4,4,20,43,35,147,132,139,170,63,48,29,18,12,16,875,4,0,0,3,5,15,14,20,49,21,9,24,7,0,8,174,0,0,0,0,0,3,6,3
LGA15950,0,4,3,3,0,3,3,0,8,0,0,5,0,0,4,40,38,15,25,25,10,45,18,36,72,35,21,19,9,9,44,420,0,0,0,0,0,0,0,0,5,0,3,3,0,0,20,24,46,21,34,44,15,111,78,117,298,148,77,170,69,14,203,1448,124,65,71,83,159,356,243,370,1584,1355,1338,2137,2404,1586,1573,13449,6,0,4,0,0,4,5,14,92,225,546,408,1242,1287,28,3857,0,0,8,3,3,14,17,40,56,45,36,28,55,40,7,365,3,0,4,0,0,3,11,30,141,160,195,137,303,145,19,1137,0,0,0,0,0,0,0,7,18,17,18,19,49,34,11,177,3,0,3,0,3,6,25,48,157,160,79,324,123,73,12,1019,4,3,12,12,18,22,22,35,65,53,34,62,59,24,6,423,4,0,0,0,3,0,3,0,8,9,0,7,3,9,8,57,0,0,0,0,0,0,0,0
LGA15990,6,3,9,47,3,38,17,3,28,4,5,0,0,0,20,190,71,46,116,223,96,370,148,209,417,164,71,65,28,3,323,2347,0,0,0,3,0,5,3,7,12,3,0,3,0,0,77,111,97,77,182,468,114,968,657,680,1538,709,294,350,136,22,1068,7349,399,343,350,700,1511,3238,1856,2594,10571,7534,5760,7378,6477,2903,7716,59341,19,0,8,0,0,12,5,68,380,771,1460,737,1663,1272,95,6492,10,0,7,8,5,43,74,183,270,160,141,59,92,57,31,1124,13,0,4,3,3,17,55,122,531,602,533,299,588,156,40,2962,3,0,3,0,0,4,11,20,61,78,94,69,106,41,30,518,13,0,6,12,15,28,109,166,433,276,151,494,194,86,50,2035,10,5,31,46,52,150,183,235,364,190,113,111,83,39,36,1643,3,0,7,6,3,7,12,21,55,28,21,20,14,15,21,229,0,0,0,0,0,3,7,11
LGA16100,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,7,0,3,11,12,9,14,3,8,7,0,0,0,0,0,4,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,11,17,12,34,15,11,20,4,3,0,0,0,21,147,20,22,17,26,88,148,69,84,302,169,101,53,27,11,168,1314,3,0,6,0,0,0,0,10,18,26,24,9,11,3,3,125,3,0,0,0,0,3,3,5,8,4,3,0,0,0,0,37,0,0,0,0,3,4,3,7,26,20,11,0,4,0,3,91,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,10,0,0,0,0,0,0,7,8,22,19,0,8,0,0,3,68,0,0,0,3,0,6,12,3,8,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,3,0,0
