LGA_CODE_2016,C16_CF_1F1NW_N,C16_CF_1F1NW_1_149,C16_CF_1F1NW_150_299,C16_CF_1F1NW_300_399,C16_CF_1F1NW_400_499,C16_CF_1F1NW_500_649,C16_CF_1F1NW_650_799,C16_CF_1F1NW_800_999,C16_CF_1F1NW_1000_1499,C16_CF_1F1NW_1500_1999,C16_CF_1F1NW_2000_2499,C16_CF_1F1NW_2500_2999,C16_CF_1F1NW_3000_3999,C16_CF_1F1NW_4000mo,C16_CF_1F1NW_Ns,C16_CF_1F1NW_T,C16_CF_1P1NW_N,C16_CF_1P1NW_1_149,C16_CF_1P1NW_150_299,C16_CF_1P1NW_300_399,C16_CF_1P1NW_400_499,C16_CF_1P1NW_500_649,C16_CF_1P1NW_650_799,C16_CF_1P1NW_800_999,C16_CF_1P1NW_1000_1499,C16_CF_1P1NW_1500_1999,C16_CF_1P1NW_2000_2499,C16_CF_1P1NW_2500_2999,C16_CF_1P1NW_3000_3999,C16_CF_1P1NW_4000_mr,C16_CF_1P1NW_Ns,C16_CF_1P1NW_Tot,C16_CF_1A1NW_N,C16_CF_1A1NW_1_149,C16_CF_1A1NW_150_299,C16_CF_1A1NW_300_399,C16_CF_1A1NW_400_499,C16_CF_1A1NW_500_649,C16_CF_1A1NW_650_799,C16_CF_1A1NW_800_999,C16_CF_1A1NW_1000_1499,C16_CF_1A1NW_1500_1999,C16_CF_1A1NW_2000_2499,C16_CF_1A1NW_2500_2999,C16_CF_1A1NW_3000_3999,C16_CF_1A1NW_4000m,C16_CF_1A1NW_Ns,C16_CF_1A1NW_Tot,C16_CF_BA_N,C16_CF_BA_1_149,C16_CF_BA_150_299,C16_CF_BA_300_399,C16_CF_BA_400_499,C16_CF_BA_500_649,C16_CF_BA_650_799,C16_CF_BA_800_999,C16_CF_BA_1000_1499,C16_CF_BA_1500_1999,C16_CF_BA_2000_2499,C16_CF_BA_2500_2999,C16_CF_BA_3000_3999,C16_CF_BA_4000_more,C16_CF_BA_Ns,C16_CF_BA_Tot,C16_CF_BNW_N,C16_CF_BNW_1_149,C16_CF_BNW_150_299,C16_CF_BNW_300_399,C16_CF_BNW_400_499,C16_CF_BNW_500_649,C16_CF_BNW_650_799,C16_CF_BNW_800_999,C16_CF_BNW_1000_1499,C16_CF_BNW_1500_1999,C16_CF_BNW_2000_2499,C16_CF_BNW_2500_2999,C16_CF_BNW_3000_3999,C16_CF_BNW_4000_more,C16_CF_BNW_Ns,C16_CF_BNW_Tot,C16_CF_LFns_N,C16_CF_LFns_1_149,C16_CF_LFns_150_299,C16_CF_LFns_300_399,C16_CF_LFns_400_499,C16_CF_LFns_500_649,C16_CF_LFns_650_799,C16_CF_LFns_800_999,C16_CF_LFns_1000_1499,C16_CF_LFns_1500_1999,C16_CF_LFns_2000_2499,C16_CF_LFns_2500_2999,C16_CF_LFns_3000_3999,C16_CF_LFns_4000_more,C16_CF_LFns_Ns,C16_CF_LFns_T,C16_C_f_c_T_Fi_N,C16_C_f_c_T_Fi_1_149,C16_C_f_c_T_Fi_150_299,C16_C_f_c_T_Fi_300_399,C16_C_f_c_T_Fi_400_499,C16_C_f_c_T_Fi_500_649,C16_CF_c_T_Fi_650_799,C16_CF_c_T_Fi_800_999,C16_CF_c_T_Fi_1000_1499,C16_CF_c_T_Fi_1500_1999,C16_CF_c_T_Fi_2000_2499,C16_CF_c_T_Fi_2500_2999,C16_CF_c_T_Fi_3000_3999,C16_CF_c_T_Fi_4000_more,C16_C_f_with_c_TFI_Ns,C16_C_f_with_c_T_T,C16_1PF_F_N,C16_1PF_F_1_149,C16_1PF_F_150_299,C16_1PF_F_300_399,C16_1PF_F_400_499,C16_1PF_F_500_649,C16_1PF_F_650_799,C16_1PF_F_800_999,C16_1PF_F_1000_1499,C16_1PF_F_1500_1999,C16_1PF_F_2000_2499,C16_1PF_F_2500_2999,C16_1PF_F_3000_3999,C16_1PF_F_4000_more,C16_1PF_F_Ns,C16_1PF_F_Tot,C16_1PF_P_N,C16_1PF_P_1_149,C16_1PF_P_150_299,C16_1PF_P_300_399,C16_1PF_P_400_499,C16_1PF_P_500_649,C16_1PF_P_650_799,C16_1PF_P_800_999,C16_1PF_P_1000_1499,C16_1PF_P_1500_1999,C16_1PF_P_2000_2499,C16_1PF_P_2500_2999,C16_1PF_P_3000_3999,C16_1PF_P_4000_more,C16_1PF_P_Ns,C16_1PF_P_Tot,C16_1PF_A_N,C16_1PF_A_1_149,C16_1PF_A_150_299,C16_1PF_A_300_399,C16_1PF_A_400_499,C16_1PF_A_500_649,C16_1PF_A_650_799,C16_1PF_A_800_999,C16_1PF_A_1000_1499,C16_1PF_A_1500_1999,C16_1PF_A_2000_2499,C16_1PF_A_2500_2999,C16_1PF_A_3000_3999,C16_1PF_A_4000_more,C16_1PF_A_Ns,C16_1PF_A_Tot,C16_1PF_U_N,C16_1PF_U_1_149,C16_1PF_U_150_299,C16_1PF_U_300_399,C16_1PF_U_400_499,C16_1PF_U_500_649,C16_1PF_U_650_799,C16_1PF_U_800_999,C16_1PF_U_1000_1499,C16_1PF_U_1500_1999,C16_1PF_U_2000_2499,C16_1PF_U_2500_2999,C16_1PF_U_3000_3999,C16_1PF_U_4000_more,C16_1PF_U_Ns,C16_1PF_U_To,C16_1PF_N_lf_Fi_N,C16_1PF_N_lf_Fi_1_149,C16_1PF_N_lf_Fi_150_299,C16_1PF_N_lf_Fi_300_399,C16_1PF_N_lf_Fi_400_499,C16_1PF_N_lf_Fi_500_649,C16_1PF_N_lf_Fi_650_799,C16_1PF_N_lf_Fi_800_999,C16_1PF_N_lf_Fi_1000_1499,C16_1PF_N_lf_Fi_1500_1999,C16_1PF_N_lf_Fi_2000_2499,C16_1PF_N_lf_Fi_2500_2999,C16_1PF_N_lf_Fi_3000_3999,C16_1PF_N_lf_Fi_4000_more,C16_1PF_N_lf_Fi_Ns,C16_1PF_N_the_lf_Tot,C16_1PF_LFns_N,C16_1PF_LFns_1_149,C16_1PF_LFns_150_299,C16_1PF_LFns_300_399,C16_1PF_LFns_400_499,C16_1PF_LFns_500_649,C16_1PF_lf_ns_Fi_650_799,C16_1PF_lf_ns_Fi_800_999
LGA16200,0,0,0,0,0,3,6,17,53,54,45,15,19,13,19,243,0,0,0,0,0,4,8,13,15,9,3,4,0,0,3,52,0,0,0,0,0,0,0,5,0,8,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,3,0,0,0,10,12,14,25,30,23,6,3,3,0,15,141,0,0,0,0,0,0,0,3,0,0,5,0,0,0,105,111,6,5,3,0,13,20,40,74,208,260,219,159,143,81,238,1460,0,0,0,0,3,5,11,19,46,27,9,3,4,4,21,162,0,0,4,6,15,24,27,14,15,10,10,0,0,0,15,127,0,0,0,0,0,3,4,0,0,3,0,0,0,0,4,19,0,0,3,5,9,10,6,0,3,0,0,0,0,0,7,50,6,6,9,27,37,53,40,34,41,10,3,3,0,0,41,317,0,0,0,0,0,0,0,0
LGA16260,13,0,9,7,43,107,250,439,1548,1784,1605,430,739,529,276,7785,10,8,26,41,70,140,179,237,354,227,171,95,112,66,114,1844,3,0,0,7,10,17,21,42,75,53,50,20,26,12,55,395,0,0,0,0,0,3,3,9,19,18,25,25,40,25,39,220,191,49,65,34,154,130,229,213,472,349,290,151,158,76,231,2804,0,0,0,0,0,4,3,0,11,11,9,3,0,3,1542,1595,227,64,106,94,300,454,811,1148,3800,4335,4712,3342,4421,4186,3098,31093,3,4,3,9,17,58,94,194,585,501,454,183,178,103,215,2592,9,18,58,57,68,143,176,149,297,179,91,46,41,7,114,1455,0,0,3,4,0,19,17,14,33,24,18,8,13,9,27,183,38,10,37,20,42,53,37,23,30,13,10,0,0,3,25,355,241,70,150,117,234,259,283,231,524,282,182,109,56,47,299,3071,0,3,0,0,0,3,3,0
LGA16350,8,4,0,6,5,48,126,317,1221,1205,909,417,412,295,285,5257,3,4,5,17,24,52,67,120,270,152,110,67,46,24,109,1073,0,4,0,0,3,8,24,19,63,46,39,24,24,18,53,320,0,0,0,0,0,0,0,0,18,29,41,37,32,13,51,229,49,16,25,23,66,67,135,151,383,292,183,105,70,60,244,1863,3,0,0,0,0,0,7,3,12,15,10,11,10,7,950,1017,76,32,47,42,119,187,412,741,3122,3888,4337,3386,3690,2610,2727,25421,3,3,6,11,20,43,145,252,900,674,499,224,213,87,359,3429,3,0,36,50,123,234,257,289,423,191,107,49,34,11,160,1964,3,0,7,5,14,19,23,25,46,39,21,10,14,4,53,283,18,8,50,41,66,91,51,32,63,18,11,3,10,0,39,504,131,35,125,187,323,517,448,373,643,311,165,89,45,26,357,3776,3,0,0,4,0,0,6,3
LGA16380,0,0,0,0,3,14,29,78,305,232,165,62,70,41,65,1080,0,0,0,0,5,16,33,57,123,72,33,14,3,6,37,404,0,0,0,0,0,3,5,11,25,20,8,4,3,6,7,86,0,0,0,0,0,0,0,0,14,10,5,17,12,0,10,71,14,3,6,5,20,32,65,85,219,83,47,16,15,9,90,705,0,0,0,0,0,0,0,0,6,0,3,0,0,0,386,400,18,0,13,4,37,71,159,333,1312,1170,1156,783,720,466,932,7192,0,0,0,3,7,16,50,100,235,200,82,26,23,12,109,862,3,5,18,37,50,145,158,155,161,52,18,5,0,0,83,900,0,0,0,3,5,13,9,10,18,6,4,4,0,0,25,96,10,3,10,18,26,51,17,22,13,3,0,0,0,0,20,190,31,9,46,77,119,206,204,206,245,74,36,10,14,13,141,1440,0,0,0,0,0,4,0,3
LGA16400,0,0,0,0,4,4,22,67,300,311,206,87,74,66,100,1247,3,0,5,3,8,11,28,46,94,67,34,14,11,9,51,399,0,0,0,0,0,3,5,12,18,15,9,3,9,4,13,89,0,0,0,0,0,0,0,0,14,5,8,11,16,11,14,83,11,0,7,4,24,22,67,81,183,68,49,33,19,10,73,666,0,0,0,0,0,0,0,3,3,0,11,0,4,0,496,522,22,4,16,14,35,60,152,266,1037,1169,1160,862,782,560,1099,7243,0,0,3,3,6,11,40,75,216,183,73,36,26,16,81,776,8,0,20,24,43,112,113,109,153,50,12,8,3,3,59,716,0,0,3,3,5,9,11,5,24,9,4,0,0,0,15,94,10,5,22,19,31,39,21,5,8,3,3,0,3,0,8,190,33,15,43,77,112,178,170,163,230,83,30,16,15,3,129,1295,0,0,0,0,0,0,0,0
LGA16490,0,0,0,3,3,9,14,54,159,181,180,72,137,136,65,1018,0,0,0,0,7,5,13,24,44,30,22,25,24,14,22,220,0,0,0,0,0,0,0,3,19,17,8,4,5,4,14,75,0,0,0,0,0,0,0,3,3,4,17,12,11,18,15,86,6,3,5,3,14,14,24,18,58,41,32,22,20,7,34,314,0,0,0,0,0,0,0,0,0,3,3,0,0,3,417,431,12,9,15,5,29,40,59,136,503,678,870,902,1421,1496,924,7107,3,5,0,4,3,9,28,51,172,187,178,65,65,24,109,890,0,0,6,15,25,41,50,55,78,44,15,3,14,8,26,376,0,0,0,8,0,3,9,0,13,13,6,0,3,0,11,65,5,0,5,8,10,11,5,4,4,4,3,0,0,0,8,68,21,8,28,39,47,77,64,57,91,55,30,18,15,9,63,613,0,0,0,0,0,0,0,0
LGA16550,8,0,0,0,8,30,30,74,279,351,372,157,519,568,142,2523,3,3,10,3,11,25,31,53,93,78,53,36,72,70,53,603,0,0,0,0,0,3,0,3,17,10,20,4,17,18,10,116,0,0,0,0,0,0,0,0,4,4,11,12,33,40,28,136,54,5,16,3,21,32,42,47,161,161,113,72,83,81,112,999,0,0,0,0,0,0,0,5,0,5,3,3,7,7,854,884,72,13,24,16,48,103,136,252,913,1196,1545,1394,2523,4506,1847,14593,3,4,4,3,3,19,34,86,278,314,279,91,187,83,176,1575,3,3,8,21,34,88,90,103,222,106,76,34,34,23,91,928,0,0,0,3,4,5,6,12,17,15,18,7,5,0,26,113,12,8,13,11,18,28,11,12,11,8,3,0,4,0,18,159,80,31,77,62,127,140,160,151,292,188,114,73,33,42,189,1762,0,0,0,0,0,0,0,3
LGA16610,0,0,0,0,0,10,17,33,126,76,42,16,8,3,29,361,0,0,0,0,5,11,16,21,55,26,5,3,0,0,20,165,0,0,0,0,0,0,0,3,10,4,4,0,0,0,5,29,0,0,0,0,0,0,0,3,5,7,4,0,3,0,0,24,3,0,0,0,7,16,31,35,87,36,12,3,0,3,42,277,0,0,0,0,0,0,0,0,4,0,0,0,0,0,86,91,11,0,8,0,14,43,79,123,500,405,297,194,152,48,276,2141,0,0,0,0,6,5,16,36,54,34,22,15,0,0,16,213,0,0,0,9,12,43,32,35,49,22,6,0,0,0,26,245,0,0,3,4,4,4,0,3,3,0,0,0,0,0,5,27,0,0,12,7,11,11,6,6,9,0,0,0,0,0,14,78,10,0,17,42,67,75,111,87,84,20,5,3,0,0,79,608,0,0,0,0,0,0,0,0
LGA16650,0,3,7,3,10,39,81,228,600,509,449,167,262,157,138,2652,3,5,24,27,36,88,96,111,189,111,83,35,39,37,73,952,0,0,3,5,0,6,4,20,39,35,18,5,18,10,25,201,0,0,0,0,0,3,0,0,11,16,13,12,23,12,25,117,48,24,25,27,44,70,97,117,264,234,147,72,76,51,170,1474,0,0,0,0,0,0,3,3,4,3,5,3,0,0,659,686,62,34,61,64,112,242,337,582,1729,1779,1898,1336,1678,1484,1556,12949,0,3,3,0,14,15,48,104,290,246,199,98,94,38,135,1293,0,7,19,33,45,93,86,119,167,91,50,22,19,3,70,821,0,0,4,0,6,0,8,4,18,25,13,6,0,4,19,114,15,0,20,5,12,7,7,14,32,10,6,4,3,0,12,150,105,37,77,60,106,160,187,171,318,209,102,57,41,25,187,1857,0,0,0,0,0,0,0,5
LGA16700,3,0,6,6,12,45,80,143,536,581,622,199,439,375,138,3181,6,4,12,16,19,40,66,68,153,99,83,39,59,63,61,788,0,0,0,0,0,0,6,10,25,22,21,7,19,11,24,155,0,0,0,0,0,0,0,3,4,8,14,15,14,32,25,111,91,15,23,22,47,57,62,70,197,153,130,80,89,79,129,1233,4,0,0,0,0,0,0,0,4,6,0,0,3,0,783,800,105,30,36,43,83,157,268,383,1418,1673,1995,1505,2443,3198,1640,14982,0,0,4,3,6,31,34,86,241,260,216,98,128,79,128,1322,0,7,24,25,38,63,87,90,164,93,45,23,23,9,58,745,0,0,0,0,3,0,3,3,7,11,3,5,7,7,7,65,17,0,11,8,10,14,9,7,23,0,4,3,0,0,5,115,121,33,46,45,81,102,126,130,288,169,110,64,37,37,137,1534,0,0,0,0,0,0,0,0
LGA16900,3,0,3,0,3,11,25,64,353,388,296,108,125,79,111,1567,0,0,0,4,13,10,37,56,118,66,38,17,27,14,48,444,3,0,0,0,0,0,4,11,17,15,18,7,11,6,15,105,0,0,0,0,0,0,0,0,10,6,3,7,9,9,7,67,11,8,13,4,20,21,66,81,203,118,74,27,27,10,108,785,0,0,0,0,0,0,0,0,3,8,5,0,0,0,390,404,25,9,18,16,38,60,161,249,1166,1423,1441,1099,1083,690,1048,8532,0,3,0,3,8,16,54,104,250,206,129,56,33,12,91,975,3,0,20,30,42,126,146,133,155,69,38,6,13,0,75,864,0,0,3,0,7,7,13,11,14,11,6,0,3,0,12,102,9,3,20,20,19,54,23,19,17,5,0,0,0,0,20,211,26,19,62,84,151,191,175,174,251,80,34,19,10,14,139,1435,0,0,0,0,0,0,0,0
LGA16950,0,0,3,0,0,17,33,112,421,370,204,83,66,29,100,1445,0,7,6,6,14,31,62,86,152,83,52,18,14,12,47,589,0,0,0,4,0,3,10,9,30,26,17,3,8,3,24,122,0,0,0,0,0,0,3,4,16,12,8,11,4,0,28,83,13,8,16,9,54,39,118,109,290,129,49,25,17,18,127,1023,0,0,0,0,0,3,3,0,16,7,3,3,0,3,544,582,18,14,29,15,83,115,290,461,1696,1544,1273,858,770,468,1306,8936,0,0,0,5,7,31,82,108,266,171,97,31,14,20,120,950,0,3,43,40,73,155,173,169,215,56,36,10,6,4,134,1115,0,0,0,8,12,14,12,16,22,10,4,0,3,0,16,112,15,6,22,27,28,60,30,28,26,0,0,0,0,0,12,247,41,23,81,128,226,272,306,278,290,73,40,13,3,10,251,2044,4,0,0,3,0,0,9,3
LGA17000,0,0,0,0,0,3,10,16,96,129,165,47,79,54,37,640,0,0,0,0,0,3,5,14,26,20,14,3,3,5,6,102,0,0,0,0,0,3,0,3,4,4,8,3,6,3,3,42,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,17,0,3,5,0,5,11,15,20,53,24,10,11,7,4,21,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,141,3,0,4,0,8,23,44,63,294,362,466,385,403,410,380,2854,3,0,0,0,5,12,13,37,38,50,38,15,20,3,27,257,0,0,6,16,12,34,26,24,42,14,3,3,0,5,25,215,0,0,0,0,8,0,4,0,3,3,4,0,0,0,5,33,3,0,3,5,6,16,8,3,8,0,0,0,0,0,8,58,8,3,13,22,24,47,39,29,53,14,5,4,0,3,34,302,0,0,0,0,0,0,0,0
LGA17040,0,0,0,0,0,3,8,13,60,54,30,12,14,4,20,226,0,0,0,0,0,4,14,5,14,15,3,0,0,3,3,66,0,0,0,0,0,0,3,3,3,0,3,4,0,0,0,22,0,0,0,0,0,0,0,0,0,4,0,3,3,3,8,26,3,4,0,0,4,3,15,19,22,7,8,7,4,0,16,107,0,0,0,0,0,0,0,0,0,3,0,0,0,0,116,127,8,7,4,4,9,15,39,70,277,329,326,203,234,133,311,1970,0,0,0,0,0,12,9,8,61,42,30,10,5,4,23,218,0,0,3,17,12,29,28,9,32,5,5,3,4,0,18,173,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,15,0,3,7,0,10,3,4,0,3,0,0,0,0,0,3,31,8,3,15,18,17,26,33,32,49,3,8,7,4,0,33,254,0,0,0,0,0,0,0,0
LGA17080,0,0,0,0,0,0,10,14,57,53,37,11,11,4,29,228,0,0,0,3,0,4,10,11,9,4,3,0,0,0,0,50,0,0,0,0,0,0,0,0,8,3,5,0,0,0,3,22,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,17,3,0,6,0,6,3,14,10,35,13,13,3,0,0,14,116,0,0,0,0,0,0,0,0,0,0,0,0,3,0,86,88,6,4,8,4,9,11,36,55,220,227,237,148,128,45,235,1378,0,3,0,0,0,5,13,10,33,30,10,7,3,0,28,145,0,0,10,3,11,27,14,16,30,6,0,0,0,0,20,128,0,3,0,0,0,7,0,0,4,0,0,0,0,0,0,16,0,0,3,5,4,8,4,3,0,0,0,0,0,0,0,27,9,4,14,22,21,34,20,25,39,12,3,0,0,3,26,239,0,0,0,0,0,0,0,0
LGA17100,0,0,3,0,6,16,49,82,250,252,197,53,111,119,52,1193,3,0,10,8,11,29,34,46,46,30,38,15,19,28,25,340,0,0,3,0,5,3,11,6,14,7,3,3,4,5,0,72,0,0,0,0,0,0,0,0,0,3,4,0,3,3,8,36,28,5,7,5,18,26,38,35,88,57,49,20,20,44,54,501,0,0,0,0,0,0,0,0,4,0,0,0,0,0,295,306,37,8,22,20,41,81,139,214,634,644,669,438,607,974,642,5162,0,0,3,4,0,9,19,29,97,69,60,24,33,17,35,404,0,6,11,13,25,23,29,16,49,30,20,10,3,7,25,267,0,0,0,0,0,0,5,3,7,5,0,0,3,3,5,35,8,0,4,6,0,9,4,6,3,6,3,0,0,0,3,50,60,14,22,25,24,41,44,44,91,57,43,26,25,16,61,599,0,0,0,0,0,0,0,0
LGA17150,10,0,0,0,3,25,51,146,581,778,904,370,787,792,315,4764,0,0,12,7,21,40,50,79,152,149,165,108,149,114,151,1212,0,3,3,0,3,4,0,10,33,36,27,27,40,31,46,264,0,0,0,0,0,0,0,3,12,16,25,29,50,67,61,260,28,12,23,3,41,42,54,102,326,247,200,150,157,120,218,1721,0,0,0,0,0,0,3,3,4,5,7,3,8,4,1441,1476,61,28,50,24,81,142,208,455,1976,2995,4094,4098,5884,7095,3778,30961,3,0,0,7,3,36,87,149,572,578,512,251,277,165,420,3068,0,14,30,52,85,196,224,252,437,219,131,75,57,19,194,1997,0,0,3,4,4,10,7,18,34,27,16,10,15,8,31,191,19,14,23,17,31,27,13,23,33,14,11,5,0,7,22,251,101,40,66,83,147,172,207,246,463,288,154,100,39,43,259,2417,0,0,0,0,0,0,0,3
LGA17200,3,3,3,3,8,17,45,91,262,273,301,108,366,368,78,1915,6,0,7,6,23,41,41,37,83,63,35,16,36,36,27,455,3,0,0,0,3,3,3,8,10,11,16,5,11,21,11,110,0,0,0,0,0,0,0,3,4,5,8,14,23,33,10,100,45,16,17,14,35,45,57,48,114,80,55,37,43,48,68,704,0,0,0,0,0,0,0,0,4,0,0,0,3,3,600,614,56,16,31,23,80,107,168,222,701,788,996,811,1506,2803,1049,9365,0,3,3,10,10,11,31,82,222,225,224,53,202,89,105,1271,3,3,23,17,40,70,77,78,126,92,47,18,31,19,61,712,3,0,4,3,3,9,7,11,13,12,4,8,9,4,17,102,14,7,19,6,17,26,17,13,20,10,4,4,9,5,15,179,134,28,107,96,144,165,161,175,243,146,78,34,28,37,198,1770,3,0,0,0,3,0,0,0
LGA17310,3,0,0,0,3,12,20,78,262,187,134,47,51,23,61,877,0,0,4,0,9,9,17,32,61,26,21,6,7,3,25,211,0,0,0,0,0,3,0,7,11,9,3,0,3,0,10,56,0,0,0,0,0,0,0,0,6,7,11,8,8,3,13,60,11,0,9,3,29,12,45,41,113,52,31,11,6,5,61,426,0,0,0,0,0,0,0,0,5,3,0,0,0,0,388,402,20,10,13,5,46,45,109,219,949,972,1000,650,641,376,902,5961,0,0,3,0,6,30,55,82,191,153,68,27,10,5,91,734,0,0,13,20,57,108,94,87,121,40,16,3,7,3,46,619,0,0,0,4,0,11,19,11,21,7,3,0,0,0,13,92,3,4,14,21,26,48,25,9,12,7,0,0,0,0,16,198,21,12,41,77,109,179,192,147,197,65,22,6,11,13,147,1243,0,0,0,0,0,0,0,3
LGA17350,0,0,0,0,0,0,5,3,29,14,18,3,3,3,5,86,0,0,0,0,0,3,0,4,8,6,0,3,0,0,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,3,3,3,8,21,0,0,0,0,0,4,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,30,4,0,5,0,5,5,16,30,123,112,95,51,58,27,86,618,0,0,0,0,0,0,3,9,13,7,0,3,0,3,0,39,0,0,0,0,8,13,13,9,11,3,0,0,0,0,3,64,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,11,6,0,10,4,10,7,16,19,11,4,3,0,0,0,13,112,0,0,0,0,0,0,0,0
LGA17400,0,0,0,0,0,3,6,9,20,12,8,3,0,0,12,76,0,0,0,0,0,6,3,0,6,3,0,0,0,0,4,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,0,17,9,10,5,3,0,0,0,8,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,29,0,3,0,0,11,16,33,35,105,84,55,20,13,16,93,483,0,0,0,0,0,0,7,0,24,8,4,3,0,0,7,52,0,0,0,3,0,14,6,14,4,0,0,0,0,0,4,50,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,6,0,0,0,0,5,9,3,3,0,0,0,0,0,0,3,27,3,0,6,17,12,10,26,17,15,10,0,0,0,0,14,134,0,0,0,0,0,0,0,0
LGA17420,3,12,5,3,7,39,62,159,558,757,1031,380,938,869,323,5136,3,3,15,11,16,46,52,65,169,152,117,69,118,109,99,1047,8,3,0,0,0,6,3,16,22,30,28,20,25,31,37,222,0,0,0,0,0,0,0,0,10,18,19,20,26,36,51,179,48,15,28,14,38,53,78,83,212,193,199,120,135,122,178,1513,0,0,0,0,0,0,3,0,7,3,4,9,9,7,1274,1322,93,39,52,32,77,171,252,437,1703,2349,3315,2946,5052,6782,3108,26403,3,0,0,10,3,24,47,88,310,316,312,132,178,142,199,1767,5,15,12,21,32,74,92,111,184,114,77,34,34,14,90,917,0,0,0,0,5,6,4,7,21,14,12,4,8,3,11,94,11,4,11,11,20,20,12,17,8,8,5,4,0,4,20,158,91,26,51,44,84,87,102,102,231,167,102,62,58,31,139,1354,0,0,0,0,0,0,3,0
LGA17550,3,0,5,3,6,8,33,101,395,324,206,85,106,42,102,1423,0,0,4,4,14,28,61,80,160,86,27,26,17,15,70,606,0,0,0,0,0,0,3,11,21,13,7,0,7,6,7,87,0,0,0,0,0,0,0,0,12,14,16,9,4,3,9,70,14,3,10,3,36,42,80,104,232,118,67,22,14,4,84,836,0,3,0,0,0,0,3,3,15,0,4,0,3,0,514,545,22,6,32,14,62,100,222,387,1519,1533,1335,906,842,550,1212,8751,0,0,0,3,3,35,64,100,318,206,99,42,19,8,108,1009,0,4,25,50,92,194,166,161,219,99,40,11,12,7,131,1211,0,0,3,0,6,19,12,15,28,13,4,0,0,0,26,140,10,11,14,20,31,63,22,23,18,7,3,3,0,0,19,239,40,17,50,83,147,223,264,234,354,114,49,13,8,3,204,1807,0,0,0,0,0,0,0,0
LGA17620,0,0,0,0,0,3,7,21,64,54,66,14,10,10,23,269,0,0,0,0,0,3,6,10,5,18,4,3,0,3,9,59,0,0,0,0,0,0,0,0,9,3,3,3,0,0,4,22,0,0,0,0,0,0,0,0,3,0,3,0,4,5,4,22,0,0,0,0,4,5,8,10,17,11,0,0,6,0,13,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,77,4,0,3,0,6,15,25,54,195,224,240,174,193,136,214,1492,0,0,0,0,7,8,9,14,41,22,17,3,3,3,12,134,0,0,6,8,10,20,22,14,17,3,3,0,0,0,15,124,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,13,0,3,3,3,9,8,7,0,0,0,0,0,0,0,3,35,4,0,13,11,26,23,29,26,28,18,3,0,0,0,27,204,0,0,0,0,0,0,0,0
LGA17640,0,0,0,0,0,0,3,10,24,19,16,4,5,5,12,99,0,0,0,0,0,3,4,4,9,0,3,0,0,0,3,32,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,14,0,0,0,3,0,0,5,11,15,11,9,4,3,0,10,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,42,0,3,3,3,10,7,17,35,110,144,105,79,91,44,132,791,0,0,0,0,0,3,3,3,13,15,8,3,3,0,3,53,0,0,0,3,3,9,6,4,11,8,0,3,3,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,0,5,5,13,12,15,16,21,9,0,0,0,0,22,118,0,0,0,0,0,0,0,0
LGA17650,0,0,0,0,0,0,0,8,16,15,7,4,5,4,4,69,0,0,0,0,0,3,3,13,15,8,3,0,0,0,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,7,6,19,10,3,0,0,0,7,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,51,3,0,0,0,13,7,22,37,120,119,86,49,46,23,100,631,0,0,0,4,0,3,3,9,14,7,6,0,0,0,12,58,0,0,3,0,3,11,9,13,7,3,0,0,0,0,14,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,3,0,0,7,0,0,0,0,0,0,0,0,4,18,3,0,6,9,8,7,13,16,9,10,3,0,0,0,9,89,0,0,0,0,0,0,0,0
