CED_CODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
CED137,0,0,0,3,0,7,0,11,5,125,0,156,0,3,0,3,0,3,0,3,0,31,0,35,0,3,0,3,0,12,0,19,5,30,0,76,0,0,0,0,0,9,0,23,3,18,0,56,0,9,0,3,0,19,0,51,7,76,0,168,0,10,0,10,0,59,6,85,10,66,0,261,11,38,0,22,0,143,4,100,17,124,3,445,15,71,7,49,12,261,6,127,18,118,3,674,57,73,6,167,16,408,6,127,11,180,5,1056,105,99,5,252,22,364,16,104,24,167,4,1154,119,48,3,267,15,401,13,61,15,147,3,1096,191,57,4,265,34,356,15,63,11,124,0,1123,594,101,19,693,99,784,21,119,23,212,4,2657,621,78,13,663,85,265,27,63,11,119,4,1941,617,41,14,515,91,152,20,43,12,78,3,1590,536,34,9,317,87,515,11,41,9,48,4,1598,2082,118,32,1530,240,612,30,107
CED138,3,0,0,3,0,7,0,4,0,24,0,43,0,0,0,3,0,5,0,3,0,3,3,15,0,3,0,6,0,5,0,10,0,23,0,44,0,0,0,0,0,4,0,9,0,5,0,25,6,8,3,6,0,7,0,20,3,67,0,124,8,23,0,12,0,19,3,42,8,55,0,174,23,37,4,28,0,61,3,101,4,111,3,375,26,77,0,70,8,144,6,142,8,146,9,632,49,142,4,267,21,300,14,149,30,204,3,1178,116,137,10,379,29,292,13,129,18,147,14,1280,129,116,17,495,39,247,14,92,13,103,7,1272,187,86,11,449,44,222,20,65,15,80,0,1174,459,156,30,928,77,322,43,66,21,103,9,2213,414,70,14,651,44,113,24,51,9,36,0,1428,318,45,7,353,35,61,18,14,6,21,3,873,180,23,3,129,25,106,3,19,5,10,0,508,347,47,14,402,34,99,19,29
CED139,12,0,3,3,0,5,0,0,0,29,0,56,0,0,0,4,0,0,0,0,0,10,0,21,7,3,0,3,0,3,0,5,3,21,0,58,3,0,0,0,0,4,0,15,3,12,0,31,11,11,0,10,0,10,0,17,4,88,0,150,13,4,0,15,5,27,5,32,0,77,0,173,15,16,3,34,8,65,5,56,8,132,5,335,35,28,4,98,9,194,12,90,17,153,4,640,83,66,5,300,18,348,12,84,29,176,9,1137,153,81,6,515,45,328,17,70,17,120,5,1357,181,68,17,551,44,267,12,56,12,70,3,1279,273,59,12,560,66,249,14,37,17,48,0,1324,730,57,20,974,133,344,24,49,21,58,5,2415,660,45,17,668,84,113,16,22,5,24,0,1663,475,28,11,387,60,54,11,9,5,13,0,1057,294,4,9,133,32,80,4,10,8,3,3,585,473,22,16,336,35,82,7,10
CED140,6,0,0,5,0,3,0,0,3,25,0,39,0,0,3,3,0,3,0,6,0,14,0,31,0,0,0,3,0,3,0,9,0,15,0,39,0,0,0,0,0,4,0,4,0,6,0,20,0,0,0,4,0,7,0,12,0,52,0,74,0,8,0,12,0,18,0,30,3,49,3,128,6,22,0,15,3,50,3,47,7,78,0,228,12,36,0,50,7,131,12,71,12,110,3,451,36,65,6,188,9,249,13,103,23,144,3,846,65,77,8,313,27,338,6,101,21,130,0,1093,86,68,7,429,30,329,6,66,16,105,5,1135,170,54,7,438,48,339,8,56,18,83,4,1213,480,107,15,1070,118,535,40,92,35,109,4,2600,524,65,14,924,80,215,32,45,9,59,3,1973,475,45,24,579,68,94,15,20,8,22,5,1361,355,20,11,252,49,216,5,26,8,17,0,955,675,39,13,677,83,202,9,28
CED141,4,0,0,6,0,3,0,0,0,15,0,26,0,3,3,3,0,0,0,0,0,13,0,24,0,0,0,6,0,0,0,0,0,20,0,32,0,0,0,0,0,0,0,3,0,13,0,19,0,0,0,3,0,11,0,10,0,41,0,66,0,7,0,7,0,7,0,27,3,68,0,119,6,10,0,26,4,41,8,70,7,116,3,280,10,35,5,49,6,119,7,84,3,129,3,458,27,62,4,144,16,280,5,112,18,210,7,886,74,79,5,396,30,286,9,79,21,173,3,1157,95,67,8,446,43,279,17,63,16,123,3,1152,133,65,6,537,36,291,15,57,20,128,6,1296,504,112,24,1163,101,500,35,59,24,136,0,2649,563,70,15,1065,110,212,30,61,15,59,0,2194,473,46,17,649,83,97,18,23,7,51,0,1454,359,21,6,281,50,139,11,14,8,9,3,900,640,37,11,690,74,217,18,36
CED142,0,0,0,0,0,0,0,4,3,45,0,54,0,0,0,0,0,0,0,0,0,16,0,20,0,0,0,0,0,3,0,10,0,17,0,37,0,0,0,0,0,3,0,6,0,13,0,21,0,9,0,3,0,8,3,23,3,35,0,80,0,3,0,0,0,17,0,42,3,38,0,104,3,16,0,7,0,44,0,39,4,55,0,173,3,15,3,20,0,87,0,37,8,51,0,219,14,31,0,39,3,137,0,54,4,58,0,338,28,31,0,68,4,120,4,30,6,56,3,365,38,20,0,85,8,136,0,35,0,37,0,382,63,19,3,103,11,126,7,27,4,41,0,394,182,36,8,307,42,293,7,40,17,50,0,992,208,33,15,323,58,110,19,16,5,37,0,815,227,22,12,241,65,75,11,18,4,26,0,706,221,22,8,145,62,274,3,12,10,18,0,777,1085,66,29,785,252,351,24,31
CED143,10,0,0,6,0,11,0,0,0,34,0,60,3,0,0,4,0,4,0,3,0,8,0,19,3,0,0,0,0,0,0,6,0,8,0,21,0,0,0,0,0,0,0,3,3,5,0,19,3,3,0,0,0,0,0,14,3,18,0,41,0,3,0,9,3,8,0,16,0,16,0,56,3,9,0,11,3,25,4,33,0,24,0,105,6,21,0,32,0,64,3,25,3,33,0,194,25,28,5,70,3,112,10,48,7,56,0,353,44,39,0,124,13,119,8,39,6,49,0,446,45,23,3,164,11,170,3,50,9,47,0,516,67,28,3,236,10,145,15,46,6,61,0,622,256,78,19,553,47,466,16,68,14,84,3,1604,303,74,12,762,80,145,11,61,11,72,0,1529,375,64,11,527,71,99,20,41,3,48,3,1274,355,31,8,359,88,1014,10,49,23,43,3,1987,2374,167,55,2870,354,1223,52,181
CED144,8,0,3,0,0,14,0,9,12,225,4,266,0,3,0,0,0,6,0,15,3,57,0,87,0,3,0,0,0,10,0,64,11,110,0,196,0,3,0,0,0,23,0,63,5,47,0,143,3,22,3,0,0,58,0,133,16,259,5,494,4,17,0,9,0,176,3,248,39,240,9,754,12,58,4,33,3,332,3,282,35,374,12,1143,25,100,3,89,10,649,8,349,56,326,10,1623,87,155,9,264,19,861,16,317,50,405,12,2181,144,103,13,364,37,698,18,197,37,348,5,1964,196,82,8,360,29,536,29,144,38,241,11,1667,256,62,9,350,30,449,23,103,21,210,6,1523,649,103,20,709,86,645,28,139,29,326,3,2745,506,67,18,525,61,246,5,82,11,163,5,1697,454,38,16,376,54,145,13,49,8,116,0,1277,315,25,11,175,39,182,4,34,10,60,0,848,800,46,22,557,69,259,11,37
CED145,8,0,0,7,0,3,0,0,0,35,0,52,3,3,0,0,0,0,0,0,0,5,0,13,0,0,0,0,0,0,0,6,0,10,0,23,0,0,0,0,0,0,0,3,0,11,0,20,0,0,0,0,0,3,0,8,0,12,0,24,3,5,0,3,0,7,0,9,3,12,0,41,3,5,0,10,0,7,0,17,0,18,0,81,3,20,0,19,0,53,0,32,3,24,0,154,14,23,0,52,0,84,5,38,10,34,0,268,34,35,0,86,5,74,3,32,6,47,0,315,36,31,3,116,4,91,3,21,5,38,0,353,53,21,3,120,14,107,10,28,8,20,3,382,171,66,10,332,35,284,8,57,13,60,3,1029,237,50,9,441,42,121,7,32,3,40,3,989,256,37,12,400,59,90,12,40,3,26,0,929,256,29,8,220,56,736,6,51,24,45,3,1433,2020,151,37,2243,373,1042,48,157
CED146,3,0,8,0,0,3,0,10,0,134,4,161,0,0,0,3,0,0,0,10,4,38,0,54,0,3,0,4,0,11,0,38,3,76,0,140,0,0,0,0,0,0,0,22,6,46,0,86,0,8,0,0,0,37,0,60,12,205,3,328,3,13,0,11,0,91,0,142,23,235,0,525,7,34,4,23,0,209,0,175,23,343,6,826,31,60,7,69,4,413,11,225,34,337,6,1188,60,93,10,219,15,700,14,249,49,429,3,1843,152,111,6,403,36,676,19,155,36,371,4,1968,226,84,17,461,39,623,16,151,39,283,8,1940,329,71,7,499,37,549,15,110,27,220,3,1865,1096,127,22,929,125,871,26,141,36,336,17,3713,1059,57,25,757,115,419,22,80,13,157,7,2711,789,31,15,440,70,216,8,44,9,117,3,1742,514,25,9,233,51,177,5,23,7,69,0,1120,995,48,18,483,68,233,11,34
CED147,10,0,0,3,0,3,0,3,3,34,3,60,0,0,0,3,0,3,0,4,0,15,0,28,3,0,0,0,0,11,0,3,0,20,0,42,0,0,0,0,0,0,0,4,0,9,0,24,0,3,0,3,0,6,0,23,4,66,0,108,5,14,0,12,0,23,0,32,3,59,3,144,6,20,0,29,0,55,3,71,9,140,3,331,8,36,0,49,5,149,5,117,20,167,0,556,30,71,4,215,11,360,6,132,20,228,3,1087,89,91,6,416,37,389,20,115,17,175,5,1358,140,61,7,532,54,405,19,72,20,162,3,1470,206,61,14,610,51,363,31,59,14,107,3,1522,653,107,17,1265,119,582,39,100,26,151,8,3071,586,56,20,1033,108,233,31,40,18,66,3,2190,480,30,21,537,56,114,20,28,9,41,0,1335,353,9,14,219,38,155,10,23,15,11,0,847,590,30,21,558,69,169,19,19
CED194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
