CED_CODE_2016,M_15_19_yr_Marrd_reg_marrge,M_15_19_yr_Married_de_facto,M_15_19_yr_Not_married,M_15_19_yr_Total,M_20_24_yr_Marrd_reg_marrge,M_20_24_yr_Married_de_facto,M_20_24_yr_Not_married,M_20_24_yr_Total,M_25_34_yr_Marrd_reg_marrge,M_25_34_yr_Married_de_facto,M_25_34_yr_Not_married,M_25_34_yr_Total,M_35_44_yr_Marrd_reg_marrge,M_35_44_yr_Married_de_facto,M_35_44_yr_Not_married,M_35_44_yr_Total,M_45_54_yr_Marrd_reg_marrge,M_45_54_yr_Married_de_facto,M_45_54_yr_Not_married,M_45_54_yr_Total,M_55_64_yr_Marrd_reg_marrge,M_55_64_yr_Married_de_facto,M_55_64_yr_Not_married,M_55_64_yr_Total,M_65_74_yr_Marrd_reg_marrge,M_65_74_yr_Married_de_facto,M_65_74_yr_Not_married,M_65_74_yr_Total,M_75_84_yr_Marrd_reg_marrge,M_75_84_yr_Married_de_facto,M_75_84_yr_Not_married,M_75_84_yr_Total,M_85ov_Marrd_reg_marrge,M_85ov_Married_de_facto,M_85ov_Not_married,M_85ov_Total,M_Tot_Marrd_reg_marrge,M_Tot_Married_de_facto,M_Tot_Not_married,M_Tot_Total,F_15_19_yr_Marrd_reg_marrge,F_15_19_yr_Married_de_facto,F_15_19_yr_Not_married,F_15_19_yr_Total,F_20_24_yr_Marrd_reg_marrge,F_20_24_yr_Married_de_facto,F_20_24_yr_Not_married,F_20_24_yr_Total,F_25_34_yr_Marrd_reg_marrge,F_25_34_yr_Married_de_facto,F_25_34_yr_Not_married,F_25_34_yr_Total,F_35_44_yr_Marrd_reg_marrge,F_35_44_yr_Married_de_facto,F_35_44_yr_Not_married,F_35_44_yr_Total,F_45_54_yr_Marrd_reg_marrge,F_45_54_yr_Married_de_facto,F_45_54_yr_Not_married,F_45_54_yr_Total,F_55_64_yr_Marrd_reg_marrge,F_55_64_yr_Married_de_facto,F_55_64_yr_Not_married,F_55_64_yr_Total,F_65_74_yr_Marrd_reg_marrge,F_65_74_yr_Married_de_facto,F_65_74_yr_Not_married,F_65_74_yr_Total,F_75_84_yr_Marrd_reg_marrge,F_75_84_yr_Married_de_facto,F_75_84_yr_Not_married,F_75_84_yr_Total,F_85ov_Marrd_reg_marrge,F_85ov_Married_de_facto,F_85ov_Not_married,F_85ov_Total,F_Tot_Marrd_reg_marrge,F_Tot_Married_de_facto,F_Tot_Not_married,F_Tot_Total,P_15_19_yr_Marrd_reg_marrge,P_15_19_yr_Married_de_facto,P_15_19_yr_Not_married,P_15_19_yr_Total,P_20_24_yr_Marrd_reg_marrge,P_20_24_yr_Married_de_facto,P_20_24_yr_Not_married,P_20_24_yr_Total,P_25_34_yr_Marrd_reg_marrge,P_25_34_yr_Married_de_facto,P_25_34_yr_Not_married,P_25_34_yr_Total,P_35_44_yr_Marrd_reg_marrge,P_35_44_yr_Married_de_facto,P_35_44_yr_Not_married,P_35_44_yr_Total,P_45_54_yr_Marrd_reg_marrge,P_45_54_yr_Married_de_facto,P_45_54_yr_Not_married,P_45_54_yr_Total,P_55_64_yr_Marrd_reg_marrge,P_55_64_yr_Married_de_facto,P_55_64_yr_Not_married,P_55_64_yr_Total,P_65_74_yr_Marrd_reg_marrge,P_65_74_yr_Married_de_facto,P_65_74_yr_Not_married,P_65_74_yr_Total,P_75_84_yr_Marrd_reg_marrge,P_75_84_yr_Married_de_facto,P_75_84_yr_Not_married,P_75_84_yr_Total,P_85ov_Marrd_reg_marrge,P_85ov_Married_de_facto,P_85ov_Not_married,P_85ov_Total,P_Tot_Marrd_reg_marrge,P_Tot_Married_de_facto,P_Tot_Not_married,P_Tot_Total
CED131,3,37,3966,4004,110,619,4967,5700,2955,2441,5111,10501,4920,1285,2574,8782,4689,953,2907,8551,4622,655,2609,7886,3502,288,1609,5395,1775,71,871,2716,525,13,467,1006,23107,6356,25081,54541,4,89,3624,3716,220,922,4488,5628,3832,2487,4109,10431,5347,1322,2816,9483,4990,977,3232,9195,4475,617,3221,8311,3074,206,2546,5825,1364,49,2070,3478,264,3,1435,1702,23562,6671,27537,57774,7,120,7591,7721,326,1545,9455,11331,6779,4929,9215,20928,10268,2606,5391,18267,9681,1929,6138,17750,9097,1273,5829,16196,6579,495,4149,11229,3137,118,2942,6195,787,17,1903,2707,46670,13029,52619,112311
CED132,0,15,3312,3325,61,325,3293,3683,4204,2954,5204,12363,7657,1547,2703,11915,6202,956,2030,9189,4691,623,1729,7041,3759,388,1215,5360,1804,99,618,2524,518,20,381,916,28900,6925,20481,56313,0,23,3077,3095,169,545,3370,4083,5428,3089,5173,13698,8062,1401,3464,12927,6255,876,3084,10212,4604,510,2995,8112,3275,236,2583,6084,1218,37,1897,3151,242,3,1223,1474,29255,6716,26864,62837,0,32,6388,6422,232,865,6666,7762,9634,6047,10380,26061,15719,2947,6172,24837,12458,1832,5118,19407,9292,1132,4728,15147,7033,621,3793,11442,3025,136,2510,5676,760,29,1598,2391,58160,13641,47349,119150
CED133,4,37,4377,4415,107,465,2492,3066,1922,1318,2684,5921,3668,1271,2264,7193,4834,1299,3052,9182,6115,1173,3645,10929,5730,612,2407,8742,2929,159,1253,4341,738,31,515,1290,26039,6364,22684,55086,13,92,4107,4217,212,643,2130,2988,2585,1433,2497,6509,4235,1374,2641,8250,5291,1360,3459,10106,6457,1113,3708,11272,5049,466,3030,8540,2170,90,2554,4811,343,14,1528,1882,26349,6583,25650,58580,18,134,8481,8632,319,1111,4619,6058,4503,2748,5185,12428,7896,2646,4903,15449,10128,2652,6507,19291,12563,2283,7352,22199,10777,1074,5435,17284,5098,246,3805,9150,1081,46,2042,3168,52387,12944,48328,113664
CED134,0,60,3695,3762,133,707,2593,3433,2520,1813,3066,7401,3968,1152,2030,7152,4498,1092,2874,8466,5196,737,2924,8856,4221,354,2139,6717,2211,93,1190,3500,490,13,405,912,23246,6025,20922,50194,0,134,3370,3504,259,1000,2254,3510,3345,1934,3151,8433,4273,1137,2386,7803,4952,1050,2779,8780,5143,657,2717,8516,3660,274,2488,6424,1594,55,2272,3920,230,14,1119,1360,23462,6255,22535,52249,4,191,7066,7262,393,1702,4844,6942,5870,3746,6213,15835,8243,2287,4419,14953,9453,2145,5658,17253,10332,1399,5645,17372,7886,632,4622,13141,3810,154,3458,7417,723,21,1528,2270,46706,12281,43459,102442
CED135,3,9,4427,4438,222,264,5740,6227,8698,1231,8734,18661,10010,780,3478,14264,5995,585,2713,9285,4959,397,2206,7567,3262,178,1285,4726,1720,74,700,2487,416,11,324,745,35274,3519,29602,68400,16,26,4011,4048,741,351,4229,5322,11715,1368,5598,18680,8669,719,3195,12584,5730,564,3355,9650,4530,316,3244,8087,2670,114,2265,5049,1157,43,1717,2914,155,3,945,1104,35378,3510,28556,67444,20,37,8437,8492,964,615,9975,11552,20405,2602,14328,37336,18677,1500,6676,26847,11725,1150,6063,18938,9491,709,5445,15653,5934,290,3554,9776,2875,114,2412,5404,574,10,1269,1850,70657,7025,58160,135843
CED136,0,46,4441,4488,128,636,3107,3873,2945,1945,3098,7994,4712,1349,2301,8364,5068,1021,2564,8654,5440,698,2205,8338,5155,369,1712,7234,2485,99,891,3471,484,22,372,876,26424,6177,20687,53293,3,102,4092,4201,275,971,2768,4013,3902,2039,2926,8868,5127,1314,2491,8930,5430,1039,2898,9363,5607,630,2833,9078,4673,293,2696,7660,1746,59,2134,3942,229,15,1134,1375,26988,6464,23969,57423,3,148,8533,8692,399,1609,5876,7882,6847,3988,6020,16855,9842,2663,4787,17290,10495,2055,5459,18017,11051,1327,5038,17418,9830,660,4406,14895,4232,158,3027,7414,713,35,1505,2252,53414,12639,44654,110715
CED137,0,21,4080,4104,180,458,6487,7122,6381,2285,9291,17962,7747,1094,2860,11701,6356,707,2192,9254,5449,543,1730,7726,3705,239,1066,5014,2052,60,678,2784,617,17,374,1010,32490,5419,28762,66676,10,32,4142,4183,468,649,5939,7052,8018,2375,7219,17617,7743,992,3244,11974,6505,737,3337,10577,5137,436,3073,8648,3270,175,2141,5583,1413,38,1911,3362,215,10,1299,1517,32785,5439,32303,70520,11,53,8225,8290,651,1106,12421,14176,14406,4660,16514,35576,15490,2085,6103,23677,12863,1441,5526,19834,10590,975,4806,16373,6981,413,3209,10598,3458,102,2586,6147,831,24,1676,2530,65272,10855,61069,137200
CED138,6,25,3790,3823,45,314,2397,2760,1657,1343,2768,5770,3849,1430,2083,7357,4462,1297,2759,8517,5351,1146,3175,9676,5313,624,2337,8270,2917,167,1249,4333,858,25,684,1568,24463,6376,21244,52080,10,60,3524,3593,108,458,2035,2603,2390,1557,2547,6489,4423,1478,2680,8590,4941,1388,3573,9905,5632,1022,4120,10768,4685,469,3350,8499,2239,116,2763,5119,407,15,1755,2179,24834,6562,26350,57750,13,85,7318,7415,156,775,4435,5364,4041,2895,5314,12258,8270,2910,4767,15944,9403,2691,6334,18426,10982,2170,7291,20446,10001,1095,5686,16777,5159,278,4018,9456,1263,48,2439,3750,49293,12935,47598,109827
CED139,0,64,4272,4337,134,732,2846,3713,2640,1691,2853,7188,4489,895,2043,7425,5076,877,2464,8421,5651,619,2458,8729,4793,342,1863,7003,2522,95,1089,3705,619,11,455,1090,25913,5335,20345,51595,8,160,3902,4063,262,1023,2545,3830,3454,1704,2766,7916,4936,911,2170,8012,5549,915,2586,9048,5612,570,2644,8823,4244,231,2553,7027,1977,60,2370,4406,277,3,1385,1668,26310,5577,22906,54794,8,223,8169,8398,393,1754,5388,7537,6092,3399,5620,15103,9418,1800,4212,15436,10624,1793,5048,17466,11258,1191,5104,17553,9037,578,4416,14027,4496,154,3465,8112,898,18,1840,2755,52220,10911,43256,106390
CED140,0,25,3858,3885,58,314,3097,3471,2137,1436,3056,6633,4621,1177,1895,7693,5010,1078,2420,8506,5190,693,2331,8219,4672,417,1903,6991,2583,121,1028,3730,765,29,626,1422,25041,5287,20216,50546,5,50,3797,3852,136,519,2524,3181,2916,1517,2513,6952,5013,1172,2138,8324,5406,1029,3036,9474,5220,719,3243,9182,4274,311,3198,7781,1966,67,2670,4701,385,28,1699,2114,25319,5411,24818,55540,7,74,7654,7734,198,836,5617,6648,5050,2960,5567,13580,9642,2344,4034,16019,10413,2104,5460,17981,10405,1416,5575,17395,8945,729,5097,14772,4546,186,3699,8428,1148,58,2322,3532,50355,10699,45031,106087
CED141,0,34,4320,4356,60,436,3240,3737,2410,1600,2783,6794,4503,1072,1903,7482,5079,1041,2491,8609,5467,682,2227,8381,5091,342,1562,6998,2914,132,1050,4087,692,20,537,1251,26225,5362,20116,51700,0,81,3922,4007,159,661,2640,3459,3247,1646,2428,7321,4879,1116,2278,8270,5515,1013,2826,9358,5565,578,2888,9031,4840,320,2873,8036,2134,91,2573,4801,344,17,1498,1861,26686,5518,23934,56137,0,116,8242,8362,216,1098,5880,7197,5661,3250,5208,14119,9383,2189,4181,15751,10594,2058,5313,17969,11030,1265,5120,17413,9932,656,4439,15030,5050,221,3623,8891,1037,37,2039,3116,52913,10879,44050,107835
CED142,3,63,2615,2680,154,1144,8335,9636,4980,7534,15173,27680,5015,3905,6076,14992,2752,2332,4359,9439,2264,1098,3045,6406,1721,413,1857,3991,817,88,748,1654,222,6,228,458,17918,16585,42435,76937,8,96,3039,3146,360,1547,9827,11733,6020,6983,13886,26897,4652,2221,5267,12139,2741,1085,3531,7359,2231,580,3151,5958,1409,203,2211,3827,560,32,1254,1847,60,4,528,599,18046,12767,42687,73500,12,159,5653,5823,512,2692,18165,21371,10999,14520,29056,54574,9663,6130,11341,27130,5488,3418,7883,16792,4495,1682,6193,12362,3130,618,4072,7817,1376,128,2004,3502,283,12,761,1060,35962,29347,85127,150439
CED143,0,9,3513,3521,43,217,2799,3053,2527,2500,3794,8815,6732,1766,2123,10617,6417,1075,1910,9398,4550,596,1543,6692,3510,310,1155,4975,1832,90,607,2528,620,14,393,1027,26220,6579,17838,50631,3,12,3393,3408,85,396,2576,3063,3616,2813,3740,10164,7268,1621,2567,11465,6577,940,2735,10253,4304,496,2452,7252,3126,218,2359,5708,1320,42,1797,3161,297,13,1242,1553,26593,6554,22863,56018,3,21,6909,6934,128,617,5371,6112,6140,5310,7527,18979,14002,3386,4694,22083,12992,2015,4644,19656,8854,1093,3996,13940,6635,526,3518,10675,3149,139,2400,5685,911,29,1637,2577,52814,13134,40708,106654
CED144,4,11,5274,5288,251,175,5840,6270,5232,894,7739,13869,7462,615,3100,11175,6585,600,2724,9905,5372,416,2154,7948,3652,200,1389,5237,2110,70,814,2993,581,8,393,984,31247,2999,29426,63666,33,12,4936,4983,994,271,4532,5800,7311,1009,4989,13311,7413,650,2988,11053,6462,602,3408,10463,4786,384,3187,8359,2854,135,2325,5314,1344,48,2067,3455,233,0,1181,1413,31434,3112,29615,64152,37,25,10212,10274,1241,445,10378,12066,12542,1902,12731,27178,14871,1267,6090,22227,13047,1200,6126,20372,10167,800,5347,16310,6504,331,3709,10546,3450,120,2876,6447,818,11,1573,2400,62679,6105,59036,127826
CED145,0,7,2394,2408,22,257,2753,3033,2340,3497,6115,11947,5273,2249,2777,10300,4525,1275,2107,7904,3442,700,1679,5827,3010,415,1280,4704,1522,125,660,2312,532,41,399,967,20671,8565,20169,49402,3,16,2358,2377,72,477,3020,3561,3347,3819,6860,14027,5703,1732,3348,10789,4539,920,2797,8255,3355,493,2526,6371,2669,255,2438,5362,1059,70,1847,2974,228,11,1183,1417,20971,7790,26376,55137,3,22,4759,4786,90,734,5767,6593,5687,7313,12970,25974,10980,3982,6125,21086,9067,2197,4903,16164,6794,1192,4209,12193,5680,666,3720,10071,2580,194,2506,5282,759,51,1575,2387,41640,16354,46541,104535
CED146,4,14,6425,6446,155,212,5363,5733,3999,843,5386,10222,7360,770,2523,10647,7728,728,2214,10669,6092,504,1730,8325,3542,195,963,4700,1416,60,564,2047,277,6,216,499,30560,3335,25384,59287,21,39,5881,5940,525,296,4885,5711,5854,961,4527,11341,8172,809,2897,11884,7240,710,3080,11033,5407,411,2698,8518,2553,139,2045,4734,870,33,1544,2451,97,10,685,788,30744,3409,28249,62403,24,49,12306,12389,678,505,10251,11438,9853,1801,9914,21567,15530,1584,5420,22533,14963,1438,5302,21707,11500,914,4433,16839,6097,336,3008,9434,2293,94,2110,4500,377,13,900,1288,61308,6743,53635,121691
CED147,0,39,4624,4671,124,413,3317,3851,2822,1416,3054,7291,5037,1063,1944,8040,5438,964,2399,8800,5538,700,2053,8289,5214,355,1553,7121,2883,134,918,3937,639,27,390,1052,27688,5099,20260,53052,3,79,4399,4482,249,607,2881,3740,3722,1467,2669,7853,5445,1101,2339,8889,5833,972,2946,9760,5702,576,2913,9192,4766,294,2801,7867,2071,84,2461,4618,272,11,1171,1450,28070,5192,24583,57843,3,119,9029,9151,370,1016,6199,7592,6540,2880,5720,15136,10478,2165,4284,16929,11272,1940,5347,18562,11241,1274,4966,17479,9978,650,4360,14992,4958,217,3377,8555,915,32,1564,2510,55754,10294,44847,110894
CED194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
