SAL_CODE_2021,M_AgriForestFish_PD,M_AgriForestFish_GD_GC,M_AgriForestFish_BD,M_AgriForestFish_AdD_D,M_AgriForestFish_Cert,M_AgriForestFish_ID_NS,M_AgriForestFish_ToT,M_Min_PD,M_Min_GD_GC,M_Min_BD,M_Min_AdD_D,M_Min_Cert,M_Min_ID_NS,M_Min_ToT,M_Mnfg_PD,M_Mnfg_GD_GC,M_Mnfg_BD,M_Mnfg_AdD_D,M_Mnfg_Cert,M_Mnfg_ID_NS,M_Mnfg_ToT,M_EGW_WS_PD,M_EGW_WS_GD_GC,M_EGW_WS_BD,M_EGW_WS_AdD_D,M_EGW_WS_Cert,M_EGW_WS_ID_NS,M_EGW_WS_ToT,M_Cnstn_PD,M_Cnstn_GD_GC,M_Cnstn_BD,M_Cnstn_AdD_D,M_Cnstn_Cert,M_Cnstn_ID_NS,M_Cnstn_ToT,M_WTrade_PD,M_WTrade_GD_GC,M_WTrade_BD,M_WTrade_AdD_D,M_WTrade_Cert,M_WTrade_ID_NS,M_WTrade_ToT,M_RTrade_PD,M_RTrade_GD_GC,M_RTrade_BD,M_RTrade_AdD_D,M_RTrade_Cert,M_RTrade_ID_NS,M_RTrade_ToT,M_AccomFoodS_PD,M_AccomFoodS_GD_GC,M_AccomFoodS_BD,M_AccomFoodS_AdD_D,M_AccomFoodS_Cert,M_AccomFoodS_ID_NS,M_AccomFoodS_ToT,M_TransPostWhse_PD,M_TransPostWhse_GD_GC,M_TransPostWhse_BD,M_TransPostWhse_AdD_D,M_TransPostWhse_Cert,M_TransPostWhse_ID_NS,M_TransPostWhse_ToT,M_InfoMedTelecom_PD,M_InfoMedTelecom_GD_GC,M_InfoMedTelecom_BD,M_InfoMedTelecom_AdD_D,M_InfoMedTelecom_Cert,M_InfoMedTelecom_ID_NS,M_InfoMedTelecom_ToT,M_FinInsurS_PD,M_FinInsurS_GD_GC,M_FinInsurS_BD,M_FinInsurS_AdD_D,M_FinInsurS_Cert,M_FinInsurS_ID_NS,M_FinInsurS_ToT,M_RentHirREserv_PD,M_RentHirREserv_GD_GC,M_RentHirREserv_BD,M_RentHirREserv_AdD_D,M_RentHirREserv_Cert,M_RentHirREserv_ID_NS,M_RentHirREserv_ToT,M_ProScieTechServ_PD,M_ProScieTechServ_GD_GC,M_ProScieTechServ_BD,M_ProScieTechServ_AdD_D,M_ProScieTechServ_Cert,M_ProScieTechServ_ID_NS,M_ProScieTechServ_ToT,M_AdminSupServ_PD,M_AdminSupServ_GD_GC,M_AdminSupServ_BD,M_AdminSupServ_AdD_D,M_AdminSupServ_Cert,M_AdminSupServ_ID_NS,M_AdminSupServ_ToT,M_PubAdmiSafety_PD,M_PubAdmiSafety_GD_GC,M_PubAdmiSafety_BD,M_PubAdmiSafety_AdD_D,M_PubAdmiSafety_Cert,M_PubAdmiSafety_ID_NS,M_PubAdmiSafety_ToT,M_EducTrain_PD,M_EducTrain_GD_GC,M_EducTrain_BD,M_EducTrain_AdD_D,M_EducTrain_Cert,M_EducTrain_ID_NS,M_EducTrain_ToT,M_HealthCareSocA_PD,M_HealthCareSocA_GD_GC,M_HealthCareSocA_BD,M_HealthCareSocA_AdD_D,M_HealthCareSocA_Cert,M_HealthCareSocA_ID_NS,M_HealthCareSocA_ToT,M_ArtRecServ_PD,M_ArtRecServ_GD_GC,M_ArtRecServ_BD,M_ArtRecServ_AdD_D,M_ArtRecServ_Cert,M_ArtRecServ_ID_NS,M_ArtRecServ_ToT,M_OthServ_PD,M_OthServ_GD_GC,M_OthServ_BD,M_OthServ_AdD_D,M_OthServ_Cert,M_OthServ_ID_NS,M_OthServ_ToT,M_ID_NS_PD,M_ID_NS_GD_GC,M_ID_NS_BD,M_ID_NS_AdD_D,M_ID_NS_Cert,M_ID_NS_ID_NS,M_ID_NS_ToT,M_ToT_PD,M_ToT_GD_GC,M_ToT_BD,M_ToT_AdD_D,M_ToT_Cert,M_ToT_ID_NS,M_ToT_ToT,F_AgriForestFish_PD,F_AgriForestFish_GD_GC,F_AgriForestFish_BD,F_AgriForestFish_AdD_D,F_AgriForestFish_Cert,F_AgriForestFish_ID_NS,F_AgriForestFish_ToT,F_Min_PD,F_Min_GD_GC,F_Min_BD,F_Min_AdD_D,F_Min_Cert,F_Min_ID_NS,F_Min_ToT,F_Mnfg_PD,F_Mnfg_GD_GC,F_Mnfg_BD,F_Mnfg_AdD_D,F_Mnfg_Cert,F_Mnfg_ID_NS,F_Mnfg_ToT,F_EGW_WS_PD,F_EGW_WS_GD_GC,F_EGW_WS_BD,F_EGW_WS_AdD_D,F_EGW_WS_Cert,F_EGW_WS_ID_NS,F_EGW_WS_ToT,F_Cnstn_PD,F_Cnstn_GD_GC,F_Cnstn_BD,F_Cnstn_AdD_D,F_Cnstn_Cert,F_Cnstn_ID_NS,F_Cnstn_ToT,F_WTrade_PD,F_WTrade_GD_GC,F_WTrade_BD,F_WTrade_AdD_D,F_WTrade_Cert,F_WTrade_ID_NS,F_WTrade_ToT,F_RTrade_PD,F_RTrade_GD_GC,F_RTrade_BD,F_RTrade_AdD_D,F_RTrade_Cert,F_RTrade_ID_NS,F_RTrade_ToT,F_AccomFoodS_PD,F_AccomFoodS_GD_GC,F_AccomFoodS_BD,F_AccomFoodS_AdD_D
SAL11658,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,15,0,26,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11659,0,0,0,0,0,0,6,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,0,14,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11660,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,15,6,35,0,64,4,0,10,7,10,0,34,9,0,20,18,108,0,142,3,3,10,0,7,0,27,4,0,19,7,15,0,41,0,0,0,0,8,0,11,3,0,7,11,16,4,40,0,0,16,5,0,0,29,11,5,20,21,4,0,60,0,4,5,0,6,0,18,13,0,70,8,9,0,104,0,0,4,4,7,0,19,19,7,41,25,33,0,129,28,17,47,7,8,0,99,18,3,41,12,5,0,77,0,0,4,3,5,0,15,4,6,4,0,20,0,35,7,0,10,0,13,0,27,136,42,342,141,314,21,992,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,8,3,4,0,15,4,0,4,0,0,0,3,0,0,3,0,9,0,18,4,0,3,5,3,0,13,5,0,15,15,12,3,45,0,0,7,4
SAL11661,0,7,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,7,0,5,9,0,19,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11662,0,0,0,0,0,0,0,0,0,0,0,10,5,18,0,0,6,8,47,0,61,0,0,0,0,5,0,9,0,0,3,3,83,3,93,0,0,0,0,16,0,15,0,0,3,4,21,0,30,0,0,0,3,13,0,11,0,3,0,5,20,0,31,0,0,0,0,4,0,7,0,0,8,0,3,0,9,0,0,0,6,0,0,6,8,4,15,6,3,0,38,0,0,0,0,9,0,12,3,0,6,9,15,0,28,6,5,11,0,3,0,29,3,0,17,10,18,3,51,0,0,0,0,0,0,0,0,0,4,0,26,0,33,0,0,0,0,12,3,19,28,16,79,68,301,16,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,9,0,0,0,0,3,0,0,0,0,5,0,10,0,12,0,0,0,0,4,0,5,0,0,4,4,19,0,36,0,0,3,0
SAL11663,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,28,18,46,10,110,5,0,7,5,3,0,8,4,0,15,8,63,5,92,7,0,11,13,21,0,47,8,0,21,13,20,0,65,0,0,5,6,8,0,19,8,0,36,34,43,3,133,6,0,13,5,4,0,27,4,0,18,14,9,0,49,0,0,3,0,0,0,9,9,0,31,6,7,0,53,8,0,0,5,7,0,21,10,4,17,14,9,3,59,5,0,15,4,3,0,23,11,0,26,14,10,0,60,0,0,3,0,4,0,14,0,0,0,3,18,0,19,10,0,11,5,17,12,48,98,13,269,164,292,32,867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,8,16,0,43,0,0,3,0,4,0,10,0,0,4,8,5,0,21,3,0,7,8,11,0,30,7,0,26,17,15,0,69,0,0,4,6
SAL11664,0,0,0,0,0,0,0,0,0,0,0,4,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11665,0,0,3,0,4,0,5,0,0,0,3,14,0,17,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,4,0,6,0,0,0,0,0,0,4,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,0,14,4,42,0,59,0,0,6,4,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0
SAL11666,0,0,3,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,11,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11667,0,0,3,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,19,0,27,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11668,0,0,3,0,6,0,14,0,0,0,0,0,0,6,26,4,50,28,71,14,181,9,0,9,0,3,0,31,10,0,37,11,77,3,133,13,0,23,3,19,0,57,22,0,40,22,34,3,121,8,0,28,19,11,4,71,28,0,49,40,59,3,188,22,0,27,7,4,3,58,56,5,62,10,11,0,138,4,0,8,5,4,0,25,74,3,109,14,9,9,215,16,0,12,6,15,0,45,41,5,51,29,35,5,166,42,4,27,11,5,0,92,40,9,61,24,27,5,157,4,0,3,8,7,0,20,0,0,0,10,17,0,36,19,4,33,16,28,15,115,431,39,631,263,436,57,1860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,16,15,9,3,59,0,0,3,0,3,0,7,9,0,8,5,4,0,19,10,0,20,4,9,0,43,15,0,52,28,27,8,122,9,0,16,8
SAL11669,0,0,0,0,8,0,14,0,0,0,0,9,0,9,0,0,4,0,44,0,53,0,0,0,0,16,0,17,0,0,3,5,102,0,124,0,0,0,0,17,0,22,0,0,0,0,33,0,39,0,0,6,9,28,3,40,0,0,4,8,28,3,40,0,0,4,0,4,0,8,0,0,3,3,6,0,10,0,0,0,0,4,0,4,0,0,18,0,11,0,35,0,0,0,0,14,0,17,4,0,11,26,54,0,97,7,3,14,5,13,0,45,8,0,17,15,30,3,73,0,0,0,0,3,0,5,0,0,3,4,42,0,51,0,0,4,0,24,3,33,24,9,95,81,492,15,727,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,5,8,4,21,0,0,0,0,5,0,3,0,0,0,0,10,0,17,0,0,0,0,9,0,8,0,0,8,7,41,4,61,0,0,11,3
SAL11670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11671,0,0,4,4,8,0,14,0,0,5,0,0,0,6,6,6,27,22,37,0,101,3,0,5,0,12,0,21,9,3,33,37,113,0,189,17,3,17,9,12,0,59,18,0,36,12,23,0,86,4,0,3,3,3,0,19,3,0,17,3,5,0,31,7,0,14,11,4,3,33,18,3,53,15,9,8,100,5,0,9,13,13,0,35,29,12,106,20,12,4,188,5,0,9,0,9,0,17,15,3,20,13,15,0,66,14,5,26,8,10,0,54,26,11,37,7,0,5,83,3,0,7,0,0,0,13,0,0,8,3,39,0,54,3,6,26,8,14,3,53,179,46,460,183,330,30,1229,0,0,0,7,0,0,6,0,0,0,0,0,0,0,5,3,23,14,6,0,53,0,0,5,6,0,0,12,8,0,14,16,16,0,55,3,0,13,6,7,0,32,4,6,25,20,23,0,75,0,6,8,3
SAL11672,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,5,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,9,3,0,0,0,0,0,5,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,24,10,25,4,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,0
SAL11673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11674,0,0,3,0,17,0,19,0,0,3,3,8,0,20,27,0,67,71,339,5,518,14,3,8,13,51,4,90,10,3,53,68,682,9,834,9,5,31,32,89,6,176,15,3,57,43,140,14,268,3,0,21,16,52,4,104,29,7,61,61,177,13,352,4,0,19,10,24,0,60,19,6,63,54,31,11,189,6,0,17,16,32,5,70,30,11,124,50,66,3,283,3,0,19,18,54,4,98,55,12,140,134,172,11,534,78,25,102,26,37,6,266,59,12,108,44,55,5,285,3,0,16,12,13,0,43,9,0,16,20,177,4,220,17,5,28,29,122,16,213,391,97,963,728,2341,109,4633,0,0,3,5,4,0,14,0,0,0,0,0,0,0,7,0,44,35,59,3,155,0,0,5,6,12,0,29,12,0,19,36,74,3,141,4,0,26,28,31,3,88,11,11,87,72,129,5,312,3,6,22,25
SAL11675,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11676,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,6,25,0,41,0,0,0,0,6,0,13,0,0,5,7,57,3,70,0,0,0,3,13,0,14,0,0,8,3,15,0,29,0,0,0,8,8,0,20,0,0,4,5,7,0,17,0,0,3,0,0,0,6,0,0,0,3,6,0,14,0,0,0,0,0,0,10,0,0,22,10,10,3,40,0,0,0,3,7,0,6,4,0,5,16,14,0,37,5,4,14,4,3,0,19,5,4,0,0,9,0,16,0,0,0,0,4,0,4,0,0,3,0,9,0,10,0,0,3,3,8,0,13,16,7,90,70,185,12,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,14,0,0,0,0,0,0,0,0,0,4,4,8,0,12,3,0,3,0,0,0,3,0,0,9,0,15,0,29,0,0,4,0
SAL11677,0,0,9,3,14,0,22,0,0,0,0,0,0,0,0,0,12,8,32,0,51,0,0,0,5,3,0,8,3,5,16,17,146,8,192,0,0,11,3,9,0,28,0,0,8,5,17,0,31,5,0,0,0,3,0,13,3,0,3,0,8,0,12,3,0,3,4,6,0,19,5,0,14,7,7,0,31,0,0,0,4,6,0,18,15,0,49,15,4,3,75,0,3,3,0,15,0,26,5,0,13,7,11,0,30,7,0,8,4,5,0,30,6,0,18,0,10,0,30,0,0,0,0,0,0,3,4,0,5,6,25,0,35,3,0,3,3,17,5,36,47,12,175,107,332,14,688,0,0,8,5,9,4,26,0,0,0,0,0,0,0,0,0,8,5,8,0,24,0,0,3,0,0,0,6,3,0,9,16,12,4,41,0,0,10,4,8,0,25,0,0,16,9,21,3,55,0,0,9,4
SAL11678,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,4,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,27,4,11,0,50,0,0,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0
SAL11679,0,0,0,4,6,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,6,0,0,0,0,33,0,37,0,0,0,0,3,0,3,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,3,0,3,0,0,0,3,4,0,8,0,0,0,0,4,0,7,0,0,3,3,7,0,11,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,7,0,9,0,0,10,17,85,0,109,0,0,0,5,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0
SAL11680,0,0,0,0,5,0,5,0,0,0,3,13,0,16,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,39,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11682,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,0,7,9,50,3,75,0,0,0,3,10,0,11,0,0,5,7,76,0,89,0,0,4,5,0,0,7,0,0,4,10,18,0,32,0,0,4,8,15,0,24,0,0,3,8,25,0,35,0,0,0,0,0,0,0,0,0,6,5,0,0,10,0,0,3,0,3,0,3,0,4,21,4,11,0,40,0,0,0,0,3,0,8,8,0,9,7,23,0,50,8,3,21,4,8,0,45,9,4,18,10,10,8,47,0,0,0,4,0,0,5,0,0,0,0,18,0,22,0,0,4,3,12,3,28,34,15,116,74,283,12,542,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,4,9,0,21,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,3,0,0,0,4,0,0,0,8,29,0,40,6,0,6,7
SAL11683,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11684,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,3,33,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0
