SAL_CODE_2021,Neg_Nil_inc_cpl_fam_no_child,Neg_Nil_inc_cpl_fam_wth_chld,Neg_Nil_inc_One_parent_fam,Neg_Nil_inc_Other_fam,Neg_Nil_inc_Tot,FI_1_149_cpl_fam_no_child,FI_1_149_cpl_fam_with_child,FI_1_149_One_parent_fam,FI_1_149_Other_fam,FI_1_149_Tot,FI_150_299_cpl_fam_no_child,FI_150_299_cpl_fam_with_child,FI_150_299_One_parent_fam,FI_150_299_Other_fam,FI_150_299_Tot,FI_300_399_cpl_fam_no_child,FI_300_399_cpl_fam_with_child,FI_300_399_One_parent_fam,FI_300_399_Other_fam,FI_300_399_Tot,FI_400_499_cpl_fam_no_child,FI_400_499_cpl_fam_with_child,FI_400_499_One_parent_fam,FI_400_499_Other_fam,FI_400_499_Tot,FI_500_649_cpl_fam_no_child,FI_500_649_cpl_fam_with_child,FI_500_649_One_parent_fam,FI_500_649_Other_fam,FI_500_649_Tot,FI_650_799_cpl_fam_no_child,FI_650_799_cpl_fam_with_child,FI_650_799_One_parent_fam,FI_650_799_Other_fam,FI_650_799_Tot,FI_800_999_cpl_fam_no_child,FI_800_999_cpl_fam_wth_chld,FI_800_999_One_parent_fam,FI_800_999_Other_fam,FI_800_999_Tot,FI_1000_1249_cpl_fam_no_child,FI_1000_1249_cpl_fam_wth_chld,FI_1000_1249_One_parent_fam,FI_1000_1249_Other_fam,FI_1000_1249_Tot,FI_1250_1499_cpl_fam_no_child,FI_1250_1499_cpl_fam_wth_chld,FI_1250_1499_One_parent_fam,FI_1250_1499_Other_fam,FI_1250_1499_Tot,FI_1500_1749_cpl_fam_no_child,FI_1500_1749_cpl_fam_wth_chld,FI_1500_1749_One_parent_fam,FI_1500_1749_Other_fam,FI_1500_1749_Tot,FI_1750_1999_cpl_fam_no_child,FI_1750_1999_cpl_fam_wth_chld,FI_1750_1999_One_parent_fam,FI_1750_1999_Other_fam,FI_1750_1999_Tot,FI_2000_2499_cpl_fam_no_child,FI_2000_2499_cpl_fam_wth_chld,FI_2000_2499_One_parent_fam,FI_2000_2499_Other_fam,FI_2000_2499_Tot,FI_2500_2999_cpl_fam_no_child,FI_2500_2999_cpl_fam_wth_chld,FI_2500_2999_One_parent_fam,FI_2500_2999_Other_fam,FI_2500_2999_Tot,FI_3000_3499_cpl_fam_no_child,FI_3000_3499_cpl_fam_wth_chld,FI_3000_3499_One_parent_fam,FI_3000_3499_Other_fam,FI_3000_3499_Tot,FI_3500_3999_cpl_fam_no_child,FI_3500_3999_cpl_fam_wth_chld,FI_3500_3999_One_parent_fam,FI_3500_3999_Other_fam,FI_3500_3999_Tot,FI_4000_more_cpl_fam_no_child,FI_4000_more_cpl_fam_wth_chld,FI_4000_more_One_parent_fam,FI_4000_more_Other_fam,FI_4000_more_Tot,Prt_inc_std_cpl_fam_no_child,Part_inc_std_cpl_fam_wth_chld,Part_inc_statd_One_parent_fam,Partial_income_statd_Othr_fam,Partial_income_stated_Tot,All_inc_ns_cpl_fam_no_child,All_inc_ns_cpl_fam_wth_chld,All_incomes_ns_One_parent_fam,All_incomes_ns_Other_fam,All_incomes_ns_Tot,Tot_cpl_fam_no_child,Tot_cpl_fam_wth_chld,Tot_One_parent_fam,Tot_Other_fam,Tot_Tot
SAL13977,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,10
SAL13978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,5,0,0,0,0,0,3,0,0,0,3,4,0,0,0,4,3,0,0,0,5,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,0,0,29
SAL13979,3,0,0,0,3,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,0,10,0,17,9,0,11,0,21,49,4,10,0,60,15,8,16,0,41,21,5,6,3,35,20,12,11,0,43,20,15,0,0,29,15,9,5,0,32,26,21,14,0,63,17,22,0,0,47,14,11,0,0,21,5,14,0,0,23,16,13,0,0,30,9,26,9,0,48,8,3,5,0,17,270,161,96,9,532
SAL13980,15,0,5,0,11,11,0,0,0,11,4,0,9,0,12,3,0,5,0,8,20,0,13,0,35,4,0,17,0,26,89,0,18,0,111,60,4,24,0,92,76,16,37,0,130,75,28,26,0,135,25,26,17,0,74,42,33,19,0,96,74,83,27,0,180,53,97,9,0,155,34,84,3,0,124,16,53,4,0,73,49,148,6,0,202,12,58,12,0,76,6,0,0,0,14,657,639,251,8,1556
SAL13981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,3,3,3,0,0,8,0,0,0,0,4,0,0,0,0,6,0,6,0,0,8,0,6,0,0,6,0,5,0,0,4,3,3,0,0,5,0,0,0,0,0,0,7,0,0,5,0,3,0,0,11,0,0,0,0,0,24,30,3,0,58
SAL13982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,3,0,7,5,0,0,0,5,9,4,0,0,6,4,0,5,0,11,3,0,0,0,3,0,6,0,0,3,0,3,0,0,7,4,12,5,0,19,7,15,0,0,19,5,5,0,0,10,0,0,0,0,0,9,3,0,0,11,10,3,4,0,10,4,0,0,0,4,54,50,17,3,126
SAL13983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SAL13984,7,4,0,0,15,6,0,4,0,6,3,0,9,0,15,4,0,11,0,11,28,6,23,3,63,11,3,36,0,52,115,7,34,0,152,64,11,49,4,126,63,32,44,3,136,73,48,34,3,165,40,47,19,3,113,47,33,21,0,108,80,105,13,0,205,54,95,8,0,158,36,68,3,0,102,15,32,0,0,49,40,70,0,0,104,40,74,27,0,141,18,7,4,0,30,745,638,340,23,1747
SAL13985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,10,0,0,14
SAL13986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,0,18
SAL13987,19,0,0,0,24,15,0,4,0,19,9,0,8,0,17,4,0,10,0,20,48,0,17,0,63,31,5,28,0,61,248,4,33,0,287,141,17,37,10,195,119,29,56,6,207,120,32,28,5,181,29,29,15,0,75,43,26,11,0,79,74,63,15,4,156,25,42,15,0,79,13,26,4,0,49,10,16,0,0,25,25,28,0,0,60,36,33,30,0,96,36,4,4,0,47,1034,356,315,24,1726
SAL13988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,9
SAL13989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,4,0,0,0,3,0,0,3,0,4,0,0,3,0,0,0,4,4,0,9,7,0,0,0,4,0,0,0,0,4,0,4,0,0,4,5,3,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,24,11,17,0,52
SAL13990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5
SAL13991,14,0,0,0,16,10,0,0,0,13,7,0,3,0,6,3,0,0,0,5,13,0,5,0,19,19,0,3,0,19,85,0,5,0,89,73,5,10,0,89,76,15,15,0,101,80,21,7,0,113,43,18,17,0,76,40,13,0,0,52,62,53,5,0,125,37,30,3,0,77,24,39,0,0,64,7,20,0,0,30,31,39,0,0,71,19,26,4,0,52,8,0,0,0,9,655,288,88,5,1036
SAL13992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,4,0,0,4,0,0,0,0,0,10,10,0,0,24
SAL13993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,3,0,0,0,3,5,3,0,0,10,0,0,0,0,0,0,0,0,0,0,4,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,4,0,0,0,0,0,22,16,3,0,41
SAL13994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,4,0,0,5,0,0,0,0,0,0,3,0,0,3,0,6,0,0,3,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,19,27,3,0,48
SAL13995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,15,4,5,0,21
SAL13996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5
SAL13997,5,0,0,0,5,5,0,0,0,7,0,0,0,0,0,3,0,4,0,3,14,0,0,0,21,10,0,0,0,13,105,3,0,0,111,44,5,13,0,63,65,7,6,0,81,58,10,10,0,72,33,11,9,0,52,31,13,9,0,51,47,25,9,0,72,15,22,0,0,41,21,6,0,0,27,7,9,0,0,13,24,6,0,0,32,21,15,4,0,39,8,0,0,0,8,516,130,65,5,716
SAL13998,42,6,22,0,71,14,4,0,0,21,7,5,4,0,18,4,5,3,0,10,19,3,10,3,32,12,9,17,0,39,49,15,13,3,80,52,13,18,5,90,85,25,38,3,148,81,40,27,3,146,47,42,22,4,118,80,44,29,0,149,130,144,65,5,345,98,110,30,0,239,88,141,26,0,253,75,124,10,0,204,300,1184,48,3,1538,34,95,30,0,155,10,10,0,3,25,1220,2019,409,33,3682
SAL13999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,15,11,0,0,28
SAL14000,8,7,6,0,17,4,0,3,0,10,3,0,0,0,6,0,0,3,0,9,12,3,0,0,18,3,5,5,0,14,17,8,4,0,35,16,9,5,3,31,9,15,6,0,34,20,19,10,0,56,16,12,0,0,33,17,27,9,0,49,45,36,12,0,93,29,35,3,0,63,15,31,4,0,54,15,20,0,0,40,21,64,9,0,86,7,17,10,3,41,7,3,0,0,9,279,305,88,15,686
SAL14001,5,0,5,0,9,0,0,0,0,3,3,0,4,0,6,5,4,4,0,3,6,0,3,0,11,3,0,13,0,18,22,3,13,0,38,16,11,17,0,40,26,15,27,0,64,32,22,19,0,74,31,9,10,0,50,30,16,12,0,65,56,65,11,0,133,46,51,7,0,102,30,41,3,0,75,20,37,3,0,59,31,90,8,0,121,18,31,16,0,61,3,0,7,0,13,373,397,171,5,949
SAL14002,18,0,4,0,23,17,0,0,0,21,10,0,3,0,12,4,0,4,0,11,34,3,14,0,52,31,0,24,0,62,167,4,39,7,217,132,15,58,7,207,118,38,62,3,226,165,71,43,7,285,66,52,34,0,153,84,36,25,0,147,124,88,34,4,254,97,61,18,3,179,60,58,7,0,124,27,37,4,0,66,60,87,6,5,160,54,56,29,0,141,28,4,4,0,42,1298,616,420,46,2373
SAL14003,18,0,8,0,26,9,4,4,0,11,0,0,8,0,12,6,4,9,0,17,30,6,19,0,52,15,4,32,0,47,192,10,39,3,239,129,8,60,7,212,78,28,70,5,185,104,57,55,8,223,39,47,31,7,116,52,55,22,0,138,95,106,35,4,234,49,69,19,3,142,16,55,12,0,81,12,30,7,0,41,14,47,4,3,65,33,46,41,3,122,28,8,7,4,47,931,572,475,48,2024
SAL14004,3,4,0,0,14,6,0,4,0,14,6,0,0,0,6,5,0,5,0,8,24,6,24,0,46,10,3,32,0,44,150,9,38,0,189,79,18,61,6,164,48,31,51,5,134,75,51,39,6,172,44,24,25,0,93,43,38,19,0,98,73,100,16,5,190,38,56,14,0,113,23,46,0,0,65,14,24,0,0,34,29,36,4,0,66,27,43,26,0,104,16,7,15,0,34,705,481,376,26,1590
SAL14005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,3,0,0,8
SAL14006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,15,7,9,0,33
SAL14007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SAL14010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,14
SAL14011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,4,0,0,0,4,5,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,5,0,0,4,0,0,0,0,0,28,6,0,0,37
SAL14012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,3,0,6,0,3,5,0,6,0,12,8,0,0,0,10,9,6,7,0,17,3,7,0,0,10,4,10,0,0,9,0,5,0,0,5,7,10,0,0,15,0,3,0,0,7,0,4,0,0,3,0,0,0,0,0,8,5,0,0,6,4,0,0,0,4,0,0,0,0,5,53,47,24,0,126
SAL14013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,4,3,0,0,0,3,4,0,0,0,4,0,0,0,0,0,0,3,0,0,3,3,0,0,0,3,3,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,26,9,3,0,38
SAL14014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,5,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,14,10,0,29
SAL14015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,10,4,0,0,0,4,5,3,0,0,8,6,0,0,0,3,0,0,0,0,0,0,4,0,0,0,3,6,0,0,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,15,5,0,55
SAL14016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,10,3,0,28
SAL14017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,10
SAL14018,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,5,4,0,0,0,6,12,8,3,0,20,3,3,0,0,9,6,8,8,0,20,11,3,0,0,14,4,6,5,0,16,3,5,7,0,13,12,7,0,0,20,4,7,0,0,13,0,4,0,0,12,0,0,0,0,0,0,4,0,0,8,6,4,0,0,9,0,0,0,0,6,70,64,30,0,164
SAL14019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,5,0,3,0,4,0,4,5,0,3,4,0,0,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,3,0,0,0,0,0,27,19,4,4,52
SAL14020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,14
SAL14021,24,0,5,0,25,6,0,6,0,11,9,0,0,0,16,4,0,11,0,10,47,4,23,3,74,27,6,35,0,71,212,8,44,0,261,124,7,57,5,188,102,38,62,8,211,113,55,42,3,219,57,57,31,0,147,52,42,25,0,118,83,131,21,9,249,44,78,6,0,135,16,48,0,0,65,6,26,0,0,32,31,28,4,0,69,28,51,24,0,108,17,6,10,0,35,997,600,409,27,2032
SAL14022,3,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,3,0,8,0,0,0,0,3,9,0,5,0,7,22,0,0,0,27,17,0,5,0,25,13,3,0,0,24,8,11,0,0,20,6,0,0,0,8,7,12,5,0,19,12,6,3,0,27,3,7,0,0,10,0,7,0,0,8,0,0,0,0,0,0,0,0,0,3,4,4,5,0,24,0,0,0,0,0,112,59,39,3,207
SAL14023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,3,0,0,7,5,4,0,0,3,5,0,4,0,7,0,4,0,0,4,3,0,0,0,3,7,0,0,0,6,4,0,0,0,4,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,3,21,13,15,0,53
SAL14024,18,10,8,3,40,4,0,0,3,10,0,0,6,0,6,0,0,3,0,9,7,0,4,3,17,10,8,13,5,34,28,3,6,0,42,28,4,15,5,55,47,21,14,7,91,69,18,16,9,114,56,10,12,8,81,56,19,9,0,83,115,37,9,10,165,79,33,4,12,127,66,35,3,0,103,40,14,5,0,62,155,81,3,3,247,23,15,16,0,55,6,0,4,0,7,808,313,149,81,1349
SAL14025,43,3,14,0,57,19,0,0,0,19,14,0,16,0,31,7,0,18,0,29,51,9,45,3,103,36,7,71,4,115,213,23,101,9,341,144,43,113,9,307,172,62,117,12,367,184,102,120,13,412,105,111,72,0,289,112,103,73,3,295,211,284,113,4,618,113,212,40,4,369,116,211,20,0,343,53,141,10,0,196,151,356,27,0,533,58,86,54,5,205,33,20,9,4,61,1814,1761,1030,76,4680
SAL14026,10,0,6,0,8,9,4,0,0,13,0,0,6,0,9,3,0,10,0,13,21,0,17,0,43,10,9,39,0,60,89,13,24,3,123,59,14,50,9,127,39,20,44,3,105,53,45,34,4,136,23,28,23,3,76,31,36,20,0,91,61,97,26,4,188,55,63,12,0,135,16,56,8,0,85,11,36,0,0,46,21,66,3,0,83,12,31,22,0,68,13,0,7,0,21,535,509,351,32,1433
SAL14027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6
SAL14028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,10
SAL14029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,14,3,0,0,17,3,0,5,0,7,4,3,0,0,4,3,4,0,0,6,0,4,0,0,6,0,0,0,0,5,9,9,0,0,12,4,7,0,0,9,6,0,0,0,6,0,0,0,0,0,0,4,0,0,9,3,10,0,0,14,0,0,0,0,8,55,35,8,0,107
SAL14030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL14031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4
SAL14032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,6
SAL14033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,4,6,0,0,0,11,3,0,7,0,9,9,4,0,0,12,3,4,0,0,5,3,3,0,0,8,5,0,0,0,4,5,7,0,0,10,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,34,21,10,0,68
SAL14034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,3,9,3,0,19
