SAL_CODE_2021,Sme_Usl_ad_5_yr_ago_as_2021_M,Sme_Usl_ad_5_yr_ago_as_2021_F,Sme_Usl_ad_5_yr_ago_as_2021_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SAL10781,5513,5594,11112,711,661,1364,2852,2707,5561,41,31,75,40,34,71,18,12,31,16,14,33,0,7,16,6,0,6,16,11,35,0,0,0,2996,2821,5819,2357,1868,4225,106,80,189,6169,5427,11598,1113,966,2082,12797,11990,24784
SAL10782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10783,36,43,73,10,11,24,30,30,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,63,3,5,3,0,0,0,43,45,96,3,4,5,84,92,175
SAL10784,372,408,776,42,37,80,137,136,276,0,0,5,7,0,12,0,8,10,0,3,0,0,0,0,0,0,0,6,5,8,0,0,0,157,154,310,15,11,23,0,0,6,212,205,414,15,15,32,600,624,1225
SAL10785,6,4,10,6,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,8,0,0,0,13,11,21
SAL10786,13,8,20,3,4,6,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,13,0,0,0,0,0,0,11,3,16,3,3,6,34,12,48
SAL10787,229,231,456,27,33,56,41,40,87,0,0,8,8,6,14,0,0,3,0,0,0,0,0,0,0,0,4,7,11,18,0,0,0,61,62,128,3,5,16,0,0,0,98,97,201,36,49,85,363,372,740
SAL10788,8,8,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,6,0,0,0,10,12,17
SAL10789,227,207,429,10,14,32,101,118,214,0,0,0,10,8,16,0,0,0,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,110,129,237,0,0,0,0,0,0,130,139,272,34,31,68,390,375,762
SAL10790,3515,3622,7136,334,350,684,1015,1104,2120,20,11,34,7,7,15,12,11,22,5,8,15,0,0,0,0,0,0,0,3,3,0,0,0,1065,1148,2213,369,416,785,53,44,90,1816,1959,3771,396,387,777,5726,5960,11688
SAL10791,3013,3198,6206,239,224,462,871,851,1720,20,18,40,4,0,12,8,9,17,0,4,6,0,0,0,0,0,0,5,3,5,0,0,0,911,884,1790,292,350,645,39,31,73,1482,1487,2969,351,307,661,4842,4991,9832
SAL10792,134,144,280,6,9,17,52,49,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,53,109,11,6,21,0,0,0,78,70,147,18,12,33,233,231,461
SAL10793,64,57,123,3,3,8,14,13,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,31,0,3,4,0,0,0,22,21,44,6,3,6,89,80,172
SAL10794,9,5,15,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,6,5,0,3,15,13,25
SAL10795,649,670,1320,122,160,283,174,185,361,0,0,0,0,5,10,0,4,12,5,0,6,0,0,3,0,0,0,0,4,10,0,0,0,189,205,396,16,15,29,9,13,20,326,391,723,124,146,271,1099,1207,2308
SAL10796,1890,1967,3859,144,156,298,1330,1372,2705,23,28,53,22,32,45,9,4,13,17,14,32,0,4,4,4,0,4,4,9,10,0,0,0,1406,1464,2871,599,593,1193,46,43,86,2192,2261,4450,271,268,540,4352,4490,8847
SAL10797,300,307,611,27,37,61,156,161,318,6,0,5,11,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,170,173,342,3,3,5,4,0,4,206,210,414,50,74,128,552,593,1145
SAL10798,123,114,235,22,12,33,54,59,116,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,57,69,128,3,5,7,0,0,0,82,78,168,18,15,37,226,213,433
SAL10799,20,20,43,0,0,0,5,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,17,0,0,0,0,0,0,9,9,11,3,0,5,27,32,62
SAL10800,3,6,5,0,0,0,0,0,3,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,5,0,7,0,0,0,8,7,13
SAL10801,38,40,74,6,6,16,10,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,20,4,0,3,0,0,0,20,15,38,13,8,21,69,63,128
SAL10802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
SAL10803,183,157,340,30,23,57,33,32,60,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,23,22,47,0,0,0,55,56,111,5,3,8,0,5,5,88,87,176,19,18,40,293,264,564
SAL10804,26,14,38,0,0,0,9,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,13,5,3,3,0,0,0,15,15,24,4,3,4,36,26,61
SAL10805,57,55,111,3,4,5,4,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,17,0,0,0,0,0,0,15,4,20,10,12,26,80,73,157
SAL10806,21,11,32,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,8,9,6,5,0,3,30,13,45
SAL10807,82,81,166,11,7,19,18,25,43,0,0,3,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,28,51,0,0,0,0,0,0,32,41,72,11,16,22,128,141,266
SAL10808,1685,1685,3368,150,176,325,775,846,1622,28,23,49,22,16,39,0,4,7,12,4,14,3,4,5,8,4,13,0,10,9,0,0,0,842,913,1753,33,45,80,33,26,60,1061,1163,2219,172,164,332,2915,3004,5925
SAL10809,391,430,823,17,29,53,149,189,335,5,3,11,3,4,5,0,0,0,0,0,0,0,0,0,8,4,13,0,0,0,0,0,0,168,200,360,3,8,13,3,0,5,188,240,433,26,33,59,608,705,1310
SAL10810,853,913,1767,90,111,198,274,300,573,7,13,22,8,9,14,4,0,4,3,0,3,0,0,0,3,0,3,3,0,9,0,0,0,302,330,629,30,29,57,6,5,15,431,470,900,45,43,92,1332,1427,2756
SAL10811,193,241,436,31,63,91,102,107,207,4,3,8,3,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,121,232,7,11,18,5,0,10,151,194,345,23,22,41,370,451,825
SAL10812,190,182,372,13,13,24,49,43,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,45,93,0,0,3,3,0,0,61,61,120,17,22,35,272,263,532
SAL10813,42,39,74,8,11,19,7,7,9,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,18,3,0,5,0,0,0,19,22,40,17,11,35,80,68,145
SAL10814,2653,2936,5587,370,380,747,2011,2044,4056,27,21,51,43,54,97,6,6,13,13,16,26,0,0,9,6,5,11,6,9,17,0,0,0,2122,2156,4280,191,233,423,38,32,75,2720,2802,5521,303,282,588,5677,6019,11694
SAL10815,3850,4018,7869,272,302,573,1494,1572,3066,7,13,15,35,18,55,6,0,8,8,8,16,0,3,5,0,0,0,7,10,16,0,0,0,1564,1622,3183,112,128,241,35,25,62,1990,2070,4065,209,201,412,6046,6292,12340
SAL10816,17,10,27,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,4,0,9,0,0,0,18,12,31
SAL10817,7222,7434,14654,443,492,935,3425,3400,6823,79,70,151,81,80,160,30,40,69,50,41,94,6,4,7,8,7,13,25,29,51,0,0,0,3704,3673,7379,1278,1315,2594,91,71,162,5517,5554,11075,371,384,756,13108,13373,26487
SAL10818,2930,2939,5867,223,235,460,1108,1052,2160,20,16,30,14,10,28,8,9,14,5,8,15,4,4,3,3,0,3,7,0,11,0,0,0,1164,1102,2266,512,460,967,31,21,50,1927,1819,3747,242,235,476,5102,4993,10097
SAL10819,816,831,1645,77,75,146,495,493,994,0,8,10,9,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,512,1018,47,57,107,10,9,20,636,656,1293,62,55,122,1514,1539,3053
SAL10820,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4
SAL10821,50,48,97,3,10,8,14,12,19,0,0,0,4,3,12,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,18,15,36,0,0,0,3,0,3,24,29,52,32,19,52,107,90,197
SAL10822,55,60,111,7,7,16,10,28,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,24,39,0,0,0,0,0,0,23,40,58,9,0,13,88,97,182
SAL10823,0,0,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,5,7,0,0,0,3,4,10
SAL10824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10825,902,962,1864,70,57,128,305,292,596,7,4,10,0,3,4,0,0,3,4,0,4,0,0,0,0,0,0,0,0,4,0,0,0,322,295,621,127,102,223,12,13,28,533,467,999,229,208,433,1661,1629,3292
SAL10826,63,45,106,6,9,10,12,17,25,4,8,13,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,22,18,44,0,5,8,0,0,0,32,32,62,12,5,20,103,89,192
SAL10827,39,34,75,8,6,8,10,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,22,0,0,0,3,0,3,22,14,31,28,23,52,90,73,164
SAL10828,8,3,7,4,0,4,6,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,10,0,0,0,0,0,0,8,10,12,0,0,6,15,12,26
SAL10829,428,431,862,56,59,114,326,356,679,3,7,12,16,22,38,0,0,0,6,5,14,0,0,0,4,4,7,0,4,4,0,0,0,362,398,762,41,45,82,5,9,12,464,507,970,60,47,109,952,986,1937
SAL10830,9,5,17,3,3,4,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,0,0,0,0,0,0,5,9,15,0,0,0,17,11,32
SAL10831,92,102,192,8,11,17,13,22,32,0,0,0,4,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,23,37,0,0,0,0,3,3,23,40,64,16,15,32,129,152,282
SAL10832,8,14,23,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,3,4,10,0,0,4,16,18,35
SAL10833,47,51,97,9,13,25,11,16,21,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,28,0,0,0,0,0,0,20,29,51,17,18,34,85,91,179
SAL10834,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,5,10
SAL10835,7,6,8,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,4,4,8,0,0,0,7,8,17
SAL10836,444,472,921,29,26,56,86,98,187,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,102,192,8,7,13,0,0,0,131,136,265,21,13,36,594,629,1222
SAL10837,641,623,1263,49,50,97,301,308,614,3,9,6,3,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,318,629,58,64,123,17,15,24,436,443,875,144,141,283,1216,1211,2422
SAL10838,44,44,94,12,5,16,13,11,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,28,0,0,0,0,5,5,27,22,50,14,13,26,90,80,169
SAL10839,10,9,16,0,0,0,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,7,0,0,0,0,0,0,5,4,7,4,0,4,18,14,28
SAL10840,529,472,1006,29,22,52,77,91,163,3,9,6,0,0,5,0,4,4,5,3,11,0,0,0,0,0,0,75,83,161,0,0,0,162,188,350,7,10,16,0,0,0,203,214,417,53,44,100,780,737,1515
SAL10841,5,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,8
SAL10842,2690,2871,5561,792,892,1686,715,753,1468,13,14,36,125,133,256,7,13,17,4,7,10,0,0,5,0,6,7,0,0,0,0,0,0,871,927,1798,36,42,74,43,46,89,1739,1908,3648,543,544,1086,4971,5323,10298
SAL10843,92,85,174,4,0,4,17,25,40,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,21,46,0,0,3,0,0,0,32,25,57,10,10,25,135,119,254
SAL10844,816,875,1695,51,43,98,246,275,516,6,3,4,3,5,9,0,0,0,3,6,4,0,0,0,0,0,0,0,0,0,0,0,0,252,288,538,71,90,161,3,0,0,375,418,793,31,36,67,1226,1332,2556
SAL10845,56,42,106,0,0,0,17,17,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,18,34,0,0,0,0,0,0,16,19,38,4,3,3,82,61,144
SAL10846,11518,12350,23858,446,484,938,4664,4901,9564,95,85,184,95,89,180,34,31,67,40,59,100,6,8,17,7,9,20,28,26,57,0,0,0,4970,5205,10178,1242,1355,2599,82,105,184,6736,7152,13886,597,768,1359,18850,20264,39110
SAL10847,41,34,78,7,4,9,13,7,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,26,0,0,0,0,0,0,14,15,35,12,4,8,63,55,121
SAL10848,986,958,1947,70,69,141,256,268,523,0,0,0,3,3,9,0,0,0,0,0,7,0,0,0,0,0,0,0,4,5,0,0,0,266,282,552,73,91,157,0,3,8,410,445,852,39,32,72,1437,1434,2871
SAL10849,418,406,824,28,21,45,113,114,227,0,0,0,4,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,117,241,5,0,11,0,0,3,148,147,300,17,22,42,590,577,1168
SAL10850,696,678,1370,187,212,400,279,303,583,38,42,77,153,174,330,4,0,3,6,5,12,0,0,7,0,0,0,0,0,0,0,0,0,486,527,1014,61,66,126,12,13,28,746,816,1566,60,44,103,1501,1542,3043
SAL10851,4782,4982,9767,256,256,521,1683,1740,3430,15,15,30,36,23,64,11,15,23,13,10,25,3,4,7,3,6,6,3,0,5,0,0,0,1768,1822,3583,291,335,626,30,47,73,2345,2460,4805,428,440,869,7557,7883,15443
SAL10852,595,647,1250,94,99,196,271,306,572,14,14,23,14,10,23,0,3,6,0,6,4,0,7,3,0,0,0,38,38,81,0,0,0,347,376,720,6,11,19,8,3,12,453,495,947,105,117,219,1154,1263,2416
SAL10853,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4
SAL10854,25,31,58,5,3,10,7,15,20,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,27,0,0,0,0,0,0,16,11,30,8,4,10,47,50,97
SAL10855,629,553,1180,13,18,29,507,473,974,3,4,8,0,9,11,0,0,0,0,4,4,0,0,0,6,3,3,0,3,3,0,0,0,517,491,1005,27,39,68,13,13,24,575,559,1130,62,50,108,1256,1158,2416
SAL10856,67,53,113,35,34,72,298,309,610,5,0,3,0,5,4,0,0,0,0,3,8,0,0,0,0,0,0,0,3,3,0,0,0,310,321,627,7,5,13,0,0,4,353,364,715,12,12,26,431,431,859
SAL10857,13,11,24,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,6,0,6,0,0,0,21,8,31
SAL10858,288,265,552,32,34,60,175,180,352,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,181,362,12,3,15,5,4,4,222,218,441,23,20,38,524,501,1031
SAL10859,3,4,10,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,3,5,11,12,17,15,18,34
SAL10860,13,13,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,6,11,19,18,37
SAL10861,1248,1353,2599,166,159,323,313,352,672,6,4,14,11,22,35,0,0,0,7,4,6,0,5,6,0,0,3,0,4,0,0,0,0,345,395,741,29,24,54,15,15,32,553,597,1147,58,65,122,1865,2007,3871
SAL10862,141,147,284,6,0,8,42,43,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,47,93,8,3,6,0,0,0,51,54,105,13,11,21,202,212,415
SAL10863,57,52,110,0,6,6,13,18,30,4,0,4,13,13,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,27,58,0,0,0,0,0,0,31,29,63,13,13,27,101,94,198
SAL10864,2451,2510,4958,68,56,122,606,536,1143,6,10,18,0,0,0,7,7,12,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,627,553,1176,70,80,153,7,11,14,769,693,1470,105,100,201,3327,3303,6627
SAL10865,292,260,551,13,3,17,82,77,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,81,163,0,0,3,0,0,0,90,93,180,17,24,43,400,376,780
SAL10866,37,35,73,3,5,9,13,14,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,27,0,0,0,0,0,0,15,17,33,7,7,10,62,60,116
SAL10867,11,9,25,0,0,0,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,0,0,0,0,0,0,7,3,5,0,0,0,17,12,29
SAL10868,4,4,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,4,5,8,12
SAL10869,116,116,235,4,9,12,33,34,67,0,0,0,8,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,40,85,0,0,0,0,0,4,45,49,98,11,16,23,180,178,359
SAL10870,57,46,104,4,9,6,15,8,26,0,0,0,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,19,39,3,0,3,0,0,0,24,21,51,7,10,15,92,85,171
SAL10871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10872,422,467,894,56,86,138,309,330,637,15,7,32,19,16,30,0,6,4,10,13,18,0,0,0,5,0,5,4,5,12,0,0,0,363,382,739,105,116,219,11,11,19,529,593,1119,43,65,107,996,1119,2119
SAL10873,11,4,13,0,5,5,7,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,13,0,0,0,0,0,0,7,9,16,0,0,0,12,16,33
SAL10874,20,11,32,5,0,4,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,7,0,0,0,0,0,0,5,3,13,0,0,5,25,22,44
SAL10875,79,75,154,9,10,16,19,24,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,28,44,0,0,0,4,7,3,35,36,69,10,13,16,122,124,243
SAL10876,95,83,176,7,13,26,33,27,61,0,3,4,5,0,10,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,39,41,80,0,0,3,0,0,0,47,59,108,25,24,46,165,161,329
SAL10877,3386,3787,7179,953,1191,2137,1413,1460,2873,35,29,57,41,58,104,3,12,14,10,5,17,3,7,5,5,5,8,8,12,22,0,0,0,1520,1587,3101,82,83,172,92,102,194,2645,2955,5606,1997,594,2587,8030,7339,15366
SAL10878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10879,710,819,1531,66,75,139,324,366,689,0,0,0,9,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,381,718,4,14,24,10,9,19,413,475,893,108,146,248,1232,1447,2677
SAL10880,22,20,37,0,0,0,9,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,11,0,0,0,12,16,25,0,0,0,0,0,0,13,18,31,6,5,16,43,39,85
SAL10881,21,19,44,0,0,0,4,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,10,0,0,0,0,0,0,3,4,9,0,0,0,21,24,45
SAL10882,32,28,60,7,8,8,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,11,0,0,0,0,0,0,10,11,18,8,0,9,46,42,86
SAL10883,5,11,16,0,0,0,93,184,278,21,64,81,0,10,12,0,3,3,0,7,6,0,4,6,0,0,0,0,3,13,0,0,0,120,276,399,8,9,16,0,0,4,129,287,420,5,0,5,135,300,433
SAL10884,3729,3905,7631,396,430,819,1547,1595,3141,40,40,77,40,44,91,6,4,10,7,17,29,10,12,18,5,9,16,11,12,24,0,0,0,1665,1736,3396,160,198,356,52,44,98,2265,2405,4671,217,213,430,6210,6522,12729
SAL10885,23,17,43,4,4,9,12,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,15,0,0,0,0,0,0,10,11,23,3,0,3,42,28,68
SAL10886,51,45,95,19,10,27,17,8,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,27,0,0,0,0,0,0,30,23,51,8,12,23,88,78,165
SAL10887,8,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,7,15
SAL10888,663,675,1336,98,98,199,302,299,607,3,3,5,11,21,35,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,321,334,653,12,18,27,9,10,22,433,460,899,44,59,104,1141,1192,2335
SAL10889,18,17,33,3,3,5,9,14,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,26,0,0,0,0,0,0,13,13,30,4,4,6,33,32,66
SAL10890,28,26,52,0,0,0,13,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,24,0,0,0,0,0,0,13,11,24,0,5,7,46,38,84
SAL10891,4926,5610,10537,789,911,1691,2867,2856,5721,116,98,218,72,65,136,26,22,45,43,40,82,5,8,16,3,7,12,22,26,50,0,0,0,3163,3116,6283,2074,2516,4587,94,89,185,6122,6632,12748,476,516,987,11523,12747,24276
SAL10892,450,474,925,25,32,53,161,160,322,0,0,3,3,9,10,3,4,4,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,176,175,346,42,49,88,0,0,3,237,255,488,14,18,37,707,745,1452
SAL10893,61,55,119,7,3,13,0,10,8,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,17,0,0,0,0,0,0,9,12,31,8,8,11,80,82,157
SAL10894,26,25,57,0,0,0,19,13,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,13,35,0,6,0,0,0,0,23,17,35,0,0,4,53,43,96
