SAL_CODE_2021,Preschool_M,Preschool_F,Preschool_P,Primary_Government_M,Primary_Government_F,Primary_Government_P,Primary_Catholic_M,Primary_Catholic_F,Primary_Catholic_P,Primry_Othr_non_Govt_M,Primry_Othr_non_Govt_F,Primry_Othr_non_Govt_P,Primary_Tot_Primary_M,Primary_Tot_Primary_F,Primary_Tot_Primary_P,Secondary_Government_M,Secondary_Government_F,Secondary_Government_P,Secondary_Catholic_M,Secondary_Catholic_F,Secondary_Catholic_P,Secondary_Other_non_Govt_M,Secondary_Other_non_Govt_F,Secondary_Other_non_Govt_P,Secondary_Tot_Secondary_M,Secondary_Tot_Secondary_F,Secondary_Tot_Secondary_P,Tert_Voc_edu_Ft_15_24_M,Tert_Voc_edu_Ft_15_24_F,Tert_Voc_edu_Ft_15_24_P,Tert_Voc_edu_Ft_25_ov_M,Tert_Voc_edu_Ft_25_ov_F,Tert_Voc_edu_Ft_25_ov_P,Tert_Voc_edu_Pt_15_24_M,Tert_Voc_edu_Pt_15_24_F,Tert_Voc_edu_Pt_15_24_P,Tert_Voc_edu_Pt_25_ov_M,Tert_Voc_edu_Pt_25_ov_F,Tert_Voc_edu_Pt_25_ov_P,Tert_Voc_edu_F_Pt_ns_M,Tert_Voc_edu_F_Pt_ns_F,Tert_Voc_edu_F_Pt_ns_P,Tert_Voc_edu_Tot_M,Tert_Voc_edu_Tot_F,Tert_Voc_edu_Tot_P,Tert_Uni_oth_h_edu_Ft_15_24_M,Tert_Uni_oth_h_edu_Ft_15_24_F,Tert_Uni_oth_h_edu_Ft_15_24_P,Tert_Uni_oth_h_edu_Ft_25_ov_M,Tert_Uni_oth_h_edu_Ft_25_ov_F,Tert_Uni_oth_h_edu_Ft_25_ov_P,Tert_Uni_oth_h_edu_Pt_15_24_M,Tert_Uni_oth_h_edu_Pt_15_24_F,Tert_Uni_oth_h_edu_Pt_15_24_P,Tert_Uni_oth_h_edu_Pt_25_ov_M,Tert_Uni_oth_h_edu_Pt_25_ov_F,Tert_Uni_oth_h_edu_Pt_25_ov_P,Tert_Uni_oth_h_edu_F_Pt_ns_M,Tert_Uni_oth_h_edu_F_Pt_ns_F,Tert_Uni_oth_h_edu_F_Pt_ns_P,Tert_Uni_other_high_edu_Tot_M,Tert_Uni_other_high_edu_Tot_F,Tert_Uni_other_high_edu_Tot_P,Tert_Tot_Tert_M,Tert_Tot_Tert_F,Tert_Tot_Tert_P,Othr_typ_educ_inst_Ft_stud_M,Othr_typ_educ_inst_Ft_stud_F,Othr_typ_educ_inst_Ft_stud_P,Othr_typ_educ_inst_Pt_stud_M,Othr_typ_educ_inst_Pt_stud_F,Othr_typ_educ_inst_Pt_stud_P,Oth_typ_ed_instit_F_Pt_ns_M,Oth_typ_ed_instit_F_Pt_ns_F,Oth_typ_ed_instit_F_Pt_ns_P,Other_type_educ_instit_Tot_M,Other_type_educ_instit_Tot_F,Other_type_educ_instit_Tot_P,Type_educanl_institution_ns_M,Type_educanl_institution_ns_F,Type_educanl_institution_ns_P,Tot_M,Tot_F,Tot_P
SAL12400,0,0,0,0,0,0,4,0,3,0,0,0,4,0,7,4,0,4,0,3,4,0,3,3,4,6,11,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,11,27
SAL12401,0,0,0,3,3,4,0,0,0,0,0,0,3,3,4,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,9,14,20
SAL12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
SAL12403,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,12,6,19
SAL12404,16,8,27,23,25,45,20,14,35,9,10,20,55,54,107,23,17,35,18,19,31,17,13,31,52,41,97,0,0,0,0,0,0,7,0,14,0,6,13,0,0,0,13,11,23,11,14,26,0,3,3,0,0,0,3,9,11,0,0,0,17,30,51,32,39,73,0,0,0,0,0,0,0,0,0,0,0,0,7,4,14,163,148,314
SAL12405,8,4,8,6,10,13,5,0,3,12,4,19,24,14,35,0,9,7,4,0,4,18,9,18,19,16,31,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,4,11,5,3,9,0,0,0,0,0,0,3,0,8,0,0,0,8,9,16,8,13,24,0,4,4,0,0,0,0,0,0,0,3,3,14,16,30,68,61,129
SAL12406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,5,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,5,8,10,11,23
SAL12407,0,0,10,5,7,12,3,0,3,0,0,0,7,3,16,4,8,14,0,0,0,0,0,0,4,8,14,0,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,3,4,9,11,0,0,0,0,0,6,0,0,0,0,0,6,33,31,63,54,54,108
SAL12408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,6,4,10
SAL12409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12410,7,0,4,8,4,18,8,4,15,0,5,4,15,15,31,6,0,7,7,7,12,4,0,5,14,13,26,0,3,3,0,0,0,3,4,9,0,0,0,0,0,0,3,4,11,7,4,12,0,0,0,0,0,5,0,4,7,0,0,0,9,12,15,7,14,24,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10,51,53,101
SAL12411,5,3,5,6,4,10,0,0,0,0,0,0,6,4,10,4,4,7,0,0,0,0,0,0,5,3,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,5,4,4,3,12,0,0,0,0,0,0,0,0,0,0,0,0,9,7,8,26,18,48
SAL12412,0,0,0,0,6,3,0,0,0,0,0,0,0,6,3,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,9,16,16
SAL12413,5,0,3,4,3,7,0,0,0,0,0,0,4,3,7,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,17,12,10,27
SAL12414,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,9,10
SAL12415,0,0,0,0,0,0,5,3,9,0,0,0,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,13,14,5,18
SAL12416,0,0,0,0,5,7,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13
SAL12417,0,0,0,0,4,6,0,0,0,0,0,0,0,8,10,4,6,12,0,0,0,0,0,0,4,7,11,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,4,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,11,0,0,0,0,0,0,0,0,0,0,0,0,12,8,19,18,33,49
SAL12418,0,0,0,3,0,5,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,3,22
SAL12419,0,0,0,5,9,12,0,0,0,0,0,0,8,9,9,0,0,3,0,0,0,3,0,3,6,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,10,4,14,25,15,45
SAL12420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12421,7,0,3,19,22,33,3,0,4,7,10,14,26,28,53,15,8,24,9,3,12,3,6,12,27,19,50,0,0,0,0,0,0,3,4,6,4,4,8,0,0,0,13,11,20,5,4,11,0,0,0,0,3,3,0,0,0,0,0,0,5,15,23,15,20,38,3,0,5,0,0,0,0,0,0,3,0,4,47,28,75,124,99,226
SAL12422,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,7,15
SAL12423,5,4,5,0,0,4,0,5,4,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,22,22,22,40
SAL12424,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,18,4,13,18
SAL12425,0,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,13
SAL12426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,3,7
SAL12427,3,3,8,3,5,5,0,4,8,9,0,9,13,4,18,0,0,5,0,0,3,7,5,16,11,9,18,0,0,0,3,0,3,0,0,0,0,4,4,0,0,0,0,4,8,0,5,5,0,6,6,0,0,0,0,0,0,0,0,0,0,6,6,0,9,14,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,32,32,64
SAL12428,30,23,52,33,30,61,35,49,82,29,30,61,97,109,205,19,9,32,32,50,77,34,20,51,84,78,164,8,10,10,0,4,4,16,9,21,3,16,20,0,0,0,23,32,53,17,31,52,3,0,5,0,4,3,6,6,12,0,0,0,26,42,67,52,76,126,0,3,3,3,0,3,0,0,0,5,3,7,34,27,63,295,313,609
SAL12429,0,0,0,6,10,14,4,0,4,0,0,0,8,10,16,5,0,8,4,0,4,0,0,0,7,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,4,9,0,0,0,0,0,0,0,0,0,0,0,0,11,11,26,34,31,66
SAL12430,65,43,111,140,145,285,84,50,135,14,27,39,237,221,460,75,89,164,93,108,198,51,46,90,221,232,455,3,6,9,4,7,5,36,9,44,20,19,31,0,0,0,55,42,95,102,98,201,17,19,37,16,21,37,18,37,51,0,0,0,153,175,332,213,216,426,3,0,7,4,13,19,0,4,4,5,18,25,67,64,128,806,792,1597
SAL12431,98,98,200,384,349,731,63,74,137,98,101,198,547,518,1068,270,256,528,61,61,121,76,98,173,412,413,820,26,24,47,23,30,60,37,15,47,26,56,88,0,0,6,119,118,244,81,135,212,20,33,51,20,12,30,17,27,44,3,0,3,135,209,342,255,332,588,27,29,57,24,50,71,0,0,0,46,75,126,424,431,855,1785,1870,3656
SAL12432,3,0,5,5,0,9,4,7,7,0,0,0,8,13,17,0,0,3,0,8,6,3,0,5,10,8,15,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,10,12,0,0,0,0,0,0,0,0,0,0,4,4,4,5,9,29,34,65
SAL12433,3,0,3,3,4,9,0,0,0,0,0,0,3,9,8,0,0,0,4,0,7,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,8,8,13,12,18,34
SAL12434,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,5,8,12
SAL12435,0,8,7,16,15,27,0,4,5,3,6,9,20,23,39,5,8,14,0,0,0,0,0,3,7,11,17,0,0,0,0,0,0,0,0,3,5,0,5,0,0,0,5,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,8,0,0,0,0,0,0,0,0,0,0,0,0,18,25,41,48,65,118
SAL12436,5,0,3,10,4,13,0,0,0,0,0,0,10,4,13,7,5,10,0,3,0,4,0,4,7,3,12,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,3,10,11,0,0,0,0,0,0,0,0,0,0,0,0,5,3,9,28,21,52
SAL12437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL12439,31,18,54,78,63,136,25,27,50,7,9,20,109,102,213,70,59,128,10,12,18,6,9,15,83,72,153,6,0,6,3,8,14,8,5,16,8,29,33,0,0,0,25,40,67,9,10,12,0,8,8,0,3,3,5,8,14,0,0,0,13,25,38,36,71,108,0,0,0,0,4,5,0,0,0,0,6,5,94,109,201,349,383,730
SAL12440,16,23,38,68,53,113,13,20,32,9,3,8,89,71,157,47,53,101,0,6,8,14,4,20,59,67,129,0,3,4,0,3,4,3,3,6,13,20,33,0,0,0,18,25,46,4,0,4,0,10,6,0,0,4,9,10,22,0,0,0,17,16,36,30,50,77,0,7,7,5,6,9,0,0,0,5,7,14,105,96,199,305,315,621
SAL12441,16,11,28,34,30,67,6,6,14,11,16,24,44,51,102,27,30,60,3,3,10,15,10,23,54,43,97,3,0,3,0,0,0,5,0,8,4,8,15,0,0,0,14,10,28,13,18,34,4,0,0,0,0,0,5,12,11,0,0,0,24,31,55,38,41,76,0,0,0,3,6,8,0,0,0,3,3,5,24,23,45,181,180,361
SAL12442,139,111,250,624,568,1194,33,36,70,58,64,124,711,672,1390,479,443,918,36,39,72,46,60,104,554,542,1102,8,34,42,30,60,92,40,23,61,60,103,159,0,0,0,139,215,357,126,181,308,60,65,124,17,16,35,44,52,95,0,0,0,246,316,559,388,535,918,21,29,55,28,32,64,0,0,0,52,67,117,501,549,1047,2352,2479,4827
SAL12443,69,50,121,140,95,233,35,35,65,29,26,48,200,151,356,86,91,182,18,25,43,20,21,36,119,138,262,9,9,14,4,6,11,26,17,41,21,25,47,0,0,0,58,59,113,22,28,51,10,9,15,4,6,6,15,37,48,0,0,0,41,78,120,99,132,231,3,0,5,5,10,16,0,0,0,10,14,22,45,38,82,548,519,1065
SAL12444,5,7,22,33,26,52,20,18,31,24,14,41,76,52,128,21,15,37,31,30,57,27,20,47,84,64,147,0,0,0,0,3,7,4,6,6,4,8,17,0,0,0,14,16,30,32,29,65,7,6,13,9,7,15,4,3,8,0,0,0,42,48,94,59,67,125,0,6,6,5,3,4,0,0,0,6,9,12,14,11,32,238,213,452
SAL12445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12446,74,81,154,203,160,362,20,27,45,17,19,38,243,206,447,95,55,151,14,11,21,13,33,46,121,100,221,26,21,45,40,68,105,13,8,17,76,110,186,0,0,0,150,211,358,584,627,1213,227,271,494,39,30,61,102,126,222,0,0,3,939,1050,1991,1096,1254,2350,36,36,69,38,54,93,0,0,0,73,91,160,276,271,549,1878,2000,3882
SAL12447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4
SAL12449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SAL12450,0,0,5,0,5,4,3,4,3,3,6,5,10,7,10,4,0,3,5,5,6,0,0,0,8,4,12,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,3,4,4,3,0,3,5,0,5,0,0,0,0,0,0,0,0,0,8,3,12,8,4,13,0,0,0,0,0,0,0,0,0,0,0,0,14,12,26,38,35,68
SAL12451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,5,4,10
SAL12452,11,3,16,17,17,31,0,4,3,0,0,0,19,25,42,11,18,28,5,0,5,0,0,0,16,19,38,0,0,0,0,0,0,6,0,6,3,7,6,0,0,0,7,5,15,0,6,11,0,0,0,0,0,0,0,6,9,0,0,0,4,18,18,15,21,38,0,0,0,0,0,0,0,0,0,0,0,0,7,9,16,62,84,150
SAL12453,0,0,0,5,0,5,0,0,0,0,0,0,3,3,7,8,7,13,3,0,6,0,0,0,14,9,20,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,19,18,39
SAL12454,0,3,7,9,16,22,6,4,7,6,0,6,17,20,38,10,5,16,5,0,5,9,3,13,21,12,32,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,5,8,3,0,3,0,0,4,0,0,0,3,4,3,0,0,0,7,5,12,11,7,21,0,0,0,4,3,9,0,0,0,3,3,9,65,69,137,121,123,246
SAL12455,0,0,0,0,3,6,0,0,0,0,0,0,0,3,6,5,0,5,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,4,6,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,10,11,20
SAL12456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,12
SAL12457,4,6,3,5,6,12,0,4,6,3,0,0,13,4,17,6,3,7,0,0,0,0,0,0,10,3,7,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,7,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,4,0,4,6,16,21,27,32,60
SAL12458,14,14,24,34,53,84,13,14,29,4,4,11,52,72,126,31,28,58,9,26,36,0,5,11,44,55,106,4,8,8,9,0,11,14,9,19,12,21,28,0,0,0,28,37,69,8,3,12,7,7,18,4,3,7,8,17,24,0,0,0,31,40,71,66,73,141,6,0,6,4,0,9,0,0,0,7,0,10,73,76,146,252,296,545
SAL12459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12460,6,5,11,9,8,14,3,4,6,3,0,3,14,11,28,0,3,6,5,3,6,6,3,5,9,13,19,0,0,0,0,0,0,0,0,5,0,5,6,0,0,0,9,6,10,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,3,10,10,12,13,17,0,0,0,0,0,0,0,0,0,0,0,0,9,15,27,47,59,108
SAL12461,9,3,12,6,3,10,3,6,16,3,0,3,12,9,22,0,4,8,0,0,0,0,0,0,6,4,7,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,3,3,9,0,0,0,0,4,4,0,0,0,0,4,6,17,13,28,48,36,87
SAL12462,40,36,70,58,66,125,55,57,114,22,19,46,134,144,284,33,40,73,63,66,121,52,41,91,144,145,289,0,3,4,0,5,9,14,4,14,9,18,24,0,0,0,21,30,49,57,44,100,3,12,18,3,9,14,9,16,28,0,0,0,74,81,154,102,113,210,0,8,8,3,9,13,0,0,0,4,20,20,1135,133,1263,1553,586,2135
SAL12463,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,4,8
SAL12464,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,4,6,14
SAL12465,6,9,16,25,29,55,0,0,0,4,0,4,31,29,61,29,28,55,0,0,0,3,0,7,33,30,60,0,3,3,0,0,0,3,0,3,4,9,15,0,0,0,12,20,25,3,3,6,0,0,0,0,0,3,0,0,3,0,0,0,12,5,12,19,22,40,0,4,6,0,0,0,0,0,0,0,3,6,22,27,46,114,125,233
SAL12466,0,0,0,0,3,4,4,0,4,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,4,9,13
SAL12467,0,0,0,9,0,6,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,0,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,19,14,17,34
SAL12468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12469,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,4,7,3,6,0,0,0,0,0,0,0,0,0,0,0,0,14,10,28,21,17,41
SAL12470,0,5,6,13,16,26,5,0,4,0,0,0,19,16,35,7,15,14,0,4,7,0,0,0,5,16,23,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,6,8,0,0,0,0,0,5,0,0,0,0,4,6,0,0,0,3,5,7,3,13,20,0,0,0,4,3,5,0,0,0,4,4,7,14,8,25,46,64,116
