SAL_CODE_2021,F_ID_NS_15_19,F_ID_NS_20_24,F_ID_NS_25_34,F_ID_NS_35_44,F_ID_NS_45_54,F_ID_NS_55_64,F_ID_NS_65_74,F_ID_NS_75_84,F_ID_NS_85ov,F_ID_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ag_For_Fshg_15_19,P_Ag_For_Fshg_20_24,P_Ag_For_Fshg_25_34,P_Ag_For_Fshg_35_44,P_Ag_For_Fshg_45_54,P_Ag_For_Fshg_55_64,P_Ag_For_Fshg_65_74,P_Ag_For_Fshg_75_84,P_Ag_For_Fshg_85ov,P_Ag_For_Fshg_Tot,P_Mining_15_19,P_Mining_20_24,P_Mining_25_34,P_Mining_35_44,P_Mining_45_54,P_Mining_55_64,P_Mining_65_74,P_Mining_75_84,P_Mining_85ov,P_Mining_Tot,P_Manufact_15_19,P_Manufact_20_24,P_Manufact_25_34,P_Manufact_35_44,P_Manufact_45_54,P_Manufact_55_64,P_Manufact_65_74,P_Manufact_75_84,P_Manufact_85ov,P_Manufact_Tot,P_El_Gas_Wt_Waste_15_19,P_El_Gas_Wt_Waste_20_24,P_El_Gas_Wt_Waste_25_34,P_El_Gas_Wt_Waste_35_44,P_El_Gas_Wt_Waste_45_54,P_El_Gas_Wt_Waste_55_64,P_El_Gas_Wt_Waste_65_74,P_El_Gas_Wt_Waste_75_84,P_El_Gas_Wt_Waste_85ov,P_El_Gas_Wt_Waste_Tot,P_Constru_15_19,P_Constru_20_24,P_Constru_25_34,P_Constru_35_44,P_Constru_45_54,P_Constru_55_64,P_Constru_65_74,P_Constru_75_84,P_Constru_85ov,P_Constru_Tot,P_WhlesaleTde_15_19,P_WhlesaleTde_20_24,P_WhlesaleTde_25_34,P_WhlesaleTde_35_44,P_WhlesaleTde_45_54,P_WhlesaleTde_55_64,P_WhlesaleTde_65_74,P_WhlesaleTde_75_84,P_WhlesaleTde_85ov,P_WhlesaleTde_Tot,P_RetTde_15_19,P_RetTde_20_24,P_RetTde_25_34,P_RetTde_35_44,P_RetTde_45_54,P_RetTde_55_64,P_RetTde_65_74,P_RetTde_75_84,P_RetTde_85ov,P_RetTde_Tot,P_Accom_food_15_19,P_Accom_food_20_24,P_Accom_food_25_34,P_Accom_food_35_44,P_Accom_food_45_54,P_Accom_food_55_64,P_Accom_food_65_74,P_Accom_food_75_84,P_Accom_food_85ov,P_Accom_food_Tot,P_Trans_post_wrehsg_15_19,P_Trans_post_wrehsg_20_24,P_Trans_post_wrehsg_25_34,P_Trans_post_wrehsg_35_44,P_Trans_post_wrehsg_45_54,P_Trans_post_wrehsg_55_64,P_Trans_post_wrehsg_65_74,P_Trans_post_wrehsg_75_84,P_Trans_post_wrehsg_85ov,P_Trans_post_wrehsg_Tot,P_Info_media_teleco_15_19,P_Info_media_teleco_20_24,P_Info_media_teleco_25_34,P_Info_media_teleco_35_44,P_Info_media_teleco_45_54,P_Info_media_teleco_55_64,P_Info_media_teleco_65_74,P_Info_media_teleco_75_84,P_Info_media_teleco_85ov,P_Info_media_teleco_Tot,P_Fin_Insur_15_19,P_Fin_Insur_20_24,P_Fin_Insur_25_34,P_Fin_Insur_35_44,P_Fin_Insur_45_54,P_Fin_Insur_55_64,P_Fin_Insur_65_74,P_Fin_Insur_75_84,P_Fin_Insur_85ov,P_Fin_Insur_Tot,P_RtnHir_REst_15_19,P_RtnHir_REst_20_24,P_RtnHir_REst_25_34,P_RtnHir_REst_35_44,P_RtnHir_REst_45_54,P_RtnHir_REst_55_64,P_RtnHir_REst_65_74,P_RtnHir_REst_75_84,P_RtnHir_REst_85ov,P_RtnHir_REst_Tot,P_Pro_scien_tec_15_19,P_Pro_scien_tec_20_24,P_Pro_scien_tec_25_34,P_Pro_scien_tec_35_44,P_Pro_scien_tec_45_54,P_Pro_scien_tec_55_64,P_Pro_scien_tec_65_74,P_Pro_scien_tec_75_84,P_Pro_scien_tec_85ov,P_Pro_scien_tec_Tot,P_Admin_supp_15_19,P_Admin_supp_20_24,P_Admin_supp_25_34,P_Admin_supp_35_44,P_Admin_supp_45_54,P_Admin_supp_55_64,P_Admin_supp_65_74,P_Admin_supp_75_84,P_Admin_supp_85ov,P_Admin_supp_Tot,P_Public_admin_sfty_15_19,P_Public_admin_sfty_20_24,P_Public_admin_sfty_25_34,P_Public_admin_sfty_35_44,P_Public_admin_sfty_45_54,P_Public_admin_sfty_55_64,P_Public_admin_sfty_65_74,P_Public_admin_sfty_75_84,P_Public_admin_sfty_85ov,P_Public_admin_sfty_Tot,P_Educ_trng_15_19,P_Educ_trng_20_24,P_Educ_trng_25_34,P_Educ_trng_35_44,P_Educ_trng_45_54,P_Educ_trng_55_64,P_Educ_trng_65_74,P_Educ_trng_75_84,P_Educ_trng_85ov,P_Educ_trng_Tot,P_HlthCare_SocAs_15_19,P_HlthCare_SocAs_20_24,P_HlthCare_SocAs_25_34,P_HlthCare_SocAs_35_44,P_HlthCare_SocAs_45_54,P_HlthCare_SocAs_55_64,P_HlthCare_SocAs_65_74,P_HlthCare_SocAs_75_84,P_HlthCare_SocAs_85ov,P_HlthCare_SocAs_Tot,P_Art_recn_15_19,P_Art_recn_20_24,P_Art_recn_25_34,P_Art_recn_35_44,P_Art_recn_45_54,P_Art_recn_55_64,P_Art_recn_65_74,P_Art_recn_75_84,P_Art_recn_85ov,P_Art_recn_Tot
SAL11755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11756,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SAL11757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11759,0,0,0,0,0,0,0,0,0,0,8,0,5,3,13,9,0,0,0,31,0,0,0,0,5,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,3,3,0,0,0,0,7,0,0,0,0,7,7,0,0,0,15,0,0,0,0,0,0,0,0,0,0
SAL11760,3,3,7,7,6,3,0,0,0,38,115,116,198,294,355,320,70,8,0,1482,0,0,0,4,0,0,0,0,0,9,0,0,5,0,4,0,0,0,0,11,0,5,23,30,31,30,3,0,0,127,0,0,0,4,8,4,3,0,0,15,13,31,43,51,60,55,17,0,0,266,0,0,7,13,21,28,6,0,0,76,69,44,35,52,54,40,19,8,0,323,90,23,19,20,15,13,7,0,0,187,3,4,8,11,18,33,8,0,0,74,0,4,10,15,12,15,0,0,0,60,4,0,14,33,32,18,3,0,0,110,0,4,4,19,14,10,0,0,0,56,3,10,30,76,75,38,6,5,0,235,0,4,14,21,13,27,4,0,0,85,0,6,30,30,62,49,4,0,0,184,3,28,42,66,67,55,18,0,0,282,16,34,81,95,144,155,35,3,0,566,4,5,10,7,6,8,0,0,0,51
SAL11761,0,0,0,0,0,0,0,0,0,3,8,3,12,17,22,35,11,0,0,112,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,3,0,0,0,0,4,0,0,9,0,8,9,0,0,0,24,0,0,0,0,0,0,0,0,0,0,5,0,0,10,4,12,0,0,0,32,4,3,0,0,0,0,4,0,0,14,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,10,0,0,0,4,0,0,0,0,0,7,0,0,3,0,3,0,0,0,0,16,0,0,0,0,5,5,0,0,0,10,0,0,0,7,6,0,4,0,0,19,0,0,8,6,9,12,3,0,0,44,0,0,0,0,0,0,0,0,0,0
SAL11762,6,11,28,37,35,15,4,0,0,134,112,297,495,399,507,349,45,0,0,2204,0,0,5,6,6,6,0,0,0,23,0,0,0,0,0,4,0,0,0,0,12,25,56,93,143,146,30,0,0,505,0,9,8,10,10,8,0,0,0,52,20,49,79,61,77,68,10,0,0,372,4,21,32,39,43,35,10,0,0,179,51,127,109,87,109,81,13,0,0,581,82,46,24,30,47,23,0,0,0,257,9,35,70,77,90,76,19,0,0,371,0,5,12,17,3,9,0,0,0,54,4,38,84,53,37,15,0,0,0,233,0,4,9,6,16,8,0,0,0,43,4,36,77,36,31,20,6,0,0,207,6,16,32,24,33,39,5,0,0,160,4,16,45,47,43,33,6,0,0,204,17,51,88,55,72,52,7,0,0,346,8,82,130,119,121,108,25,0,0,593,0,7,7,0,0,4,0,0,0,19
SAL11763,6,22,49,45,43,22,10,0,0,194,221,430,792,782,713,476,95,8,0,3521,0,0,3,5,0,8,0,0,0,13,0,0,0,0,3,0,0,0,0,12,8,14,60,70,117,93,21,3,0,385,0,0,8,14,7,0,6,0,0,40,46,100,207,165,121,84,20,0,0,756,6,20,37,61,67,45,15,0,0,246,146,153,148,193,110,114,31,4,0,895,117,44,43,61,66,52,11,0,0,402,6,45,121,130,142,135,28,3,0,594,0,15,31,37,23,28,4,0,0,135,6,41,92,109,72,23,6,0,0,359,5,6,26,38,19,12,4,6,0,115,8,71,163,117,89,52,24,5,0,522,3,31,39,54,56,32,11,5,0,234,9,44,89,99,82,79,15,0,0,417,21,71,205,172,139,92,20,5,0,728,20,140,241,199,219,164,36,4,0,1022,3,12,12,9,10,8,3,0,0,52
SAL11764,0,0,0,0,0,0,0,0,0,0,5,3,7,4,4,4,0,5,0,27,0,0,0,0,3,4,0,6,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0
SAL11765,0,0,6,0,0,0,0,0,0,8,0,12,13,4,12,11,3,0,0,62,0,5,3,4,7,10,4,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,6,0,3,9,8,0,0,0,23,0,0,0,0,0,5,0,0,0,5,0,3,0,0,0,0,4,0,0,4,0,0,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,4,5,0,0,0,8,0,6,0,0,3,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0
SAL11766,0,0,0,0,0,0,0,0,0,0,3,0,8,3,8,13,7,0,0,37,0,0,8,4,0,8,9,3,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0
SAL11767,3,5,12,5,9,5,0,0,0,40,45,107,161,129,151,134,26,0,0,758,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,3,9,28,23,34,39,13,0,0,145,0,0,4,6,0,4,0,0,0,11,5,23,32,30,29,21,7,0,0,146,0,7,8,17,10,15,5,0,0,61,30,44,21,27,26,34,5,0,0,186,25,9,16,10,11,10,4,0,0,77,3,14,19,19,20,34,5,0,0,113,0,7,0,4,3,4,0,0,0,24,0,5,33,19,13,6,0,0,0,79,0,0,4,4,3,0,0,0,0,11,0,14,23,17,12,13,5,0,0,87,0,3,8,21,21,9,3,0,0,72,0,4,18,15,19,13,6,0,0,72,10,16,28,21,25,22,4,0,0,126,0,23,56,31,38,42,13,0,0,202,0,0,3,3,0,0,0,0,0,9
SAL11768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11769,0,0,0,0,0,0,0,0,0,0,10,7,14,22,34,15,5,0,0,115,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,5,5,3,7,0,0,0,15,0,0,0,0,0,0,0,0,0,4,3,3,0,7,5,10,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,3,6,3,0,0,0,0,17,5,4,0,4,0,0,0,0,0,16,0,0,0,0,0,3,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,7,0,0,4,6,0,0,0,0,0,16,0,0,0,0,16,3,0,0,0,24,0,7,8,15,12,12,0,0,0,49,0,0,0,0,0,0,0,0,0,3
SAL11770,0,3,0,10,0,5,0,0,0,21,39,37,32,92,106,54,12,0,0,363,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,3,0,0,9,22,8,0,3,0,40,0,3,0,0,0,3,0,0,0,5,8,12,9,26,26,9,0,0,0,88,0,6,5,3,7,0,3,0,0,24,9,11,6,5,11,5,0,0,0,54,22,4,4,0,4,0,0,0,0,35,0,4,3,5,14,6,0,0,0,29,0,3,0,0,0,0,5,0,0,9,0,0,8,25,21,4,0,0,0,60,0,4,0,5,0,0,4,0,0,17,4,11,10,32,24,12,0,0,0,90,3,6,0,6,0,3,0,0,0,23,3,0,0,7,17,11,0,0,0,42,5,8,4,8,19,8,5,0,0,66,5,13,11,24,18,16,3,0,0,82,0,8,0,0,6,3,0,0,0,20
SAL11771,0,0,0,0,0,0,0,0,0,4,5,3,0,3,10,5,0,0,0,29,0,0,0,0,0,0,0,0,0,6,0,0,0,5,8,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11773,0,0,0,0,0,0,0,0,0,0,10,24,29,19,48,46,15,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,5,7,9,13,12,0,0,0,39,0,0,0,0,3,0,0,0,0,7,8,8,3,0,0,5,6,0,0,22,11,0,3,0,0,0,0,0,0,22,0,0,4,5,0,4,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,10,7,11,14,10,0,0,39,0,0,0,0,3,4,0,0,0,8,0,9,15,15,44,27,4,0,0,108,0,0,6,6,8,6,4,0,0,26,0,6,0,0,8,17,0,0,0,34,3,0,0,0,0,0,0,0,0,6
SAL11774,0,0,0,0,0,0,0,0,0,0,3,0,9,5,3,7,0,0,0,35,0,3,0,0,0,5,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,4,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0
SAL11775,0,0,0,0,0,3,3,0,0,10,14,8,28,44,49,56,14,3,0,211,0,4,0,5,3,0,5,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,15,0,0,0,29,0,0,0,0,4,0,0,0,0,5,3,9,10,17,11,9,3,0,0,50,0,0,0,3,6,4,0,5,0,19,0,5,11,6,5,14,0,0,0,48,7,3,7,8,6,9,6,0,0,56,0,0,3,0,6,9,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,5,0,0,3,7,0,7,0,0,0,16,0,5,0,0,5,7,3,0,0,17,0,0,8,9,10,9,0,0,0,40,0,0,10,0,5,0,0,0,0,25,0,0,4,12,15,23,5,0,0,67,0,0,0,0,0,3,0,0,0,7
SAL11776,0,5,11,11,13,10,0,0,0,50,50,111,286,313,330,242,100,13,0,1437,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,4,0,0,0,7,0,8,11,13,13,15,7,0,0,65,0,0,3,4,3,0,0,0,0,15,3,3,39,24,28,17,0,0,0,116,0,0,9,23,24,9,11,4,0,82,28,25,43,23,27,12,7,4,0,168,28,20,31,15,13,11,4,0,0,121,4,3,11,11,13,19,7,0,0,69,0,10,30,34,22,10,3,0,0,114,0,21,60,70,110,43,6,0,0,322,0,0,20,4,18,17,6,0,0,79,0,29,126,139,138,99,41,7,0,578,4,9,14,18,14,10,9,0,0,82,0,0,17,37,40,39,13,0,0,149,5,21,36,38,45,46,36,9,0,237,14,41,96,100,93,74,48,3,0,479,0,3,11,16,12,13,0,0,0,60
SAL11777,0,0,0,0,0,0,0,0,0,0,5,0,5,4,10,4,0,0,0,36,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,3,0,0,5,0,0,0,4,6,4,0,0,0,13,0,0,0,4,0,0,0,0,0,3
SAL11778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,6,3,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11779,0,0,0,0,4,0,0,0,0,7,9,10,3,18,16,11,3,0,0,74,0,0,0,0,14,5,6,9,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,0,0,0,0,15,0,3,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,8,5,0,0,0,0,4,0,0,0,4,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,7,4,0,4,3,7,9,4,0,0,23,3,0,0,0,4,0,0,0,0,12,0,0,0,0,0,3,0,0,0,5
SAL11780,0,8,41,22,13,8,0,0,0,88,86,154,921,594,254,171,21,0,0,2213,3,0,0,0,0,0,0,0,0,3,0,0,3,10,0,0,0,0,0,15,6,14,94,103,63,31,5,0,0,317,0,0,13,13,3,7,0,0,0,34,16,49,235,144,55,23,0,0,0,522,0,10,58,43,20,17,6,0,0,148,30,60,147,115,52,32,6,0,0,445,63,25,67,44,22,8,0,0,0,223,10,15,117,120,69,31,7,0,0,372,0,0,25,19,8,5,0,0,0,64,0,16,122,85,22,15,0,0,0,257,0,4,33,15,3,9,0,0,0,70,8,20,107,87,25,7,3,0,0,263,0,13,41,32,25,18,0,0,0,124,3,11,112,100,43,24,0,0,0,290,6,22,188,104,54,34,0,0,0,418,8,47,240,175,83,62,15,0,0,623,4,8,21,14,8,3,0,0,0,53
SAL11781,0,0,0,0,0,0,0,0,0,0,0,0,4,10,15,5,4,0,0,44,0,0,0,4,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,3,4,0,0,0,0,0,8,0,0,0,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,7,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
