SAL_CODE_2021,All_inc_NS_Emp_AW,All_inc_NS_E_T,All_inc_NS_UnE_lfw_FTW,All_inc_NS_UnE_lfw_PTW,All_inc_NS_UnE_lfw_Tot,All_inc_NS_T_LF,All_inc_NS_Notin_LF,All_inc_NS_LF_sta_NS,All_inc_NS_Tot,Tot_Emp_WFT,Tot_Emp_WPT,Tot_Emp_AW,Tot_E_T,Tot_UnE_lfw_FTW,Tot_UnE_lfw_PTW,Tot_UnE_lfw_Tot,Tot_T_LF,Tot_Notin_LF,Tot_LF_sta_NS,Tot_Tot
SAL12398,0,0,0,0,0,0,0,0,0,29,16,6,44,3,0,3,49,21,0,74
SAL12399,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,0,8,3,0,12
SAL12400,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,0
SAL12401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12404,0,0,0,0,0,0,0,0,0,7,5,0,15,0,0,0,16,0,0,20
SAL12405,0,0,0,0,0,0,0,0,0,3,4,0,7,0,0,0,7,5,0,14
SAL12406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL12407,0,0,0,0,0,0,0,0,0,0,5,0,8,3,0,3,6,7,0,20
SAL12408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12410,0,0,0,0,0,0,0,0,0,11,5,0,10,0,0,0,10,3,0,14
SAL12411,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,3,0,6
SAL12412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12417,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,8,4,0,8
SAL12418,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,0,8
SAL12419,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,3,0,7
SAL12420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12421,0,0,0,0,0,0,0,0,0,3,8,0,13,0,0,0,12,3,0,20
SAL12422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL12424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL12425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12427,0,0,0,0,0,0,0,0,0,3,5,0,7,0,0,0,7,5,0,11
SAL12428,0,0,0,0,0,0,0,0,3,7,9,4,27,0,0,0,29,22,0,52
SAL12429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12430,0,0,0,0,0,0,0,5,4,63,27,10,98,0,5,5,101,74,3,181
SAL12431,0,0,0,0,0,0,10,3,20,82,64,26,167,7,6,14,182,394,13,589
SAL12432,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,5,0,8
SAL12433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL12434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12435,0,0,0,0,0,0,0,0,0,8,3,0,10,0,0,0,10,6,3,23
SAL12436,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,3,0,11
SAL12437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12439,0,0,0,0,0,0,0,0,4,26,55,4,84,7,3,7,93,89,0,185
SAL12440,0,0,0,0,0,0,0,6,3,25,25,4,60,0,4,3,64,84,5,149
SAL12441,0,0,0,0,0,0,0,0,0,13,16,7,34,0,0,0,34,12,0,49
SAL12442,0,0,0,0,0,3,20,14,33,169,120,51,339,15,16,29,372,553,17,941
SAL12443,0,0,0,0,0,0,0,0,0,56,42,3,102,3,5,3,109,48,0,148
SAL12444,0,3,0,0,0,3,0,0,0,12,8,7,26,0,0,0,29,11,0,42
SAL12445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12446,0,0,0,0,0,0,0,0,0,119,47,19,183,3,6,15,197,103,0,298
SAL12447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SAL12450,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,0,10,4,0,9
SAL12451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12452,0,0,0,0,0,0,0,0,0,8,8,0,11,0,0,0,11,8,0,19
SAL12453,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,5,0,0,5
SAL12454,0,0,0,0,0,0,0,0,0,3,11,0,11,0,0,0,11,9,0,18
SAL12455,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,4,0,4
SAL12456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12457,0,0,0,0,0,0,0,0,0,3,0,3,8,0,0,0,8,0,0,10
SAL12458,0,0,0,0,0,0,0,0,0,27,34,4,58,10,0,9,70,49,5,124
SAL12459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12460,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,9,6,0,11
SAL12461,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,8,8,0,17
SAL12462,0,0,0,0,0,0,0,0,4,34,26,7,70,0,3,3,69,73,4,149
SAL12463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3
SAL12464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12465,0,0,0,0,0,0,0,0,0,9,15,3,31,0,0,0,33,32,0,65
SAL12466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7
SAL12468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12470,0,0,0,0,0,0,0,0,0,3,12,0,16,0,0,0,17,6,0,27
SAL12471,0,0,0,0,0,0,0,0,0,21,27,9,47,4,0,0,52,34,0,89
SAL12472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12474,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,4
SAL12475,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,5,4,0,4
SAL12476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12477,0,0,0,0,0,0,0,0,0,9,3,0,12,0,0,0,12,12,0,20
SAL12478,0,0,0,0,0,0,0,0,0,42,13,3,61,0,0,0,63,30,0,94
SAL12479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8
SAL12481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12482,0,0,0,0,0,0,0,0,0,13,11,4,26,0,0,0,26,14,0,33
SAL12483,0,0,0,0,0,0,0,0,5,11,8,3,17,0,0,0,16,10,0,30
SAL12484,0,0,0,0,0,0,0,7,6,26,43,5,75,3,0,11,82,84,4,176
SAL12485,0,0,0,0,0,0,0,0,0,158,80,12,254,7,3,8,263,121,3,389
SAL12486,0,0,0,0,0,0,0,3,3,84,65,14,163,4,4,15,173,76,4,250
SAL12487,0,0,0,0,0,0,0,3,7,43,43,13,97,0,5,7,103,74,7,179
SAL12488,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,6,0,0,5
SAL12489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12491,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,10,0,0,7
SAL12492,0,0,0,0,0,0,0,0,0,4,5,0,10,0,0,0,10,14,0,25
SAL12493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3
SAL12494,0,0,0,0,0,0,0,0,0,13,10,3,24,0,0,0,28,11,0,39
SAL12495,3,3,0,0,0,3,3,3,9,90,53,30,177,3,9,13,186,206,8,405
SAL12496,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3
SAL12497,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,3,0,7
SAL12498,0,0,0,0,0,0,3,0,3,78,40,19,139,4,0,3,147,76,0,214
SAL12499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12502,0,0,0,0,0,0,3,0,3,26,24,4,60,3,3,4,60,45,4,110
SAL12503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL12504,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,4,0,0,6
SAL12505,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0
SAL12506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12508,0,0,0,0,0,0,0,0,0,11,8,0,21,0,0,0,21,11,0,26
SAL12509,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,3,0,0,3
SAL12510,0,0,0,0,0,0,0,0,0,5,3,4,15,0,0,0,15,12,0,26
SAL12511,0,3,0,0,0,3,4,7,13,367,210,69,643,21,17,39,683,551,7,1249
SAL12512,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,5,0,0,7
SAL12513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
SAL12514,0,0,0,0,0,0,8,3,18,297,187,46,527,18,27,44,573,493,7,1078
SAL12515,0,0,0,0,0,0,0,0,5,105,47,30,182,3,4,6,190,117,3,314
SAL12516,0,0,0,0,0,0,0,0,7,141,76,22,241,11,4,18,263,167,0,430
SAL12517,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,3
SAL12518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12520,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,0,3
SAL12521,0,0,0,0,0,0,0,0,0,6,4,0,8,0,0,0,6,6,0,17
SAL12522,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,3,3,0,8
SAL12523,4,4,0,0,0,4,0,0,4,9,16,0,29,0,0,3,28,25,0,57
SAL12524,0,0,0,0,0,0,3,0,5,126,115,11,249,18,7,18,272,138,0,412
SAL12525,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,5
SAL12526,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,4
SAL12527,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,7
SAL12528,0,0,0,0,0,0,0,0,0,27,12,0,41,0,0,0,45,22,0,66
SAL12529,0,0,0,0,0,0,3,0,4,175,92,36,299,11,10,21,323,249,10,578
SAL12530,0,0,0,0,0,0,0,0,0,6,4,0,10,0,0,0,10,15,0,24
SAL12531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12532,0,0,0,0,0,0,0,0,0,6,13,0,13,3,0,3,20,12,3,35
SAL12533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL12534,0,0,0,0,0,0,3,5,3,160,92,25,279,6,4,14,288,202,7,498
SAL12535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL12536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12537,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4
SAL12538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12540,0,0,0,0,0,0,5,0,8,144,110,11,265,7,5,11,275,190,7,475
SAL12541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL12544,0,0,0,0,0,0,0,0,0,39,17,4,62,5,0,5,62,31,0,99
SAL12545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12546,0,0,0,0,0,0,0,0,0,35,19,4,56,0,0,3,59,41,0,103
SAL12547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12548,0,0,0,0,0,0,0,0,0,20,6,0,32,7,0,4,32,36,0,74
SAL12549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12550,0,0,0,0,0,0,0,0,0,4,5,0,3,0,0,0,3,0,0,3
SAL12551,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,5,0,8
SAL12552,0,0,0,0,0,0,0,0,0,50,28,14,86,0,0,0,97,53,0,142
SAL12553,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,8,0,0,8
SAL12554,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,6,3,0,9
SAL12555,0,0,0,0,0,0,0,0,0,4,5,0,7,0,0,0,7,6,0,16
SAL12556,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
SAL12557,0,0,0,0,0,0,0,0,0,22,10,0,34,0,0,6,35,12,0,52
SAL12558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12559,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,9
SAL12560,0,0,0,0,0,0,0,0,0,47,35,11,86,0,0,3,90,58,0,149
SAL12561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12563,0,0,0,0,0,0,0,0,0,8,4,3,15,0,0,0,15,8,0,25
SAL12564,0,3,0,0,0,3,5,4,8,164,112,24,304,7,5,13,315,137,5,462
SAL12565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12566,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,4,5,0,11
SAL12567,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,6,0,0,6
SAL12568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7
SAL12569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12570,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,6,0,6
SAL12571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12573,0,0,0,0,0,0,0,0,0,10,4,0,19,0,0,0,21,4,0,23
SAL12574,0,0,0,0,0,0,0,0,0,19,17,0,32,0,0,0,36,21,0,61
SAL12575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12577,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SAL12578,0,0,0,0,0,0,0,0,0,164,93,30,287,6,3,7,291,143,5,439
SAL12579,0,0,0,0,0,0,0,0,0,8,3,0,10,0,0,0,10,6,0,9
SAL12580,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,6,4,0,15
SAL12581,0,0,0,0,0,0,0,0,0,6,8,0,12,0,0,0,10,17,0,26
SAL12582,0,0,0,0,0,0,0,3,3,6,4,0,10,0,0,0,10,20,3,29
SAL12583,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0
SAL12584,0,0,0,0,0,0,3,0,3,130,84,12,228,5,8,10,238,97,4,341
SAL12585,0,0,0,0,0,0,0,0,0,11,11,0,27,0,0,0,23,9,0,36
SAL12586,0,0,0,0,0,0,5,0,5,41,51,7,102,5,6,8,109,40,0,148
SAL12587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12590,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,6,0,0,12
SAL12591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12596,0,0,0,0,0,0,0,0,0,21,11,5,31,0,0,0,35,37,0,70
SAL12597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12598,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SAL12599,6,3,0,0,0,3,6,21,30,240,161,72,478,34,33,64,534,834,28,1394
SAL12600,0,0,0,0,0,0,0,0,5,79,38,23,142,4,5,10,151,197,3,353
SAL12601,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,5,3,0,9
SAL12602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12603,0,4,0,0,0,4,3,0,3,71,59,17,151,13,16,25,173,126,8,303
SAL12604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12609,0,0,0,0,0,0,0,0,0,5,7,6,13,0,0,0,13,3,0,12
SAL12610,0,0,0,0,0,0,0,0,0,7,0,5,9,0,0,0,9,5,0,10
SAL12611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL12613,0,0,0,0,0,0,0,0,0,17,9,0,25,5,0,3,27,13,0,41
SAL12614,0,0,0,0,0,0,0,0,0,10,4,0,17,3,0,7,21,5,0,29
SAL12615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL12616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4
SAL12618,0,0,0,0,0,0,0,3,4,75,46,12,140,8,5,6,149,94,3,245
SAL12619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL12621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL12622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12623,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,6,0,0,7
SAL12624,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,4
SAL12625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8
SAL12628,0,0,0,0,0,0,0,4,8,20,28,17,63,3,7,13,78,192,7,274
SAL12629,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,9,10,0,14
SAL12630,0,0,0,0,0,0,0,0,0,18,3,0,17,0,0,3,21,8,0,32
SAL12631,0,0,0,0,0,0,0,0,0,9,9,3,26,0,4,9,32,13,5,50
SAL12632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12633,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,4,8,0,16
SAL12634,0,0,0,0,0,0,0,0,0,19,12,0,35,0,0,0,35,12,0,46
SAL12635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12636,0,0,0,0,0,0,4,0,4,56,36,11,94,0,0,0,94,62,0,166
SAL12637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12640,0,0,0,0,0,0,0,0,0,28,11,0,44,0,0,3,45,33,0,78
SAL12641,0,0,0,0,0,0,0,0,0,11,21,3,33,0,0,0,33,21,0,53
SAL12642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12644,0,3,0,0,0,3,4,0,8,79,41,30,150,7,6,10,161,103,3,263
SAL12645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL12646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12647,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,7,0,10
SAL12648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12649,0,0,0,0,0,0,0,0,0,11,7,5,24,0,0,0,25,7,0,34
SAL12650,0,0,0,0,0,0,0,0,0,8,0,0,12,0,0,0,12,4,0,15
SAL12651,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5
SAL12652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL12653,0,0,0,0,0,0,4,3,12,129,107,48,285,12,10,19,305,329,8,645
SAL12654,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,8,0,11
SAL12655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8
SAL12656,0,0,0,0,0,0,0,0,5,267,173,49,492,20,11,28,528,273,4,800
SAL12657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12658,0,0,0,0,0,0,0,0,0,12,10,5,25,0,0,0,24,23,0,53
SAL12659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12660,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,5,0,6
SAL12661,0,0,0,0,0,0,0,0,0,4,5,0,4,0,0,0,4,4,0,13
SAL12662,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,5,0,8
SAL12663,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,10,9,0,20
SAL12664,0,0,0,0,0,0,8,0,4,76,53,12,138,3,5,4,147,103,0,247
SAL12665,0,0,0,0,0,0,0,3,0,70,54,13,131,4,0,9,142,60,3,205
SAL12666,0,0,0,0,0,0,0,0,0,4,10,0,10,0,0,0,10,8,0,19
SAL12667,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4
SAL12668,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,5
SAL12669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12671,0,0,0,0,0,0,0,3,3,0,3,0,4,0,0,0,4,12,3,15
SAL12672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12675,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3
SAL12676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3
SAL12680,0,0,0,0,0,0,0,0,0,12,15,4,26,0,0,0,30,14,0,43
SAL12681,0,0,0,0,0,0,0,0,0,19,23,9,45,0,0,0,49,39,0,85
SAL12682,0,0,0,0,0,0,0,3,3,36,26,6,65,0,0,0,65,41,3,105
SAL12683,0,0,0,0,0,0,7,0,4,127,100,25,249,6,0,12,260,108,0,372
SAL12684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12685,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,7,6,0,19
SAL12686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12687,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,4,0,4
SAL12688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12689,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,3
SAL12690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12694,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,6,0,0,12
SAL12695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
