SAL_CODE_2021,Sme_Usl_ad_1_yr_ago_as_2021_M,Sme_Usl_ad_1_yr_ago_as_2021_F,Sme_Usl_ad_1_yr_ago_as_2021_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SAL11945,70,71,135,3,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,6,0,7,0,0,0,78,70,140
SAL11946,177,163,338,4,4,9,17,22,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,22,37,0,0,0,0,0,0,21,24,50,22,12,33,219,203,425
SAL11947,31,29,53,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,3,4,31,32,64
SAL11948,216,213,432,6,7,12,18,14,31,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,20,35,0,4,6,0,0,0,26,23,51,9,5,14,249,242,494
SAL11949,4022,4161,8183,79,79,158,332,388,721,3,7,15,5,3,6,4,3,5,5,5,5,0,0,0,0,0,0,0,5,5,0,0,0,348,403,752,12,10,24,7,6,14,447,501,948,114,99,211,4585,4760,9346
SAL11950,792,782,1574,0,0,0,38,40,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,40,77,6,0,3,0,0,0,42,46,86,63,59,119,893,882,1780
SAL11951,83,81,171,0,0,3,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,0,0,0,3,7,18,0,0,0,0,0,0,9,9,16,3,5,10,96,99,196
SAL11952,12,10,21,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,7,4,0,0,0,11,10,28
SAL11953,31,34,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,4,0,3,0,0,0,39,36,72
SAL11954,15,10,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,14,14,31
SAL11955,29,27,52,0,0,0,0,6,8,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,0,0,0,0,0,0,3,3,9,11,8,18,43,38,80
SAL11956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11957,1188,1177,2369,87,69,161,63,52,111,64,60,124,12,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,117,261,0,4,5,5,0,3,233,194,425,91,79,170,1513,1454,2967
SAL11958,1988,1996,3982,13,13,26,128,158,290,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,163,295,8,6,12,5,0,5,156,182,343,96,105,201,2241,2284,4527
SAL11959,52,56,110,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,9,9,11,64,66,128
SAL11960,0,6,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,7,4,7,12
SAL11961,3635,3674,7309,94,104,202,297,308,609,6,3,3,8,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,319,631,37,38,73,5,6,9,450,467,915,279,435,708,4359,4575,8937
SAL11962,1154,1226,2387,151,156,304,82,108,190,3,6,12,24,16,38,0,0,4,4,0,3,0,0,0,11,9,21,0,3,5,0,0,0,126,148,272,12,4,16,4,0,5,292,314,603,42,24,62,1489,1563,3055
SAL11963,30,34,66,0,0,0,6,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,12,0,0,0,0,0,0,6,6,12,3,0,8,42,40,82
SAL11964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
SAL11965,70,58,130,5,0,5,10,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,22,0,0,0,0,0,0,16,10,28,0,0,4,91,69,155
SAL11966,27,17,48,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,4,8,6,5,7,41,25,66
SAL11967,297,331,633,3,9,11,32,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,38,67,3,0,4,0,0,0,36,43,87,9,11,21,344,386,738
SAL11968,72,62,135,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,4,0,6,5,71,69,142
SAL11969,33,31,65,0,0,0,4,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,5,4,7,16,8,22,52,42,101
SAL11970,2000,2159,4155,51,47,100,238,252,493,3,0,4,3,4,4,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,248,261,505,16,14,32,6,3,8,323,327,651,67,69,139,2390,2557,4947
SAL11971,11192,11465,22655,812,743,1559,2399,2192,4589,37,26,63,23,23,40,8,7,22,5,3,8,8,11,22,3,10,13,9,8,16,0,0,0,2493,2281,4778,220,202,414,79,42,116,3609,3264,6869,661,687,1339,15453,15417,30869
SAL11972,1116,1145,2262,13,15,24,123,110,231,4,3,5,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,105,243,7,4,6,4,0,5,149,125,277,25,23,44,1297,1290,2586
SAL11973,327,330,657,11,19,34,38,31,69,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,38,80,3,6,8,0,4,3,62,58,118,35,32,65,422,417,839
SAL11974,58,54,109,0,0,0,9,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,12,0,0,0,0,0,0,7,8,15,3,8,7,64,70,136
SAL11975,64,63,126,3,3,11,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,4,14,15,3,0,8,78,77,154
SAL11976,178,180,356,3,7,6,14,21,31,3,3,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,19,26,44,0,0,0,0,0,0,22,33,53,9,15,22,210,227,434
SAL11977,19,21,39,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,16,22,41
SAL11978,94,89,184,0,0,0,11,15,24,3,8,10,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,23,36,0,0,0,0,0,0,13,23,36,3,6,12,114,115,231
SAL11979,75,68,142,0,0,0,4,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,11,0,0,0,0,0,0,4,7,13,3,3,11,82,81,164
SAL11980,49,53,102,0,5,4,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,8,14,24,62,71,132
SAL11981,17,25,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,25,41
SAL11982,3292,3326,6619,38,39,69,234,233,467,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,239,473,15,13,34,5,0,3,293,294,587,72,78,154,3662,3698,7359
SAL11983,717,690,1406,35,27,61,56,43,90,5,5,12,19,11,29,0,0,3,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,81,62,146,5,0,4,3,0,3,122,91,219,70,64,134,910,843,1757
SAL11984,15,11,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,31
SAL11985,46,34,82,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,7,5,3,6,7,55,41,93
SAL11986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11987,6166,6367,12536,190,176,365,565,570,1131,9,8,20,7,13,24,3,0,4,0,5,3,8,0,4,0,0,0,3,4,3,0,0,0,595,600,1202,33,55,93,11,10,18,833,840,1670,443,419,862,7443,7623,15066
SAL11988,419,397,822,9,12,21,56,47,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,47,104,3,0,7,0,0,4,69,65,131,35,43,75,523,503,1029
SAL11989,15,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,26
SAL11990,4266,4640,8901,522,552,1079,271,298,569,14,7,16,64,70,129,4,4,10,0,0,3,0,0,0,0,4,4,5,0,5,0,0,0,356,384,746,40,30,69,12,13,22,934,981,1917,535,573,1110,5735,6190,11922
SAL11991,13,17,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,34
SAL11992,328,323,647,13,12,21,38,42,80,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,45,89,0,0,0,0,0,0,50,52,107,13,15,32,395,393,786
SAL11993,5,7,15,3,0,8,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,8,0,6,0,0,0,10,12,23
SAL11994,12,4,17,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11,6,22
SAL11995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11996,30,33,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,8,38,37,70
SAL11997,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3
SAL11998,14,14,31,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,3,5,14,8,16,34,26,58
SAL11999,726,742,1467,32,24,61,169,203,364,6,7,13,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,210,385,8,6,20,3,4,11,222,252,474,42,20,60,993,1015,2003
SAL12000,87,87,175,0,3,7,11,16,20,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,31,0,0,0,0,0,0,21,21,38,25,25,49,131,131,257
SAL12001,47,44,92,0,3,3,3,3,8,0,0,3,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,15,0,0,0,0,0,0,9,10,22,15,13,26,68,67,132
SAL12002,83,77,157,0,0,0,7,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,11,0,0,0,0,0,0,7,6,11,10,0,5,98,85,180
SAL12003,9,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,12,3,11,0,0,0,9,10,19,0,0,5,25,17,41
SAL12004,22,31,55,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,28,35,58
SAL12005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12007,743,828,1572,9,14,31,90,92,181,0,4,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,96,195,0,0,0,0,0,4,107,119,228,49,44,96,898,987,1887
SAL12008,108,105,214,5,0,12,3,4,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,13,0,0,0,0,0,0,14,7,18,12,8,22,128,124,252
SAL12009,2092,2212,4312,41,49,91,237,264,500,0,0,7,8,5,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,251,272,518,9,11,17,7,3,7,310,336,644,148,164,308,2550,2715,5263
SAL12010,2642,2787,5430,74,78,158,286,319,609,0,0,0,0,0,3,3,4,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,296,327,623,19,10,29,0,9,11,386,425,816,141,160,296,3173,3368,6542
SAL12011,145,149,292,5,6,12,13,14,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,27,0,0,0,0,0,0,15,23,42,11,8,27,173,181,354
SAL12012,7,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,11
SAL12013,106,114,219,5,0,5,3,3,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,17,0,0,0,14,17,26,0,0,3,0,0,0,16,23,32,12,6,19,131,144,273
SAL12014,35,38,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,8,7,38,48,85
SAL12015,33,29,60,6,0,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,5,0,6,4,6,15,44,37,83
SAL12016,21,29,48,4,0,3,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,4,0,5,3,0,3,32,35,63
SAL12017,66,58,122,3,0,5,4,4,5,0,0,0,3,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,14,0,0,0,0,0,0,10,13,22,13,11,25,86,82,167
SAL12018,12,7,20,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,5,8,5,3,9,21,14,36
SAL12019,13,18,27,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,7,9,4,3,7,19,22,40
SAL12020,39,36,77,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,8,46,44,90
SAL12021,81,76,152,5,3,6,0,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,0,0,0,0,0,0,5,12,16,6,10,14,90,97,188
SAL12022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12023,348,329,679,16,27,37,25,22,50,11,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,32,71,0,0,0,0,0,0,54,56,109,66,56,118,467,440,910
SAL12024,7,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,9,12,16
SAL12025,3973,4041,8015,130,151,277,181,191,375,32,26,58,31,39,72,17,13,29,9,7,20,5,5,7,10,0,9,155,145,294,0,0,0,431,432,868,49,43,95,8,0,8,618,627,1247,108,103,218,4706,4777,9479
SAL12026,55,53,104,0,0,0,11,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,22,4,0,4,0,0,5,18,12,24,0,0,3,69,62,132
SAL12027,48,41,83,0,3,3,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,6,0,0,0,0,0,0,6,8,11,8,8,8,53,48,102
SAL12028,34,20,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,18,60
SAL12029,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,8,3,16
SAL12030,190,183,378,0,0,0,10,18,31,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,22,35,0,0,0,0,0,0,14,25,38,15,8,25,225,218,440
SAL12031,61,56,118,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,0,0,0,59,67,131
SAL12032,1053,983,2034,74,52,124,276,240,514,8,11,18,4,3,11,0,0,0,0,0,0,0,0,0,0,0,0,7,3,7,0,0,0,295,260,555,16,17,39,14,4,20,397,336,731,196,205,403,1644,1520,3166
SAL12033,1067,1076,2141,23,23,42,81,85,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,85,163,0,6,11,0,3,3,104,120,217,34,44,78,1202,1231,2431
SAL12034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12035,164,151,308,4,0,4,8,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,15,0,0,0,0,0,0,15,10,22,17,7,31,197,168,366
SAL12036,761,739,1493,0,4,4,66,63,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,64,133,0,0,0,0,0,3,71,68,136,27,26,52,858,830,1680
SAL12037,21,12,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,22,14,40
SAL12038,4,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,10
SAL12039,1057,949,2009,153,148,294,157,152,313,24,17,42,36,52,82,3,0,10,10,7,21,0,7,4,0,0,0,10,5,16,0,0,0,246,242,486,17,9,32,12,8,19,434,411,837,62,62,119,1547,1419,2968
SAL12040,4,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,11,5,20
SAL12041,1028,1037,2063,69,66,129,100,108,205,31,26,56,5,0,5,0,0,6,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,140,142,277,6,4,6,0,0,3,207,211,414,100,97,203,1340,1346,2682
SAL12042,29,25,52,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,3,3,4,3,9,11,36,30,70
SAL12043,18,8,27,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,4,3,10,4,3,3,24,15,39
SAL12044,60,59,116,0,0,0,8,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,12,0,0,0,0,0,0,8,6,12,3,4,10,64,69,131
SAL12045,9,5,10,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,5,3,4,0,6,13,15,24
SAL12046,134,125,262,0,4,8,14,11,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,26,0,0,0,0,0,0,17,11,30,19,24,50,174,162,343
SAL12047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12048,5,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,15
SAL12049,30,29,57,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,5,6,6,7,16,42,38,80
SAL12050,4501,4617,9112,161,157,318,762,828,1592,5,7,8,5,9,23,3,4,3,0,0,0,0,3,7,0,0,6,0,4,6,0,0,0,781,856,1635,27,34,60,15,15,30,985,1059,2037,147,149,297,5632,5821,11456
SAL12051,8,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,3,12
SAL12052,109,101,216,0,0,0,4,7,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,16,0,0,0,0,0,0,4,11,18,7,12,23,125,127,246
SAL12053,599,651,1251,47,47,94,39,40,75,0,0,3,10,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,102,0,4,4,0,0,6,98,112,209,37,41,74,728,798,1531
SAL12054,1674,1647,3327,135,136,267,102,101,205,24,18,44,10,7,19,0,0,0,0,0,5,0,0,0,0,0,0,3,6,13,0,0,0,149,131,282,31,3,41,6,0,5,319,280,591,962,124,1085,2957,2049,5008
SAL12055,30,35,66,3,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,5,6,9,5,7,43,47,89
SAL12056,1092,1088,2181,29,28,58,102,116,218,0,3,9,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,121,232,5,6,7,3,0,3,141,159,299,46,48,98,1273,1303,2573
SAL12057,84,71,151,0,0,0,17,18,35,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,15,16,32,3,5,5,0,0,0,23,22,41,19,6,25,121,92,216
SAL12058,120,114,232,5,0,6,3,4,11,0,0,0,4,4,5,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,13,19,3,0,5,0,0,0,17,16,23,14,12,22,147,133,277
SAL12059,325,324,649,27,28,56,17,20,38,3,8,11,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,25,51,0,0,3,0,0,0,56,61,116,29,22,51,405,406,812
SAL12060,112,96,215,8,3,12,17,14,35,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,20,42,0,0,0,0,0,0,29,29,55,9,11,23,154,138,290
