SAL_CODE_2021,M_NatPhyl_Scn_15_24,M_NatPhyl_Scn_25_34,M_NatPhyl_Scn_35_44,M_NatPhyl_Scn_45_54,M_NatPhyl_Scn_55_64,M_NatPhyl_Scn_65_74,M_NatPhyl_Scn_75_84,M_NatPhyl_Scn_85ov,M_NatPhyl_Scn_Tot,M_InfoTech_15_24,M_InfoTech_25_34,M_InfoTech_35_44,M_InfoTech_45_54,M_InfoTech_55_64,M_InfoTech_65_74,M_InfoTech_75_84,M_InfoTech_85ov,M_InfoTech_Tot,M_Eng_RelTec_15_24,M_Eng_RelTec_25_34,M_Eng_RelTec_35_44,M_Eng_RelTec_45_54,M_Eng_RelTec_55_64,M_Eng_RelTec_65_74,M_Eng_RelTec_75_84,M_Eng_RelTec_85ov,M_Eng_RelTec_Tot,M_ArchtBldng_15_24,M_ArchtBldng_25_34,M_ArchtBldng_35_44,M_ArchtBldng_45_54,M_ArchtBldng_55_64,M_ArchtBldng_65_74,M_ArchtBldng_75_84,M_ArchtBldng_85ov,M_ArchtBldng_Tot,M_Ag_Envir_Rltd_Sts_15_24,M_Ag_Envir_Rltd_Sts_25_34,M_Ag_Envir_Rltd_Sts_35_44,M_Ag_Envir_Rltd_Sts_45_54,M_Ag_Envir_Rltd_Sts_55_64,M_Ag_Envir_Rltd_Sts_65_74,M_Ag_Envir_Rltd_Sts_75_84,M_Ag_Envir_Rltd_Sts_85ov,M_Ag_Envir_Rltd_Sts_Tot,M_Health_15_24,M_Health_25_34,M_Health_35_44,M_Health_45_54,M_Health_55_64,M_Health_65_74,M_Health_75_84,M_Health_85ov,M_Health_Tot,M_Educ_15_24,M_Educ_25_34,M_Educ_35_44,M_Educ_45_54,M_Educ_55_64,M_Educ_65_74,M_Educ_75_84,M_Educ_85_years_and_over,M_Educ_Tot,M_Mgnt_Com_15_24,M_Mgnt_Com_25_34,M_Mgnt_Com_35_44,M_Mgnt_Com_45_54,M_Mgnt_Com_55_64,M_Mgnt_Com_65_74,M_Mgnt_Com_75_84,M_Mgnt_Com_85ov,M_Mgnt_Com_Tot,M_Society_Cult_15_24,M_Society_Cult_25_34,M_Society_Cult_35_44,M_Society_Cult_45_54,M_Society_Cult_55_64,M_Society_Cult_65_74,M_Society_Cult_75_84,M_Society_Cult_85ov,M_Society_Cult_Tot,M_Creative_Arts_15_24,M_Creative_Arts_25_34,M_Creative_Arts_35_44,M_Creative_Arts_45_54,M_Creative_Arts_55_64,M_Creative_Arts_65_74,M_Creative_Arts_75_84,M_Creative_Arts_85ov,M_Creative_Arts_Tot,M_Fd_Hosp_Psnl_Svcs_15_24,M_Fd_Hosp_Psnl_Svcs_25_34,M_Fd_Hosp_Psnl_Svcs_35_44,M_Fd_Hosp_Psnl_Svcs_45_54,M_Fd_Hosp_Psnl_Svcs_55_64,M_Fd_Hosp_Psnl_Svcs_65_74,M_Fd_Hosp_Psnl_Svcs_75_84,M_Fd_Hosp_Psnl_Svcs_85ov,M_Fd_Hosp_Psnl_Svcs_Tot,M_MixFld_Prgm_15_24,M_MixFld_Prgm_25_34,M_MixFld_Prgm_35_44,M_MixFld_Prgm_45_54,M_MixFld_Prgm_55_64,M_MixFld_Prgm_65_74,M_MixFld_Prgm_75_84,M_MixFld_Prgm_85ov,M_MixFld_Prgm_Tot,M_FldStd_InadDes_15_24,M_FldStd_InadDes_25_34,M_FldStd_InadDes_35_44,M_FldStd_InadDes_45_54,M_FldStd_InadDes_55_64,M_FldStd_InadDes_65_74,M_FldStd_InadDes_75_84,M_FldStd_InadDes_85ov,M_FldStd_InadDes_Tot,M_FldStd_NS_15_24,M_FldStd_NS_25_34,M_FldStd_NS_35_44,M_FldStd_NS_45_54,M_FldStd_NS_55_64,M_FldStd_NS_65_74,M_FldStd_NS_75_84,M_FldStd_NS_85ov,M_FldStd_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_years_and_over,M_Tot_Tot,F_NatPhyl_Scn_15_24,F_NatPhyl_Scn_25_34,F_NatPhyl_Scn_35_44,F_NatPhyl_Scn_45_54,F_NatPhyl_Scn_55_64,F_NatPhyl_Scn_65_74,F_NatPhyl_Scn_75_84,F_NatPhyl_Scn_85ov,F_NatPhyl_Scn_Tot,F_InfoTech_15_24,F_InfoTech_25_34,F_InfoTech_35_44,F_InfoTech_45_54,F_InfoTech_55_64,F_InfoTech_65_74,F_InfoTech_75_84,F_InfoTech_85ov,F_InfoTech_Tot,F_Eng_RelTec_15_24,F_Eng_RelTec_25_34,F_Eng_RelTec_35_44,F_Eng_RelTec_45_54,F_Eng_RelTec_55_64,F_Eng_RelTec_65_74,F_Eng_RelTec_75_84,F_Eng_RelTec_85ov,F_Eng_RelTec_Tot,F_ArchtBldng_15_24,F_ArchtBldng_25_34,F_ArchtBldng_35_44,F_ArchtBldng_45_54,F_ArchtBldng_55_64,F_ArchtBldng_65_74,F_ArchtBldng_75_84,F_ArchtBldng_85ov,F_ArchtBldng_Tot,F_Ag_Envir_Rltd_Sts_15_24,F_Ag_Envir_Rltd_Sts_25_34,F_Ag_Envir_Rltd_Sts_35_44,F_Ag_Envir_Rltd_Sts_45_54,F_Ag_Envir_Rltd_Sts_55_64,F_Ag_Envir_Rltd_Sts_65_74,F_Ag_Envir_Rltd_Sts_75_84,F_Ag_Envir_Rltd_Sts_85ov,F_Ag_Envir_Rltd_Sts_Tot,F_Health_15_24,F_Health_25_34,F_Health_35_44,F_Health_45_54,F_Health_55_64,F_Health_65_74,F_Health_75_84,F_Health_85ov,F_Health_Tot,F_Educ_15_24,F_Educ_25_34,F_Educ_35_44,F_Educ_45_54,F_Educ_55_64,F_Educ_65_74,F_Educ_75_84,F_Educ_85ov,F_Educ_Tot,F_Mgnt_Com_15_24,F_Mgnt_Com_25_34
SAL10011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,8,9,12,0,0,0,42,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,0,0,0,11,7,12,8,22,19,9,5,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,15,0,0,3,0,0,0,0,0,5,0,4
SAL10012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,5,0,0,0,0,3,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
SAL10014,0,6,7,6,6,0,0,0,31,4,21,63,17,4,0,0,0,109,6,50,61,67,56,27,11,0,282,3,16,14,11,10,3,0,0,62,0,3,0,3,0,0,0,0,6,3,15,6,9,3,0,0,0,35,3,0,0,4,3,6,0,0,14,18,39,62,61,34,21,6,0,235,6,13,18,15,6,4,0,0,62,7,5,8,4,0,0,0,0,28,0,9,12,4,4,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,19,4,4,7,8,5,7,0,0,41,67,182,260,219,142,69,24,0,969,0,18,22,4,0,0,0,0,43,0,11,26,6,0,0,0,0,42,0,13,19,4,3,0,0,0,36,0,4,0,0,0,0,0,0,6,0,7,0,3,0,0,0,0,10,13,35,38,21,14,4,0,0,136,3,15,30,30,17,11,0,0,114,19,66
SAL10015,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,7,8,9,0,0,30,0,0,0,0,0,0,4,0,9,0,0,0,7,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,4,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,8,3,4,0,32,4,8,11,19,26,20,12,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,5,0,0,0,0,0,0,0,0,3,0,0
SAL10016,5,10,22,5,3,6,3,0,55,0,14,11,10,3,3,0,0,46,23,101,91,86,89,56,36,4,488,15,44,47,35,34,15,5,0,200,0,8,13,11,9,0,0,0,43,7,40,30,19,18,3,0,0,112,5,12,27,23,13,8,4,0,93,13,61,58,40,34,12,6,0,229,12,25,22,24,19,9,3,0,124,12,24,17,3,6,0,0,0,59,14,21,18,3,0,4,0,0,60,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,23,13,39,18,26,19,9,6,5,145,125,395,371,288,264,142,69,16,1673,0,14,13,18,4,0,0,0,53,0,0,0,0,3,3,0,0,9,5,13,14,10,4,4,0,0,48,6,3,4,0,0,0,0,0,19,0,3,11,0,0,0,0,0,16,36,109,79,51,61,22,7,4,373,7,51,37,56,30,37,15,3,239,35,81
SAL10017,0,9,13,8,10,5,3,0,60,4,13,10,7,8,6,0,0,53,7,56,89,67,77,64,54,16,440,14,38,40,32,17,13,8,4,171,0,6,8,13,3,0,0,0,34,0,18,40,19,8,5,3,0,96,0,7,17,26,16,22,6,4,101,5,40,63,72,37,29,13,4,259,0,17,28,40,13,17,3,0,122,0,16,17,6,5,4,4,0,56,3,4,7,6,9,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,4,10,0,5,0,0,26,8,9,14,8,7,14,7,7,79,60,241,349,328,218,189,112,38,1542,0,0,16,6,3,5,0,0,42,0,0,3,3,4,0,0,0,10,0,7,9,6,6,4,9,0,39,0,3,8,3,0,0,0,0,11,4,0,10,3,4,0,0,0,19,14,74,77,69,39,20,14,6,306,8,30,55,49,32,42,27,3,242,11,50
SAL10018,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,15,19,17,14,3,0,91,0,0,4,4,7,4,0,0,24,0,3,6,0,3,0,0,0,17,0,0,0,0,0,4,0,0,4,0,0,0,3,4,0,0,0,10,0,0,0,3,6,0,0,0,17,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,4,0,6,3,9,0,7,0,35,9,32,32,39,54,34,18,5,215,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,10,7,6,9,13,3,0,52,0,0,4,10,11,0,0,0,30,0,0
SAL10019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,14,0,3,6,0,11,6,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0
SAL10020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10021,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,6,0,7,17,23,23,8,3,0,84,8,9,10,11,6,0,0,0,43,0,0,0,3,0,0,0,0,10,0,5,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,6,5,8,4,6,3,12,0,0,29,3,5,5,5,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,5,0,7,3,4,0,4,0,0,26,25,46,34,49,47,24,12,0,241,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,7,0,3,0,0,0,0,0,0,6,8,3,9,0,12,0,0,0,30,0,9,4,4,4,0,0,0,24,5,9
SAL10022,0,0,4,0,0,0,0,0,5,0,9,20,3,0,0,0,0,32,3,18,12,6,15,12,0,0,80,6,11,4,3,0,0,5,0,23,0,6,0,0,0,0,0,0,4,0,5,0,6,0,0,0,0,10,0,3,6,0,0,0,0,0,5,0,9,28,14,0,0,0,0,57,6,8,3,6,0,0,3,0,29,5,3,0,0,0,0,0,0,10,0,0,5,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,10,46,32,37,19,25,12,3,0,176,71,106,113,69,49,31,18,0,452,0,0,8,3,0,0,0,0,8,0,3,3,0,0,0,0,0,15,0,3,3,0,0,4,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,22,9,10,6,0,4,0,58,3,13,6,3,6,0,0,0,36,13,31
SAL10023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,6,0,0,15,4,10,6,3,14,7,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
SAL10024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,4,5,7,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0
SAL10025,8,7,4,14,4,9,0,0,44,9,18,35,17,11,7,0,0,97,62,221,199,244,264,175,70,16,1251,66,124,98,87,63,42,11,4,499,11,21,17,21,6,3,3,0,77,11,32,23,20,8,6,0,0,107,4,29,23,22,22,19,0,0,128,18,51,77,59,57,43,6,0,310,19,50,55,52,35,13,10,6,234,23,24,6,3,6,3,0,0,62,13,32,32,32,17,16,3,0,135,0,0,0,0,0,3,0,0,3,3,5,6,8,5,0,0,0,26,28,40,54,23,35,35,37,47,305,265,662,625,602,539,374,138,85,3284,10,9,13,12,8,3,0,0,53,0,3,10,7,10,0,0,0,29,3,12,7,17,9,3,3,3,59,0,11,5,0,3,0,0,0,21,8,4,5,0,5,0,0,0,28,47,141,92,103,90,62,10,0,547,31,108,91,93,81,43,7,0,452,59,197
SAL10026,3,5,0,4,9,6,3,0,22,5,15,3,8,0,5,0,0,38,20,78,84,82,112,130,47,9,562,36,72,51,29,35,20,10,3,255,3,9,4,7,4,3,0,0,28,3,19,8,4,15,15,4,0,54,4,10,13,10,6,13,10,0,60,8,28,31,22,30,22,7,0,146,4,34,17,19,8,4,6,0,98,7,7,3,0,0,0,0,0,24,6,11,13,20,13,5,0,4,74,0,0,0,0,0,0,0,0,0,4,4,0,0,9,7,4,0,24,35,33,39,30,25,27,21,7,211,134,316,269,239,258,247,109,30,1596,0,9,6,6,0,0,0,0,21,0,0,3,0,0,3,0,0,7,5,5,9,3,0,7,3,7,33,0,4,0,3,0,0,0,0,6,0,0,3,0,0,0,0,0,9,21,66,35,51,50,33,6,5,261,18,39,22,23,19,18,8,0,148,25,80
SAL10027,5,0,6,6,5,8,0,0,35,0,8,11,5,7,4,0,0,42,14,45,40,41,48,52,18,4,258,3,30,23,19,13,16,0,4,112,0,3,7,9,9,19,7,0,64,7,25,16,22,14,24,11,0,119,0,11,13,9,16,23,6,0,83,4,35,44,55,49,44,13,0,256,0,20,26,19,18,19,12,0,115,3,6,6,10,3,7,0,0,37,5,14,17,11,6,0,0,3,70,0,0,0,0,0,0,0,0,5,0,0,5,4,5,6,5,0,20,13,13,25,31,22,15,5,4,137,66,214,245,258,210,240,84,17,1341,0,5,10,8,8,3,0,0,42,0,3,0,0,0,0,0,0,11,0,6,3,9,0,0,0,0,14,0,6,3,0,0,0,0,0,15,0,3,0,4,4,0,0,0,19,18,66,66,46,59,59,27,9,337,11,24,46,49,47,51,17,0,242,18,45
SAL10028,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,9,5,13,17,8,0,51,0,3,7,7,6,9,0,0,31,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7,0,0,0,0,5,4,0,0,4,0,3,5,0,4,3,0,0,12,0,5,3,0,3,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,308,208,71,26,8,4,3,751,135,328,232,83,58,44,14,3,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,4,9,5,0,0,23,0,6,0,5,9,4,0,0,24,0,7
SAL10029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,3,0,0,16,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,5,11,7,4,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,8,0,0,0,10,0,0,0,0,4,0,0,0,4,0,6
SAL10030,10,83,34,23,14,4,0,0,178,16,94,95,37,20,0,0,0,272,12,184,112,57,30,29,12,3,439,6,78,35,36,17,6,7,0,179,0,17,6,6,0,0,0,0,44,7,81,36,26,24,4,0,0,175,6,29,23,22,15,14,4,4,104,31,334,267,152,64,23,0,0,873,22,165,131,87,39,30,7,0,470,22,167,113,49,27,7,0,0,387,5,27,32,21,11,7,4,0,116,5,0,0,0,0,0,0,0,3,5,20,18,17,9,0,0,0,68,23,118,82,34,21,19,10,5,310,162,1402,978,580,297,140,39,15,3615,11,65,42,19,12,0,0,0,151,4,19,28,14,7,3,0,0,71,11,45,19,10,3,3,0,0,99,0,35,28,10,5,3,0,0,84,0,15,7,7,0,6,0,0,33,17,154,75,44,27,19,0,0,339,3,69,46,25,27,21,9,0,202,48,370
SAL10031,0,4,0,0,7,3,0,0,20,0,4,11,12,4,8,0,0,40,11,29,29,37,87,54,15,6,270,17,14,22,17,10,10,0,0,99,3,5,0,3,0,0,0,0,15,4,7,3,6,6,5,0,0,29,0,12,3,7,9,7,3,0,41,13,39,25,30,63,19,0,0,193,7,8,4,17,12,10,4,0,65,3,6,5,4,0,0,0,0,20,3,6,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,3,3,9,3,0,0,0,15,8,6,7,10,5,0,5,0,39,71,141,120,148,215,127,32,3,862,4,3,8,13,0,5,0,0,36,0,0,0,4,8,0,0,0,14,0,0,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,11,16,9,20,25,14,0,0,94,5,26,14,28,38,15,3,0,134,17,31
SAL10032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,5,0,9,4,4,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,3,0,0
SAL10033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,12,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,9,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,3,0,0,0,0,0,0,3,0,0
SAL10036,0,5,11,16,18,7,3,0,54,5,10,28,33,20,6,0,0,98,11,30,67,87,84,70,50,22,410,17,29,52,64,50,21,13,3,244,0,8,11,6,8,4,0,0,35,0,8,16,15,10,5,0,4,55,0,0,17,6,13,13,8,0,59,27,46,112,141,72,59,22,0,481,9,25,29,62,33,16,11,0,189,11,18,15,20,9,7,0,3,84,3,10,6,16,5,0,4,0,49,0,0,0,0,0,0,0,0,0,0,9,7,9,8,5,0,0,30,3,8,10,16,10,20,16,29,128,87,201,389,488,326,238,136,72,1932,0,5,11,22,15,5,0,0,63,0,4,8,13,6,3,0,0,34,0,4,3,8,12,7,0,0,38,0,4,5,3,0,4,0,0,23,0,0,4,10,6,3,0,0,22,15,27,54,54,55,28,18,3,257,14,18,52,56,47,36,24,4,254,21,62
SAL10037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,7,3,5,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
