SAL_CODE_2021,M_Ptn_in_RM_0_14,M_Ptn_in_RM_15_24,M_Ptn_in_RM_25_34,M_Ptn_in_RM_35_44,M_Ptn_in_RM_45_54,M_Ptn_in_RM_55_64,M_Ptn_in_RM_65_74,M_Ptn_in_RM_75_84,M_Ptn_in_RM_85ov,M_Ptn_in_RM_Tot,M_Ptn_in_DFM_0_14,M_Ptn_in_DFM_15_24,M_Ptn_in_DFM_25_34,M_Ptn_in_DFM_35_44,M_Ptn_in_DFM_45_54,M_Ptn_in_DFM_55_64,M_Ptn_in_DFM_65_74,M_Ptn_in_DFM_75_84,M_Ptn_in_DFM_85ov,M_Ptn_in_DFM_Tot,M_LonePnt_0_14,M_LonePnt_15_24,M_LonePnt_25_34,M_LonePnt_35_44,M_LonePnt_45_54,M_LonePnt_55_64,M_LonePnt_65_74,M_LonePnt_75_84,M_LonePnt_85ov,M_LonePnt_Tot,M_CU15_0_14,M_CU15_15_24,M_CU15_25_34,M_CU15_35_44,M_CU15_45_54,M_CU15_55_64,M_CU15_65_74,M_CU15_75_84,M_CU15_85ov,M_CU15_Tot,M_DpStu_0_14,M_DpStu_15_24,M_DpStu_25_34,M_DpStu_35_44,M_DpStu_45_54,M_DpStu_55_64,M_DpStu_65_74,M_DpStu_75_84,M_DpStu_85ov,M_DpStu_Tot,M_NDpChl_0_14,M_NDpChl_15_24,M_NDpChl_25_34,M_NDpChl_35_44,M_NDpChl_45_54,M_NDpChl_55_64,M_NDpChl_65_74,M_NDpChl_75_84,M_NDpChl_85ov,M_NDpChl_Tot,M_OthRI_0_14,M_OthRI_15_24,M_OthRI_25_34,M_OthRI_35_44,M_OthRI_45_54,M_OthRI_55_64,M_OthRI_65_74,M_OthRI_75_84,M_OthRI_85ov,M_OthRI_Tot,M_URI_in_FH_0_14,M_URI_in_FH_15_24,M_URI_in_FH_25_34,M_URI_in_FH_35_44,M_URI_in_FH_45_54,M_URI_in_FH_55_64,M_URI_in_FH_65_74,M_URI_in_FH_75_84,M_URI_in_FH_85ov,M_URI_in_FH_Tot,M_GrpH_Mem_0_14,M_GrpH_Mem_15_24,M_GrpH_Mem_25_34,M_GrpH_Mem_35_44,M_GrpH_Mem_45_54,M_GrpH_Mem_55_64,M_GrpH_Mem_65_74,M_GrpH_Mem_75_84,M_GrpH_Mem_85ov,M_GrpH_Mem_Tot,M_LonePsn_0_14,M_LonePsn_15_24,M_LonePsn_25_34,M_LonePsn_35_44,M_LonePsn_45_54,M_LonePsn_55_64,M_LonePsn_65_74,M_LonePsn_75_84,M_LonePsn_85ov,M_LonePsn_Tot,M_Vis_within_Aus_0_14,M_Vis_within_Aus_15_24,M_Vis_within_Aus_25_34,M_Vis_within_Aus_35_44,M_Vis_within_Aus_45_54,M_Vis_within_Aus_55_64,M_Vis_within_Aus_65_74,M_Vis_within_Aus_75_84,M_Vis_within_Aus_85ov,M_Vis_within_Aus_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ptn_in_RM_0_14,F_Ptn_in_RM_15_24,F_Ptn_in_RM_25_34,F_Ptn_in_RM_35_44,F_Ptn_in_RM_45_54,F_Ptn_in_RM_55_64,F_Ptn_in_RM_65_74,F_Ptn_in_RM_75_84,F_Ptn_in_RM_85ov,F_Ptn_in_RM_Tot,F_Ptn_in_DFM_0_14,F_Ptn_in_DFM_15_24,F_Ptn_in_DFM_25_34,F_Ptn_in_DFM_35_44,F_Ptn_in_DFM_45_54,F_Ptn_in_DFM_55_64,F_Ptn_in_DFM_65_74,F_Ptn_in_DFM_75_84,F_Ptn_in_DFM_85ov,F_Ptn_in_DFM_Tot,F_LonePnt_0_14,F_LonePnt_15_24,F_LonePnt_25_34,F_LonePnt_35_44,F_LonePnt_45_54,F_LonePnt_55_64,F_LonePnt_65_74,F_LonePnt_75_84,F_LonePnt_85ov,F_LonePnt_Tot,F_CU15_0_14,F_CU15_15_24,F_CU15_25_34,F_CU15_35_44,F_CU15_45_54,F_CU15_55_64,F_CU15_65_74,F_CU15_75_84,F_CU15_85ov,F_CU15_Tot,F_DpStu_0_14,F_DpStu_15_24,F_DpStu_25_34,F_DpStu_35_44,F_DpStu_45_54,F_DpStu_55_64,F_DpStu_65_74,F_DpStu_75_84,F_DpStu_85ov,F_DpStu_Tot,F_NDpChl_0_14,F_NDpChl_15_24,F_NDpChl_25_34,F_NDpChl_35_44,F_NDpChl_45_54,F_NDpChl_55_64,F_NDpChl_65_74,F_NDpChl_75_84,F_NDpChl_85ov,F_NDpChl_Tot,F_OthRI_0_14,F_OthRI_15_24,F_OthRI_25_34,F_OthRI_35_44,F_OthRI_45_54,F_OthRI_55_64,F_OthRI_65_74,F_OthRI_75_84,F_OthRI_85ov,F_OthRI_Tot,F_URI_in_FH_0_14,F_URI_in_FH_15_24,F_URI_in_FH_25_34,F_URI_in_FH_35_44,F_URI_in_FH_45_54,F_URI_in_FH_55_64,F_URI_in_FH_65_74,F_URI_in_FH_75_84,F_URI_in_FH_85ov,F_URI_in_FH_Tot
SAL13412,..,0,125,373,378,306,264,185,69,1706,..,17,220,127,69,35,26,11,0,512,..,0,0,20,20,22,13,6,5,81,759,..,..,..,..,..,..,..,..,759,..,256,..,..,..,..,..,..,..,256,..,98,64,18,19,7,3,0,0,204,..,7,10,4,4,4,6,4,0,42,..,4,18,6,0,0,5,3,0,28,..,34,86,15,15,3,12,9,3,170,..,19,74,73,72,68,67,50,27,443,12,8,20,12,7,10,7,3,0,72,773,444,613,641,586,453,399,276,102,4281,..,3,193,409,384,302,266,139,24,1720,..,37,233,114,60,33,22,4,0,501,..,0,5,65,103,67,25,17,14,298,751,..,..,..,..,..,..,..,..,751,..,283,..,..,..,..,..,..,..,283,..,63,63,10,11,11,0,0,0,171,..,11,10,5,5,11,21,12,7,87,..,3,21,3,4,5,0,0,0,32
SAL13413,..,0,5,3,5,3,4,4,0,23,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,6,..,..,..,..,..,..,..,6,..,8,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,6,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,0,0,4,3,13,5,3,7,7,4,6,0,48,..,0,0,3,5,0,7,3,0,25,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,7,..,..,..,..,..,..,..,..,7,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL13414,..,0,0,0,4,0,0,0,0,3,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,10,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,3,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL13415,..,0,0,4,10,19,18,3,0,65,..,0,4,5,3,3,7,0,0,28,..,0,0,0,0,7,0,4,0,9,24,..,..,..,..,..,..,..,..,24,..,9,..,..,..,..,..,..,..,9,..,3,3,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,3,..,0,0,0,4,0,0,0,0,5,..,0,3,3,0,0,0,0,0,15,..,0,0,0,0,5,5,3,0,16,0,0,0,0,5,0,0,0,0,7,27,13,17,19,30,37,37,8,0,192,..,0,3,10,7,22,18,0,0,60,..,0,3,10,12,5,0,0,0,33,..,0,0,0,4,0,3,0,0,9,28,..,..,..,..,..,..,..,..,28,..,0,..,..,..,..,..,..,..,0,..,6,4,0,0,0,0,0,0,11,..,0,0,0,0,0,0,0,0,4,..,0,0,0,4,0,0,0,0,3
SAL13416,..,0,0,0,0,3,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,19,..,0,0,0,0,4,3,4,0,11,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL13417,..,0,0,0,0,4,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,5,..,..,..,..,..,..,..,..,5,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,4,3,0,4,0,0,0,17,..,0,0,0,0,4,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL13418,..,0,0,0,0,4,6,0,0,13,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,4,..,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,10,11,0,0,27,..,0,0,0,3,6,4,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,3,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL13419,..,10,379,555,347,270,226,176,53,2016,..,101,681,271,88,34,17,0,0,1205,..,0,8,12,27,19,0,6,3,74,808,..,..,..,..,..,..,..,..,808,..,209,..,..,..,..,..,..,..,209,..,127,107,48,55,8,3,0,0,347,..,38,47,22,17,4,14,7,5,154,..,35,76,12,7,7,3,0,0,139,..,172,335,76,40,16,18,3,0,661,..,91,227,147,99,56,37,32,12,706,5,11,18,14,8,7,0,6,3,59,812,786,1883,1156,685,427,326,230,74,6378,..,16,489,538,338,285,219,109,26,2006,..,144,649,188,62,33,9,0,0,1083,..,0,23,75,93,63,31,29,18,330,739,..,..,..,..,..,..,..,..,739,..,237,..,..,..,..,..,..,..,237,..,96,84,38,26,8,0,0,0,253,..,35,44,16,9,28,23,35,20,214,..,22,35,9,4,4,4,0,0,76
SAL13420,..,0,0,0,5,4,5,4,0,15,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,6,..,..,..,..,..,..,..,..,6,..,0,..,..,..,..,..,..,..,0,..,4,3,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,7,0,6,3,5,3,0,32,..,0,0,0,6,0,3,0,0,13,..,0,0,0,0,0,0,0,0,3,..,0,0,0,5,0,0,0,0,5,4,..,..,..,..,..,..,..,..,4,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL13421,..,0,0,0,10,7,19,4,3,44,..,0,3,0,5,4,0,0,0,15,..,0,0,0,0,0,0,0,0,0,12,..,..,..,..,..,..,..,..,12,..,8,..,..,..,..,..,..,..,8,..,4,3,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,12,13,7,5,18,20,26,6,4,111,..,0,0,3,6,13,13,5,0,44,..,0,5,0,3,3,3,0,0,13,..,0,0,3,7,0,0,0,0,4,4,..,..,..,..,..,..,..,..,4,..,4,..,..,..,..,..,..,..,4,..,4,4,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL13422,..,9,204,321,72,61,44,16,3,737,..,9,47,15,12,4,0,0,0,94,..,0,3,9,9,6,7,0,0,32,370,..,..,..,..,..,..,..,..,370,..,48,..,..,..,..,..,..,..,48,..,24,39,9,8,0,0,0,0,84,..,17,28,13,6,3,5,0,0,76,..,14,37,12,0,0,3,0,0,61,..,57,115,28,9,11,4,0,0,219,..,17,79,48,43,44,19,3,3,266,4,3,3,5,0,4,5,0,0,23,379,203,556,464,157,133,86,24,7,2011,..,15,317,242,79,43,35,4,5,740,..,16,55,16,9,3,0,0,0,91,..,0,17,28,18,21,3,4,4,104,360,..,..,..,..,..,..,..,..,360,..,52,..,..,..,..,..,..,..,52,..,19,26,11,0,5,0,0,0,65,..,11,12,5,3,11,16,0,0,51,..,5,15,5,4,0,0,0,0,34
SAL13423,..,5,255,503,526,454,316,201,63,2314,..,12,70,51,36,32,12,0,4,220,..,0,7,17,30,19,14,19,7,116,1215,..,..,..,..,..,..,..,..,1215,..,399,..,..,..,..,..,..,..,399,..,269,272,80,75,26,8,0,0,722,..,26,42,22,19,28,24,20,8,175,..,14,24,22,10,10,3,0,0,86,..,22,58,19,19,19,18,3,4,168,..,6,49,45,62,70,71,48,22,371,6,8,12,9,5,3,9,0,6,61,1221,755,791,751,785,664,469,294,106,5841,..,32,359,572,519,410,299,126,17,2326,..,24,62,49,47,21,7,3,3,214,..,5,54,88,130,83,45,37,26,466,1147,..,..,..,..,..,..,..,..,1147,..,413,..,..,..,..,..,..,..,413,..,219,191,39,32,23,4,0,0,510,..,29,21,12,15,32,30,41,22,207,..,12,13,4,7,6,0,0,0,39
SAL13424,..,7,145,281,260,295,200,67,16,1275,..,22,89,59,48,26,14,0,0,267,..,5,11,15,18,12,9,4,0,78,871,..,..,..,..,..,..,..,..,871,..,205,..,..,..,..,..,..,..,205,..,224,164,67,20,6,0,0,0,484,..,44,27,20,15,21,10,13,0,144,..,11,14,9,9,8,3,0,0,54,..,11,16,12,10,9,11,5,0,64,..,3,32,29,36,51,41,21,6,220,6,12,11,6,3,9,3,0,0,53,877,543,513,496,423,444,297,110,21,3715,..,12,202,285,277,283,173,40,0,1285,..,42,97,56,48,28,8,6,0,283,..,17,92,121,116,62,32,12,6,459,858,..,..,..,..,..,..,..,..,858,..,236,..,..,..,..,..,..,..,236,..,156,108,18,12,8,3,0,0,310,..,24,14,3,5,30,28,24,11,138,..,4,9,6,0,0,0,0,0,24
SAL13425,..,0,0,0,0,3,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,4,0,0,11,..,0,0,0,4,3,0,0,0,5,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL13426,..,0,103,505,562,435,344,201,58,2213,..,12,113,49,52,30,24,7,0,283,..,0,4,5,19,7,3,3,5,48,1011,..,..,..,..,..,..,..,..,1011,..,492,..,..,..,..,..,..,..,492,..,132,109,33,17,11,4,0,0,308,..,18,16,9,0,6,3,6,0,56,..,9,8,9,3,0,3,0,0,31,..,29,61,13,13,11,6,4,0,137,..,11,32,24,27,38,29,20,11,189,10,13,12,10,3,0,0,0,0,51,1021,711,455,658,698,534,424,242,82,4819,..,0,154,559,580,416,334,143,24,2219,..,17,114,60,47,19,18,7,0,273,..,0,8,53,96,57,22,10,13,264,955,..,..,..,..,..,..,..,..,955,..,448,..,..,..,..,..,..,..,448,..,85,79,26,10,10,0,0,0,207,..,5,22,3,6,17,31,25,13,117,..,5,12,3,5,4,0,0,0,29
SAL13427,..,0,6,70,118,85,60,38,16,398,..,0,4,0,11,4,3,0,0,21,..,0,0,0,4,0,0,0,0,10,178,..,..,..,..,..,..,..,..,178,..,75,..,..,..,..,..,..,..,75,..,33,18,4,3,6,0,0,0,63,..,0,0,0,3,3,0,0,0,14,..,0,0,4,0,0,0,0,0,4,..,0,5,0,3,3,0,0,4,17,..,0,0,3,4,4,12,0,6,25,0,0,0,0,0,7,5,0,0,8,178,115,42,84,145,112,81,39,25,817,..,0,14,73,123,87,51,30,10,395,..,0,3,5,9,5,3,0,0,22,..,0,0,5,4,11,7,6,6,28,159,..,..,..,..,..,..,..,..,159,..,81,..,..,..,..,..,..,..,81,..,12,14,0,6,0,0,0,0,35,..,7,0,0,0,0,5,7,6,15,..,0,0,0,0,0,0,0,0,3
SAL13428,..,0,0,7,10,16,17,8,0,55,..,0,0,3,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,17,..,..,..,..,..,..,..,..,17,..,0,..,..,..,..,..,..,..,0,..,9,4,3,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,17,9,6,13,11,23,16,3,3,100,..,0,4,9,7,16,12,0,0,55,..,0,6,0,5,3,0,0,0,4,..,0,0,0,0,0,0,0,0,3,15,..,..,..,..,..,..,..,..,15,..,6,..,..,..,..,..,..,..,6,..,0,0,0,0,0,0,0,0,4,..,0,0,0,3,0,3,0,0,7,..,0,0,0,0,0,0,0,0,3
SAL13429,..,0,3,6,8,7,7,6,0,36,..,0,0,0,4,7,0,0,0,11,..,0,0,0,0,0,0,0,0,0,24,..,..,..,..,..,..,..,..,24,..,4,..,..,..,..,..,..,..,4,..,3,0,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,6,4,0,0,14,0,0,0,0,0,0,0,0,0,0,28,13,0,9,17,16,13,7,5,102,..,0,3,4,7,9,4,9,0,30,..,0,0,5,0,0,0,0,0,8,..,0,0,3,0,4,0,0,0,10,22,..,..,..,..,..,..,..,..,22,..,9,..,..,..,..,..,..,..,9,..,0,5,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL13430,..,0,0,0,4,10,11,0,0,28,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,7,..,..,..,..,..,..,..,..,7,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,5,0,5,11,11,0,0,44,..,0,0,5,5,5,13,0,0,27,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,8,..,..,..,..,..,..,..,..,8,..,5,..,..,..,..,..,..,..,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL13431,..,0,0,0,0,0,4,5,0,8,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,5,..,..,..,..,..,..,..,..,5,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,3,0,3,0,4,3,0,23,..,0,0,0,0,0,4,3,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL13432,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL13433,..,0,6,4,5,6,4,5,0,24,..,0,3,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,11,..,..,..,..,..,..,..,..,11,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,13,3,4,6,4,3,0,51,..,0,3,3,11,0,5,0,0,22,..,0,4,0,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,16,..,..,..,..,..,..,..,..,16,..,4,..,..,..,..,..,..,..,4,..,3,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL13434,..,7,26,59,95,74,89,60,5,424,..,8,13,11,17,7,0,0,0,50,..,0,0,3,3,4,0,0,4,22,189,..,..,..,..,..,..,..,..,189,..,62,..,..,..,..,..,..,..,62,..,71,47,31,16,9,0,0,0,172,..,5,5,3,13,8,3,3,0,41,..,4,9,0,9,5,3,0,0,37,..,4,4,0,8,9,7,0,0,26,..,3,4,9,14,7,13,9,0,58,0,3,9,0,5,0,0,0,0,20,192,158,114,119,176,125,116,75,16,1096,..,11,41,70,101,68,91,41,0,422,..,4,15,10,9,4,0,0,0,49,..,0,6,11,19,14,5,4,6,70,183,..,..,..,..,..,..,..,..,183,..,86,..,..,..,..,..,..,..,86,..,43,24,0,9,5,0,0,0,86,..,4,0,0,3,4,9,9,7,44,..,0,5,0,0,5,0,0,0,17
SAL13435,..,0,0,5,5,3,0,0,0,15,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,4,5,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,4,4,4,5,7,8,7,0,0,30,..,0,3,5,0,5,3,0,0,17,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL13436,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,3,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,4,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,6,0,0,0,19,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL13437,..,0,0,0,9,14,6,0,0,26,..,0,3,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,9,..,..,..,..,..,..,..,..,9,..,7,..,..,..,..,..,..,..,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,9,4,3,9,8,16,4,0,0,53,..,0,0,3,4,13,7,0,0,26,..,0,6,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,7,..,..,..,..,..,..,..,..,7,..,4,..,..,..,..,..,..,..,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL13438,..,0,0,0,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,13,..,0,0,0,3,5,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL13439,..,0,0,4,4,8,9,0,0,23,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,12,..,..,..,..,..,..,..,..,12,..,0,..,..,..,..,..,..,..,0,..,4,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,4,0,8,8,7,8,0,0,49,..,0,0,6,9,6,7,0,0,24,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,9,..,..,..,..,..,..,..,..,9,..,3,..,..,..,..,..,..,..,3,..,6,4,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
