SAL_CODE_2021,P_15_19_Num_chld_evr_brn_Nne,P_15_19_Num_chld_evr_brn_1,P_15_19_Num_chld_evr_brn_2,P_15_19_Num_chld_evr_brn_3,P_15_19_Num_chld_evr_brn_4,P_15_19_Num_chld_evr_brn_5,P_15_19_Num_chd_evr_brn_6_mr,P_15_19_Num_chld_evr_brn_ns,P_15_19_yrs_Total,P_20_24_Num_chld_evr_brn_Nne,P_20_24_Num_chld_evr_brn_1,P_20_24_Num_chld_evr_brn_2,P_20_24_Num_chld_evr_brn_3,P_20_24_Num_chld_evr_brn_4,P_20_24_Num_chld_evr_brn_5,P_20_24_Num_chd_evr_brn_6_mr,P_20_24_Num_chld_evr_brn_ns,P_20_24_yrs_Total,P_25_29_Num_chld_evr_brn_Nne,P_25_29_Num_chld_evr_brn_1,P_25_29_Num_chld_evr_brn_2,P_25_29_Num_chld_evr_brn_3,P_25_29_Num_chld_evr_brn_4,P_25_29_Num_chld_evr_brn_5,P_25_29_Num_chd_evr_brn_6_mr,P_25_29_Num_chld_evr_brn_ns,P_25_29_yrs_Total,P_30_34_Num_chld_evr_brn_Nne,P_30_34_Num_chld_evr_brn_1,P_30_34_Num_chld_evr_brn_2,P_30_34_Num_chld_evr_brn_3,P_30_34_Num_chld_evr_brn_4,P_30_34_Num_chld_evr_brn_5,P_30_34_Num_chd_evr_brn_6_mr,P_30_34_Num_chld_evr_brn_ns,P_30_34_yrs_Total,P_35_39_Num_chld_evr_brn_Nne,P_35_39_Num_chld_evr_brn_1,P_35_39_Num_chld_evr_brn_2,P_35_39_Num_chld_evr_brn_3,P_35_39_Num_chld_evr_brn_4,P_35_39_Num_chld_evr_brn_5,P_35_39_Num_chd_evr_brn_6_mr,P_35_39_Num_chld_evr_brn_ns,P_35_39_yrs_Total,P_40_44_Num_chld_evr_brn_Nne,P_40_44_Num_chld_evr_brn_1,P_40_44_Num_chld_evr_brn_2,P_40_44_Num_chld_evr_brn_3,P_40_44_Num_chld_evr_brn_4,P_40_44_Num_chld_evr_brn_5,P_40_44_Num_chd_evr_brn_6_mr,P_40_44_Num_chld_evr_brn_ns,P_40_44_yrs_Total,P_45_49_Num_chld_evr_brn_Nne,P_45_49_Num_chld_evr_brn_1,P_45_49_Num_chld_evr_brn_2,P_45_49_Num_chld_evr_brn_3,P_45_49_Num_chld_evr_brn_4,P_45_49_Num_chld_evr_brn_5,P_45_49_Num_chd_evr_brn_6_mr,P_45_49_Num_chld_evr_brn_ns,P_45_49_yrs_Total,P_50_54_Num_chld_evr_brn_Nne,P_50_54_Num_chld_evr_brn_1,P_50_54_Num_chld_evr_brn_2,P_50_54_Num_chld_evr_brn_3,P_50_54_Num_chld_evr_brn_4,P_50_54_Num_chld_evr_brn_5,P_50_54_Num_chd_evr_brn_6_mr,P_50_54_Num_chld_evr_brn_ns,P_50_54_yrs_Total,P_55_59_Num_chld_evr_brn_Nne,P_55_59_Num_chld_evr_brn_1,P_55_59_Num_chld_evr_brn_2,P_55_59_Num_chld_evr_brn_3,P_55_59_Num_chld_evr_brn_4,P_55_59_Num_chld_evr_brn_5,P_55_59_Num_chd_evr_brn_6_mr,P_55_59_Num_chld_evr_brn_ns,P_55_59_yrs_Total,P_60_64_Num_chld_evr_brn_Nne,P_60_64_Num_chld_evr_brn_1,P_60_64_Num_chld_evr_brn_2,P_60_64_Num_chld_evr_brn_3,P_60_64_Num_chld_evr_brn_4,P_60_64_Num_chld_evr_brn_5,P_60_64_Num_chd_evr_brn_6_mr,P_60_64_Num_chld_evr_brn_ns,P_60_64_yrs_Total,P_65_69_Num_chld_evr_brn_Nne,P_65_69_Num_chld_evr_brn_1,P_65_69_Num_chld_evr_brn_2,P_65_69_Num_chld_evr_brn_3,P_65_69_Num_chld_evr_brn_4,P_65_69_Num_chld_evr_brn_5,P_65_69_Num_chd_evr_brn_6_mr,P_65_69_Num_chld_evr_brn_ns,P_65_69_yrs_Total,P_70_74_Num_chld_evr_brn_Nne,P_70_74_Num_chld_evr_brn_1,P_70_74_Num_chld_evr_brn_2,P_70_74_Num_chld_evr_brn_3,P_70_74_Num_chld_evr_brn_4,P_70_74_Num_chld_evr_brn_5,P_70_74_Num_chd_evr_brn_6_mr,P_70_74_Num_chld_evr_brn_ns,P_70_74_yrs_Total,P_75_79_Num_chld_evr_brn_Nne,P_75_79_Num_chld_evr_brn_1,P_75_79_Num_chld_evr_brn_2,P_75_79_Num_chld_evr_brn_3,P_75_79_Num_chld_evr_brn_4,P_75_79_Num_chld_evr_brn_5,P_75_79_Num_chd_evr_brn_6_mr,P_75_79_Num_chld_evr_brn_ns,P_75_79_yrs_Total,P_80_84_Num_chld_evr_brn_Nne,P_80_84_Num_chld_evr_brn_1,P_80_84_Num_chld_evr_brn_2,P_80_84_Num_chld_evr_brn_3,P_80_84_Num_chld_evr_brn_4,P_80_84_Num_chld_evr_brn_5,P_80_84_Num_chd_evr_brn_6_mr,P_80_84_Num_chld_evr_brn_ns,P_80_84_yrs_Total,P_85_ov_Num_chld_evr_brn_Nne,P_85_ov_Num_chld_evr_brn_1,P_85_ov_Num_chld_evr_brn_2,P_85_ov_Num_chld_evr_brn_3,P_85_ov_Num_chld_evr_brn_4,P_85_ov_Num_chld_evr_brn_5,P_85_ov_Num_chd_evr_brn_6_mr,P_85_ov_Num_chld_evr_brn_ns,P_85ov_Total,Tot_Nmbr_child_ever_born_None,Tot_Nmbr_children_ever_born_1,Tot_Nmbr_children_ever_born_2,Tot_Nmbr_children_ever_born_3,Tot_Nmbr_children_ever_born_4,Tot_Nmbr_children_ever_born_5,Tot_Nmbr_chidrn_ever_brn_6_mr,Tot_Nmbr_childrn_ever_born_Ns,Total_Total
SAL11959,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,4,0,0,5,0,0,0,0,0,5,0,0,0,4,0,0,0,0,3,0,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,13,13,9,3,3,9,49
SAL11960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3
SAL11961,289,0,0,0,0,0,0,18,306,191,4,0,0,0,0,0,4,198,98,8,3,0,0,0,0,6,115,76,39,31,4,0,0,0,12,169,61,47,88,35,8,0,0,10,241,35,38,113,68,10,5,0,10,286,27,43,159,82,24,5,3,10,360,41,52,123,90,26,4,0,15,351,37,41,122,66,12,0,0,16,301,28,39,99,67,16,7,0,10,263,24,37,102,50,21,8,4,22,271,32,36,93,44,11,0,6,19,246,29,18,69,23,14,0,5,23,186,17,12,31,26,14,4,9,38,148,51,13,51,36,25,9,12,187,391,1048,417,1081,592,187,54,37,408,3826
SAL11962,92,0,0,0,0,0,0,3,95,72,11,6,0,0,0,0,0,89,65,30,28,13,0,0,0,6,145,31,30,53,17,4,3,0,0,140,6,6,53,27,17,0,0,0,116,14,7,39,23,14,4,0,0,107,6,9,46,32,10,4,0,0,98,7,7,39,22,6,0,0,3,85,6,6,36,24,8,3,4,3,91,3,8,18,14,3,0,0,0,54,0,5,19,20,3,0,0,0,56,0,9,18,17,6,0,0,0,51,0,0,4,7,8,0,0,0,23,0,0,0,3,3,0,0,0,13,4,0,0,0,4,3,0,0,13,310,129,363,224,85,22,15,29,1171
SAL11963,0,0,0,0,0,0,0,3,8,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,12,13,3,0,0,6,36
SAL11964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL11965,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,10,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,13,9,16,17,0,0,0,0,55
SAL11966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,6,23
SAL11967,17,0,0,0,0,0,0,0,23,10,0,0,0,0,0,0,0,13,8,0,0,0,0,0,0,0,11,6,8,0,0,0,0,0,0,13,6,6,4,0,0,0,0,0,18,15,10,9,4,0,0,0,0,33,6,3,9,3,0,0,0,0,26,11,6,10,5,0,0,0,0,30,5,4,10,3,0,0,0,0,22,8,10,9,9,0,0,0,0,32,6,3,17,6,0,0,0,0,34,7,6,19,8,0,0,0,0,37,0,0,12,8,5,3,0,0,34,0,0,0,3,0,0,0,0,9,5,0,5,5,3,0,4,4,18,100,56,103,48,12,6,9,19,349
SAL11968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,3,0,4,0,0,0,0,0,5,0,0,6,0,0,0,0,0,8,0,0,5,3,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,8,15,8,22,15,7,0,0,0,63
SAL11969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,3,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,10,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,12,4,0,0,0,10,38
SAL11970,102,0,0,0,0,0,0,0,108,107,0,0,0,0,0,0,12,116,135,4,0,0,0,0,0,13,152,130,32,14,3,0,0,0,6,186,86,41,59,16,0,0,0,4,206,71,34,65,19,8,0,0,7,200,49,30,67,24,4,0,0,11,187,38,34,75,19,3,0,0,6,176,45,28,68,35,6,0,0,3,192,30,21,55,30,3,0,0,7,150,32,28,46,17,8,0,3,6,128,23,21,49,26,5,6,3,8,136,12,8,34,21,12,7,0,3,96,6,3,40,21,9,4,0,5,88,5,4,21,18,7,3,3,6,69,871,289,588,243,69,20,12,100,2194
SAL11971,550,0,0,0,0,0,0,53,601,1453,27,4,0,0,0,0,135,1626,1568,163,36,6,8,0,0,159,1935,848,407,170,32,7,0,0,87,1553,364,362,349,75,17,10,0,57,1232,208,211,288,86,15,4,3,39,863,144,222,291,81,35,15,5,53,855,132,235,323,96,24,5,5,41,858,128,270,330,83,31,10,6,32,887,84,365,265,87,31,11,6,37,885,75,291,193,104,29,5,3,30,737,56,127,199,87,27,12,11,22,537,27,42,148,82,24,10,12,32,381,13,18,136,60,31,9,7,33,309,16,30,81,56,45,12,12,100,356,5660,2784,2809,934,332,93,69,923,13607
SAL11972,73,0,0,0,0,0,0,3,74,78,0,0,0,0,0,0,3,79,55,4,8,0,0,0,0,3,63,28,18,18,0,5,0,0,3,68,14,11,32,18,0,0,0,0,78,6,16,37,15,5,0,0,0,75,12,6,46,25,4,0,0,4,94,5,21,52,11,3,0,0,0,96,4,14,55,17,10,0,0,0,102,8,21,43,21,6,0,0,0,103,7,15,28,17,3,5,0,3,78,6,16,21,14,3,4,0,3,66,0,3,20,8,12,0,0,5,52,4,6,9,6,0,0,0,0,30,0,7,15,4,3,0,3,0,29,296,139,383,164,56,14,9,32,1083
SAL11973,5,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,4,11,12,0,0,0,0,0,0,7,21,12,6,0,0,0,0,0,0,16,9,0,8,0,0,0,0,0,16,8,6,16,0,0,0,0,5,38,4,3,6,0,0,0,0,0,11,5,3,10,0,0,0,0,0,25,8,8,11,5,7,0,0,3,42,8,7,17,14,3,3,0,3,59,8,5,15,9,6,0,0,3,41,10,0,15,6,6,4,0,3,44,0,0,12,0,0,0,0,0,16,0,0,4,6,0,3,0,3,21,0,4,0,4,0,0,0,0,14,83,42,119,53,27,9,3,37,368
SAL11974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,3,0,3,0,0,4,18,3,0,5,0,0,0,0,0,6,0,0,3,4,0,0,0,0,8,0,0,3,3,0,0,0,0,8,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,15,8,21,11,3,4,0,8,65
SAL11975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,18,12,4,6,0,0,64
SAL11976,6,0,0,0,0,0,0,0,9,11,0,0,0,0,0,0,0,13,7,0,0,0,0,0,0,0,9,7,4,0,0,0,0,0,0,8,4,0,0,5,0,0,0,0,15,5,3,0,0,0,0,0,0,8,0,0,11,8,4,0,0,0,19,4,0,9,0,0,0,0,0,14,5,0,9,0,6,0,0,0,20,3,0,9,9,0,0,0,0,25,5,0,10,5,0,0,0,0,13,7,0,10,6,3,0,0,0,20,4,0,5,0,0,0,0,0,9,0,0,0,0,7,0,0,0,9,0,0,0,0,0,0,0,0,4,54,17,61,32,13,5,3,11,192
SAL11977,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,4,8,0,0,0,0,21
SAL11978,5,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,10,0,0,4,0,0,0,0,0,9,0,0,0,3,0,0,0,0,5,8,3,4,0,0,0,0,0,16,0,6,3,3,3,0,0,0,13,4,5,4,5,0,0,0,0,14,0,0,4,4,0,0,0,0,8,0,0,5,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,25,13,33,14,8,0,0,8,102
SAL11979,8,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,4,5,0,0,0,0,0,11,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,0,4,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,18,9,12,10,12,0,4,7,66
SAL11980,0,0,0,0,0,0,0,3,6,3,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,4,0,0,0,3,6,6,0,0,0,0,0,0,0,7,0,0,3,4,0,0,0,0,6,0,0,0,3,0,0,0,0,8,0,0,4,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,13,12,4,4,3,14,65
SAL11981,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3,0,0,0,0,21
SAL11982,227,0,0,0,0,0,0,4,235,177,3,0,0,0,0,0,4,181,144,16,8,0,0,0,0,9,180,89,30,54,19,4,0,0,10,207,37,24,70,42,10,0,0,6,202,23,29,88,65,13,0,0,3,223,19,34,99,55,26,6,0,7,242,23,31,106,52,14,4,0,6,232,26,37,133,67,22,4,0,3,295,24,32,142,100,34,9,0,14,359,17,25,112,94,19,3,3,4,284,16,26,90,29,18,0,0,6,182,7,7,50,23,11,0,0,0,102,3,4,38,17,8,3,4,3,73,0,6,22,15,9,3,3,4,65,830,300,1024,572,186,48,23,85,3071
SAL11983,14,0,0,0,0,0,0,3,19,13,0,0,0,0,0,0,0,18,8,0,0,3,0,0,0,0,8,6,9,3,3,3,0,0,0,26,9,0,8,5,0,0,0,3,34,4,6,10,4,0,0,0,4,22,8,0,21,7,8,0,0,3,46,4,10,9,8,4,0,0,9,44,18,9,22,14,8,0,0,10,80,15,13,44,17,7,3,0,4,109,18,13,39,29,12,0,0,3,116,10,7,37,25,8,3,0,3,95,5,4,30,20,10,3,0,10,74,0,0,11,13,3,3,3,7,45,12,0,10,9,5,0,4,6,42,131,76,243,153,61,19,15,72,771
SAL11984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,11
SAL11985,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,4,4,0,0,0,6,41
SAL11986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11987,356,0,0,0,0,0,0,42,403,362,31,19,0,0,0,0,39,453,304,99,65,23,8,7,0,37,538,169,155,132,45,18,4,0,39,564,107,150,222,68,21,9,7,41,624,74,102,207,85,33,20,10,34,561,63,84,145,67,21,6,11,28,431,64,77,171,85,28,15,12,21,476,75,75,172,95,27,14,14,30,494,65,52,171,103,50,16,8,14,481,37,48,156,103,28,7,7,18,410,45,36,105,67,32,10,5,14,316,10,20,38,43,29,3,8,28,187,6,8,45,22,24,7,12,10,134,14,12,24,17,14,10,11,10,115,1750,963,1670,830,343,131,98,408,6191
SAL11988,30,0,0,0,0,0,0,4,37,30,0,0,0,0,0,0,0,30,19,0,0,0,0,0,0,0,18,7,11,7,0,0,0,0,3,27,0,6,9,0,0,0,0,5,21,4,0,11,9,0,0,0,6,30,5,0,15,10,4,0,0,3,41,0,4,23,5,0,0,0,7,42,10,7,24,10,5,0,0,3,48,0,4,8,14,7,0,0,0,34,0,0,14,9,0,0,0,3,27,4,9,8,4,0,0,0,0,27,0,0,3,3,5,0,0,0,16,0,0,4,4,0,0,0,0,5,0,0,9,4,0,0,0,5,21,114,38,131,61,26,6,0,33,420
SAL11989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,8
SAL11990,305,12,0,0,0,0,0,41,356,219,45,34,6,5,0,0,26,326,123,84,68,29,8,3,0,36,356,91,62,102,59,22,14,11,35,395,49,54,88,63,31,11,4,41,335,37,30,109,73,25,11,8,33,329,45,31,104,91,31,17,9,32,357,32,42,106,87,30,14,6,31,347,43,26,131,79,36,8,4,27,355,36,24,134,105,37,15,11,39,402,36,24,103,95,43,16,11,28,360,39,23,134,90,40,17,3,30,370,35,9,69,95,40,12,6,37,310,16,9,54,67,47,17,11,23,246,18,10,39,47,55,25,20,42,246,1117,495,1277,978,442,165,114,499,5093
SAL11991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,0,0,0,12
SAL11992,20,0,0,0,0,0,0,3,29,14,0,0,0,0,0,0,0,9,8,5,3,0,0,0,0,0,15,0,3,4,0,0,0,0,0,19,0,8,8,6,0,0,0,0,22,3,0,14,4,0,0,0,0,25,5,6,8,7,5,0,0,0,34,6,10,19,7,4,0,0,0,40,0,4,11,0,10,0,0,0,30,0,0,4,8,4,0,0,0,30,15,0,3,5,0,0,0,0,21,4,4,8,7,5,0,0,0,21,0,0,13,0,0,0,0,4,17,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,87,32,96,53,27,5,6,14,322
SAL11993,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,6
SAL11994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6
SAL11995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
