SSC_CODE_2016,All_inc_NS_Emp_AW,All_inc_NS_E_T,All_inc_NS_UnE_lfw_FTW,All_inc_NS_UnE_lfw_PTW,All_inc_NS_UnE_lfw_Tot,All_inc_NS_T_LF,All_inc_NS_Notin_LF,All_inc_NS_LF_sta_NS,All_inc_NS_Tot,Tot_Emp_WFT,Tot_Emp_WPT,Tot_Emp_AW,Tot_E_T,Tot_UnE_lfw_FTW,Tot_UnE_lfw_PTW,Tot_UnE_lfw_Tot,Tot_T_LF,Tot_Notin_LF,Tot_LF_sta_NS,Tot_Tot
SSC11048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC11049,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,4,0,10
SSC11050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11051,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,3,3,0,8
SSC11052,0,0,0,0,0,0,3,0,4,62,48,3,115,8,0,8,125,82,0,204
SSC11053,0,0,0,0,0,0,7,0,7,57,52,10,117,14,6,23,133,134,3,271
SSC11054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SSC11055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC11056,0,0,0,0,0,0,0,0,3,52,41,9,94,3,0,9,101,33,4,139
SSC11057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC11058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11060,0,0,0,0,0,0,3,0,3,0,3,0,5,0,0,0,9,24,0,30
SSC11061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11063,0,0,3,0,3,3,0,0,5,15,11,3,30,3,0,3,31,43,0,74
SSC11064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11065,0,0,0,0,0,0,0,0,0,5,9,3,18,0,0,0,18,18,0,40
SSC11066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11068,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,4,0,10
SSC11069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11070,0,0,0,0,0,0,0,0,4,39,32,0,73,0,0,3,70,45,0,122
SSC11071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11072,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,4
SSC11073,0,0,0,0,0,0,0,0,0,15,15,3,31,3,3,8,43,37,0,73
SSC11074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11075,0,0,0,0,0,0,0,0,4,55,66,3,126,4,0,9,128,48,0,180
SSC11076,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,0,3,3,0,9
SSC11077,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,5
SSC11078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11080,0,0,0,0,0,0,3,0,3,55,61,6,122,10,11,18,145,81,3,223
SSC11081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11082,0,3,0,0,0,3,5,3,8,88,65,4,155,4,5,16,172,150,3,325
SSC11083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC11089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11090,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,4
SSC11091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11093,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,7,3,0,8
SSC11094,0,0,0,0,0,0,0,0,0,14,10,0,21,3,0,3,22,31,0,51
SSC11095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11097,0,0,0,0,0,0,0,0,0,9,5,0,12,0,0,0,9,3,0,19
SSC11098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC11099,0,0,0,0,0,0,9,0,14,89,98,7,198,16,13,27,230,228,3,463
SSC11100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11102,0,0,0,0,0,0,0,0,0,4,4,0,12,0,0,0,12,5,0,11
SSC11103,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,6,3,0,5
SSC11104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11105,0,0,0,0,0,0,13,0,18,288,172,25,484,27,24,51,536,331,3,868
SSC11106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3
SSC11108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11112,3,4,0,0,0,4,0,0,4,154,64,8,225,3,9,12,233,80,0,312
SSC11113,0,0,0,0,0,0,0,0,0,27,6,0,38,3,0,4,39,15,0,58
SSC11114,0,0,0,0,0,0,0,0,0,18,37,0,54,5,0,5,59,25,0,82
SSC11115,0,0,0,0,0,0,0,0,3,87,37,9,129,5,7,9,143,68,0,209
SSC11116,0,0,0,0,0,0,8,0,8,12,14,0,33,6,3,8,41,116,0,159
SSC11117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11118,0,4,0,0,0,4,0,0,6,77,51,0,126,8,4,7,138,87,0,230
SSC11119,0,5,0,0,0,5,11,0,15,277,186,20,488,5,11,22,506,182,0,689
SSC11120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11121,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,0,8,0,0,4
SSC11122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11123,0,0,0,0,0,0,0,0,0,19,30,3,49,3,0,5,58,35,0,94
SSC11124,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC11125,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC11126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11127,0,0,0,0,0,0,0,0,3,7,3,0,11,0,0,0,11,8,0,20
SSC11128,0,0,0,0,0,0,0,0,0,10,9,0,19,0,3,3,20,6,0,31
SSC11129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11130,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,5,0,0,5
SSC11131,0,0,0,0,0,3,0,0,3,59,18,3,78,4,3,8,86,34,0,117
SSC11132,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC11133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11134,0,3,0,0,0,3,3,3,11,133,71,4,209,14,11,22,228,177,6,410
SSC11135,0,0,0,0,0,0,5,4,7,153,100,9,262,4,8,16,281,183,4,468
SSC11136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4
SSC11137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11138,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,4,0,7
SSC11139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11140,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,8,12,0,18
SSC11141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11143,0,0,0,0,0,0,0,0,0,15,19,3,30,3,0,3,34,10,0,44
SSC11144,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,7,7,0,16
SSC11145,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,0,8
SSC11146,0,0,0,0,0,0,0,5,3,34,24,6,63,3,5,11,74,61,5,133
SSC11147,0,0,0,0,0,0,3,0,3,15,15,0,30,0,0,3,36,30,0,64
SSC11148,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,11
SSC11149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11154,0,0,0,0,0,0,0,0,0,19,7,0,28,0,5,4,35,12,0,45
SSC11155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11156,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,3,9,0,0,8
SSC11157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11158,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,0,0,5
SSC11159,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,7,3,0,8
SSC11160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11161,0,0,0,0,0,0,0,3,3,19,21,0,43,3,4,13,57,38,3,98
SSC11162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7
SSC11164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11167,0,0,0,0,0,0,0,0,0,16,9,0,25,0,0,0,26,19,0,52
SSC11168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11169,0,0,0,0,0,0,0,0,0,5,10,0,15,4,0,4,19,19,0,38
SSC11170,0,0,0,0,0,0,0,0,0,4,3,0,7,0,0,0,8,3,0,9
SSC11171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11172,0,0,0,0,0,0,0,0,0,7,3,0,9,0,0,0,10,4,0,11
SSC11173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11174,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC11175,0,3,0,0,0,3,0,0,3,103,86,7,192,6,7,10,205,76,5,285
SSC11176,0,0,0,0,0,0,0,0,0,5,10,0,14,0,0,0,14,16,0,28
SSC11177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC11178,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,3,0,3
SSC11179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11185,0,0,0,0,0,0,3,6,7,8,13,0,22,3,3,7,27,45,6,77
SSC11186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC11187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11189,0,0,0,0,0,0,0,0,0,3,9,0,16,0,0,0,16,8,0,28
SSC11190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
SSC11191,0,0,0,0,0,0,0,0,3,15,24,0,41,4,0,6,48,31,0,76
SSC11192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11194,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,0,0,4
SSC11195,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,3,0,0,10
SSC11196,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,3,0,9
SSC11197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC11199,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,6,3,0,10
SSC11200,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,5,0,0,5
SSC11201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11202,0,6,0,3,3,7,5,0,16,156,138,15,309,18,19,33,340,232,6,579
SSC11203,0,0,0,0,0,0,0,0,0,3,3,0,7,0,3,3,5,8,0,14
SSC11204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11205,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,3,5,0,12
SSC11206,0,0,0,0,0,3,0,0,3,3,3,3,7,0,3,3,10,28,0,37
SSC11207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
SSC11208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11210,0,0,0,0,0,0,0,0,0,0,3,0,9,3,0,4,8,3,0,9
SSC11211,0,0,0,0,0,0,5,0,5,36,23,3,62,0,0,5,66,43,0,112
SSC11212,0,0,0,0,0,0,0,0,0,63,23,0,88,4,8,5,96,39,0,137
SSC11213,0,0,0,0,0,0,0,0,0,4,5,0,9,0,0,0,14,4,0,15
SSC11214,0,0,0,0,0,0,0,0,0,19,3,0,22,0,0,0,22,12,3,34
SSC11215,0,0,0,0,0,0,3,0,3,10,16,0,29,3,3,5,28,35,0,64
SSC11216,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3
SSC11217,0,0,0,0,0,0,0,0,0,3,4,0,8,0,0,0,8,0,0,4
SSC11218,0,0,0,0,0,0,0,0,0,3,4,0,11,0,0,0,9,0,0,14
SSC11219,0,0,0,0,0,0,0,0,0,30,13,0,43,0,0,0,43,23,0,66
SSC11220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11221,0,0,0,0,0,0,0,0,0,40,34,3,70,4,0,5,77,29,0,107
SSC11222,0,0,0,0,0,0,0,0,0,3,3,0,9,0,0,0,9,3,0,8
SSC11223,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC11224,0,0,0,0,0,0,0,0,0,45,28,4,80,3,3,9,84,66,0,151
SSC11225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11227,3,6,0,0,0,4,0,0,8,355,212,27,586,17,14,24,612,234,3,855
SSC11228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11229,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,3
SSC11230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11231,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,3,13,0,21
SSC11232,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,3,0,6
SSC11233,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,3,6,6,0,12
SSC11234,0,0,0,0,0,0,0,3,3,3,3,0,4,0,0,0,8,16,3,21
SSC11235,0,0,0,0,0,0,0,0,0,7,4,3,14,0,0,0,14,10,0,29
SSC11236,0,0,0,0,0,0,0,0,0,4,6,0,11,0,0,0,14,7,0,19
SSC11237,0,3,0,0,0,3,9,0,12,80,94,10,192,8,14,20,210,146,0,358
SSC11238,0,0,0,0,0,0,0,0,0,29,14,3,47,0,4,4,46,44,0,93
SSC11239,0,0,0,0,0,0,3,0,3,29,13,3,40,0,0,0,43,27,0,74
SSC11240,0,0,0,0,0,0,0,0,0,10,4,0,16,0,0,0,14,3,0,19
SSC11241,0,3,0,0,0,3,0,0,3,22,29,3,53,4,3,9,55,28,0,89
SSC11242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11245,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,4
SSC11246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11247,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC11248,0,0,0,0,0,0,0,4,3,33,25,3,69,5,9,15,83,111,4,196
SSC11249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11251,0,0,0,0,0,0,0,0,0,7,12,6,23,0,0,0,23,16,0,39
SSC11252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC11254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11261,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,3,10,0,0,10
SSC11262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SSC11263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
SSC11264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11266,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,3,3,0,8
SSC11267,0,0,0,0,0,0,0,0,4,30,27,0,56,0,0,4,59,23,3,87
SSC11268,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,4
SSC11269,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,3,0,10
SSC11270,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC11271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11272,0,0,0,0,0,0,0,0,0,3,4,0,12,0,0,3,10,15,0,31
SSC11273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5
SSC11274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8
SSC11275,0,3,0,0,0,3,13,6,29,207,124,22,359,25,18,50,406,506,17,925
SSC11276,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,4,0,4
SSC11277,0,0,0,0,0,0,0,0,0,17,20,0,38,3,3,4,45,31,0,83
SSC11278,0,0,0,0,0,0,3,0,3,3,10,3,25,3,3,6,26,34,0,59
SSC11279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC11280,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,8
SSC11281,0,0,0,0,0,0,3,0,3,50,36,0,87,3,0,4,95,48,0,139
SSC11282,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,6
SSC11283,0,0,0,0,0,0,0,0,0,24,11,0,34,0,3,3,33,23,0,56
SSC11284,0,5,0,0,0,5,0,0,5,31,31,0,62,0,0,3,64,33,0,99
SSC11285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11286,0,0,0,0,0,0,0,0,0,8,9,0,11,0,0,0,11,8,0,24
SSC11287,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,8,0,5
SSC11288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11290,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,9,8,0,12
SSC11291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11293,0,0,0,0,0,0,3,0,3,168,82,8,253,9,3,9,265,106,0,370
SSC11294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11296,3,19,0,0,0,19,39,9,66,586,430,55,1071,68,62,133,1200,735,25,1962
SSC11297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC11298,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,0,3
SSC11299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC11300,0,0,0,0,0,0,0,0,0,23,18,0,47,0,0,3,51,30,0,85
SSC11301,0,0,0,0,0,0,0,0,0,10,3,0,7,0,0,0,12,0,0,12
SSC11302,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,6,0,0,10
SSC11303,0,4,0,0,0,4,3,0,4,197,112,6,319,12,11,22,340,242,8,582
SSC11304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
SSC11305,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC11306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11309,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,9,6,0,11
SSC11310,0,0,0,0,0,0,0,0,3,11,5,3,17,0,0,0,18,26,0,44
SSC11311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC11312,0,0,0,0,0,0,0,0,0,53,38,3,91,4,5,9,101,71,0,169
SSC11313,0,0,0,0,0,0,0,3,3,60,34,7,102,0,10,11,112,103,6,216
SSC11314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC11315,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4
SSC11316,0,4,0,0,0,4,0,0,0,8,5,3,18,3,0,10,21,21,0,44
SSC11317,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3
SSC11318,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,6,9,0,9
SSC11319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11320,0,0,0,0,0,0,0,3,3,19,30,3,52,0,3,6,57,51,3,111
SSC11321,0,0,0,0,0,0,0,0,0,5,5,0,7,0,0,0,7,5,0,14
SSC11322,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC11323,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,4
SSC11324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC11325,0,0,0,0,0,0,0,0,0,11,14,0,20,0,3,5,23,10,0,36
SSC11326,0,0,0,0,0,0,0,0,0,4,7,0,13,0,0,0,13,3,0,16
SSC11327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11328,0,0,0,0,0,0,0,0,0,103,58,3,163,3,3,8,170,72,0,239
SSC11329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11330,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3
SSC11331,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,7
SSC11332,0,0,0,0,0,0,0,0,0,3,8,0,7,0,0,0,7,3,0,15
SSC11333,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,5
SSC11334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11336,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,3
SSC11337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11338,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,4,11,8,0,18
SSC11339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7
SSC11340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11341,0,3,0,0,0,3,3,0,6,113,78,8,196,11,8,22,211,136,0,351
SSC11342,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,7
SSC11343,0,0,0,0,0,7,5,0,12,219,107,17,344,12,10,30,374,332,3,710
SSC11344,0,0,0,0,4,5,0,3,4,89,46,4,140,6,5,15,156,90,3,250
SSC11345,0,3,0,0,0,3,0,0,6,64,84,3,147,0,4,8,154,81,0,234
