SSC_CODE_2016,Sme_Usl_ad_1_yr_ago_as_2016_M,Sme_Usl_ad_1_yr_ago_as_2016_F,Sme_Usl_ad_1_yr_ago_as_2016_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SSC12599,159,148,315,0,6,4,11,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,13,10,24,0,0,4,0,0,0,17,19,32,5,9,17,186,171,358
SSC12600,89,90,175,6,3,12,7,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,9,0,0,0,0,0,0,14,7,22,16,15,25,113,110,227
SSC12601,25,21,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,21,47
SSC12602,554,554,1111,14,14,31,43,39,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,42,79,14,5,16,0,0,0,69,63,131,44,45,85,670,656,1324
SSC12603,451,399,851,3,6,15,36,30,68,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,33,73,3,3,6,0,4,4,51,47,96,27,34,61,527,479,1006
SSC12604,36,35,75,0,3,4,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,10,0,0,0,0,0,0,5,12,15,0,0,3,47,49,92
SSC12605,24,19,46,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,3,26,22,54
SSC12606,51,59,113,0,0,0,4,4,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,12,0,0,0,0,0,0,8,4,14,5,5,17,64,75,138
SSC12607,1872,1877,3747,54,64,118,342,349,692,0,0,3,6,7,20,3,4,3,3,3,7,0,0,0,3,0,6,0,0,0,0,0,0,360,367,725,25,35,60,3,0,4,442,464,909,185,206,387,2498,2545,5046
SSC12608,9,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,3,14
SSC12609,27,24,51,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,12,7,19,40,28,71
SSC12610,12,12,23,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,4,0,0,5,14,18,36
SSC12611,17,19,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19,39
SSC12612,45,56,93,0,0,0,3,3,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,7,0,0,0,0,0,0,8,3,12,5,8,11,54,65,115
SSC12613,34,31,73,3,4,3,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,8,7,11,4,5,11,47,48,89
SSC12614,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5
SSC12615,10,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,15,12,28
SSC12616,48,33,85,4,0,4,8,5,16,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,21,0,0,0,0,0,0,15,12,25,8,7,15,65,56,123
SSC12617,1233,1254,2490,37,24,61,107,113,220,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,108,226,8,13,18,3,5,7,163,151,318,196,201,397,1587,1607,3197
SSC12618,152,131,283,3,3,7,12,15,27,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,29,0,0,0,0,0,0,17,16,33,8,6,17,175,156,328
SSC12619,480,455,933,31,20,49,56,69,123,3,4,5,3,3,10,0,0,0,0,0,0,0,0,0,0,4,4,3,0,6,0,0,0,69,82,148,37,45,82,0,0,0,139,145,285,132,128,253,752,725,1475
SSC12620,345,375,715,14,10,22,48,61,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,61,109,5,0,5,0,0,0,62,64,132,81,74,151,488,510,996
SSC12621,12,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,15,11,28
SSC12622,177,170,348,13,9,18,7,12,18,0,5,4,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,0,0,0,16,19,37,0,0,0,0,0,0,25,33,56,22,20,43,222,222,444
SSC12623,493,502,999,27,26,52,22,45,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,29,50,78,0,0,3,3,0,3,54,83,136,51,54,101,598,638,1242
SSC12624,27,28,50,0,0,0,3,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,14,0,0,0,0,0,0,6,4,10,5,3,5,41,33,70
SSC12625,1665,1740,3401,18,20,36,102,94,193,3,0,3,4,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,111,96,203,21,19,36,3,0,5,149,139,281,115,111,226,1924,1987,3912
SSC12626,31,27,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,4,8,40,38,74
SSC12627,13,19,32,0,4,8,4,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,10,0,0,0,0,0,0,4,8,13,0,0,0,21,31,49
SSC12628,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,9,12,4,20
SSC12629,629,707,1337,30,32,60,142,142,281,5,4,14,7,3,4,0,0,3,3,3,11,0,0,0,0,0,0,3,3,4,0,0,0,157,165,325,71,58,133,3,3,7,269,257,518,138,141,280,1037,1105,2143
SSC12630,552,627,1177,53,86,139,62,69,134,0,0,0,0,4,9,0,0,0,0,0,0,8,3,10,0,0,0,3,3,5,0,0,0,74,81,154,3,4,9,5,8,10,134,177,314,78,84,161,763,888,1654
SSC12631,30,22,54,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,10,7,15,40,29,67
SSC12632,35,30,62,4,5,10,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,10,5,12,3,5,10,47,43,83
SSC12633,2281,2378,4660,85,94,178,175,163,333,3,7,12,7,7,10,0,0,0,3,4,6,0,0,3,0,0,0,0,0,3,0,0,0,189,179,364,31,31,61,3,5,7,305,304,611,141,129,271,2729,2817,5539
SSC12634,31,32,64,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,35,35,70
SSC12635,4,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,6,0,0,3,9,14,18
SSC12636,88,78,165,3,0,4,6,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,20,0,0,0,0,0,0,11,14,26,8,15,20,103,98,201
SSC12637,16,17,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,37
SSC12638,335,310,647,7,8,15,22,25,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,25,49,0,0,3,0,0,0,29,31,64,8,5,13,377,355,732
SSC12639,293,301,591,20,13,34,37,21,56,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,3,0,3,0,0,0,39,28,66,0,0,0,0,0,0,59,49,99,28,33,57,377,378,749
SSC12640,105,81,183,0,3,4,0,0,0,0,0,0,3,7,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,7,12,0,0,0,0,0,0,7,9,20,17,14,27,133,101,231
SSC12641,68,55,122,0,0,0,4,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,14,0,0,0,0,0,0,9,12,20,4,7,10,80,64,143
SSC12642,4707,4887,9591,216,218,432,611,612,1223,4,8,7,14,15,28,4,0,4,0,3,3,3,0,3,8,5,14,0,0,3,0,0,0,645,645,1285,98,124,230,14,9,19,971,994,1964,399,408,806,6076,6287,12365
SSC12643,161,166,324,0,4,6,5,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,17,0,0,0,0,0,0,8,12,20,14,18,30,182,196,377
SSC12644,136,137,279,17,18,36,4,3,5,7,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,16,0,0,0,14,18,35,0,3,9,0,0,0,36,41,76,9,9,14,184,184,372
SSC12645,5666,6221,11889,194,195,393,685,734,1417,4,7,14,12,24,34,0,0,3,16,8,26,0,0,5,4,0,4,3,3,4,0,0,0,732,772,1506,85,96,174,19,13,29,1027,1070,2100,560,534,1092,7253,7826,15088
SSC12646,31,31,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,9,34,36,71
SSC12647,299,289,590,18,18,36,23,30,46,0,3,6,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,33,55,0,3,3,0,0,0,42,52,94,14,17,36,356,365,721
SSC12648,41,34,74,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,7,8,11,52,37,92
SSC12649,117,125,246,13,8,22,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,9,0,0,0,0,0,0,17,16,29,11,6,19,141,149,292
SSC12650,133,158,289,22,28,46,76,100,179,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,76,105,186,3,15,16,0,0,0,101,141,243,678,96,779,911,402,1313
SSC12651,85,95,180,0,0,0,9,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,17,0,0,0,0,0,0,6,7,19,6,3,12,99,112,209
SSC12652,210,172,380,12,8,13,15,9,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,29,0,0,3,0,0,0,26,23,46,18,15,33,254,208,465
SSC12653,1938,2351,4286,104,106,207,225,296,520,7,7,12,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,246,313,560,8,17,27,0,3,7,361,440,800,284,354,644,2582,3146,5733
SSC12654,2262,2350,4609,143,153,293,42,38,77,233,275,503,14,16,33,0,3,9,8,6,11,0,0,0,4,7,6,0,0,0,0,0,0,294,343,643,19,18,32,7,14,27,462,535,1000,240,261,499,2965,3143,6107
SSC12655,269,259,531,0,8,6,3,6,9,0,0,0,9,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,26,0,0,0,0,0,0,14,17,32,27,24,52,314,302,616
SSC12656,22,21,42,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,3,3,3,9,27,28,56
SSC12657,81,82,163,0,0,0,4,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,0,0,0,0,0,0,4,4,8,3,4,7,88,91,182
SSC12658,17,11,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,33
SSC12659,34,34,71,0,0,6,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,4,4,6,0,0,0,33,42,77
SSC12660,130,121,252,0,7,6,3,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,9,8,17,0,0,0,0,0,0,8,15,27,24,25,45,156,162,321
SSC12661,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SSC12662,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC12663,6,17,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,14,23
SSC12664,16,13,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,21,17,35
SSC12665,53,48,99,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,8,4,14,59,52,113
SSC12666,36,26,55,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,4,0,9,42,25,67
SSC12667,17,12,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,17,14,30
SSC12668,15,9,26,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,7,0,0,3,18,15,30
SSC12669,372,405,780,36,44,84,41,42,85,3,0,4,0,0,0,0,0,3,0,0,0,3,3,4,0,0,0,4,4,11,0,0,0,61,52,107,4,6,7,3,3,11,101,110,208,46,44,84,520,553,1076
SSC12670,907,970,1881,73,71,139,77,86,163,3,6,5,3,0,3,3,3,5,0,5,3,0,0,0,0,0,0,5,8,15,0,0,0,94,97,192,4,6,12,3,8,11,177,185,355,85,102,188,1174,1258,2425
SSC12671,990,1048,2040,67,91,159,64,62,124,0,3,3,3,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,76,138,3,3,8,0,0,0,138,167,309,92,100,188,1221,1322,2540
SSC12672,4109,4405,8517,152,161,306,352,405,759,10,4,9,12,12,18,0,0,0,0,0,3,0,0,0,0,0,4,0,3,0,0,0,0,374,420,794,73,58,132,7,5,17,605,647,1256,365,434,802,5079,5491,10569
SSC12673,20,12,37,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,10,25,24,49
SSC12674,84,76,155,4,8,6,13,3,17,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,19,0,0,0,0,0,0,17,13,31,9,4,10,106,87,192
SSC12675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12676,79,81,159,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,6,4,9,14,86,90,177
SSC12677,5,3,6,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,3,0,5,0,0,0,10,3,14
SSC12678,47,51,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,10,9,17,60,62,117
SSC12679,32,36,68,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,3,3,6,0,0,0,38,35,79
SSC12680,5,9,10,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,3,5,16
SSC12681,17,10,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10,31
SSC12682,23,29,50,3,3,4,8,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,10,0,0,0,0,0,0,8,7,12,4,5,4,30,41,73
SSC12683,91,91,181,3,3,4,3,4,5,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,10,0,3,4,0,0,0,8,7,20,0,4,8,104,103,206
SSC12684,15,28,43,0,0,0,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,0,0,0,0,0,3,4,6,4,3,3,24,32,58
SSC12685,201,205,407,30,23,50,17,17,30,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19,41,0,0,0,0,0,0,47,47,94,35,41,84,290,292,579
SSC12686,1732,1903,3633,41,33,72,174,193,368,4,3,8,0,4,3,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,182,206,382,33,32,70,5,6,7,262,268,531,144,160,310,2134,2335,4475
SSC12687,85,81,159,0,0,0,4,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,14,0,0,0,0,0,0,4,8,13,10,7,20,97,94,191
SSC12688,70,56,126,5,3,3,3,3,7,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,11,3,0,4,0,0,0,11,11,24,3,3,5,81,67,150
SSC12689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12690,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7
SSC12691,12,5,17,0,0,0,9,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,5,0,8,3,0,3,24,9,31
SSC12692,6,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,6,17
SSC12693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12694,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5
SSC12695,16,11,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,22,10,30
SSC12696,17,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,23
SSC12697,56,45,99,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,9,12,19,70,57,127
SSC12698,242,222,470,19,16,35,14,11,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,33,0,0,0,0,0,0,37,27,71,16,14,30,300,265,570
SSC12699,413,463,875,12,9,18,43,43,86,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,53,47,95,0,0,0,0,3,3,64,59,118,52,74,125,523,591,1116
SSC12700,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,7
SSC12701,36,29,66,0,0,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,4,5,3,4,3,9,41,35,76
SSC12702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12703,711,743,1458,28,18,47,118,111,234,0,0,5,15,9,24,0,0,0,3,3,7,0,0,0,4,0,3,0,0,0,0,0,0,144,129,271,4,3,5,3,10,13,174,162,338,64,51,117,951,952,1908
SSC12704,138,127,270,3,0,6,15,16,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,29,0,0,0,0,0,0,19,13,33,3,3,7,157,145,310
SSC12705,10,7,20,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,4,0,10,0,3,4,12,13,25
SSC12706,4,6,7,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,10,6,16
SSC12707,34,29,67,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,4,7,13,41,41,82
SSC12708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3
SSC12709,106,91,192,12,7,18,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,16,6,21,10,9,17,124,102,232
SSC12710,963,936,1898,29,24,51,106,117,230,0,0,0,4,6,12,0,0,0,0,3,3,0,0,0,0,0,4,0,0,0,3,3,8,122,135,248,0,12,9,3,0,4,154,166,320,58,66,125,1178,1163,2339
SSC12711,3,8,7,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,8,7,12,16,14,28
SSC12712,3907,4005,7915,88,81,171,416,439,851,0,0,0,13,7,25,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,436,453,886,36,34,70,4,4,12,565,575,1134,271,246,511,4739,4818,9564
SSC12713,16,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,26
SSC12714,208,193,403,11,7,20,16,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,26,0,0,0,0,0,0,25,24,44,30,20,45,265,231,494
