SSC_CODE_2016,P_AdvDi_Di_AdvDi_AsDe_Mng,P_AdvDi_Di_AdvDi_AsDe_Pro,P_AdvDi_Di_AdvDi_AsDe_TTW,P_AdvDi_Di_AdvDi_AsDe_CPS,P_AdvDi_Di_AdvDi_AsDe_CA,P_AdvDi_Di_AdvDi_AsDe_Sal,P_AdvDi_Di_AdvDi_AsDe_MOD,P_AdvDi_Di_AdvDi_AsDe_Lab,P_AdvDi_Di_AdvDi_AsDe_IDNS,P_AdvDi_Di_AdvDi_AsDe_Tot,P_AdvDi_Di_Dip_Mng,P_AdvDi_Di_Dip_Pro,P_AdvDi_Di_Dip_TTW,P_AdvDi_Di_Dip_CPS,P_AdvDi_Di_Dip_CA,P_AdvDi_Di_Dip_Sal,P_AdvDi_Di_Dip_MOD,P_AdvDi_Di_Dip_Lab,P_AdvDi_Di_Dip_IDNS,P_AdvDi_Di_Dip_Tot,P_Cert_CertIII_IV_Mng,P_Cert_CertIII_IV_Pro,P_Cert_CertIII_IV_TTW,P_Cert_CertIII_IV_CPS,P_Cert_CertIII_IV_CA,P_Cert_CertIII_IV_Sal,P_Cert_CertIII_IV_MOD,P_Cert_CertIII_IV_Lab,P_Cert_CertIII_IV_IDNS,P_Cert_CertIII_IV_Tot,P_Cert_CertI_II_Mng,P_Cert_CertI_II_Pro,P_Cert_CertI_II_TTW,P_Cert_CertI_II_CPS,P_Cert_CertI_II_CA,P_Cert_CertI_II_Sal,P_Cert_CertI_II_MOD,P_Cert_CertI_II_Lab,P_Cert_CertI_II_IDNS,P_Cert_CertI_II_Tot,P_Cert_Cert_nfd_Mng,P_Cert_Cert_nfd_Pro,P_Cert_Cert_nfd_TTW,P_Cert_Cert_nfd_CPS,P_Cert_Cert_nfd_CA,P_Cert_Cert_nfd_Sal,P_Cert_Cert_nfd_MOD,P_Cert_Cert_nfd_Lab,P_Cert_Cert_nfd_IDNS,P_Cert_Cert_nfd_Tot,P_LE_ID_Mng,P_LE_ID_Pro,P_LE_ID_TTW,P_LE_ID_CPS,P_LE_ID_CA,P_LE_ID_Sal,P_LE_ID_MOD,P_LE_ID_Lab,P_LE_ID_IDNS,P_LE_ID_Tot,P_LE_NS_Mng,P_LE_NS_Pro,P_LE_NS_TTW,P_LE_NS_CPS,P_LE_NS_CA,P_LE_NS_Sal,P_LE_NS_MOD,P_LE_NS_Lab,P_LE_NS_IDNS,P_LE_NS_Tot,P_Tot_Mng,P_Tot_Pro,P_Tot_TTW,P_Tot_CPS,P_Tot_CA,P_Tot_Sal,P_Tot_MOD,P_Tot_Lab,P_Tot_IDNS,P_Tot_Tot
SSC12221,8,15,4,9,8,3,0,0,0,57,12,15,12,25,15,5,9,7,0,106,45,29,315,96,88,42,87,60,7,772,4,3,8,15,4,9,9,9,0,54,3,3,6,9,9,10,6,13,0,58,0,0,3,0,8,0,3,0,0,10,0,3,5,9,7,4,10,10,4,54,81,184,357,176,156,85,123,110,20,1297
SSC12222,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,3,3,0,16
SSC12223,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6
SSC12224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,9
SSC12225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,23
SSC12226,10,3,4,3,7,7,0,0,0,24,6,4,3,5,3,3,3,0,0,33,8,5,35,10,11,4,3,7,0,79,0,0,0,0,0,0,0,0,0,7,0,3,0,8,3,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,18,41,54,45,21,42,30,5,21,3,268
SSC12227,10,3,3,0,10,3,0,0,0,29,8,8,6,5,4,0,0,0,0,27,7,3,25,0,5,0,0,0,0,49,0,0,0,0,0,0,0,0,0,4,3,0,0,0,8,3,0,0,0,11,0,9,0,0,0,0,0,0,0,9,3,0,0,0,3,0,0,0,0,6,76,142,37,11,46,26,0,7,6,354
SSC12228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,5,0,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,4,0,4,0,0,6,3,41
SSC12229,3,8,3,7,0,0,0,0,0,26,4,0,6,13,8,4,0,3,0,40,16,11,55,19,22,10,15,29,0,177,0,0,3,0,3,0,0,5,0,14,5,4,0,6,3,3,0,8,0,24,0,0,0,0,0,0,0,0,0,3,6,5,0,4,0,3,0,3,0,21,34,77,66,56,44,17,21,49,9,379
SSC12230,0,0,0,0,0,0,0,0,0,8,4,0,0,0,3,0,0,0,0,5,3,3,8,9,3,0,3,3,0,34,0,0,0,3,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,31,12,13,12,7,5,6,0,102
SSC12231,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,16,13,0,5,0,3,0,0,45
SSC12232,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,7,4,0,5,3,4,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,14,15,10,3,14,0,4,0,0,58
SSC12233,0,4,0,0,0,0,0,0,0,9,0,3,0,5,0,0,0,0,0,10,5,3,9,3,3,0,11,9,0,41,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,11,29,11,9,7,6,9,7,0,101
SSC12234,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,3,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,10,3,11,0,3,0,0,47
SSC12235,10,0,0,3,0,0,0,0,0,8,0,0,3,0,3,0,0,0,0,7,7,3,9,7,0,0,7,3,0,43,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,10,35,26,14,12,16,0,11,3,3,111
SSC12236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,3,0,14
SSC12237,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,8,0,0,8,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,9,7,8,0,0,0,0,42
SSC12238,23,44,10,25,24,3,3,0,0,134,24,24,21,44,41,10,0,6,3,166,109,37,345,87,124,68,55,60,6,888,3,0,5,5,13,4,4,5,0,47,10,4,4,12,28,10,6,11,0,83,5,0,5,0,3,0,0,0,0,20,4,8,8,5,6,9,0,9,3,46,285,565,413,196,291,113,75,102,13,2057
SSC12239,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,0,8,0,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,11,8,5,0,0,3,0,58
SSC12240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC12241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12242,3,4,0,3,3,0,0,3,0,25,3,0,0,4,3,0,0,3,0,15,35,3,32,10,9,9,4,14,0,112,4,0,0,0,0,0,0,0,0,8,3,0,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,3,3,17,61,65,41,25,23,10,4,23,0,255
SSC12243,8,29,3,8,5,3,0,0,0,58,17,22,8,22,15,5,3,5,0,96,37,17,145,48,34,25,23,43,9,390,0,0,0,5,8,3,0,3,0,21,7,0,0,6,10,3,0,3,0,33,0,3,0,3,3,0,0,0,0,11,0,5,3,0,6,3,0,5,0,24,108,233,162,105,94,48,35,67,8,869
SSC12244,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,5,11,5,12,3,7,0,0,4,0,45,0,0,0,0,0,0,0,4,0,8,3,0,3,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,15,22,13,9,4,0,13,3,91
SSC12245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,3,0,3,0,0,0,0,17
SSC12246,0,3,0,3,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,20,7,4,0,0,0,0,0,49
SSC12247,5,11,0,10,13,6,0,3,0,44,9,10,3,14,7,4,0,0,0,61,21,15,94,56,37,22,22,45,3,312,4,5,4,5,4,6,0,3,0,24,0,0,0,3,8,9,3,0,0,27,0,0,0,0,0,0,0,3,0,4,0,10,4,7,0,4,4,3,4,39,59,122,112,106,82,47,36,60,14,625
SSC12248,3,14,9,16,6,4,3,3,0,59,12,14,14,25,20,12,3,9,0,111,22,9,164,56,45,23,45,40,11,411,0,0,4,4,3,3,0,4,0,20,3,0,0,0,15,12,0,10,0,40,0,0,4,3,3,0,0,4,0,13,0,0,4,3,4,8,8,0,7,31,64,177,208,120,120,75,60,67,21,912
SSC12249,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,3,0,0,0,0,5,0,18
SSC12250,3,6,0,15,5,0,0,4,0,41,11,9,8,19,17,9,4,3,0,70,15,14,129,63,42,16,28,40,7,363,0,3,4,3,6,3,3,5,0,27,0,0,0,11,3,3,8,0,0,25,3,0,4,0,0,0,0,0,0,13,0,3,8,4,4,0,7,4,4,39,50,125,159,121,100,43,56,71,17,735
SSC12251,3,0,0,0,0,0,0,0,0,9,3,3,0,3,0,0,0,0,0,7,11,3,18,4,4,0,5,3,0,49,0,0,4,0,0,3,0,0,0,4,0,0,0,3,0,0,4,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,19,45,20,14,13,5,8,5,0,131
SSC12252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12253,15,26,5,10,12,3,0,4,0,86,23,22,13,43,18,5,3,5,0,137,51,34,239,91,64,36,61,65,9,657,3,0,0,6,11,10,0,4,0,39,4,0,3,9,10,10,3,0,0,48,0,0,3,0,7,3,0,0,0,16,0,0,6,4,9,7,3,10,10,56,125,236,283,191,157,81,73,97,22,1269
SSC12254,3,3,0,3,0,0,0,0,0,12,0,3,0,3,4,0,0,0,0,17,8,6,27,12,6,8,6,12,0,86,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,9,17,29,32,30,22,14,8,18,0,162
SSC12255,3,6,6,0,0,0,0,0,0,19,5,4,0,3,5,0,0,0,0,25,18,5,40,10,12,9,8,9,0,105,0,0,0,4,0,0,0,0,0,7,0,0,0,3,6,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,3,4,23,58,66,50,23,40,18,7,13,5,275
SSC12256,8,13,3,8,16,3,0,0,0,50,9,25,8,9,8,0,0,0,0,59,23,11,55,11,24,9,9,9,4,158,0,0,0,0,0,3,3,0,0,6,0,0,0,3,14,0,0,0,0,16,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,10,72,180,78,49,82,21,15,15,4,513
SSC12257,15,25,39,31,23,21,50,21,3,227,26,32,43,78,43,37,42,22,13,341,31,27,156,97,38,32,72,62,12,527,4,0,4,15,8,4,0,16,0,62,12,10,9,25,13,7,12,18,0,111,6,13,13,12,9,5,16,8,4,82,4,12,12,6,14,10,21,26,32,133,279,767,455,505,377,332,498,372,117,3703
SSC12258,0,0,0,0,0,0,0,0,0,3,0,4,3,0,3,0,0,0,0,10,10,0,31,8,4,0,6,3,0,65,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,22,34,36,8,11,8,12,7,0,133
SSC12259,0,5,0,0,0,0,0,0,0,16,0,0,0,9,3,0,0,0,0,14,6,5,38,21,6,4,4,13,5,103,0,0,0,4,0,0,0,0,0,6,0,3,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,42,43,37,18,12,9,16,3,197
SSC12260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,7,3,3,0,0,0,3,0,29
SSC12261,21,21,14,10,19,11,6,3,3,108,30,35,29,57,59,15,6,21,3,253,63,40,282,88,78,46,67,58,13,738,8,3,4,13,9,4,6,4,0,46,10,3,7,21,18,5,12,12,3,86,0,0,11,3,3,3,8,6,3,32,3,8,7,8,7,5,15,12,14,74,199,452,393,256,287,120,132,149,53,2032
SSC12262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,7,8,3,0,0,0,0,35
SSC12263,6,3,3,0,0,0,0,0,0,14,3,0,3,0,0,0,0,0,0,12,9,4,26,0,3,0,0,4,5,43,0,0,0,0,4,0,0,0,0,6,3,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,29,28,32,3,19,0,8,5,5,123
SSC12264,19,28,5,9,12,11,0,4,0,95,12,30,25,23,33,15,0,0,0,143,44,35,176,77,57,35,51,26,4,503,3,3,3,3,5,5,0,3,0,27,6,3,6,6,19,3,0,3,0,48,0,3,5,4,8,0,0,3,3,23,3,8,4,4,13,0,0,5,3,36,189,662,242,168,197,98,61,58,18,1688
SSC12265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,7
SSC12266,73,107,30,25,50,20,0,0,6,310,52,74,31,27,74,24,7,7,4,298,75,44,132,48,57,39,10,27,6,432,3,7,5,3,9,3,0,3,0,37,14,17,8,10,21,10,0,3,4,93,12,25,4,4,11,3,0,0,0,53,11,12,3,3,6,4,0,0,18,57,977,2111,299,260,601,248,47,78,73,4690
SSC12267,59,90,33,32,55,27,6,8,3,311,67,100,43,72,70,47,15,16,10,434,71,62,193,58,67,48,21,28,3,545,5,10,3,5,6,3,0,0,0,28,16,15,8,16,24,12,4,3,0,97,13,28,3,6,8,3,0,0,0,68,9,20,4,4,16,13,0,0,11,72,935,2483,421,366,634,309,75,115,74,5423
SSC12268,16,17,0,9,18,3,0,0,0,73,14,17,3,9,18,0,0,0,0,61,27,13,25,15,11,10,0,6,0,111,4,0,0,0,3,3,0,0,0,11,3,3,3,3,3,5,0,0,0,29,3,6,0,0,3,0,0,0,0,15,3,4,0,0,5,0,0,0,0,13,248,496,52,58,127,66,4,22,13,1090
SSC12269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7
SSC12270,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,12,8,3,3,7,0,0,32,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,13,17,8,3,10,7,0,3,64
SSC12271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,13
SSC12272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC12273,0,4,0,4,0,0,0,0,0,7,3,0,3,7,0,0,0,0,0,17,3,6,13,14,3,3,3,3,0,52,0,0,3,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,19,15,27,7,3,3,7,0,106
SSC12274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12275,7,4,4,11,4,4,3,4,0,36,8,11,3,9,18,5,9,0,0,72,19,6,64,26,17,7,14,17,3,165,0,0,0,3,0,3,0,0,0,13,0,0,3,7,0,0,3,0,0,26,0,0,0,0,4,3,0,0,0,7,0,3,0,3,0,3,5,3,4,21,60,111,92,70,71,38,34,34,16,520
SSC12276,6,11,0,3,5,0,0,0,0,31,5,6,4,6,5,6,0,0,3,33,13,3,22,8,7,5,0,3,0,63,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,4,0,0,0,0,0,0,0,8,53,143,36,31,50,11,3,5,11,348
SSC12277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10
SSC12278,4,18,9,0,4,3,3,3,0,47,5,7,5,15,14,0,0,3,0,44,25,6,109,40,37,20,38,26,0,306,5,0,0,3,3,3,0,3,0,19,3,0,0,3,3,3,0,0,0,15,0,4,0,0,3,0,0,0,0,7,0,0,3,0,0,0,3,0,4,8,68,171,136,75,77,34,46,36,5,646
SSC12279,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,7,6,3,0,0,3,6,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,33,10,12,5,5,5,13,5,98
SSC12280,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,0,4,0,0,0,0,20
SSC12281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,4,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,3,4,7,4,0,0,29
SSC12282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5
SSC12283,0,5,0,3,0,0,0,0,0,16,3,0,0,3,0,0,0,0,0,7,16,8,36,23,4,3,8,17,3,121,0,0,0,0,3,0,0,0,0,11,0,0,0,4,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,3,0,13,22,46,44,48,14,12,5,32,4,234
SSC12284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC12285,9,6,3,0,4,0,0,0,0,15,4,7,4,3,0,6,0,0,0,26,8,9,16,5,3,4,3,0,0,47,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,3,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,102,241,35,25,36,27,3,3,4,470
SSC12286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,3,0,13
SSC12287,18,39,15,36,21,12,3,10,3,151,39,43,45,74,37,18,19,17,4,300,104,58,536,240,164,121,143,132,20,1528,10,4,6,12,21,17,8,11,4,92,13,7,13,42,33,23,14,23,0,154,3,11,0,6,8,6,5,6,0,42,9,4,17,19,11,17,19,21,18,124,261,532,646,501,364,249,232,252,53,3082
SSC12288,0,11,3,4,3,0,3,0,0,18,3,3,5,0,0,0,0,0,0,12,8,9,35,20,14,4,6,20,3,113,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,15,22,51,41,34,31,11,16,26,3,232
SSC12289,7,18,7,12,6,3,3,0,0,58,15,19,6,16,19,0,3,3,3,87,24,15,99,39,32,11,23,35,4,280,0,3,0,0,3,3,3,0,0,16,0,0,0,10,3,0,0,0,0,13,3,5,0,0,3,0,0,0,0,13,3,7,0,6,0,0,6,7,0,28,100,294,126,118,98,38,38,58,15,887
SSC12290,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,3,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,4,0,0,0,0,0,0,29
SSC12291,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,3,0,9,0,3,0,0,3,0,25,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,13,0,3,5,9,0,0,52
SSC12292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12293,19,36,11,20,14,4,0,5,4,107,34,14,16,34,30,10,5,9,3,160,138,49,353,91,113,44,90,122,31,1020,5,3,9,10,13,10,7,18,0,64,7,7,3,12,28,7,3,13,0,88,0,0,7,0,9,0,0,10,0,22,20,16,10,16,13,13,17,28,4,133,305,487,431,202,245,88,131,246,45,2182
SSC12294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,13
SSC12295,0,0,0,0,3,0,0,0,0,7,0,0,0,0,4,0,0,0,0,8,6,3,9,3,3,0,0,8,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,9,13,12,7,0,11,0,64
SSC12296,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,7,0,3,0,0,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,5,0,0,4,0,4,0,35
