SSC_CODE_2016,P_15_19_Num_chld_evr_brn_Nne,P_15_19_Num_chld_evr_brn_1,P_15_19_Num_chld_evr_brn_2,P_15_19_Num_chld_evr_brn_3,P_15_19_Num_chld_evr_brn_4,P_15_19_Num_chld_evr_brn_5,P_15_19_Num_chd_evr_brn_6_mr,P_15_19_Num_chld_evr_brn_ns,P_15_19_yrs_Total,P_20_24_Num_chld_evr_brn_Nne,P_20_24_Num_chld_evr_brn_1,P_20_24_Num_chld_evr_brn_2,P_20_24_Num_chld_evr_brn_3,P_20_24_Num_chld_evr_brn_4,P_20_24_Num_chld_evr_brn_5,P_20_24_Num_chd_evr_brn_6_mr,P_20_24_Num_chld_evr_brn_ns,P_20_24_yrs_Total,P_25_29_Num_chld_evr_brn_Nne,P_25_29_Num_chld_evr_brn_1,P_25_29_Num_chld_evr_brn_2,P_25_29_Num_chld_evr_brn_3,P_25_29_Num_chld_evr_brn_4,P_25_29_Num_chld_evr_brn_5,P_25_29_Num_chd_evr_brn_6_mr,P_25_29_Num_chld_evr_brn_ns,P_25_29_yrs_Total,P_30_34_Num_chld_evr_brn_Nne,P_30_34_Num_chld_evr_brn_1,P_30_34_Num_chld_evr_brn_2,P_30_34_Num_chld_evr_brn_3,P_30_34_Num_chld_evr_brn_4,P_30_34_Num_chld_evr_brn_5,P_30_34_Num_chd_evr_brn_6_mr,P_30_34_Num_chld_evr_brn_ns,P_30_34_yrs_Total,P_35_39_Num_chld_evr_brn_Nne,P_35_39_Num_chld_evr_brn_1,P_35_39_Num_chld_evr_brn_2,P_35_39_Num_chld_evr_brn_3,P_35_39_Num_chld_evr_brn_4,P_35_39_Num_chld_evr_brn_5,P_35_39_Num_chd_evr_brn_6_mr,P_35_39_Num_chld_evr_brn_ns,P_35_39_yrs_Total,P_40_44_Num_chld_evr_brn_Nne,P_40_44_Num_chld_evr_brn_1,P_40_44_Num_chld_evr_brn_2,P_40_44_Num_chld_evr_brn_3,P_40_44_Num_chld_evr_brn_4,P_40_44_Num_chld_evr_brn_5,P_40_44_Num_chd_evr_brn_6_mr,P_40_44_Num_chld_evr_brn_ns,P_40_44_yrs_Total,P_45_49_Num_chld_evr_brn_Nne,P_45_49_Num_chld_evr_brn_1,P_45_49_Num_chld_evr_brn_2,P_45_49_Num_chld_evr_brn_3,P_45_49_Num_chld_evr_brn_4,P_45_49_Num_chld_evr_brn_5,P_45_49_Num_chd_evr_brn_6_mr,P_45_49_Num_chld_evr_brn_ns,P_45_49_yrs_Total,P_50_54_Num_chld_evr_brn_Nne,P_50_54_Num_chld_evr_brn_1,P_50_54_Num_chld_evr_brn_2,P_50_54_Num_chld_evr_brn_3,P_50_54_Num_chld_evr_brn_4,P_50_54_Num_chld_evr_brn_5,P_50_54_Num_chd_evr_brn_6_mr,P_50_54_Num_chld_evr_brn_ns,P_50_54_yrs_Total,P_55_59_Num_chld_evr_brn_Nne,P_55_59_Num_chld_evr_brn_1,P_55_59_Num_chld_evr_brn_2,P_55_59_Num_chld_evr_brn_3,P_55_59_Num_chld_evr_brn_4,P_55_59_Num_chld_evr_brn_5,P_55_59_Num_chd_evr_brn_6_mr,P_55_59_Num_chld_evr_brn_ns,P_55_59_yrs_Total,P_60_64_Num_chld_evr_brn_Nne,P_60_64_Num_chld_evr_brn_1,P_60_64_Num_chld_evr_brn_2,P_60_64_Num_chld_evr_brn_3,P_60_64_Num_chld_evr_brn_4,P_60_64_Num_chld_evr_brn_5,P_60_64_Num_chd_evr_brn_6_mr,P_60_64_Num_chld_evr_brn_ns,P_60_64_yrs_Total,P_65_69_Num_chld_evr_brn_Nne,P_65_69_Num_chld_evr_brn_1,P_65_69_Num_chld_evr_brn_2,P_65_69_Num_chld_evr_brn_3,P_65_69_Num_chld_evr_brn_4,P_65_69_Num_chld_evr_brn_5,P_65_69_Num_chd_evr_brn_6_mr,P_65_69_Num_chld_evr_brn_ns,P_65_69_yrs_Total,P_70_74_Num_chld_evr_brn_Nne,P_70_74_Num_chld_evr_brn_1,P_70_74_Num_chld_evr_brn_2,P_70_74_Num_chld_evr_brn_3,P_70_74_Num_chld_evr_brn_4,P_70_74_Num_chld_evr_brn_5,P_70_74_Num_chd_evr_brn_6_mr,P_70_74_Num_chld_evr_brn_ns,P_70_74_yrs_Total,P_75_79_Num_chld_evr_brn_Nne,P_75_79_Num_chld_evr_brn_1,P_75_79_Num_chld_evr_brn_2,P_75_79_Num_chld_evr_brn_3,P_75_79_Num_chld_evr_brn_4,P_75_79_Num_chld_evr_brn_5,P_75_79_Num_chd_evr_brn_6_mr,P_75_79_Num_chld_evr_brn_ns,P_75_79_yrs_Total,P_80_84_Num_chld_evr_brn_Nne,P_80_84_Num_chld_evr_brn_1,P_80_84_Num_chld_evr_brn_2,P_80_84_Num_chld_evr_brn_3,P_80_84_Num_chld_evr_brn_4,P_80_84_Num_chld_evr_brn_5,P_80_84_Num_chd_evr_brn_6_mr,P_80_84_Num_chld_evr_brn_ns,P_80_84_yrs_Total,P_85_ov_Num_chld_evr_brn_Nne,P_85_ov_Num_chld_evr_brn_1,P_85_ov_Num_chld_evr_brn_2,P_85_ov_Num_chld_evr_brn_3,P_85_ov_Num_chld_evr_brn_4,P_85_ov_Num_chld_evr_brn_5,P_85_ov_Num_chd_evr_brn_6_mr,P_85_ov_Num_chld_evr_brn_ns,P_85ov_Total,Tot_Nmbr_child_ever_born_None,Tot_Nmbr_children_ever_born_1,Tot_Nmbr_children_ever_born_2,Tot_Nmbr_children_ever_born_3,Tot_Nmbr_children_ever_born_4,Tot_Nmbr_children_ever_born_5,Tot_Nmbr_chidrn_ever_brn_6_mr,Tot_Nmbr_childrn_ever_born_Ns,Total_Total
SSC11885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,3,11
SSC11886,161,8,5,0,0,0,0,22,196,147,36,14,6,0,0,0,15,219,88,41,37,22,5,3,0,12,216,47,26,36,40,13,3,3,25,198,23,16,42,38,28,9,12,13,180,14,27,53,32,24,7,12,10,180,12,30,52,35,18,13,11,16,187,12,19,43,38,29,6,15,9,171,14,14,54,35,26,11,5,15,170,13,16,40,46,19,11,14,16,168,14,5,39,32,26,8,7,5,136,3,3,19,20,16,11,11,10,95,0,0,9,16,9,3,7,13,57,0,3,5,7,3,0,3,3,25,3,0,4,3,0,3,3,3,23,544,246,459,364,217,88,97,193,2217
SSC11887,90,0,0,0,0,0,0,19,109,105,14,9,3,0,0,0,12,134,49,16,14,3,3,0,0,13,99,23,13,24,12,4,3,8,10,100,14,13,26,16,17,9,5,16,116,13,10,25,16,16,7,7,12,107,0,11,32,10,14,9,6,4,90,11,16,34,21,11,5,0,6,110,8,10,20,34,6,9,12,12,107,8,9,19,11,14,3,6,12,84,5,5,15,12,3,11,4,9,68,3,4,5,8,5,3,3,9,47,0,0,12,5,7,3,7,4,39,0,0,3,9,4,3,7,5,25,0,0,3,6,0,3,3,4,24,335,120,246,169,109,58,72,143,1261
SSC11888,64,0,0,0,0,0,0,3,67,56,8,5,0,0,0,0,7,74,31,21,14,4,0,0,0,0,75,22,21,34,9,0,0,0,3,91,9,11,29,13,4,0,0,0,67,3,4,31,16,10,0,0,5,70,7,11,35,14,4,3,0,3,76,3,5,33,28,3,5,0,0,77,3,3,36,14,4,3,0,3,72,3,3,31,22,8,3,0,3,67,7,0,14,10,11,0,0,3,43,0,6,5,3,3,0,0,0,15,0,0,0,0,0,0,0,0,3,0,0,4,3,3,0,0,0,8,0,0,4,3,0,0,0,0,8,205,89,278,145,46,11,4,28,817
SSC11889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC11890,189,0,0,0,0,0,0,15,202,144,11,4,0,0,0,0,10,168,110,37,14,3,0,0,0,10,171,57,50,50,17,4,0,0,9,191,36,43,111,53,8,3,0,7,258,27,36,127,46,22,6,3,16,279,23,20,110,49,11,3,0,8,231,32,24,97,63,14,7,0,17,253,14,14,80,53,18,8,4,13,206,9,10,52,50,14,3,4,11,152,6,7,43,27,15,3,0,13,115,7,7,22,32,5,3,0,9,89,3,3,14,12,8,3,3,8,57,0,0,10,5,3,3,0,7,39,0,3,11,8,5,0,5,6,41,659,265,753,420,134,39,20,162,2454
SSC11891,19,0,0,0,0,0,0,5,23,19,0,0,0,0,0,0,0,19,6,0,0,0,0,0,0,0,6,8,3,0,0,0,0,0,0,8,0,0,6,0,0,0,0,0,7,0,6,3,0,3,0,0,0,13,3,5,14,3,0,0,0,3,27,0,9,11,6,0,0,0,3,21,0,0,8,0,4,0,0,0,14,0,3,5,3,3,0,0,6,18,0,4,7,3,0,0,0,0,16,0,0,3,0,0,0,0,0,8,0,0,3,6,0,3,0,0,6,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,3,54,26,52,24,15,3,0,13,191
SSC11892,24,0,0,0,0,0,0,3,29,12,3,4,0,0,0,0,0,26,11,7,3,3,0,0,0,0,26,3,0,8,8,4,0,0,0,24,6,0,3,9,7,0,0,0,26,0,0,11,10,5,0,0,0,31,0,6,14,8,4,0,3,0,41,3,0,9,12,3,3,0,0,30,3,0,10,12,9,3,0,5,42,7,0,15,8,8,7,0,3,53,0,0,12,18,16,3,0,3,45,5,4,12,16,0,0,3,3,47,4,0,0,4,3,3,0,0,22,3,0,0,6,8,3,3,0,25,0,0,4,5,6,3,3,3,29,88,30,103,114,75,30,19,30,495
SSC11893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,3,0,0,0,0,13
SSC11894,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,11,9,10,0,0,8,48
SSC11895,3,0,0,0,0,0,0,0,3,5,4,0,0,0,0,0,0,12,3,3,6,0,0,0,0,0,15,3,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,6,0,7,3,0,0,0,0,11,0,0,0,4,0,0,0,0,10,0,0,0,5,0,0,0,0,13,3,3,0,3,0,0,0,0,16,0,0,0,3,0,0,0,3,13,0,0,3,0,0,3,0,3,9,0,0,6,0,3,0,0,3,14,0,0,0,4,0,0,0,3,13,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,3,13,36,16,39,29,9,10,3,13,155
SSC11896,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,3,3,0,0,0,0,9,0,0,0,3,0,0,0,0,9,0,0,0,3,0,0,0,0,5,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,11,13,4,3,0,7,52
SSC11897,10,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,3,3,0,0,0,0,12,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,3,14,3,0,3,0,3,0,0,3,13,0,3,3,3,0,0,0,0,8,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,25,7,21,20,15,0,0,7,99
SSC11898,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,9,0,0,0,5,0,0,0,0,4,0,0,4,0,0,0,0,0,5,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,8,6,12,11,3,0,0,9,49
SSC11899,8,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,10,10,4,5,0,6,51
SSC11900,11,0,0,0,0,0,0,3,13,3,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,4,0,5,0,0,0,0,12,5,0,10,0,3,0,0,3,21,0,0,3,9,3,0,0,0,13,4,3,12,4,6,0,0,3,26,4,4,11,3,0,0,0,0,18,0,0,3,3,0,0,0,0,11,0,0,3,5,3,0,0,0,14,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,39,16,46,29,20,3,0,8,157
SSC11901,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7
SSC11902,24,0,0,0,0,0,0,0,24,18,3,0,0,0,0,0,0,23,12,4,0,0,0,0,0,0,13,8,18,8,0,0,0,0,0,37,0,5,6,3,0,0,0,0,18,4,3,12,12,0,0,0,0,33,10,3,10,5,0,0,0,3,29,6,5,16,7,3,0,0,0,44,8,3,4,5,0,0,0,0,23,4,3,12,11,0,0,0,3,26,3,0,6,0,0,0,0,0,15,0,3,6,0,0,0,0,0,19,0,3,4,3,0,0,0,0,15,3,0,6,9,4,0,0,3,20,0,0,5,5,3,0,0,0,15,95,58,91,61,16,5,0,16,344
SSC11903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,3,0,7,3,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,8,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,13,9,3,0,3,3,45
SSC11904,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,8,0,0,0,3,36
SSC11905,80,0,0,0,0,0,0,9,85,63,15,4,0,0,0,0,0,85,36,26,23,10,3,0,3,6,109,18,21,23,5,9,3,0,9,86,7,7,30,21,3,5,0,0,79,8,13,26,28,14,3,3,0,94,9,12,33,28,12,4,3,9,106,8,14,42,20,5,0,0,3,91,4,7,20,26,8,0,4,3,67,6,7,19,20,9,4,0,8,67,9,3,21,8,3,3,5,5,56,10,3,15,6,5,3,0,0,46,0,3,3,3,7,0,3,0,24,0,0,4,0,0,3,0,3,5,0,0,0,3,0,0,0,3,9,244,130,260,186,78,31,14,57,1012
SSC11906,4,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,4,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,10,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,9,0,0,0,7,0,0,0,0,10,0,0,3,0,0,0,0,0,3,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,19,14,6,3,0,5,74
SSC11907,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,4,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,7,0,0,0,3,0,0,0,0,5,0,0,0,3,0,0,0,0,7,0,0,0,3,0,0,0,0,7,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,12,16,12,3,0,0,4,63
SSC11908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
SSC11909,20,0,0,0,0,0,0,0,25,14,0,0,0,0,0,0,0,16,18,3,3,0,0,0,0,0,25,3,0,9,0,0,0,0,0,15,3,0,7,0,3,0,0,0,15,0,0,14,7,0,0,0,0,20,3,3,6,11,3,0,0,0,26,0,0,13,9,0,0,0,0,17,0,3,10,12,0,0,0,0,31,0,0,6,10,0,0,0,0,21,0,3,9,8,0,0,0,0,27,3,4,6,5,0,0,0,0,18,0,0,5,3,3,0,0,0,14,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,3,0,3,76,22,92,64,13,5,5,11,279
SSC11910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,17
SSC11911,131,0,0,0,0,0,0,17,151,188,14,8,0,0,0,0,32,238,157,48,24,3,0,0,0,32,263,119,81,49,14,0,0,0,26,294,58,76,73,15,3,0,0,26,254,47,38,66,31,5,4,0,21,211,40,32,75,24,9,0,0,9,192,33,34,43,23,4,0,0,9,151,15,33,43,14,9,0,0,15,134,12,21,43,18,13,3,3,19,126,18,17,31,29,3,0,0,10,110,4,6,25,14,6,3,3,11,74,3,10,8,8,3,3,3,3,43,0,0,5,9,7,5,0,3,28,3,0,9,0,7,4,3,0,31,834,406,502,203,68,25,19,231,2291
SSC11912,43,3,0,0,0,0,0,9,53,22,9,0,0,0,0,0,6,40,21,9,3,4,0,0,0,7,50,14,11,9,5,3,0,0,11,57,8,6,12,5,3,0,0,5,40,5,7,14,7,8,3,3,11,57,5,3,22,6,0,3,0,5,53,3,4,15,10,3,0,0,9,41,4,5,11,9,8,5,0,4,45,3,3,11,15,5,0,3,5,43,0,0,7,4,0,0,0,0,14,0,3,9,11,5,4,0,0,34,0,0,0,5,3,0,4,0,15,0,0,4,4,9,4,0,3,26,0,3,7,6,8,0,3,7,30,129,57,135,92,59,19,20,74,594
SSC11913,4,0,0,0,0,0,0,3,5,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,3,0,0,0,0,0,0,4,0,3,8,3,0,0,0,0,14,0,3,3,0,0,0,0,0,9,0,3,9,7,0,0,0,0,16,0,3,4,5,0,0,0,0,11,0,0,5,0,3,0,0,0,14,0,0,3,8,0,0,0,0,16,0,0,0,3,0,0,0,0,9,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,16,13,43,27,13,3,0,7,125
SSC11914,204,5,0,0,0,0,0,21,231,99,13,8,0,0,0,0,9,138,78,39,31,10,3,3,0,7,168,52,29,55,26,3,3,3,8,178,23,32,66,42,13,4,3,13,206,15,22,82,47,19,0,4,9,208,18,25,106,59,18,5,3,7,244,17,15,106,52,14,5,0,10,230,16,18,96,72,22,6,3,21,249,15,21,69,75,14,4,0,6,208,8,9,80,60,27,12,5,16,205,11,16,58,52,21,6,0,13,181,4,8,24,36,13,8,3,8,105,3,0,20,12,6,8,5,3,64,5,7,9,19,7,7,3,0,63,584,258,823,565,190,72,33,152,2672
SSC11915,434,0,0,0,0,0,0,49,485,407,20,3,0,0,0,0,25,458,217,63,46,19,0,0,0,22,368,114,77,118,52,19,4,0,20,398,55,56,146,75,24,13,10,12,397,39,44,154,85,41,7,8,12,395,42,41,161,102,41,19,3,21,427,31,56,209,95,43,11,12,15,473,34,44,123,86,44,16,7,13,364,32,17,83,58,39,19,12,18,270,12,23,69,29,29,14,12,9,198,6,3,30,22,14,9,14,11,109,4,8,20,19,17,7,5,4,90,0,7,9,6,4,0,15,8,50,3,6,7,4,4,9,11,0,46,1417,472,1172,661,318,123,108,243,4517
SSC11916,22,0,0,0,0,0,0,0,22,7,0,0,0,0,0,0,0,9,6,0,8,0,0,0,0,0,10,3,0,3,0,0,0,0,0,3,0,3,4,0,0,0,0,0,12,0,3,13,3,0,0,0,0,24,0,0,7,3,0,0,0,0,20,0,0,9,4,3,0,0,0,20,3,0,3,6,0,0,0,0,18,3,4,4,0,0,0,0,0,14,0,3,6,6,3,0,0,0,16,0,0,0,5,0,0,0,0,8,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,3,48,17,48,33,14,5,0,8,182
SSC11917,94,0,0,0,0,0,0,11,108,64,7,0,0,0,0,0,7,76,66,22,13,5,0,0,0,3,105,20,14,26,19,3,0,5,4,95,15,14,36,28,4,3,0,3,107,16,16,35,16,3,4,0,0,93,10,20,35,18,7,0,3,11,99,16,9,28,14,4,4,0,8,96,10,11,30,11,8,3,3,0,79,6,4,16,19,3,3,0,0,52,5,5,33,25,4,3,3,0,71,0,9,21,10,0,3,0,4,48,4,0,17,16,9,7,0,3,55,3,0,4,5,7,0,0,0,24,5,0,0,4,7,0,4,3,20,325,136,295,192,73,30,21,68,1133
SSC11918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,11,5,0,0,0,3,31
SSC11919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,0,0,0,13
SSC11920,44,0,0,0,0,0,0,3,51,11,6,4,0,0,0,0,3,22,23,5,3,4,0,0,0,3,39,8,10,12,6,3,3,0,8,48,0,10,8,10,4,0,0,4,38,3,4,9,7,3,3,0,3,40,3,0,18,11,13,0,4,8,55,6,5,17,20,16,0,0,6,69,7,3,19,20,9,0,0,6,64,0,3,22,17,6,0,0,0,58,7,3,18,9,17,3,3,8,70,3,0,11,12,8,3,0,3,50,6,4,8,13,9,4,4,5,48,4,3,8,6,3,3,4,5,31,3,0,7,9,5,5,0,14,51,134,60,178,145,96,27,15,75,727
SSC11921,25,0,0,0,0,0,0,5,28,15,0,0,0,0,0,0,3,21,18,0,0,0,0,0,0,3,20,10,3,6,3,0,0,0,0,20,6,3,4,7,3,0,0,0,19,0,0,10,8,0,0,0,0,23,3,6,23,16,0,0,0,3,54,0,8,19,11,0,0,0,0,36,3,0,18,9,7,0,0,4,46,3,4,7,7,5,0,0,0,30,0,3,13,12,3,3,0,0,29,0,0,4,7,3,0,0,0,14,0,0,0,4,0,0,0,0,7,0,0,0,0,3,0,3,0,10,0,0,3,0,0,0,0,0,6,83,35,114,82,26,8,3,16,368
