SSC_CODE_2016,P_Mng_0,P_Mng_1_15,P_Mng_16_24,P_Mng_25_34,P_Mng_35_39,P_Mng_40,P_Mng_41_48,P_Mng_49over,P_Mng_hours_NS,P_Mng_Tot,P_Pro_0,P_Pro_1_15,P_Pro_16_24,P_Pro_25_34,P_Pro_35_39,P_Pro_40,P_Pro_41_48,P_Pro_49over,P_Pro_hours_NS,P_Pro_Tot,P_TTW_0,P_TTW_1_15,P_TTW_16_24,P_TTW_25_34,P_TTW_35_39,P_TTW_40,P_TTW_41_48,P_TTW_49over,P_TTW_hours_NS,P_TTW_Tot,P_CPS_0,P_CPS_1_15,P_CPS_16_24,P_CPS_25_34,P_CPS_35_39,P_CPS_40,P_CPS_41_48,P_CPS_49over,P_CPS_hours_NS,P_CPS_Tot,P_CA_0,P_CA_1_15,P_CA_16_24,P_CA_25_34,P_CA_35_39,P_CA_40,P_CA_41_48,P_CA_49over,P_CA_hours_NS,P_CA_Tot,P_Sal_0,P_Sal_1_15,P_Sal_16_24,P_Sal_25_34,P_Sal_35_39,P_Sal_40,P_Sal_41_48,P_Sal_49over,P_Sal_hours_NS,P_Sal_Tot,P_MOD_0,P_MOD_1_15,P_MOD_16_24,P_MOD_25_34,P_MOD_35_39,P_MOD_40,P_MOD_41_48,P_MOD_49over,P_MOD_hours_NS,P_MOD_Tot,P_Lab_0,P_Lab_1_15,P_Lab_16_24,P_Lab_25_34,P_Lab_35_39,P_Lab_40,P_Lab_41_48,P_Lab_49over,P_Lab_hours_NS,P_Lab_Tot,P_ID_NS_0,P_ID_NS_1_15,P_ID_NS_16_24,P_ID_NS_25_34,P_ID_NS_35_39,P_ID_NS_40,P_ID_NS_41_48,P_ID_NS_49over,P_ID_NS_hours_NS,P_ID_NS_Tot,P_Tot_0,P_Tot_1_15,P_Tot_16_24,P_Tot_25_34,P_Tot_35_39,P_Tot_40,P_Tot_41_48,P_Tot_49over,P_Tot_hours_NS,P_Tot_Tot
SSC12681,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,4,0,14
SSC12682,0,0,0,0,0,0,0,3,0,6,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,4,3,3,3,3,3,3,30
SSC12683,0,3,4,0,3,4,0,10,0,34,0,0,0,3,0,0,0,4,0,8,0,0,0,0,0,4,0,3,0,9,0,0,3,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,8,0,3,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,11,3,5,3,4,0,3,0,27,0,0,0,0,0,0,0,0,0,0,0,12,12,12,11,20,5,25,0,104
SSC12684,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,3,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,6,3,5,0,29
SSC12685,0,0,0,0,9,3,4,12,0,26,0,0,3,7,9,7,3,4,0,35,0,0,0,0,3,14,8,3,0,35,5,0,3,8,7,7,0,6,3,42,0,0,0,3,11,5,0,3,0,24,0,5,3,5,3,0,0,3,0,20,0,0,0,3,3,0,3,0,0,15,0,3,3,3,9,3,7,7,0,30,0,0,0,0,0,0,0,0,0,3,10,11,14,25,49,41,25,34,9,227
SSC12686,5,7,11,20,46,78,37,87,3,296,24,38,39,44,89,128,46,61,3,473,9,11,16,16,44,63,32,31,3,225,5,26,36,37,48,25,9,9,3,206,14,28,56,33,94,94,33,15,7,374,7,56,25,24,39,42,19,22,12,242,3,11,6,6,24,27,12,28,3,126,6,28,25,17,21,26,10,5,3,148,0,7,0,3,7,9,3,9,16,53,79,211,233,198,413,496,190,274,55,2147
SSC12687,0,0,0,0,0,3,3,3,0,17,0,0,0,3,6,0,0,0,0,9,0,0,3,3,0,4,0,0,0,13,0,4,0,4,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,3,4,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,5,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,3,8,11,8,16,9,7,5,3,71
SSC12688,0,3,0,3,0,3,4,14,0,33,0,0,3,0,3,3,0,0,0,18,0,0,0,0,3,7,3,6,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,3,3,3,0,13,0,0,0,0,0,0,0,0,0,3,3,5,6,4,12,23,8,29,3,96
SSC12689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12690,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC12691,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,6,0,5,0,15
SSC12692,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SSC12693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC12695,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,9
SSC12696,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,17
SSC12697,0,0,0,0,0,3,0,7,0,17,0,0,3,0,0,0,0,0,0,7,0,0,0,0,3,4,3,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,6,0,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,8,6,13,3,14,6,14,0,59
SSC12698,0,3,5,3,3,13,8,22,0,55,3,0,5,4,3,9,4,11,0,49,0,3,3,6,10,12,11,10,0,48,0,6,3,4,3,0,0,10,0,26,0,6,4,11,3,6,3,3,3,31,0,5,4,4,7,3,0,13,0,37,0,0,0,0,0,3,0,3,0,14,0,0,3,3,8,0,3,10,0,31,0,3,0,0,0,0,0,0,0,6,7,25,30,32,43,55,37,71,6,307
SSC12699,3,0,0,5,11,10,6,10,3,50,3,0,6,3,14,9,6,8,0,57,3,3,0,0,25,16,3,14,0,82,3,3,4,7,9,0,0,8,3,38,0,4,5,10,10,5,5,8,0,53,0,11,7,5,5,4,0,4,0,42,3,0,3,10,5,12,6,13,0,52,7,8,11,10,9,13,4,6,0,68,3,0,0,0,0,3,0,0,0,5,20,35,50,53,89,73,34,72,6,438
SSC12700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC12701,0,0,0,0,0,0,0,3,0,7,0,0,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,4,6,4,6,6,7,0,7,0,36
SSC12702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12703,5,0,3,3,16,20,14,33,0,96,4,12,22,34,31,38,21,25,4,187,0,8,6,23,22,38,12,23,0,135,9,25,18,24,15,6,9,5,3,104,3,19,15,15,39,8,10,8,0,124,0,26,16,10,12,9,8,7,0,85,4,8,0,5,8,13,0,18,0,53,5,21,8,7,12,7,3,9,0,57,0,3,0,0,0,3,0,0,0,13,29,123,84,130,155,129,75,131,11,863
SSC12704,0,0,4,3,5,3,3,9,0,26,0,4,5,0,5,6,3,8,0,36,0,3,0,4,0,6,0,11,0,31,0,7,5,0,8,0,0,0,0,18,0,3,3,3,0,7,0,0,0,21,0,8,0,0,0,0,0,0,0,13,0,0,0,0,0,4,0,0,0,9,0,0,3,3,5,3,0,4,0,15,0,0,0,0,0,0,0,0,0,0,3,19,20,18,19,36,14,37,0,174
SSC12705,0,0,0,0,0,0,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,14
SSC12706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC12707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,6,3,9,4,0,0,0,26
SSC12708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12709,0,0,0,5,0,0,0,0,0,11,0,0,0,0,5,0,3,4,0,10,0,0,3,3,0,3,0,0,0,10,3,3,0,0,3,0,0,0,0,11,0,0,0,3,4,0,3,0,0,10,0,0,4,3,0,0,0,0,0,5,0,0,0,0,0,0,3,3,0,9,0,0,3,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5,6,10,18,10,7,8,15,0,85
SSC12710,7,8,5,10,31,24,14,65,0,159,15,10,30,25,43,49,25,31,7,245,6,6,5,7,52,44,17,48,0,186,3,19,21,24,23,19,5,5,0,109,0,15,29,22,45,41,9,6,0,176,3,40,18,14,18,11,7,17,0,134,0,6,6,5,22,10,6,25,0,79,3,20,7,16,14,19,11,8,0,96,0,3,0,0,5,4,0,3,5,22,43,133,123,125,253,219,97,208,21,1214
SSC12711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,12
SSC12712,22,9,22,34,111,149,60,163,0,572,43,43,61,74,219,268,72,125,3,918,11,33,25,45,161,207,71,90,9,649,21,67,64,59,78,54,27,21,4,391,33,72,75,91,237,186,49,58,5,795,11,94,53,32,66,79,26,32,7,402,11,18,12,28,100,78,39,82,6,365,6,53,29,44,64,67,28,20,8,332,8,5,6,0,30,17,5,8,32,102,160,396,361,412,1063,1092,374,596,77,4524
SSC12713,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,5,0,18
SSC12714,0,0,0,0,3,4,3,12,0,22,0,3,0,3,0,0,0,0,0,14,5,0,4,4,0,3,0,3,0,21,0,14,0,3,3,0,0,0,0,20,0,4,5,0,9,4,0,0,0,21,0,8,0,0,3,0,0,0,0,19,0,3,0,0,4,0,3,5,0,18,3,7,3,5,4,3,3,5,0,33,0,0,0,0,0,0,0,0,0,3,17,39,22,22,26,19,12,29,0,175
SSC12715,0,0,0,0,0,3,5,14,0,14,3,0,8,5,0,3,4,5,0,26,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,3,0,0,6,0,3,0,4,3,0,0,0,0,12,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,6,7,10,7,8,9,21,0,76
SSC12716,0,0,0,0,0,3,0,3,0,6,0,0,3,0,0,3,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,0,3,0,23
SSC12717,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,4,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,5,3,3,3,0,7,0,5,0,33
SSC12718,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10
SSC12719,0,3,0,0,0,0,0,6,0,12,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,0,6,0,15
SSC12720,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,25
SSC12721,0,0,0,0,0,0,3,13,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,3,13,0,26
SSC12722,26,16,30,28,68,94,66,265,16,601,25,52,45,56,127,125,67,127,5,630,18,17,14,24,122,118,79,134,4,533,19,38,53,73,97,54,33,27,22,425,23,42,45,94,150,90,34,47,9,518,14,74,38,42,70,46,26,36,11,352,8,21,8,31,66,80,29,104,5,355,16,57,50,40,64,67,30,90,13,433,5,0,8,4,17,7,6,13,21,71,150,315,295,381,774,681,364,855,102,3920
SSC12723,0,4,3,9,16,18,11,20,0,85,5,19,12,19,28,32,5,16,6,139,0,10,6,11,29,37,13,28,3,131,3,15,19,25,18,15,5,7,0,113,10,17,5,12,27,20,4,0,4,97,3,18,13,14,16,10,3,6,0,88,3,10,10,8,10,14,3,11,0,64,6,16,14,13,31,14,8,13,3,117,5,0,0,0,5,3,0,0,6,15,36,111,86,100,173,169,49,98,23,849
SSC12724,0,0,0,0,7,16,0,10,0,32,10,9,6,5,13,14,0,6,0,62,0,0,5,9,15,8,7,3,0,46,0,7,8,8,4,8,0,0,0,33,3,10,4,7,16,12,0,4,0,53,0,3,3,6,0,3,0,6,0,19,0,0,6,0,7,3,3,3,0,27,0,8,3,10,10,3,0,0,0,37,0,0,0,0,0,0,0,0,0,5,17,37,39,40,73,68,17,38,0,323
SSC12725,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,3,0,15
SSC12726,0,0,0,0,0,3,0,11,0,10,0,0,0,3,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,4,3,7,4,4,13,0,45
SSC12727,0,7,0,7,7,11,11,27,0,70,9,14,9,23,28,23,19,20,3,142,9,3,3,7,23,25,19,19,0,109,0,12,12,5,11,8,8,6,0,66,3,8,9,8,17,11,4,8,0,66,3,15,7,14,8,4,5,3,0,65,0,0,3,3,12,5,9,7,0,45,0,11,8,6,11,10,3,4,3,52,0,0,0,0,0,0,0,0,3,3,26,72,61,69,107,94,69,96,11,601
SSC12728,14,15,23,26,138,157,94,157,4,632,49,82,98,126,311,364,144,187,11,1384,14,22,49,44,148,165,78,90,13,613,20,84,93,98,98,68,37,30,11,533,31,75,102,85,295,210,70,59,4,923,13,111,89,53,94,82,34,25,3,504,6,14,22,28,70,67,36,47,9,300,20,80,88,43,76,59,22,30,10,434,0,7,3,10,14,11,0,4,22,85,163,489,565,514,1247,1193,517,628,95,5406
SSC12729,4,4,8,3,19,36,15,41,3,134,7,9,16,9,29,43,15,60,0,181,4,3,4,3,3,14,8,11,0,48,3,3,11,5,8,3,3,3,0,49,4,7,14,3,14,24,3,7,0,80,0,9,5,0,10,6,5,15,0,49,0,3,3,0,0,3,3,0,0,11,0,7,4,0,4,0,3,8,3,23,0,0,0,0,0,0,3,0,0,8,20,41,53,36,92,126,70,150,12,594
SSC12730,0,0,0,0,0,3,0,0,0,11,0,0,3,0,0,0,0,3,0,11,0,5,0,0,4,4,0,6,0,22,0,3,3,0,3,0,0,0,0,10,0,3,0,0,0,0,0,0,0,8,0,5,3,3,0,0,0,0,0,15,0,0,0,0,0,0,0,3,0,3,0,4,3,3,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,19,16,5,18,14,3,18,4,89
SSC12731,0,0,0,0,0,0,0,3,0,9,0,0,4,9,3,7,0,0,0,24,0,0,0,0,5,3,0,7,0,19,0,3,3,3,4,4,0,0,0,14,0,0,3,5,5,3,0,0,0,20,0,3,3,3,3,0,0,3,0,21,0,0,0,0,3,8,0,9,0,18,0,0,3,0,6,3,0,3,3,17,0,0,0,0,0,0,0,0,0,0,7,16,14,15,28,24,5,19,3,134
SSC12732,0,0,0,0,3,3,4,6,0,15,0,4,6,4,0,3,3,0,3,24,0,0,4,3,11,16,3,8,0,42,3,3,8,8,3,0,0,4,0,29,3,6,4,10,7,7,0,3,0,31,0,3,6,0,3,0,0,0,0,22,3,0,0,0,9,8,0,7,0,26,0,3,8,12,6,3,0,0,0,35,0,0,0,0,0,0,0,0,7,5,9,16,38,31,39,37,13,30,4,230
SSC12733,0,0,0,0,3,8,0,3,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,3,6,5,9,3,3,0,42
SSC12734,4,7,5,15,19,32,21,51,3,155,7,33,27,26,46,27,8,23,6,205,13,15,26,26,65,58,18,35,11,262,10,33,32,29,23,17,7,9,5,159,4,23,31,41,60,25,8,15,5,204,12,53,25,36,24,20,6,9,3,182,4,21,12,12,13,23,15,16,0,109,6,47,17,24,19,19,18,8,6,166,3,4,3,3,0,4,0,0,10,26,63,226,181,209,278,214,102,159,53,1480
SSC12735,0,0,3,6,8,11,4,23,0,50,7,17,16,15,12,9,0,13,0,88,0,3,9,3,17,7,0,5,0,46,0,20,10,14,13,0,6,0,0,67,6,6,6,8,15,8,4,0,0,56,0,15,0,4,3,0,0,0,0,29,0,3,0,0,4,3,4,4,0,18,3,15,5,5,3,7,0,4,3,42,0,0,0,0,0,0,0,0,3,3,16,65,51,67,72,51,20,52,8,405
SSC12736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12737,0,3,0,0,0,3,3,13,0,24,0,0,0,0,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,16,0,0,0,0,0,0,0,0,0,0,3,6,7,3,7,6,3,23,3,74
SSC12738,71,175,159,220,273,696,410,1332,30,3360,169,490,479,454,561,1198,638,1480,59,5530,14,43,61,35,98,142,82,138,10,622,32,289,186,131,123,112,69,64,11,1018,44,240,261,178,262,329,136,225,14,1686,31,218,147,89,123,182,103,193,14,1085,0,15,8,16,24,19,3,19,0,100,12,67,50,33,41,38,23,28,4,293,12,42,21,23,22,44,23,70,54,300,393,1580,1363,1179,1513,2759,1481,3542,188,13999
SSC12739,9,19,14,28,59,78,57,141,5,404,21,59,59,68,100,101,62,125,11,602,12,25,47,65,147,163,90,100,7,651,11,86,73,86,72,44,20,32,7,431,11,62,53,67,94,73,30,32,3,427,21,84,62,43,62,47,24,28,9,381,14,21,10,26,65,55,26,75,0,284,15,120,53,70,74,60,35,33,5,458,0,7,5,4,8,6,3,0,23,62,111,483,368,454,685,629,352,568,72,3714
SSC12740,0,0,0,0,0,0,0,9,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,13,0,23
SSC12741,0,0,0,0,0,5,6,11,0,27,3,0,7,8,22,3,5,5,0,57,0,6,0,8,14,14,4,6,0,50,3,9,7,9,8,3,0,0,0,37,0,6,0,3,4,3,0,0,0,26,0,3,0,3,3,0,0,0,0,20,0,0,0,0,5,4,0,0,0,17,0,6,0,3,0,0,4,0,0,15,0,0,0,0,0,0,0,0,3,6,12,36,29,40,51,40,20,24,5,252
SSC12742,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,3,0,0,4,0,0,0,8,0,0,0,3,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,4,3,10,8,4,5,6,0,6,6,48
SSC12743,0,7,0,4,5,7,7,27,3,52,0,3,0,3,3,0,3,0,0,17,0,3,6,3,3,3,0,0,0,20,0,5,6,4,0,0,0,0,0,20,0,4,3,3,5,3,0,0,0,20,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,7,5,3,3,19,0,10,3,3,10,6,3,11,0,50,0,0,0,0,0,0,0,0,0,5,3,31,21,18,31,32,17,46,11,211
