SSC_CODE_2016,P_FoodHospPersServ_Occ_Mng,P_FoodHospPersServ_Occ_Pro,P_FoodHospPersServ_Occ_TTW,P_FoodHospPersServ_Occ_CPS,P_FoodHospPersServ_Occ_CA,P_FoodHospPersServ_Occ_Sal,P_FoodHospPersServ_Occ_MOD,P_FoodHospPersServ_Occ_Lab,P_FoodHospPersServ_Occ_IDNS,P_FoodHospPersServ_Total,P_MixFieldProg_Occ_Mng,P_MixFieldProg_Occ_Pro,P_MixFieldProg_Occ_TTW,P_MixFieldProg_Occ_CPS,P_MixFieldProg_Occ_CA,P_MixFieldProg_Occ_Sal,P_MixFieldProg_Occ_MOD,P_MixFieldProg_Occ_Lab,P_MixFieldProg_Occ_IDNS,P_MixFieldProg_Total,P_FS_ID_Occ_Mng,P_FS_ID_Occ_Pro,P_FS_ID_Occ_TTW,P_FS_ID_Occ_CPS,P_FS_ID_Occ_CA,P_FS_ID_Occ_Sal,P_FS_ID_Occ_MOD,P_FS_ID_Occ_Lab,P_FS_ID_Occ_IDNS,P_FS_ID_Total,P_FS_NS_Occ_Mng,P_FS_NS_Occ_Pro,P_FS_NS_Occ_TTW,P_FS_NS_Occ_CPS,P_FS_NS_Occ_CA,P_FS_NS_Occ_Sal,P_FS_NS_Occ_MOD,P_FS_NS_Occ_Lab,P_FS_NS_Occ_IDNS,P_FS_NS_Total,P_Tot_Occ_Mng,P_Tot_Occ_Pro,P_Tot_Occ_TTW,P_Tot_Occ_CPS,P_Tot_Occ_CA,P_Tot_Occ_Sal,P_Tot_Occ_MOD,P_Tot_Occ_Lab,P_Tot_Occ_IDNS,P_Total_Total
SSC11264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6
SSC11265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11266,0,0,0,3,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,74,29,25,35,10,0,6,4,240
SSC11267,9,3,11,5,5,3,0,0,0,41,0,0,0,0,0,0,0,0,0,0,3,4,0,3,3,0,3,0,0,17,0,3,4,5,0,0,3,0,10,24,85,186,67,64,119,58,30,18,13,656
SSC11268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,3,4,3,4,0,0,25
SSC11269,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,6,3,6,0,0,4,0,42
SSC11270,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,16,9,8,11,3,3,3,0,55
SSC11271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,0,9
SSC11272,0,0,0,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,3,0,0,0,0,3,10,20,38,34,35,25,15,11,7,4,182
SSC11273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,3,0,17
SSC11274,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,11,12,6,6,0,3,3,0,0,45
SSC11275,9,6,50,18,9,16,26,24,6,162,0,0,0,0,0,0,3,0,0,3,4,5,0,6,3,4,10,6,3,47,3,3,14,12,8,8,15,25,20,113,244,652,493,421,506,223,293,271,78,3175
SSC11276,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,20,22,9,11,5,4,0,3,94
SSC11277,4,3,13,8,0,3,0,6,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,5,16,39,118,93,53,42,20,9,35,8,409
SSC11278,4,0,8,0,0,6,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,12,33,40,40,39,21,15,12,32,3,241
SSC11279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,3,3,0,0,0,3,0,35
SSC11280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,3,9,4,0,0,3,0,44
SSC11281,14,0,24,5,0,3,0,0,0,49,0,0,0,0,0,0,0,0,0,0,5,11,3,3,3,0,0,0,0,30,7,11,0,3,0,0,0,0,5,31,491,1035,80,90,208,142,9,14,26,2105
SSC11282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,3,0,0,7,0,33
SSC11283,3,0,6,3,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,3,0,3,0,3,7,0,27,57,115,102,39,44,22,38,23,5,441
SSC11284,4,0,12,5,4,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,8,0,0,8,3,0,3,0,27,3,6,0,0,4,0,0,0,0,17,356,709,52,64,188,90,4,21,22,1509
SSC11285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,10,15,0,3,4,3,4,5,0,43
SSC11286,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,3,9,4,19,9,7,4,3,7,0,62
SSC11287,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,12,7,4,0,0,7,0,38
SSC11288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,14
SSC11289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,9,7,3,0,0,3,9,0,41
SSC11291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC11292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,3,0,0,0,0,0,21
SSC11293,34,12,60,29,27,14,3,3,3,185,0,0,3,0,0,3,0,0,0,7,16,23,3,7,12,12,0,4,0,71,14,9,8,4,11,10,0,7,12,73,1187,2109,361,307,583,310,49,84,76,5055
SSC11294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,11
SSC11295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,3,0,17
SSC11296,67,23,249,126,72,92,32,82,6,750,0,3,3,0,0,3,0,0,0,9,12,16,9,12,15,12,5,18,5,96,33,36,51,37,39,37,31,62,56,373,1432,3046,1993,1592,1508,812,445,818,166,11807
SSC11297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,11
SSC11298,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,9,0,3,0,3,3,0,35
SSC11299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,3,0,0,0,3,0,18
SSC11300,5,3,11,10,7,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,5,10,131,344,126,59,119,33,28,18,10,869
SSC11301,3,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,53,45,18,10,15,11,0,7,4,161
SSC11302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,10,10,5,5,3,0,0,3,47
SSC11303,21,14,85,30,24,24,3,20,4,232,0,3,0,0,0,0,0,3,0,9,23,52,8,3,33,7,3,3,0,132,11,21,10,7,14,7,14,3,21,112,946,2458,548,451,758,322,111,171,76,5840
SSC11304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,8,8,3,3,0,3,0,27
SSC11305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,6,6,3,3,0,0,6,0,35
SSC11306,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,3,4,6,0,0,23
SSC11307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,13
SSC11308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11309,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,21,18,14,9,3,0,9,0,88
SSC11310,0,0,6,4,0,3,0,3,0,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,5,8,20,52,37,26,13,23,11,16,4,203
SSC11311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,13
SSC11312,7,0,32,6,9,8,5,8,0,73,0,0,0,0,3,0,0,0,0,3,4,3,0,0,4,0,0,5,0,17,0,0,3,0,5,0,0,4,10,21,206,492,221,151,224,96,44,83,35,1541
SSC11313,3,0,31,10,12,3,0,14,0,76,0,0,0,0,0,0,0,0,0,3,3,7,3,0,5,4,3,3,0,35,0,9,10,0,0,0,3,3,9,36,217,603,229,150,249,125,57,93,34,1758
SSC11314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,12,4,0,0,0,0,3,0,46
SSC11315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,3,0,9
SSC11316,0,0,4,3,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,5,0,4,3,18,58,41,23,22,15,9,7,22,10,213
SSC11317,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,0,0,10
SSC11318,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,21,15,9,3,6,5,4,0,65
SSC11319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11320,3,0,14,3,5,4,3,4,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,3,0,4,0,3,0,3,4,0,20,48,84,94,71,49,26,30,39,0,441
SSC11321,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,13,27,26,26,13,16,3,4,11,4,126
SSC11322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0,18
SSC11323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,20,16,8,6,5,3,0,0,70
SSC11324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0,3,0,0,20
SSC11325,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,7,32,75,24,26,22,17,5,15,0,220
SSC11326,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6,24,54,36,19,22,7,14,6,3,190
SSC11327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
SSC11328,13,5,36,12,23,9,0,6,0,100,0,0,0,0,0,0,0,0,0,0,3,3,0,3,10,3,0,0,0,27,4,8,9,3,3,3,0,4,10,44,576,876,311,183,381,170,49,83,44,2672
SSC11329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11330,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,14,17,10,3,9,11,0,5,0,80
SSC11331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,16,15,4,9,0,4,8,0,76
SSC11332,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,8,36,30,44,13,24,9,3,9,3,160
SSC11333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,15
SSC11334,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,6,0,0,0,6,3,0,29
SSC11335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,5
SSC11336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,11,6,3,0,0,0,0,35
SSC11337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11338,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,5,9,15,22,16,13,5,10,9,5,97
SSC11339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,3,0,0,4,0,18
SSC11340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,5,5,3,5,0,3,0,3,29
SSC11341,8,3,28,21,5,10,3,13,0,95,0,0,0,0,3,0,0,0,0,3,0,5,3,0,0,0,3,6,0,23,0,3,10,3,9,5,10,8,7,53,139,291,287,234,224,99,134,129,24,1570
SSC11342,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,12,8,9,3,3,3,0,63
SSC11343,25,12,81,38,30,29,11,6,3,230,3,0,3,0,0,0,0,9,0,15,15,36,7,3,20,3,6,0,10,104,5,21,16,18,20,6,18,10,30,141,939,1994,717,438,800,323,160,203,103,5684
SSC11344,18,0,53,23,8,9,5,5,3,137,0,0,0,0,0,0,0,0,0,7,6,4,3,3,4,3,0,0,0,18,3,0,7,5,0,0,0,7,8,35,296,714,339,232,247,109,71,91,20,2118
SSC11345,14,4,40,22,16,13,3,5,3,118,0,0,0,0,0,0,0,0,0,0,4,7,0,3,0,3,0,0,0,20,3,3,3,6,5,3,4,3,4,27,216,600,275,260,188,94,49,90,24,1797
SSC11346,7,0,24,5,7,3,4,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,3,0,12,53,64,147,59,77,25,76,35,5,549
SSC11347,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,7,8,11,13,5,8,5,5,63
SSC11348,9,3,30,15,6,3,3,7,0,70,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,9,3,0,3,4,3,3,3,0,0,19,140,329,196,138,121,45,51,57,13,1093
SSC11349,4,0,27,16,6,4,3,9,0,71,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,3,0,6,9,0,4,0,3,8,31,136,483,152,169,143,92,28,59,14,1273
SSC11350,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,12,11,23,11,11,8,3,10,0,86
SSC11351,6,0,19,9,6,3,3,5,0,55,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,7,0,8,0,0,3,3,0,3,4,24,130,272,185,94,175,72,49,32,16,1024
SSC11352,4,0,6,5,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,60,69,51,40,32,29,8,14,7,306
SSC11353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,4,3,3,0,3,0,0,29
SSC11354,0,0,10,5,0,7,0,6,0,31,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,12,32,74,54,53,34,31,11,38,5,330
SSC11355,0,0,8,4,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,0,16,5,0,0,0,0,0,0,0,12,20,224,457,47,33,123,48,11,17,27,991
SSC11356,6,0,14,5,5,4,3,5,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,3,9,3,0,0,0,3,15,34,113,145,180,59,109,40,41,47,31,769
SSC11357,3,0,8,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,3,0,0,0,23,0,3,0,0,0,0,0,0,10,12,294,588,55,50,149,90,7,11,34,1282
SSC11358,3,0,34,9,5,12,0,13,0,78,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,7,0,4,8,0,8,4,3,8,5,37,112,325,211,180,168,95,55,101,15,1264
SSC11359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,3,3,0,0,0,0,24
SSC11360,23,3,80,34,10,22,19,18,0,193,0,3,0,0,0,0,0,0,0,9,3,4,6,6,3,0,3,6,3,41,9,6,20,6,7,3,9,16,16,90,357,962,674,403,401,176,196,170,45,3395
SSC11361,6,0,9,7,3,0,3,0,0,29,0,0,0,0,0,0,0,0,0,0,6,7,0,0,3,0,0,0,0,15,0,0,0,0,0,3,0,0,0,8,212,401,79,57,111,57,15,17,8,955
SSC11362,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,17,27,32,10,14,3,6,3,0,108
SSC11363,16,0,29,12,13,7,3,9,0,80,0,0,0,0,3,0,0,0,0,3,0,3,3,4,0,3,3,3,0,17,0,6,7,7,6,0,3,11,11,52,227,749,221,173,200,100,52,87,21,1833
SSC11364,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,15,9,6,8,7,10,4,7,0,72
SSC11365,0,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,10,9,7,7,3,5,0,81
SSC11366,0,0,3,3,3,3,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,18,30,39,33,23,17,23,11,3,199
SSC11367,3,0,8,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,4,0,0,0,0,0,0,8,55,91,33,14,44,16,8,10,5,275
SSC11368,13,3,31,17,4,8,5,13,3,100,0,0,0,0,0,0,0,0,0,3,0,8,3,5,0,3,4,4,4,30,0,5,8,3,4,0,6,4,12,47,185,468,266,229,240,164,152,129,43,1871
SSC11369,24,6,82,30,19,16,8,21,0,206,0,0,0,0,0,0,0,0,0,3,16,26,12,5,23,9,3,8,0,101,4,15,8,7,17,5,3,11,29,100,849,2546,650,462,916,409,131,233,93,6296
SSC11370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,9,6,14,0,0,0,0,44
SSC11371,5,0,4,6,0,4,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,3,0,0,0,0,16,54,54,87,27,40,22,17,25,5,337
SSC11372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,5,8,0,0,0,3,0,36
SSC11373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,14
SSC11374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11375,3,0,23,5,7,6,0,6,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,13,5,0,4,6,3,9,3,8,0,41,54,107,135,104,57,49,43,67,7,622
SSC11376,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5,17,6,8,3,3,0,3,0,48
SSC11377,11,5,28,31,14,21,4,5,0,125,0,0,0,0,3,0,0,0,0,5,0,3,3,0,4,0,7,5,0,23,11,6,17,3,12,5,10,4,5,64,246,591,406,230,373,153,133,135,53,2321
SSC11378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,3,0,13
SSC11379,6,4,21,10,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,15,4,3,3,7,4,0,0,0,6,25,216,570,70,67,141,58,3,17,15,1155
SSC11380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,5,0,8,0,0,4,0,34
SSC11381,14,3,41,15,10,12,5,13,0,119,0,0,0,0,0,0,0,0,0,3,3,4,4,0,0,0,4,3,0,17,3,4,10,7,3,4,5,12,7,57,121,292,406,208,227,87,103,123,26,1585
SSC11382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,0,4,0,3,0,0,31
SSC11383,9,0,7,3,0,3,3,4,0,26,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,9,3,0,0,0,3,0,0,0,4,15,99,229,90,58,103,47,47,28,19,722
SSC11384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9
SSC11386,3,0,18,9,3,5,0,3,0,52,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,8,0,8,4,3,6,4,38,80,148,157,114,85,35,31,58,14,731
