SSC_CODE_2016,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
SSC13777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,3,3,16
SSC13778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SSC13779,0,0,0,7,4,0,0,3,0,4,0,0,0,5,11,27,0,0,0,0,0,0,0,0,0,0,0,0,33,9,0,45,0,29,3,12,0,17,9,162
SSC13780,0,0,0,3,5,0,0,3,0,0,0,0,0,3,16,24,0,0,0,0,0,0,0,0,0,0,0,0,39,15,3,55,7,44,3,17,8,25,17,225
SSC13781,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,14,0,0,0,0,0,0,0,0,0,0,0,0,23,5,0,21,0,3,0,0,0,6,10,75
SSC13782,0,5,0,72,10,0,0,6,0,5,0,7,0,4,27,58,0,0,0,0,0,0,0,0,0,0,0,0,158,25,10,150,19,152,8,60,10,86,32,698
SSC13783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,6,3,21
SSC13784,0,0,0,18,10,0,0,9,6,3,0,3,0,3,19,57,0,0,0,0,0,0,0,0,0,4,0,11,88,13,3,169,23,64,8,21,3,43,20,455
SSC13785,0,0,0,88,10,0,0,3,3,3,0,3,0,6,17,48,0,0,0,0,0,0,0,0,0,0,0,0,101,17,4,142,18,65,0,14,3,56,19,437
SSC13786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13787,0,0,0,17,4,0,0,7,0,0,0,0,0,0,25,37,0,0,0,0,0,0,0,0,0,0,0,0,43,13,0,100,11,60,0,12,7,35,25,308
SSC13788,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,10
SSC13789,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,11,4,6,0,0,0,4,5,43
SSC13790,0,5,0,73,3,0,0,10,0,0,0,0,0,0,14,31,0,0,0,0,0,0,0,0,0,0,0,0,47,3,0,67,0,31,0,7,0,15,14,190
SSC13791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
SSC13792,0,0,0,11,13,0,0,9,0,8,0,3,0,0,12,52,0,0,0,0,0,0,0,0,0,0,0,3,63,15,7,92,7,45,3,23,3,25,17,297
SSC13793,0,0,0,12,0,0,0,6,0,0,0,0,0,3,10,19,0,0,0,0,0,0,0,0,0,0,0,0,37,3,0,49,0,34,3,9,4,23,10,165
SSC13794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,3,3,3,0,22
SSC13795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,3,13
SSC13796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,11
SSC13797,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,6,0,7,0,3,0,0,0,28
SSC13798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC13799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SSC13800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,6
SSC13801,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,14,3,3,0,0,0,0,0,37
SSC13802,0,4,0,53,12,0,0,9,0,0,0,4,0,0,26,57,0,0,0,3,0,0,0,0,0,0,0,0,91,23,0,155,13,64,0,26,8,22,27,435
SSC13803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13804,0,7,0,147,6,0,0,15,0,7,0,0,0,3,28,62,0,0,0,5,0,0,0,0,0,0,0,3,106,20,4,173,10,67,4,9,3,31,28,467
SSC13805,4,0,0,239,36,7,0,38,3,15,4,3,3,12,70,194,0,0,0,3,0,0,0,0,0,0,0,8,304,47,13,492,45,233,13,63,12,92,72,1383
SSC13806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,4
SSC13807,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,10,3,3,0,0,0,0,3,29
SSC13808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,14
SSC13809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
SSC13810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,7,0,0,0,0,0,24
SSC13811,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,3,12,8,0,19,3,12,3,0,0,6,9,68
SSC13812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,3,0,0,0,0,0,15
SSC13813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,8
SSC13814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,7
SSC13815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,7
SSC13816,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,16,0,3,0,3,0,3,0,39
SSC13817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13818,0,0,0,3,0,3,0,4,3,4,0,0,0,9,3,24,0,0,0,0,0,0,0,0,0,0,3,7,25,9,0,47,3,44,6,29,5,45,11,222
SSC13819,0,0,0,4,3,0,0,0,0,0,0,0,0,0,6,12,3,0,0,0,0,0,0,0,0,0,0,3,32,0,0,38,4,24,0,6,0,20,6,130
SSC13820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10
SSC13823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC13826,0,0,0,39,0,0,0,7,0,3,0,0,0,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,24,4,0,48,4,19,0,4,0,5,8,128
SSC13827,0,0,0,34,6,0,0,3,0,0,0,0,0,0,11,21,0,0,0,0,0,0,0,0,0,0,0,0,25,5,0,35,6,12,5,6,0,4,11,112
SSC13828,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,12,0,5,0,0,0,0,0,29
SSC13829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,5
SSC13830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13831,0,0,0,37,10,3,3,13,0,12,0,3,4,3,9,54,0,0,0,3,0,0,0,0,0,0,0,8,95,15,9,116,8,69,3,14,6,20,12,373
SSC13832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8
SSC13834,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,4,0,0,6,34
SSC13835,0,3,0,414,30,0,0,15,3,14,0,6,0,8,85,173,0,0,3,0,0,0,0,0,0,0,3,11,755,45,15,570,108,462,23,62,20,89,94,2247
SSC13836,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,3,0,0,0,0,3,21
SSC13837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SSC13838,0,0,0,9,0,3,0,4,0,0,0,0,0,8,8,22,0,0,0,0,0,0,0,0,0,0,0,0,23,3,3,46,4,28,0,6,0,12,8,141
SSC13839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,6
SSC13840,0,0,0,22,0,0,0,3,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,5,0,7,0,3,0,6,6,44
SSC13841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13842,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,19,0,6,0,3,0,3,6,48
SSC13843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,8,0,0,0,0,0,16
SSC13844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SSC13845,0,0,0,15,3,0,0,3,0,0,0,0,0,0,8,18,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,30,0,9,0,0,0,4,8,76
SSC13846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13847,0,0,0,43,15,0,0,11,0,11,0,0,0,5,25,71,0,0,0,0,0,0,0,0,0,0,0,3,106,13,3,171,26,89,3,22,4,37,25,509
SSC13848,0,0,0,186,11,4,0,15,7,11,0,3,4,3,38,92,0,0,0,0,0,0,0,0,0,0,0,4,168,34,8,302,40,138,5,29,8,54,38,836
SSC13849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,8,3,3,0,4,0,0,0,36
SSC13850,0,7,0,343,26,8,3,14,3,7,0,8,4,10,57,142,0,0,3,0,0,0,0,0,0,0,3,8,353,41,14,406,42,269,9,48,11,84,63,1331
SSC13851,0,0,0,99,23,3,0,32,0,21,0,6,0,11,84,178,0,0,0,0,0,0,0,0,0,0,0,7,275,41,6,415,42,225,11,32,7,45,88,1202
SSC13852,0,0,0,3,4,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,13,7,0,25,5,8,0,0,0,0,3,66
SSC13853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,0,0,0,13
SSC13854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4
SSC13855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13856,0,0,0,54,10,3,0,22,3,10,0,5,0,3,61,127,0,0,0,4,0,3,0,0,0,0,3,14,240,38,13,439,47,176,16,38,4,44,67,1131
SSC13857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
SSC13858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
SSC13860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,11
SSC13861,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10
SSC13862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13863,0,0,0,17,0,0,0,7,0,0,0,0,0,3,3,15,0,0,0,0,0,0,0,0,0,0,0,4,21,7,0,56,10,29,0,4,3,14,3,151
SSC13864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10
SSC13865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3
SSC13866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SSC13869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13870,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,18
SSC13871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9
SSC13872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC13873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6
SSC13874,0,0,0,0,0,0,0,4,0,0,0,3,0,0,8,21,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,13,0,9,0,5,0,21,10,74
SSC13875,0,0,0,36,3,0,0,13,0,3,0,0,0,0,10,33,0,0,0,0,0,0,0,0,0,0,0,0,59,9,3,124,10,44,10,14,0,4,10,293
SSC13876,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,3,0,3,30,3,0,30,3,12,5,7,0,15,3,115
SSC13877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13878,0,4,0,20,0,0,0,0,4,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,17,13,0,24,3,22,0,12,0,11,5,102
SSC13879,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,15,0,13,0,3,0,3,4,48
SSC13880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
SSC13882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,8,0,0,0,0,0,0,0,21
SSC13884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC13886,0,0,0,9,3,0,0,3,0,0,0,3,0,4,12,28,0,0,0,0,0,0,0,0,0,0,0,4,35,3,3,70,3,34,0,12,3,23,12,207
SSC13887,0,0,0,3,6,5,0,9,0,0,0,0,0,0,17,34,0,0,0,0,0,0,0,0,0,0,0,5,66,14,3,79,3,58,3,22,4,50,20,308
SSC13888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13889,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,3,0,4,0,13
SSC13890,0,3,0,3,0,0,0,3,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0,33,4,14,0,3,0,11,3,77
SSC13891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC13892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13894,0,0,0,3,3,0,0,0,0,3,0,0,0,0,4,19,0,0,0,0,0,0,0,0,0,0,0,0,26,9,0,31,4,20,0,7,0,6,4,118
SSC13895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,0,0,0,11
SSC13896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,11,0,0,0,3,3,32
SSC13897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,9
SSC13898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC13899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3
SSC13900,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,17
SSC13901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,9
SSC13902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,0,5,0,0,0,0,3,22
SSC13903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,0,0,0,12
SSC13904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
SSC13905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3
SSC13906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,14
SSC13907,0,3,0,181,27,3,3,20,7,24,0,6,4,17,72,177,0,0,0,0,0,0,0,0,0,3,6,15,604,64,7,480,64,459,20,111,26,203,83,2124
SSC13908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7
SSC13909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC13910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,3,4,0,0,0,0,0,24
SSC13912,0,0,0,6,14,0,0,13,0,9,0,4,0,11,17,59,0,0,0,0,0,0,0,0,0,4,0,6,86,37,3,148,7,100,6,40,3,63,22,523
SSC13913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC13914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,3,0,0,0,0,0,21
SSC13915,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,4,0,0,0,0,0,7
SSC13916,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,11,0,0,0,0,0,32
SSC13917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
SSC13918,0,0,0,24,5,0,0,12,0,10,0,3,0,15,31,69,3,0,0,0,0,0,0,0,0,4,0,4,54,20,9,126,18,92,3,30,6,85,27,471
SSC13919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3
SSC13920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,4,4,22
SSC13921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SSC13922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC13923,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,14,0,3,3,0,5,0,0,0,3,0,37
SSC13924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13925,0,0,0,14,6,0,0,3,0,3,3,3,0,4,12,37,0,0,0,0,0,0,0,0,0,0,0,3,45,15,5,95,12,65,5,20,3,53,15,334
SSC13926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,9,3,21
SSC13928,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,23,3,15,4,10,3,9,4,92
SSC13929,0,0,0,53,7,0,0,6,0,4,0,0,0,0,19,44,0,0,4,0,0,0,0,0,0,0,0,3,84,15,4,124,14,66,3,15,5,31,19,383
SSC13930,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,15
SSC13931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
