SSC_CODE_2016,Intct_fam_no_otr_chld_pre_Fam,Step_fam_no_otr_chld_pre_Fam,Blnd_fam_no_otr_chld_pre_Fam,Intct_fam_othr_child_pres_Fam,Step_fam_othr_child_pres_Fam,Blnd_fam_othr_child_pres_Fam,Otr_cpl_fam_otr_chld_only_Fam,Tot_Families
SSC11244,0,0,0,0,0,0,0,0
SSC11245,3,0,0,0,0,0,0,4
SSC11246,0,0,0,0,0,0,0,0
SSC11247,0,0,0,0,0,0,0,0
SSC11248,283,14,21,6,0,0,3,328
SSC11249,6,0,0,0,0,0,0,6
SSC11250,3,0,0,0,0,0,0,3
SSC11251,70,7,3,3,0,0,0,79
SSC11252,0,0,0,0,0,0,0,0
SSC11253,0,0,0,0,0,0,0,0
SSC11254,0,0,0,0,0,0,0,0
SSC11255,5,3,0,0,0,0,0,10
SSC11256,3,0,0,0,0,0,0,4
SSC11257,3,0,0,0,0,0,0,3
SSC11258,0,0,0,0,0,0,0,0
SSC11259,3,0,0,0,0,0,0,3
SSC11260,10,0,0,0,0,0,0,10
SSC11261,7,0,0,0,0,0,0,10
SSC11262,16,0,0,0,0,0,0,16
SSC11263,8,0,0,0,0,0,0,4
SSC11264,4,0,0,0,0,0,0,4
SSC11265,0,0,0,0,0,0,0,0
SSC11266,95,7,3,0,0,0,0,105
SSC11267,139,10,6,0,0,0,0,156
SSC11268,5,0,0,0,0,0,0,8
SSC11269,10,0,0,0,0,0,0,16
SSC11270,18,0,0,0,0,0,0,25
SSC11271,7,0,0,0,0,0,0,7
SSC11272,59,5,3,0,0,0,0,68
SSC11273,5,0,0,0,0,0,0,5
SSC11274,9,0,0,0,0,0,0,13
SSC11275,1431,111,71,45,3,3,10,1669
SSC11276,35,0,3,0,0,0,0,40
SSC11277,129,16,7,3,0,0,4,158
SSC11278,80,5,5,0,0,0,0,89
SSC11279,5,0,0,0,0,0,0,5
SSC11280,9,0,0,0,0,0,0,12
SSC11281,338,22,4,0,0,0,0,365
SSC11282,13,0,0,0,0,0,0,18
SSC11283,160,10,9,0,0,0,4,180
SSC11284,558,25,9,3,0,0,0,589
SSC11285,13,0,0,0,0,0,0,16
SSC11286,30,5,4,0,0,0,0,37
SSC11287,9,0,0,0,0,0,0,9
SSC11288,3,0,0,0,0,0,0,3
SSC11289,0,0,0,0,0,0,0,0
SSC11290,17,0,0,0,0,0,0,17
SSC11291,0,0,0,0,0,0,0,0
SSC11292,6,0,0,0,0,0,0,6
SSC11293,1198,61,24,6,0,0,7,1299
SSC11294,4,0,0,0,0,0,0,4
SSC11295,3,0,0,0,0,0,0,3
SSC11296,3483,276,213,51,6,9,42,4071
SSC11297,4,0,0,0,0,0,0,4
SSC11298,7,0,0,0,0,0,0,6
SSC11299,4,0,0,0,0,0,0,6
SSC11300,302,25,14,0,0,0,0,341
SSC11301,72,3,4,0,0,0,0,74
SSC11302,17,0,0,0,0,0,0,17
SSC11303,1320,69,23,18,0,0,5,1431
SSC11304,7,0,0,0,0,0,0,11
SSC11305,9,0,0,0,0,0,0,9
SSC11306,13,0,0,0,0,0,0,13
SSC11307,3,0,0,0,0,0,0,3
SSC11308,0,0,0,0,0,0,0,0
SSC11309,32,3,0,0,0,0,0,44
SSC11310,62,4,3,0,0,0,0,68
SSC11311,3,0,0,0,0,0,0,3
SSC11312,610,36,7,3,0,0,0,666
SSC11313,700,33,14,11,0,0,0,759
SSC11314,14,0,0,0,0,0,0,16
SSC11315,3,0,0,0,0,0,0,4
SSC11316,87,4,5,0,0,0,0,98
SSC11317,7,0,0,0,0,0,0,11
SSC11318,19,3,0,0,0,0,0,29
SSC11319,0,0,0,0,0,0,0,0
SSC11320,152,7,12,0,0,0,3,170
SSC11321,40,3,3,0,0,0,0,51
SSC11322,4,0,0,0,0,0,0,4
SSC11323,24,0,0,0,0,0,3,31
SSC11324,8,0,0,0,0,0,0,5
SSC11325,65,0,0,0,0,0,0,66
SSC11326,78,4,6,0,0,0,0,87
SSC11327,0,0,0,0,0,0,0,0
SSC11328,1012,50,28,15,0,0,3,1107
SSC11329,0,0,0,0,0,0,0,0
SSC11330,20,7,3,0,0,0,0,27
SSC11331,14,4,0,0,0,0,0,24
SSC11332,62,3,3,0,0,0,0,70
SSC11333,5,0,0,0,0,0,0,5
SSC11334,10,0,0,0,0,0,0,14
SSC11335,0,0,0,0,0,0,0,0
SSC11336,10,0,0,0,0,0,0,8
SSC11337,0,0,0,0,0,0,0,0
SSC11338,30,0,0,3,0,0,0,32
SSC11339,3,0,0,0,0,0,0,4
SSC11340,18,0,0,0,0,0,0,20
SSC11341,706,49,38,18,0,0,7,817
SSC11342,16,0,0,0,0,0,0,22
SSC11343,2319,83,58,29,0,0,3,2499
SSC11344,564,32,21,4,0,0,4,622
SSC11345,473,27,13,4,0,0,0,525
SSC11346,203,14,11,3,0,0,0,229
SSC11347,25,0,0,0,0,0,0,29
SSC11348,321,27,5,0,0,0,0,363
SSC11349,338,37,15,8,0,0,3,401
SSC11350,29,8,0,0,0,0,0,37
SSC11351,390,25,16,6,0,0,0,434
SSC11352,80,3,0,0,0,0,0,90
SSC11353,5,0,0,0,0,0,0,5
SSC11354,90,13,10,0,0,0,0,119
SSC11355,474,22,9,8,0,0,0,512
SSC11356,305,15,14,7,0,0,0,339
SSC11357,580,19,4,8,0,0,0,619
SSC11358,342,44,19,3,0,0,3,412
SSC11359,9,3,0,0,0,0,0,9
SSC11360,1024,102,65,15,3,0,6,1212
SSC11361,394,15,11,5,0,0,0,418
SSC11362,42,3,3,0,0,0,0,41
SSC11363,428,34,9,0,0,3,3,488
SSC11364,17,4,0,0,0,0,0,18
SSC11365,17,0,4,0,0,0,0,31
SSC11366,95,9,10,0,0,0,0,111
SSC11367,124,3,3,0,0,0,0,133
SSC11368,792,40,19,21,0,0,0,874
SSC11369,2289,82,26,41,0,3,13,2455
SSC11370,17,3,0,0,0,0,0,24
SSC11371,132,9,4,0,0,0,0,147
SSC11372,14,4,0,0,0,0,0,20
SSC11373,0,0,0,0,0,0,0,0
SSC11374,0,0,0,0,0,0,0,0
SSC11375,198,23,15,3,0,0,3,242
SSC11376,6,0,0,0,0,0,0,9
SSC11377,1407,66,26,13,0,0,4,1520
SSC11378,8,0,0,0,0,0,0,8
SSC11379,158,9,0,0,0,0,0,168
SSC11380,11,0,0,0,0,0,0,11
SSC11381,566,55,47,18,4,0,6,689
SSC11382,12,0,0,0,0,0,0,12
SSC11383,365,11,12,3,0,0,0,398
SSC11384,0,0,0,0,0,0,0,0
SSC11385,3,0,0,0,0,0,0,3
SSC11386,271,26,14,0,0,0,7,317
SSC11387,0,0,0,0,0,0,0,0
SSC11388,11,0,3,0,0,0,0,17
SSC11389,660,35,11,8,3,0,3,716
SSC11390,6,0,0,0,0,0,0,7
SSC11391,755,63,51,7,0,0,4,890
SSC11392,18,0,0,0,0,0,0,19
SSC11393,734,52,34,5,0,0,3,832
SSC11394,577,40,28,4,0,0,4,656
SSC11395,129,13,3,0,0,0,0,153
SSC11396,14,0,0,0,0,0,0,15
SSC11397,423,10,11,3,0,0,3,448
SSC11398,98,14,7,3,0,0,0,123
SSC11399,35,0,3,0,0,0,0,36
SSC11400,16,3,5,0,0,0,0,24
SSC11401,16,3,0,0,0,0,0,18
SSC11402,5,0,0,0,0,0,0,6
SSC11403,9,0,0,0,0,0,0,10
SSC11404,7,0,0,0,0,0,0,7
SSC11405,115,8,3,0,0,0,0,130
SSC11406,9,3,0,0,0,0,0,12
SSC11407,14,0,0,0,0,0,0,17
SSC11408,32,0,0,0,0,0,0,35
SSC11409,41,11,0,0,0,0,0,51
SSC11410,4,0,0,0,0,0,0,4
SSC11411,245,19,11,5,0,0,0,282
SSC11412,18,0,0,0,0,0,0,18
SSC11413,169,15,17,9,6,0,4,223
SSC11414,32,7,4,0,0,0,0,37
SSC11415,283,19,16,4,0,0,0,317
SSC11416,21,0,0,0,0,0,0,25
SSC11417,434,25,23,6,0,3,6,496
SSC11418,901,87,69,17,4,0,5,1072
SSC11419,20,0,3,0,0,0,0,24
SSC11420,0,0,0,0,0,0,0,0
SSC11421,332,12,11,7,0,0,0,373
SSC11422,2405,143,105,12,0,0,7,2671
SSC11423,44,6,3,0,0,0,0,55
SSC11424,3,0,0,0,0,0,0,3
SSC11425,266,20,8,3,0,0,3,303
SSC11426,14,0,0,0,0,0,0,16
SSC11427,0,0,0,0,0,0,0,0
SSC11428,3372,94,32,44,6,0,10,3562
SSC11429,24,0,0,0,0,0,0,24
SSC11430,3,0,0,0,0,0,0,4
SSC11431,10,0,0,0,0,0,0,10
SSC11432,9,0,0,0,0,0,0,9
SSC11433,354,32,16,5,0,0,3,401
SSC11434,60,3,3,0,0,0,0,63
SSC11435,1453,59,33,22,0,0,9,1572
SSC11436,47,3,0,0,0,0,0,50
SSC11437,7,0,0,0,0,0,0,6
SSC11438,940,62,39,19,3,0,3,1069
SSC11439,531,34,6,0,0,0,0,576
SSC11440,12,3,0,0,0,0,0,16
SSC11441,308,30,19,3,0,3,0,363
SSC11442,0,0,0,0,0,0,0,0
SSC11443,7,0,0,0,0,0,0,10
SSC11444,238,13,14,0,0,0,0,262
SSC11445,271,25,15,0,0,0,3,324
SSC11446,4,0,0,0,0,0,0,4
SSC11447,0,0,0,0,0,0,0,0
SSC11448,12,0,0,0,0,0,0,12
SSC11449,20,0,3,0,0,0,0,24
SSC11450,4,0,0,0,0,0,0,4
SSC11451,22,0,0,0,0,0,0,22
SSC11452,15,0,3,0,0,0,0,26
SSC11453,0,0,0,0,0,0,0,0
SSC11454,58,3,7,3,0,0,0,68
SSC11455,6,0,0,0,0,0,0,7
SSC11456,19,0,3,5,0,0,0,30
SSC11457,22,0,0,0,0,0,0,22
SSC11458,35,3,8,0,0,0,0,43
SSC11459,18,0,3,0,3,0,0,20
SSC11460,30,0,0,0,0,0,0,30
SSC11461,30,3,3,0,0,0,0,40
SSC11462,7,0,0,0,0,0,0,11
SSC11463,8,0,0,0,0,0,0,10
SSC11464,28,0,0,0,0,0,0,34
SSC11465,6,0,0,0,0,0,0,9
SSC11466,20,0,0,0,0,0,0,20
SSC11467,25,0,0,0,0,0,0,28
SSC11468,81,3,3,0,0,0,0,93
SSC11469,178,27,12,0,0,0,0,216
SSC11470,23,0,0,0,0,0,0,23
SSC11471,31,4,0,0,0,0,0,40
SSC11472,20,0,0,0,0,0,0,17
SSC11473,3,0,0,0,0,0,0,3
SSC11474,68,4,0,0,0,0,0,74
SSC11475,77,3,5,0,0,0,0,93
SSC11476,42,0,0,0,0,0,0,47
SSC11477,2094,95,39,43,4,0,7,2281
SSC11478,569,17,20,18,0,0,3,624
SSC11479,907,38,21,31,0,0,6,1008
SSC11480,1388,58,51,42,3,3,8,1559
SSC11481,0,0,0,0,0,0,0,0
SSC11482,659,36,16,3,0,0,0,706
SSC11483,36,3,0,3,0,0,0,48
SSC11484,664,40,22,3,0,0,0,738
SSC11485,3,0,0,0,0,0,0,3
SSC11486,13,0,0,0,0,0,0,13
SSC11487,86,5,5,3,0,0,3,100
SSC11488,19,0,0,0,0,0,0,26
SSC11489,0,0,0,0,0,0,0,0
SSC11490,25,3,0,0,0,0,0,34
SSC11491,550,34,20,5,0,0,3,618
SSC11492,3,0,0,0,0,0,0,3
SSC11493,5,0,0,0,0,0,0,7
SSC11494,0,0,0,0,0,0,0,0
SSC11495,50,7,8,0,0,0,0,63
SSC11496,462,41,32,7,0,0,4,548
SSC11497,11,0,0,0,0,0,0,11
SSC11498,17,0,0,0,0,0,0,15
SSC11499,58,13,0,0,0,0,0,69
SSC11500,134,10,10,0,0,0,0,150
SSC11501,217,21,12,3,0,0,0,257
SSC11502,3,0,0,0,0,0,0,3
SSC11503,0,0,0,0,0,0,0,0
SSC11504,3,0,0,0,0,0,0,3
SSC11505,18,0,0,0,0,0,0,18
SSC11506,4,3,0,0,0,0,0,4
SSC11507,94,0,0,0,0,0,0,98
SSC11508,31,0,0,0,0,0,0,39
SSC11509,36,4,3,0,0,0,0,38
SSC11510,4,0,0,0,0,0,0,5
SSC11511,24,7,0,0,0,0,0,30
SSC11512,10,0,0,0,0,0,0,8
SSC11513,32,4,0,0,0,0,0,35
SSC11514,9,0,0,0,0,0,0,13
SSC11515,1434,77,52,10,0,0,3,1572
SSC11516,3,0,0,0,0,0,0,4
SSC11517,3,0,0,0,0,0,0,3
SSC11518,89,11,8,0,0,0,0,105
SSC11519,45,0,3,4,0,0,0,55
SSC11520,179,13,15,3,0,0,0,201
SSC11521,23,0,4,0,0,0,0,27
SSC11522,4,0,0,0,0,0,0,3
SSC11523,19,6,7,0,0,0,0,28
SSC11524,7,0,0,0,0,0,0,9
SSC11525,5,0,0,0,0,0,0,3
SSC11526,91,13,4,4,0,0,3,113
SSC11527,3,0,0,0,0,0,0,9
SSC11528,0,0,0,0,0,0,0,0
SSC11529,24,0,0,0,0,0,0,24
SSC11530,1190,51,16,3,0,0,5,1267
SSC11531,5,0,0,0,0,0,0,5
SSC11532,0,0,0,0,0,0,0,0
SSC11533,764,65,33,5,4,0,4,876
SSC11534,895,74,38,9,3,0,9,1033
SSC11535,254,21,4,5,0,0,5,286
SSC11536,666,38,34,3,5,0,7,752
SSC11537,9,0,0,0,0,0,0,9
SSC11538,0,0,0,0,0,0,0,0
SSC11539,19,0,3,0,0,0,0,20
SSC11540,3,0,0,0,0,0,0,4
SSC11541,4,0,0,0,0,0,0,5
SSC11542,7,3,0,0,0,0,0,11
SSC11543,14,3,0,0,0,0,0,18
SSC11544,211,16,12,0,0,0,0,250
SSC11545,0,0,0,0,0,0,0,0
SSC11546,320,25,0,0,0,0,0,351
SSC11547,70,5,5,3,0,0,0,78
SSC11548,1199,52,16,5,0,0,0,1278
SSC11549,322,28,12,0,0,0,0,362
SSC11550,791,92,49,10,0,0,15,960
SSC11551,0,0,0,0,0,0,0,0
SSC11552,8,0,0,0,0,0,0,8
SSC11553,5,0,0,0,0,0,0,4
SSC11554,88,3,3,4,0,0,3,103
SSC11555,0,0,0,0,0,0,0,0
SSC11556,3,0,0,0,0,0,0,3
SSC11557,0,0,0,0,0,0,0,0
SSC11558,14,0,0,0,0,0,0,14
SSC11559,0,0,0,0,0,0,0,0
SSC11560,17,3,0,3,0,0,0,18
SSC11561,99,10,10,3,0,0,0,129
SSC11562,0,0,0,0,0,0,0,0
SSC11563,0,0,0,0,0,0,0,0
SSC11564,250,11,12,4,0,0,7,281
SSC11565,11,0,0,0,0,0,0,11
SSC11566,0,0,0,0,0,0,0,0
SSC11567,3,0,0,0,0,0,0,3
SSC11568,2114,101,47,12,3,0,3,2278
SSC11569,1067,47,23,3,0,0,0,1144
SSC11570,19,0,0,0,0,0,0,19
SSC11571,10,0,0,0,0,0,0,12
SSC11572,7,4,3,0,0,0,0,13
SSC11573,0,0,0,0,0,0,0,0
SSC11574,0,0,0,0,0,0,0,3
SSC11575,34,4,0,0,0,0,0,45
SSC11576,8,0,0,0,0,0,0,8
SSC11577,4,0,0,0,0,0,0,4
SSC11578,0,0,0,0,0,0,0,0
SSC11579,12,0,0,0,0,0,0,12
SSC11580,21,0,3,0,0,0,0,24
SSC11581,11,0,0,0,0,0,0,13
SSC11582,396,21,13,4,0,0,3,439
SSC11583,3,0,0,0,0,0,0,7
SSC11584,3,0,0,0,0,0,0,3
SSC11585,67,5,3,0,0,0,4,79
SSC11586,27,0,3,0,0,0,0,31
SSC11587,238,12,4,0,0,0,3,256
SSC11588,13,0,0,0,0,0,0,13
SSC11589,8,0,0,0,0,0,0,8
SSC11590,0,0,0,0,0,0,0,0
SSC11591,8,0,0,0,0,0,0,15
SSC11592,13,0,0,0,0,0,0,10
SSC11593,24,0,0,0,0,0,0,23
SSC11594,245,22,21,8,0,3,7,309
SSC11595,0,0,0,0,0,0,0,0
SSC11596,0,0,0,0,0,0,0,0
SSC11597,14,0,0,0,0,0,0,14
SSC11598,0,0,0,0,0,0,0,0
SSC11599,55,6,0,3,0,0,0,59
SSC11600,0,0,0,0,0,0,0,0
SSC11601,1198,31,25,12,4,0,0,1271
SSC11602,22,4,0,0,0,0,0,26
SSC11603,181,13,9,0,0,0,0,207
SSC11604,15,0,0,0,0,0,0,20
SSC11605,63,3,0,3,0,0,0,73
SSC11606,420,27,16,9,0,0,6,473
SSC11607,46,7,0,0,0,0,0,52
SSC11608,76,6,3,0,0,0,0,90
SSC11609,0,0,0,0,0,0,0,0
SSC11610,8,0,0,0,0,0,0,4
SSC11611,7,0,0,0,0,0,0,7
SSC11612,11,0,0,0,0,0,0,12
SSC11613,0,0,0,0,0,0,0,0
SSC11614,0,0,0,0,0,0,0,0
SSC11615,9,0,0,0,0,0,0,9
SSC11616,11,0,0,0,0,0,0,16
SSC11617,5,0,0,0,0,0,0,5
SSC11618,51,5,9,5,0,0,3,66
SSC11619,195,23,14,13,0,0,6,245
SSC11620,3,0,0,0,0,0,0,3
SSC11621,0,0,0,0,0,0,0,0
SSC11622,11,0,0,0,0,0,0,10
SSC11623,0,0,0,0,0,0,0,0
SSC11624,324,48,35,4,3,0,3,416
SSC11625,0,0,0,0,0,0,0,0
SSC11626,22,3,0,0,0,0,0,26
SSC11627,9,0,0,0,0,0,0,8
SSC11628,11,0,0,0,0,0,0,11
SSC11629,0,0,0,0,0,0,0,0
SSC11630,3,0,0,0,0,0,0,7
SSC11631,81,11,9,3,0,0,3,98
SSC11632,13,0,0,0,0,0,0,14
SSC11633,0,0,0,0,0,0,0,0
SSC11634,4,0,0,0,0,0,0,8
SSC11635,3,0,0,0,0,0,0,3
SSC11636,893,36,10,16,0,0,3,954
SSC11637,13,4,0,0,0,0,0,17
SSC11638,1439,50,16,12,0,0,3,1517
SSC11639,31,5,0,0,0,0,0,34
SSC11640,15,3,0,0,0,0,0,18
SSC11641,603,52,13,8,0,0,0,672
SSC11642,0,0,0,0,0,0,0,0
SSC11643,3,0,0,0,0,0,0,3
SSC11644,0,0,0,0,0,0,0,0
SSC11645,661,49,22,9,0,0,0,745
SSC11646,6,3,0,0,0,0,0,15
SSC11647,4,0,0,0,0,0,0,4
SSC11648,0,0,0,0,0,0,0,0
SSC11649,405,39,33,3,0,0,10,493
SSC11650,17,0,0,0,0,0,0,19
SSC11651,0,0,0,0,0,0,0,0
SSC11652,35,3,4,0,0,0,0,48
SSC11653,0,0,0,0,0,0,0,0
SSC11654,15,0,0,0,0,0,0,12
SSC11655,8,0,0,0,0,0,0,8
SSC11656,638,48,19,8,0,0,3,708
SSC11657,8,3,0,0,0,0,0,16
SSC11658,303,27,21,4,0,0,0,357
SSC11659,826,20,22,18,3,0,0,888
SSC11660,13,0,0,0,0,0,3,16
SSC11661,34,3,0,0,0,0,0,40
SSC11662,6,0,0,0,0,0,0,6
SSC11663,16,0,0,0,0,0,0,20
SSC11664,1291,52,36,25,0,0,9,1411
SSC11665,524,38,36,3,0,0,6,606
SSC11666,8,0,0,0,0,0,0,8
SSC11667,915,48,20,9,0,0,0,993
SSC11668,33,0,4,0,0,0,0,35
SSC11669,12,3,3,0,0,0,0,19
SSC11670,3269,263,164,37,8,4,15,3759
SSC11671,5,0,0,0,0,0,0,5
SSC11672,246,30,13,0,0,0,0,287
SSC11673,457,20,16,5,0,0,0,496
SSC11674,32,0,0,0,0,0,0,33
SSC11675,73,10,3,4,0,0,0,92
SSC11676,29,3,0,0,0,0,0,27
SSC11677,0,0,0,0,0,0,0,3
SSC11678,342,23,11,3,0,0,0,383
SSC11679,5,0,0,0,0,0,0,11
SSC11680,21,0,3,0,0,0,0,24
SSC11681,18,3,0,0,0,0,0,20
SSC11682,2710,114,67,54,3,0,10,2956
SSC11683,0,0,0,0,0,0,0,0
SSC11684,367,43,19,0,0,0,3,428
SSC11685,206,21,8,0,0,0,3,243
SSC11686,0,0,0,0,0,0,0,0
SSC11687,0,0,0,0,0,0,0,0
SSC11688,5,0,0,0,0,0,0,5
SSC11689,58,7,3,0,0,0,0,67
SSC11690,18,0,0,0,0,0,0,17
SSC11691,5,0,0,0,0,0,0,5
SSC11692,10,0,0,0,0,0,0,14
SSC11693,192,7,9,0,0,0,3,217
SSC11694,17,0,0,0,0,0,0,17
SSC11695,7,0,0,0,0,0,0,7
SSC11696,3,0,0,0,0,0,0,3
SSC11697,3,0,0,0,0,0,0,3
SSC11698,3,3,0,0,0,0,0,9
SSC11699,0,0,0,0,0,0,0,0
SSC11700,15,0,0,0,0,0,0,17
SSC11701,11,3,0,0,0,0,0,10
SSC11702,14,0,3,3,0,0,3,22
SSC11703,3,0,0,0,0,0,0,3
SSC11704,401,19,11,3,0,0,0,442
SSC11705,37,0,0,0,0,0,3,41
SSC11706,9,0,0,0,0,0,0,16
SSC11707,10,0,0,0,0,0,0,12
SSC11708,14,3,3,0,0,0,0,18
SSC11709,40,3,3,0,0,0,0,40
SSC11710,7,0,0,0,0,0,0,10
SSC11711,1040,80,55,9,3,0,11,1204
SSC11712,28,0,0,0,0,0,0,28
SSC11713,0,0,0,0,0,0,0,0
SSC11714,9,0,0,0,0,0,0,9
SSC11715,18,0,0,0,0,0,0,18
SSC11716,7,0,0,0,0,0,0,7
SSC11717,3,0,0,0,0,0,0,3
SSC11718,1075,47,20,11,0,0,0,1162
SSC11719,0,0,0,0,0,0,0,0
SSC11720,45,8,3,3,0,0,0,60
SSC11721,593,73,49,15,3,3,4,747
SSC11722,195,19,9,0,0,0,0,222
SSC11723,7,0,0,0,0,0,0,7
SSC11724,4,0,0,0,0,0,0,4
SSC11725,1805,186,140,18,5,3,12,2174
SSC11726,0,0,0,0,0,0,0,0
SSC11727,3,0,0,0,0,0,0,3
SSC11728,3,0,0,0,0,0,0,3
SSC11729,45,0,3,0,0,0,0,54
SSC11730,13,0,0,0,0,0,0,17
SSC11731,21,0,0,0,0,0,0,28
SSC11732,4,0,0,0,0,0,0,4
SSC11733,734,74,72,19,0,0,6,903
SSC11734,0,0,0,0,0,0,0,0
SSC11735,6,0,0,0,0,0,0,8
SSC11736,12,0,0,0,0,0,0,12
SSC11737,0,0,0,0,0,0,0,0
SSC11738,1707,79,44,30,0,0,5,1875
SSC11739,201,8,8,3,0,0,3,221
SSC11740,8,0,0,0,0,0,0,8
SSC11741,33,0,3,0,0,0,0,32
SSC11742,34,3,3,0,0,0,0,40
SSC11743,471,32,17,5,0,0,3,527
SSC11744,3,0,0,0,0,0,0,3
SSC11745,18,0,3,0,0,0,0,26
SSC11746,0,0,0,0,0,0,0,0
SSC11747,0,0,0,0,0,0,0,0
SSC11748,0,0,0,0,0,0,0,0
SSC11749,0,0,0,0,0,0,0,0
SSC11750,0,0,0,0,0,0,0,0
SSC11751,0,0,0,0,0,0,0,0
SSC11752,17,0,0,0,0,0,0,17
SSC11753,694,65,31,7,0,0,6,800
SSC11754,0,0,0,0,0,0,0,0
SSC11755,42,3,0,0,0,0,0,44
SSC11756,1694,87,66,30,3,3,8,1889
SSC11757,3148,132,78,48,3,0,12,3421
SSC11758,6,0,0,0,0,0,0,7
SSC11759,37,0,3,0,0,0,0,40
SSC11760,11,0,3,0,0,0,0,10
SSC11761,728,16,6,15,5,0,4,777
SSC11762,4,0,0,0,0,0,0,4
SSC11763,38,3,0,0,0,0,0,46
SSC11764,152,8,3,0,0,0,0,168
SSC11765,10,0,0,0,0,0,0,16
SSC11766,0,0,0,0,0,0,0,3
SSC11767,99,3,0,0,0,0,0,106
SSC11768,19,0,0,0,0,0,0,25
SSC11769,79,8,7,0,0,0,0,89
SSC11770,653,27,10,3,0,0,0,694
SSC11771,7,3,0,0,0,0,0,11
SSC11772,3,0,0,0,0,0,0,3
SSC11773,32,0,0,0,0,0,0,35
SSC11774,696,41,22,3,0,0,0,770
SSC11775,12,0,0,0,0,0,0,21
SSC11776,189,14,15,0,0,0,0,212
SSC11777,17,0,4,0,0,0,0,23
SSC11778,291,39,24,7,0,0,5,361
SSC11779,9,0,0,0,0,0,0,13
SSC11780,9,0,0,0,0,0,0,10
SSC11781,3053,139,79,35,3,0,13,3329
SSC11782,1810,93,63,28,0,3,20,2015
SSC11783,13,0,0,0,0,0,0,13
SSC11784,19,0,0,0,0,0,0,20
SSC11785,160,11,6,4,0,0,0,185
SSC11786,88,3,4,0,0,0,0,98
SSC11787,7,0,0,0,0,0,0,7
SSC11788,0,0,0,0,0,0,0,0
SSC11789,0,0,0,0,0,0,0,0
SSC11790,2552,105,68,48,4,6,9,2787
SSC11791,619,16,15,10,3,0,0,659
SSC11792,36,0,4,0,0,0,0,38
SSC11793,4,0,0,0,0,0,0,4
SSC11794,204,17,20,3,0,0,0,244
SSC11795,169,9,10,0,0,0,5,197
SSC11796,26,4,0,0,0,0,0,31
SSC11797,9,0,3,0,0,0,0,14
SSC11798,0,0,0,0,0,0,0,0
SSC11799,6,0,0,0,0,0,0,6
SSC11800,25,5,5,0,0,0,0,34
SSC11801,51,6,3,0,0,0,0,61
SSC11802,3,0,0,0,0,0,0,3
SSC11803,134,11,9,0,0,0,0,152
SSC11804,3,0,0,0,0,0,0,3
SSC11805,143,5,8,0,0,0,0,159
SSC11806,37,3,0,0,0,0,0,38
SSC11807,0,0,0,0,0,0,0,0
SSC11808,12,0,0,0,0,0,0,11
SSC11809,26,3,0,0,0,0,0,26
SSC11810,23,0,0,0,0,0,0,30
SSC11811,0,0,0,0,0,0,0,0
SSC11812,894,78,54,14,0,0,6,1044
SSC11813,64,8,4,0,0,0,3,78
SSC11814,12,0,0,0,0,0,0,16
SSC11815,8,0,0,0,0,0,0,15
SSC11816,0,0,0,0,0,0,0,0
SSC11817,26,4,0,0,0,0,0,25
SSC11818,0,0,0,0,0,0,0,0
SSC11819,0,0,0,0,0,0,0,3
SSC11820,10,0,0,0,0,0,0,10
SSC11821,15,0,0,0,0,0,0,15
SSC11822,168,13,7,4,0,0,0,194
SSC11823,11,0,3,0,0,0,0,12
SSC11824,321,35,23,0,3,0,7,394
SSC11825,252,16,0,0,0,0,0,272
SSC11826,859,70,30,5,0,0,0,960
SSC11827,1060,60,23,3,0,0,0,1151
SSC11828,898,35,12,7,0,0,0,947
SSC11829,0,0,0,0,0,0,0,0
SSC11830,179,25,21,0,3,0,3,233
SSC11831,17,0,3,0,0,0,0,23
SSC11832,56,5,4,0,0,0,0,68
SSC11833,0,0,0,0,0,0,0,3
SSC11834,13,0,0,0,0,0,0,13
SSC11835,55,9,3,0,0,0,0,65
SSC11836,4,0,0,0,0,0,0,4
SSC11837,0,0,0,0,0,0,0,0
SSC11838,299,25,9,3,0,0,3,336
SSC11839,114,8,3,0,0,0,0,124
SSC11840,67,9,7,3,0,0,0,82
SSC11841,386,21,8,0,0,0,0,412
SSC11842,55,3,3,3,0,0,0,67
SSC11843,636,56,56,10,0,0,5,771
SSC11844,403,30,12,4,0,0,0,445
SSC11845,6,0,0,0,0,0,0,8
SSC11846,3,0,0,0,0,0,0,3
SSC11847,3,0,0,0,0,0,0,3
SSC11848,0,0,0,0,0,0,0,0
SSC11849,18,0,0,0,0,0,0,18
SSC11850,137,11,3,0,0,0,0,146
SSC11851,142,9,7,3,0,0,3,170
SSC11852,21,0,0,0,0,0,0,18
SSC11853,19,0,0,0,0,0,0,23
SSC11854,22,0,0,0,0,0,0,21
SSC11855,3,0,0,0,0,0,0,6
SSC11856,4,0,0,0,0,0,0,11
SSC11857,6,0,0,0,0,0,0,11
SSC11858,151,15,3,3,0,0,8,180
SSC11859,1608,124,76,18,0,0,8,1837
SSC11860,709,14,7,6,0,0,0,736
SSC11861,45,0,3,0,0,0,0,47
SSC11862,3,0,0,0,0,0,0,3
SSC11863,3,0,0,0,0,0,0,3
SSC11864,4,0,0,0,0,0,0,4
SSC11865,20,3,0,0,0,0,0,21
SSC11866,619,35,35,23,0,0,4,713
SSC11867,0,0,0,0,0,0,0,0
SSC11868,24,0,0,0,0,0,0,28
