SA2_CODE_2021,C11_SH_FH_CF_no_ch,C11_SH_FH_CF_w_ch,C11_SH_FH_One_PFam,C11_SH_FH_oth_fa,C11_SH_FH_Tot,C11_SH_LP_H,C11_SH_GH,C11_SH_OH,C11_SH_Tot,C11_SDRTHT1S_FH_CF_no_ch,C11_SDRTHT1S_FH_CF_w_ch,C11_SDRTHT1S_FH_One_PFam,C11_SDRTHT1S_FH_oth_fa,C11_SDRTHT1S_FH_Tot,C11_SDRTHT1S_LP_H,C11_SDRTHT1S_GH,C11_SDRTHT1S_OH,C11_SDRTHT1S_Tot,C11_SDRTHT2S_FH_CF_no_ch,C11_SDRTHT2S_FH_CF_w_ch,C11_SDRTHT2S_FH_One_PFam,C11_SDRTHT2S_FH_oth_fa,C11_SDRTHT2S_FH_Tot,C11_SDRTHT2S_LP_H,C11_SDRTHT2S_GH,C11_SDRTHT2S_OH,C11_SDRTHT2S_Tot,C11_SDRTHT_FH_CF_no_ch,C11_SDRTHT_FH_CF_w_ch,C11_SDRTHT_FH_One_PFam,C11_SDRTHT_FH_oth_fa,C11_SDRTHT_FH_Tot,C11_SDRTHT_LP_H,C11_SDRTHT_GH,C11_SDRTHT_OH,C11_SDRTHT_Tot,C11_F_a_1_2_FH_CF_no_ch,C11_F_a_1_2_FH_CF_w_ch,C11_F_a_1_2_FH_One_PFam,C11_F_a_1_2_FH_oth_fa,C11_F_a_1_2_FH_Tot,C11_F_a_1_2_LP_H,C11_F_a_1_2_GH,C11_F_a_1_2_OH,C11_F_a_1_2_Tot,C11_F_a_3_FH_CF_no_ch,C11_F_a_3_FH_CF_w_ch,C11_F_a_3_FH_One_PFam,C11_F_a_3_FH_oth_fa,C11_F_a_3_FH_Tot,C11_F_a_3_LP_H,C11_F_a_3_GH,C11_F_a_3_OH,C11_F_a_3_Tot,C11_F_a_4_8_FH_CF_no_ch,C11_F_a_4_8_FH_CF_w_ch,C11_F_a_4_8_FH_One_PFam,C11_F_a_4_8_FH_oth_fa,C11_F_a_4_8_FH_Tot,C11_F_a_4_8_LP_H,C11_F_a_4_8_GH,C11_F_a_4_8_OH,C11_F_a_4_8_Tot,C11_F_a_9m_FH_CF_no_ch,C11_F_a_9m_FH_CF_w_ch,C11_F_a_9m_FH_One_PFam,C11_F_a_9m_FH_oth_fa,C11_F_a_9m_FH_Tot,C11_F_a_9m_LP_H,C11_F_a_9m_GH,C11_F_a_9m_OH,C11_F_a_9m_Tot,C11_F_a_a_h_FH_CF_no_ch,C11_F_a_a_h_FH_CF_w_ch,C11_F_a_a_h_FH_One_PFam,C11_F_a_a_h_FH_oth_fa,C11_F_a_a_h_FH_Tot,C11_F_a_a_h_LP_H,C11_F_a_a_h_GH,C11_F_a_a_h_OH,C11_F_a_a_h_Tot,C11_F_a_Tot_FH_CF_no_ch,C11_F_a_Tot_FH_CF_w_ch,C11_F_a_Tot_FH_One_PFam,C11_F_a_Tot_FH_oth_fa,C11_F_a_Tot_FH_Tot,C11_F_a_Tot_LP_H,C11_F_a_Tot_GH,C11_F_a_Tot_OH,C11_F_a_Tot_Tot,C11_OD_C_c_hb_FH_CF_no_ch,C11_OD_C_c_hb_FH_CF_w_ch,C11_OD_C_c_hb_FH_One_PFam,C11_OD_C_c_hb_FH_oth_fa,C11_OD_C_c_hb_FH_Tot,C11_OD_C_c_hb_LP_H,C11_OD_C_c_hb_GH,C11_OD_C_c_hb_OH,C11_OD_C_c_hb_Tot,C11_OD_Ih_t_s_FH_CF_no_ch,C11_OD_Ih_t_s_FH_CF_w_ch,C11_OD_Ih_t_s_FH_One_PFam,C11_OD_Ih_t_s_FH_oth_fa,C11_OD_Ih_t_s_FH_Tot,C11_OD_Ih_t_s_LP_H,C11_OD_Ih_t_s_GH,C11_OD_Ih_t_s_OH,C11_OD_Ih_t_s_Tot,C11_OD_H_f_so_FH_CF_no_ch,C11_OD_H_f_so_FH_CF_w_ch,C11_OD_H_f_so_FH_One_PFam,C11_OD_H_f_so_FH_oth_fa,C11_OD_H_f_so_FH_Tot,C11_OD_H_f_so_LP_H,C11_OD_H_f_so_GH,C11_OD_H_f_so_OH,C11_OD_H_f_so_Tot,C11_OD_Tot_FH_CF_no_ch,C11_OD_Tot_FH_CF_w_ch,C11_OD_Tot_FH_One_PFam,C11_OD_Tot_FH_oth_fa,C11_OD_Tot_FH_Tot,C11_OD_Tot_LP_H,C11_OD_Tot_GH,C11_OD_Tot_OH,C11_OD_Tot_Tot,C11_DS_ns_FH_CF_no_ch,C11_DS_ns_FH_CF_w_ch,C11_DS_ns_FH_One_PFam,C11_DS_ns_FH_oth_fa,C11_DS_ns_FH_Tot,C11_DS_ns_LP_H,C11_DS_ns_GH,C11_DS_ns_OH,C11_DS_NS_Tot,C11_Tot_FH_CF_no_ch,C11_Tot_FH_CF_w_ch,C11_Tot_FH_One_PFam,C11_Tot_FH_oth_fa,C11_Tot_FH_Tot,C11_Tot_LP_H,C11_Tot_GH,C11_Tot_OH,C11_Tot_Tot,C16_SH_FH_CF_no_ch,C16_SH_FH_CF_w_ch,C16_SH_FH_One_PFam,C16_SH_FH_oth_fa,C16_SH_FH_Tot,C16_SH_LP_H,C16_SH_GH,C16_SH_OH,C16_SH_Tot,C16_SDRTHT1S_FH_CF_no_ch,C16_SDRTHT1S_FH_CF_w_ch,C16_SDRTHT1S_FH_One_PFam,C16_SDRTHT1S_FH_oth_fa,C16_SDRTHT1S_FH_Tot,C16_SDRTHT1S_LP_H,C16_SDRTHT1S_GH,C16_SDRTHT1S_OH,C16_SDRTHT1S_Tot,C16_SDRTHT2S_FH_CF_no_ch,C16_SDRTHT2S_FH_CF_w_ch,C16_SDRTHT2S_FH_One_PFam,C16_SDRTHT2S_FH_oth_fa,C16_SDRTHT2S_FH_Tot,C16_SDRTHT2S_LP_H,C16_SDRTHT2S_GH,C16_SDRTHT2S_OH,C16_SDRTHT2S_Tot,C16_SDRTHT_Tot_FH_CF_no_ch,C16_SDRTHT_Tot_FH_CF_w_ch,C16_SDRTHT_Tot_FH_One_PFam,C16_SDRTHT_Tot_FH_oth_fa,C16_SDRTHT_Tot_FH_Tot,C16_SDRTHT_Tot_LP_H,C16_SDRTHT_Tot_GH,C16_SDRTHT_Tot_OH,C16_SDRTHT_Tot_Tot,C16_F_a_1_2_FH_CF_no_ch,C16_F_a_1_2_FH_CF_w_ch,C16_F_a_1_2_FH_One_PFam,C16_F_a_1_2_FH_oth_fa,C16_F_a_1_2_FH_Tot,C16_F_a_1_2_LP_H,C16_F_a_1_2_GH,C16_F_a_1_2_OH,C16_F_a_1_2_Tot,C16_F_a_3_FH_CF_no_ch,C16_F_a_3_FH_CF_w_ch,C16_F_a_3_FH_One_PFam,C16_F_a_3_FH_oth_fa,C16_F_a_3_FH_Tot,C16_F_a_3_LP_H,C16_F_a_3_GH,C16_F_a_3_OH,C16_F_a_3_Tot,C16_F_a_4_8_FH_CF_no_ch,C16_F_a_4_8_FH_CF_w_ch
115031300,1848,3076,633,37,5593,864,89,302,6846,4,4,3,0,10,8,0,3,20,0,0,0,0,6,0,0,0,6,4,8,3,0,10,7,0,3,31,0,0,0,0,0,21,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,3,3,5,0,11,13,0,0,24,3,3,7,0,8,37,0,0,44,12,3,6,0,18,41,5,15,79,0,5,0,0,9,7,0,0,10,0,3,0,0,3,4,0,0,4,11,8,5,0,19,48,5,16,91,0,4,0,0,4,0,0,0,4,1864,3094,639,37,5644,959,101,321,7020,1903,3057,629,32,5617,875,104,382,6980,0,3,4,0,6,14,0,0,23,0,4,0,0,3,0,0,0,3,0,8,6,0,11,14,0,0,28,4,0,5,0,6,15,0,3,27,0,0,0,0,0,0,0,0,0,0,0
115041301,707,1288,256,20,2274,355,50,72,2755,12,14,10,0,30,84,4,11,131,5,9,9,0,22,0,0,0,30,23,18,13,0,53,84,0,10,157,0,0,0,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,3,0,0,3,0,0,0,0,7,4,0,0,11,17,0,0,0,28,44,4,11,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,0,0,0,26,45,4,10,85,0,0,0,0,0,0,0,0,0,753,1309,277,25,2366,487,62,91,3003,756,1514,272,25,2571,342,57,108,3074,7,6,0,0,14,79,0,15,104,6,7,9,0,23,11,0,0,36,12,13,10,0,36,89,0,14,136,9,14,12,4,34,25,0,5,59,0,0,0,0,0,0,0,0,0,0,0
115041623,132,217,48,6,403,71,18,18,514,0,4,0,0,5,3,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,5,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,222,52,6,409,78,20,18,524,115,179,38,5,340,64,12,17,428,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115041624,111,284,42,3,439,67,4,11,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,284,42,3,439,67,4,11,519,260,827,89,6,1187,75,19,41,1319,3,3,0,0,9,3,0,0,16,9,10,3,0,22,0,0,4,25,9,21,0,0,33,3,0,5,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115041625,717,2631,312,20,3681,217,34,108,4043,0,0,3,0,3,0,0,0,3,18,39,12,0,72,13,0,7,89,20,39,11,0,72,13,0,7,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,4,3,0,37,33,5,18,101,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,32,4,3,0,37,33,5,18,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768,2679,332,18,3793,261,43,136,4232,631,2397,297,21,3346,243,36,82,3710,0,0,0,0,0,0,0,0,0,120,598,82,11,804,41,15,3,866,120,601,85,11,808,41,15,3,868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10
116011303,742,1274,430,48,2490,549,98,100,3235,30,61,19,8,108,63,3,5,182,37,68,47,6,164,77,4,18,260,65,125,60,13,268,141,13,29,443,16,8,5,0,33,75,4,11,126,133,206,53,20,417,131,34,29,608,328,349,101,31,810,246,62,61,1174,..,..,..,..,..,..,..,..,..,0,3,0,0,3,0,0,0,7,482,570,165,55,1265,453,92,102,1916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,1285,1971,653,116,4024,1141,204,234,5600,672,1314,438,48,2474,566,130,131,3295,28,37,13,0,81,43,6,5,132,71,138,63,9,285,110,9,25,423,95,179,78,13,359,147,20,25,555,19,10,3,0,35,54,5,7,97,28,37,14,6,80,14,3,21,118,475,656
116011304,1057,2068,853,79,4052,881,125,147,5209,26,15,25,0,64,56,6,0,134,43,82,27,0,158,45,5,6,212,74,94,51,5,224,104,7,13,346,22,7,7,0,35,115,4,8,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,4,0,5,9,0,3,17,21,7,8,0,36,124,4,12,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,1154,2174,909,85,4320,1115,141,165,5739,945,1961,806,94,3807,808,119,152,4893,91,158,73,0,322,119,13,11,467,56,189,41,9,299,27,14,10,352,148,349,116,16,618,152,28,18,825,26,16,15,0,56,108,0,5,171,0,0,0,0,0,0,0,0,0,0,0
116011306,894,2514,947,63,4418,667,98,147,5330,65,114,62,6,251,114,4,11,380,58,139,51,6,253,74,19,7,350,127,258,111,13,503,185,19,22,726,0,4,4,0,9,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,4,4,0,0,10,0,4,0,0,9,8,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,8,0,0,3,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,1021,2772,1066,70,4933,862,115,169,6082,1065,2963,944,88,5058,666,135,206,6058,28,29,13,0,74,63,9,15,163,89,277,88,7,462,102,15,19,596,119,306,102,9,536,166,20,34,758,14,9,5,5,29,31,0,3,66,0,0,0,0,0,0,0,0,0,0,0
116011307,1785,3184,1120,102,6186,1326,165,150,7830,29,22,22,0,71,53,5,6,128,40,49,36,3,130,63,0,6,201,65,66,57,3,204,114,8,11,326,18,8,3,4,33,200,11,43,277,0,0,7,0,6,14,0,0,19,0,0,0,0,0,4,0,0,13,..,..,..,..,..,..,..,..,..,6,3,5,0,9,14,0,4,27,23,3,13,6,47,229,8,54,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,13,9,0,0,24,4,0,7,0,13,9,0,0,24,0,0,0,0,0,0,0,0,4,1881,3263,1193,109,6447,1672,185,214,8519,1718,3271,1017,125,6130,1339,191,259,7916,20,16,13,3,48,73,5,20,143,45,88,46,5,180,78,7,21,287,69,97,61,10,233,149,9,38,430,21,6,8,0,29,197,3,41,271,0,0,4,0,4,9,0,0,8,0,0
116011560,600,1223,399,41,2264,461,61,72,2862,47,94,85,3,225,76,7,16,323,130,277,103,14,522,160,19,25,725,174,371,189,16,752,234,25,41,1051,4,4,0,0,3,10,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,3,0,0,3,3,4,0,0,9,14,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,1600,595,62,3033,705,87,117,3940,573,1290,416,42,2319,428,61,106,2912,58,95,84,5,242,107,20,37,403,103,318,106,10,534,126,29,32,718,165,410,189,12,779,236,44,68,1126,9,5,5,0,11,16,4,4,31,0,0,0,0,0,0,0,0,0,0,0
116011561,885,1732,571,44,3231,679,98,70,4077,17,37,18,3,72,52,5,0,132,92,230,67,13,400,82,7,8,491,110,270,83,17,474,131,15,8,625,10,0,0,0,7,35,0,0,44,0,0,0,0,0,0,0,0,0,39,55,17,4,112,27,3,5,150,..,..,..,..,..,..,..,..,..,6,3,3,0,10,9,5,0,18,48,61,21,4,133,70,5,9,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,13,0,6,0,0,7,4,0,0,19,0,5,0,0,5,0,6,0,12,1044,2062,673,62,3853,884,124,85,4946,815,1743,539,59,3155,624,126,148,4049,18,43,12,0,83,34,0,10,125,98,335,79,15,540,73,20,30,653,121,383,97,18,619,110,17,40,778,15,10,7,0,32,72,0,14,121,0,0,0,0,0,0,0,0,0,44,50
116011626,914,1832,462,60,3269,617,81,89,4055,21,32,14,0,68,47,8,8,124,34,69,22,0,128,18,4,3,151,49,101,40,3,194,62,13,15,278,14,10,5,0,29,82,0,0,116,0,0,0,0,0,0,0,0,5,3,0,0,0,3,0,0,0,7,..,..,..,..,..,..,..,..,..,6,4,3,0,16,15,5,0,38,21,14,13,0,51,103,0,9,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,9,0,6,0,0,5,5,0,0,5,0,0,0,0,0,0,0,0,0,994,1949,517,62,3523,783,92,105,4502,895,1795,466,53,3216,579,108,149,4050,15,28,8,0,50,38,0,11,100,60,131,47,9,246,136,4,24,412,75,154,57,9,299,172,12,30,513,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5
116011627,488,880,223,17,1613,339,47,34,2029,53,99,25,0,183,65,3,9,260,84,262,153,3,504,133,16,37,689,139,361,173,8,689,193,23,43,949,21,53,15,4,90,30,6,4,131,0,7,11,0,10,16,0,4,27,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,6,0,0,3,19,53,23,4,99,44,6,3,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,5,0,0,7,12,14,0,0,27,9,0,0,39,663,1314,432,31,2429,592,78,86,3183,456,959,223,37,1669,327,72,56,2119,25,82,19,4,135,46,9,9,190,99,320,120,5,546,138,19,42,748,127,402,139,7,680,184,26,52,934,9,6,0,0,13,0,0,3,23,25,57,13,0,97,13,0,3,117,7,15
116021309,690,2597,378,24,3689,261,90,62,4110,16,39,11,0,65,9,0,0,76,25,65,17,0,105,14,3,3,122,41,101,21,0,164,24,3,3,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,2702,398,25,3854,295,94,67,4309,695,2822,400,41,3953,244,82,56,4332,4,20,12,0,30,10,0,3,43,13,38,12,3,67,10,3,4,83,13,59,19,3,94,25,6,5,129,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0
116021562,159,579,97,5,838,74,8,16,931,0,6,0,0,11,3,0,0,13,36,75,18,0,127,13,8,6,148,44,79,18,4,136,18,8,6,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,660,112,8,971,91,16,26,1101,30,148,33,0,221,12,6,22,256,77,222,35,0,339,38,4,4,383,92,266,50,4,416,36,4,3,456,167,489,84,3,749,72,10,4,836,3,26,3,0,29,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0
116021563,1075,3004,605,32,4716,502,73,85,5380,79,89,62,9,239,119,4,11,367,218,475,180,11,888,184,45,34,1152,304,568,241,19,1127,304,47,47,1524,3,0,0,0,4,19,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,3,4,0,0,0,3,0,0,0,9,21,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,4,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,1381,3575,845,51,5855,824,125,127,6927,403,1235,345,25,2017,236,61,110,2428,517,1298,276,22,2106,274,23,26,2431,289,974,210,16,1488,162,27,48,1722,802,2270,482,39,3597,434,49,74,4154,87,218,60,8,365,74,5,8,454,0,0,0,0,0,0,0,0,0,0,0
116021628,649,1845,180,16,2692,154,45,38,2924,3,4,0,0,13,0,0,0,13,57,142,14,4,218,9,9,0,236,60,153,14,4,232,9,9,0,244,0,0,0,0,0,0,0,0,0,34,9,15,9,70,38,12,4,126,15,17,18,0,49,16,6,4,73,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,47,25,38,7,120,53,22,8,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756,2017,231,28,3041,219,66,44,3372,697,3123,292,21,4138,227,56,156,4580,70,144,17,0,229,32,5,13,273,112,353,66,4,539,28,11,7,585,175,494,86,6,766,69,14,18,865,0,0,4,0,4,0,0,0,10,18,8,7,0,37,16,0,6,59,63,45
116021629,41,75,23,0,136,27,4,10,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,12,23,0,54,118,9,13,193,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,25,12,23,0,55,120,7,13,195,0,0,0,0,0,0,0,0,0,60,85,48,0,199,152,7,23,381,43,104,18,6,166,32,5,30,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116021630,497,804,368,35,1709,416,55,84,2264,4,12,5,0,22,16,4,0,43,5,5,3,0,13,6,0,0,19,4,18,9,0,37,21,3,0,61,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,4,4,0,0,8,5,0,0,0,4,9,0,0,10,0,3,0,0,11,7,0,0,17,0,5,0,0,5,0,0,3,8,10,4,6,0,23,11,0,0,33,11,7,12,5,29,19,0,7,61,0,5,0,0,3,0,0,0,4,517,842,392,41,1785,462,57,95,2405,533,915,389,38,1870,368,66,147,2447,9,18,7,0,27,8,0,9,50,9,11,7,0,23,12,3,0,37,11,22,14,0,53,24,3,9,86,3,0,0,0,11,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
116021631,90,182,43,0,319,72,8,16,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,90,182,43,3,323,72,8,23,423,200,467,69,9,739,80,8,50,873,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,4,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116021632,174,275,82,12,538,143,25,25,729,6,5,6,0,12,5,0,3,29,5,0,4,0,13,4,0,0,14,7,9,4,0,21,14,0,3,40,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,0,5,0,19,49,5,5,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,5,0,19,49,5,5,72,0,0,0,0,0,0,0,0,0,195,285,91,14,582,210,29,36,851,278,687,114,15,1087,136,21,52,1296,49,102,21,0,169,17,4,0,181,41,101,15,0,155,6,0,8,168,92,204,35,0,325,28,6,8,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116021633,509,1461,194,17,2184,353,43,43,2622,39,93,26,0,155,26,8,9,187,77,249,57,7,390,15,9,4,416,112,344,73,7,543,42,7,14,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625,1803,266,29,2727,400,48,55,3234,463,1640,260,24,2386,396,32,84,2904,35,84,6,0,124,14,4,0,138,101,295,36,6,435,36,12,6,492,129,379,39,6,555,57,17,6,632,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
116031313,815,1734,1310,84,3938,718,108,147,4905,12,22,36,4,77,41,6,11,128,29,125,278,5,431,96,9,41,575,47,142,313,7,508,137,10,49,705,26,4,12,0,37,111,3,6,157,0,0,0,0,4,11,6,0,18,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,4,0,0,5,0,0,0,10,25,6,9,6,45,122,3,6,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,886,1886,1632,94,4497,978,123,196,5797,821,1640,1178,97,3736,771,116,329,4946,11,27,32,4,76,17,6,23,118,56,109,264,10,439,172,14,76,694,62,142,296,7,509,185,14,98,808,7,6,11,3,31,66,0,13,116,5,0,0,0,5,12,0,3,23,0,0
116031314,375,1283,371,25,2053,227,41,51,2373,0,4,0,0,8,6,0,0,12,3,3,0,0,9,0,0,0,10,0,12,0,0,16,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,1293,373,25,2069,235,41,51,2398,378,1277,351,24,2026,239,32,86,2382,10,8,4,0,22,11,0,3,36,5,15,3,0,28,6,0,8,40,16,28,8,0,49,16,0,11,75,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0
116031315,718,3033,706,39,4492,437,77,146,5143,40,64,30,3,141,71,6,8,228,9,74,27,3,111,13,0,4,127,51,136,56,6,248,86,7,11,355,0,0,0,0,5,7,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,3,0,0,0,4,0,0,4,0,6,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771,3164,762,42,4743,523,83,152,5511,786,2988,705,56,4524,469,69,213,5271,27,69,41,8,146,80,7,9,241,27,142,57,4,236,24,4,9,268,56,213,99,18,378,102,12,24,512,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
