SA2_CODE_2021,C21_1500_1999_R100_149,C21_1500_1999_R150_199,C21_1500_1999_R200_224,C21_1500_1999_R225_274,C21_1500_1999_R275_349,C21_1500_1999_R350_449,C21_1500_1999_R450_549,C21_1500_1999_R550_649,C21_1500_1999_R650more,C21_1500_1999_R_NS,C21_1500_1999_R_Tot,C21_2000_2499_R1_74,C21_2000_2499_R75_99,C21_2000_2499_R100_149,C21_2000_2499_R150_199,C21_2000_2499_R200_224,C21_2000_2499_R225_274,C21_2000_2499_R275_349,C21_2000_2499_R350_449,C21_2000_2499_R450_549,C21_2000_2499_R550_649,C21_2000_2499_R650more,C21_2000_2499_R_NS,C21_2000_2499_R_Tot,C21_2500_2999_R1_74,C21_2500_2999_R75_99,C21_2500_2999_R100_149,C21_2500_2999_R150_199,C21_2500_2999_R200_224,C21_2500_2999_R225_274,C21_2500_2999_R275_349,C21_2500_2999_R350_449,C21_2500_2999_R450_549,C21_2500_2999_R550_649,C21_2500_2999_R650more,C21_2500_2999_R_NS,C21_2500_2999_R_Tot,C21_3000_3999_R1_74,C21_3000_3999_R75_99,C21_3000_3999_R100_149,C21_3000_3999_R150_199,C21_3000_3999_R200_224,C21_3000_3999_R225_274,C21_3000_3999_R275_349,C21_3000_3999_R350_449,C21_3000_3999_R450_549,C21_3000_3999_R550_649,C21_3000_3999_R650more,C21_3000_3999_R_NS,C21_3000_3999_R_Tot,C21_4000more_R1_74,C21_4000more_R75_99,C21_4000more_R100_149,C21_4000more_R150_199,C21_4000more_R200_224,C21_4000more_R225_274,C21_4000more_R275_349,C21_4000more_R350_449,C21_4000more_R450_549,C21_4000more_R550_649,C21_4000more_R650more,C21_4000more_R_NS,C21_4000more_R_Tot,C21_PI_S_R1_74,C21_PI_S_R75_99,C21_PI_S_R100_149,C21_PI_S_R150_199,C21_PI_S_R200_224,C21_PI_S_R225_274,C21_PI_S_R275_349,C21_PI_S_R350_449,C21_PI_S_R450_549,C21_PI_S_R550_649,C21_PI_S_R650more,C21_PI_S_R_NS,C21_PI_S_R_Tot,C21_AI_NS_R1_74,C21_AI_NS_R75_99,C21_AI_NS_R100_149,C21_AI_NS_R150_199,C21_AI_NS_R200_224,C21_AI_NS_R225_274,C21_AI_NS_R275_349,C21_AI_NS_R350_449,C21_AI_NS_R450_549,C21_AI_NS_R550_649,C21_AI_NS_R650more,C21_AI_NS_R_NS,C21_AI_NS_R_Tot,C21_Tot_R1_74,C21_Tot_R75_99,C21_Tot_R100_149,C21_Tot_R150_199,C21_Tot_R200_224,C21_Tot_R225_274,C21_Tot_R275_349,C21_Tot_R350_449,C21_Tot_R450_549,C21_Tot_R550_649,C21_Tot_R650more,C21_Tot_R_NS,C21_Tot_R_Tot
114021284,0,3,3,0,6,21,28,35,7,0,104,0,0,0,0,0,6,8,21,23,25,19,5,112,0,0,3,0,0,0,0,12,21,24,14,0,73,0,0,0,0,0,0,0,6,17,14,16,0,64,0,0,0,0,0,0,0,6,16,20,77,5,129,0,0,0,0,0,0,0,7,11,11,17,0,48,0,0,0,6,0,0,0,0,0,0,0,7,21,0,5,14,50,34,47,62,164,188,165,203,36,971
114021285,3,0,0,0,5,13,17,0,5,4,42,0,0,0,0,0,0,3,10,17,4,0,0,42,0,0,0,0,0,0,0,8,9,5,0,0,22,0,0,0,0,0,0,0,3,12,3,0,0,17,0,0,0,0,0,0,0,0,0,5,6,0,5,0,0,0,0,0,0,0,3,7,0,4,0,21,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,7,5,23,28,87,89,18,10,18,303
114021286,3,0,0,6,7,31,28,19,8,0,117,0,0,0,0,0,0,13,34,35,34,9,0,124,0,0,0,0,0,0,4,7,20,25,14,0,77,0,0,3,0,0,0,3,12,22,25,18,0,82,0,0,0,0,3,0,4,8,11,26,27,0,83,0,0,0,0,0,0,0,13,12,12,7,0,48,0,0,0,0,0,0,5,0,0,0,0,4,18,5,0,21,72,26,47,118,247,211,181,108,38,1070
114021287,0,0,6,9,7,46,37,23,3,8,143,0,0,0,0,4,0,8,21,45,20,3,0,115,0,0,0,0,0,0,4,11,18,11,7,4,54,0,0,0,0,0,0,3,10,25,20,16,0,75,0,0,0,0,0,0,0,3,7,10,21,4,54,0,0,0,0,3,0,9,14,12,12,5,3,54,0,0,0,8,0,0,4,4,5,0,0,9,27,0,8,17,87,52,74,119,257,221,103,67,61,1062
114021288,0,0,0,0,4,4,8,5,8,3,32,0,0,4,0,0,0,0,3,5,3,0,0,14,0,0,0,0,0,0,4,3,12,5,3,0,21,0,0,0,0,0,0,0,0,3,0,5,0,13,0,0,0,0,0,0,0,0,4,3,7,0,19,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,6,3,4,13,28,49,42,17,34,17,203
114021289,0,0,0,4,4,10,8,4,3,5,45,0,0,0,0,0,0,6,9,6,10,0,5,43,0,0,0,3,0,0,3,0,4,10,8,0,26,0,0,0,0,0,0,0,3,7,3,3,3,26,0,0,0,0,0,0,0,0,0,3,15,0,20,0,0,0,0,0,0,0,9,4,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,13,13,23,16,51,73,54,31,44,33,354
115011290,0,0,4,8,5,51,122,67,30,5,292,0,0,0,0,0,3,3,49,148,92,31,0,328,0,0,0,0,0,0,0,25,79,59,22,6,191,0,0,0,0,0,4,0,28,128,127,47,9,344,0,0,0,0,0,4,3,13,81,88,89,0,275,0,0,0,0,0,0,0,3,29,25,11,5,71,0,0,0,0,0,0,0,4,0,4,0,6,15,6,0,20,23,22,32,51,306,788,553,249,42,2100
115011291,0,0,0,0,3,34,28,29,39,3,138,0,0,0,0,0,0,3,11,26,56,42,3,156,0,0,0,0,0,0,0,6,19,43,27,0,106,0,0,0,0,0,0,0,7,26,45,97,0,173,0,0,0,0,0,0,0,9,18,51,200,0,285,0,0,0,4,0,0,0,0,4,8,21,6,46,0,0,0,0,0,0,0,0,0,0,6,8,12,0,0,3,11,10,17,18,148,175,292,491,38,1212
115011294,0,0,0,0,0,4,0,0,5,0,8,0,0,0,0,0,0,4,0,0,4,11,0,18,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,4,3,13,0,22,0,0,0,0,0,0,0,0,0,0,25,0,22,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,4,0,0,6,9,13,22,68,4,138
115011296,0,0,0,0,3,7,6,3,6,0,33,0,0,0,0,0,0,0,4,3,12,26,4,48,0,0,0,0,0,0,0,0,3,7,18,0,37,0,0,0,0,0,0,0,0,0,4,43,0,46,0,0,0,0,0,0,0,0,7,17,122,4,147,0,0,0,0,0,0,0,0,9,5,13,0,26,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,13,11,9,20,29,41,49,251,18,443
115011553,0,0,0,0,0,12,41,22,11,0,93,0,0,0,0,0,0,0,8,48,44,21,0,130,0,0,0,0,0,0,0,0,34,22,26,0,85,0,0,0,0,0,0,0,8,33,35,41,0,116,0,0,0,0,0,0,0,6,25,45,65,4,144,0,0,0,0,0,0,0,3,11,12,8,9,40,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,17,7,16,64,252,236,198,25,820
115011554,0,0,0,0,0,0,0,0,3,0,17,0,0,0,0,0,0,0,0,0,5,10,0,16,0,0,0,0,0,0,0,0,0,0,8,0,15,0,0,0,0,0,0,0,0,0,0,14,0,16,0,0,0,0,0,0,0,0,0,7,48,0,55,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,22,8,15,43,16,8,7,15,110,5,264
115011555,0,0,0,0,0,4,21,19,20,0,64,0,0,0,0,0,4,0,12,23,31,31,3,102,0,0,0,0,0,0,0,3,5,20,22,0,53,0,0,0,0,0,0,4,4,9,33,66,0,112,0,0,0,0,0,0,0,3,11,32,113,3,164,0,0,0,0,0,0,0,0,5,6,14,3,32,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,24,10,4,12,12,53,119,167,293,20,724
115011556,0,0,0,0,0,12,59,37,11,0,119,0,0,0,0,0,0,0,12,59,51,19,0,144,0,0,0,0,0,0,6,6,35,34,12,0,96,0,0,0,0,0,0,0,7,52,64,24,3,153,0,0,0,0,0,0,0,8,33,57,62,4,164,0,0,0,0,0,0,4,9,13,13,4,4,44,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,9,0,7,16,89,372,343,164,24,1026
115011557,0,0,0,0,0,0,0,4,6,0,13,0,0,0,0,0,0,0,0,3,10,17,0,35,0,0,0,0,0,0,0,0,0,4,16,0,23,0,0,0,0,0,0,0,4,0,8,30,6,47,0,0,0,0,0,0,0,0,0,11,50,0,63,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,10,12,49,139,8,224
115011558,0,0,0,4,3,6,5,17,24,0,72,0,0,0,0,0,0,3,4,7,28,58,0,103,0,0,0,0,0,0,0,0,8,12,42,0,62,0,0,0,0,0,0,0,0,12,31,105,0,155,0,0,0,0,0,0,0,0,10,24,251,3,285,0,0,0,0,0,0,0,0,4,9,32,4,44,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,5,7,8,22,17,34,55,155,555,24,880
115011621,0,0,0,5,0,5,7,33,29,4,85,5,0,0,0,0,5,3,7,25,34,43,3,125,0,0,0,0,0,0,0,5,13,37,37,0,91,0,0,3,0,0,0,3,0,20,50,83,0,165,0,0,0,0,0,0,0,3,14,33,139,10,191,0,0,0,0,0,5,0,0,0,9,33,10,58,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,3,5,0,16,12,41,89,242,422,35,868
115011622,0,4,0,0,4,21,18,36,18,0,93,0,0,0,0,0,0,0,14,25,61,43,0,147,0,0,0,0,0,0,0,5,13,46,28,0,93,0,0,0,0,0,0,3,3,15,63,58,4,148,0,0,0,0,0,0,0,6,15,78,115,0,222,0,0,0,0,0,0,0,3,5,12,21,0,44,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,7,0,6,11,86,126,346,323,25,947
115021297,0,0,6,0,8,36,26,22,19,5,120,0,0,0,0,4,0,11,19,15,23,34,4,115,0,0,0,0,0,0,9,8,4,20,24,0,62,0,0,0,0,0,0,0,7,16,14,53,0,94,0,0,0,0,3,0,0,3,10,20,94,6,145,0,0,0,0,0,0,0,4,12,7,15,5,42,0,0,0,0,0,0,0,0,0,0,0,3,5,0,4,16,16,20,32,53,124,139,144,282,55,891
115021298,0,0,0,0,0,10,5,0,4,0,22,0,0,0,0,0,0,0,4,6,3,3,0,21,0,0,3,0,0,0,0,3,3,3,4,0,17,0,0,0,0,0,0,0,0,0,6,10,0,21,0,0,0,0,0,0,0,3,3,6,17,0,38,0,0,0,0,0,0,3,5,3,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,12,12,19,37,32,42,36,15,222
115031299,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,5,15,15,12,0,0,6,85
115031300,0,4,0,6,5,35,32,19,10,6,119,0,0,0,3,0,0,5,39,22,23,16,0,113,0,0,0,0,0,0,4,11,19,15,16,3,75,0,0,0,0,0,3,0,11,28,17,24,3,88,0,0,0,0,0,7,5,3,4,12,28,9,62,0,0,0,0,0,0,0,9,3,0,10,8,42,0,0,0,0,4,0,4,0,0,0,0,5,15,4,5,12,21,21,63,72,209,174,99,122,60,864
115041301,0,0,3,9,5,17,12,11,13,4,76,0,0,0,0,3,9,6,19,24,10,20,5,82,0,0,0,0,0,3,3,6,13,8,11,0,38,0,0,0,0,0,4,4,6,7,17,21,4,64,0,0,0,0,0,0,0,4,6,11,36,6,59,0,0,0,0,0,0,4,0,9,5,14,5,35,0,0,0,0,0,0,0,0,3,0,0,7,4,5,0,9,4,14,31,49,91,112,82,139,33,566
115041623,0,0,0,0,0,4,9,28,24,0,70,0,0,0,0,0,0,5,7,15,43,16,0,86,0,0,0,0,0,0,0,4,12,29,22,0,70,0,0,0,0,0,0,4,3,10,42,33,0,90,0,0,0,0,0,0,0,0,7,48,40,0,97,0,0,0,0,0,0,0,0,6,19,15,7,36,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,4,0,0,9,23,51,83,249,167,17,599
115041624,0,0,0,3,3,25,56,48,32,4,178,0,0,0,0,0,0,3,23,57,52,67,0,202,0,0,0,0,0,0,6,12,25,32,61,4,136,0,0,0,0,0,3,7,12,37,72,84,5,222,0,0,0,0,0,3,4,4,19,49,193,3,284,0,0,0,0,0,0,0,10,16,13,30,6,72,0,0,0,0,0,0,0,0,0,0,0,6,11,0,0,0,4,0,19,39,180,276,335,530,32,1410
115041625,0,0,0,3,0,4,19,48,32,4,113,0,0,0,0,0,0,5,7,24,75,36,4,153,0,0,0,0,0,4,0,0,15,43,46,5,116,0,0,0,0,0,3,5,0,24,86,73,0,201,0,0,0,0,0,0,0,5,10,100,126,3,247,0,0,0,0,0,5,0,0,6,19,22,7,57,0,0,0,0,0,0,0,0,0,0,0,6,7,4,0,3,10,11,21,29,36,143,437,376,33,1093
116011303,0,3,0,6,64,242,72,5,4,3,406,0,0,0,9,6,5,61,250,96,15,7,9,456,0,0,0,0,0,0,17,133,55,4,0,8,219,0,0,3,0,4,0,10,129,70,19,4,0,235,0,0,3,0,3,0,3,45,48,15,6,0,130,0,0,3,3,0,0,7,51,30,0,4,12,112,0,0,4,0,0,0,5,7,3,0,0,16,36,13,30,115,72,58,82,422,1462,481,79,35,84,2927
116011304,3,7,0,4,32,181,89,18,4,13,351,0,0,0,0,0,0,18,171,100,30,11,11,334,0,0,3,0,0,0,11,86,62,23,7,0,193,0,0,0,0,3,0,10,83,73,35,9,3,221,0,0,0,0,0,4,4,33,37,26,14,3,131,0,0,7,7,3,3,3,56,44,14,9,13,157,0,0,10,3,0,0,4,6,4,0,0,16,36,15,30,209,119,76,85,219,1072,555,177,51,103,2716
116011306,4,5,8,9,40,176,56,11,0,3,314,0,0,0,5,3,7,28,128,70,22,4,3,275,0,0,0,3,4,0,11,75,57,16,4,0,170,0,0,0,5,0,5,8,69,45,30,8,0,162,0,0,4,6,4,0,8,28,36,25,15,6,125,0,0,14,8,3,0,9,37,22,8,0,5,119,0,0,14,6,5,0,6,6,0,0,0,18,60,24,38,286,175,83,126,238,856,400,142,39,87,2501
116011307,0,3,3,6,26,150,63,24,3,5,290,0,0,4,0,0,6,26,150,86,30,15,5,317,0,0,0,0,0,0,6,68,44,32,9,0,171,0,0,0,0,0,0,5,74,53,50,17,9,205,0,0,0,6,0,0,5,26,31,30,13,3,124,0,0,4,3,0,3,3,19,18,10,10,16,90,0,3,18,3,0,0,5,5,0,0,0,19,64,45,65,304,130,78,106,227,894,406,201,83,124,2655
116011560,4,4,4,9,24,119,58,4,0,5,229,0,0,0,0,4,0,15,111,43,10,3,4,190,0,0,0,0,0,0,10,49,48,0,0,0,115,0,0,0,0,0,3,5,53,45,11,4,3,120,0,0,0,0,0,0,0,21,23,9,9,0,60,0,0,3,0,0,3,6,28,20,4,0,6,71,0,0,0,0,0,0,0,4,3,0,0,9,13,11,17,79,57,30,55,134,669,311,52,30,49,1480
116011561,0,0,0,9,35,158,86,12,3,3,308,0,0,0,0,6,3,12,125,100,24,3,0,279,0,0,0,0,0,0,9,79,73,14,6,8,188,3,0,0,6,0,0,6,60,74,15,5,0,171,0,0,3,5,0,0,3,29,28,27,7,3,104,0,0,3,0,0,3,0,39,24,7,0,10,91,5,0,0,3,0,0,0,4,0,0,0,9,27,11,3,57,42,30,48,150,909,526,121,29,55,1988
116011626,5,0,0,0,6,94,69,10,4,5,198,0,0,0,3,0,10,10,88,81,19,6,6,224,0,0,0,0,3,0,7,44,55,12,3,4,122,0,0,0,4,0,0,3,36,71,14,6,4,149,0,0,3,0,0,0,0,23,48,23,4,6,108,0,0,0,0,0,4,0,14,27,7,6,7,61,0,0,5,0,0,0,0,4,0,0,0,5,16,16,17,83,56,29,46,81,514,453,114,37,53,1497
116011627,0,0,0,3,11,81,44,9,0,0,156,0,0,0,0,0,0,8,84,86,16,0,3,201,0,0,0,0,0,0,6,53,50,8,0,3,121,0,0,0,4,0,3,0,55,60,20,4,0,152,0,0,0,0,0,0,3,22,36,24,6,0,99,0,0,0,0,0,0,0,9,18,7,0,8,58,0,0,0,0,0,0,0,0,3,0,0,14,16,15,14,93,59,51,52,91,483,363,112,21,44,1393
116021309,0,0,0,5,5,6,34,44,11,5,101,0,0,0,0,0,0,0,0,37,66,22,3,134,0,0,0,0,0,5,0,3,24,45,21,5,93,0,0,0,0,0,0,0,0,21,96,52,0,180,0,0,0,0,0,0,0,6,16,67,57,0,155,0,0,0,0,0,0,0,0,3,17,24,4,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,9,14,32,176,395,216,23,878
116021562,0,0,0,0,0,0,18,9,0,0,23,0,0,0,0,0,0,0,3,23,20,6,0,41,0,0,0,0,0,4,0,0,12,9,0,4,27,0,0,0,0,0,0,0,0,6,21,3,0,37,0,0,0,0,0,0,0,0,9,11,5,0,27,0,0,0,0,0,0,0,0,5,3,0,0,8,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,0,0,7,6,16,90,88,15,10,230
116021563,0,0,3,0,14,126,163,30,3,5,350,0,0,0,0,0,0,5,137,189,54,4,8,403,0,0,0,0,0,4,7,62,142,42,10,4,262,0,0,0,0,0,0,0,67,140,51,9,3,278,0,0,4,0,0,4,0,32,63,42,14,3,164,0,0,0,0,0,0,0,21,40,12,4,9,91,0,0,0,0,0,0,0,4,0,0,0,9,25,3,7,50,37,19,35,74,717,960,274,54,68,2307
116021628,0,0,3,5,6,29,30,64,39,0,174,0,0,0,0,0,0,3,21,33,80,49,7,196,0,0,0,0,0,7,0,19,27,61,56,3,175,0,0,0,0,0,12,10,9,26,99,88,0,243,0,0,0,0,0,0,5,0,10,99,136,0,249,0,0,0,0,0,0,0,0,3,19,28,7,63,0,0,0,0,0,0,0,0,0,0,0,12,10,0,0,5,4,9,23,31,138,187,467,440,32,1341
116021629,0,0,0,5,4,7,27,53,8,5,110,0,0,0,0,0,0,0,3,41,76,17,0,138,0,0,0,0,0,0,0,0,26,58,19,5,106,0,0,0,0,0,0,0,8,28,92,23,0,154,0,0,0,3,0,0,0,3,9,50,27,0,101,0,0,0,0,0,0,0,0,3,23,9,3,42,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,13,3,6,30,37,191,429,123,22,853
116021630,0,0,0,8,13,65,79,53,3,4,233,0,0,0,0,0,0,9,40,83,70,14,5,228,0,0,0,0,0,0,0,16,60,51,10,3,144,0,0,0,0,0,0,0,16,58,67,10,3,154,0,0,0,0,0,0,0,8,33,52,7,4,104,0,0,0,0,0,3,0,13,17,13,5,3,57,0,0,0,0,0,0,0,0,0,0,0,3,9,7,0,12,33,34,69,80,327,450,376,53,38,1481
116021631,0,0,0,0,3,10,19,40,7,0,85,0,0,0,0,0,4,3,11,27,38,15,0,96,0,0,0,0,0,3,0,3,7,39,17,0,73,0,0,0,0,0,4,0,0,19,54,35,6,116,0,0,0,0,0,5,0,0,17,47,48,4,118,0,0,0,0,0,5,0,0,0,20,9,6,38,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,3,0,26,20,60,114,272,150,19,658
116021632,0,0,0,0,9,108,120,116,41,0,390,0,0,0,0,0,0,7,93,149,205,44,6,510,0,0,0,0,0,4,0,40,74,140,38,3,304,0,0,0,0,0,3,0,40,93,225,93,0,457,0,0,3,0,0,0,4,20,54,151,127,5,365,0,0,0,0,0,0,3,17,31,52,12,4,118,0,0,0,0,0,0,0,0,4,0,4,8,17,5,0,5,7,8,24,59,575,708,1079,430,48,2946
116021633,0,4,0,0,4,0,24,25,12,0,75,0,0,0,0,0,0,0,0,35,50,18,3,115,0,0,0,0,0,0,0,3,22,42,21,0,91,0,0,0,0,0,0,0,3,22,63,35,0,129,0,0,0,0,0,0,0,0,16,47,61,3,132,0,0,0,0,0,0,0,0,12,18,11,4,42,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,16,4,12,23,24,175,288,178,24,739
116031313,8,18,9,20,85,131,11,0,0,3,286,0,0,0,5,5,10,66,123,13,0,6,5,225,0,0,3,3,4,7,32,65,12,0,0,9,128,0,0,0,8,0,4,19,38,12,0,0,4,80,0,0,4,3,0,4,12,18,5,3,0,4,55,0,0,11,12,7,3,32,48,3,0,0,17,122,0,5,20,10,4,5,4,7,0,0,0,28,89,24,70,375,362,157,211,658,758,102,11,8,135,2873
116031314,0,0,0,4,10,61,32,0,0,0,110,0,0,0,0,0,0,10,72,33,0,0,0,120,0,0,0,0,0,0,0,30,23,6,0,3,67,0,0,0,0,0,0,0,26,23,0,0,0,60,0,0,0,0,0,0,0,9,19,0,0,3,35,0,0,0,0,0,0,3,20,15,0,0,4,37,0,0,0,0,0,0,0,0,0,0,0,7,11,0,0,17,20,12,28,45,361,186,18,7,33,725
116031315,0,0,0,0,14,141,80,10,3,5,269,0,0,0,0,3,3,12,115,80,14,0,3,235,0,0,0,0,0,0,8,55,64,16,3,0,145,0,0,0,0,0,0,6,47,59,20,6,4,136,0,0,0,0,0,0,0,22,29,18,5,0,82,0,0,0,0,0,0,8,38,38,8,0,10,90,0,0,0,0,0,0,5,6,3,0,0,3,19,8,0,14,23,23,33,133,751,465,98,26,47,1625
116031316,5,13,8,21,97,110,67,7,3,6,345,0,0,6,8,3,13,72,103,54,20,3,0,281,0,0,0,4,0,9,14,55,32,15,0,5,125,0,0,0,0,0,3,16,40,44,20,0,5,127,0,0,4,3,0,4,13,23,31,16,4,4,96,0,0,4,13,4,11,30,39,13,12,0,15,143,0,4,15,7,5,0,6,7,0,0,0,36,89,44,64,354,297,172,217,671,739,339,109,16,137,3156
116031317,3,7,10,27,142,223,52,6,0,12,483,0,0,0,0,4,20,96,166,60,12,4,6,376,0,0,0,0,0,11,31,84,31,10,0,3,173,0,0,0,0,0,0,22,67,27,10,0,0,135,0,0,0,0,0,0,6,48,11,9,5,0,82,0,0,6,6,3,9,39,51,21,9,0,12,160,0,0,17,9,4,0,7,8,6,0,0,18,73,17,45,212,183,100,241,926,1264,320,70,23,115,3516
116031318,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12
116031319,0,5,0,0,11,130,70,14,3,6,236,0,0,0,0,0,0,10,128,111,19,4,0,283,0,0,3,0,0,3,3,63,73,18,3,3,169,0,0,0,0,0,0,6,55,87,28,8,7,192,0,0,0,0,0,0,5,35,52,27,4,3,126,0,0,0,3,4,3,8,45,41,9,0,7,123,0,0,3,0,0,0,0,0,0,0,0,9,20,5,15,59,59,27,62,122,757,563,128,35,72,1915
117011320,0,0,0,0,0,0,9,0,7,0,19,0,0,0,0,0,0,0,0,14,9,15,0,32,0,0,0,0,0,0,0,0,0,3,5,0,9,0,0,0,0,0,0,0,0,4,6,8,0,19,0,0,0,0,0,0,0,0,0,0,16,0,18,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,41,21,57,3,122
117011321,4,0,3,14,7,33,58,53,48,5,216,0,0,0,0,0,7,8,27,64,73,65,7,261,0,0,0,0,0,9,0,11,40,49,48,5,163,0,0,0,0,0,3,3,12,41,84,113,9,263,0,0,0,0,0,0,3,3,26,44,132,3,211,0,0,0,0,0,5,5,10,8,12,25,3,69,0,0,3,4,0,0,0,0,0,3,0,7,28,6,13,101,35,23,70,69,203,329,389,502,50,1789
117011323,9,0,0,3,12,79,89,67,82,10,358,0,0,3,5,0,0,7,63,84,78,95,5,339,0,0,0,0,0,0,5,24,41,75,72,5,224,0,0,0,0,0,0,4,15,39,78,156,0,303,0,0,0,0,3,0,0,9,18,42,166,4,242,0,0,5,0,0,0,3,19,12,16,50,18,131,0,0,8,4,6,0,6,3,0,5,3,5,41,19,23,266,97,60,52,128,507,488,464,737,91,2932
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
117011325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011634,0,0,0,0,7,80,37,16,18,0,174,0,0,3,0,3,3,13,60,40,11,23,0,153,0,0,4,0,0,0,4,24,17,6,27,3,85,0,0,0,0,0,6,0,19,18,13,37,0,90,0,0,0,0,0,3,0,6,11,6,43,0,69,0,0,0,4,5,0,0,14,9,6,10,6,54,0,0,6,0,0,0,0,4,0,0,0,4,26,23,44,229,84,50,44,97,455,219,84,180,47,1550
117011635,0,0,0,8,19,39,167,138,157,13,545,0,0,5,4,4,3,23,46,181,226,198,11,688,0,0,0,0,0,3,17,14,80,160,184,5,470,0,0,0,0,0,8,7,18,107,241,356,13,755,0,0,0,0,3,6,9,6,42,153,442,12,671,0,0,6,0,5,4,6,8,20,50,106,31,240,0,0,0,0,0,0,0,0,5,7,5,6,25,8,5,27,42,29,65,172,254,910,1265,1725,162,4661
117021327,0,4,0,14,49,200,135,47,46,4,513,0,0,4,0,0,14,29,124,159,85,94,7,525,0,0,0,0,0,0,11,29,78,52,73,3,250,0,0,0,0,0,3,3,39,105,91,226,6,485,0,0,0,6,0,10,11,24,55,61,406,4,571,0,0,0,0,0,0,4,18,26,26,97,8,189,0,0,3,0,0,0,3,3,4,0,0,12,26,9,16,93,106,71,164,384,866,741,433,1030,90,4009
117021328,0,0,0,0,12,25,16,31,40,0,126,0,0,0,0,3,0,3,12,35,45,44,6,161,0,0,0,0,0,0,0,6,13,31,49,3,111,0,0,0,0,0,0,3,6,19,46,138,0,211,0,0,0,0,0,0,0,3,10,29,192,0,245,0,0,0,4,3,3,3,0,5,7,40,3,70,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,12,16,25,57,111,134,225,547,36,1172
117021636,0,3,3,4,16,59,51,40,47,3,233,0,0,0,0,0,3,9,42,84,56,73,0,276,0,0,0,0,0,3,5,15,43,36,85,0,194,0,0,0,0,0,0,4,20,45,64,158,3,296,0,0,0,0,0,0,0,3,26,47,273,9,358,0,0,0,0,0,4,0,9,11,11,63,12,109,0,0,0,0,0,0,0,0,0,0,0,12,27,6,13,61,38,15,53,129,357,360,297,744,70,2142
