SA2_CODE_2021,C16_850_949_Oth_lan_typ,C16_850_949_LLT_NS,C16_850_949_Tot,C16_950over_REA,C16_950over_ST_HA,C16_950over_Co_ho_pr,C16_950over_Pe_no_sa_ho,C16_950over_Oth_lan_typ,C16_950over_LLT_NS,C16_950over_Tot,C16_R_NS_REA,C16_R_NS_ST_HA,C16_R_NS_Co_ho_pr,C16_R_NS_Pe_no_sa_ho,C16_R_NS_Oth_lan_typ,C16_R_NS_Land_typ_ns,C16_Rent_not_statd_Tot,C16_Tot_REA,C16_Tot_ST_HA,C16_Tot_Co_ho_pr,C16_Tot_Pe_no_sa_ho,C16_Tot_Oth_lan_typ,C16_Tot_LLT_NS,C16_Tot_Tot,C21_1_74_REA,C21_1_74_ST_HA,C21_1_74_Co_ho_pr,C21_1_74_Per_no_sa_ho,C21_1_74_Oth_land_typ,C21_1_74_LLT_NS,C21_1_74_Tot,C21_75_99_REA,C21_75_99_ST_HA,C21_75_99_Co_ho_pr,C21_75_99_Pe_no_sa_ho,C21_75_99_Oth_lan_typ,C21_75_99_Lan_type_ns,C21_75_99_Tot,C21_100_149_REA,C21_100_149_ST_HA,C21_100_149_Co_ho_pr,C21_100_149_Pe_no_sa_ho,C21_100_149_Ot_lan_ty,C21_100_149_Lan_typ_ns,C21_100_149_Tot,C21_150_199_REA,C21_150_199_ST_HA,C21_150_199_Co_ho_pr,C21_150_199_Pe_no_sa_ho,C21_150_199_Ot_lan_ty,C21_150_199_Lan_ty_ns,C21_150_199_Tot,C21_200_224_REA,C21_200_224_ST_HA,C21_200_224_Co_ho_pr,C21_200_224_Pe_no_sa_ho,C21_200_224_Ot_lan_ty,C21_200_224_Lan_ty_ns,C21_200_224_Tot,C21_225_274_REA,C21_225_274_ST_HA,C21_225_274_Co_ho_pr,C21_225_274_Pe_no_sa_ho,C21_225_274_Ot_la_typ,C21_225_274_Lan_ty_ns,C21_225_274_Tot,C21_275_349_REA,C21_275_349_ST_HA,C21_275_349_Co_ho_pr,C21_275_349_Pe_no_sa_ho,C21_275_349_Ot_lan_ty,C21_275_349_Lan_ty_ns,C21_275_349_Tot,C21_350_449_REA,C21_350_449_ST_HA,C21_350_449_Co_ho_pr,C21_350_449_Pe_no_sa_ho,C21_350_449_Ot_lan_ty,C21_350_449_Lan_ty_ns,C21_350_449_Tot,C21_450_549_REA,C21_450_549_ST_HA,C21_450_549_Co_ho_pr,C21_450_549_Pe_no_sa_ho,C21_450_549_Oth_lan_typ,C21_450_549_Lan_ty_ns,C21_450_549_Tot,C21_550_649_REA,C21_550_649_ST_HA,C21_550_649_Co_ho_pr,C21_550_649_Pe_no_sa_ho,C21_550_649_Ot_lan_ty,C21_550_649_Lan_ty_ns,C21_550_649_Tot,C21_650_749_REA,C21_650_749_ST_HA,C21_650_749_Co_ho_pr,C21_650_749_Pe_no_sa_ho,C21_650_749_Oth_lan_typ,C21_650_749_LLT_NS,C21_650_749_Tot,C21_750_849_REA,C21_750_849_ST_HA,C21_750_849_Co_ho_pr,C21_750_849_Pe_no_sa_ho,C21_750_849_Oth_lan_typ,C21_750_849_LLT_NS,C21_750_849_Tot,C21_850_950_REA,C21_850_949_ST_HA,C21_850_949_Co_ho_pr,C21_850_949_Pe_no_sa_ho,C21_850_949_Oth_lan_typ,C21_850_949_LLT_NS,C21_850_949_Tot,C21_950over_REA,C21_950over_ST_HA,C21_950over_Co_ho_pr,C21_950over_Pe_no_sa_ho,C21_950over_Oth_lan_typ,C21_950over_LLT_NS,C21_950over_Tot,C21_R_NS_REA,C21_R_NS_ST_HA,C21_R_NS_Co_ho_pr,C21_R_NS_Pe_no_sa_ho,C21_R_NS_Oth_lan_typ,C21_R_NS_Land_typ_ns,C21_Rent_not_statd_Tot,C21_Tot_REA,C21_Tot_ST_HA,C21_Tot_Co_ho_pr,C21_Tot_Pe_no_sa_ho,C21_Tot_Oth_lan_typ,C21_Tot_LLT_NS,C21_Tot_Tot
116011561,0,0,0,0,0,0,0,0,0,0,21,11,4,16,0,0,43,1187,113,8,253,41,7,1613,0,0,0,3,0,0,11,0,3,0,0,0,0,3,3,42,4,5,0,0,57,15,11,3,6,0,3,42,8,8,0,9,0,0,30,30,0,5,12,0,0,48,107,5,0,39,0,0,150,770,3,0,106,22,0,912,451,0,6,55,13,0,526,98,0,0,11,6,0,121,16,0,0,5,0,0,16,7,0,0,0,0,0,9,0,0,0,0,0,0,0,6,0,0,0,0,0,6,23,7,0,16,0,9,55,1530,85,30,280,47,20,1988
116011626,0,0,0,0,0,0,0,0,0,6,12,9,3,10,0,0,29,690,178,15,191,19,6,1107,5,12,0,7,0,0,16,0,17,0,0,0,0,17,0,79,0,8,0,0,83,0,24,10,17,0,0,56,5,15,0,3,5,0,29,22,6,4,11,0,0,46,47,5,0,23,0,0,81,417,9,3,75,6,0,514,398,0,0,41,5,0,453,103,0,0,15,0,0,114,24,0,0,5,0,0,26,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22,8,4,9,7,7,53,1056,184,19,208,22,11,1498
116011627,0,0,0,0,0,0,5,0,0,5,11,18,3,5,0,4,36,551,279,25,98,15,5,976,0,9,0,0,0,0,15,0,14,0,0,0,0,14,0,76,10,0,0,0,93,3,41,6,5,4,0,60,4,31,7,10,0,0,51,9,25,10,4,0,0,52,47,23,7,8,0,0,91,408,31,7,35,5,0,488,319,13,0,21,0,0,363,107,0,0,4,0,0,112,14,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,7,9,0,0,44,936,275,54,108,19,5,1393
116021309,0,0,3,3,0,0,3,0,0,9,14,0,0,9,4,0,23,672,5,23,118,16,0,830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,4,5,0,9,0,0,0,6,3,0,14,17,0,0,12,0,0,32,151,0,0,27,5,0,176,363,0,0,28,0,0,395,175,0,0,8,0,0,186,17,0,0,0,0,0,17,5,0,0,0,0,0,4,0,0,0,0,0,0,5,11,0,0,7,0,0,23,752,3,0,112,18,0,878
116021562,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,149,0,0,29,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,7,4,0,0,4,0,0,6,10,0,0,6,0,0,16,74,0,0,8,0,0,90,82,0,0,3,0,0,88,15,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,10,190,0,0,32,3,0,230
116021563,0,0,0,0,0,0,0,0,0,0,18,6,5,14,4,0,48,1417,164,10,257,19,10,1880,0,0,0,0,0,0,3,0,8,0,0,0,0,7,5,42,0,3,0,0,50,0,31,0,6,0,0,37,8,11,0,4,0,0,19,3,14,0,6,11,0,35,35,15,0,30,0,0,74,619,14,0,64,10,5,717,877,9,0,64,10,3,966,253,0,0,19,0,0,274,28,0,0,3,0,0,38,6,0,0,6,0,0,5,4,0,0,0,0,0,4,3,0,0,0,0,0,5,35,17,4,13,0,5,67,1876,159,8,220,35,10,2308
116021628,0,0,3,0,0,0,0,0,0,4,18,0,0,9,0,0,32,905,5,11,117,50,4,1093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,4,3,0,0,6,0,0,9,0,0,0,0,28,0,23,4,0,0,9,21,0,31,121,3,0,4,0,0,138,169,0,0,22,0,0,193,437,0,0,30,0,0,467,331,0,0,23,0,0,351,60,0,0,5,0,0,66,7,0,0,0,0,0,14,6,0,0,3,0,0,11,19,0,0,5,7,5,32,1167,6,8,107,57,3,1340
116021629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28,0,3,19,36,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,13,0,0,0,3,0,0,3,0,0,0,4,0,0,6,20,0,0,6,0,0,30,28,0,0,11,0,0,37,169,0,0,22,4,0,191,401,0,0,22,0,0,429,100,0,0,3,0,0,105,6,0,0,0,0,0,11,3,0,0,0,0,0,3,8,0,0,0,0,0,7,12,0,0,3,0,0,22,747,0,0,79,21,0,853
116021630,0,0,0,0,0,0,0,0,0,0,8,3,0,8,3,4,26,506,111,22,101,24,9,767,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,7,0,0,12,10,15,9,4,0,0,33,17,9,8,0,0,0,34,18,15,11,9,5,0,69,42,9,14,16,4,0,80,248,20,12,42,5,0,327,399,7,4,34,9,0,450,355,0,0,12,6,0,376,34,0,0,3,0,0,42,4,0,0,0,0,0,8,3,0,0,0,0,0,5,0,0,0,0,0,0,4,21,3,0,9,5,0,38,1160,76,67,148,30,6,1479
116021631,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,125,0,0,25,4,3,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,19,0,26,13,0,0,3,4,0,20,42,0,0,12,0,0,60,97,0,0,18,0,0,114,251,0,0,16,0,0,272,112,0,0,4,0,0,118,14,0,0,5,0,0,19,10,0,0,0,0,0,10,3,0,0,0,0,0,3,12,0,0,0,0,0,19,563,0,0,67,19,3,658
116021632,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,14,335,0,0,51,19,0,401,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,4,0,0,5,7,0,0,4,0,0,7,0,0,0,3,0,0,8,16,0,0,0,9,0,24,38,0,0,22,4,0,59,538,0,0,25,5,0,575,663,0,0,40,10,0,710,1042,0,0,30,4,0,1079,338,0,0,17,3,0,358,53,0,0,0,0,0,56,10,0,0,0,0,0,10,7,0,0,0,0,0,6,34,0,0,11,0,5,55,2742,3,0,165,30,10,2950
116021633,0,0,5,0,0,0,0,0,0,0,4,0,0,4,0,0,9,556,0,0,86,33,0,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,16,0,0,0,0,0,0,4,0,0,0,7,4,0,12,14,0,0,7,5,0,23,17,0,0,3,4,0,24,155,0,0,24,0,0,175,269,0,0,17,0,0,288,122,0,0,12,0,0,135,19,0,0,4,0,0,24,3,0,0,0,0,0,5,7,0,0,0,0,0,7,7,0,4,10,0,0,24,615,0,4,84,27,7,739
116031313,0,0,0,3,0,0,0,0,0,5,14,83,3,4,0,5,110,848,1561,33,207,30,23,2698,0,20,0,3,0,0,24,0,66,0,0,0,0,70,0,357,11,5,0,0,385,0,326,34,0,0,0,365,6,136,5,6,0,0,157,48,131,11,17,0,0,211,352,209,14,62,15,3,653,514,120,3,101,15,0,757,64,9,0,21,10,0,104,7,0,0,3,0,0,11,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,90,7,14,0,6,137,1014,1465,94,240,46,12,2878
116031314,0,0,0,0,0,0,0,0,0,0,5,6,0,8,0,0,16,428,74,6,101,7,4,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,17,0,15,4,3,0,0,20,3,0,4,3,0,0,12,6,16,0,8,0,0,28,27,8,0,11,0,0,45,295,12,0,51,6,0,367,163,5,0,16,3,0,186,13,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,14,3,3,5,0,7,33,527,74,8,97,8,7,725
116031315,0,0,0,4,0,0,0,0,0,3,21,6,8,17,3,0,60,959,52,32,261,25,3,1334,0,6,0,7,0,0,8,0,0,0,0,0,0,0,0,3,5,0,0,0,14,3,17,4,5,0,0,23,9,4,0,12,0,0,23,12,10,0,18,0,0,37,87,4,0,28,7,0,133,592,12,4,124,22,0,751,398,0,0,56,3,0,465,79,0,0,11,0,0,98,8,0,0,3,0,0,18,4,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,3,25,3,0,16,0,3,47,1219,48,23,291,40,9,1628
116031316,0,0,0,0,0,0,0,0,0,0,15,93,4,13,0,0,126,1119,1505,46,175,34,22,2903,0,34,0,0,0,0,44,0,54,4,0,0,0,64,3,337,8,5,5,6,354,3,264,17,6,0,3,297,21,124,7,12,0,0,172,44,138,4,18,14,0,217,447,166,17,37,5,4,675,444,177,35,67,8,6,739,289,9,6,32,0,0,339,97,0,0,5,0,0,109,10,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,42,74,5,14,3,7,137,1413,1387,105,197,41,22,3156
116031317,0,0,6,3,0,0,0,0,0,3,22,46,5,17,6,7,113,2076,728,54,352,61,32,3297,7,14,0,0,0,0,17,4,35,4,0,0,0,45,3,186,5,8,4,4,212,16,123,30,10,4,0,182,11,54,16,18,0,0,100,143,67,5,18,4,4,241,762,76,8,70,10,3,926,1021,67,14,128,34,9,1268,264,4,0,34,21,0,322,52,0,0,13,3,0,70,13,0,0,0,0,0,11,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,6,40,32,4,20,11,8,115,2329,656,85,334,89,27,3523
116031318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,12,0,12
116031319,0,0,0,0,0,0,0,0,0,0,20,7,0,10,4,0,43,1052,183,9,264,23,7,1537,0,3,3,0,0,0,5,0,12,0,0,0,0,15,0,43,9,3,0,0,59,6,38,9,6,0,0,59,0,10,0,8,4,0,27,12,21,12,13,4,0,62,62,18,0,28,8,0,122,625,14,0,105,14,0,759,493,8,0,60,7,0,563,108,3,0,21,4,0,128,21,0,0,5,0,0,22,5,0,0,3,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,3,22,19,6,18,6,9,72,1358,187,43,273,45,13,1917
117011320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,35,0,0,0,0,0,41,22,0,0,6,0,0,21,42,0,0,0,0,0,42,0,0,0,0,0,0,0,5,0,0,0,0,0,5,7,0,0,0,0,0,12,0,0,0,0,3,0,3,113,0,0,10,4,0,122
117011321,0,0,34,19,0,0,5,0,0,26,23,13,4,5,5,4,53,805,189,14,145,57,7,1213,0,4,0,0,0,0,6,0,12,0,0,0,0,13,0,83,10,0,4,0,101,3,25,8,5,0,0,35,0,16,3,6,0,0,23,3,11,0,13,37,0,70,43,0,6,10,11,0,69,160,8,0,16,15,0,203,290,3,0,30,3,0,329,360,0,0,25,4,0,392,215,6,0,15,3,0,238,104,0,0,6,0,0,116,63,0,4,3,0,0,71,61,0,0,8,4,0,76,29,7,0,3,10,0,53,1337,177,35,137,95,8,1788
117011323,0,0,25,22,0,0,5,0,0,28,17,43,0,11,0,4,84,1025,557,34,184,11,13,1822,3,19,0,0,0,0,19,0,19,0,0,0,0,23,0,244,6,3,0,0,266,4,72,17,8,4,0,97,9,43,0,3,0,4,60,5,29,9,10,0,0,52,81,29,5,10,4,0,128,439,17,4,33,5,0,507,414,13,4,42,20,0,490,411,9,8,25,12,0,461,336,7,3,28,4,0,385,168,3,4,10,10,0,197,69,0,0,10,3,0,89,61,0,0,5,3,0,75,36,34,0,16,3,9,87,2034,535,60,204,77,17,2932
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
117011325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011634,0,0,14,11,0,0,4,0,0,21,16,35,0,10,0,3,69,870,554,19,136,16,11,1605,4,18,0,0,0,0,23,0,36,7,0,0,0,44,0,221,3,0,0,0,228,0,64,11,3,4,0,84,4,36,4,5,0,0,50,9,25,3,6,0,0,44,70,13,5,9,0,0,97,407,9,0,31,9,0,455,178,8,3,28,5,0,219,65,4,0,9,0,0,84,65,0,0,8,0,0,74,52,0,0,0,0,0,54,17,0,0,0,0,0,18,27,0,0,10,0,0,35,14,25,0,13,0,0,50,913,460,37,123,18,7,1551
117011635,0,0,73,64,0,0,9,0,0,77,37,5,0,27,3,7,72,2018,76,18,291,63,8,2469,6,0,0,0,0,0,8,0,5,0,0,0,0,5,0,18,5,4,0,0,27,6,17,9,12,0,0,42,7,3,4,11,7,0,29,24,5,6,28,11,0,65,116,0,4,38,8,4,172,187,5,3,45,13,4,254,826,0,3,54,22,0,913,1151,0,4,85,24,8,1265,912,0,0,54,25,0,988,407,0,0,36,17,0,463,142,0,0,18,6,0,163,96,0,0,19,3,0,120,81,7,6,45,10,7,162,3953,73,30,445,140,22,4663
117021327,0,0,148,161,0,0,39,4,0,205,38,6,3,18,4,8,79,2918,178,46,588,28,11,3763,0,0,4,0,0,0,9,0,13,6,0,0,0,16,18,54,17,3,0,0,94,21,24,39,11,3,0,106,34,12,10,19,0,0,71,101,3,18,34,12,0,164,306,0,5,62,7,0,384,754,10,8,89,4,0,866,650,3,0,74,9,0,741,373,5,0,52,0,0,433,270,0,3,37,3,0,320,231,0,0,28,3,0,266,142,0,0,19,0,0,165,240,0,0,40,3,0,280,37,14,11,31,5,6,93,3175,145,119,513,52,10,4010
117021328,0,0,54,34,0,0,5,5,0,48,8,0,0,6,3,0,28,703,15,6,178,17,0,919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,6,0,0,0,9,0,0,12,6,0,0,4,0,0,16,10,0,6,9,0,0,25,42,0,0,13,0,0,57,75,0,4,22,0,0,111,111,0,0,30,0,0,140,194,0,0,31,0,0,225,200,0,5,22,4,0,226,114,0,0,14,0,0,134,78,0,0,11,0,0,84,80,0,0,16,0,0,101,13,0,0,19,4,0,36,939,11,14,200,10,5,1172
117021636,0,0,71,46,0,0,8,0,0,50,13,6,5,19,4,0,49,1246,139,61,263,29,12,1751,5,3,0,0,0,0,6,0,7,0,0,0,0,13,0,50,4,3,0,0,61,7,9,7,7,0,0,38,6,0,0,4,0,0,15,23,12,4,13,3,0,53,76,13,10,36,0,0,129,292,10,14,43,0,0,357,295,3,0,55,3,0,360,248,3,0,40,0,0,297,298,0,0,30,0,0,324,186,0,0,23,0,0,206,69,0,0,25,0,0,96,95,0,0,17,3,0,117,23,7,7,15,3,7,70,1624,121,53,299,33,12,2142
117021637,0,0,55,35,0,0,8,0,0,39,18,14,11,19,0,11,72,1840,314,61,355,30,16,2612,0,8,0,0,0,0,12,0,9,4,0,0,0,18,5,91,16,4,0,0,116,4,38,25,8,0,0,85,18,14,9,12,0,0,55,74,26,13,17,12,0,136,161,15,8,31,10,0,221,582,21,18,83,10,0,713,514,0,5,67,0,0,586,286,4,0,42,5,0,329,208,0,0,22,3,0,239,89,0,0,14,0,0,105,53,0,0,6,0,0,66,75,0,0,7,0,0,87,21,21,7,26,4,6,86,2100,246,115,341,44,10,2853
117031329,0,0,145,297,0,0,60,0,0,365,27,7,6,13,0,11,59,2349,119,26,522,30,18,3069,4,0,0,0,0,0,8,0,3,5,0,0,0,14,0,65,5,0,0,0,74,9,6,10,6,3,0,36,11,4,7,17,0,0,38,58,0,0,48,13,0,128,241,3,0,33,8,0,284,440,0,0,87,9,0,534,450,0,0,61,3,0,509,394,0,0,54,6,0,458,351,0,0,52,0,0,406,214,0,0,35,0,0,251,155,0,0,18,0,0,172,322,0,0,70,0,0,400,37,8,0,27,5,10,76,2690,106,28,511,44,9,3391
117031330,0,0,176,162,0,0,34,0,0,202,29,9,0,18,0,0,62,2819,151,69,454,23,11,3521,0,13,0,3,4,0,24,0,19,0,0,0,0,14,3,76,10,0,0,0,90,3,18,28,13,8,0,67,7,11,9,5,0,0,34,20,11,3,20,8,0,64,70,5,10,34,18,0,140,294,10,0,61,21,0,393,926,7,4,84,6,0,1021,835,0,7,95,7,0,938,793,0,0,79,6,0,879,469,0,0,43,3,0,513,192,0,0,20,0,0,213,256,0,0,39,5,0,297,47,8,5,24,11,6,105,3922,172,78,523,96,9,4796
117031331,3,0,177,275,3,0,83,0,0,364,62,56,9,32,4,11,168,3179,1088,102,640,49,21,5085,0,26,3,6,0,0,31,0,76,8,0,0,0,80,4,460,24,7,0,0,494,8,162,79,14,3,6,267,14,80,16,16,3,0,135,76,66,23,24,6,0,185,250,49,32,61,4,0,394,487,52,64,71,7,0,689,730,18,12,90,5,0,858,779,9,3,66,4,0,861,577,10,0,60,7,0,655,439,0,0,45,3,0,480,195,0,0,34,0,0,233,335,4,0,53,0,0,397,48,68,8,28,3,13,167,3946,1084,270,560,48,25,5927
117031333,0,0,213,369,0,0,79,0,0,449,67,18,8,32,4,10,139,4876,432,43,929,47,29,6347,5,7,3,0,0,0,12,0,23,0,0,0,0,23,8,196,15,11,0,0,222,11,60,20,12,0,0,105,25,18,8,16,3,0,77,134,41,8,31,0,0,220,588,11,3,97,12,0,714,1178,13,0,151,13,4,1362,832,4,0,136,3,0,981,719,3,0,79,0,0,805,618,6,0,81,3,0,704,382,0,0,50,0,0,441,204,0,0,34,0,0,239,426,0,0,82,0,0,511,61,30,0,29,16,9,139,5200,417,57,815,63,24,6572
117031336,3,0,249,308,0,0,102,5,0,418,66,50,3,27,5,3,160,3115,755,32,686,31,20,4642,0,28,5,0,0,0,37,0,64,0,0,0,0,74,10,372,15,3,4,4,404,19,65,20,15,4,0,116,20,21,10,21,0,0,73,58,28,0,38,3,0,128,182,15,0,38,0,0,239,456,12,3,54,9,0,535,755,4,3,92,6,0,861,702,0,0,87,3,0,791,540,0,0,62,0,0,611,358,0,0,52,0,0,421,232,0,0,31,0,0,262,412,0,0,72,4,0,492,48,39,5,30,8,3,129,3808,651,60,594,51,12,5166
117031638,6,0,96,112,0,0,39,7,0,154,17,5,5,20,0,3,55,1423,246,300,497,196,24,2686,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,18,4,6,0,0,29,0,3,4,5,0,0,13,0,0,0,7,0,0,17,18,0,6,18,11,0,47,75,4,0,15,0,0,89,153,0,3,17,0,0,179,209,0,0,39,0,0,252,329,0,0,28,5,0,362,209,0,0,25,0,0,231,134,0,0,21,0,0,151,73,0,0,14,0,0,89,151,0,0,23,0,0,178,14,3,0,8,5,3,40,1371,35,23,233,18,6,1687
117031639,0,0,87,126,0,0,54,3,0,184,33,6,0,34,6,5,85,1740,136,67,396,89,10,2437,6,0,0,0,0,0,6,0,9,5,0,0,0,10,0,36,21,0,4,0,63,6,9,14,9,0,0,40,3,3,7,13,6,0,32,24,4,21,26,4,0,74,52,0,0,16,7,0,73,412,0,5,36,5,0,446,739,4,0,52,8,0,803,500,0,7,46,14,0,561,262,0,0,20,3,0,287,173,0,0,13,4,0,184,87,0,0,9,0,0,102,87,0,0,13,0,0,105,44,4,0,22,4,7,79,2385,69,81,285,49,10,2882
117031640,0,0,176,200,0,0,34,0,0,239,30,5,5,25,6,6,73,2651,248,77,542,23,11,3550,0,4,0,0,0,0,7,0,12,0,0,0,0,15,4,127,5,3,0,0,137,5,20,12,11,0,0,57,11,8,5,13,8,0,37,57,15,3,16,5,0,97,287,13,6,44,14,0,361,442,9,11,80,19,0,562,480,9,7,85,3,0,589,465,0,3,64,5,0,538,420,0,0,51,0,0,479,302,0,0,28,0,0,323,167,0,0,28,0,0,195,273,0,0,49,0,0,323,34,5,0,27,6,3,79,2947,230,52,502,71,4,3802
117031641,0,4,190,383,0,0,65,6,0,447,57,12,5,38,9,6,122,2346,270,165,447,31,20,3275,6,6,0,0,0,0,10,0,12,5,0,0,0,17,0,78,13,10,0,0,99,10,36,48,4,4,0,97,3,12,14,13,3,0,51,21,15,26,14,8,0,86,35,6,37,28,0,0,108,219,19,61,34,0,0,334,524,0,20,55,12,0,613,621,4,3,47,10,0,674,423,0,0,44,0,0,471,231,4,0,23,0,0,260,130,0,0,21,0,0,152,367,0,0,39,3,4,416,52,11,9,29,8,10,107,2635,201,234,356,47,14,3489
117031642,0,0,159,171,0,3,74,12,0,260,36,54,6,34,5,5,141,1898,1144,106,538,65,20,3776,0,44,5,0,0,0,54,0,151,6,0,0,0,157,6,485,34,13,0,4,532,10,110,30,15,0,3,170,3,45,12,12,4,0,87,26,39,16,11,3,0,100,96,29,21,22,3,0,176,245,19,39,48,4,0,359,365,22,28,68,0,0,486,507,3,6,52,0,0,572,383,0,0,46,4,0,434,252,0,3,34,0,0,290,103,0,0,18,0,0,128,187,0,0,40,3,0,228,23,66,6,17,0,9,122,2214,1034,203,395,30,12,3885
117031643,0,0,50,50,0,0,8,0,0,57,20,0,0,11,3,0,34,1169,6,5,215,32,3,1436,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,6,0,0,0,0,0,0,3,9,0,0,6,0,0,10,10,3,0,14,8,0,36,25,0,0,22,11,0,65,174,0,0,47,0,0,222,563,0,0,48,9,0,617,807,0,3,44,4,0,859,420,0,0,34,4,0,467,176,0,0,17,3,0,197,134,0,0,7,3,0,150,141,0,0,10,0,0,148,28,0,3,31,6,4,69,2485,10,14,284,60,8,2860
117031644,0,3,179,423,0,0,67,7,0,497,57,0,4,28,34,3,122,1583,51,10,280,57,7,1985,3,5,0,0,0,0,5,0,0,0,0,0,0,4,4,8,3,0,0,0,23,6,3,0,0,0,0,9,3,0,0,8,0,0,10,10,0,0,5,0,0,21,30,0,0,11,0,0,44,237,0,0,25,10,0,270,418,0,0,40,0,0,470,387,0,0,32,4,0,424,300,0,0,27,0,0,330,210,0,0,15,0,0,234,156,0,0,11,0,0,172,487,0,0,56,7,0,551,43,0,0,17,15,5,85,2297,24,0,257,50,6,2643
117031645,11,3,581,489,0,0,99,13,0,600,117,0,3,76,26,7,231,3349,6,14,626,100,28,4129,10,4,4,3,0,0,17,0,0,0,0,0,0,0,18,0,0,16,5,0,38,25,0,0,34,6,0,68,19,0,5,19,0,0,45,25,0,0,33,12,0,72,75,0,0,52,10,0,139,372,0,0,52,11,0,438,879,0,3,68,10,4,964,1058,0,4,72,6,0,1150,975,0,3,63,10,0,1060,639,0,0,51,3,0,697,302,0,0,34,5,0,340,423,0,0,65,12,0,508,122,0,0,74,23,30,246,4948,8,26,642,116,30,5773
