SA2_CODE_2021,C21_75_99_CF_CU15_NDS,C21_75_99_CF_NCU15_DS,C21_75_99_CF_NDCO,C21_75_99_Tot,C21_100_149_CF_NC,C21_100_149_CF_Cu15DS_,C21_100_149_CF_CU15_NDS,C21_100_149_CF_NCU15_DS,C21_100_149_CF_NDCO,C21_100_149_Tot,C21_150_199_CF_NC,C21_150_199_CF_Cu15DS_,C21_150_199_CF_CU15_NDS,C21_150_199_CF_NCU15_DS,C21_150_199_CF_NDCO,C21_150_199_Tot,C21_200_224_CF_NC,C21_200_224_CF_Cu15DS_,C21_200_224_CF_CU15_NDS,C21_200_224_CF_NCU15_DS,C21_200_224_CF_NDCO,C21_200_224_Tot,C21_225_274_CF_NC,C21_225_274_CF_Cu15DS_,C21_225_274_CF_CU15_NDS,C21_225_274_CF_NCU15_DS,C21_225_274_CF_NDCO,C21_225_274_Tot,C21_275_349_CF_NC,C21_275_349_CF_Cu15DS_,C21_275_349_CF_CU15_NDS,C21_275_349_CF_NCU15_DS,C21_275_349_CF_NDCO,C21_275_349_Tot,C21_350_449_CF_NC,C21_350_449_CF_Cu15DS_,C21_350_449_CF_CU15_NDS,C21_350_449_CF_NCU15_DS,C21_350_449_CF_NDCO,C21_350_449_Tot,C21_450_549_CF_NC,C21_450_549_CF_Cu15DS_,C21_450_549_CF_CU15_NDS,C21_450_549_CF_NCU15_DS,C21_450_549_CF_NDCO,C21_450_549_Tot,C21_550_649_CF_NC,C21_550_649_CF_Cu15DS_,C21_550_649_CF_CU15_NDS,C21_550_649_CF_NCU15_DS,C21_550_649_CF_NDCO,C21_550_649_Tot,C21_650_749_CF_NC,C21_650_749_CF_Cu15DS_,C21_650_749_CF_CU15_NDS,C21_650_749_CF_NCU15_DS,C21_650_749_CF_NDCO,C21_650_749_Tot,C21_750_849_CF_NC,C21_750_849_CF_Cu15DS_,C21_750_849_CF_CU15_NDS,C21_750_849_CF_NCU15_DS,C21_750_849_CF_NDCO,C21_750_849_Tot,C21_850_949_CF_NC,C21_850_949_CF_Cu15DS_,C21_850_949_CF_CU15_NDS,C21_850_949_CF_NCU15_DS,C21_850_949_CF_NDCO,C21_850_949_Tot,C21_950over_CF_NC,C21_950over_CF_Cu15DS_,C21_950over_CF_CU15_NDS,C21_950over_CF_NCU15_DS,C21_950over_CF_NDCO,C21_950over_Tot,C21_Rns_CF_NC,C21_Rns_CF_Cu15DS_,C21_Rns_CF_CU15_NDS,C21_Rns_CF_NCU15_DS,C21_Rns_CF_NDCO,C21_Rns_Tot,C21_Tot_CF_NC,C21_Tot_CF_Cu15DS_,C21_Tot_CF_CU15_NDS,C21_Tot_CF_NCU15_DS,C21_Tot_CF_NDCO,C21_Tot_Tot
106041129,0,0,0,0,10,0,4,0,0,16,12,0,4,0,0,21,13,0,15,3,0,25,30,0,19,0,3,56,31,3,32,0,3,77,7,0,16,0,3,23,6,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,15,0,4,41,127,14,108,16,13,279
107011131,0,0,0,0,4,0,0,0,0,7,39,0,11,0,6,55,12,0,4,0,0,22,12,5,11,0,0,28,32,4,21,0,0,52,97,16,100,11,31,259,102,22,139,12,19,301,21,8,30,4,9,67,0,0,8,0,5,15,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,14,0,4,27,331,65,338,30,79,842
107011132,0,0,0,0,6,0,0,0,0,6,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,10,19,3,13,0,3,41,52,7,56,0,13,123,24,15,65,8,18,133,0,5,9,0,3,22,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,6,117,33,149,12,41,354
107011133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107011134,0,0,0,3,3,0,0,0,0,3,29,0,5,0,4,42,7,0,0,0,0,9,15,0,4,4,3,27,16,8,10,0,3,43,65,9,45,3,23,144,39,5,49,3,6,113,17,7,30,9,5,67,9,5,14,3,4,25,0,3,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,0,12,211,40,161,30,53,493
107011545,0,0,0,3,6,0,0,0,0,7,42,3,11,0,0,61,12,0,10,0,0,24,16,4,5,0,8,21,44,0,16,3,6,69,95,14,104,6,16,228,52,15,69,5,12,157,6,4,21,0,3,35,7,4,0,4,3,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,0,17,293,43,240,18,44,639
107011546,0,0,0,0,11,0,0,0,0,12,20,0,5,0,0,26,6,0,7,0,5,25,15,0,7,0,0,31,29,6,24,0,7,62,69,9,71,3,7,167,31,6,44,0,9,84,10,5,4,0,3,27,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,13,213,27,181,10,30,466
107011547,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,13,0,5,0,5,17,23,0,20,0,4,49,14,0,18,3,9,38,8,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,78,8,46,9,11,143
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107031136,0,0,0,0,3,0,0,0,0,7,3,0,0,0,0,8,0,0,0,0,0,6,0,0,0,0,4,5,14,0,7,0,0,25,56,3,38,5,15,118,79,16,115,8,15,235,39,26,93,13,13,173,4,3,16,3,3,33,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,15,215,52,287,29,47,629
107031137,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,4,0,3,0,0,5,0,0,0,0,0,0,12,3,3,5,0,20,36,5,35,0,3,77,39,3,36,0,4,90,3,6,8,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,4,111,17,90,9,13,242
107031138,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,6,4,0,5,0,0,10,16,0,3,3,0,26,33,0,17,3,3,52,59,0,36,3,7,110,52,5,34,0,4,98,17,4,22,3,0,42,3,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,5,0,0,6,0,0,7,204,15,123,13,20,373
107031139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,12,0,10,0,0,20,19,0,11,4,3,35,7,6,21,7,5,43,0,3,14,6,0,24,0,0,0,0,3,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,48,8,65,14,16,149
107031140,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,3,0,0,3,0,0,0,0,0,3,7,0,5,0,0,11,20,3,11,0,0,32,27,4,28,3,4,69,26,3,36,4,4,72,4,3,20,0,0,33,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,14,103,18,121,8,7,259
107031141,0,0,0,0,0,0,0,0,0,4,15,0,0,0,0,14,5,0,0,0,0,6,7,0,0,0,0,13,31,0,5,0,0,37,48,0,18,3,8,75,60,7,88,6,18,182,76,32,158,21,38,331,33,6,54,14,17,123,5,4,15,0,0,27,0,0,0,0,0,3,0,0,7,0,0,4,7,5,10,0,7,27,297,60,359,50,85,849
107031142,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,7,0,0,0,0,8,9,0,0,0,0,13,12,0,13,0,0,25,54,0,34,6,3,101,73,9,76,12,9,183,18,3,26,4,4,55,3,0,9,0,0,13,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,4,8,193,20,163,20,29,420
107031143,0,0,0,4,15,0,4,0,0,16,70,0,5,4,7,83,16,5,13,0,8,41,24,8,8,0,4,42,68,8,31,0,6,109,137,12,114,11,44,316,89,13,120,14,28,269,8,3,24,0,5,47,0,5,7,0,0,11,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,6,12,0,7,4,7,31,453,53,331,36,111,981
107041144,0,0,0,3,13,0,0,0,0,13,33,0,5,0,3,42,7,0,7,0,0,12,30,0,9,0,0,45,56,4,38,0,6,105,117,4,56,5,14,197,125,12,96,14,8,246,38,15,54,9,7,123,17,8,33,3,4,62,6,0,11,0,0,18,4,5,3,0,0,11,3,0,0,0,0,5,9,0,0,0,0,13,465,45,309,30,41,895
107041145,0,0,0,3,9,0,0,0,0,12,48,0,10,0,5,51,13,0,9,0,0,25,30,0,12,6,3,50,37,6,22,0,6,73,110,5,52,13,23,206,75,13,64,9,14,177,33,7,44,6,8,96,11,0,26,0,0,40,12,0,4,0,0,12,0,0,0,3,3,10,0,0,0,0,0,0,10,0,9,0,0,20,386,37,266,40,67,790
107041146,0,0,0,0,4,0,0,0,0,4,5,0,3,0,0,10,9,0,0,0,0,15,20,0,7,0,0,30,35,3,29,3,0,69,60,10,51,3,4,132,84,14,75,17,10,197,36,24,57,4,7,128,16,3,28,4,3,53,3,0,8,0,0,17,4,0,5,0,0,5,0,0,4,0,0,3,11,0,4,0,0,13,288,61,268,32,34,689
107041147,0,0,0,0,9,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,7,14,0,9,0,0,29,27,6,12,3,8,55,25,0,42,3,0,77,10,5,27,4,3,42,8,6,8,0,3,24,4,0,4,0,0,10,0,0,0,0,0,0,4,0,4,0,0,5,114,10,105,13,16,265
107041148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,10,0,0,0,0,17,29,0,11,0,0,50,44,7,22,0,0,74,30,0,35,0,0,74,24,4,41,7,0,73,17,3,23,0,3,47,8,3,13,0,0,31,7,0,23,3,3,39,0,0,0,0,0,3,188,20,185,10,14,414
107041150,0,0,0,3,8,0,0,0,0,9,25,0,0,0,0,29,11,0,0,0,0,13,19,0,4,0,5,25,26,4,13,0,5,45,54,3,29,3,4,90,59,8,49,10,6,136,24,9,74,8,4,121,17,9,38,6,5,76,7,0,15,4,0,37,4,5,6,0,0,21,0,0,12,0,0,14,10,0,0,0,8,14,273,33,255,35,42,638
107041548,0,0,0,0,14,0,0,0,0,13,14,0,4,0,0,18,4,0,0,0,0,9,30,0,10,0,0,42,94,6,22,0,3,124,311,12,86,0,9,422,287,4,80,3,0,380,173,7,75,7,17,271,52,0,23,10,3,90,20,3,8,0,0,31,4,0,4,0,0,15,5,6,7,3,3,19,11,0,3,0,0,24,1026,30,321,33,41,1456
107041549,0,0,0,0,4,0,0,0,0,4,20,0,9,0,3,33,13,0,8,0,0,18,27,0,13,0,3,44,107,5,44,0,0,159,226,20,87,10,13,349,176,12,88,12,14,307,45,8,43,3,7,112,10,4,12,0,5,37,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,17,0,7,0,0,23,652,54,320,34,51,1101
108011151,5,0,0,4,7,0,3,0,0,10,3,0,0,0,0,4,6,0,0,0,0,6,9,0,3,0,0,11,7,0,15,0,0,23,12,9,17,0,0,36,0,0,3,0,0,4,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,47,13,40,4,9,108
108011152,0,0,0,0,0,0,0,0,0,3,7,0,3,0,0,10,6,0,0,0,3,10,33,0,5,0,0,35,61,3,32,0,5,98,113,10,78,0,18,220,52,10,62,3,18,149,11,8,12,0,4,40,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,8,295,36,202,12,47,588
108011153,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,6,0,5,0,0,11,6,0,0,0,0,5,17,0,9,0,0,23,31,9,26,0,4,66,8,0,14,0,0,26,6,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,83,5,63,4,6,169
108011154,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,10,6,0,0,0,0,6,18,0,0,0,0,16,53,0,10,0,0,68,47,9,21,4,7,86,19,6,16,7,6,54,0,7,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,152,11,58,12,20,256
108021155,0,0,0,3,3,0,0,0,0,4,16,0,10,0,0,24,15,3,10,0,5,38,40,0,17,0,6,61,60,6,57,4,16,140,56,9,74,3,13,154,6,0,10,0,0,20,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,5,0,6,26,211,21,180,11,44,471
108021156,0,0,0,0,0,0,0,0,0,3,8,0,5,7,0,12,10,0,16,0,0,25,15,0,0,0,3,23,18,6,27,0,4,48,16,6,26,4,4,55,3,3,14,5,0,25,0,0,3,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,80,12,96,11,12,219
108021157,0,0,0,0,3,0,0,0,0,5,5,0,0,0,0,4,9,0,3,0,0,10,7,0,0,0,0,14,15,0,8,0,5,27,24,8,33,0,6,72,5,0,7,0,0,14,0,0,3,0,0,3,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,67,5,67,4,13,160
108021158,0,0,0,0,9,0,0,0,0,6,5,0,0,0,0,5,12,0,0,0,0,17,22,0,8,0,3,26,43,0,24,0,8,78,40,13,37,5,10,100,7,3,23,3,5,34,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,5,140,15,96,11,19,286
108021159,0,0,0,0,3,0,0,0,0,8,8,0,9,0,0,12,4,0,3,0,0,10,0,3,12,0,0,12,7,4,7,0,0,24,16,0,20,3,0,45,0,7,16,0,4,22,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,55,10,73,5,9,158
108021160,0,0,0,0,3,0,0,0,0,4,5,0,0,0,0,3,3,0,0,0,0,5,7,0,0,0,0,8,29,0,14,0,3,41,38,6,31,0,10,78,7,0,15,0,4,34,5,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,96,13,69,4,20,201
108031161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,3,0,0,5,3,0,3,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,24,0,10,0,0,36
108041162,0,0,0,4,10,0,3,0,0,10,18,0,4,0,0,22,7,0,0,0,0,8,20,0,8,0,0,35,47,3,23,0,11,86,94,6,57,9,16,188,47,11,78,8,12,159,12,5,18,0,0,40,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,12,0,0,0,4,16,272,29,193,25,46,572
108041164,0,0,0,5,3,0,0,0,0,6,6,0,3,0,0,6,8,0,0,0,0,10,37,0,7,0,0,49,82,0,23,5,7,112,220,15,132,7,29,405,133,25,142,16,17,330,43,19,47,6,13,130,13,3,13,6,0,34,0,0,3,0,0,10,0,0,0,0,0,4,0,0,0,0,0,3,13,0,9,0,5,22,561,60,381,42,74,1119
108041165,0,0,0,0,0,0,4,0,0,4,3,0,0,0,0,6,4,0,0,0,0,3,4,0,0,0,0,8,13,0,5,0,0,16,15,4,15,0,3,37,6,0,6,0,4,14,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,50,6,42,3,6,108
108041166,0,0,0,0,0,0,3,0,0,8,8,0,0,0,0,11,4,0,3,0,0,6,15,0,0,0,0,19,32,3,13,0,7,52,82,6,84,0,12,182,37,7,46,4,7,98,0,0,10,0,3,22,3,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,9,0,8,0,0,14,187,21,164,14,34,416
108041619,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,7,7,0,0,0,0,11,18,0,4,0,0,25,67,3,31,4,6,108,122,8,69,3,14,222,87,14,76,10,17,191,28,9,13,9,3,64,3,0,13,0,0,22,3,0,4,3,0,8,4,0,0,0,0,5,0,0,0,0,0,0,3,0,4,0,0,9,359,35,213,24,43,674
108041620,0,0,0,0,0,0,0,0,0,8,7,0,0,0,3,10,9,0,0,0,0,6,14,0,5,0,0,19,29,0,8,0,0,38,116,9,96,13,12,249,88,18,113,12,16,249,21,3,24,9,6,63,11,5,10,7,0,34,6,0,5,0,0,5,0,3,0,0,0,3,0,0,3,0,0,5,9,0,3,5,0,20,305,42,269,39,44,703
108051167,0,0,0,0,3,0,0,0,3,7,9,0,0,0,0,8,3,0,0,0,0,9,6,0,4,0,6,22,23,0,29,0,7,59,17,8,17,7,8,45,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,64,6,59,4,19,158
108051168,0,0,0,0,0,0,0,0,0,3,22,0,0,0,0,21,9,0,7,0,0,13,13,0,5,0,0,19,30,0,15,0,0,50,69,7,75,3,8,164,38,8,41,3,8,100,9,3,13,9,0,29,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,11,193,19,166,17,23,419
108051169,0,0,0,4,6,0,0,0,0,8,18,0,6,0,4,28,22,0,9,0,0,26,70,0,26,0,11,103,107,11,90,4,23,232,120,18,145,12,23,318,10,6,33,0,8,66,3,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,15,0,12,0,0,32,382,50,318,18,77,844
108051170,0,0,0,0,0,0,0,0,0,5,8,0,5,0,0,14,10,0,6,0,3,13,12,4,13,0,7,34,31,4,22,0,5,63,37,7,30,0,6,77,17,6,20,0,0,47,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,4,0,0,14,125,20,103,4,23,276
108051171,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,11,0,0,4,0,0,5,11,3,3,0,0,19,19,4,20,0,9,52,22,3,21,0,3,52,4,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,63,10,63,4,13,155
109011172,0,0,0,0,3,0,0,0,0,5,14,0,7,0,0,21,24,0,8,0,0,33,41,0,28,0,3,72,93,6,62,5,13,173,113,13,154,14,16,312,28,13,57,9,6,109,3,0,8,3,0,21,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,14,0,6,22,339,45,340,25,44,788
109011173,0,0,0,6,5,0,0,0,0,7,31,0,11,0,0,43,18,0,10,0,0,30,41,0,26,0,4,71,77,5,61,7,10,158,42,11,39,9,10,110,4,0,10,0,0,17,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,234,20,174,13,32,464
109011174,0,0,0,0,13,0,0,0,0,20,30,0,16,0,0,41,17,0,10,0,0,28,39,3,26,0,3,68,72,9,41,0,0,122,43,6,48,6,8,111,19,3,22,5,8,57,3,0,8,3,0,13,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,13,247,24,167,15,20,471
109011175,0,0,0,3,9,0,9,0,0,14,24,0,10,0,0,33,14,0,10,0,0,28,25,0,19,6,0,47,22,8,29,0,0,60,4,3,17,0,3,31,0,4,5,0,0,6,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,9,0,0,23,123,19,102,9,11,256
109011176,0,0,0,0,8,0,0,0,0,10,39,3,28,4,3,76,25,0,22,0,0,49,88,7,54,3,8,159,117,15,106,6,9,258,45,5,69,7,6,132,5,0,3,0,0,19,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,10,0,3,28,348,38,299,25,31,742
109021177,0,0,0,0,8,0,3,0,0,9,19,0,16,0,3,35,7,0,8,0,0,16,13,0,12,0,0,29,4,0,5,0,0,16,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,7,56,4,58,0,7,117
109021178,0,0,0,0,3,0,0,0,0,7,19,4,4,0,4,36,22,5,9,0,0,33,12,0,17,0,5,25,9,3,15,0,6,24,11,4,15,0,0,27,0,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,13,91,7,60,0,12,179
109021179,0,0,0,4,4,0,0,0,0,11,10,0,3,0,0,12,18,0,8,0,0,30,7,0,16,0,0,19,6,0,4,0,0,8,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,10,5,0,0,0,17,64,10,39,3,0,116
109031180,0,0,0,0,5,0,0,0,0,5,13,0,3,0,0,21,14,0,0,0,0,19,19,0,16,0,8,47,18,5,29,3,4,65,10,3,7,0,0,20,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,85,15,64,9,11,187
109031181,0,0,0,0,7,0,9,0,3,12,7,0,0,0,0,8,10,0,0,0,0,11,16,0,4,0,0,21,32,4,17,0,5,56,16,0,20,0,0,43,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,19,112,8,66,0,9,194
109031182,0,0,0,7,3,0,6,0,0,18,26,0,4,0,0,32,7,0,12,0,0,19,29,4,17,0,10,58,32,0,25,3,0,64,11,0,10,5,0,29,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,129,9,88,4,8,243
109031183,0,0,0,7,16,0,7,0,0,23,10,0,13,0,0,27,9,0,13,0,0,21,10,0,9,0,0,16,7,8,3,0,0,17,4,0,4,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,16,4,6,43,79,5,78,12,10,180
109031184,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,7,0,5,0,0,6,14,0,5,0,0,24,33,4,17,0,0,52,17,0,35,3,0,59,17,0,24,0,3,51,0,0,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,9,114,13,93,8,6,232
109031185,0,0,3,7,17,0,4,0,0,21,17,0,13,0,0,34,23,3,16,0,0,46,22,3,11,5,0,39,27,7,23,3,3,69,16,4,9,0,0,32,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,0,0,22,139,19,98,9,13,273
110011186,0,0,0,0,9,0,8,0,0,9,24,0,3,0,0,30,64,6,31,0,3,96,125,6,65,6,3,201,142,10,107,6,10,283,163,46,159,17,20,408,29,10,41,3,7,87,4,5,9,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,18,0,7,0,3,28,585,89,433,34,46,1181
110011187,0,0,0,0,9,0,4,0,0,9,7,0,5,0,5,16,10,0,3,0,0,13,9,0,18,0,4,25,8,4,26,0,3,44,8,5,3,0,0,11,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,11,0,0,29,56,13,73,0,8,158
110011188,0,0,0,0,0,0,0,0,0,3,8,0,3,0,3,19,4,0,4,0,3,12,12,0,9,0,0,21,23,0,10,5,0,38,7,0,19,0,0,27,5,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,12,71,10,64,7,9,153
110011189,0,0,0,0,5,4,0,0,0,11,0,0,3,0,0,7,7,0,7,0,0,16,16,3,8,3,0,26,5,0,5,0,0,11,4,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,7,0,0,21,47,13,33,9,4,104
110021190,0,0,0,4,7,0,0,0,0,13,25,0,4,0,0,33,21,0,16,0,0,38,33,0,29,4,3,79,33,4,20,3,3,59,5,3,11,0,0,20,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,6,0,0,15,139,16,88,11,9,263
110021191,0,0,0,7,3,0,0,0,0,10,14,0,4,0,0,20,17,4,13,0,0,30,44,5,18,0,6,80,91,10,81,8,12,191,38,6,48,4,12,110,0,0,11,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,3,7,0,0,15,235,29,175,14,29,479
110021192,0,0,0,0,3,0,9,0,0,16,7,0,11,0,0,22,8,0,7,0,0,15,14,0,5,0,0,19,4,0,5,0,0,15,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,0,0,19,48,9,53,5,7,110
110021193,0,0,0,0,0,0,5,0,0,10,9,0,0,0,0,13,10,3,15,0,0,20,16,0,20,0,5,35,10,0,4,0,0,17,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,3,0,0,21,57,14,59,4,7,142
110021194,0,0,0,0,7,0,0,0,0,5,12,0,7,0,0,16,13,0,6,0,0,21,19,0,17,0,0,36,12,8,18,0,0,43,5,0,16,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,6,0,0,15,76,16,67,7,5,171
