SA2_CODE_2021,C16_OD_H_f_a_s_o_NPUR_5,C16_OD_H_f_a_s_o_NPUR_6mor,C16_OD_H_f_a_s_o_Tot,C16_OD_Tot_NPUR_1,C16_OD_Tot_NPUR_2,C16_OD_Tot_NPUR_3,C16_OD_Tot_NPUR_4,C16_OD_Tot_NPUR_5,C16_OD_Tot_NPUR_6mor,C16_OD_Tot_Tot,C16_DS_ns_NPUR_1,C16_DS_ns_NPUR_2,C16_DS_ns_NPUR_3,C16_DS_ns_NPUR_4,C16_DS_ns_NPUR_5,C16_DS_ns_NPUR_6more,C16_Dwg_st_NS_Tot,C16_Tot_NPUR_1,C16_Tot_NPUR_2,C16_Tot_NPUR_3,C16_Tot_NPUR_4,C16_Tot_NPUR_5,C16_Tot_NPUR_6more,C16_Tot_Tot,C21_Se_h_NPUR_1,C21_Se_h_NPUR_2,C21_Se_h_NPUR_3,C21_Se_h_NPUR_4,C21_Se_h_NPUR_5,C21_Se_h_NPUR_6more,C21_Se_h_Tot,C21_SDRTHT1S_NPUR_1,C21_SDRTHT1S_NPUR_2,C21_SDRTHT1S_NPUR_3,C21_SDRTHT1S_NPUR_4,C21_SDRTHT1S_NPUR_5,C21_SDRTHT1S_NPUR_6mor,C21_SDRTHT1S_Tot,C21_SDRTHT2S_NPUR_1,C21_SDRTHT2S_NPUR_2,C21_SDRTHT2S_NPUR_3,C21_SDRTHT2S_NPUR_4,C21_SDRTHT2S_NPUR_5,C21_SDRTHT2S_NPUR_6mor,C21_SDRTHT2S_Tot,C21_SDRTHT_Tot_NPUR_1,C21_SDRTHT_Tot_NPUR_2,C21_SDRTHT_Tot_NPUR_3,C21_SDRTHT_Tot_NPUR_4,C21_SDRTHT_Tot_NPUR_5,C21_SDRTHT_Tot_NPUR_6mor,C21_SDRTHT_Tot_Tot,C21_F_a_1_2SB_NPUR_1,C21_F_a_1_2SB_NPUR_2,C21_F_a_1_2SB_NPUR_3,C21_F_a_1_2SB_NPUR_4,C21_F_a_1_2SB_NPUR_5,C21_F_a_1_2SB_NPUR_6mor,C21_F_a_1_2SB_Tot,C21_F_a_I_a_3SB_NPUR_1,C21_F_a_I_a_3SB_NPUR_2,C21_F_a_I_a_3SB_NPUR_3,C21_F_a_I_a_3SB_NPUR_4,C21_F_a_I_a_3SB_NPUR_5,C21_F_a_I_a_3SB_NPUR_6mor,C21_F_a_In_a_3_st_b_Tot,C21_F_a_4_8SB_NPUR_1,C21_F_a_4_8SB_NPUR_2,C21_F_a_4_8SB_NPUR_3,C21_F_a_4_8SB_NPUR_4,C21_F_a_4_8SB_NPUR_5,C21_F_a_4_8SB_NPUR_6mor,C21_F_a_4_8SB_Tot,C21_F_a_9mor_s_b_NPUR_1,C21_F_a_9mor_s_b_NPUR_2,C21_F_a_9mor_s_b_NPUR_3,C21_F_a_9mor_s_b_NPUR_4,C21_F_a_9mor_s_b_NPUR_5,C21_F_a_9m_s_b_NPUR_6mor,C21_F_a_9mor_st_bl_Tot,C21_F_a_AH_NPUR_1,C21_F_a_AH_NPUR_2,C21_F_a_AH_NPUR_3,C21_F_a_AH_NPUR_4,C21_F_a_AH_NPUR_5,C21_F_a_AH_NPUR_6mor,C21_F_a_AH_Tot,C21_F_a_Tot_NPUR_1,C21_F_a_Tot_NPUR_2,C21_F_a_Tot_NPUR_3,C21_F_a_Tot_NPUR_4,C21_F_a_Tot_NPUR_5,C21_F_a_Tot_NPUR_6mor,C21_F_a_Tot_Tot,C21_OD_CCH_NPUR_1,C21_OD_CCH_NPUR_2,C21_OD_CCH_NPUR_3,C21_OD_CCH_NPUR_4,C21_OD_CCH_NPUR_5,C21_OD_CCH_NPUR_6mor,C21_OD_CCH_Tot,C21_OD_IHTSO_NPUR_1,C21_OD_IHTSO_NPUR_2,C21_OD_IHTSO_NPUR_3,C21_OD_IHTSO_NPUR_4,C21_OD_IHTSO_NPUR_5,C21_OD_IHTSO_NPUR_6mor,C21_OD_IHTSO_Tot,C21_OD_H_f_a_s_o_NPUR_1,C21_OD_H_f_a_s_o_NPUR_2,C21_OD_H_f_a_s_o_NPUR_3,C21_OD_H_f_a_s_o_NPUR_4,C21_OD_H_f_a_s_o_NPUR_5,C21_OD_H_f_a_s_o_NPUR_6mor,C21_OD_H_f_a_s_o_Tot,C21_OD_Tot_NPUR_1,C21_OD_Tot_NPUR_2,C21_OD_Tot_NPUR_3,C21_OD_Tot_NPUR_4,C21_OD_Tot_NPUR_5,C21_OD_Tot_NPUR_6mor,C21_OD_Tot_Tot,C21_DS_ns_NPUR_1,C21_DS_ns_NPUR_2,C21_DS_ns_NPUR_3,C21_DS_ns_NPUR_4,C21_DS_ns_NPUR_5,C21_DS_ns_NPUR_6more,C21_Dwg_st_NS_Tot,C21_Tot_NPUR_1,C21_Tot_NPUR_2,C21_Tot_NPUR_3,C21_Tot_NPUR_4,C21_Tot_NPUR_5,C21_Tot_NPUR_6more,C21_Tot_Tot
116021633,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,450,684,667,1025,390,228,3448,405,630,626,899,303,182,3049,12,26,30,33,7,3,112,47,102,107,112,41,13,429,56,132,132,147,59,19,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,763,759,1045,359,202,3592
116031313,0,0,3,0,3,5,0,0,0,7,0,0,0,0,0,0,12,1038,1432,1060,801,570,555,5464,886,1378,904,716,419,447,4744,23,25,17,17,7,10,90,185,169,105,73,39,49,617,209,190,116,87,44,55,705,59,11,5,0,0,0,71,21,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,10,8,3,3,43,85,29,12,7,3,3,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1177,1594,1042,812,467,509,5598
116031314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,260,515,512,592,300,202,2374,275,590,498,579,251,185,2372,15,7,0,3,0,0,28,0,9,14,3,7,0,40,18,17,11,10,7,0,70,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,16,5,7,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,611,516,588,258,193,2456
116031315,0,0,9,0,0,0,0,0,0,9,3,0,7,0,0,0,15,576,1044,1091,1455,824,584,5576,575,1218,1029,1344,701,510,5373,89,66,40,37,16,12,262,41,53,62,90,37,35,318,126,116,104,135,48,53,585,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,18,8,8,4,4,59,18,18,8,8,4,4,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,3,0,0,0,0,0,3,728,1352,1136,1493,754,570,6027
116031316,0,0,11,14,9,3,0,0,0,25,7,10,0,0,0,0,19,1192,1673,1154,1048,613,590,6257,1015,1449,1045,1074,557,527,5673,152,77,13,14,5,5,258,71,55,43,47,20,22,255,223,125,46,64,30,24,515,83,14,3,0,0,0,105,85,16,10,6,0,0,110,23,39,32,30,8,5,132,0,0,0,0,0,0,0,9,21,0,7,0,0,43,205,86,41,45,11,8,389,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,3,1452,1658,1137,1183,598,558,6583
116031317,0,0,8,9,0,3,8,0,5,23,4,11,3,3,0,0,22,1289,1626,1231,1206,765,674,6797,716,983,725,639,465,517,4034,138,137,110,126,79,37,626,103,135,154,210,124,82,805,243,275,259,334,204,116,1437,61,10,5,0,0,0,74,95,57,42,31,8,0,239,382,347,193,142,50,12,1135,0,0,0,0,0,0,0,18,16,5,3,5,5,46,561,424,245,176,62,22,1492,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,5,4,0,3,0,3,0,19,1523,1685,1228,1155,733,657,6980
116031318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8
116031319,0,4,17,4,4,3,9,0,4,21,0,4,0,0,4,0,10,732,1323,1157,1361,745,579,5892,744,1308,1051,1124,644,476,5340,48,43,47,29,18,15,205,88,108,190,180,116,68,751,132,153,233,211,135,83,956,23,18,12,9,3,5,69,40,7,0,0,0,0,43,11,13,12,6,0,0,42,0,0,0,0,0,0,0,18,15,7,7,3,4,57,90,47,31,25,7,4,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,8,4,0,20,0,9,9,8,4,0,20,3,0,0,5,0,0,11,970,1516,1325,1364,787,570,6533
117011320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,11,6,8,0,0,25,0,11,6,4,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,77,28,8,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,77,28,8,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,86,41,17,0,0,203
117011321,0,4,40,8,11,9,7,0,4,42,8,3,4,4,0,0,19,744,1054,707,750,285,112,3654,176,332,250,353,141,59,1318,66,102,62,45,8,6,293,102,165,162,191,62,18,698,163,270,220,240,72,23,993,133,54,19,19,0,0,225,170,180,106,116,25,8,600,479,593,265,159,36,6,1533,4,10,5,0,0,0,24,3,0,5,0,0,0,10,788,844,403,294,56,17,2398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,3,7,0,0,36,7,17,3,7,0,0,36,6,5,0,0,0,0,13,1144,1462,873,893,275,101,4748
117011323,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1055,1153,715,717,269,126,4039,213,370,242,336,173,77,1406,125,86,37,41,8,5,309,164,106,64,73,24,0,431,292,191,104,110,25,7,740,95,9,4,0,0,0,118,510,414,244,141,40,13,1366,297,479,258,160,41,17,1260,181,335,147,81,20,5,775,0,0,0,0,0,0,3,1087,1248,662,384,100,38,3520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,7,3,0,7,0,0,10,1601,1817,1011,835,302,122,5684
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5
117011325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
117011634,5,0,51,17,19,10,7,5,0,55,7,0,3,0,0,0,17,948,980,633,590,253,123,3526,226,382,255,277,121,63,1323,31,46,30,27,10,3,143,0,0,3,14,0,0,22,31,50,29,39,13,4,163,301,371,205,172,58,19,1126,287,155,59,32,17,0,557,78,25,4,4,0,0,115,59,23,7,4,0,0,90,0,0,0,0,0,0,0,724,574,280,213,80,16,1886,0,0,0,0,0,0,0,0,3,0,0,0,0,3,21,15,8,4,0,0,52,21,24,8,4,0,0,57,0,0,0,0,0,0,5,995,1027,571,533,215,85,3430
117011635,0,0,17,7,8,0,6,0,0,23,16,5,8,0,3,0,34,1039,1778,1026,867,318,180,5207,274,456,328,387,153,104,1702,70,87,63,52,25,15,304,5,0,6,10,0,0,17,70,90,65,65,21,11,320,147,89,55,39,5,0,339,95,158,65,47,19,6,388,411,873,356,191,63,40,1935,731,1422,666,316,134,78,3347,7,3,0,0,0,0,14,1392,2542,1143,595,221,134,6026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,9,0,0,0,35,9,15,9,0,0,0,35,14,5,4,0,0,0,23,1761,3103,1551,1043,391,248,8104
117021327,9,4,202,56,75,44,16,9,4,202,56,26,9,9,0,4,92,2339,2808,1324,981,294,114,7856,273,556,330,364,115,45,1684,376,628,360,279,75,6,1725,228,363,242,258,82,18,1196,606,992,600,540,158,25,2919,789,546,118,56,13,0,1514,489,429,86,29,0,0,1039,399,249,55,30,3,0,735,0,0,0,0,0,0,0,36,33,9,3,3,0,80,1710,1255,270,122,22,0,3377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,87,37,15,0,0,239,98,87,37,15,0,0,239,21,8,3,4,0,0,38,2710,2896,1231,1048,298,75,8247
117021328,3,0,42,13,17,0,4,3,0,42,7,4,0,3,0,0,19,646,994,537,465,133,82,2858,228,418,287,263,81,49,1325,171,299,157,90,23,12,758,49,133,82,84,18,7,372,221,434,236,177,37,15,1124,48,30,13,4,0,0,97,88,91,18,16,0,0,211,87,191,51,9,3,0,343,0,0,0,0,0,0,0,16,12,0,3,5,0,35,239,326,81,34,5,3,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,7,0,0,0,37,10,14,7,0,0,0,37,0,4,0,0,0,0,4,707,1194,606,475,125,67,3176
117021636,0,0,84,22,34,17,14,0,0,85,12,8,6,6,0,0,27,1041,1501,815,625,183,121,4274,254,463,332,320,91,82,1547,179,362,189,151,32,15,927,48,105,70,68,18,11,317,227,466,262,225,46,20,1250,303,215,96,55,10,3,674,298,271,66,23,8,0,666,162,278,60,16,4,0,517,0,0,0,0,0,0,0,28,8,0,5,0,0,45,784,777,222,100,19,5,1901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,44,20,11,3,3,115,35,44,20,11,3,3,115,5,0,0,0,0,0,5,1312,1743,837,654,168,108,4818
117021637,4,3,76,19,30,18,5,4,3,76,22,10,4,0,0,0,41,1493,1912,947,689,255,167,5458,275,549,383,389,153,115,1868,119,201,124,113,20,13,585,15,23,25,22,8,0,100,133,222,156,136,26,10,686,312,230,69,18,4,4,636,602,470,132,67,14,12,1292,442,405,104,43,7,0,1003,38,91,20,4,0,0,161,18,11,0,5,0,0,35,1409,1206,326,135,23,19,3119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,38,14,11,0,3,125,56,38,14,11,0,3,125,3,3,0,0,0,0,9,1877,2016,877,679,209,144,5802
117031329,0,0,16,9,4,0,0,0,0,17,43,13,4,3,0,0,59,2324,1993,426,210,58,34,5041,16,14,6,11,5,0,48,102,130,62,29,6,3,330,179,278,137,97,21,3,724,285,409,198,130,28,9,1054,325,183,35,10,10,0,560,404,199,21,0,0,0,632,876,532,78,22,7,3,1516,859,557,82,23,3,3,1525,0,5,0,0,0,0,6,2468,1481,209,62,22,4,4243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,16,5,5,0,0,0,0,17,17,7,0,0,0,0,22,2785,1911,419,202,53,15,5384
117031330,6,0,29,8,15,8,0,6,0,31,19,15,5,0,0,0,39,2010,3162,1055,640,113,43,7025,48,132,66,48,8,9,313,288,424,131,99,23,0,963,404,712,380,319,63,21,1892,689,1136,507,414,85,28,2856,182,106,38,17,0,0,331,286,316,74,25,5,0,698,1442,1679,381,165,16,0,3675,353,509,120,39,3,3,1024,0,0,0,0,0,0,0,2259,2600,606,242,29,6,5736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,12,4,0,0,44,14,5,12,4,0,0,44,28,9,3,0,0,0,37,3043,3883,1191,711,120,41,8988
117031331,3,0,72,28,22,11,9,3,0,73,41,10,9,6,7,0,63,3186,3120,1113,718,202,82,8422,73,118,61,51,22,14,337,245,247,99,83,22,4,705,790,900,466,349,69,35,2604,1039,1143,567,433,92,42,3313,248,130,50,21,0,0,446,718,451,116,50,8,0,1339,974,733,154,50,5,0,1918,872,801,200,82,15,0,1979,0,5,0,0,0,0,0,2807,2113,521,209,30,7,5682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,23,8,3,3,0,100,51,23,8,3,3,0,100,16,8,0,3,0,0,30,3982,3408,1157,704,146,63,9463
117031333,0,0,40,26,9,0,0,0,0,41,49,15,0,0,0,0,74,5236,3513,613,220,46,11,9639,4,12,7,3,4,0,34,4,6,0,0,6,0,9,471,292,102,59,15,4,939,468,295,105,59,10,4,949,131,77,16,11,0,0,236,873,429,54,19,5,0,1384,3074,1379,208,56,11,0,4734,1493,941,139,48,4,5,2630,0,0,0,0,0,0,0,5566,2831,422,129,21,9,8979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,18,4,0,0,0,62,33,18,4,0,0,0,62,35,16,0,3,0,0,51,6107,3175,542,201,33,17,10076
117031336,3,0,32,13,13,6,0,3,0,31,22,13,17,9,0,0,54,2935,2898,772,396,123,66,7194,22,28,17,12,0,5,84,35,34,7,6,0,0,82,614,814,404,252,71,21,2173,653,850,414,257,70,21,2261,69,49,10,4,0,0,131,331,294,48,17,3,0,698,1042,728,89,32,5,3,1894,1481,924,114,60,9,10,2597,0,0,0,0,0,0,0,2922,1985,267,114,22,8,5325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,26,6,10,0,0,62,24,26,6,10,0,0,62,25,28,4,0,0,0,54,3640,2913,706,389,96,30,7776
117031638,0,0,12,0,7,5,5,0,0,16,15,4,10,0,6,0,30,1683,1190,443,336,102,41,3793,25,50,16,31,11,5,128,114,221,95,60,11,0,503,224,324,224,173,56,9,1012,339,552,318,227,69,9,1511,64,57,9,8,0,0,137,236,197,45,8,0,0,486,239,219,44,19,0,0,521,47,42,7,4,0,0,109,0,0,0,0,0,0,4,588,513,116,36,3,0,1253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,0,0,0,15,5,5,4,0,0,0,15,3,3,0,0,0,0,8,965,1119,448,296,75,11,2924
117031639,0,0,24,9,4,0,0,0,0,24,13,9,0,5,0,0,27,1310,1293,407,213,73,60,3355,4,0,0,0,0,0,3,8,10,0,0,0,0,24,69,112,77,63,17,6,345,77,123,79,63,16,9,366,22,30,3,0,0,0,55,161,151,38,15,0,7,375,405,335,67,33,11,5,853,1011,805,140,39,11,3,2022,0,0,0,0,0,0,0,1599,1317,252,94,28,9,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,4,3,0,0,36,26,3,4,3,0,0,36,25,6,4,0,0,0,33,1726,1449,341,165,41,20,3743
117031640,3,5,147,41,48,35,16,3,5,153,12,9,3,3,0,0,33,2053,2262,974,609,144,51,6090,52,117,82,58,17,10,329,410,753,298,192,43,10,1697,357,579,387,301,57,13,1693,763,1324,693,488,99,25,3395,213,149,34,23,0,0,413,489,271,68,13,3,0,850,667,387,54,22,0,0,1124,124,59,6,7,0,0,197,10,4,0,0,0,0,14,1491,870,160,65,13,0,2594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,70,38,8,6,0,183,65,70,38,8,6,0,183,10,0,0,3,0,0,22,2388,2385,973,624,130,33,6528
117031641,0,0,6,0,0,4,0,0,0,6,6,6,3,0,0,0,16,1545,2270,853,503,124,71,5370,5,0,0,0,0,0,0,20,30,9,9,0,0,69,74,87,50,31,12,0,246,91,119,54,37,11,0,317,12,22,6,4,0,0,42,43,29,10,4,0,0,80,658,700,219,153,29,12,1759,1024,1467,528,275,45,21,3362,0,0,0,0,0,0,0,1732,2212,762,431,73,27,5233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,17,7,3,3,0,0,25,1838,2336,820,471,86,35,5583
117031642,3,0,57,23,20,9,4,3,0,60,13,15,7,3,0,0,41,2311,2243,805,456,141,61,6024,15,28,17,14,0,0,83,111,136,55,35,3,0,343,298,460,283,228,77,31,1373,410,594,341,266,77,31,1716,105,61,20,13,0,0,195,548,337,88,40,9,3,1018,793,802,230,94,22,3,1941,667,326,48,19,4,0,1072,4,4,0,0,0,0,15,2117,1530,391,162,31,3,4244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,29,12,4,0,0,69,25,29,12,4,0,0,69,22,16,0,0,0,0,33,2585,2197,765,445,113,36,6153
117031643,0,0,16,0,3,7,0,0,0,16,15,18,4,6,5,0,45,720,1250,592,447,132,54,3194,136,247,149,182,75,33,822,44,61,31,29,0,3,163,31,81,59,39,6,0,223,74,145,92,70,10,7,388,7,13,17,4,0,3,41,88,200,96,53,7,0,445,975,1420,472,138,20,3,3031,141,204,91,45,6,0,483,13,7,6,9,0,4,37,1223,1841,677,236,37,10,4038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,16,0,0,7,3,0,0,16,5,7,0,5,0,0,12,1442,2243,926,492,125,51,5275
117031644,0,0,4,31,3,0,0,0,0,36,10,3,3,0,0,0,19,1263,1243,309,200,32,37,3086,10,7,4,3,0,0,25,0,0,0,0,0,0,0,50,99,31,25,9,4,218,50,103,31,25,9,4,222,34,24,6,0,0,0,69,4,0,0,0,0,0,6,107,181,34,20,0,0,338,1488,1250,263,116,20,11,3154,0,0,0,0,0,0,0,1634,1460,300,140,26,11,3571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,12,4,0,0,0,0,0,12,20,4,0,0,0,0,23,1719,1574,337,171,32,17,3848
117031645,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,13,1446,1903,904,995,397,384,6025,5,5,0,0,0,0,4,0,0,0,0,0,0,0,8,3,0,0,0,0,13,8,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,85,30,42,39,28,297,2215,2780,1006,741,330,207,7281,0,0,0,0,0,0,0,2280,2866,1039,779,364,233,7573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,7,0,0,0,0,0,3,29,9,0,0,0,0,47,2323,2883,1045,781,367,240,7644
117031646,0,0,4,0,0,0,0,0,0,4,9,8,0,9,0,6,30,899,964,425,316,140,104,2855,0,0,0,0,0,0,5,0,0,0,0,0,0,4,114,97,53,39,19,5,338,114,97,58,39,23,5,341,0,3,0,0,0,0,0,99,95,26,5,0,0,227,501,445,204,86,24,10,1274,341,409,164,95,26,9,1046,0,0,0,0,0,0,0,940,951,392,192,50,24,2556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,11,3,3,3,0,0,0,11,12,5,0,0,0,0,18,1071,1059,453,241,68,32,2926
117031647,0,0,15,0,5,3,3,0,0,15,8,5,0,0,0,0,17,2460,2505,954,388,112,65,6481,13,17,4,0,3,0,40,49,34,17,5,6,4,118,187,178,94,54,22,9,538,233,213,110,64,24,10,655,63,12,8,0,0,0,87,345,181,48,22,9,0,605,1097,1476,366,123,26,0,3097,1496,1460,401,149,29,8,3537,0,0,4,0,0,0,4,3002,3132,823,291,68,12,7330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,4,3,0,12,8,0,3,4,3,0,12,3,5,0,0,0,0,8,3256,3367,940,359,91,25,8046
117031648,0,0,0,0,0,0,0,0,0,0,13,5,4,0,0,0,16,1033,1896,822,366,76,18,4209,5,6,4,3,0,0,21,28,43,19,13,0,0,109,62,119,58,48,15,8,311,92,164,76,66,21,8,419,10,16,4,0,0,0,27,34,28,0,0,0,0,71,572,979,229,77,9,0,1867,1194,1717,493,177,39,16,3632,0,0,0,0,0,0,0,1814,2743,726,257,44,15,5597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,4,0,0,13,1918,2925,805,322,64,25,6054
118011339,4,0,95,23,35,11,9,4,0,95,27,23,4,5,0,0,63,1911,2616,1144,922,318,109,7020,141,321,203,327,176,54,1225,120,143,122,138,41,6,562,77,138,105,168,51,12,550,198,278,222,308,95,16,1118,298,348,129,69,15,0,856,854,1100,325,141,23,5,2446,522,615,204,70,13,10,1427,202,167,68,21,4,3,471,0,8,4,0,0,0,12,1870,2234,727,301,57,21,5208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,46,22,8,0,0,117,31,46,22,8,0,0,117,3,0,4,0,0,0,12,2248,2884,1176,942,332,97,7673
118011340,0,0,9,4,0,0,3,0,0,10,3,3,3,3,3,0,23,2284,3007,1264,1005,313,109,7979,101,200,136,244,121,45,848,156,193,161,200,50,12,767,58,158,132,224,96,17,684,209,351,293,424,140,28,1447,554,694,328,173,28,4,1784,1271,1489,409,158,21,6,3357,468,386,75,39,8,0,976,47,45,10,0,0,0,103,3,0,0,0,0,0,3,2337,2616,826,371,59,5,6222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,3,3,0,0,0,0,9,9,6,0,0,0,0,13,2667,3176,1259,1044,318,81,8541
118011341,6,5,223,106,65,23,13,6,5,223,16,0,4,0,0,3,28,1848,2146,1024,834,261,85,6200,127,224,171,259,102,31,922,141,213,139,160,40,10,705,250,308,232,297,82,19,1192,396,517,366,458,131,28,1898,272,226,81,55,3,0,630,453,437,121,61,4,4,1075,273,268,80,32,0,0,655,618,708,195,85,19,3,1636,0,6,0,6,0,0,12,1616,1644,482,232,31,7,4014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,103,35,17,0,5,279,117,103,35,17,0,5,279,17,6,0,0,0,0,19,2279,2495,1060,965,261,71,7127
118011342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118011344,0,0,20,0,8,6,0,0,0,20,3,5,5,0,5,4,13,942,1284,669,673,318,90,3976,151,387,215,360,240,62,1409,20,30,20,38,11,5,122,82,100,54,100,37,11,382,99,134,76,136,49,15,509,120,111,59,36,14,0,346,468,504,206,139,32,12,1358,156,159,48,25,3,0,389,20,15,6,3,0,0,41,0,0,0,0,0,4,4,768,797,314,204,54,14,2141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,8,3,0,0,42,12,9,8,3,0,0,42,6,4,0,0,0,0,14,1036,1328,607,708,345,89,4111
