SA2_CODE_2021,C16_CF_NCu15DS_MR_1000_1399,C16_CF_NCu15DS_MR_1400_1799,C16_CF_NCu15DS_MR_1800_2399,C16_CF_NCu15DS_MR_2400_2999,C16_CF_NCu15DS_MR_3000_3999,C16_CF_NCu15DS_MR_4000over,C16_CF_NCu15DS_MR_NS,C16_CF_NCu15DS_Tot,C16_CF_NDCO_MR_0_299,C16_CF_NDCO_MR_300_449,C16_CF_NDCO_MR_450_599,C16_CF_NDCO_MR_600_799,C16_CF_NDCO_MR_800_999,C16_CF_NDCO_MR_1000_1399,C16_CF_NDCO_MR_1400_1799,C16_CF_NDCO_MR_1800_2399,C16_CF_NDCO_MR_2400_2999,C16_CF_NDCO_MR_3000_3999,C16_CF_NDCO_MR_4000over,C16_CF_NDCO_MR_NS,C16_CF_NDCO_Tot,C16_CF_Tot_MR_0_299,C16_CF_Tot_MR_300_449,C16_CF_Tot_MR_450_599,C16_CF_Tot_MR_600_799,C16_CF_Tot_MR_800_999,C16_CF_Tot_MR_1000_1399,C16_CF_Tot_MR_1400_1799,C16_CF_Tot_MR_1800_2399,C16_CF_Tot_MR_2400_2999,C16_CF_Tot_MR_3000_3999,C16_CF_Tot_MR_4000over,C16_CF_Tot_MR_NS,C16_CF_Tot_Tot,C16_1PF_Cu15DS_MR_0_299,C16_1PF_Cu15DS_MR_300_449,C16_1PF_Cu15DS_MR_450_599,C16_1PF_Cu15DS_MR_600_799,C16_1PF_Cu15DS_MR_800_999,C16_1PF_Cu15DS_MR_1000_1399,C16_1PF_Cu15DS_MR_1400_1799,C16_1PF_Cu15DS_MR_1800_2399,C16_1PF_Cu15DS_MR_2400_2999,C16_1PF_Cu15DS_MR_3000_3999,C16_1PF_Cu15DS_MR_4000over,C16_1PF_Cu15DS_MR_NS,C16_1PF_Cu15DS_Tot,C16_1PF_CU15_NDS_MR_0_299,C16_1PF_CU15_NDS_MR_300_449,C16_1PF_CU15_NDS_MR_450_599,C16_1PF_CU15_NDS_MR_600_799,C16_1PF_CU15_NDS_MR_800_999,C16_1PF_CU15_NDS_MR_1000_1399,C16_1PF_CU15_NDS_MR_1400_1799,C16_1PF_CU15_NDS_MR_1800_2399,C16_1PF_CU15_NDS_MR_2400_2999,C16_1PF_CU15_NDS_MR_3000_3999,C16_1PF_CU15_NDS_MR_4000over,C16_1PF_CU15_NDS_MR_NS,C16_1PF_CU15_NDS_Tot,C16_1PF_NCu15DS_MR_0_299,C16_1PF_NCu15DS_MR_300_449,C16_1PF_NCu15DS_MR_450_599,C16_1PF_NCu15DS_MR_600_799,C16_1PF_NCu15DS_MR_800_999,C16_1PF_NCu15DS_MR_1000_1399,C16_1PF_NCu15DS_MR_1400_1799,C16_1PF_NCu15DS_MR_1800_2399,C16_1PF_NCu15DS_MR_2400_2999,C16_1PF_NCu15DS_MR_3000_3999,C16_1PF_NCu15DS_MR_4000over,C16_1PF_NCu15DS_MR_NS,C16_1PF_NCu15DS_Tot,C16_1PF_NDCO_MR_0_299,C16_1PF_NDCO_MR_300_449,C16_1PF_NDCO_MR_450_599,C16_1PF_NDCO_MR_600_799,C16_1PF_NDCO_MR_800_999,C16_1PF_NDCO_MR_1000_1399,C16_1PF_NDCO_MR_1400_1799,C16_1PF_NDCO_MR_1800_2399,C16_1PF_NDCO_MR_2400_2999,C16_1PF_NDCO_MR_3000_3999,C16_1PF_NDCO_MR_4000over,C16_1PF_NDCO_MR_NS,C16_1PF_NDCO_Tot,C16_1PF_Tot_MR_0_299,C16_1PF_Tot_MR_300_449,C16_1PF_Tot_MR_450_599,C16_1PF_Tot_MR_600_799,C16_1PF_Tot_MR_800_999,C16_1PF_Tot_MR_1000_1399,C16_1PF_Tot_MR_1400_1799,C16_1PF_Tot_MR_1800_2399,C16_1PF_Tot_MR_2400_2999,C16_1PF_Tot_MR_3000_3999,C16_1PF_Tot_MR_4000over,C16_1PF_Tot_MR_NS,C16_1PF_Tot_Tot,C16_Tot_MR_0_299,C16_Tot_MR_300_449,C16_Tot_MR_450_599,C16_Tot_MR_600_799,C16_Tot_MR_800_999,C16_Tot_MR_1000_1399,C16_Tot_MR_1400_1799,C16_Tot_MR_1800_2399,C16_Tot_MR_2400_2999,C16_Tot_MR_3000_3999,C16_Tot_MR_4000over,C16_Tot_MR_NS,C16_Tot_Tot,C21_CFNC_MR_0_299,C21_CFNC_MR_300_449,C21_CFNC_MR_450_599,C21_CFNC_MR_600_799,C21_CFNC_MR_800_999,C21_CFNC_MR_1000_1399,C21_CFNC_MR_1400_1799,C21_CFNC_MR_1800_2399,C21_CFNC_MR_2400_2999,C21_CFNC_MR_3000_3999,C21_CFNC_MR_4000over,C21_CFNC_MR_NS,C21_CFNC_Tot,C21_CF_Cu15DS_MR_0_299,C21_CF_Cu15DS_MR_300_449,C21_CF_Cu15DS_MR_450_599,C21_CF_Cu15DS_MR_600_799,C21_CF_Cu15DS_MR_800_999,C21_CF_Cu15DS_MR_1000_1399,C21_CF_Cu15DS_MR_1400_1799,C21_CF_Cu15DS_MR_1800_2399,C21_CF_Cu15DS_MR_2400_2999,C21_CF_Cu15DS_MR_3000_3999,C21_CF_Cu15DS_MR_4000over,C21_CF_Cu15DS_MR_NS,C21_CF_Cu15DS_Tot,C21_CF_Cu15NDS_MR_0_299,C21_CF_Cu15NDS_MR_300_449,C21_CF_Cu15NDS_MR_450_599,C21_CF_Cu15NDS_MR_600_799,C21_CF_Cu15NDS_MR_800_999,C21_CF_Cu15NDS_MR_1000_1399,C21_CF_Cu15NDS_MR_1400_1799,C21_CF_Cu15NDS_MR_1800_2399,C21_CF_Cu15NDS_MR_2400_2999,C21_CF_Cu15NDS_MR_3000_3999,C21_CF_Cu15NDS_MR_4000over,C21_CF_Cu15NDS_MR_NS,C21_CF_Cu15NDS_Tot,C21_CF_NCu15DS_MR_0_299,C21_CF_NCu15DS_MR_300_449,C21_CF_NCu15DS_MR_450_599,C21_CF_NCu15DS_MR_600_799,C21_CF_NCu15DS_MR_800_999,C21_CF_NCu15DS_MR_1000_1399,C21_CF_NCu15DS_MR_1400_1799,C21_CF_NCu15DS_MR_1800_2399,C21_CF_NCu15DS_MR_2400_2999,C21_CF_NCu15DS_MR_3000_3999,C21_CF_NCu15DS_MR_4000over,C21_CF_NCu15DS_MR_NS,C21_CF_NCu15DS_Tot,C21_CF_NDCO_MR_0_299,C21_CF_NDCO_MR_300_449,C21_CF_NDCO_MR_450_599,C21_CF_NDCO_MR_600_799,C21_CF_NDCO_MR_800_999,C21_CF_NDCO_MR_1000_1399,C21_CF_NDCO_MR_1400_1799,C21_CF_NDCO_MR_1800_2399,C21_CF_NDCO_MR_2400_2999,C21_CF_NDCO_MR_3000_3999,C21_CF_NDCO_MR_4000over,C21_CF_NDCO_MR_NS,C21_CF_NDCO_Tot,C21_CF_Tot_MR_0_299,C21_CF_Tot_MR_300_449,C21_CF_Tot_MR_450_599,C21_CF_Tot_MR_600_799,C21_CF_Tot_MR_800_999,C21_CF_Tot_MR_1000_1399,C21_CF_Tot_MR_1400_1799,C21_CF_Tot_MR_1800_2399,C21_CF_Tot_MR_2400_2999,C21_CF_Tot_MR_3000_3999,C21_CF_Tot_MR_4000over,C21_CF_Tot_MR_NS,C21_CF_Tot_Tot,C21_1PF_Cu15DS_MR_0_299,C21_1PF_Cu15DS_MR_300_449,C21_1PF_Cu15DS_MR_450_599,C21_1PF_Cu15DS_MR_600_799,C21_1PF_Cu15DS_MR_800_999,C21_1PF_Cu15DS_MR_1000_1399,C21_1PF_Cu15DS_MR_1400_1799,C21_1PF_Cu15DS_MR_1800_2399,C21_1PF_Cu15DS_MR_2400_2999,C21_1PF_Cu15DS_MR_3000_3999
116031319,32,54,103,45,42,8,19,329,14,4,10,7,16,31,33,79,42,34,18,17,312,55,20,17,32,43,163,292,562,310,211,82,73,1869,3,0,0,0,4,3,3,3,8,4,0,0,29,4,0,0,3,0,14,19,31,20,4,3,11,111,0,0,3,6,0,10,3,14,9,3,5,0,48,8,8,0,3,3,26,16,25,8,5,3,10,104,15,8,4,8,5,44,41,78,44,17,11,20,300,101,32,30,51,70,267,404,782,447,270,116,115,2684,38,11,8,13,21,44,54,145,96,63,21,35,537,11,6,0,3,3,13,29,66,47,29,23,17,253,20,3,4,7,18,42,109,311,193,133,48,69,963,14,0,4,3,5,39,32,78,46,46,22,22,308,15,3,6,5,4,34,44,79,48,50,24,27,348,58,8,11,15,35,139,218,537,339,266,113,133,1866,0,0,0,0,0,0,9,10,5,3
117011320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,8,6,0,21,0,0,0,0,0,0,0,0,0,0
117011321,6,12,17,13,22,17,6,105,6,3,0,0,6,13,9,19,11,16,14,3,99,21,10,10,9,18,62,52,136,125,239,162,37,876,0,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,5,11,4,10,0,5,51,0,0,0,0,0,4,8,3,7,9,5,4,28,7,0,0,0,5,9,4,8,7,7,3,0,53,7,3,0,0,6,15,18,26,12,26,8,12,134,40,19,12,14,37,91,90,214,186,317,223,61,1301,17,8,3,4,9,25,24,81,68,85,77,25,422,4,0,0,0,0,5,11,17,11,28,31,11,119,8,0,4,3,4,14,19,89,109,154,213,39,665,9,0,0,0,0,7,11,25,25,31,39,9,159,11,0,0,4,0,7,9,25,19,16,15,11,115,31,6,8,7,4,36,49,153,157,230,303,70,1054,0,0,0,0,0,0,3,0,0,6
117011323,9,11,18,13,12,18,6,105,0,3,3,3,4,11,3,11,3,14,14,7,74,24,3,4,10,14,31,51,99,67,110,136,26,582,0,0,0,0,0,0,0,4,0,0,0,0,9,5,0,0,0,3,0,8,10,6,9,4,3,42,3,0,0,0,0,6,7,3,0,3,0,0,19,3,0,0,8,3,0,0,9,3,6,4,0,37,8,0,0,9,5,9,19,24,5,19,13,3,111,36,11,10,22,32,58,90,150,96,159,166,41,855,14,7,3,9,0,15,18,55,53,46,51,15,285,4,0,4,0,0,4,0,12,13,17,25,10,88,14,0,0,5,4,10,26,64,68,88,141,18,434,6,0,6,3,0,4,16,25,14,19,35,8,130,5,3,0,5,0,11,11,13,14,20,12,13,112,25,4,7,16,6,29,49,115,105,142,220,49,763,0,0,0,0,0,0,0,0,0,5
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011634,10,4,17,11,8,10,0,83,5,0,4,4,0,8,10,12,3,6,3,4,56,27,3,7,16,14,40,53,85,55,91,91,19,497,0,0,0,0,0,0,0,5,0,0,0,0,7,6,0,0,5,4,0,0,10,0,3,0,0,29,3,0,0,0,0,4,0,0,0,0,0,0,15,5,0,0,0,0,3,0,3,0,0,6,0,23,9,6,0,3,10,8,3,19,3,12,7,0,70,38,7,5,23,28,57,74,131,69,114,120,27,697,10,0,0,3,8,14,8,22,19,22,24,11,143,4,0,0,0,0,10,0,11,5,11,14,4,60,14,0,0,0,0,17,19,42,32,51,70,17,246,0,0,0,0,0,8,12,15,7,17,13,8,82,9,3,0,3,3,3,4,16,3,10,14,6,75,25,6,0,12,8,32,36,82,48,81,107,38,467,0,0,0,0,0,0,0,0,0,0
117011635,17,9,18,9,27,10,5,101,7,0,0,4,4,21,7,15,10,17,6,10,103,27,4,4,13,6,62,53,119,126,173,108,37,719,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,4,0,3,4,8,8,5,38,0,0,0,0,0,3,3,6,4,3,3,3,31,4,0,0,0,3,3,4,4,10,7,0,3,52,12,0,0,4,6,13,9,21,20,18,11,14,121,43,3,7,20,27,86,103,202,217,277,165,74,1233,23,3,0,0,12,32,43,100,119,132,85,33,583,0,4,0,4,0,5,11,5,12,19,25,3,87,8,0,0,5,6,15,24,73,76,134,154,35,528,0,0,0,5,3,10,10,18,13,28,18,7,114,3,4,0,3,0,13,8,15,16,20,14,10,115,21,3,5,14,10,37,49,124,115,210,208,55,846,0,0,0,0,0,0,0,0,0,5
117021327,9,3,16,16,17,18,5,98,3,3,0,0,8,9,11,9,3,12,18,3,78,38,11,11,3,23,57,57,157,116,236,308,27,1042,0,0,0,0,0,0,0,0,5,0,0,0,8,9,0,4,0,0,7,8,13,4,14,5,3,66,0,0,0,0,0,4,3,3,4,3,0,0,24,3,9,0,3,0,5,6,10,5,8,6,4,55,18,6,4,7,9,22,20,27,15,22,17,4,159,80,21,14,19,35,101,113,257,196,387,456,40,1720,33,6,0,7,5,35,32,80,91,108,206,28,633,4,6,0,0,0,0,8,12,12,21,45,3,107,28,7,5,0,7,26,38,66,68,160,330,20,746,11,5,0,0,4,13,9,14,16,29,46,5,157,6,0,0,3,0,9,4,9,9,6,17,9,64,50,13,0,13,15,42,59,93,100,214,437,44,1080,0,0,0,0,0,0,0,0,0,0
117021328,8,8,6,5,6,0,0,43,0,0,0,0,0,0,7,7,6,0,0,3,34,12,4,4,7,9,25,40,66,84,114,71,23,470,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,5,0,4,4,6,7,7,0,5,40,5,0,3,0,3,4,4,3,4,3,3,0,28,5,6,0,0,0,0,6,9,5,0,0,5,29,6,0,3,3,0,6,16,23,16,7,7,3,103,28,17,7,16,21,50,78,128,157,193,148,34,864,6,4,0,3,8,9,14,42,49,83,114,9,347,0,0,0,0,4,3,0,0,8,7,10,0,33,7,0,0,3,6,12,17,46,62,116,115,13,402,5,0,0,0,0,3,3,5,4,5,4,6,32,0,0,0,0,0,8,9,8,3,6,4,3,49,16,0,0,3,11,27,26,58,81,129,130,24,513,0,0,0,0,0,0,0,5,0,3
117021636,3,5,7,4,9,8,3,50,3,0,0,5,0,5,4,7,4,14,7,3,49,24,3,0,12,8,40,38,96,82,156,126,29,629,0,0,0,0,0,0,0,0,0,6,0,0,12,0,0,0,0,3,6,3,14,4,8,4,0,45,0,0,0,0,0,0,3,4,0,0,0,0,13,3,0,3,0,3,7,7,13,4,6,3,0,47,5,0,3,0,4,13,14,35,13,19,7,0,117,45,12,6,16,21,71,76,180,151,255,183,43,1063,18,4,6,5,6,19,21,54,50,78,104,16,370,4,0,0,0,5,4,7,9,4,16,13,5,72,7,4,4,3,4,12,22,50,53,116,183,17,476,3,5,0,0,0,4,6,11,9,10,12,0,70,8,0,0,3,7,9,4,3,0,4,4,3,52,24,10,6,11,12,25,43,75,70,150,221,22,666,0,0,0,0,0,0,3,0,0,5
117021637,7,10,13,9,13,9,0,56,5,3,0,0,3,7,6,10,8,8,9,3,49,18,14,0,7,10,47,54,97,76,139,100,20,577,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,9,7,13,8,4,8,6,50,0,0,0,3,3,5,5,8,0,3,0,0,27,3,0,0,3,4,8,3,9,10,5,0,0,35,7,0,0,4,8,19,14,30,15,8,10,6,120,46,11,3,16,30,94,86,195,134,209,158,35,1008,10,7,0,8,3,16,34,56,65,79,81,18,374,5,0,0,0,0,0,8,13,3,21,23,3,72,11,0,0,0,9,19,22,42,61,84,130,20,405,3,0,0,0,0,3,9,15,10,8,16,6,70,8,0,3,0,8,7,0,10,4,3,11,10,63,20,3,0,7,13,31,45,79,84,115,172,34,605,0,0,0,0,3,6,0,0,3,0
117031329,7,0,0,0,3,4,0,19,0,0,0,0,0,0,0,0,0,3,9,0,14,6,3,5,4,4,6,5,11,14,34,58,14,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,5,3,0,21,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,3,0,4,4,0,15,3,0,0,0,4,0,7,8,8,8,11,0,45,26,12,6,3,15,43,39,62,73,117,178,22,586,18,0,3,6,5,15,11,36,36,69,158,19,382,0,0,0,0,0,3,0,0,0,3,0,0,9,5,0,0,0,0,0,7,10,12,24,50,12,112,0,0,0,0,0,3,3,0,0,4,12,0,28,0,0,0,0,0,4,0,0,0,0,10,0,14,8,0,0,0,0,6,6,10,9,27,71,11,164,0,0,0,0,0,0,0,0,0,0
117031330,4,6,12,7,11,12,3,54,4,0,0,0,0,4,6,5,5,5,6,0,27,24,4,5,9,4,31,53,107,101,172,165,18,692,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,14,17,5,3,0,54,0,0,0,0,0,4,5,5,3,4,5,0,28,0,0,0,0,3,3,4,6,9,0,0,0,27,6,0,0,4,4,16,10,25,24,20,7,0,111,68,10,13,12,17,91,112,291,258,381,329,34,1616,35,3,0,10,11,47,58,133,163,263,262,44,1046,0,0,0,0,0,3,5,6,4,7,9,6,42,8,5,0,0,0,31,20,60,85,155,247,20,637,0,0,0,0,3,11,4,8,5,17,16,4,74,0,0,0,0,0,0,0,3,5,8,4,0,32,14,7,5,8,8,52,31,85,102,189,277,27,792,0,0,0,0,0,0,0,0,0,0
117031331,8,0,10,7,5,14,6,58,6,0,0,0,0,5,3,5,7,9,10,0,40,23,4,3,9,3,24,27,68,42,97,161,18,486,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,7,5,0,10,7,0,36,0,0,0,0,0,0,0,8,8,0,4,0,20,5,0,0,0,3,0,0,5,0,4,6,0,23,4,3,0,0,0,4,12,17,11,16,19,0,89,57,8,14,22,15,51,75,153,104,203,303,33,1041,26,9,3,5,7,26,24,70,72,98,158,27,526,0,0,0,0,0,0,0,0,0,9,21,0,41,18,0,6,0,6,16,18,23,31,81,158,16,360,3,0,0,0,0,3,3,4,4,12,35,5,71,8,0,3,0,0,3,0,5,3,4,12,0,44,26,0,3,0,5,17,22,33,48,110,222,26,506,0,0,0,0,0,0,0,0,0,0
117031333,0,0,4,0,0,7,0,18,0,0,0,0,0,4,0,0,0,0,9,0,13,10,0,0,0,0,9,8,24,11,32,49,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,29,0,0,0,0,0,0,0,3,0,0,5,0,10,0,0,0,0,0,0,0,3,3,0,4,3,17,5,0,0,0,0,6,3,12,5,4,10,7,60,32,8,14,9,16,51,48,109,70,123,199,18,690,31,3,0,7,7,24,21,74,60,100,165,24,517,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,3,10,6,19,50,12,116,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,3,0,0,0,3,0,11,0,0,0,0,0,5,4,12,11,19,65,18,144,0,0,0,0,0,0,0,0,0,0
117031336,0,0,3,5,0,5,3,21,3,0,0,0,0,0,0,4,3,0,0,0,19,14,4,0,3,0,6,13,39,24,39,65,10,223,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,3,3,4,9,4,30,0,0,0,0,0,0,0,7,0,0,0,0,8,3,0,0,4,0,0,5,0,0,0,3,0,19,7,0,0,3,0,5,7,10,7,4,13,4,62,41,7,4,7,17,39,55,119,101,145,229,28,798,20,4,5,8,10,24,34,61,51,96,190,21,515,0,0,0,0,0,0,0,0,0,3,3,0,6,11,5,0,3,3,5,7,17,17,39,85,5,192,0,0,0,0,0,0,0,0,0,6,12,4,23,0,0,0,0,0,0,3,0,0,0,3,0,18,10,5,0,6,9,5,14,17,17,44,105,10,239,0,0,0,0,0,0,0,0,0,4
117031638,0,0,0,3,4,5,0,16,5,0,0,0,0,0,0,0,0,0,0,0,6,8,3,3,0,3,6,16,31,26,58,65,9,221,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,4,0,3,0,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,5,5,0,15,0,0,0,0,0,5,3,8,4,9,9,3,41,24,4,8,4,3,25,26,63,61,110,127,18,475,11,7,0,6,0,4,7,27,25,56,68,10,218,0,0,0,0,0,0,4,3,0,11,8,0,24,9,0,0,0,0,9,3,10,15,33,71,5,153,4,0,0,0,0,3,0,3,4,8,7,5,34,0,0,0,0,0,4,0,3,0,5,7,0,16,5,0,0,0,0,13,6,24,15,45,94,10,229,0,0,0,0,0,0,0,0,0,0
117031639,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,6,8,0,0,0,0,4,7,14,12,6,16,4,61,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,6,0,22,14,0,0,3,0,15,19,32,47,37,44,7,227,17,0,0,0,5,6,7,31,21,24,30,13,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,5,10,22,3,53,0,0,0,0,0,0,0,0,0,6,3,0,5,0,0,0,0,0,0,0,0,0,0,4,0,6,8,0,0,0,0,0,5,12,12,8,27,0,71,0,0,0,0,0,0,0,0,0,0
117031640,6,12,8,0,13,12,0,55,0,0,0,0,3,0,0,4,3,9,8,0,29,16,0,6,4,12,26,40,60,59,116,134,22,483,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,10,5,0,5,3,5,0,30,0,0,0,0,0,0,0,3,0,3,0,0,10,3,0,0,0,4,5,0,4,5,3,0,0,22,9,3,0,0,4,14,5,10,11,10,6,5,74,37,12,9,12,26,72,77,130,119,220,253,38,996,17,7,8,5,11,14,25,62,48,105,167,13,482,4,0,0,0,0,4,0,5,8,0,24,3,53,9,0,5,4,0,10,13,23,43,83,171,16,379,0,0,4,0,5,5,4,7,11,11,27,5,71,0,3,0,0,3,5,0,7,3,3,3,4,24,16,9,3,6,12,21,19,39,64,106,220,22,525,0,0,0,0,0,0,0,0,3,0
117031641,3,0,7,0,3,4,0,23,5,0,0,0,0,3,3,0,4,0,10,0,33,20,5,0,10,9,9,26,48,38,44,81,17,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,7,0,29,3,0,0,0,0,0,0,3,0,0,0,0,11,4,0,0,0,0,0,3,4,3,5,0,0,26,8,0,0,5,0,3,8,15,12,4,12,0,66,54,7,3,13,7,46,55,110,88,117,198,24,720,25,0,6,9,8,16,16,32,39,61,98,23,328,4,0,0,0,0,4,0,3,6,0,3,0,14,13,0,5,0,6,8,10,22,32,44,67,13,208,8,0,0,0,0,3,0,0,6,3,9,0,42,3,0,0,0,0,0,3,0,0,4,10,3,29,23,0,5,0,3,7,13,30,45,56,89,20,292,0,0,0,0,0,0,0,0,0,0
117031642,0,0,3,5,8,8,0,21,0,0,0,0,0,0,0,5,4,3,0,0,20,12,0,3,3,6,23,22,49,32,69,78,7,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,7,3,0,28,0,0,0,0,0,0,4,3,0,0,0,0,14,0,0,0,0,0,5,5,0,0,7,3,0,18,3,0,0,0,0,12,7,8,8,9,6,3,64,21,3,8,5,13,46,58,118,99,187,185,18,773,26,8,6,8,8,25,18,55,52,96,117,21,424,0,0,0,0,0,0,0,0,4,0,11,0,17,6,0,0,4,7,6,12,29,30,47,112,16,267,0,0,0,0,0,0,5,4,3,6,14,0,38,5,0,0,0,0,0,0,5,6,3,7,0,22,7,4,0,4,7,14,20,38,44,52,147,22,350,0,0,0,0,0,0,0,0,0,0
117031643,4,9,13,3,12,12,4,53,3,0,0,3,0,3,3,3,3,5,0,4,38,18,3,0,11,5,23,26,66,47,71,75,18,367,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,4,0,3,4,0,15,0,0,0,0,0,5,0,3,4,3,0,0,21,3,0,0,0,0,3,3,5,0,4,0,0,22,8,0,0,0,0,11,7,16,4,8,5,0,65,35,6,8,11,12,66,66,148,85,136,111,25,700,16,3,6,0,6,24,27,87,98,101,67,24,448,0,0,0,0,0,4,6,3,0,5,5,0,29,10,0,0,3,5,6,20,43,47,77,126,8,338,6,0,0,0,3,7,4,9,4,14,14,8,62,5,0,0,6,3,0,6,6,5,5,7,10,61,21,3,0,5,12,15,31,63,61,101,153,21,484,0,0,0,0,0,0,0,0,0,0
117031644,0,0,0,3,0,5,0,13,0,0,0,0,0,0,0,0,6,0,7,0,10,7,0,0,0,0,0,5,7,6,10,32,5,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,8,3,0,0,0,0,3,0,0,0,0,5,0,12,6,0,0,0,0,3,4,0,0,0,12,0,25,26,0,0,4,4,16,13,20,17,51,96,11,264,15,0,0,0,3,6,12,19,12,22,60,18,162,0,0,0,0,0,0,0,0,0,0,4,0,11,4,0,0,0,0,0,0,7,9,8,24,7,52,0,0,0,0,0,0,0,5,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,6,0,10,8,0,0,0,0,3,0,8,6,8,44,8,88,0,0,0,0,0,0,0,0,0,0
117031645,3,3,3,3,4,8,0,30,11,0,0,0,0,3,0,6,0,6,3,0,26,18,3,0,4,3,12,14,35,30,29,44,3,194,0,0,0,0,0,0,0,0,5,0,3,0,6,0,0,0,0,0,0,0,11,4,8,3,3,28,0,0,0,0,0,0,5,4,0,5,8,0,23,0,0,0,0,0,4,0,0,0,0,7,5,23,5,0,0,0,0,5,8,14,13,13,18,6,78,38,0,7,7,10,30,34,99,69,95,102,19,510,25,3,5,0,9,15,23,23,30,43,84,13,283,0,0,0,0,0,0,3,0,0,0,4,5,12,4,0,0,0,0,3,4,8,13,23,37,3,109,3,0,0,0,3,0,4,3,0,7,7,0,28,0,0,0,0,0,3,0,4,6,5,6,0,22,7,0,0,0,6,11,14,20,20,34,53,7,170,0,0,0,0,0,0,0,0,0,0
