SA2_CODE_2021,C16_F_a_4_8_FH_One_PFam,C16_F_a_4_8_FH_oth_fa,C16_F_a_4_8_FH_Tot,C16_F_a_4_8_LP_H,C16_F_a_4_8_GH,C16_F_a_4_8_OH,C16_F_a_4_8_Tot,C16_F_a_9m_FH_CF_no_ch,C16_F_a_9m_FH_CF_w_ch,C16_F_a_9m_FH_One_PFam,C16_F_a_9m_FH_oth_fa,C16_F_a_9m_FH_Tot,C16_F_a_9m_LP_H,C16_F_a_9m_GH,C16_F_a_9m_OH,C16_F_a_9m_Tot,C16_F_a_a_h_FH_CF_no_ch,C16_F_a_a_h_FH_CF_w_ch,C16_F_a_a_h_FH_One_PFam,C16_F_a_a_h_FH_oth_fa,C16_F_a_a_h_FH_Tot,C16_F_a_a_h_LP_H,C16_F_a_a_h_GH,C16_F_a_a_h_OH,C16_F_a_a_h_Tot,C16_F_a_Tot_FH_CF_no_ch,C16_F_a_Tot_FH_CF_w_ch,C16_F_a_Tot_FH_One_PFam,C16_F_a_Tot_FH_oth_fa,C16_F_a_Tot_FH_Tot,C16_F_a_Tot_LP_H,C16_F_a_Tot_GH,C16_F_a_Tot_OH,C16_F_a_Tot_Tot,C16_OD_C_c_hb_FH_CF_no_ch,C16_OD_C_c_hb_FH_CF_w_ch,C16_OD_C_c_hb_FH_One_PFam,C16_OD_C_c_hb_FH_oth_fa,C16_OD_C_c_hb_FH_Tot,C16_OD_C_c_hb_LP_H,C16_OD_C_c_hb_GH,C16_OD_C_c_hb_OH,C16_OD_C_c_hb_Tot,C16_OD_Ih_t_s_FH_CF_no_ch,C16_OD_Ih_t_s_FH_CF_w_ch,C16_OD_Ih_t_s_FH_One_PFam,C16_OD_Ih_t_s_FH_oth_fa,C16_OD_Ih_t_s_FH_Tot,C16_OD_Ih_t_s_LP_H,C16_OD_Ih_t_s_GH,C16_OD_Ih_t_s_OH,C16_OD_Ih_t_s_Tot,C16_OD_H_f_so_FH_CF_no_ch,C16_OD_H_f_so_FH_CF_w_ch,C16_OD_H_f_so_FH_One_PFam,C16_OD_H_f_so_FH_oth_fa,C16_OD_H_f_so_FH_Tot,C16_OD_H_f_so_LP_H,C16_OD_H_f_so_GH,C16_OD_H_f_so_OH,C16_OD_H_f_so_Tot,C16_OD_Tot_FH_CF_no_ch,C16_OD_Tot_FH_CF_w_ch,C16_OD_Tot_FH_One_PFam,C16_OD_Tot_FH_oth_fa,C16_OD_Tot_FH_Tot,C16_OD_Tot_LP_H,C16_OD_Tot_GH,C16_OD_Tot_OH,C16_OD_Tot_Tot,C16_DS_ns_FH_CF_no_ch,C16_DS_ns_FH_CF_w_ch,C16_DS_ns_FH_One_PFam,C16_DS_ns_FH_oth_fa,C16_DS_ns_FH_Tot,C16_DS_ns_LP_H,C16_DS_ns_GH,C16_DS_ns_OH,C16_DS_NS_Tot,C16_Tot_FH_CF_no_ch,C16_Tot_FH_CF_w_ch,C16_Tot_FH_One_PFam,C16_Tot_FH_oth_fa,C16_Tot_FH_Tot,C16_Tot_LP_H,C16_Tot_GH,C16_Tot_OH,C16_Tot_Tot,C21_S_h_FH_CF_no_ch,C21_S_h_FH_CF_w_ch,C21_S_h_FH_One_PFam,C21_S_h_FH_oth_fa,C21_S_h_FH_Tot,C21_S_h_LP_H,C21_S_h_GH,C21_S_h_OH,C21_S_h_Tot,C21_SDRTHT1S_FH_CF_no_ch,C21_SDRTHT1S_FH_CF_w_ch,C21_SDRTHT1S_FH_One_PFam,C21_SDRTHT1S_FH_oth_fa,C21_SDRTHT1S_FH_Tot,C21_SDRTHT1S_LP_H,C21_SDRTHT1S_GH,C21_SDRTHT1S_OH,C21_SDRTHT1S_Tot,C21_SDRTHT2S_FH_CF_no_ch,C21_SDRTHT2S_FH_CF_w_ch,C21_SDRTHT2S_FH_One_PFam,C21_SDRTHT2S_FH_oth_fa,C21_SDRTHT2S_FH_Tot,C21_SDRTHT2S_LP_H,C21_SDRTHT2S_GH,C21_SDRTHT2S_OH,C21_SDRTHT2S_Tot,C21_SDRTHT_Tot_FH_CF_no_ch,C21_SDRTHT_Tot_FH_CF_w_ch,C21_SDRTHT_Tot_FH_One_PFam,C21_SDRTHT_Tot_FH_oth_fa,C21_SDRTHT_Tot_FH_Tot,C21_SDRTHT_Tot_LP_H,C21_SDRTHT_Tot_GH,C21_SDRTHT_Tot_OH,C21_SDRTHT_Tot_Tot,C21_F_a_1_2_FH_CF_no_ch,C21_F_a_1_2_FH_CF_w_ch,C21_F_a_1_2_FH_One_PFam,C21_F_a_1_2_FH_oth_fa,C21_F_a_1_2_FH_Tot,C21_F_a_1_2_LP_H,C21_F_a_1_2_GH,C21_F_a_1_2_OH,C21_F_a_1_2_Tot,C21_F_a_3_FH_CF_no_ch,C21_F_a_3_FH_CF_w_ch,C21_F_a_3_FH_One_PFam,C21_F_a_3_FH_oth_fa,C21_F_a_3_FH_Tot,C21_F_a_3_LP_H,C21_F_a_3_GH,C21_F_a_3_OH,C21_F_a_3_Tot,C21_F_a_4_8_FH_CF_no_ch,C21_F_a_4_8_FH_CF_w_ch,C21_F_a_4_8_FH_One_PFam,C21_F_a_4_8_FH_oth_fa,C21_F_a_4_8_FH_Tot,C21_F_a_4_8_LP_H,C21_F_a_4_8_GH,C21_F_a_4_8_OH,C21_F_a_4_8_Tot,C21_F_a_9m_FH_CF_no_ch,C21_F_a_9m_FH_CF_w_ch,C21_F_a_9m_FH_One_PFam,C21_F_a_9m_FH_oth_fa,C21_F_a_9m_FH_Tot,C21_F_a_9m_LP_H,C21_F_a_9m_GH,C21_F_a_9m_OH,C21_F_a_9m_Tot,C21_F_a_a_h_FH_CF_no_ch,C21_F_a_a_h_FH_CF_w_ch,C21_F_a_a_h_FH_One_PFam,C21_F_a_a_h_FH_oth_fa,C21_F_a_a_h_FH_Tot,C21_F_a_a_h_LP_H,C21_F_a_a_h_GH,C21_F_a_a_h_OH,C21_F_a_a_h_Tot,C21_F_a_Tot_FH_CF_no_ch,C21_F_a_Tot_FH_CF_w_ch,C21_F_a_Tot_FH_One_PFam,C21_F_a_Tot_FH_oth_fa,C21_F_a_Tot_FH_Tot,C21_F_a_Tot_LP_H,C21_F_a_Tot_GH,C21_F_a_Tot_OH,C21_F_a_Tot_Tot,C21_OD_C_c_hb_FH_CF_no_ch,C21_OD_C_c_hb_FH_CF_w_ch,C21_OD_C_c_hb_FH_One_PFam,C21_OD_C_c_hb_FH_oth_fa,C21_OD_C_c_hb_FH_Tot,C21_OD_C_c_hb_LP_H,C21_OD_C_c_hb_GH,C21_OD_C_c_hb_OH,C21_OD_C_c_hb_Tot,C21_OD_Ih_t_s_FH_CF_no_ch,C21_OD_Ih_t_s_FH_CF_w_ch,C21_OD_Ih_t_s_FH_One_PFam,C21_OD_Ih_t_s_FH_oth_fa,C21_OD_Ih_t_s_FH_Tot,C21_OD_Ih_t_s_LP_H,C21_OD_Ih_t_s_GH,C21_OD_Ih_t_s_OH,C21_OD_Ih_t_s_Tot,C21_OD_H_f_so_FH_CF_no_ch,C21_OD_H_f_so_FH_CF_w_ch,C21_OD_H_f_so_FH_One_PFam,C21_OD_H_f_so_FH_oth_fa
116011306,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,3,16,8,5,3,29,29,0,3,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,9,0,4,0,0,3,0,0,3,9,4,6,6,0,11,4,0,0,19,1196,3290,1054,106,5636,875,156,248,6910,1163,2954,994,115,5220,804,148,312,6479,14,45,9,0,74,72,9,17,170,97,305,83,10,493,108,23,36,663,110,348,90,10,564,180,33,55,832,14,9,0,0,22,39,3,7,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,5,0,26,9,0,0,40,22,16,6,0,55,49,3,7,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116011307,4,0,7,17,0,0,16,..,..,..,..,..,..,..,..,..,0,0,0,0,5,5,0,0,9,21,6,11,0,40,218,3,43,306,0,0,0,0,0,0,0,0,0,3,3,0,0,7,5,0,0,10,8,3,5,4,19,5,3,0,25,11,9,5,4,25,10,3,0,38,3,4,0,0,11,9,0,0,25,1819,3391,1094,132,6442,1725,208,341,8717,1808,3296,1056,131,6287,1397,212,318,8210,10,11,10,0,30,58,4,12,106,54,71,44,4,171,95,8,31,303,62,83,53,4,202,153,8,44,405,14,6,3,0,26,204,3,59,291,0,0,0,0,0,9,0,0,6,10,0,0,0,6,19,0,5,31,0,0,0,0,0,0,0,0,0,22,27,5,4,56,22,6,5,83,41,31,12,4,87,253,10,68,421,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,4,9,0,0,0
116011560,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,6,0,0,6,9,5,5,0,11,19,4,4,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,3,0,0,3,0,0,0,5,742,1708,607,61,3117,683,107,174,4085,602,1304,403,56,2370,492,88,121,3069,64,87,71,0,221,107,14,34,374,102,313,94,13,526,156,27,46,762,167,401,167,15,744,267,41,75,1139,0,3,4,0,11,25,0,4,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,0,0,30,7,8,4,43,14,18,5,0,40,33,8,7,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116011561,7,5,114,21,0,8,152,..,..,..,..,..,..,..,..,..,5,0,0,0,0,4,0,0,12,59,64,13,8,147,104,3,22,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,12,9,3,0,30,991,2202,650,87,3935,846,156,206,5135,930,1714,549,73,3259,690,159,216,4332,31,52,15,6,103,54,6,14,176,102,329,87,15,535,113,28,38,711,136,379,100,16,636,162,37,46,885,12,10,3,3,23,47,4,16,86,0,0,0,0,0,0,0,7,7,62,69,19,5,158,48,29,35,264,0,0,0,0,0,0,0,7,5,12,14,8,0,35,10,3,7,48,84,84,31,12,212,99,33,70,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116011626,0,0,8,3,0,0,10,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,8,3,0,0,15,9,0,3,18,0,0,0,0,0,0,0,0,0,6,5,0,0,6,3,0,0,15,0,3,0,0,4,0,0,0,4,3,6,4,0,12,3,0,0,17,0,0,0,0,9,5,0,0,15,985,1964,532,62,3544,764,122,186,4612,993,1759,465,52,3267,680,111,163,4217,19,24,15,0,59,34,9,5,105,63,126,39,8,235,144,4,24,407,79,153,56,8,300,179,8,27,513,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,110,138,27,3,273,92,19,28,415,0,0,0,0,0,0,0,0,0,13,8,3,3,26,15,6,0,51,122,148,24,8,302,111,27,30,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,3,0,0
116011627,12,0,39,13,5,8,57,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,42,76,25,0,148,27,6,14,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,0,5,0,0,13,3,6,0,15,633,1445,390,47,2507,541,111,124,3277,494,924,226,32,1671,364,60,76,2173,29,74,22,5,133,42,8,10,191,101,330,141,7,575,130,41,56,790,130,401,166,9,710,168,39,60,982,4,8,0,0,15,3,4,4,23,26,37,3,3,70,14,7,5,94,147,287,36,15,492,114,37,36,671,0,0,0,0,0,0,0,0,0,0,8,0,0,10,7,0,6,21,178,343,44,20,585,144,44,42,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116021309,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,3,0,0,8,714,2884,419,43,4054,272,82,60,4470,774,2827,394,39,4034,291,54,57,4434,5,12,11,0,24,13,4,5,39,13,40,15,0,70,12,0,6,83,11,52,23,3,94,18,4,6,119,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116021562,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,3,26,3,0,29,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,209,666,121,5,1006,89,17,26,1133,190,564,100,3,861,83,14,11,972,0,6,0,0,5,0,0,0,10,25,82,23,0,125,23,0,0,149,21,88,28,7,137,18,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116021563,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,87,218,60,8,365,74,5,8,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,5,0,5,0,0,5,0,0,0,5,7,20,7,0,32,23,5,0,58,1299,3750,898,73,6019,765,122,194,7099,1113,2947,603,49,4713,553,94,140,5501,93,187,51,8,342,108,15,19,481,222,707,162,16,1113,197,29,64,1396,313,899,214,25,1451,305,43,81,1876,18,60,12,3,96,27,4,6,136,0,0,0,0,0,0,0,0,0,74,87,21,9,192,55,9,25,280,0,0,0,0,0,0,0,0,0,4,11,4,0,18,0,0,0,21,92,156,38,8,307,86,16,33,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116021628,28,0,133,60,12,20,216,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,78,57,39,6,173,78,12,29,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,12,0,0,0,14,958,3677,419,35,5090,371,79,201,5737,759,3451,372,22,4603,251,63,83,4997,107,48,5,0,157,99,4,8,270,61,270,53,0,393,43,10,8,450,169,314,63,0,549,142,9,15,721,0,3,4,0,8,0,0,0,8,8,14,7,0,35,22,0,3,50,57,87,38,7,188,99,15,11,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,109,45,7,230,124,17,13,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116021629,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,5,15,0,50,89,4,12,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,5,15,0,50,89,4,12,155,0,4,0,0,10,0,0,0,9,75,114,33,6,224,118,8,44,398,798,2823,264,39,3925,379,52,149,4509,0,9,0,0,9,0,0,4,10,25,41,9,0,68,14,0,0,87,23,46,8,0,76,15,0,4,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,10,0,0,0,9,3,4,0,0,10,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116021630,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,4,3,0,0,0,10,0,0,0,15,0,0,0,0,3,0,0,0,3,0,0,0,0,3,4,0,0,6,6,19,9,0,29,7,3,18,59,5,18,9,0,35,10,3,17,69,8,6,6,0,17,5,0,4,27,563,963,423,44,1990,408,73,176,2645,906,1994,563,62,3525,571,109,213,4415,15,19,10,0,49,9,4,10,69,10,23,6,0,39,13,0,5,54,23,46,21,7,89,23,4,10,123,0,0,7,0,6,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,5,0,20,8,0,4,26,3,11,8,0,23,5,0,4,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,5,0,0
116021631,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,9,5,0,4,15,3,9,0,0,9,5,0,4,15,0,3,4,0,5,5,0,0,9,200,479,71,9,760,88,11,50,906,517,1805,211,16,2548,172,40,82,2841,0,4,3,0,13,4,0,0,17,9,17,0,0,28,3,3,6,38,9,21,8,0,34,9,3,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,5,0,0,10,0,5,0,0,3,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116021632,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,11,0,18,46,0,32,98,0,0,0,0,0,0,0,0,0,3,8,0,0,7,0,0,4,19,11,10,10,0,34,51,3,35,120,3,3,0,0,6,0,0,0,7,376,895,153,16,1447,211,28,92,1781,897,3744,544,45,5227,325,129,186,5859,52,91,27,4,175,59,9,21,265,52,162,29,0,238,27,15,12,295,98,249,58,3,411,89,22,35,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,278,146,18,825,434,79,159,1497,0,0,0,0,0,0,0,0,0,4,9,0,0,10,3,0,0,15,393,280,146,18,839,440,79,158,1518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,4,0
116021633,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,7,595,2025,304,27,2952,450,50,90,3539,544,1765,274,19,2605,405,37,54,3103,23,65,13,0,99,12,3,8,117,79,230,54,5,370,47,12,14,437,108,295,67,3,467,56,14,17,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116031313,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,3,0,0,8,9,12,11,3,36,81,0,19,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,3,0,4,3,0,8,0,0,0,9,0,5,4,0,3,0,0,0,12,894,1794,1494,110,4293,1038,136,445,5913,850,1594,1171,115,3729,886,134,461,5208,4,30,29,5,68,23,0,17,109,64,100,243,7,417,185,10,122,739,66,135,268,11,485,209,12,137,846,8,0,3,0,14,59,3,16,86,5,0,0,0,3,21,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,20,8,0,39,10,0,5,54,15,20,14,4,49,85,5,19,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116031314,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,395,1303,363,24,2078,260,34,91,2461,442,1231,357,26,2060,275,37,95,2465,5,5,0,0,9,15,3,3,32,9,18,10,0,34,0,0,3,48,11,27,7,0,49,18,0,3,77,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,12,5,0,0,16,0,4,3,0,13,5,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116031315,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,9,0,0,0,0,7,0,0,0,7,0,6,3,0,5,3,0,0,15,840,3209,805,68,4918,576,78,230,5806,949,2920,773,68,4704,575,93,240,5615,41,84,41,10,168,89,8,14,278,37,166,59,4,268,41,14,9,330,77,249,99,12,435,126,18,21,607,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,7,0,42,19,0,4,59,13,21,7,0,42,18,0,5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116031316,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,4,12,11,25,3,48,163,11,67,287,0,0,0,0,0,0,0,0,0,0,0,6,0,7,10,0,3,19,3,0,0,0,8,0,0,0,11,0,0,10,0,17,14,0,3,31,6,6,3,0,13,7,4,0,19,1160,2206,1436,117,4915,1192,158,512,6768,924,2165,1307,103,4503,1015,155,494,6167,63,23,18,0,98,152,5,13,267,28,56,92,5,183,71,0,45,304,90,75,111,5,286,223,11,54,574,3,4,8,0,16,83,3,12,117,11,11,0,0,20,85,3,14,124,36,59,13,0,107,23,0,0,136,0,0,0,0,0,0,0,0,0,12,8,5,0,28,9,4,0,48,62,80,26,0,173,205,12,34,425,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0
116031317,150,20,635,213,40,50,936,..,..,..,..,..,..,..,..,..,0,0,0,0,3,4,0,0,3,249,420,212,31,910,400,55,121,1486,0,3,0,0,3,0,0,0,3,0,3,3,0,10,7,0,6,20,0,5,4,0,7,0,0,5,9,0,13,4,0,17,9,0,11,32,3,4,5,0,13,4,0,0,22,1092,2831,1261,116,5305,1289,194,430,7221,697,1636,807,75,3219,716,108,310,4348,92,290,82,15,468,138,14,43,672,90,444,142,6,684,103,17,53,860,179,730,224,19,1156,243,33,95,1533,10,5,0,0,13,61,0,14,86,27,58,44,7,129,95,11,23,267,193,320,145,31,688,382,60,50,1184,0,0,0,0,0,0,0,0,0,10,6,5,0,21,18,0,0,45,238,389,189,34,856,561,74,92,1581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
116031318,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116031319,0,0,9,8,0,0,20,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,13,30,16,0,66,33,0,12,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,14,0,0,4,19,4,14,6,0,15,4,0,3,27,3,4,0,0,11,0,0,0,10,1122,3047,821,80,5066,732,101,237,6131,1091,2577,760,74,4496,744,108,228,5571,27,83,40,3,150,48,3,20,223,89,459,104,7,651,88,8,38,789,121,535,136,14,807,132,14,62,1011,10,19,13,0,37,23,4,10,77,9,0,0,0,7,40,0,8,53,6,14,4,0,33,11,6,12,53,0,0,0,0,0,0,0,0,0,15,19,9,0,39,18,0,5,61,37,46,36,0,117,90,5,36,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0
117011320,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,11,0,0,0,0,0,0,0,0,0,9,5,6,0,22,0,0,0,26,9,5,6,0,25,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,31,10,6,112,50,5,38,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,31,10,6,112,50,5,38,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011321,71,5,435,169,56,97,757,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,364,390,156,15,929,424,98,150,1607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,13,0,29,8,0,8,48,3,9,13,0,27,8,0,8,48,3,9,0,0,13,8,0,7,24,785,1486,433,50,2754,744,157,222,3874,258,657,167,18,1105,176,36,29,1351,73,99,33,0,209,66,12,9,303,135,355,91,6,588,102,10,18,717,212,456,122,10,804,163,28,26,1015,32,31,21,6,87,133,6,30,259,132,204,75,9,416,170,15,30,627,463,390,111,21,983,479,77,87,1621,7,9,0,0,19,4,0,13,38,0,3,0,0,7,3,0,0,10,639,626,212,26,1507,788,99,157,2557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,5,5
117011323,49,12,347,97,44,49,536,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,428,547,262,37,1274,579,138,204,2193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,8,0,0,0,8,0,3,0,0,3,0,0,0,3,802,1366,535,81,2784,1055,199,316,4358,292,653,180,30,1154,213,36,42,1451,56,62,41,10,163,125,13,15,323,56,106,85,6,252,164,15,30,466,114,170,116,16,417,292,29,47,785,8,6,4,0,17,95,5,4,126,238,311,211,26,787,510,62,76,1439,361,374,94,18,849,297,113,95,1358,266,174,61,15,510,181,75,66,833,0,0,0,0,0,0,0,0,5,873,869,371,58,2173,1087,255,243,3764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
