SA2_CODE_2021,C11_Neg_Ni_inc_1PF_1C,C11_Neg_Ni_inc_1PF_2C,C11_Neg_Ni_inc_1PF_3C,C11_Neg_Ni_inc_1PF_4mor_c,C11_Neg_Ni_inc_Tot,C11_1_149_1PF_1C,C11_1_149_1PF_2C,C11_1_149_1PF_3C,C11_1_149_1PF_4mC,C11_1_149_Tot,C11_150_299_1PF_1C,C11_150_299_1PF_2C,C11_150_299_1PF_3C,C11_150_299_1PF_4mC,C11_150_299_Tot,C11_300_399_1PF_1C,C11_300_399_1PF_2C,C11_300_399_1PF_3C,C11_300_399_1PF_4mC,C11_300_399_Tot,C11_400_499_1PF_1C,C11_400_499_1PF_2C,C11_400_499_1PF_3C,C11_400_499_1PF_4mC,C11_400_499_Tot,C11_500_649_1PF_1C,C11_500_649_1PF_2C,C11_500_649_1PF_3C,C11_500_649_1PF_4mC,C11_500_649_Tot,C11_650_799_1PF_1C,C11_650_799_1PF_2C,C11_650_799_1PF_3C,C11_650_799_1PF_4mC,C11_650_799_Tot,C11_800_999_1PF_1C,C11_800_999_1PF_2C,C11_800_999_1PF_3C,C11_800_999_1PF_4mC,C11_800_999_Tot,C11_1000_1499_1PF_1C,C11_1000_1499_1PF_2C,C11_1000_1499_1PF_3C,C11_1000_1499_1PF_4mC,C11_1000_1499_Tot,C11_1500_1999_1PF_1C,C11_1500_1999_1PF_2C,C11_1500_1999_1PF_3C,C11_1500_1999_1PF_4mC,C11_1500_1999_Tot,C11_2000_2499_1PF_1C,C11_2000_2499_1PF_2C,C11_2000_2499_1PF_3C,C11_2000_2499_1PF_4mC,C11_2000_2499_Tot,C11_2500_2999_1PF_1C,C11_2500_2999_1PF_2C,C11_2500_2999_1PF_3C,C11_2500_2999_1PF_4mC,C11_2500_2999_Tot,C11_3000_3999_1PF_1C,C11_3000_3999_1PF_2C,C11_3000_3999_1PF_3C,C11_3000_3999_1PF_4mC,C11_3000_3999_Tot,C11_4000more_1PF_1C,C11_4000more_1PF_2C,C11_4000more_1PF_3C,C11_4000more_1PF_4mo_ch,C11_4000more_Tot,C11_Par_inc_st_1PF_1C,C11_Par_inc_st_1PF_2C,C11_Par_inc_st_1PF_3C,C11_Par_inc_st_1PF_4mC,C11_Par_inc_st_Tot,C11_All_inc_ns_1PF_1Ch,C11_All_inc_ns_1PF_2C,C11_All_inc_ns_1PF_3C,C11_All_inc_ns_1PF_4mC,C11_All_inc_ns_Tot,C11_Tot_1PF_1C,C11_Tot_1PF_2C,C11_Tot_1PF_3C,C11_Tot_1PF_4mC,C11_Tot_Tot,C16_Neg_Ni_inc_1PF_1C,C16_Neg_Ni_inc_1PF_2C,C16_Neg_Ni_inc_1PF_3C,C16_Neg_Ni_inc_1PF_4mor_c,C16_Neg_Ni_inc_Tot,C16_1_149_1PF_1C,C16_1_149_1PF_2C,C16_1_149_1PF_3C,C16_1_149_1PF_4mC,C16_1_149_Tot,C16_150_299_1PF_1C,C16_150_299_1PF_2C,C16_150_299_1PF_3C,C16_150_299_1PF_4mC,C16_150_299_Tot,C16_300_399_1PF_1C,C16_300_399_1PF_2C,C16_300_399_1PF_3C,C16_300_399_1PF_4mC,C16_300_399_Tot,C16_400_499_1PF_1C,C16_400_499_1PF_2C,C16_400_499_1PF_3C,C16_400_499_1PF_4mC,C16_400_499_Tot,C16_500_649_1PF_1C,C16_500_649_1PF_2C,C16_500_649_1PF_3C,C16_500_649_1PF_4mC,C16_500_649_Tot,C16_650_799_1PF_1C,C16_650_799_1PF_2C,C16_650_799_1PF_3C,C16_650_799_1PF_4mC,C16_650_799_Tot,C16_800_999_1PF_1C,C16_800_999_1PF_2C,C16_800_999_1PF_3C,C16_800_999_1PF_4mC,C16_800_999_Tot,C16_1000_1499_1PF_1C,C16_1000_1499_1PF_2C,C16_1000_1499_1PF_3C,C16_1000_1499_1PF_4mC,C16_1000_1499_Tot,C16_1500_1999_1PF_1C,C16_1500_1999_1PF_2C,C16_1500_1999_1PF_3C,C16_1500_1999_1PF_4mC,C16_1500_1999_Tot,C16_2000_2499_1PF_1C,C16_2000_2499_1PF_2C,C16_2000_2499_1PF_3C,C16_2000_2499_1PF_4mC,C16_2000_2499_Tot,C16_2500_2999_1PF_1C,C16_2500_2999_1PF_2C,C16_2500_2999_1PF_3C,C16_2500_2999_1PF_4mC,C16_2500_2999_Tot,C16_3000_3999_1PF_1C,C16_3000_3999_1PF_2C,C16_3000_3999_1PF_3C,C16_3000_3999_1PF_4mC,C16_3000_3999_Tot,C16_4000more_1PF_1C,C16_4000more_1PF_2C,C16_4000more_1PF_3C,C16_4000more_1PF_4mo_ch,C16_4000more_Tot,C16_Par_inc_st_1PF_1C,C16_Par_inc_st_1PF_2C,C16_Par_inc_st_1PF_3C,C16_Par_inc_st_1PF_4mC,C16_Par_inc_st_Tot,C16_All_inc_ns_1PF_1Ch,C16_All_inc_ns_1PF_2C,C16_All_inc_ns_1PF_3C,C16_All_inc_ns_1PF_4mC,C16_All_inc_ns_Tot,C16_Tot_1PF_1C,C16_Tot_1PF_2C,C16_Tot_1PF_3C,C16_Tot_1PF_4mC,C16_Tot_Tot,C21_Neg_Ni_inc_1PF_1C,C21_Neg_Ni_inc_1PF_2C,C21_Neg_Ni_inc_1PF_3C,C21_Neg_Ni_inc_1PF_4mor_c,C21_Neg_Ni_inc_Tot,C21_1_149_1PF_1C,C21_1_149_1PF_2C,C21_1_149_1PF_3C,C21_1_149_1PF_4mC,C21_1_149_Tot,C21_150_299_1PF_1C,C21_150_299_1PF_2C,C21_150_299_1PF_3C,C21_150_299_1PF_4mC,C21_150_299_Tot,C21_300_399_1PF_1C,C21_300_399_1PF_2C,C21_300_399_1PF_3C,C21_300_399_1PF_4mC,C21_300_399_Tot,C21_400_499_1PF_1C,C21_400_499_1PF_2C,C21_400_499_1PF_3C,C21_400_499_1PF_4mC,C21_400_499_Tot,C21_500_649_1PF_1C,C21_500_649_1PF_2C,C21_500_649_1PF_3C,C21_500_649_1PF_4mC,C21_500_649_Tot
121021406,7,0,4,0,10,4,4,4,0,6,8,3,5,0,17,11,4,5,0,18,23,7,10,0,38,8,4,0,0,10,23,14,8,3,45,28,12,0,0,45,71,36,12,3,116,44,25,14,4,86,22,14,5,0,41,28,12,5,0,46,16,3,5,0,25,0,0,4,0,7,18,21,8,5,51,5,4,0,0,14,313,172,66,15,570,8,5,3,0,9,7,0,0,0,7,3,8,0,0,12,4,0,0,0,11,14,3,0,0,19,21,8,0,0,31,22,10,0,3,35,25,8,8,0,38,47,28,11,0,86,43,27,9,0,86,39,19,0,0,66,13,10,0,0,31,21,16,3,3,40,9,3,5,0,15,22,23,12,4,60,7,3,0,0,6,296,170,72,13,552,6,5,0,0,9,0,0,0,0,0,3,0,0,0,6,0,0,0,0,9,14,5,0,0,15,11,3,4,0,23
121021577,16,14,0,0,28,11,3,0,0,12,15,10,0,0,24,11,11,0,0,20,30,4,0,0,35,12,4,0,0,21,31,10,0,0,44,38,11,0,0,50,81,15,3,0,101,39,15,0,0,57,23,6,3,0,28,20,4,0,0,23,4,0,0,0,3,0,0,0,0,4,27,10,3,0,44,0,6,0,0,7,355,120,22,3,496,7,6,0,0,21,4,0,0,0,4,12,4,0,0,19,7,3,0,0,12,14,8,3,0,21,26,5,0,0,40,36,11,0,0,46,35,10,0,0,39,91,22,0,0,118,57,16,0,0,75,28,13,0,0,42,16,3,5,0,25,5,8,0,0,14,4,0,0,0,7,26,13,0,0,39,5,3,0,0,9,376,124,16,7,525,15,3,0,0,17,3,0,0,0,5,8,0,0,0,8,9,0,0,0,14,20,7,0,0,23,29,9,0,0,32
121021578,9,0,0,0,9,3,3,0,0,8,3,5,0,0,6,10,8,0,0,16,12,6,0,0,26,13,3,0,0,17,30,13,4,0,45,35,10,0,0,42,49,17,4,0,66,26,25,9,0,57,22,4,0,0,25,12,3,5,0,16,11,0,0,0,7,0,0,0,0,0,19,25,3,0,52,3,6,0,0,6,246,130,32,6,404,9,0,0,0,9,4,3,0,0,3,4,0,0,0,6,6,0,4,0,6,5,4,0,0,11,9,7,0,0,23,25,9,0,0,36,25,10,5,0,36,67,17,3,0,87,36,12,0,0,51,20,15,0,0,33,6,0,3,0,13,6,7,0,0,14,9,4,0,0,9,17,12,4,3,35,4,0,0,0,4,250,111,23,9,393,6,4,0,0,12,0,0,0,0,5,4,0,0,0,3,10,0,0,0,13,7,0,0,0,9,3,6,0,0,10
121021579,7,8,0,0,17,0,3,0,0,5,7,4,0,0,17,9,3,0,0,18,18,8,3,0,30,11,3,0,0,11,17,10,0,0,31,14,6,0,0,24,43,16,0,0,58,26,5,0,0,35,14,10,0,0,18,8,6,0,0,9,9,9,0,0,16,0,0,0,0,0,15,15,4,0,32,5,0,0,0,4,206,99,17,3,329,7,6,0,0,13,9,0,0,0,6,6,0,0,0,7,6,0,0,0,7,12,0,0,0,21,10,8,0,0,23,10,3,0,4,22,26,0,0,0,31,56,12,5,0,77,30,12,0,4,43,26,13,3,0,36,11,6,0,0,18,12,3,0,0,18,4,3,0,0,11,22,14,3,0,33,0,0,0,0,4,245,92,16,8,361,16,10,0,0,25,5,0,0,0,3,4,0,0,0,7,0,0,0,0,6,12,5,0,0,12,7,5,5,0,14
121031407,20,15,3,0,39,8,5,0,0,21,9,3,7,0,20,13,9,0,0,22,21,19,3,0,49,5,4,3,0,13,20,15,0,0,34,27,15,0,0,43,57,26,5,0,84,34,17,12,0,64,24,13,0,0,31,38,28,11,3,79,18,3,0,0,18,3,5,4,0,8,27,28,9,4,65,8,0,0,0,14,334,193,58,12,598,49,14,6,4,70,3,3,0,0,9,14,8,3,0,25,10,3,0,0,10,13,9,0,0,16,22,15,4,4,35,9,12,6,0,29,25,16,3,0,43,78,34,9,3,118,59,26,11,0,92,38,26,0,0,65,30,7,4,0,41,24,22,11,0,54,24,15,5,0,51,41,18,13,5,70,0,0,0,0,0,439,217,63,11,730,38,34,4,0,80,0,7,0,0,11,11,3,3,0,13,3,3,0,0,10,14,5,0,0,23,20,9,3,0,32
121031408,16,8,3,5,28,8,3,0,0,13,12,4,0,0,17,6,0,3,0,13,13,9,0,0,26,4,6,0,0,13,15,15,5,3,33,14,13,0,0,31,64,30,7,0,99,48,24,4,0,77,14,18,0,0,34,30,40,10,0,84,28,3,9,0,37,0,9,5,0,14,19,15,11,5,47,0,0,0,0,9,300,193,55,16,568,21,6,3,3,29,7,5,0,0,9,8,4,0,0,12,4,0,4,0,10,10,0,0,0,14,19,13,4,0,38,17,12,0,0,32,27,9,0,4,33,66,27,10,5,105,46,31,9,0,93,35,25,3,0,63,18,12,0,0,33,28,18,13,0,59,27,13,4,4,50,32,40,10,0,75,7,0,0,0,3,366,219,57,19,654,17,19,3,0,36,8,3,0,0,7,4,6,0,0,10,7,6,0,0,13,5,4,3,0,14,18,0,0,0,22
121031409,10,5,0,0,13,6,0,0,0,6,5,5,0,0,13,5,7,0,0,14,13,4,3,0,15,4,0,4,0,14,21,11,0,0,37,14,7,0,0,24,52,19,4,0,74,41,18,0,3,62,21,9,0,0,27,33,23,4,0,58,21,13,0,0,29,6,3,0,0,6,16,10,3,3,38,4,3,0,0,7,252,136,31,6,430,4,10,0,0,18,4,0,0,0,9,6,3,0,0,12,7,0,0,0,7,5,5,3,0,7,16,6,3,0,25,4,3,0,0,15,20,7,0,0,33,27,23,0,3,65,25,22,7,0,57,30,12,0,0,50,12,7,3,0,23,23,22,3,0,42,12,20,0,0,33,15,23,6,0,44,4,0,0,0,3,221,162,42,8,424,16,13,0,0,30,0,3,3,0,3,0,0,0,0,4,0,4,0,0,11,5,0,0,0,6,7,9,0,0,14
121031410,9,8,0,0,15,0,0,0,0,6,8,0,0,0,12,6,9,0,0,19,11,9,0,0,29,13,4,0,0,15,15,9,0,0,29,13,5,3,0,20,41,19,9,0,62,30,22,8,0,57,26,4,3,0,31,24,27,3,5,56,18,14,3,0,27,3,3,7,0,9,26,25,13,5,62,4,0,0,0,9,246,164,49,12,465,20,9,3,0,27,5,0,0,0,5,3,10,0,0,15,4,0,0,0,5,4,3,0,0,10,13,8,5,0,24,25,10,0,0,35,23,12,4,0,38,59,24,8,0,95,43,23,7,0,75,38,10,7,0,52,16,14,3,0,35,24,25,4,0,49,21,6,3,0,31,26,25,10,3,58,0,5,0,0,3,320,186,43,8,556,21,6,0,0,26,3,0,0,0,8,0,3,0,0,6,11,4,0,0,19,12,3,6,0,17,19,8,0,0,22
121031411,10,4,0,0,16,6,0,0,0,4,3,5,0,0,15,12,7,0,0,15,5,9,5,0,17,7,3,0,0,15,23,11,0,0,36,26,6,5,0,32,61,31,8,0,92,40,12,5,6,62,31,5,5,0,38,17,28,7,0,57,16,12,0,0,23,0,3,0,0,5,23,22,0,0,43,3,0,0,0,3,274,153,35,10,475,6,5,0,0,9,0,7,6,0,7,0,3,0,0,7,7,3,0,0,12,10,9,0,0,17,8,3,0,0,17,20,5,0,0,34,21,11,0,0,44,51,29,9,0,83,46,20,8,0,73,29,20,3,3,58,16,11,0,0,34,13,19,6,0,37,5,10,5,0,21,25,21,8,0,55,3,0,0,0,4,281,170,37,11,506,13,10,3,0,29,0,0,0,0,3,4,0,0,0,6,0,0,0,0,0,6,5,0,0,10,14,7,4,0,21
121031412,6,0,0,0,9,7,3,0,0,12,8,3,0,0,10,6,6,0,0,10,14,5,0,0,22,10,0,0,0,11,17,9,0,0,32,13,5,5,0,22,42,27,3,4,80,27,25,4,0,59,23,6,0,0,34,30,18,6,5,60,14,8,4,0,26,0,4,0,0,4,25,20,8,0,53,3,4,0,0,10,240,152,38,13,446,15,7,3,0,25,5,5,0,0,11,11,4,0,0,15,5,0,0,0,5,0,3,0,0,3,7,7,0,0,12,12,6,0,0,22,19,7,3,0,26,50,16,4,0,65,36,21,0,0,56,24,15,5,0,45,22,11,0,0,32,19,19,4,0,45,16,7,3,4,33,21,15,10,0,50,6,3,0,0,6,263,139,45,7,455,10,11,0,0,24,5,0,0,0,8,0,0,0,0,10,3,3,0,0,4,9,3,0,0,14,8,9,0,0,19
121041413,10,5,0,0,8,3,0,0,0,4,0,0,0,0,7,11,3,0,0,15,12,5,0,0,20,6,0,0,0,6,20,3,3,0,33,17,13,4,0,30,71,21,0,0,90,40,20,3,0,60,24,3,0,0,24,58,26,3,0,87,19,7,3,0,28,3,3,0,0,3,39,26,4,0,69,8,0,0,0,5,342,131,19,0,496,4,3,0,0,13,0,0,0,0,3,4,0,0,0,12,4,0,0,0,10,9,3,0,0,13,13,4,0,0,14,15,6,0,0,18,24,0,0,0,30,65,20,0,0,87,53,19,6,0,79,53,27,0,0,78,15,5,0,0,24,36,26,3,0,69,29,14,0,0,45,27,24,0,0,49,4,0,0,0,4,352,160,26,4,540,7,3,0,0,9,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,0,0,0,8,12,11,0,0,24
121041414,9,5,0,0,19,7,4,0,0,10,8,0,0,0,8,16,0,0,0,17,8,3,0,0,16,5,0,0,0,5,18,6,0,0,21,14,8,0,0,20,47,20,0,0,71,52,21,5,0,71,20,0,0,0,17,43,23,0,0,75,19,3,0,0,26,3,0,0,0,6,22,17,3,0,43,12,0,0,0,12,311,116,14,0,436,5,5,0,0,12,6,0,0,0,9,4,3,0,0,8,5,0,0,0,10,9,3,0,0,10,16,9,0,0,24,21,6,0,0,29,15,3,0,0,20,46,18,4,0,67,51,18,0,0,71,40,12,0,0,50,14,0,0,0,17,34,23,3,0,58,21,22,0,0,35,27,21,4,0,54,3,0,0,0,6,322,141,16,3,482,10,7,0,0,10,3,3,0,0,8,3,0,0,0,3,4,0,0,0,5,5,0,0,0,5,9,5,0,0,14
121041416,0,0,0,0,0,3,0,0,0,7,3,0,0,0,6,12,0,0,0,15,9,4,0,0,13,6,3,0,0,12,16,5,0,0,19,16,3,0,0,25,55,11,0,0,64,33,11,0,0,48,17,0,0,0,16,39,9,0,0,55,9,7,3,0,20,6,0,0,0,9,26,11,0,0,37,3,3,0,0,8,265,66,15,0,348,6,3,0,0,12,0,0,0,0,4,3,3,0,0,9,6,0,0,0,9,3,0,0,0,12,12,12,0,0,23,13,5,0,0,23,16,7,0,0,24,53,19,0,0,66,33,11,4,0,44,60,9,0,0,66,19,7,0,0,26,52,23,0,0,66,23,10,0,0,31,27,13,4,0,42,0,0,0,0,0,318,121,11,0,451,16,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,14,3,0,0,11,10,8,0,0,13
121041417,7,8,0,0,14,0,0,0,0,0,3,0,0,0,3,5,0,0,0,5,9,3,0,0,7,0,0,0,0,3,8,0,0,0,9,11,4,0,0,18,25,6,0,0,35,10,4,0,0,14,10,3,0,0,13,29,10,0,0,40,13,0,0,0,15,0,0,0,0,4,17,9,0,0,22,0,0,0,0,0,140,53,10,3,202,5,0,0,0,9,4,5,0,0,9,0,0,0,0,0,5,0,0,0,5,0,3,0,0,4,6,0,0,0,3,6,0,0,0,10,7,3,0,0,11,32,6,0,0,35,17,10,0,0,26,26,4,0,0,32,11,0,0,0,13,20,7,3,0,33,15,9,0,0,30,15,4,3,0,28,3,0,0,0,6,170,62,10,3,242,5,3,3,0,13,0,0,0,0,0,3,0,0,0,3,6,0,0,0,7,9,0,0,0,6,0,8,0,0,5
121041688,4,5,0,0,4,0,0,0,0,0,7,0,0,0,8,3,0,0,0,5,20,5,3,0,27,4,0,0,0,10,18,9,0,0,27,15,4,0,0,20,51,13,0,0,65,28,13,0,0,41,15,0,0,0,19,43,21,11,0,78,10,8,0,0,21,4,0,0,0,4,20,6,8,0,38,0,0,0,0,3,246,88,24,3,366,11,0,0,0,12,3,0,0,0,9,8,0,0,0,5,4,6,0,0,10,4,3,0,0,9,11,6,0,0,13,10,6,0,0,17,13,0,0,0,21,42,10,5,0,55,31,16,7,0,52,18,12,3,0,35,14,4,0,0,20,31,17,3,0,47,17,3,0,0,25,19,21,7,0,48,0,0,0,0,9,244,109,31,3,387,12,0,0,0,12,3,0,0,0,3,0,0,0,0,6,0,0,0,0,0,3,3,0,0,9,10,0,0,0,13
121041689,8,0,0,5,9,7,0,0,0,10,3,0,3,0,7,0,0,0,0,4,20,4,0,0,26,6,3,0,0,11,14,0,0,0,17,17,8,0,0,21,45,14,4,0,58,32,17,5,0,54,11,5,6,4,22,43,33,5,0,89,12,0,0,0,14,0,3,0,0,4,18,18,12,0,42,3,0,0,0,3,244,113,36,8,397,6,4,0,0,15,0,0,0,0,0,7,0,0,0,9,5,3,0,0,14,4,4,0,0,5,8,11,0,0,18,14,4,5,0,16,20,3,0,0,20,39,19,3,0,56,35,14,4,0,51,31,11,0,0,47,11,6,0,0,16,18,26,12,6,57,19,12,0,0,36,20,24,11,3,58,5,0,0,0,6,242,135,46,3,422,19,7,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,8,0,0,15,12,5,0,0,17
122011418,5,5,0,0,6,3,6,0,0,12,14,6,0,0,17,16,3,5,0,23,22,14,0,0,39,18,3,3,0,30,32,15,0,0,55,34,16,0,0,55,70,36,13,0,113,45,18,9,0,71,21,6,0,0,29,35,26,6,3,73,10,8,0,0,24,0,0,0,0,0,23,12,10,0,50,8,0,0,0,6,357,181,50,9,591,7,4,0,0,12,0,4,0,0,3,9,0,0,0,12,0,9,0,0,9,5,3,0,0,16,19,6,6,0,32,15,10,0,0,31,20,11,0,0,34,66,26,6,0,97,49,24,4,0,77,34,33,4,0,76,11,12,0,0,25,22,24,13,6,56,9,11,0,0,26,31,28,14,0,68,3,4,0,0,10,314,204,49,10,574,9,0,0,0,14,6,0,0,0,8,4,0,0,0,8,0,0,0,0,0,3,6,0,0,11,16,9,0,0,23
122011419,5,5,0,0,9,0,5,0,0,3,11,4,6,0,12,12,6,0,0,18,20,7,3,0,27,14,0,5,0,16,26,19,4,0,54,20,9,0,0,35,54,28,3,4,87,43,18,7,0,74,23,11,0,0,27,45,11,3,0,62,14,6,0,0,24,0,0,0,0,0,37,15,8,0,56,11,0,0,0,9,336,137,42,4,520,12,3,5,0,19,4,3,0,0,3,6,3,0,0,9,9,6,0,0,13,12,4,0,0,16,14,0,0,0,17,12,10,5,0,27,35,4,3,0,47,61,24,10,0,90,43,14,0,0,56,34,19,5,0,59,19,6,0,0,27,25,24,3,0,57,17,11,0,0,31,36,26,7,0,66,4,0,0,0,13,342,163,33,3,543,8,5,0,0,11,0,0,0,0,4,0,0,0,0,4,3,3,0,0,3,9,3,0,0,13,8,6,0,0,15
122021420,0,3,0,0,6,0,0,0,0,0,0,0,0,0,4,13,0,0,0,14,16,4,5,0,19,5,3,5,0,11,28,10,3,0,40,19,9,5,0,32,53,32,7,3,89,21,12,5,0,37,9,8,0,0,23,24,9,5,0,43,7,6,0,0,11,0,0,0,0,0,22,26,14,6,68,3,0,0,0,3,221,133,42,8,403,0,3,0,0,5,4,0,0,0,4,4,3,0,0,4,7,4,0,0,6,13,0,0,0,11,16,9,0,0,22,11,3,0,0,18,11,11,6,0,25,47,23,6,0,71,37,13,5,0,61,19,5,4,4,33,15,4,0,0,23,9,7,0,0,22,7,3,0,0,13,25,23,9,0,58,11,7,0,0,15,231,109,36,10,386,4,0,0,0,8,0,0,0,0,5,0,0,0,0,6,0,3,0,0,4,5,4,0,0,7,11,6,0,0,16
122021421,0,3,0,0,4,0,0,0,0,4,9,3,0,0,13,11,0,0,0,11,15,8,0,0,27,5,0,0,0,8,11,8,5,0,23,8,9,0,0,25,39,7,0,0,57,21,6,3,0,31,3,3,4,0,11,10,11,0,0,27,6,0,0,0,8,5,0,0,0,4,8,8,12,0,34,0,0,0,0,8,152,80,41,0,273,0,6,0,0,3,0,0,0,0,0,0,3,0,0,4,3,4,0,0,9,4,0,0,0,5,3,0,0,0,7,12,4,3,0,21,13,4,6,0,20,32,14,0,0,52,21,9,3,0,36,14,8,0,0,33,4,3,3,0,12,4,4,0,0,13,6,3,5,0,16,15,10,8,0,31,4,0,0,0,4,139,86,33,8,259,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,5,4,5,0,10,3,0,0,0,9,4,7,0,0,10
122021422,3,0,4,0,9,3,5,3,0,5,3,3,0,0,12,6,3,0,0,9,19,13,4,4,35,6,0,0,0,10,21,18,0,0,41,36,10,0,0,50,51,27,8,0,86,39,12,4,0,55,11,4,5,0,24,17,13,10,0,41,4,6,0,0,8,3,0,0,0,5,24,13,0,6,45,0,3,0,0,10,259,138,37,13,436,0,3,3,0,10,0,0,0,0,5,5,0,0,0,4,6,5,0,0,7,4,7,0,0,16,7,12,4,0,23,14,8,0,0,24,22,15,0,0,40,39,28,6,0,76,41,20,4,0,58,29,14,3,0,42,10,7,4,3,16,17,12,0,0,32,10,3,0,0,15,36,28,17,0,74,8,5,0,0,15,242,154,43,11,447,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,7,4,0,0,7,4,4,0,0,10,6,8,0,0,11
122021690,6,0,0,0,8,8,0,0,0,12,7,3,0,0,12,3,3,0,0,10,15,9,3,0,25,4,3,0,0,11,23,9,3,0,35,31,11,0,0,47,73,20,7,0,96,41,23,5,0,63,33,8,0,0,41,33,18,5,0,50,5,11,0,0,16,0,3,0,0,8,25,29,9,3,61,4,3,0,0,7,311,150,34,5,501,0,0,0,0,4,5,5,0,0,3,4,0,0,0,5,4,3,0,0,8,0,8,4,0,14,7,7,5,0,14,12,3,0,3,20,16,16,0,0,33,52,25,11,0,97,43,13,3,0,60,38,14,10,0,60,13,9,5,0,27,18,17,6,0,39,9,0,4,0,15,26,19,9,0,51,8,0,0,0,8,255,142,53,8,458,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,6,6,4,0,0,13
122021691,4,0,0,0,6,3,0,0,0,0,3,0,0,0,4,7,0,0,0,6,11,12,0,0,21,5,0,0,0,8,18,4,3,0,25,15,9,4,0,27,42,7,5,0,54,20,15,0,0,39,7,0,0,0,13,10,7,0,0,24,3,4,0,0,8,0,0,0,0,0,16,15,9,0,34,4,6,0,0,6,171,81,18,9,280,3,0,5,0,9,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,7,6,0,0,6,7,7,0,0,14,10,9,4,0,17,11,14,0,0,30,57,24,12,0,93,29,22,9,0,52,26,18,3,0,48,8,3,3,0,14,6,10,3,0,16,0,0,0,0,8,24,20,4,0,50,5,0,0,0,5,198,129,42,11,380,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,4,0,0,3,0,0,0,0,3,8,0,0,0,13
122031424,6,0,0,0,6,4,4,0,0,9,13,9,4,0,25,13,14,0,0,26,10,10,5,0,29,18,4,0,0,22,32,12,8,3,53,37,12,3,0,58,55,28,7,0,88,34,21,0,0,57,14,5,0,4,22,10,12,5,3,26,7,0,3,0,11,0,0,0,0,6,26,30,6,0,62,9,3,0,3,16,276,158,50,21,501,7,0,0,0,4,0,0,0,0,3,5,8,0,0,16,11,4,0,0,15,17,6,0,0,17,17,10,7,0,24,20,13,6,0,38,32,15,5,0,55,55,19,3,5,79,40,19,4,0,61,17,15,10,0,41,14,12,3,3,28,11,10,3,0,23,0,0,0,0,7,35,21,3,0,62,5,3,0,0,8,282,146,49,21,493,14,3,0,0,13,0,0,0,0,0,7,0,0,0,9,7,0,0,0,7,13,3,0,0,15,16,10,0,0,28
122031425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,0,0,12,11,0,0,0,14,0,4,0,0,4,13,4,4,0,24,9,7,0,0,24,38,14,3,0,56,9,7,0,0,16,5,11,0,0,10,0,5,0,0,8,0,3,0,0,11,0,0,0,0,4,14,8,0,10,25,4,0,0,0,6,127,75,13,7,223,4,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,4,0,0,3,5,0,0,0,11,8,0,0,0,12,16,7,0,0,22,20,16,0,0,38,27,14,0,3,43,19,5,3,0,24,10,9,0,0,13,0,4,0,0,6,0,3,0,0,3,3,7,7,0,18,0,4,0,0,3,124,80,15,6,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,8,0,0,0,8
122031427,5,0,0,0,9,0,0,0,0,3,4,5,0,0,11,7,5,0,0,7,15,12,0,0,26,10,0,0,0,10,27,6,0,0,35,23,7,0,0,29,37,16,5,5,63,30,14,6,0,52,18,6,0,0,20,17,20,4,0,44,8,4,0,0,15,3,0,0,0,6,21,19,3,0,45,8,0,0,0,11,225,128,28,11,386,4,4,0,0,9,0,0,0,0,3,5,3,0,0,7,0,0,0,0,6,4,0,4,0,14,12,6,0,0,18,10,6,5,0,21,11,6,0,0,21,40,23,4,4,71,40,20,4,0,55,32,20,3,0,58,13,7,0,0,20,4,13,3,0,22,8,6,4,0,20,17,12,5,0,38,5,3,0,0,8,219,127,36,10,392,11,0,0,0,10,0,0,0,0,0,0,0,0,0,3,3,3,0,0,7,9,6,0,0,7,8,3,0,0,11
122031429,0,0,0,0,6,6,10,0,0,14,7,0,0,0,13,12,4,3,0,23,40,6,7,0,44,20,4,0,0,23,39,20,4,0,65,42,20,3,0,63,79,37,3,4,125,58,23,3,0,84,13,9,0,0,25,21,33,0,0,53,13,4,0,0,20,7,0,0,0,6,25,19,9,0,46,17,0,0,0,14,398,183,41,6,631,8,9,0,0,12,7,0,0,0,7,8,0,0,0,7,7,0,0,0,10,9,0,0,0,13,16,9,6,0,31,34,8,0,0,41,32,4,4,0,43,76,40,7,0,121,57,26,7,0,89,48,23,3,0,79,11,4,0,0,21,28,17,9,0,52,11,9,0,0,25,31,25,3,4,68,8,5,5,0,14,393,188,41,8,629,8,6,0,0,16,0,0,0,0,0,4,0,0,0,3,5,0,0,0,4,7,0,0,0,11,12,3,0,0,17
