SA2_CODE_2021,C21_CFNC_BPT_2000_2499,C21_CFNC_BPT_2500_2999,C21_CFNC_BPT_3000_3999,C21_CFNC_BPT_4000more,C21_CFNC_BPT_Ns,C21_CFNC_BPT_Tot,C21_CFNC_1F1P_Neg_ni_inc,C21_CFNC_1F1P_1_149,C21_CFNC_1F1P_150_399,C21_CFNC_1F1P_400_649,C21_CFNC_1F1P_650_799,C21_CFNC_1F1P_800_1249,C21_CFNC_1F1P_1250_1999,C21_CFNC_1F1P_2000_2499,C21_CFNC_1F1P_2500_2999,C21_CFNC_1F1P_3000_3999,C21_CFNC_1F1P_4000more,C21_CFNC_1F1P_Ns,C21_CFNC_1F1P_Tot,C21_CFNC_1E1A_Neg_ni_inc,C21_CFNC_1E1A_1_149,C21_CFNC_1E1A_150_399,C21_CFNC_1E1A_400_649,C21_CFNC_1E1A_650_799,C21_CFNC_1E1A_800_1249,C21_CFNC_1E1A_1250_1999,C21_CFNC_1E1A_2000_2499,C21_CFNC_1E1A_2500_2999,C21_CFNC_1E1A_3000_3999,C21_CFNC_1E1A_4000more,C21_CFNC_1E1A_Ns,C21_CFNC_1E1A_Tot,C21_CFNC_1F1NW_Neg_ni_inc,C21_CFNC_1F1NW_1_149,C21_CFNC_1F1NW_150_399,C21_CFNC_1F1NW_400_649,C21_CFNC_1F1NW_650_799,C21_CFNC_1F1NW_800_1249,C21_CFNC_1F1NW_1250_1999,C21_CFNC_1F1NW_2000_2499,C21_CFNC_1F1NW_2500_2999,C21_CFNC_1F1NW_3000_3999,C21_CFNC_1F1NW_4000more,C21_CFNC_1F1NW_Ns,C21_CFNC_1F1NW_Tot,C21_CFNC_1P1NW_Neg_ni_inc,C21_CFNC_1P1NW_1_149,C21_CFNC_1P1NW_150_399,C21_CFNC_1P1NW_400_649,C21_CFNC_1P1NW_650_799,C21_CFNC_1P1NW_800_1249,C21_CFNC_1P1NW_1250_1999,C21_CFNC_1P1NW_2000_2499,C21_CFNC_1P1NW_2500_2999,C21_CFNC_1P1NW_3000_3999,C21_CFNC_1P1NW_4000more,C21_CFNC_1P1NW_Ns,C21_CFNC_1P1NW_Tot,C21_CFNC_1A1NW_Neg_ni_inc,C21_CFNC_1A1NW_1_149,C21_CFNC_1A1NW_150_399,C21_CFNC_1A1NW_400_649,C21_CFNC_1A1NW_650_799,C21_CFNC_1A1NW_800_1249,C21_CFNC_1A1NW_1250_1999,C21_CFNC_1A1NW_2000_2499,C21_CFNC_1A1NW_2500_2999,C21_CFNC_1A1NW_3000_3999,C21_CFNC_1A1NW_4000more,C21_CFNC_1A1NW_Ns,C21_CFNC_1A1NW_Tot,C21_CFNC_BA_Neg_ni_inc,C21_CFNC_BA_1_149,C21_CFNC_BA_150_399,C21_CFNC_BA_400_649,C21_CFNC_BA_650_799,C21_CFNC_BA_800_1249,C21_CFNC_BA_1250_1999,C21_CFNC_BA_2000_2499,C21_CFNC_BA_2500_2999,C21_CFNC_BA_3000_3999,C21_CFNC_BA_4000more,C21_CFNC_BA_Ns,C21_CFNC_BA_Tot,C21_CFNC_BNW_Neg_ni_inc,C21_CFNC_BNW_1_149,C21_CFNC_BNW_150_399,C21_CFNC_BNW_400_649,C21_CFNC_BNW_650_799,C21_CFNC_BNW_800_1249,C21_CFNC_BNW_1250_1999,C21_CFNC_BNW_2000_2499,C21_CFNC_BNW_2500_2999,C21_CFNC_BNW_3000_3999,C21_CFNC_BNW_4000more,C21_CFNC_BNW_Ns,C21_CFNC_BNW_Tot,C21_CFNC_LFns_Neg_ni_inc,C21_CFNC_LFns_1_149,C21_CFNC_LFns_150_399,C21_CFNC_LFns_400_649,C21_CFNC_LFns_650_799,C21_CFNC_LFns_800_1249,C21_CFNC_LFns_1250_1999,C21_CFNC_LFns_2000_2499,C21_CFNC_LFns_2500_2999,C21_CFNC_LFns_3000_3999,C21_CFNC_LFns_4000more,C21_CFNC_LFns_Ns,C21_CFNC_LFns_Tot,C21_CFNC_Tot_Neg_ni_inc,C21_CFNC_Tot_1_149,C21_CFNC_Tot_150_399,C21_CFNC_Tot_400_649,C21_CFNC_Tot_650_799,C21_CFNC_Tot_800_1249,C21_CFNC_Tot_1250_1999,C21_CFNC_Tot_2000_2499,C21_CFNC_Tot_2500_2999,C21_CFNC_Tot_3000_3999,C21_CFNC_Tot_4000more,C21_CFNC_Tot_Ns,C21_CFNC_Tot_Tot,C21_CF_BFT_Neg_ni_inc,C21_CF_BFT_1_149,C21_CF_BFT_150_399,C21_CF_BFT_400_649,C21_CF_BFT_650_799,C21_CF_BFT_800_1249,C21_CF_BFT_1250_1999,C21_CF_BFT_2000_2499,C21_CF_BFT_2500_2999,C21_CF_BFT_3000_3999,C21_CF_BFT_4000more,C21_CF_BFT_Ns,C21_CF_BFT_Tot,C21_CF_BPT_Neg_ni_inc,C21_CF_BPT_1_149,C21_CF_BPT_150_399,C21_CF_BPT_400_649,C21_CF_BPT_650_799,C21_CF_BPT_800_1249,C21_CF_BPT_1250_1999,C21_CF_BPT_2000_2499,C21_CF_BPT_2500_2999,C21_CF_BPT_3000_3999,C21_CF_BPT_4000more,C21_CF_BPT_Ns,C21_CF_BPT_Tot,C21_CF_1F1P_Neg_ni_inc,C21_CF_1F1P_1_149,C21_CF_1F1P_150_399,C21_CF_1F1P_400_649,C21_CF_1F1P_650_799,C21_CF_1F1P_800_1249,C21_CF_1F1P_1250_1999,C21_CF_1F1P_2000_2499,C21_CF_1F1P_2500_2999,C21_CF_1F1P_3000_3999,C21_CF_1F1P_4000more,C21_CF_1F1P_Ns,C21_CF_1F1P_Tot,C21_CF_1E1A_Neg_ni_inc,C21_CF_1E1A_1_149,C21_CF_1E1A_150_399,C21_CF_1E1A_400_649,C21_CF_1E1A_650_799,C21_CF_1E1A_800_1249,C21_CF_1E1A_1250_1999,C21_CF_1E1A_2000_2499,C21_CF_1E1A_2500_2999,C21_CF_1E1A_3000_3999,C21_CF_1E1A_4000more,C21_CF_1E1A_Ns,C21_CF_1E1A_Tot,C21_CF_1F1NW_Neg_ni_inc,C21_CF_1F1NW_1_149,C21_CF_1F1NW_150_399,C21_CF_1F1NW_400_649,C21_CF_1F1NW_650_799,C21_CF_1F1NW_800_1249,C21_CF_1F1NW_1250_1999,C21_CF_1F1NW_2000_2499,C21_CF_1F1NW_2500_2999,C21_CF_1F1NW_3000_3999,C21_CF_1F1NW_4000more,C21_CF_1F1NW_Ns,C21_CF_1F1NW_Tot,C21_CF_1P1NW_Neg_ni_inc,C21_CF_1P1NW_1_149,C21_CF_1P1NW_150_399,C21_CF_1P1NW_400_649,C21_CF_1P1NW_650_799,C21_CF_1P1NW_800_1249,C21_CF_1P1NW_1250_1999,C21_CF_1P1NW_2000_2499,C21_CF_1P1NW_2500_2999,C21_CF_1P1NW_3000_3999,C21_CF_1P1NW_4000more,C21_CF_1P1NW_Ns
115011557,8,3,6,3,0,19,0,0,0,0,0,0,0,3,11,7,12,0,33,0,0,0,0,0,0,3,0,0,6,4,0,9,0,0,0,0,0,0,8,10,0,8,10,0,38,0,0,0,0,0,9,7,0,3,0,3,0,23,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,20,4,5,16,22,32,24,12,7,6,0,6,157,0,0,0,0,4,0,0,0,0,0,0,5,11,24,4,5,18,28,51,53,39,26,53,83,13,389,0,0,0,0,0,0,7,5,17,56,216,12,313,0,0,0,0,0,3,10,3,6,7,12,0,39,0,0,0,0,0,0,13,16,16,40,90,10,183,0,0,0,0,0,0,5,3,15,15,29,0,71,0,0,0,0,0,3,11,27,7,34,81,4,174,0,0,0,4,0,8,11,5,5,9,7,0
115011558,10,8,8,4,0,51,0,0,0,0,0,0,20,16,31,29,38,0,136,0,0,0,0,0,0,5,4,10,10,9,0,38,0,0,0,0,0,15,31,35,13,31,47,0,176,0,0,5,12,6,25,45,21,7,12,11,0,145,0,0,6,6,0,5,16,5,0,0,0,0,32,0,0,0,0,0,0,0,0,5,0,0,0,10,92,16,21,66,128,167,170,49,30,14,10,8,781,0,0,0,0,0,0,0,0,0,0,0,38,43,95,19,31,84,137,229,320,152,114,173,225,53,1637,0,0,0,0,0,0,20,34,57,202,746,34,1092,0,0,0,0,0,3,30,18,11,22,43,5,133,0,0,0,0,0,12,39,53,68,188,389,30,773,0,0,0,0,0,0,11,22,27,39,82,8,192,0,0,0,0,0,15,65,94,36,99,245,21,575,0,0,0,6,0,19,33,23,17,21,27,10
115011621,7,5,3,4,0,49,0,0,0,0,0,0,27,18,17,22,46,3,133,0,0,0,0,0,5,4,7,11,5,13,0,45,0,0,0,0,4,9,33,37,9,13,28,0,129,4,0,3,12,7,24,16,11,0,6,5,0,85,0,0,0,3,4,3,12,0,6,0,0,0,30,0,0,0,0,0,0,4,3,0,0,0,0,7,67,14,7,62,112,121,101,21,8,4,7,6,532,0,0,0,0,0,0,0,0,0,0,0,23,25,71,13,17,78,123,166,218,118,84,128,201,34,1255,0,0,0,0,0,0,16,27,56,225,644,48,1021,0,0,0,0,0,10,20,21,25,33,29,4,146,0,0,0,0,0,5,36,66,97,204,339,23,777,0,0,0,0,0,5,22,20,35,65,83,14,246,0,0,0,0,0,15,69,87,55,93,175,10,499,0,0,0,5,7,10,26,27,22,18,18,5
115011622,12,4,8,8,0,40,0,0,0,0,5,0,12,11,15,14,19,0,81,0,0,0,0,0,0,9,7,7,7,12,0,44,0,0,0,0,5,12,19,20,10,14,15,0,96,0,0,0,0,0,3,8,3,3,0,0,0,32,0,0,0,0,0,4,6,0,4,0,0,0,15,0,0,0,0,0,0,5,0,0,0,0,0,10,54,9,9,42,40,83,73,28,16,11,8,8,377,0,0,0,0,0,0,0,0,0,0,0,37,36,59,9,14,48,51,106,140,102,84,112,172,45,944,0,0,0,0,0,0,10,16,45,137,472,25,698,0,0,0,0,0,4,11,11,15,16,22,5,72,0,0,0,0,0,3,21,49,48,79,184,9,395,0,0,0,0,0,0,14,15,15,26,76,7,158,0,0,0,5,0,14,49,60,22,49,109,6,315,0,0,0,5,0,8,10,11,7,11,7,0
115021297,27,14,18,28,0,141,0,0,0,0,5,6,52,34,33,43,50,0,233,0,0,0,0,0,5,20,10,8,16,15,3,81,0,0,0,0,0,18,46,47,15,34,54,0,218,0,0,5,19,11,42,53,25,7,10,20,3,189,3,0,0,3,4,13,12,7,0,0,3,4,43,0,0,0,0,0,0,9,6,3,3,4,0,28,88,23,20,82,143,194,166,71,27,39,39,20,914,4,0,0,0,0,0,0,0,0,0,0,70,80,94,29,23,103,168,304,409,251,149,243,322,106,2200,0,0,0,0,3,0,21,25,43,155,521,47,819,0,0,0,0,0,14,26,30,26,60,73,7,237,0,0,0,0,0,4,52,62,87,192,383,38,815,0,0,0,0,0,8,24,28,43,57,94,14,272,4,0,0,0,0,20,57,53,42,67,196,18,455,0,0,0,0,7,12,48,35,20,21,43,12
115021298,10,3,0,5,4,26,0,0,0,0,0,0,9,10,5,9,15,0,59,0,0,0,0,0,5,3,3,7,9,0,0,25,0,0,0,0,0,10,7,9,7,10,13,5,54,0,0,3,0,3,8,16,7,6,5,7,0,54,0,0,0,0,0,0,4,4,0,0,4,0,10,0,0,0,0,0,0,0,4,4,0,0,0,11,16,8,4,17,36,55,57,13,12,11,14,10,248,0,0,0,0,5,0,0,0,0,0,0,13,23,17,8,10,20,50,75,111,67,57,63,97,32,599,0,0,0,0,0,0,7,9,17,28,112,10,178,0,0,0,0,0,3,8,3,6,4,15,3,54,0,0,0,0,0,0,10,20,16,41,85,12,196,0,0,0,0,0,0,0,3,8,9,16,0,46,0,0,0,0,0,0,12,10,12,15,41,8,99,0,0,0,4,3,3,3,7,9,9,16,0
115031299,8,5,3,0,0,31,0,0,0,0,0,5,5,10,13,6,7,0,43,0,0,0,4,0,0,7,3,6,5,4,0,19,0,0,0,0,0,4,9,4,3,4,9,0,34,0,0,0,7,4,0,9,4,0,0,0,4,28,0,0,0,0,6,0,0,0,4,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,5,8,10,7,7,10,31,17,26,7,3,4,9,3,128,0,0,0,0,0,0,0,0,0,0,0,12,18,13,8,7,19,40,41,71,50,38,32,39,25,358,0,0,0,0,0,0,0,10,11,11,20,4,62,0,0,0,0,0,5,3,0,0,4,0,0,27,0,0,0,0,0,0,4,18,14,17,15,3,76,0,0,0,0,0,0,5,8,10,13,4,3,41,0,0,0,0,0,0,12,11,0,0,6,0,37,0,0,0,0,0,0,5,5,4,3,5,7
115031300,36,13,9,13,3,119,0,0,0,0,0,4,69,78,50,62,60,9,333,0,0,0,0,0,9,40,37,20,31,13,5,158,0,0,0,5,0,37,69,58,22,22,29,0,255,0,0,8,15,10,39,54,25,8,14,0,3,179,0,4,0,3,7,16,22,13,4,0,0,4,63,0,0,0,0,0,0,10,5,5,0,0,0,27,48,16,16,69,169,178,155,42,22,21,6,21,766,0,0,0,0,4,0,0,0,0,0,0,55,64,54,20,30,95,199,302,472,376,206,280,254,101,2390,3,0,0,0,0,5,4,58,65,191,336,52,717,0,0,0,0,0,6,44,33,42,40,37,13,210,0,0,0,5,3,7,79,135,162,230,254,35,903,0,0,0,0,0,12,62,49,70,78,88,16,373,0,0,0,0,0,23,100,86,34,59,99,14,412,0,0,0,8,4,16,43,24,13,21,17,3
115041301,11,11,8,0,0,62,0,0,0,0,0,3,24,33,22,31,15,0,123,0,0,0,0,4,0,14,9,7,13,3,5,47,0,0,0,6,0,21,28,18,11,20,7,3,111,0,0,3,8,4,10,24,9,0,6,0,0,68,0,0,0,0,8,3,11,5,0,0,0,3,24,0,0,0,0,0,0,4,3,0,0,0,0,18,31,7,7,34,82,80,74,17,12,10,16,3,366,0,0,0,0,0,0,0,0,0,0,0,27,32,31,7,12,45,98,132,202,130,102,137,92,46,1040,0,0,0,0,0,4,14,20,38,97,208,17,400,0,0,0,0,0,4,18,18,18,29,25,8,115,4,0,0,0,0,3,38,58,79,117,151,23,478,0,0,0,0,0,3,27,28,37,48,40,9,187,0,0,0,0,3,6,29,33,13,25,51,8,169,0,0,0,0,0,10,18,16,9,14,3,0
115041623,8,3,3,4,0,26,0,0,0,0,0,0,7,20,20,20,18,0,82,0,0,0,0,0,0,7,12,19,21,7,0,65,0,0,0,0,0,10,24,18,9,3,5,0,68,0,0,3,0,3,3,13,4,4,4,0,0,37,0,0,0,0,0,0,10,0,0,0,0,5,19,0,0,0,0,0,0,0,0,0,3,4,0,9,25,9,5,10,29,19,20,3,0,0,4,3,131,0,0,0,0,0,0,0,0,0,0,0,25,25,24,3,13,16,35,41,95,89,113,159,144,34,769,3,0,0,0,0,3,5,43,73,179,299,17,618,0,0,0,0,4,8,16,18,17,20,13,4,99,0,0,0,0,0,4,37,54,72,137,99,11,419,0,0,0,0,0,0,25,28,31,76,52,0,217,0,0,0,0,0,17,58,56,31,47,53,3,261,0,0,4,5,5,11,15,16,4,3,4,0
115041624,10,6,4,5,0,44,0,0,0,0,0,3,21,25,26,47,34,4,147,0,0,0,0,0,0,11,26,9,10,15,3,70,0,0,0,4,4,14,36,24,8,10,20,0,120,0,0,0,11,9,19,10,5,5,3,0,0,65,0,0,0,3,3,7,4,7,0,0,0,0,25,0,0,0,0,0,0,3,3,0,3,0,5,13,59,11,9,29,36,43,42,17,8,0,0,7,273,0,0,0,0,0,0,0,0,0,0,0,42,43,61,11,10,46,47,92,147,143,113,182,219,53,1139,0,0,0,0,0,0,9,36,79,240,659,24,1049,0,0,0,0,0,3,16,21,18,20,24,4,111,0,0,0,0,0,8,38,72,94,212,276,11,712,0,0,0,0,0,0,20,19,44,61,113,5,268,0,0,0,0,3,28,75,110,44,83,158,12,515,0,0,0,3,7,10,29,19,10,17,9,0
115041625,5,3,5,5,0,37,0,0,0,0,0,0,11,30,26,34,34,0,138,0,0,0,0,0,3,13,11,8,12,6,3,47,0,0,0,0,3,15,37,40,6,20,18,0,138,0,0,0,5,4,16,22,8,0,0,0,0,59,0,0,0,0,3,6,5,0,0,0,0,0,16,0,0,0,0,0,5,7,3,0,4,0,0,10,59,11,18,40,67,64,55,13,0,4,5,0,344,0,0,0,0,0,0,0,0,0,0,0,28,28,59,16,18,43,78,109,171,141,85,153,199,37,1117,0,0,0,0,0,3,17,29,74,232,687,22,1071,0,0,0,0,0,0,29,15,14,32,25,10,127,0,0,0,0,0,10,29,68,104,198,322,16,749,0,0,0,0,0,4,13,19,33,65,137,12,285,0,0,0,0,0,14,66,86,40,111,170,16,515,0,0,0,0,0,14,24,16,9,19,13,10
116011303,25,0,0,5,0,90,0,0,0,0,0,7,51,32,37,37,16,0,180,0,0,0,0,0,0,29,30,22,15,7,0,102,0,0,0,0,4,36,72,35,11,10,8,0,178,0,0,0,0,7,35,29,15,8,3,0,0,105,0,0,0,0,5,12,22,0,0,0,0,0,41,0,0,0,0,0,0,8,8,0,0,0,4,24,63,5,9,50,101,75,64,12,0,3,0,11,395,0,0,0,0,0,0,4,0,0,0,0,40,57,62,9,14,57,125,184,329,233,145,150,71,62,1438,0,0,0,0,0,0,21,62,61,106,114,5,371,0,0,0,0,0,8,27,22,11,5,9,4,83,0,0,0,0,0,0,63,71,63,79,47,10,336,0,0,0,0,0,0,30,41,35,52,18,4,185,0,0,0,0,7,76,163,82,35,64,34,13,478,0,0,4,3,11,30,57,17,9,5,4,10
116011304,5,10,4,0,0,52,0,0,0,0,0,0,36,40,29,21,8,0,131,0,0,0,0,0,6,33,28,14,15,10,0,109,0,0,0,0,7,33,83,25,21,12,17,4,194,0,0,0,14,6,27,38,14,8,5,3,0,117,0,0,0,0,6,10,16,6,6,5,0,0,50,0,0,0,0,0,0,6,0,5,0,0,3,20,72,18,13,75,178,105,64,19,4,0,0,6,555,0,0,0,0,6,0,3,0,0,0,0,53,59,76,16,21,92,203,198,328,188,158,139,88,77,1578,0,0,0,0,0,4,19,72,112,174,158,16,555,0,0,0,0,0,10,39,23,15,18,5,4,113,0,0,0,0,3,4,79,81,89,117,72,3,443,0,0,0,0,0,7,42,58,58,65,41,9,281,0,0,0,5,8,44,151,107,46,64,40,15,468,0,0,5,11,7,45,70,19,13,14,5,4
116011306,8,7,0,0,0,47,0,0,0,0,0,3,42,35,27,11,14,0,143,0,0,0,0,5,5,30,22,20,9,9,0,98,0,0,0,0,12,39,73,38,14,6,6,0,205,0,0,4,4,17,22,29,10,5,0,0,0,91,0,0,0,9,3,12,15,0,0,5,0,3,49,0,0,0,0,0,0,6,3,5,0,0,0,23,61,17,24,67,163,106,69,3,10,4,3,22,559,5,0,0,0,5,3,3,0,0,0,0,58,75,67,23,28,79,194,203,313,186,154,115,74,93,1532,0,0,0,0,0,0,32,105,127,270,344,27,912,0,0,0,0,0,11,40,23,28,21,12,0,139,0,0,0,0,0,5,68,112,113,122,84,13,519,0,0,0,0,0,3,51,50,52,64,65,11,296,0,0,3,4,8,46,162,139,64,79,73,19,596,0,0,5,3,13,33,65,38,23,9,12,7
116011307,13,15,4,0,0,70,0,0,0,0,0,7,46,51,27,43,17,0,187,0,0,0,0,0,4,38,36,35,40,12,0,168,0,0,0,0,4,34,64,52,20,27,24,5,231,0,0,0,10,12,31,34,7,6,7,0,9,108,0,0,3,4,3,17,33,6,0,5,4,4,74,0,0,0,0,0,5,10,11,4,3,0,0,36,81,20,22,92,193,198,117,28,9,8,5,24,792,3,0,0,0,6,9,0,0,0,0,0,50,69,83,23,28,116,216,312,362,268,171,250,181,85,2090,0,0,0,0,0,0,19,61,102,222,393,22,808,0,0,0,0,0,5,19,27,25,24,22,0,125,0,0,0,0,0,3,54,95,125,204,165,36,680,0,0,0,0,0,3,49,63,72,119,88,9,408,0,0,0,8,7,42,133,112,61,102,91,22,562,0,0,0,5,4,21,49,31,21,32,12,9
116011560,6,0,0,0,0,28,0,0,0,0,0,0,16,22,9,13,3,3,59,0,0,0,0,0,5,16,10,15,9,0,3,67,0,0,0,0,0,18,38,16,7,10,0,0,92,0,0,0,4,0,11,22,6,0,0,0,0,53,0,0,0,5,3,8,9,3,3,5,0,0,28,0,0,0,0,0,0,4,0,6,5,0,0,13,36,9,18,45,86,80,61,16,4,4,0,14,364,0,0,0,0,0,0,0,0,0,0,0,29,35,36,9,20,53,96,130,196,105,77,80,30,48,887,0,0,0,0,0,0,23,46,69,105,105,8,360,0,0,0,0,0,6,23,9,10,15,4,0,74,0,0,0,0,0,0,40,53,49,81,41,10,274,0,0,0,0,0,0,33,18,23,36,23,0,145,0,0,0,3,0,36,97,64,34,36,30,17,318,0,0,0,4,7,16,41,23,10,11,7,4
116011561,10,3,0,0,0,43,0,0,0,0,0,5,44,30,10,21,16,0,125,0,0,0,0,0,0,25,29,21,10,3,0,90,0,0,0,0,4,21,85,18,8,4,9,0,154,0,0,4,8,13,14,28,5,7,5,0,6,85,0,0,0,0,0,15,21,8,0,0,0,0,44,0,0,0,0,0,0,7,3,0,3,0,0,24,47,5,11,52,141,97,62,21,0,7,0,18,458,0,0,0,0,0,0,0,0,0,0,0,45,55,48,9,12,67,164,150,321,181,109,94,57,76,1291,0,0,0,0,0,0,19,73,95,142,124,10,451,0,0,0,0,0,9,24,14,5,11,3,3,72,0,0,0,0,0,0,52,72,70,73,42,8,328,0,0,0,0,0,0,30,39,36,47,27,6,188,0,0,0,0,10,43,137,116,41,54,37,9,448,0,0,0,11,10,45,58,26,13,9,5,10
116011626,7,3,5,0,0,34,0,0,0,0,0,3,29,31,18,29,12,0,125,0,0,0,0,0,4,15,33,23,14,3,0,86,0,0,0,3,3,27,54,26,14,11,8,3,145,0,0,0,8,11,23,35,9,0,5,0,0,88,0,0,0,5,0,7,16,9,0,0,0,0,45,0,0,0,0,0,0,5,0,7,0,0,0,13,74,9,17,57,130,110,69,13,0,4,0,11,495,0,0,0,0,0,0,0,0,0,0,0,47,46,73,9,17,75,141,188,248,165,107,140,97,63,1321,0,0,0,0,0,0,18,57,81,158,165,16,486,0,0,0,0,0,4,20,26,17,17,9,0,88,0,0,0,0,0,5,50,64,55,107,71,7,360,0,0,0,0,0,0,26,43,41,59,44,5,212,0,0,0,5,5,45,104,65,47,48,56,9,387,0,0,3,3,13,20,43,10,14,6,11,10
116011627,6,0,0,0,0,26,0,0,0,0,0,3,18,24,18,18,5,0,83,0,0,0,0,0,3,18,21,9,10,6,0,68,0,0,0,0,0,14,38,21,9,8,10,0,96,0,0,0,6,3,15,20,9,9,0,0,0,54,0,0,0,3,0,3,5,4,0,0,0,4,22,0,0,0,0,0,0,3,10,0,0,0,0,16,46,5,15,36,99,78,39,8,0,0,0,14,347,0,0,0,0,3,0,0,0,0,0,0,12,17,47,5,14,46,103,115,162,128,75,93,57,34,890,0,0,0,0,0,0,7,59,63,147,186,9,465,0,0,0,0,0,4,11,12,11,11,4,3,65,0,0,0,0,0,4,31,63,55,75,51,4,276,0,0,0,0,0,0,16,20,22,45,25,11,143,0,0,0,0,4,33,91,89,24,49,30,9,329,0,0,0,0,10,17,26,17,9,10,4,4
116021309,6,0,3,0,0,26,0,0,0,0,0,0,14,15,13,19,16,0,76,0,0,0,0,0,0,4,4,11,16,9,0,43,0,0,0,4,3,15,23,26,10,17,11,0,117,0,0,0,5,6,13,19,3,0,4,0,0,53,0,0,0,0,4,5,4,4,0,7,0,0,20,0,0,0,0,0,0,9,0,5,4,0,5,24,73,3,12,39,79,83,50,17,0,0,4,6,370,0,0,0,0,0,0,4,0,0,0,0,27,35,73,3,17,52,102,121,144,107,66,138,125,38,971,0,0,0,0,0,0,13,41,80,258,566,23,980,0,0,0,0,0,8,19,15,15,17,29,5,107,0,0,0,0,0,0,40,60,80,171,214,23,590,0,0,0,0,0,4,25,26,36,68,88,16,264,0,0,0,0,0,18,72,81,48,92,135,18,468,0,0,4,4,3,12,32,18,19,24,12,4
116021562,0,0,3,0,0,8,0,0,0,0,0,0,0,7,5,9,4,0,24,0,0,0,0,0,0,3,6,3,6,3,0,28,0,0,0,0,0,3,3,12,0,0,6,0,27,0,0,0,0,5,0,5,0,0,0,0,0,15,0,0,0,0,4,5,0,0,0,0,0,0,10,0,0,0,0,0,0,5,3,0,0,0,0,12,15,4,4,0,28,11,15,4,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,8,7,15,4,0,0,31,26,38,47,29,36,40,7,268,0,0,0,0,0,0,4,15,24,72,99,4,221,0,0,0,0,0,0,5,0,4,3,4,0,15,0,0,0,0,0,0,20,17,26,53,34,4,152,0,0,0,0,0,0,9,10,13,16,12,8,60,0,0,0,0,0,0,28,20,14,19,16,3,101,0,0,0,0,0,0,8,5,5,4,0,0
116021563,3,7,6,4,0,51,0,0,0,0,0,0,44,34,44,32,22,0,185,0,0,0,0,0,3,28,43,29,26,9,0,140,0,0,0,0,4,33,79,52,22,28,12,0,231,0,0,0,6,9,34,34,9,6,3,0,6,106,0,0,0,0,5,7,10,3,0,0,0,0,32,0,0,0,0,0,0,3,13,0,3,0,0,20,81,10,11,58,113,116,73,18,4,0,0,10,492,0,0,0,0,0,0,3,0,0,0,0,36,46,86,18,11,70,134,193,319,251,211,221,172,52,1735,0,0,0,0,0,3,30,103,141,346,485,28,1144,0,0,0,0,0,10,41,26,19,26,30,6,162,0,0,0,0,0,7,97,141,171,229,185,17,850,0,0,0,0,0,0,61,61,85,107,83,13,416,0,0,0,0,4,53,197,183,68,114,107,20,751,0,0,5,8,15,29,64,30,24,23,13,4
116021628,0,3,4,4,0,33,0,0,0,0,0,0,16,14,21,34,24,0,115,0,0,0,0,0,0,18,16,17,11,13,0,81,0,0,0,0,0,14,21,30,16,16,15,0,125,0,0,3,4,7,22,14,7,5,5,0,0,72,0,0,3,3,3,7,11,6,0,0,3,0,32,0,0,0,0,0,0,4,5,0,0,0,5,18,82,14,9,28,69,99,64,15,3,5,3,7,404,0,0,0,0,0,3,0,0,0,0,0,22,29,88,18,17,41,78,153,175,114,115,178,178,42,1190,0,0,0,0,0,4,18,64,101,400,817,42,1449,0,0,0,0,0,7,15,19,30,24,35,0,127,0,0,0,0,0,3,56,83,134,276,311,19,886,0,0,0,0,0,5,40,33,53,91,127,9,351,0,0,0,0,0,23,87,128,55,125,174,12,603,0,0,0,4,0,19,28,26,6,24,13,0
116021629,5,4,4,0,0,28,0,0,0,0,0,0,9,21,18,32,8,0,101,0,0,0,0,0,0,9,23,15,26,14,0,90,0,0,0,0,6,11,22,19,7,7,7,0,79,0,0,3,7,4,11,15,5,5,3,0,0,44,0,0,0,0,0,9,9,4,0,0,0,0,16,0,0,0,0,0,0,5,0,0,0,0,0,9,69,3,5,16,58,34,35,0,0,0,0,0,229,0,0,0,0,0,0,0,0,4,0,0,26,30,69,3,9,25,58,68,119,131,118,210,139,34,985,0,0,0,0,0,0,31,121,158,369,338,13,1029,0,0,0,0,0,7,20,19,22,20,15,0,106,0,0,0,0,0,0,80,112,112,150,97,0,552,0,0,0,0,0,3,33,57,82,77,54,8,311,0,0,0,0,6,33,108,105,42,75,64,0,441,0,0,0,0,10,21,35,16,7,8,16,0
116021630,9,0,8,0,0,43,0,0,0,0,0,6,28,38,21,20,14,0,126,0,0,0,0,0,4,16,28,18,22,12,0,101,0,0,0,0,0,19,32,26,7,7,6,0,90,0,0,0,8,0,14,9,13,4,0,0,0,46,0,0,0,0,0,0,6,7,3,4,0,0,17,0,0,0,0,0,0,5,3,0,3,0,0,13,36,4,4,18,55,54,26,15,0,0,4,6,228,0,0,0,0,0,0,0,0,0,4,0,28,37,42,8,4,23,68,98,154,181,115,181,100,42,1020,0,0,0,0,0,4,22,53,75,180,171,17,519,0,0,0,0,0,5,20,18,15,21,3,0,86,0,0,0,0,0,6,46,71,96,107,65,8,399,0,0,0,0,0,3,27,51,55,66,45,5,256,0,0,0,3,6,14,88,87,32,65,57,10,351,0,0,0,3,3,18,30,20,11,3,6,0
