SA2_CODE_2021,C16_F_NatPhy_sci_15_19,C16_F_NatPhy_sci_20_24,C16_F_NatPhy_sci_25_34,C16_F_NatPhy_sci_35_44,C16_F_NatPhy_sci_45_54,C16_F_NatPhy_sci_55_64,C16_F_NatPhy_sci_65_74,C16_F_NatPhy_sci_75_84,C16_F_NatPhy_sci_85over,C16_F_NatPhy_sci_Tot,C16_F_InfTec_15_19,C16_F_InfTec_20_24,C16_F_InfTec_25_34,C16_F_InfTec_35_44,C16_F_InfTec_45_54,C16_F_InfTec_55_64,C16_F_InfTec_65_74,C16_F_InfTec_75_84,C16_F_InfTec_85over,C16_F_InfTec_Tot,C16_F_EngRT_15_19,C16_F_EngRT_20_24,C16_F_EngRT_25_34,C16_F_EngRT_35_44,C16_F_EngRT_45_54,C16_F_EngRT_55_64,C16_F_EngRT_65_74,C16_F_EngRT_75_84,C16_F_EngRT_85over,C16_F_EngRT_Tot,C16_F_ArchBuild_15_19,C16_F_ArchBuild_20_24,C16_F_ArchBuild_25_34,C16_F_ArchBuild_35_44,C16_F_ArchBuild_45_54,C16_F_ArchBuild_55_64,C16_F_ArchBuild_65_74,C16_F_ArchBuild_75_84,C16_F_ArchBuild_85over,C16_F_ArchBuild_Tot,C16_F_AgEnv_RS_15_19,C16_F_AgEnv_RS_20_24,C16_F_AgEnv_RS_25_34,C16_F_AgEnv_RS_35_44,C16_F_AgEnv_RS_45_54,C16_F_AgEnv_RS_55_64,C16_F_AgEnv_RS_65_74,C16_F_AgEnv_RS_75_84,C16_F_AgEnv_RS_85over,C16_F_AgEnv_RS_Tot,C16_F_Health_15_19,C16_F_Health_20_24,C16_F_Health_25_34,C16_F_Health_35_44,C16_F_Health_45_54,C16_F_Health_55_64,C16_F_Health_65_74,C16_F_Health_75_84,C16_F_Health_85over,C16_F_Health_Tot,C16_F_Educ_15_19,C16_F_Educ_20_24,C16_F_Educ_25_34,C16_F_Educ_35_44,C16_F_Educ_45_54,C16_F_Educ_55_64,C16_F_Educ_65_74,C16_F_Educ_75_84,C16_F_Educ_85over,C16_F_Educ_Tot,C16_F_MngtCom_15_19,C16_F_MngtCom_20_24,C16_F_MngtCom_25_34,C16_F_MngtCom_35_44,C16_F_MngtCom_45_54,C16_F_MngtCom_55_64,C16_F_MngtCom_65_74,C16_F_MngtCom_75_84,C16_F_MngtCom_85over,C16_F_MngtCom_Tot,C16_F_Soc_cult_15_19,C16_F_Soc_cult_20_24,C16_F_Soc_cult_25_34,C16_F_Soc_cult_35_44,C16_F_Soc_cult_45_54,C16_F_Soc_cult_55_64,C16_F_Soc_cult_65_74,C16_F_Soc_cult_75_84,C16_F_Soc_cult_85over,C16_F_Soc_cult_Tot,C16_F_Creative_art_15_19,C16_F_Creative_art_20_24,C16_F_Creative_art_25_34,C16_F_Creative_art_35_44,C16_F_Creative_art_45_54,C16_F_Creative_art_55_64,C16_F_Creative_art_65_74,C16_F_Creative_art_75_84,C16_F_Creative_art_85over,C16_F_Creative_art_Tot,C16_F_FoodHos_PS_15_19,C16_F_FoodHos_PS_20_24,C16_F_FoodHos_PS_25_34,C16_F_FoodHos_PS_35_44,C16_F_FoodHos_PS_45_54,C16_F_FoodHos_PS_55_64,C16_F_FoodHos_PS_65_74,C16_F_FoodHos_PS_75_84,C16_F_FoodHos_PS_85over,C16_F_FoodHos_PS_Tot,C16_F_MixFld_pr_15_19,C16_F_MixFld_pr_20_24,C16_F_MixFld_pr_25_34,C16_F_MixFld_pr_35_44,C16_F_MixFld_pr_45_54,C16_F_MixFld_pr_55_64,C16_F_MixFld_pr_65_74,C16_F_MixFld_pr_75_84,C16_F_MixFld_pr_85over,C16_F_MixFld_pr_Tot,C16_F_FldStu_ID_15_19,C16_F_FldStu_ID_20_24,C16_F_FldStu_ID_25_34,C16_F_FldStu_ID_35_44,C16_F_FldStu_ID_45_54,C16_F_FldStu_ID_55_64,C16_F_FldStu_ID_65_74,C16_F_FldStu_ID_75_84,C16_F_FldStu_ID_85over,C16_F_FldStu_ID_Tot,C16_F_FldStu_NS_15_19,C16_F_FldStu_NS_20_24,C16_F_FldStu_NS_25_34,C16_F_FldStu_NS_35_44,C16_F_FldStu_NS_45_54,C16_F_FldStu_NS_55_64,C16_F_FldStu_NS_65_74,C16_F_FldStu_NS_75_84,C16_F_FldStu_NS_85over,C16_F_FldStu_NS_Tot,C16_F_Tot_15_19,C16_F_Tot_20_24,C16_F_Tot_25_34,C16_F_Tot_35_44,C16_F_Tot_45_54,C16_F_Tot_55_64,C16_F_Tot_65_74,C16_F_Tot_75_84,C16_F_Tot_85over,C16_F_Tot_Tot,C21_F_NatPhy_sci_15_19,C21_F_NatPhy_sci_20_24,C21_F_NatPhy_sci_25_34,C21_F_NatPhy_sci_35_44,C21_F_NatPhy_sci_45_54,C21_F_NatPhy_sci_55_64,C21_F_NatPhy_sci_65_74,C21_F_NatPhy_sci_75_84,C21_F_NatPhy_sci_85over,C21_F_NatPhy_sci_Tot,C21_F_InfTec_15_19,C21_F_InfTec_20_24,C21_F_InfTec_25_34,C21_F_InfTec_35_44,C21_F_InfTec_45_54,C21_F_InfTec_55_64,C21_F_InfTec_65_74,C21_F_InfTec_75_84,C21_F_InfTec_85over,C21_F_InfTec_Tot,C21_F_EngRT_15_19,C21_F_EngRT_20_24,C21_F_EngRT_25_34,C21_F_EngRT_35_44,C21_F_EngRT_45_54,C21_F_EngRT_55_64,C21_F_EngRT_65_74,C21_F_EngRT_75_84,C21_F_EngRT_85over,C21_F_EngRT_Tot,C21_F_ArchBuild_15_19,C21_F_ArchBuild_20_24,C21_F_ArchBuild_25_34,C21_F_ArchBuild_35_44,C21_F_ArchBuild_45_54,C21_F_ArchBuild_55_64,C21_F_ArchBuild_65_74,C21_F_ArchBuild_75_84,C21_F_ArchBuild_85over,C21_F_ArchBuild_Tot,C21_F_AgEnv_RS_15_19,C21_F_AgEnv_RS_20_24,C21_F_AgEnv_RS_25_34,C21_F_AgEnv_RS_35_44,C21_F_AgEnv_RS_45_54,C21_F_AgEnv_RS_55_64,C21_F_AgEnv_RS_65_74,C21_F_AgEnv_RS_75_84,C21_F_AgEnv_RS_85over,C21_F_AgEnv_RS_Tot
124011452,0,7,7,17,23,27,13,5,0,91,0,3,5,12,10,14,9,0,0,48,0,0,10,9,4,12,9,10,7,53,0,0,3,17,19,15,5,6,0,62,0,5,14,14,14,16,12,3,0,73,0,13,68,94,108,140,104,51,16,604,0,3,33,65,85,130,115,42,10,487,16,48,76,91,125,121,89,33,15,613,0,18,95,150,190,181,136,34,7,809,0,15,44,88,79,94,47,13,5,380,15,39,36,32,26,24,24,4,3,208,0,0,0,0,0,0,3,4,0,12,0,0,4,10,18,12,11,3,0,61,34,29,52,70,76,121,125,84,46,627,73,176,450,665,783,910,691,283,108,4129,0,5,13,21,31,20,30,13,3,128,0,4,0,6,6,15,8,0,0,40,0,0,4,13,6,17,14,9,0,67,0,0,5,12,17,13,8,5,0,66,0,6,10,15,13,19,8,6,0,77
124011453,0,0,4,31,30,19,14,3,0,104,0,0,5,4,4,8,5,4,0,35,0,0,10,10,15,10,3,5,0,52,0,0,5,9,3,0,7,0,0,18,0,6,13,16,19,12,0,0,0,71,5,15,58,84,116,136,60,21,3,483,3,9,54,106,115,170,81,24,3,568,9,33,72,119,121,119,63,23,10,561,8,22,82,115,171,126,63,19,4,612,0,16,43,63,50,41,11,7,0,233,10,20,46,29,25,11,7,4,4,164,0,0,3,0,0,0,0,0,0,9,0,0,0,13,9,11,4,0,0,42,15,13,35,27,38,51,38,21,8,256,55,132,430,628,718,713,361,129,34,3196,0,4,20,17,31,22,23,11,0,117,0,0,0,0,9,8,3,0,0,27,0,0,10,13,9,8,4,5,0,44,0,0,0,10,7,3,4,0,0,21,0,0,23,15,18,14,9,3,0,83
124011454,0,3,24,34,34,41,28,0,0,166,0,0,3,7,11,15,7,0,0,44,0,0,3,15,22,17,10,13,12,89,0,0,5,6,14,3,6,0,0,33,0,4,14,20,18,12,0,0,0,71,3,45,116,196,220,213,128,60,39,1013,4,28,158,216,241,304,170,61,17,1194,7,57,165,260,271,239,152,51,41,1242,9,47,172,201,214,208,110,24,11,998,7,26,63,78,47,35,25,10,4,302,19,46,67,63,54,21,21,6,4,288,0,7,0,0,0,3,0,4,0,13,0,0,12,12,18,13,5,0,0,59,27,18,35,46,81,59,66,77,77,491,84,280,831,1158,1237,1179,717,317,199,6009,0,9,15,39,42,38,38,8,3,184,0,0,3,7,10,12,8,0,0,49,0,0,8,17,15,15,9,13,7,88,0,0,19,12,16,0,0,0,0,48,4,3,21,26,20,16,6,0,0,93
124011455,0,0,0,7,6,19,10,7,0,56,0,0,0,5,4,7,0,0,0,12,0,0,0,3,14,4,6,0,0,34,0,4,0,6,0,9,3,0,0,25,0,0,9,4,9,9,3,0,0,34,0,7,25,49,50,67,59,27,10,296,0,3,22,42,39,82,69,30,12,304,0,12,31,40,66,76,69,19,12,321,4,9,31,52,75,80,79,23,0,343,3,5,23,26,34,21,16,7,3,134,5,3,13,6,18,11,8,0,0,67,0,0,0,0,0,0,0,0,0,3,0,5,8,4,10,6,8,5,0,42,10,4,14,18,22,34,42,43,28,216,15,47,182,275,341,416,365,182,69,1889,0,0,6,10,11,12,20,7,0,72,0,0,0,4,3,10,4,0,0,23,0,0,5,7,4,9,3,0,0,37,0,0,0,10,5,5,0,5,0,31,0,0,9,3,9,10,8,0,0,33
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124031457,0,4,15,10,7,6,3,0,0,41,0,0,5,12,7,11,5,0,0,40,0,0,9,10,3,15,14,0,0,57,0,4,11,3,4,0,0,0,0,18,3,4,8,9,5,4,0,0,0,33,3,27,106,78,69,73,40,16,0,410,3,26,97,71,44,51,25,0,0,327,11,66,225,209,153,133,55,11,3,867,9,51,147,118,102,88,22,4,0,535,0,18,40,20,10,7,0,0,0,93,9,41,103,58,40,35,8,0,0,293,0,0,0,0,0,0,3,0,0,4,0,0,5,3,9,8,0,0,0,26,33,33,61,60,64,52,55,28,10,388,75,275,830,662,500,483,226,59,18,3125,0,11,20,9,9,5,5,4,0,63,0,0,7,19,7,10,0,0,0,41,0,4,10,18,12,8,10,0,0,65,0,4,9,0,4,0,0,0,0,16,0,0,12,12,8,0,0,0,0,34
124031459,0,3,14,12,14,3,3,0,0,57,0,0,4,9,11,6,0,0,0,27,0,0,10,10,5,3,10,3,3,43,0,0,3,5,7,0,0,0,0,19,0,0,5,13,0,4,0,0,0,21,5,24,78,102,96,97,44,11,3,465,0,16,122,116,76,113,61,20,5,529,11,52,142,210,170,138,98,25,7,858,11,25,116,116,82,62,44,7,0,457,0,15,31,33,13,12,4,3,0,113,5,25,46,54,39,22,17,7,0,212,0,0,0,0,0,3,0,0,0,10,5,0,3,13,3,0,5,0,0,29,22,40,110,93,77,53,52,50,17,508,60,205,680,780,580,513,346,128,41,3341,0,7,9,23,13,15,3,0,0,72,0,3,6,10,7,5,5,0,0,36,0,5,3,9,8,4,7,3,0,45,0,8,7,5,8,0,0,0,0,27,3,5,9,3,0,3,0,0,0,30
124031460,0,8,15,38,21,13,3,0,0,102,0,0,11,15,11,9,0,0,0,44,0,0,10,21,18,13,5,0,4,66,0,4,9,5,6,3,0,0,0,29,3,5,9,10,3,0,0,0,0,35,15,48,150,169,130,97,22,6,3,648,0,42,144,158,123,90,25,13,0,596,31,89,313,373,316,178,47,17,0,1373,21,77,212,173,139,93,12,6,0,733,0,26,56,41,15,5,6,0,0,162,16,52,121,72,55,30,19,4,0,362,0,0,0,0,0,0,0,0,0,0,0,3,12,7,18,9,3,0,0,50,40,30,75,59,68,49,50,18,4,393,124,386,1142,1152,928,585,195,74,10,4594,0,16,30,31,31,24,9,0,0,143,0,0,8,24,10,12,0,0,0,65,0,0,10,25,16,19,4,3,0,87,4,0,14,8,6,0,0,0,0,31,0,12,13,10,5,0,0,0,0,40
124031461,0,4,23,15,6,11,5,0,0,66,0,0,4,15,7,10,0,0,0,32,0,3,16,5,8,14,9,7,4,69,0,0,10,0,0,0,0,0,0,16,0,4,7,4,6,8,0,0,0,29,8,29,122,96,73,74,49,17,3,471,3,29,129,120,59,69,40,18,0,471,14,74,248,243,166,139,80,19,3,979,8,57,153,134,75,84,28,9,0,555,6,23,47,29,12,8,13,3,0,137,4,33,105,49,33,32,16,3,0,281,0,0,0,0,3,0,3,0,0,11,3,0,6,7,6,0,3,0,0,31,45,31,90,81,83,59,77,56,26,540,95,283,959,809,541,507,328,123,40,3695,0,4,25,19,12,9,6,3,0,71,0,0,11,12,4,10,3,0,0,43,0,6,11,16,11,20,16,8,0,86,0,3,11,7,0,0,0,0,0,24,0,4,19,7,7,4,3,0,0,42
124031462,0,12,34,33,15,8,4,0,0,107,0,4,30,29,10,6,0,0,0,85,0,3,40,20,20,11,8,3,3,105,0,3,3,5,3,4,0,0,0,20,0,9,15,6,13,3,0,0,0,46,5,38,194,149,102,86,42,12,10,639,0,26,133,116,60,53,24,6,4,422,10,91,352,270,169,107,56,17,15,1082,11,77,203,168,103,62,15,9,0,649,0,21,51,22,14,3,4,0,0,125,15,51,106,55,47,27,9,0,0,313,0,4,3,0,9,4,0,0,0,21,4,0,9,10,3,7,5,0,0,39,42,54,130,87,80,68,97,53,32,638,86,398,1302,970,638,445,259,103,73,4283,0,18,50,55,21,6,7,5,0,168,0,10,50,66,23,9,6,0,0,157,0,7,51,46,24,20,11,0,0,158,0,0,13,8,0,0,0,0,0,31,3,9,17,13,3,0,0,0,0,55
124031463,0,6,11,11,17,6,0,0,0,56,0,0,6,3,4,4,3,0,0,26,0,0,5,4,9,3,0,0,0,33,0,0,0,0,4,3,0,0,0,10,0,0,6,5,8,0,3,0,0,15,4,16,75,44,38,42,22,10,0,256,0,13,76,52,60,45,23,6,3,274,7,30,128,151,118,70,32,10,0,544,7,31,94,61,41,30,8,5,0,292,0,11,23,22,13,8,3,0,0,80,7,18,42,25,27,12,13,0,0,153,0,0,0,0,0,0,4,0,0,3,0,6,4,7,9,3,0,0,0,21,23,25,59,46,44,39,32,27,4,305,57,153,544,436,387,263,149,59,19,2061,0,4,13,23,9,8,4,3,0,66,0,0,8,16,6,0,0,0,0,34,0,5,9,12,10,6,3,0,4,42,0,6,12,8,4,3,0,0,0,29,0,4,6,3,7,3,0,0,0,26
124031464,0,7,21,6,12,5,4,3,0,65,0,0,12,20,5,10,0,0,0,50,0,3,16,10,15,11,10,7,3,76,0,0,8,0,0,4,0,0,0,16,0,7,14,9,0,0,0,0,0,24,10,36,116,73,60,53,24,30,9,408,0,18,77,56,49,46,34,8,7,289,13,57,216,156,117,87,55,13,3,726,9,51,154,115,86,68,22,9,0,510,0,12,43,17,14,12,3,5,0,106,11,42,73,41,41,11,13,4,0,239,0,0,0,3,3,4,3,0,0,16,5,0,11,10,5,3,4,0,0,40,31,43,79,68,72,73,87,89,94,637,73,288,846,591,474,380,258,165,118,3194,0,14,36,31,21,7,8,0,4,113,0,8,24,28,12,8,3,0,0,83,0,3,37,22,6,16,5,9,5,104,0,4,11,8,7,0,3,0,0,34,0,10,19,4,4,0,0,0,0,41
124031465,0,0,8,6,6,6,0,0,0,24,0,0,0,0,0,0,0,0,0,4,0,0,0,3,5,0,6,0,0,15,0,4,0,0,0,0,0,0,0,7,0,3,9,7,6,3,7,0,0,21,0,13,16,31,27,19,9,0,0,123,0,7,33,28,32,29,8,0,0,139,6,23,49,77,67,47,15,4,0,278,3,20,42,35,32,21,7,0,0,161,0,3,10,4,0,6,0,0,0,38,10,10,20,28,9,10,4,0,0,92,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,3,16,10,15,19,18,27,18,13,0,138,34,91,205,237,207,167,74,24,0,1044,0,0,8,3,8,8,5,0,0,32,0,0,0,0,0,0,0,0,0,8,0,0,0,4,3,3,5,0,0,16,0,0,8,0,0,0,0,0,0,6,0,4,6,0,3,3,0,0,0,27
124031707,0,7,18,13,14,17,0,0,0,66,0,0,10,13,12,3,6,0,0,43,5,0,8,13,15,8,6,3,0,65,0,0,8,0,4,5,0,0,0,17,0,7,15,10,10,3,0,0,0,45,7,35,118,85,85,81,23,7,0,429,0,26,119,91,82,78,20,9,0,427,15,75,263,216,189,144,35,10,0,951,13,80,160,134,102,65,19,3,0,566,4,23,49,26,11,11,9,0,0,138,14,48,100,72,42,31,4,0,0,311,0,0,0,0,0,0,0,0,0,7,0,3,10,7,8,8,0,0,0,31,44,49,94,81,82,58,50,31,3,482,99,354,979,767,648,503,167,64,10,3585,0,6,20,17,18,14,11,0,0,85,0,0,13,21,5,14,0,0,0,50,0,3,8,9,15,18,8,5,0,61,0,0,9,7,0,3,4,0,0,23,0,6,8,5,12,4,0,0,0,41
124031708,0,0,10,20,3,5,0,0,0,39,0,4,27,6,0,0,0,0,0,39,0,0,19,9,9,0,0,0,0,31,0,0,3,4,0,0,0,0,0,12,0,3,6,0,0,0,0,0,0,7,0,15,89,50,27,15,9,0,0,213,0,10,61,39,9,14,4,4,0,145,3,34,192,124,57,24,9,0,0,440,3,30,95,57,22,10,5,0,0,227,0,11,19,6,4,3,0,0,0,42,0,26,70,25,16,4,5,0,0,144,0,3,0,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,15,9,4,39,46,19,19,16,6,0,160,26,139,627,389,168,94,53,20,0,1519,0,10,29,32,11,7,0,0,0,82,0,7,34,73,10,5,0,0,0,130,0,0,29,37,11,0,0,0,0,80,6,0,8,6,3,0,0,0,0,17,0,0,12,3,3,0,3,0,0,28
124041466,0,13,35,8,13,5,4,3,0,86,0,0,6,8,14,8,3,0,0,32,0,9,10,9,8,4,10,10,0,53,0,4,0,5,3,0,0,0,0,13,4,10,20,20,10,9,3,4,0,80,13,38,111,87,96,79,58,28,10,517,0,25,71,60,71,70,51,32,0,374,10,42,161,160,154,105,54,29,12,742,4,66,110,88,85,75,42,18,3,489,0,15,46,26,17,9,10,4,3,118,7,29,62,43,36,17,11,0,0,211,0,0,0,0,0,0,5,0,0,7,0,3,4,6,3,3,0,3,4,25,34,55,70,46,68,42,65,78,68,534,75,309,702,566,578,430,323,209,110,3292,0,9,32,13,7,9,9,5,0,89,0,6,19,8,10,10,8,5,0,57,0,0,12,6,8,9,8,7,0,60,0,4,4,13,3,4,0,5,0,25,0,11,35,16,17,9,0,0,0,87
124041467,0,9,14,13,6,10,8,0,0,57,0,0,6,8,11,5,0,0,0,36,0,0,8,7,13,10,4,3,0,41,0,3,3,0,8,0,0,0,0,22,3,7,18,8,3,3,0,0,0,51,10,34,85,64,94,75,25,14,4,413,3,21,86,65,74,56,21,0,5,344,13,51,214,186,192,123,36,9,4,836,21,70,174,110,118,57,31,8,0,591,0,13,57,17,14,7,6,8,0,118,15,49,104,54,43,23,3,3,0,290,0,0,0,0,0,0,0,3,0,5,0,7,6,13,7,3,6,0,0,42,37,39,78,55,78,60,49,51,19,467,103,320,844,614,665,433,189,100,30,3303,0,10,19,16,7,3,4,0,0,66,0,0,19,13,9,13,0,0,0,56,0,0,10,8,14,7,8,7,0,42,0,0,0,6,4,4,0,0,0,22,0,6,22,13,3,7,6,0,0,56
124041468,0,0,4,5,3,3,0,0,0,17,0,0,0,0,3,5,0,0,0,12,0,4,7,3,10,0,6,0,0,36,0,0,9,0,3,4,0,0,0,15,4,8,0,3,11,0,4,0,0,24,0,8,19,16,21,37,7,5,0,116,3,13,19,26,29,23,15,0,0,130,9,23,64,82,65,34,18,5,0,290,4,33,35,42,38,8,3,0,0,172,5,8,8,8,7,0,3,0,0,32,5,23,31,29,22,10,6,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,49,123,117,63,37,27,19,0,457,46,176,328,328,275,167,88,32,0,1434,0,6,3,6,5,6,5,0,0,31,0,0,0,9,3,0,0,0,0,20,0,4,7,4,6,4,5,0,0,21,0,0,5,0,8,0,3,0,0,11,0,5,11,4,5,3,0,3,0,42
124051469,0,4,6,5,0,8,0,0,0,28,0,0,4,6,3,0,0,0,0,12,0,0,0,0,7,0,3,0,0,19,0,3,6,0,6,0,0,0,0,7,0,0,0,0,5,0,0,0,0,3,3,8,41,35,35,37,4,0,0,172,0,13,40,26,36,18,4,3,0,140,11,39,87,89,90,60,16,0,0,397,7,48,51,44,55,26,8,0,0,238,0,12,11,4,6,0,3,0,0,38,5,15,21,19,24,17,9,0,0,108,0,0,0,0,0,0,0,0,0,4,0,0,3,6,9,0,0,0,0,18,16,15,15,30,29,16,10,0,0,138,52,162,285,268,308,189,65,10,0,1341,0,3,3,12,0,7,4,0,0,26,0,3,4,5,0,3,0,0,0,18,0,0,8,5,3,8,0,0,0,21,0,0,0,3,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0,6
124051470,0,10,18,13,11,22,8,0,0,76,0,0,18,17,14,7,0,0,0,59,0,3,18,16,15,17,12,0,0,75,0,6,15,3,4,5,0,0,0,28,0,0,8,9,0,4,0,0,0,20,12,37,111,94,72,107,28,5,0,474,0,36,116,91,74,78,32,4,5,437,14,100,275,279,205,212,62,9,0,1162,14,68,181,137,126,110,18,0,0,662,5,27,64,20,15,14,0,0,0,144,16,44,101,73,53,31,8,0,0,333,0,0,0,0,0,8,0,0,0,15,0,0,13,17,0,8,5,0,0,47,43,44,91,86,80,94,48,22,13,522,101,385,1024,862,672,711,225,48,19,4047,0,11,37,21,14,19,16,0,0,118,0,0,11,23,14,10,8,0,0,54,0,0,17,18,15,26,15,4,0,88,0,3,3,4,6,0,0,0,0,20,0,3,11,13,0,3,3,0,0,31
124051580,0,8,14,14,6,0,0,0,0,38,0,0,14,9,4,5,0,0,0,34,0,0,8,4,5,3,8,7,0,42,0,0,9,3,0,0,0,0,0,14,0,0,0,5,0,0,0,0,0,5,0,14,58,50,54,41,11,4,0,233,0,21,42,43,30,23,7,0,0,171,14,67,160,126,98,59,24,9,0,560,6,46,108,84,63,50,14,0,0,370,0,18,15,9,0,0,0,0,0,52,7,30,55,27,21,7,4,0,0,162,0,0,5,0,0,0,3,4,0,11,0,6,5,3,6,3,0,0,0,23,38,43,81,60,62,61,45,37,7,435,74,259,571,435,344,262,122,60,13,2146,0,5,31,16,4,4,0,0,0,61,0,0,8,13,10,3,0,0,0,41,0,4,11,9,8,8,10,5,0,59,0,4,0,4,0,0,0,0,0,13,0,3,3,4,3,0,0,0,0,13
124051581,0,6,11,14,10,5,6,0,0,47,0,3,26,17,9,6,0,0,0,58,0,0,22,14,12,15,8,4,4,79,0,5,4,0,0,0,0,0,0,11,0,3,10,6,3,7,0,0,0,26,9,22,112,67,62,52,19,15,0,361,0,23,60,34,34,29,16,5,3,204,13,83,197,191,105,81,28,10,5,710,5,73,159,130,76,66,17,4,0,543,0,12,36,18,9,3,0,3,3,82,4,45,73,44,35,16,11,4,0,232,0,0,4,3,4,0,0,0,0,15,0,0,10,3,7,6,0,0,0,32,54,69,146,95,110,107,101,98,72,850,97,351,863,642,474,390,214,144,84,3248,0,8,28,15,16,6,0,0,0,87,0,4,38,41,6,6,3,0,0,102,0,8,27,23,13,12,3,4,4,95,0,3,10,8,0,0,0,0,0,23,0,0,8,3,5,5,0,0,0,23
125011475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125011582,0,17,35,16,13,0,7,0,0,89,0,14,51,21,19,0,0,0,0,107,0,0,20,4,12,10,3,5,3,61,0,0,14,5,0,4,0,0,0,22,0,6,4,0,0,4,0,0,0,11,0,53,129,48,27,30,11,5,0,303,3,32,90,45,38,17,16,12,11,256,13,82,349,133,79,41,7,7,5,710,4,45,146,99,84,29,10,0,0,411,0,5,29,13,5,9,0,0,0,68,3,9,59,18,21,5,0,0,0,110,5,5,6,0,3,4,4,0,0,21,0,4,20,7,5,6,0,0,3,42,30,57,136,71,59,60,28,33,23,497,58,327,1077,476,357,216,95,63,45,2722,0,26,43,22,7,6,3,0,0,107,0,50,73,38,17,9,0,0,0,196,0,0,32,16,14,11,6,8,0,88,0,3,12,10,5,0,5,0,0,34,0,0,5,0,4,0,0,0,0,12
125011583,3,16,31,5,10,3,6,0,0,75,0,12,48,14,6,0,0,0,0,80,0,0,22,4,4,5,4,0,0,41,0,0,10,0,0,0,0,0,0,13,0,0,3,0,0,0,0,0,0,8,7,39,140,24,10,24,7,3,0,256,0,16,33,30,16,13,5,10,0,118,5,75,334,90,47,25,4,4,4,588,0,25,100,55,53,24,4,5,4,261,0,9,20,10,4,3,3,0,0,48,0,6,39,9,7,5,0,0,0,67,0,5,9,3,3,0,0,0,0,18,0,0,21,9,0,0,0,0,0,32,20,41,110,42,50,28,25,10,7,327,30,243,914,297,216,127,55,33,12,1934,0,12,41,18,7,9,0,8,0,89,0,42,64,16,9,3,0,0,0,141,0,0,20,7,3,9,3,0,0,49,0,0,0,3,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,5
125011584,0,3,25,8,7,3,3,3,0,55,0,4,15,9,10,3,0,0,0,44,0,0,5,10,6,4,4,3,0,35,0,0,5,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,11,43,34,24,18,14,4,6,144,0,18,40,32,21,18,6,0,0,141,6,43,133,85,70,31,13,5,0,385,0,26,77,36,33,25,5,0,0,209,3,0,17,5,3,3,0,0,0,30,4,11,31,16,6,3,0,0,0,72,0,0,0,0,0,5,0,0,0,7,0,0,3,5,6,0,0,0,0,21,26,31,45,37,30,28,26,20,18,256,44,151,435,286,223,141,74,42,28,1408,0,13,19,14,13,4,3,0,0,68,0,6,9,15,13,6,3,0,0,50,0,0,10,4,8,12,0,7,0,36,0,5,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3
