SA2_CODE_2021,C11_CFNC_MR_0_299,C11_CFNC_MR_300_449,C11_CFNC_MR_450_599,C11_CFNC_MR_600_799,C11_CFNC_MR_800_999,C11_CFNC_MR_1000_1399,C11_CFNC_MR_1400_1799,C11_CFNC_MR_1800_2399,C11_CFNC_MR_2400_2999,C11_CFNC_MR_3000_3999,C11_CFNC_MR_4000over,C11_CFNC_MR_NS,C11_CFNC_Tot,C11_CF_Cu15DS_MR_0_299,C11_CF_Cu15DS_MR_300_449,C11_CF_Cu15DS_MR_450_599,C11_CF_Cu15DS_MR_600_799,C11_CF_Cu15DS_MR_800_999,C11_CF_Cu15DS_MR_1000_1399,C11_CF_Cu15DS_MR_1400_1799,C11_CF_Cu15DS_MR_1800_2399,C11_CF_Cu15DS_MR_2400_2999,C11_CF_Cu15DS_MR_3000_3999,C11_CF_Cu15DS_MR_4000over,C11_CF_Cu15DS_MR_NS,C11_CF_Cu15DS_Tot,C11_CF_Cu15NDS_MR_0_299,C11_CF_Cu15NDS_MR_300_449,C11_CF_Cu15NDS_MR_450_599,C11_CF_Cu15NDS_MR_600_799,C11_CF_Cu15NDS_MR_800_999,C11_CF_Cu15NDS_MR_1000_1399,C11_CF_Cu15NDS_MR_1400_1799,C11_CF_Cu15NDS_MR_1800_2399,C11_CF_Cu15NDS_MR_2400_2999,C11_CF_Cu15NDS_MR_3000_3999,C11_CF_Cu15NDS_MR_4000over,C11_CF_Cu15NDS_MR_NS,C11_CF_Cu15NDS_Tot,C11_CF_NCu15DS_MR_0_299,C11_CF_NCu15DS_MR_300_449,C11_CF_NCu15DS_MR_450_599,C11_CF_NCu15DS_MR_600_799,C11_CF_NCu15DS_MR_800_999,C11_CF_NCu15DS_MR_1000_1399,C11_CF_NCu15DS_MR_1400_1799,C11_CF_NCu15DS_MR_1800_2399,C11_CF_NCu15DS_MR_2400_2999,C11_CF_NCu15DS_MR_3000_3999,C11_CF_NCu15DS_MR_4000over,C11_CF_NCu15DS_MR_NS,C11_CF_NCu15DS_Tot,C11_CF_NDCO_MR_0_299,C11_CF_NDCO_MR_300_449,C11_CF_NDCO_MR_450_599,C11_CF_NDCO_MR_600_799,C11_CF_NDCO_MR_800_999,C11_CF_NDCO_MR_1000_1399,C11_CF_NDCO_MR_1400_1799,C11_CF_NDCO_MR_1800_2399,C11_CF_NDCO_MR_2400_2999,C11_CF_NDCO_MR_3000_3999,C11_CF_NDCO_MR_4000over,C11_CF_NDCO_MR_NS,C11_CF_NDCO_Tot,C11_CF_Tot_MR_0_299,C11_CF_Tot_MR_300_449,C11_CF_Tot_MR_450_599,C11_CF_Tot_MR_600_799,C11_CF_Tot_MR_800_999,C11_CF_Tot_MR_1000_1399,C11_CF_Tot_MR_1400_1799,C11_CF_Tot_MR_1800_2399,C11_CF_Tot_MR_2400_2999,C11_CF_Tot_MR_3000_3999,C11_CF_Tot_MR_4000over,C11_CF_Tot_MR_NS,C11_CF_Tot_Tot,C11_1PF_Cu15DS_MR_0_299,C11_1PF_Cu15DS_MR_300_449,C11_1PF_Cu15DS_MR_450_599,C11_1PF_Cu15DS_MR_600_799,C11_1PF_Cu15DS_MR_800_999,C11_1PF_Cu15DS_MR_1000_1399,C11_1PF_Cu15DS_MR_1400_1799,C11_1PF_Cu15DS_MR_1800_2399,C11_1PF_Cu15DS_MR_2400_2999,C11_1PF_Cu15DS_MR_3000_3999,C11_1PF_Cu15DS_MR_4000over,C11_1PF_Cu15DS_MR_NS,C11_1PF_Cu15DS_Tot,C11_1PF_CU15_NDS_MR_0_299,C11_1PF_CU15_NDS_MR_300_449,C11_1PF_CU15_NDS_MR_450_599,C11_1PF_CU15_NDS_MR_600_799,C11_1PF_CU15_NDS_MR_800_999,C11_1PF_CU15_NDS_MR_1000_1399,C11_1PF_CU15_NDS_MR_1400_1799,C11_1PF_CU15_NDS_MR_1800_2399,C11_1PF_CU15_NDS_MR_2400_2999,C11_1PF_CU15_NDS_MR_3000_3999,C11_1PF_CU15_NDS_MR_4000over,C11_1PF_CU15_NDS_MR_NS,C11_1PF_CU15_NDS_Tot,C11_1PF_NCu15DS_MR_0_299,C11_1PF_NCu15DS_MR_300_449,C11_1PF_NCu15DS_MR_450_599,C11_1PF_NCu15DS_MR_600_799,C11_1PF_NCu15DS_MR_800_999,C11_1PF_NCu15DS_MR_1000_1399,C11_1PF_NCu15DS_MR_1400_1799,C11_1PF_NCu15DS_MR_1800_2399,C11_1PF_NCu15DS_MR_2400_2999,C11_1PF_NCu15DS_MR_3000_3999,C11_1PF_NCu15DS_MR_4000over,C11_1PF_NCu15DS_MR_NS,C11_1PF_NCu15DS_Tot,C11_1PF_NDCO_MR_0_299,C11_1PF_NDCO_MR_300_449,C11_1PF_NDCO_MR_450_599,C11_1PF_NDCO_MR_600_799,C11_1PF_NDCO_MR_800_999,C11_1PF_NDCO_MR_1000_1399,C11_1PF_NDCO_MR_1400_1799,C11_1PF_NDCO_MR_1800_2399,C11_1PF_NDCO_MR_2400_2999,C11_1PF_NDCO_MR_3000_3999,C11_1PF_NDCO_MR_4000over,C11_1PF_NDCO_MR_NS,C11_1PF_NDCO_Tot,C11_1PF_Tot_MR_0_299,C11_1PF_Tot_MR_300_449,C11_1PF_Tot_MR_450_599,C11_1PF_Tot_MR_600_799,C11_1PF_Tot_MR_800_999,C11_1PF_Tot_MR_1000_1399,C11_1PF_Tot_MR_1400_1799,C11_1PF_Tot_MR_1800_2399,C11_1PF_Tot_MR_2400_2999,C11_1PF_Tot_MR_3000_3999,C11_1PF_Tot_MR_4000over,C11_1PF_Tot_MR_NS,C11_1PF_Tot_Tot,C11_Tot_MR_0_299,C11_Tot_MR_300_449,C11_Tot_MR_450_599,C11_Tot_MR_600_799,C11_Tot_MR_800_999,C11_Tot_MR_1000_1399,C11_Tot_MR_1400_1799,C11_Tot_MR_1800_2399,C11_Tot_MR_2400_2999,C11_Tot_MR_3000_3999,C11_Tot_MR_4000over,C11_Tot_MR_NS,C11_Tot_Tot,C16_CFNC_MR_0_299,C16_CFNC_MR_300_449,C16_CFNC_MR_450_599,C16_CFNC_MR_600_799,C16_CFNC_MR_800_999,C16_CFNC_MR_1000_1399,C16_CFNC_MR_1400_1799,C16_CFNC_MR_1800_2399,C16_CFNC_MR_2400_2999,C16_CFNC_MR_3000_3999,C16_CFNC_MR_4000over,C16_CFNC_MR_NS,C16_CFNC_Tot,C16_CF_Cu15DS_MR_0_299,C16_CF_Cu15DS_MR_300_449,C16_CF_Cu15DS_MR_450_599,C16_CF_Cu15DS_MR_600_799,C16_CF_Cu15DS_MR_800_999,C16_CF_Cu15DS_MR_1000_1399,C16_CF_Cu15DS_MR_1400_1799,C16_CF_Cu15DS_MR_1800_2399,C16_CF_Cu15DS_MR_2400_2999,C16_CF_Cu15DS_MR_3000_3999,C16_CF_Cu15DS_MR_4000over,C16_CF_Cu15DS_MR_NS,C16_CF_Cu15DS_Tot,C16_CF_Cu15NDS_MR_0_299,C16_CF_Cu15NDS_MR_300_449,C16_CF_Cu15NDS_MR_450_599,C16_CF_Cu15NDS_MR_600_799,C16_CF_Cu15NDS_MR_800_999,C16_CF_Cu15NDS_MR_1000_1399,C16_CF_Cu15NDS_MR_1400_1799,C16_CF_Cu15NDS_MR_1800_2399,C16_CF_Cu15NDS_MR_2400_2999,C16_CF_Cu15NDS_MR_3000_3999,C16_CF_Cu15NDS_MR_4000over,C16_CF_Cu15NDS_MR_NS,C16_CF_Cu15NDS_Tot,C16_CF_NCu15DS_MR_0_299,C16_CF_NCu15DS_MR_300_449,C16_CF_NCu15DS_MR_450_599,C16_CF_NCu15DS_MR_600_799,C16_CF_NCu15DS_MR_800_999
124051469,3,0,3,4,9,16,27,51,49,24,0,10,195,5,3,0,0,11,20,17,29,23,18,5,5,134,4,5,3,10,14,26,34,102,82,39,8,18,354,0,4,6,5,5,20,28,25,17,13,6,9,140,5,3,0,7,3,20,30,37,23,15,3,13,153,17,12,13,25,29,79,114,200,145,83,23,48,783,0,0,0,0,0,3,3,0,0,0,0,3,13,0,0,0,0,0,7,6,13,9,4,0,5,44,0,3,0,3,3,4,0,3,0,3,0,0,25,0,0,0,0,3,5,7,7,8,0,0,5,41,0,9,0,3,8,19,17,29,15,9,4,14,119,25,15,13,29,50,114,155,277,207,115,25,70,1103,4,0,0,0,8,27,20,42,37,22,5,11,186,0,0,0,0,0,4,7,23,10,11,10,3,72,7,0,4,0,7,18,49,98,54,38,8,12,297,6,4,0,7,7
124051470,16,15,21,21,26,68,89,173,125,60,13,40,665,10,0,0,4,9,33,35,60,45,22,5,8,235,10,9,7,18,26,88,122,409,235,98,35,46,1090,12,8,5,8,19,56,48,71,27,17,9,20,302,17,12,8,23,39,71,62,102,39,31,14,26,440,47,32,19,46,85,245,269,644,351,172,69,104,2074,0,0,0,0,4,9,8,3,6,5,0,0,36,0,3,3,10,9,30,15,49,22,14,3,6,159,6,6,0,3,13,10,13,17,3,3,0,7,85,8,7,3,13,17,37,28,22,11,5,4,9,163,11,16,5,25,36,80,59,97,40,31,7,20,439,72,63,46,93,148,396,420,911,518,262,88,169,3177,34,20,12,17,29,86,87,156,99,65,17,27,635,3,3,0,0,10,19,32,73,26,25,10,9,219,22,7,8,13,21,72,153,349,196,99,35,35,1009,3,5,7,3,9
124051580,16,0,6,14,17,25,59,107,27,10,5,12,298,4,0,0,0,0,15,20,36,14,5,0,3,103,4,0,3,0,10,49,73,205,62,28,14,18,467,0,4,5,3,4,15,10,24,11,5,0,7,91,8,3,4,7,8,30,22,33,9,4,3,11,145,12,8,15,14,21,106,127,300,103,44,12,44,806,0,0,0,0,3,3,4,5,0,0,0,0,17,5,3,0,0,3,21,13,30,8,3,0,4,88,5,0,0,3,0,7,8,4,0,0,3,4,37,4,5,3,4,4,14,18,20,8,0,0,10,94,11,3,7,7,15,47,38,62,20,0,4,14,237,46,18,19,28,46,183,224,470,153,57,22,67,1336,12,8,5,11,8,36,51,89,35,17,7,7,292,0,0,4,0,4,11,19,34,7,5,0,3,89,4,4,3,9,8,40,93,170,43,24,6,20,418,5,4,0,3,3
124051581,15,10,10,13,14,57,67,103,40,18,4,16,357,0,0,3,0,6,13,16,40,13,3,0,10,104,0,5,6,10,9,43,93,167,39,23,12,23,422,0,0,4,4,3,10,11,12,5,3,4,4,73,0,5,4,10,10,16,27,28,8,4,4,12,131,10,9,19,15,29,85,147,244,68,32,19,42,725,0,0,0,0,0,5,4,8,0,0,0,0,18,0,0,4,5,3,16,26,32,9,0,0,7,106,0,5,0,3,0,7,8,8,4,0,0,5,38,4,0,0,10,3,11,20,20,0,0,0,3,77,4,6,4,15,12,34,62,64,16,3,3,15,241,29,23,23,44,54,179,276,412,119,51,26,80,1315,13,3,6,13,17,50,51,85,22,13,3,14,291,3,0,3,4,0,15,17,27,3,3,0,0,79,9,0,0,4,11,41,103,123,36,20,9,4,355,8,0,0,0,0
125011475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125011582,6,8,6,10,8,33,47,76,20,17,9,15,253,9,3,0,4,0,11,20,35,5,16,14,12,124,12,0,0,9,8,42,80,114,45,40,19,29,394,8,3,0,7,8,13,18,27,9,15,6,0,114,5,5,0,6,10,11,11,34,13,17,5,15,140,29,11,9,23,29,77,125,210,79,81,39,58,758,0,0,0,0,0,0,0,5,4,0,6,0,17,0,0,0,5,4,19,10,12,6,4,4,4,64,0,0,0,0,0,0,4,4,0,3,0,0,27,3,0,0,0,3,4,6,14,5,6,6,5,56,7,5,3,9,7,30,24,37,14,14,9,8,159,38,16,20,40,41,144,197,315,115,108,58,83,1175,15,8,4,7,16,28,37,68,16,24,13,13,244,9,3,0,6,6,12,15,22,5,12,6,7,107,22,3,4,8,8,32,45,86,46,43,23,14,327,8,3,0,5,6
125011583,0,3,3,7,6,31,32,37,3,10,0,5,142,0,0,0,5,0,6,7,9,9,0,0,4,49,5,5,0,8,9,48,64,39,16,7,4,12,215,0,0,0,0,4,7,4,17,11,7,4,10,57,5,0,0,0,0,8,11,12,0,3,5,4,55,10,4,3,12,17,72,91,67,34,20,15,27,376,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,5,4,3,4,3,0,4,28,4,0,0,0,0,6,3,4,0,0,0,0,23,0,0,0,0,0,9,4,8,0,0,0,3,27,4,0,0,0,3,29,9,16,8,5,0,5,83,13,12,4,21,30,128,139,115,44,32,22,29,604,7,3,4,12,15,19,17,36,8,8,6,7,129,7,0,0,0,0,4,12,5,3,0,0,0,36,12,4,0,8,6,29,36,49,8,8,11,4,170,5,0,0,3,4
125011584,3,4,3,4,8,13,25,34,26,20,14,5,154,6,0,5,9,3,14,10,24,5,6,5,4,87,4,0,4,5,4,28,39,87,50,41,20,16,302,6,5,0,4,4,16,8,13,12,8,3,12,86,7,4,0,3,3,8,4,20,3,15,11,9,88,17,4,11,17,17,65,66,142,74,72,38,42,563,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5,3,6,4,0,0,3,30,0,3,0,0,0,0,3,5,0,0,0,0,16,0,3,0,0,0,4,4,4,0,0,0,5,22,9,3,0,3,3,11,13,13,4,6,0,14,77,31,17,12,25,21,93,101,195,102,94,51,61,794,11,11,0,8,7,17,26,36,14,21,9,7,157,5,0,0,5,5,15,11,22,12,12,8,10,95,14,6,0,3,6,21,31,69,36,27,11,11,239,3,4,0,0,5
125011585,0,0,0,6,3,24,21,26,23,13,7,11,128,0,0,0,0,0,6,12,10,9,5,0,0,57,6,5,4,3,6,35,30,69,33,24,14,4,237,3,3,0,4,3,15,12,15,3,5,0,4,81,5,0,0,7,4,7,9,12,5,12,3,3,61,14,12,5,15,11,65,65,109,46,50,19,14,437,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5,0,8,10,6,3,3,0,0,29,0,0,0,0,0,5,0,4,3,3,0,0,15,0,3,0,0,0,11,3,13,3,0,0,0,41,4,3,0,7,5,19,11,19,9,4,4,4,94,27,13,5,29,21,104,102,153,85,65,32,26,650,11,0,3,0,7,19,11,21,15,10,17,3,121,3,3,0,0,0,14,10,9,6,3,3,3,58,11,6,3,3,4,23,20,55,16,26,20,19,204,6,0,0,5,4
125011586,20,16,5,10,19,43,66,102,48,67,32,22,454,0,0,4,0,4,14,16,23,14,22,16,7,127,19,6,11,10,11,42,77,138,80,86,51,22,539,4,0,3,9,4,17,18,49,33,18,14,13,192,6,0,9,7,11,16,18,27,17,30,17,12,173,35,18,22,21,32,96,131,241,142,156,94,55,1040,0,0,0,0,0,6,3,0,4,3,0,0,18,0,5,0,0,0,3,12,11,10,4,0,3,47,4,0,9,0,9,9,9,11,5,8,0,0,56,3,0,0,6,6,8,20,18,10,14,5,12,90,7,6,4,9,8,22,44,41,23,30,7,14,209,66,35,33,40,58,158,236,379,214,253,134,96,1702,28,9,8,13,8,41,49,95,55,51,45,19,419,7,3,0,0,3,4,15,13,15,13,14,5,87,34,5,5,7,12,30,46,125,85,82,63,28,514,16,0,4,5,7
125011587,0,0,0,3,3,6,15,17,6,11,6,0,77,0,0,0,0,0,3,9,12,4,9,0,0,41,6,0,0,0,3,14,18,48,22,20,6,5,144,0,0,0,3,0,11,3,19,9,6,0,4,51,4,0,0,0,0,4,4,8,0,0,8,0,43,10,7,4,7,5,33,37,78,38,37,16,9,277,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,3,0,7,4,4,0,0,30,0,0,0,0,0,6,3,0,0,0,0,0,11,3,0,0,3,0,8,0,7,0,0,0,0,17,3,0,0,0,0,11,11,12,7,7,0,0,59,20,5,9,14,13,52,55,111,50,53,21,20,410,8,0,7,0,0,8,13,13,7,9,0,3,71,0,0,0,4,0,7,8,4,3,11,4,0,34,4,0,4,3,8,14,25,40,18,14,10,8,137,5,0,0,0,0
125011709,13,5,3,0,4,19,27,57,63,59,46,14,313,0,0,0,0,0,0,5,6,14,14,0,0,39,8,0,0,0,14,18,41,66,60,93,55,11,378,4,0,0,3,4,4,5,8,12,10,13,4,64,4,0,0,0,0,0,6,12,12,4,13,4,52,15,6,4,5,14,27,53,98,100,124,78,17,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,6,3,0,23,0,0,0,0,0,0,0,0,7,0,0,0,10,4,0,0,0,0,3,6,4,4,9,5,3,33,4,0,0,0,4,4,5,14,10,16,8,4,62,25,12,5,10,22,46,85,170,170,201,132,35,919,5,3,0,3,4,19,16,62,39,42,37,4,245,0,0,0,3,4,7,7,8,13,13,9,0,63,14,0,8,3,4,23,34,92,85,93,59,12,433,5,0,0,3,3
125011710,4,0,0,0,3,4,11,33,53,39,13,0,160,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,14,17,18,3,0,58,0,0,0,0,0,0,0,3,0,3,0,0,13,0,0,0,0,0,0,0,0,6,4,0,0,12,0,0,0,0,0,0,8,19,15,27,10,3,80,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,6,3,8,3,0,26,5,0,0,0,6,7,15,52,71,69,27,11,270,14,0,3,3,3,31,41,121,63,66,15,9,372,0,0,0,0,0,0,0,0,0,3,0,0,12,0,3,0,0,4,13,29,72,31,34,14,4,209,0,0,0,0,0
125021477,25,9,5,4,5,47,36,83,99,138,48,20,510,8,3,3,5,8,26,13,52,25,25,12,7,194,15,3,6,3,24,61,83,182,209,223,90,35,926,8,5,4,8,4,17,21,42,25,28,13,14,175,3,5,0,8,7,13,17,38,31,28,14,7,172,39,16,13,24,44,124,129,309,286,302,135,65,1473,0,0,0,0,0,3,3,0,8,6,0,0,19,0,4,0,4,4,10,6,18,8,10,0,0,71,5,0,0,4,0,9,7,8,5,8,5,4,43,4,0,0,8,0,3,10,18,8,10,3,4,63,11,4,3,13,7,24,30,43,27,25,6,11,200,75,24,22,42,57,190,201,426,423,458,185,89,2188,31,5,9,8,19,36,45,81,75,99,61,13,482,9,4,6,0,0,21,23,41,30,20,12,6,175,24,6,3,13,18,55,82,194,170,243,124,30,950,25,0,5,9,5
125021478,21,3,7,8,3,34,22,83,82,99,30,20,405,8,3,0,0,5,24,11,26,24,28,12,8,142,13,4,4,14,9,50,58,138,123,151,87,19,660,16,5,8,0,3,12,19,37,37,30,23,4,195,10,4,5,6,3,16,17,25,8,24,20,15,148,41,10,16,23,20,97,98,229,189,228,143,45,1140,0,0,0,0,0,4,0,0,9,3,0,0,17,0,0,0,0,3,3,4,13,10,7,5,0,59,0,0,0,3,0,8,5,3,4,8,7,0,42,0,0,0,0,5,10,7,11,4,7,3,4,58,5,3,3,6,13,20,20,31,27,24,18,8,173,67,19,22,36,40,144,141,339,300,350,193,73,1723,29,12,6,10,8,28,37,95,60,64,32,18,393,0,0,3,0,0,11,10,24,23,40,24,0,149,28,8,13,3,15,40,64,194,117,130,99,37,750,17,0,6,4,5
125021711,14,4,5,0,4,9,23,23,19,25,24,6,158,8,0,0,0,4,11,15,17,11,28,25,9,132,13,6,3,7,6,28,38,86,51,106,69,11,432,9,3,3,3,0,23,20,21,22,26,21,14,175,9,0,8,8,7,13,5,15,14,9,8,5,92,34,14,11,17,20,73,79,144,97,168,128,35,826,0,0,0,0,0,4,0,7,0,0,0,0,9,0,4,0,0,0,7,0,8,3,7,4,0,30,0,0,0,0,3,0,9,9,6,4,4,0,33,0,0,0,4,0,3,4,8,5,3,0,0,32,4,3,0,5,4,17,10,26,10,17,9,4,107,55,12,20,21,25,99,113,200,128,213,155,50,1091,26,0,8,8,6,20,23,44,22,23,28,10,211,4,0,3,0,4,7,3,19,10,23,12,9,103,19,4,4,4,13,28,29,84,69,92,96,11,465,13,4,3,8,10
125021712,26,11,5,9,10,34,36,60,55,82,43,15,378,18,3,0,5,3,24,23,28,19,39,23,5,188,15,8,6,8,15,42,48,112,111,163,95,23,639,11,4,6,4,10,25,23,38,12,32,31,18,207,9,6,0,4,3,14,17,26,16,21,13,4,139,54,19,17,19,30,103,102,201,158,264,159,49,1176,0,0,0,0,0,0,0,4,0,0,0,0,7,3,0,0,0,0,5,9,9,4,5,3,0,43,5,0,0,0,0,5,7,7,4,5,3,0,40,5,3,3,3,0,5,5,5,12,3,0,0,47,17,6,3,3,3,19,18,29,17,14,8,4,139,96,30,21,31,47,154,150,288,236,356,211,72,1688,33,7,9,3,6,32,32,65,35,60,47,11,350,4,0,5,0,0,13,13,32,28,27,19,6,146,26,9,4,4,11,47,75,148,119,170,111,24,741,19,6,5,4,10
125031479,3,9,6,10,11,28,38,77,42,27,17,14,269,5,6,3,0,6,25,23,34,25,13,7,5,166,17,4,9,10,19,53,86,183,103,70,21,16,595,10,0,0,8,10,23,18,31,22,19,3,4,153,5,3,9,8,10,25,19,31,21,7,3,10,144,40,9,21,22,55,131,146,283,163,107,40,46,1055,0,0,0,0,0,5,4,4,6,3,0,0,19,0,4,0,0,8,9,15,15,9,5,3,0,70,0,0,0,5,4,10,7,8,5,5,0,0,43,3,0,0,0,3,13,19,11,6,4,4,8,74,7,3,7,3,11,34,41,40,24,12,8,15,206,51,28,31,41,73,194,221,392,227,151,56,72,1530,18,0,5,4,6,27,41,59,27,33,7,7,238,4,0,3,8,8,21,19,49,26,24,13,6,179,21,10,5,15,15,46,89,144,73,71,29,23,539,7,3,0,6,6
125031480,8,4,6,11,8,25,36,57,19,20,7,5,210,0,3,4,5,9,10,21,29,17,17,8,9,131,16,6,0,10,19,59,90,130,54,31,25,15,450,4,4,0,9,7,17,25,24,7,9,3,5,115,7,0,3,5,5,20,9,14,17,7,6,5,99,23,9,12,24,46,113,147,194,92,65,33,42,794,5,0,0,0,0,0,3,5,3,0,0,0,14,4,0,0,4,5,21,11,29,11,7,0,4,94,5,0,0,0,0,5,3,10,4,3,0,3,43,4,0,0,4,4,15,14,14,5,0,3,3,75,15,6,7,12,12,39,33,56,19,12,8,12,224,47,15,21,48,64,173,212,305,132,96,51,64,1227,14,0,0,5,10,28,27,36,25,24,11,11,199,5,0,8,0,9,30,23,32,20,4,10,4,142,17,9,6,4,12,43,63,102,51,41,20,14,387,14,0,4,0,5
125031481,16,5,8,3,15,36,61,93,62,28,17,16,365,10,4,0,6,3,12,28,42,16,15,8,8,151,6,11,10,9,20,62,102,195,110,50,29,28,624,4,0,9,3,10,11,11,26,18,7,8,15,119,4,7,3,6,12,26,26,26,16,16,10,11,166,23,15,20,26,42,114,167,293,157,92,51,59,1060,0,0,0,0,0,3,0,4,0,0,0,0,19,3,0,0,0,0,10,12,18,7,9,0,3,64,4,0,4,0,4,3,14,10,3,3,0,6,43,0,0,0,0,0,13,15,17,9,7,3,7,80,3,6,9,6,7,33,45,45,19,17,10,19,207,46,29,31,37,62,176,267,426,240,142,75,90,1629,17,5,5,3,13,28,64,93,49,41,21,17,354,4,4,7,3,8,12,25,36,26,11,14,6,143,24,13,7,12,14,58,79,182,101,64,32,32,607,10,4,0,6,8
125031483,12,5,5,4,6,30,33,75,36,20,13,8,250,9,0,5,9,10,30,35,47,30,19,9,7,202,15,6,4,8,18,50,83,193,97,54,20,22,569,3,3,3,3,5,17,17,27,17,17,0,7,127,10,6,8,5,11,23,27,33,23,19,7,16,191,42,20,22,29,43,116,161,300,163,110,42,59,1092,0,0,0,0,3,0,5,6,3,3,0,0,31,4,0,0,4,5,8,8,32,12,7,0,6,79,0,0,0,0,0,3,3,7,4,7,0,0,24,4,0,4,7,6,8,9,17,11,9,0,7,78,5,0,10,6,7,17,31,57,31,20,7,13,218,57,26,34,43,58,161,222,433,232,148,55,84,1560,17,4,8,13,7,35,48,63,44,36,22,7,310,10,0,0,6,4,30,25,47,24,21,17,13,203,15,9,7,17,12,44,94,172,90,85,38,25,614,8,3,7,5,5
125031484,8,3,8,11,11,50,54,108,81,39,16,18,404,7,0,0,3,5,15,23,45,21,22,6,4,147,13,3,3,6,15,65,127,214,157,54,37,31,727,5,0,0,7,12,19,24,30,16,14,4,10,143,9,4,6,8,15,21,30,40,19,16,4,11,173,24,7,17,24,44,122,198,325,212,107,57,51,1187,0,0,0,0,0,5,4,9,0,0,0,0,27,4,0,0,4,7,11,15,33,14,5,0,3,98,0,0,0,4,4,0,15,5,0,7,0,4,36,5,4,0,5,7,15,11,30,14,5,0,7,108,8,4,3,15,22,37,43,76,26,19,5,13,268,48,16,23,50,75,205,297,511,316,161,79,86,1859,20,3,6,17,11,41,65,79,46,52,14,21,377,4,0,0,0,6,28,35,44,22,25,11,13,193,11,11,3,11,5,59,93,214,135,86,36,26,691,9,5,0,6,9
125031486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125031487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125031713,17,6,7,5,10,31,24,56,77,54,19,19,331,3,8,0,0,9,13,11,39,18,28,13,12,150,12,5,4,3,17,57,67,171,191,164,38,39,777,7,0,3,3,4,26,20,40,14,21,4,12,158,6,3,0,0,16,33,12,34,23,22,16,9,173,37,17,15,11,39,125,118,279,251,229,68,72,1262,3,0,0,0,0,0,0,0,0,0,0,0,22,4,0,0,0,3,10,14,15,13,14,4,0,82,3,0,0,0,5,8,9,5,5,0,0,0,31,0,6,0,11,5,11,8,10,6,4,0,5,66,10,3,3,14,12,32,29,36,22,21,6,9,202,59,23,27,35,69,190,176,377,351,304,94,95,1793,16,3,5,6,8,31,29,69,43,53,24,12,305,9,3,0,7,0,10,20,36,25,29,12,7,173,25,11,4,4,13,53,72,208,186,147,65,38,830,6,6,7,8,3
