SA2_CODE_2021,C11_Se_h_NPUR_1,C11_Se_h_NPUR_2,C11_Se_h_NPUR_3,C11_Se_h_NPUR_4,C11_Se_h_NPUR_5,C11_Se_h_NPUR_6more,C11_Se_h_Tot,C11_SDRTHT1S_NPUR_1,C11_SDRTHT1S_NPUR_2,C11_SDRTHT1S_NPUR_3,C11_SDRTHT1S_NPUR_4,C11_SDRTHT1S_NPUR_5,C11_SDRTHT1S_NPUR_6mor,C11_SDRTHT1S_Tot,C11_SDRTHT2S_NPUR_1,C11_SDRTHT2S_NPUR_2,C11_SDRTHT2S_NPUR_3,C11_SDRTHT2S_NPUR_4,C11_SDRTHT2S_NPUR_5,C11_SDRTHT2S_NPUR_6mor,C11_SDRTHT2S_Tot,C11_SDRTHT_NPUR_1,C11_SDRTHT_NPUR_2,C11_SDRTHT_NPUR_3,C11_SDRTHT_NPUR_4,C11_SDRTHT_NPUR_5,C11_SDRTHT_NPUR_6mor,C11_SDRTHT_Tot,C11_F_a_1_2SB_NPUR_1,C11_F_a_1_2SB_NPUR_2,C11_F_a_1_2SB_NPUR_3,C11_F_a_1_2SB_NPUR_4,C11_F_a_1_2SB_NPUR_5,C11_F_a_1_2SB_NPUR_6mor,C11_F_a_1_2SB_Tot,C11_F_a_I_a_3SB_NPUR_1,C11_F_a_I_a_3SB_NPUR_2,C11_F_a_I_a_3SB_NPUR_3,C11_F_a_I_a_3SB_NPUR_4,C11_F_a_I_a_3SB_NPUR_5,C11_F_a_I_a_3SB_NPUR_6mor,C11_F_a_In_a_3SB_Tot,C11_F_a_4_8SB_NPUR_1,C11_F_a_4_8SB_NPUR_2,C11_F_a_4_8SB_NPUR_3,C11_F_a_4_8SB_NPUR_4,C11_F_a_4_8SB_NPUR_5,C11_F_a_4_8SB_NPUR_6mor,C11_F_a_4_8SB_Tot,C11_F_a_9mor_s_b_NPUR_1,C11_F_a_9mor_s_b_NPUR_2,C11_F_a_9mor_s_b_NPUR_3,C11_F_a_9mor_s_b_NPUR_4,C11_F_a_9mor_s_b_NPUR_5,C11_F_a_9m_s_b_NPUR_6mor,C11_F_a_9mor_st_bl_Tot,C11_F_a_AH_NPUR_1,C11_F_a_AH_NPUR_2,C11_F_a_AH_NPUR_3,C11_F_a_AH_NPUR_4,C11_F_a_AH_NPUR_5,C11_F_a_AH_NPUR_6mor,C11_F_a_AH_Tot,C11_F_a_Tot_NPUR_1,C11_F_a_Tot_NPUR_2,C11_F_a_Tot_NPUR_3,C11_F_a_Tot_NPUR_4,C11_F_a_Tot_NPUR_5,C11_F_a_Tot_NPUR_6mor,C11_F_a_Tot_Tot,C11_OD_CCH_NPUR_1,C11_OD_CCH_NPUR_2,C11_OD_CCH_NPUR_3,C11_OD_CCH_NPUR_4,C11_OD_CCH_NPUR_5,C11_OD_CCH_NPUR_6mor,C11_OD_CCH_Tot,C11_OD_IHTSO_NPUR_1,C11_OD_IHTSO_NPUR_2,C11_OD_IHTSO_NPUR_3,C11_OD_IHTSO_NPUR_4,C11_OD_IHTSO_NPUR_5,C11_OD_IHTSO_NPUR_6mor,C11_OD_IHTSO_Tot,C11_OD_H_f_a_s_o_NPUR_1,C11_OD_H_f_a_s_o_NPUR_2,C11_OD_H_f_a_s_o_NPUR_3,C11_OD_H_f_a_s_o_NPUR_4,C11_OD_H_f_a_s_o_NPUR_5,C11_OD_H_f_a_s_o_NPUR_6mor,C11_OD_H_f_a_s_o_Tot,C11_OD_Tot_NPUR_1,C11_OD_Tot_NPUR_2,C11_OD_Tot_NPUR_3,C11_OD_Tot_NPUR_4,C11_OD_Tot_NPUR_5,C11_OD_Tot_NPUR_6mor,C11_OD_Tot_Tot,C11_DS_ns_NPUR_1,C11_DS_ns_NPUR_2,C11_DS_ns_NPUR_3,C11_DS_ns_NPUR_4,C11_DS_ns_NPUR_5,C11_DS_ns_NPUR_6more,C11_Dwg_st_NS_Tot,C11_Tot_NPUR_1,C11_Tot_NPUR_2,C11_Tot_NPUR_3,C11_Tot_NPUR_4,C11_Tot_NPUR_5,C11_Tot_NPUR_6more,C11_Tot_Tot,C16_Se_h_NPUR_1,C16_Se_h_NPUR_2,C16_Se_h_NPUR_3,C16_Se_h_NPUR_4,C16_Se_h_NPUR_5,C16_Se_h_NPUR_6more,C16_Se_h_Tot,C16_SDRTHT1S_NPUR_1,C16_SDRTHT1S_NPUR_2,C16_SDRTHT1S_NPUR_3,C16_SDRTHT1S_NPUR_4,C16_SDRTHT1S_NPUR_5,C16_SDRTHT1S_NPUR_6mor,C16_SDRTHT1S_Tot,C16_SDRTHT2S_NPUR_1,C16_SDRTHT2S_NPUR_2,C16_SDRTHT2S_NPUR_3,C16_SDRTHT2S_NPUR_4,C16_SDRTHT2S_NPUR_5,C16_SDRTHT2S_NPUR_6mor,C16_SDRTHT2S_Tot,C16_SDRTHT_Tot_NPUR_1,C16_SDRTHT_Tot_NPUR_2,C16_SDRTHT_Tot_NPUR_3,C16_SDRTHT_Tot_NPUR_4,C16_SDRTHT_Tot_NPUR_5,C16_SDRTHT_Tot_NPUR_6mor,C16_SDRTHT_Tot_Tot,C16_F_a_1_2SB_NPUR_1,C16_F_a_1_2SB_NPUR_2,C16_F_a_1_2SB_NPUR_3,C16_F_a_1_2SB_NPUR_4,C16_F_a_1_2SB_NPUR_5,C16_F_a_1_2SB_NPUR_6mor,C16_F_a_1_2SB_Tot,C16_F_a_I_a_3SB_NPUR_1,C16_F_a_I_a_3SB_NPUR_2,C16_F_a_I_a_3SB_NPUR_3,C16_F_a_I_a_3SB_NPUR_4,C16_F_a_I_a_3SB_NPUR_5,C16_F_a_I_a_3SB_NPUR_6mor,C16_F_a_In_a_3_st_b_Tot,C16_F_a_4_8SB_NPUR_1,C16_F_a_4_8SB_NPUR_2,C16_F_a_4_8SB_NPUR_3,C16_F_a_4_8SB_NPUR_4,C16_F_a_4_8SB_NPUR_5,C16_F_a_4_8SB_NPUR_6mor,C16_F_a_4_8SB_Tot,C16_F_a_9mor_s_b_NPUR_1,C16_F_a_9mor_s_b_NPUR_2,C16_F_a_9mor_s_b_NPUR_3,C16_F_a_9mor_s_b_NPUR_4,C16_F_a_9mor_s_b_NPUR_5,C16_F_a_9m_s_b_NPUR_6mor,C16_F_a_9mor_st_bl_Tot,C16_F_a_AH_NPUR_1,C16_F_a_AH_NPUR_2,C16_F_a_AH_NPUR_3,C16_F_a_AH_NPUR_4,C16_F_a_AH_NPUR_5,C16_F_a_AH_NPUR_6mor,C16_F_a_AH_Tot,C16_F_a_Tot_NPUR_1,C16_F_a_Tot_NPUR_2,C16_F_a_Tot_NPUR_3,C16_F_a_Tot_NPUR_4,C16_F_a_Tot_NPUR_5,C16_F_a_Tot_NPUR_6mor,C16_F_a_Tot_Tot,C16_OD_CCH_NPUR_1,C16_OD_CCH_NPUR_2,C16_OD_CCH_NPUR_3,C16_OD_CCH_NPUR_4,C16_OD_CCH_NPUR_5,C16_OD_CCH_NPUR_6mor,C16_OD_CCH_Tot,C16_OD_IHTSO_NPUR_1,C16_OD_IHTSO_NPUR_2,C16_OD_IHTSO_NPUR_3,C16_OD_IHTSO_NPUR_4,C16_OD_IHTSO_NPUR_5,C16_OD_IHTSO_NPUR_6mor,C16_OD_IHTSO_Tot,C16_OD_H_f_a_s_o_NPUR_1,C16_OD_H_f_a_s_o_NPUR_2,C16_OD_H_f_a_s_o_NPUR_3,C16_OD_H_f_a_s_o_NPUR_4
115011621,264,960,858,1469,658,270,4474,17,16,3,9,0,0,43,27,71,37,31,10,0,177,39,86,48,35,8,0,217,0,0,4,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,3,4,0,4,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,1043,900,1508,671,270,4706,334,978,913,1477,688,318,4710,3,10,5,0,0,0,21,33,81,56,61,16,5,257,44,94,62,63,16,5,277,7,13,3,3,3,0,33,3,0,0,0,0,0,3,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,5,13,3,3,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115011622,56,160,114,180,88,44,643,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,161,114,180,88,44,644,66,297,295,399,164,94,1311,0,0,0,0,0,0,0,33,85,75,60,14,4,277,33,85,75,60,14,4,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,34,4,0,0,0,66,..,..,..,..,..,..,..,0,0,0,0,0,0,0,32,34,4,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115021297,647,1742,1004,1280,721,421,5820,49,29,12,10,0,4,105,34,25,19,22,4,0,104,79,51,32,36,10,5,214,103,26,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,11,22,4,5,4,3,40,114,43,3,5,4,3,173,66,30,15,0,0,0,107,0,0,0,0,0,0,3,0,3,0,0,0,0,8,66,28,15,3,5,0,120,3,0,0,0,0,0,3,914,1873,1048,1320,733,434,6329,596,1686,899,1216,756,513,5661,58,26,5,3,0,0,95,26,46,42,37,7,0,170,89,74,52,42,6,5,264,81,26,3,3,0,0,112,3,8,0,0,0,0,14,0,0,0,0,0,0,0,..,..,..,..,..,..,..,3,0,0,0,0,0,6,92,31,3,3,0,0,133,47,32,10,3,0,0,99,7,0,0,4,0,0,7,4,8,4,0
115021298,243,492,235,318,156,95,1543,32,24,0,6,5,0,58,14,8,11,0,0,0,32,44,32,8,3,5,0,96,12,12,4,4,0,0,28,25,3,0,0,0,0,30,0,0,0,0,0,0,0,..,..,..,..,..,..,..,3,4,0,0,0,0,3,36,15,4,4,0,0,63,9,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,13,0,0,0,0,0,0,0,338,541,248,327,160,100,1710,196,467,244,290,175,116,1486,12,12,0,0,0,0,29,12,13,3,0,0,0,31,26,30,3,0,0,0,59,21,19,0,3,0,0,43,16,0,0,0,0,0,19,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,3,0,0,0,3,44,19,3,4,0,0,67,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0
115031299,199,322,108,98,58,34,824,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,13,3,6,0,0,0,0,9,202,338,110,96,60,34,850,215,312,114,113,55,32,845,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0
115031300,864,2072,1126,1349,743,391,6549,8,5,0,0,0,0,18,0,0,3,0,0,0,6,7,9,5,0,4,0,30,21,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,13,3,3,4,0,0,23,37,5,7,4,0,0,46,41,17,0,0,0,0,67,7,0,0,5,0,0,8,4,0,0,0,0,0,4,48,18,3,3,0,0,79,0,0,0,0,0,0,4,959,2106,1140,1355,742,398,6700,875,2081,1152,1388,704,402,6597,14,7,0,0,3,0,20,0,0,0,0,0,0,3,14,7,4,0,3,0,25,15,8,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,3,16,9,0,0,0,0,25,40,9,4,0,0,0,49,5,0,0,0,0,0,7,0,3,0,0
115041301,355,803,481,578,299,168,2683,84,21,10,5,3,0,118,0,11,5,7,3,0,28,84,32,13,12,6,0,147,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,3,0,0,0,0,0,3,4,4,0,0,0,0,11,44,20,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,26,0,0,0,0,74,0,0,0,0,0,0,0,487,857,502,592,311,169,2917,342,827,542,666,372,217,2970,79,9,0,4,0,0,89,11,12,9,3,0,0,37,89,11,6,4,12,0,122,25,19,9,4,5,3,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,25,19,9,4,5,3,56,30,8,0,0,0,0,46,3,3,3,0,0,0,10,0,0,0,0
115041623,71,152,85,85,61,39,495,3,0,0,3,0,0,4,0,0,0,0,0,0,0,3,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,155,89,87,61,39,500,64,129,63,66,52,38,411,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115041624,67,123,78,129,73,37,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,123,78,129,73,37,508,75,282,253,389,179,97,1278,3,4,0,0,0,0,14,0,11,6,6,0,0,28,3,14,7,8,5,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115041625,217,791,705,1330,656,239,3935,0,0,0,0,0,0,3,13,23,23,25,5,0,84,13,24,22,25,5,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,40,4,0,0,0,80,..,..,..,..,..,..,..,0,0,0,0,0,0,0,33,40,4,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,857,731,1352,664,236,4099,243,695,663,1223,577,222,3626,0,0,0,0,0,0,0,41,135,167,294,160,65,862,41,137,167,294,160,66,865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,29,7,0,0,0,85,..,..,..,..,..,..,..,0,0,0,0,0,0,0,46,31,7,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116011303,549,941,610,573,252,213,3133,63,41,33,31,9,5,173,77,62,48,42,5,3,241,141,99,79,72,21,6,421,75,24,10,3,4,0,110,131,181,140,85,25,15,578,246,384,254,175,34,19,1116,..,..,..,..,..,..,..,0,5,0,0,0,0,7,453,585,408,260,67,35,1811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,1141,1625,1097,903,339,257,5370,566,869,636,570,282,242,3163,43,35,21,16,4,3,126,110,105,81,69,25,16,400,147,136,104,88,34,21,525,54,16,5,3,6,0,95,14,32,33,13,6,3,95,329,532,441,270,75,41,1685,..,..,..,..,..,..,..,0,0,0,3,0,0,9,397,588,479,285,80,43,1882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116011304,881,1431,981,986,464,323,5064,56,37,22,9,4,3,132,45,49,51,30,15,13,205,104,84,71,38,18,16,338,115,28,3,4,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,9,6,0,0,0,0,10,124,29,9,4,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1115,1550,1057,1031,488,337,5570,808,1301,894,909,453,379,4734,119,122,70,87,26,29,454,27,68,89,100,39,21,342,152,192,161,182,66,49,801,108,30,13,10,4,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,108,32,15,10,4,0,165,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
116011306,667,1239,1087,1129,629,429,5185,114,103,54,58,24,23,368,74,81,83,60,25,21,340,185,184,134,119,49,37,706,0,4,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,4,4,0,0,0,0,9,8,6,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,3,0,0,0,5,0,0,0,0,0,0,0,862,1428,1226,1251,676,465,5913,666,1385,1228,1367,669,535,5857,63,38,16,12,3,7,145,102,130,153,116,43,34,579,166,165,171,128,49,44,721,31,18,5,6,5,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,3,29,16,5,6,6,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116011307,1326,2325,1477,1563,651,338,7681,53,46,11,12,8,0,121,63,58,36,35,4,0,194,114,103,48,43,5,3,318,200,33,4,0,0,0,236,14,0,4,0,0,0,18,4,0,0,0,0,0,9,..,..,..,..,..,..,..,14,4,5,0,0,0,20,229,43,8,3,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,4,0,0,22,9,10,0,4,0,0,22,0,0,0,0,0,0,4,1672,2481,1534,1613,662,339,8306,1339,2199,1423,1628,696,371,7665,73,32,15,4,4,0,128,78,81,43,49,15,10,264,149,102,57,60,18,10,387,197,24,0,5,0,0,224,9,0,0,0,0,0,8,17,4,0,0,0,0,16,..,..,..,..,..,..,..,5,0,0,0,0,0,8,218,29,3,5,0,4,261,0,0,0,0,0,0,0,5,3,0,0,0,0,10,5,15,3,0
116011560,461,769,543,575,268,178,2785,76,97,61,54,18,9,310,160,172,154,128,71,27,706,234,268,213,182,87,38,1012,10,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,3,0,0,0,0,0,3,14,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705,1037,759,764,353,216,3828,428,741,556,569,290,224,2809,107,105,72,52,20,8,366,126,165,160,158,52,28,694,236,267,233,211,72,38,1057,16,5,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,6,0,0,0,0,0,6,19,5,3,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116011561,679,1078,742,819,397,294,4007,52,33,20,11,6,0,131,82,114,123,97,33,41,488,131,147,150,107,43,38,618,35,12,0,0,0,0,44,0,0,0,0,0,0,0,27,44,48,15,8,0,144,..,..,..,..,..,..,..,9,5,0,0,0,0,18,70,66,54,18,9,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,4,0,5,0,0,0,16,0,4,0,4,0,0,12,884,1297,950,946,449,340,4861,624,1033,740,759,401,352,3907,34,27,17,19,11,6,117,73,146,156,146,64,41,625,110,170,170,167,77,50,743,72,20,6,3,0,0,107,0,0,0,0,0,0,0,21,49,28,28,5,9,141,..,..,..,..,..,..,..,4,3,0,0,0,0,12,104,74,33,32,3,7,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116011626,617,1111,763,876,396,202,3966,47,32,16,20,6,5,117,18,42,43,35,9,9,146,62,65,53,56,14,11,261,82,18,3,5,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,7,..,..,..,..,..,..,..,15,11,3,0,0,0,32,103,32,10,3,3,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,5,0,3,0,0,0,5,0,0,0,0,0,0,0,783,1215,837,937,409,218,4397,579,1103,730,870,379,242,3899,38,17,20,12,6,0,86,136,84,62,76,22,10,392,172,100,77,87,27,12,481,0,0,0,4,0,0,6,0,0,0,0,0,0,0,3,6,0,0,0,0,10,..,..,..,..,..,..,..,0,0,0,0,0,0,0,9,6,0,4,0,0,20,0,0,0,0,0,0,0,3,6,0,3,0,0,11,0,0,0,3
116011627,339,589,396,403,180,94,1993,65,61,47,43,18,7,250,133,161,158,125,48,38,655,193,217,201,168,71,45,902,30,30,37,21,6,6,128,16,7,0,0,0,0,25,0,0,0,0,0,0,0,..,..,..,..,..,..,..,6,0,0,0,0,0,3,44,38,40,21,9,6,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,5,0,0,0,0,0,7,9,15,7,5,4,0,39,592,862,651,596,258,141,3101,327,556,395,453,199,142,2067,46,41,42,45,12,6,186,138,139,150,180,60,37,705,184,173,189,218,76,45,885,0,5,3,0,0,0,15,13,28,35,23,6,3,110,13,15,10,5,3,0,56,..,..,..,..,..,..,..,0,0,0,0,0,0,0,27,47,54,32,15,7,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116021309,261,766,773,1306,621,309,4048,9,26,12,19,4,0,76,14,23,29,27,21,7,119,24,49,39,46,32,8,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,812,814,1353,650,321,4242,244,773,876,1368,616,403,4277,10,11,10,11,0,0,44,10,13,23,18,6,3,79,25,18,32,27,9,3,124,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116021562,74,189,200,290,109,60,920,3,6,0,4,0,0,13,13,39,42,36,9,4,145,18,46,44,39,11,4,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,231,246,325,118,69,1081,12,36,61,76,28,20,239,38,85,81,120,39,8,382,36,106,104,123,59,31,456,72,187,183,248,99,44,834,0,8,6,13,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,8,6,13,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116021563,502,1288,1062,1461,636,347,5295,119,115,64,39,23,4,360,184,314,297,199,87,41,1117,304,425,359,236,110,45,1473,19,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,4,3,0,0,0,0,0,21,3,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,824,1716,1420,1701,743,395,6804,236,560,479,625,245,171,2316,274,621,500,680,231,101,2402,162,349,378,478,213,100,1682,434,966,878,1160,439,202,4079,74,102,105,117,34,13,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,74,102,105,117,34,13,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116021628,154,694,612,893,360,173,2890,0,3,4,3,0,0,13,9,61,54,68,23,10,236,9,69,54,76,23,10,244,0,0,0,0,0,0,0,38,57,19,8,3,0,120,16,25,16,13,0,0,70,..,..,..,..,..,..,..,0,0,0,0,0,0,0,53,86,31,20,3,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,849,695,988,391,186,3324,227,729,932,1549,630,345,4417,32,77,60,57,24,12,263,28,128,150,185,59,28,582,69,204,208,249,83,44,847,0,3,0,0,0,0,10,16,30,9,5,0,0,56,60,69,33,32,3,0,195,..,..,..,..,..,..,..,0,0,0,0,0,0,0,78,103,43,34,10,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116021629,27,47,27,28,17,23,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,38,15,5,0,0,182,0,0,0,0,0,0,3,0,0,0,0,0,0,0,120,43,15,5,0,0,181,0,0,0,0,0,0,0,152,87,42,39,16,23,360,32,48,40,37,26,22,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,50,4,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0
116021630,416,691,398,369,172,130,2178,16,5,10,6,0,0,45,6,6,7,0,0,0,19,21,12,15,6,5,0,57,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,4,0,0,0,0,0,8,9,3,3,0,0,0,10,7,0,5,3,0,0,16,0,0,0,0,0,0,9,11,14,3,0,0,0,33,19,22,10,3,0,0,52,0,0,0,0,0,0,4,462,726,421,382,177,135,2309,368,696,481,425,205,138,2299,8,7,11,7,5,0,41,12,9,6,11,0,0,37,24,14,17,16,9,0,85,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,4,0,7,6,0,0,0,11,0,0,0,0,0,0,3,4,0,0,0,0,0,6,7,14,15,8
116021631,72,108,61,84,56,27,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,107,61,84,56,27,402,80,211,172,204,101,69,828,4,0,3,0,0,0,7,0,0,0,0,0,0,0,4,5,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,4
