SA2_CODE_2021,C21_450_549_1PF_CU15_DS,C21_450_549_1PF_CU15_NDS,C21_450_549_1PFnoCU15_DS,C21_450_549_1PF_NDCO,C21_450_549_Tot,C21_550_649_1PF_CU15_DS,C21_550_649_1PF_CU15_NDS,C21_550_649_1PFnoCU15_DS,C21_550_649_1PF_NDCO,C21_550_649_Tot,C21_650_749_1PF_CU15_DS,C21_650_749_1PF_CU15_NDS,C21_650_749_1PFnoCU15_DS,C21_650_749_1PF_NDCO,C21_650_749_Tot,C21_750_849_1PF_CU15_DS,C21_750_849_1PF_CU15_NDS,C21_750_849_1PFnoCU15_DS,C21_750_849_1PF_NDCO,C21_750_849_Tot,C21_850_949_1PF_CU15_DS,C21_850_949_1PF_CU15_NDS,C21_850_949_1PFnoCU15_DS,C21_850_949_1PF_NDCO,C21_850_949_Tot,C21_950over_1PF_CU15_DS,C21_950over_1PF_CU15_NDS,C21_950over_1PFnoCU15_DS,C21_950over_1PF_NDCO,C21_950over_Tot,C21_Rns_1PF_CU15_DS,C21_Rns_1PF_CU15_NDS,C21_Rns_1PFnoCU15_DS,C21_Rns_1PF_NDCO,C21_Rns_Tot,C21_Tot_1PF_CU15_DS,C21_Tot_1PF_CU15_NDS,C21_Tot_1PFnoCU15_DS,C21_Tot_1_pa_f_NDCO,C21_Tot_Tot
115011558,3,9,0,0,11,3,11,9,0,24,4,9,6,4,29,6,8,3,3,21,5,0,6,0,7,0,6,0,0,6,0,0,0,0,4,22,36,28,22,115
115011621,0,8,4,3,16,3,26,14,11,57,3,11,7,15,38,0,6,6,0,10,0,3,0,0,4,0,3,0,0,4,0,0,0,4,8,16,61,37,36,150
115011622,0,4,4,4,14,0,20,6,9,43,4,11,7,4,25,0,3,3,0,5,0,0,0,0,4,3,0,0,0,3,0,4,0,0,4,12,54,17,25,116
115021297,3,11,4,12,30,3,10,3,5,26,6,5,0,0,13,0,6,6,3,12,0,4,0,0,6,0,4,0,0,8,0,0,0,0,0,16,56,20,38,130
115021298,0,4,6,3,9,0,0,0,5,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,4,5,33
115031299,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12
115031300,7,24,4,12,41,4,8,0,4,18,0,0,4,0,3,0,0,0,3,8,0,3,0,6,3,0,0,0,0,6,0,0,3,0,5,20,88,16,38,167
115041301,4,10,0,4,21,8,7,5,4,23,0,5,0,9,17,0,0,0,4,7,0,0,0,6,6,0,0,0,3,5,0,5,0,0,9,14,48,11,48,119
115041623,0,16,0,8,28,7,24,0,10,44,7,9,0,8,26,0,0,0,0,6,0,3,0,0,3,0,0,0,0,0,0,0,0,0,8,16,64,10,35,125
115041624,6,18,4,10,37,9,28,12,20,63,6,22,3,19,52,3,4,0,0,7,0,7,0,0,15,0,0,3,0,3,0,0,0,0,4,32,107,30,55,221
115041625,3,11,6,9,20,9,38,11,25,82,4,15,13,9,33,0,3,5,0,12,0,4,0,0,3,0,0,0,0,0,0,0,0,0,4,17,72,38,50,178
116011303,8,29,17,28,81,7,3,4,0,18,0,0,4,6,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,8,12,29,150,65,119,358
116011304,23,54,19,42,138,0,12,0,13,26,4,4,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,9,19,64,247,65,186,567
116011306,8,46,6,30,95,5,21,3,3,37,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,15,73,306,69,221,665
116011307,9,45,5,24,88,5,22,5,10,46,0,6,4,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,3,17,34,41,244,52,179,519
116011560,7,33,7,19,66,3,13,5,4,17,5,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,9,34,148,36,95,314
116011561,14,38,6,38,107,5,7,0,3,15,0,0,0,3,10,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,6,4,3,3,13,42,143,39,118,341
116011626,7,27,10,21,71,4,11,9,7,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,12,22,89,43,84,233
116011627,4,27,7,9,47,4,7,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,9,28,111,21,73,235
116021309,12,10,8,9,36,8,23,3,16,57,0,13,4,10,35,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,64,16,35,142
116021562,0,10,3,4,18,3,8,0,4,16,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,6,13,42
116021563,20,89,29,60,194,7,14,9,15,48,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,12,41,190,54,143,432
116021628,8,18,10,11,42,8,29,15,19,75,5,20,12,16,56,0,3,0,3,6,0,0,0,0,0,0,0,0,0,4,0,0,3,4,7,25,93,36,61,218
116021629,9,26,0,5,36,11,56,7,20,91,7,8,4,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,99,13,34,163
116021630,7,55,16,20,96,4,35,5,20,71,0,6,0,6,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,9,0,3,10,30,194,38,98,359
116021631,3,7,7,7,24,4,19,10,16,44,3,16,4,7,26,3,0,0,0,3,0,3,0,3,5,0,0,0,0,0,4,4,0,0,5,16,55,17,35,127
116021632,6,62,16,28,115,38,105,24,59,221,9,28,11,18,67,0,5,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,50,259,74,119,504
116021633,5,12,11,14,39,7,28,11,15,56,0,4,0,7,10,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,53,25,36,126
116031313,7,14,4,7,29,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28,8,24,56,109,558,95,313,1075
116031314,8,25,0,11,43,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,23,98,11,55,182
116031315,12,56,12,23,108,7,15,4,8,29,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,3,7,15,38,202,54,101,402
116031316,12,60,12,23,99,12,21,0,15,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,0,15,45,128,614,66,281,1090
116031317,14,26,6,16,69,0,13,0,3,20,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,5,6,27,92,367,82,266,806
116031318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116031319,18,60,14,28,128,7,20,3,13,41,0,6,0,4,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,6,5,5,13,53,213,48,143,455
117011320,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,8
117011321,0,12,3,14,28,0,25,7,9,37,0,11,4,8,25,4,7,8,5,24,5,3,3,0,7,0,7,0,0,6,0,3,0,4,4,20,89,36,58,199
117011323,4,31,15,20,71,6,15,6,16,42,5,17,3,12,39,4,13,4,5,28,0,4,3,0,9,0,0,0,3,4,3,0,4,8,13,39,157,68,134,395
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011634,5,11,6,8,33,0,8,0,0,14,0,7,8,0,14,0,5,0,4,8,0,0,0,3,8,0,0,0,0,0,0,0,0,0,6,10,65,32,76,183
117011635,5,22,5,16,48,0,34,5,18,62,5,17,9,18,46,0,13,3,6,31,0,3,5,0,14,0,0,0,0,3,0,3,4,0,6,13,103,44,86,249
117021327,3,16,8,3,29,0,13,6,7,25,4,17,7,6,32,3,4,10,0,16,0,9,0,4,5,5,7,13,0,24,0,3,0,4,6,20,94,52,45,212
117021328,0,7,4,3,16,0,8,0,8,13,0,3,3,3,9,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,25,16,17,65
117021636,4,10,4,7,20,0,10,3,8,21,0,9,3,3,15,0,3,7,7,14,0,5,0,0,3,0,6,0,3,9,0,0,0,0,5,3,73,37,71,182
117021637,5,25,4,10,49,0,12,4,8,25,0,11,8,5,16,0,0,0,3,4,0,4,0,3,9,0,0,0,0,0,4,0,0,4,11,21,116,30,94,259
117031329,0,0,4,0,3,0,9,0,0,8,0,3,0,0,6,0,0,0,0,4,0,0,0,4,9,0,17,8,3,30,0,0,0,0,0,5,37,20,16,73
117031330,0,15,0,5,24,0,20,4,9,31,0,22,7,6,33,0,9,0,6,14,0,6,0,0,18,3,14,0,0,16,0,5,0,4,10,8,105,25,39,180
117031331,0,18,8,12,36,3,21,4,0,32,5,20,3,11,36,0,20,7,7,31,0,12,6,0,16,3,3,10,0,19,0,6,0,11,15,33,187,62,153,441
117031333,0,0,4,4,13,0,14,6,5,15,0,11,0,4,22,0,3,0,8,11,0,10,4,0,13,4,4,6,7,13,0,3,0,5,6,11,75,27,71,188
117031336,0,3,0,3,15,0,5,3,0,11,0,7,0,3,11,0,7,3,0,10,4,3,0,0,4,3,6,3,3,10,0,4,0,4,4,13,43,16,35,112
117031638,0,3,0,0,3,0,13,0,8,18,0,3,0,5,14,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,31,15,15,62
117031639,0,7,4,6,18,0,0,6,0,5,0,0,0,0,4,0,0,0,0,4,0,0,7,0,5,0,0,0,0,0,0,0,0,0,3,3,12,13,17,43
117031640,0,12,4,8,22,0,16,3,7,27,4,12,7,6,25,0,5,7,4,14,0,3,0,0,9,0,8,3,3,16,0,3,0,0,3,8,84,38,39,160
117031641,0,0,9,16,22,0,21,9,10,33,0,8,10,12,22,0,10,7,3,18,3,0,3,0,5,0,15,8,8,36,0,5,8,4,12,17,100,55,79,253
117031642,0,6,3,7,18,0,14,3,3,22,0,9,0,0,14,0,10,0,0,15,0,0,4,0,8,0,5,0,0,0,0,3,0,0,4,11,88,30,62,192
117031643,0,8,0,9,20,0,23,10,8,39,0,12,5,10,27,0,4,6,3,13,0,5,0,4,12,0,4,6,4,10,0,0,0,0,3,0,65,29,35,130
117031644,0,0,4,4,10,0,3,4,0,3,5,0,4,0,9,0,0,0,3,3,0,9,0,0,9,0,14,13,7,33,0,0,0,0,0,6,30,17,27,78
117031645,0,5,0,6,18,0,9,6,13,36,0,10,5,4,26,0,12,5,3,26,0,4,4,3,16,0,12,12,4,26,0,0,5,6,7,10,69,48,47,164
117031646,0,9,3,6,15,0,4,3,3,13,0,0,0,3,10,0,0,0,0,3,0,5,0,0,7,0,0,0,0,4,0,4,0,0,4,6,37,19,28,83
117031647,0,8,3,5,14,0,11,3,11,32,0,16,7,7,36,0,10,4,5,19,0,0,0,4,8,0,0,0,0,3,0,6,0,7,20,8,134,48,146,333
117031648,0,10,4,5,14,0,20,6,7,41,0,21,6,5,28,0,6,5,5,21,0,0,0,0,5,0,6,5,0,8,0,0,0,3,5,3,84,34,38,161
118011339,0,10,5,7,16,0,15,5,9,27,0,17,0,8,25,0,10,0,0,12,0,5,4,3,14,11,23,4,7,48,0,6,3,0,10,19,95,28,35,168
118011340,0,16,0,7,22,0,17,11,3,34,0,15,6,3,29,6,25,0,0,34,4,9,0,0,12,5,31,14,3,55,0,0,4,3,5,18,126,35,31,203
118011341,0,11,0,8,23,0,13,9,3,28,0,14,3,3,21,4,14,5,5,28,0,17,5,3,20,9,35,16,10,71,0,0,5,5,11,18,109,58,48,226
118011342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118011344,0,11,9,5,20,3,9,8,6,30,3,19,5,4,28,0,8,4,4,17,0,5,6,0,9,6,11,4,3,28,3,5,0,3,8,19,71,39,32,153
118011345,0,7,3,4,16,0,10,4,3,15,0,8,3,0,10,0,8,0,4,15,3,11,9,0,14,11,34,18,11,70,0,6,0,3,5,13,90,37,19,162
118011346,0,11,5,3,20,0,11,6,15,32,4,7,3,5,14,0,3,0,3,11,0,3,0,5,7,4,13,6,4,31,0,5,0,3,4,12,58,25,34,126
118011347,0,8,0,0,12,0,6,6,4,16,0,4,4,0,6,0,6,0,0,6,0,0,0,0,7,6,24,8,8,45,0,0,0,0,0,13,51,17,17,95
118011649,0,9,6,9,20,0,10,3,12,29,0,12,3,9,22,5,11,5,0,25,3,4,5,6,17,8,23,5,3,43,0,0,4,0,6,22,81,38,45,177
118011650,0,4,0,6,12,0,9,3,3,17,0,9,3,5,16,0,11,7,0,16,0,10,4,3,7,5,17,16,8,43,0,6,5,0,9,9,65,33,25,125
118021564,0,24,3,15,39,3,18,3,9,35,3,7,0,4,14,0,4,4,4,11,0,0,6,0,3,5,6,6,5,11,0,3,0,0,3,10,72,30,51,152
118021565,4,23,8,13,56,3,16,10,13,36,0,12,8,3,27,0,5,3,3,15,0,0,0,0,6,3,6,0,5,10,0,5,0,0,5,16,100,44,54,212
118021566,3,3,5,0,14,0,14,5,5,27,0,6,0,6,11,6,6,0,0,12,0,3,0,0,7,4,5,5,4,14,0,0,0,4,8,13,44,20,27,106
118021567,0,18,0,18,40,0,28,6,5,42,5,19,6,5,27,0,5,0,7,11,3,6,0,0,5,0,5,0,0,11,0,0,0,11,14,17,153,39,118,333
118021568,0,13,12,13,44,4,10,0,17,34,3,7,4,18,28,0,4,4,8,10,0,0,0,3,7,3,4,0,6,13,0,0,0,6,3,13,53,29,70,166
118021569,0,36,10,11,55,0,52,19,20,89,3,22,9,5,38,0,6,9,0,18,0,9,0,0,10,0,4,3,0,6,0,0,0,0,3,9,138,48,61,254
118021570,0,13,9,14,25,3,20,8,11,43,0,5,9,0,22,0,3,6,0,5,0,0,0,4,10,0,15,6,4,26,0,3,0,0,0,10,71,34,48,165
118021651,0,15,3,0,20,3,25,10,18,54,3,20,0,8,36,3,14,4,3,26,0,12,0,0,18,3,14,10,6,26,0,3,0,0,3,20,114,30,44,204
118021652,0,3,0,3,7,0,3,0,4,5,0,3,4,3,14,0,5,0,0,9,0,0,0,0,0,0,7,3,3,14,0,4,0,3,9,4,65,15,54,143
118021653,0,18,3,13,36,0,16,8,11,33,4,10,4,8,25,0,4,5,3,17,3,0,0,3,4,7,10,0,8,18,0,0,0,5,12,25,106,43,113,277
118021654,0,3,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,9,0,0,0,4,4,18,59,17,48,132
119011354,16,61,16,35,130,17,39,10,20,87,9,22,4,7,40,6,5,0,3,15,0,5,0,3,8,0,0,0,0,0,6,11,3,9,30,67,247,88,183,592
119011355,0,5,0,0,6,0,0,3,0,3,0,3,0,0,3,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,6,27
119011356,12,31,9,19,70,16,22,8,9,51,4,11,6,5,30,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,3,0,5,40,109,36,63,250
119011358,8,34,10,37,84,3,23,13,19,51,9,14,7,12,39,3,7,6,0,15,0,0,0,0,0,0,0,0,0,3,3,3,0,4,18,33,117,51,120,323
119011360,9,31,12,37,81,9,16,9,11,53,5,16,4,8,45,0,3,6,7,15,0,0,0,0,3,0,0,0,3,8,0,11,5,11,19,41,141,63,160,407
119011361,12,50,19,35,119,7,27,8,8,42,4,15,5,5,32,5,0,4,3,11,0,0,0,0,0,0,0,0,0,0,4,10,4,9,31,60,217,80,169,531
119011571,21,37,18,29,110,6,13,9,8,33,0,0,4,4,15,0,4,5,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,4,20,62,213,75,151,507
119011572,13,52,29,36,138,6,19,7,21,50,3,0,0,5,5,0,9,0,0,8,0,0,0,0,0,0,0,0,0,0,0,9,3,4,16,55,225,80,143,498
119011655,10,24,9,22,59,7,10,0,4,22,7,11,3,4,29,0,5,0,0,5,0,0,0,3,3,0,0,0,0,0,3,7,0,4,10,48,99,23,99,273
119011656,6,16,3,10,39,11,17,3,5,36,0,7,6,8,16,0,3,0,0,4,0,3,0,3,8,0,0,0,0,0,0,3,0,8,14,31,88,22,68,212
119011657,0,23,8,20,43,0,14,3,9,36,3,8,6,8,28,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,5,0,3,6,18,80,24,72,189
119011658,3,32,5,19,59,3,23,7,14,49,7,15,3,9,32,0,4,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,8,11,21,109,30,85,248
119021362,6,36,17,33,85,9,24,11,9,45,0,13,3,12,26,0,0,5,0,11,0,0,0,0,3,0,0,0,3,4,4,12,5,10,26,20,181,76,161,435
119021366,15,36,8,8,65,13,32,10,17,69,9,5,7,8,32,3,5,0,4,11,0,0,0,0,4,0,0,0,0,0,3,3,0,4,11,57,186,63,122,431
119021367,0,14,13,14,44,6,20,3,11,41,4,7,8,7,22,3,4,0,3,8,3,0,0,0,4,0,0,0,0,0,0,0,4,0,14,31,99,37,68,239
119021573,6,11,4,4,31,0,4,0,3,10,0,0,6,0,9,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,4,6,12,19,128,37,68,255
119021574,5,10,4,3,20,7,13,0,0,22,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,20,85,27,57,195
119021659,5,22,9,21,58,10,8,0,7,19,0,9,0,0,5,0,0,0,5,4,0,0,0,0,0,0,0,0,0,3,0,0,3,8,13,23,99,35,101,253
119021660,5,13,5,20,46,3,6,5,4,21,4,0,0,3,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,12,76,50,93,225
119021661,3,52,9,23,89,0,15,10,16,38,0,5,3,6,13,0,3,0,3,6,0,0,0,0,3,0,0,0,5,5,0,4,5,3,12,10,113,37,71,238
119021662,6,24,4,11,44,8,20,17,23,57,0,19,8,12,40,0,7,3,0,9,0,8,0,0,12,0,0,6,0,3,0,0,3,0,3,17,84,41,68,205
119021663,0,9,6,8,20,0,10,0,8,19,4,7,0,8,15,6,0,0,4,10,0,0,0,0,3,0,3,0,0,3,3,0,0,5,7,19,42,16,54,128
119031370,10,34,0,22,62,8,13,13,25,50,0,10,0,6,17,0,0,0,3,11,3,0,0,0,3,0,0,0,0,9,3,5,6,4,14,32,121,28,125,312
119031371,7,17,7,17,43,6,5,0,7,19,0,3,0,0,12,0,0,0,0,0,0,0,0,0,4,0,3,0,0,4,0,0,3,0,9,12,55,22,51,142
119031372,0,29,3,22,48,9,19,15,16,55,3,8,0,8,19,0,10,3,3,14,0,0,0,0,3,0,0,0,0,6,0,13,0,9,17,23,122,37,102,282
119031373,6,34,15,36,96,5,18,6,13,44,0,9,0,0,7,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,3,4,0,6,21,38,138,71,194,439
119031374,7,40,13,29,88,6,24,9,24,63,5,6,0,6,21,3,3,0,4,18,0,0,0,0,0,0,0,3,0,13,0,4,6,6,14,22,119,50,102,294
119031664,9,49,15,29,101,4,19,14,8,46,3,0,4,0,9,3,0,0,0,3,0,0,0,0,0,0,5,0,0,4,0,4,0,5,7,19,111,43,77,256
119031665,0,13,9,13,41,3,18,5,20,46,3,8,0,0,10,0,3,0,5,10,0,0,3,3,9,0,0,0,0,5,0,4,0,0,6,16,54,24,65,170
119031666,5,19,9,16,50,3,15,3,9,34,5,5,4,8,22,0,5,5,0,9,0,0,0,0,4,0,0,0,0,0,0,4,0,9,9,9,96,34,77,222
119031667,6,11,7,15,34,0,12,0,7,21,0,0,0,3,8,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,80,42,74,209
119041377,8,16,16,25,63,5,22,9,12,46,5,11,3,10,20,0,5,0,0,5,0,0,0,3,4,0,0,0,3,7,0,3,0,0,5,19,74,40,82,218
119041378,4,31,13,15,57,8,8,12,17,48,5,4,0,9,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,21,74,45,60,200
119041379,11,38,20,36,107,6,17,10,21,53,0,3,8,7,20,4,4,0,0,7,0,0,0,0,3,0,3,0,0,3,0,5,4,0,8,24,111,58,109,296
119041380,5,39,13,37,92,6,22,7,26,53,0,7,0,14,22,0,4,5,3,13,0,0,0,3,4,0,0,0,0,5,0,3,0,3,12,14,122,42,126,308
119041381,0,46,14,19,78,5,12,7,16,48,0,12,3,7,25,0,4,0,0,8,0,0,4,0,4,0,0,0,0,7,5,7,0,3,11,24,127,45,94,292
119041382,4,37,11,24,83,7,26,11,22,62,5,11,7,3,29,0,10,3,4,17,0,3,0,0,7,0,9,5,0,9,5,3,0,3,11,19,149,45,96,312
119041668,3,24,11,13,51,9,18,3,9,45,4,19,3,11,34,0,3,0,3,9,0,0,0,0,3,0,0,0,0,0,0,3,0,9,14,18,99,30,67,212
119041669,6,16,4,11,36,5,12,3,6,35,3,8,0,3,18,0,0,0,0,0,0,0,0,0,3,0,0,0,4,7,0,0,0,0,6,15,50,21,49,137
119041670,3,20,8,19,51,5,7,11,24,42,0,6,3,5,17,0,0,3,0,5,0,0,0,0,0,0,0,0,0,4,0,0,3,4,3,22,86,43,90,240
119041671,0,11,7,6,21,3,15,5,13,35,0,3,3,4,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,37,18,27,80
120011383,0,24,12,8,46,0,20,3,11,40,10,20,10,11,51,3,13,9,9,34,3,12,5,8,29,7,10,9,4,24,3,3,0,3,11,26,126,59,81,287
120011385,0,32,8,14,54,6,24,4,11,48,7,13,3,3,28,0,12,6,6,22,5,10,4,4,24,11,12,9,7,29,0,0,0,5,3,22,108,41,58,233
120011386,4,37,8,28,77,4,39,16,15,77,4,34,6,10,60,6,16,12,11,37,0,10,0,4,10,3,8,4,3,13,0,5,0,0,11,27,177,62,117,381
120011672,0,22,13,18,56,5,8,6,6,30,4,0,5,9,22,0,5,4,0,5,0,6,0,0,6,0,0,3,0,3,0,0,0,0,5,20,55,30,44,150
120011673,0,13,9,8,27,0,16,12,10,45,4,16,6,12,37,3,9,3,6,23,0,4,0,0,3,0,0,0,5,9,0,0,0,0,3,8,54,41,50,148
120021387,0,6,0,0,8,0,13,3,8,23,0,17,4,8,37,0,12,4,4,20,3,7,4,3,20,3,20,7,3,38,0,4,0,3,4,15,118,25,44,207
120021389,0,6,6,6,26,3,16,5,6,30,3,16,3,0,31,5,11,0,6,29,3,8,4,3,20,4,6,10,0,25,0,0,0,0,0,20,89,36,62,199
120021674,0,3,4,0,15,0,9,3,0,16,0,3,0,3,14,0,3,0,0,10,0,7,0,3,10,0,7,5,3,14,0,0,0,0,0,10,49,20,26,98
120021675,0,14,6,11,38,5,24,7,13,54,4,25,12,4,36,4,19,5,13,34,7,9,5,3,16,0,6,12,5,16,0,0,0,0,4,30,130,51,68,283
120031392,5,22,7,9,47,4,15,10,9,31,8,10,3,8,22,0,4,0,4,11,0,0,0,0,0,0,0,0,0,4,0,0,0,3,5,15,67,34,53,174
120031393,5,26,10,15,64,4,15,6,7,37,3,15,3,5,27,0,0,7,5,14,0,5,0,0,5,0,0,0,0,3,3,0,0,4,13,30,104,55,89,275
120031394,4,37,15,23,84,5,24,7,10,49,0,14,6,7,26,5,4,5,6,15,0,0,3,0,5,0,0,0,0,5,0,4,5,0,12,23,144,65,84,322
120031395,0,18,5,8,37,0,9,6,9,21,4,3,6,4,12,0,5,3,0,7,0,5,0,0,7,0,0,0,0,4,0,0,0,5,7,9,68,25,43,145
120031396,11,49,28,43,127,3,18,21,21,61,0,3,9,3,11,0,3,0,0,3,0,0,0,0,0,0,0,0,0,5,4,9,4,0,8,27,100,78,98,309
120031576,3,9,0,5,17,0,6,0,3,8,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,3,26,8,22,66
120031676,7,24,10,25,63,0,16,7,4,23,0,4,5,4,12,3,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,17,96,48,60,208
120031677,0,20,6,15,45,3,15,8,6,33,0,5,0,9,15,0,6,5,0,9,0,5,0,0,6,0,3,0,0,8,0,0,0,0,3,10,78,37,56,184
120031678,3,17,16,34,72,9,31,23,8,69,0,7,5,3,22,0,3,3,4,9,0,0,0,0,6,4,0,5,4,17,0,0,3,3,7,14,80,84,82,264
120031679,5,16,4,10,30,0,3,8,4,21,5,3,8,0,18,0,0,0,0,6,0,6,0,0,8,0,0,0,0,0,0,0,0,0,5,17,52,40,41,149
120031680,3,14,13,15,44,6,14,12,14,41,0,4,8,3,19,0,3,0,10,17,0,0,3,0,4,0,0,0,0,5,0,0,0,3,6,17,51,39,62,164
120031681,0,0,3,5,4,0,6,3,0,16,0,3,0,3,5,0,0,0,3,6,0,0,0,0,0,0,4,0,0,8,0,4,0,0,7,7,30,19,21,67
121011399,4,41,13,19,79,5,28,6,11,53,7,15,13,12,43,0,9,5,5,16,0,3,0,0,10,3,7,5,0,23,0,5,0,0,6,17,154,59,72,303
121011401,0,12,3,11,24,0,21,0,3,23,0,22,0,4,32,0,12,0,8,21,0,7,4,3,10,0,9,4,0,19,0,3,0,0,3,9,93,16,32,145
121011682,0,26,12,11,53,4,22,10,9,37,0,9,5,8,17,0,3,0,0,5,0,0,0,0,8,3,0,0,0,9,0,0,0,0,0,18,87,36,47,190
121011683,0,7,0,3,12,0,4,4,0,9,0,9,0,0,12,0,0,0,0,5,0,0,0,0,0,8,14,10,5,34,0,0,0,0,0,10,35,22,17,79
121011684,0,35,26,26,83,0,23,32,15,73,4,22,12,7,44,9,24,21,9,61,0,10,8,8,28,10,26,20,9,62,0,5,4,4,14,29,158,134,94,419
121011685,0,5,0,3,12,0,5,4,5,13,0,3,0,4,8,0,3,0,5,6,0,7,0,0,10,4,7,4,0,22,0,0,0,0,0,7,25,12,27,75
121011686,4,46,4,6,60,6,29,3,11,44,3,18,6,8,30,5,8,7,3,26,0,0,3,0,9,3,14,7,0,26,0,4,0,3,6,18,146,34,41,244
121011687,5,19,13,13,51,0,18,12,4,35,3,7,3,4,22,4,7,3,0,13,0,5,8,0,17,3,12,11,6,35,0,6,0,3,10,16,89,57,46,211
121021403,3,41,11,19,67,6,27,19,16,63,5,13,8,9,40,4,5,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,21,107,55,49,230
121021404,3,19,3,8,30,8,19,3,5,35,0,3,7,0,11,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,55,16,19,98
121021406,3,20,9,10,36,4,20,7,9,39,6,19,4,5,38,0,4,6,6,14,0,0,0,0,6,0,0,0,0,4,0,3,3,5,11,26,87,42,50,206
121021577,17,46,28,40,127,8,11,8,3,24,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,28,116,63,92,299
121021578,0,21,10,8,38,3,11,3,11,27,4,3,7,6,21,3,0,0,3,8,0,3,0,0,3,0,0,0,0,0,0,0,0,5,5,18,53,30,61,165
