SA2_CODE_2021,C21_M_FoodHos_PS_15_19,C21_M_FoodHos_PS_20_24,C21_M_FoodHos_PS_25_34,C21_M_FoodHos_PS_35_44,C21_M_FoodHos_PS_45_54,C21_M_FoodHos_PS_55_64,C21_M_FoodHos_PS_65_74,C21_M_FoodHos_PS_75_84,C21_M_FoodHos_PS_85over,C21_M_FoodHos_PS_Tot,C21_M_MixFld_pr_15_19,C21_M_MixFld_pr_20_24,C21_M_MixFld_pr_25_34,C21_M_MixFld_pr_35_44,C21_M_MixFld_pr_45_54,C21_M_MixFld_pr_55_64,C21_M_MixFld_pr_65_74,C21_M_MixFld_pr_75_84,C21_M_MixFld_pr_85over,C21_M_MixFld_pr_Tot,C21_M_FldStu_ID_15_19,C21_M_FldStu_ID_20_24,C21_M_FldStu_ID_25_34,C21_M_FldStu_ID_35_44,C21_M_FldStu_ID_45_54,C21_M_FldStu_ID_55_64,C21_M_FldStu_ID_65_74,C21_M_FldStu_ID_75_84,C21_M_FldStu_ID_85over,C21_M_FldStu_ID_Tot,C21_M_FldStu_NS_15_19,C21_M_FldStu_NS_20_24,C21_M_FldStu_NS_25_34,C21_M_FldStu_NS_35_44,C21_M_FldStu_NS_45_54,C21_M_FldStu_NS_55_64,C21_M_FldStu_NS_65_74,C21_M_FldStu_NS_75_84,C21_M_FldStu_NS_85over,C21_M_FldStu_NS_Tot,C21_M_Tot_15_19,C21_M_Tot_20_24,C21_M_Tot_25_34,C21_M_Tot_35_44,C21_M_Tot_45_54,C21_M_Tot_55_64,C21_M_Tot_65_74,C21_M_Tot_75_84,C21_M_Tot_85over,C21_M_Tot_Tot,C11_F_NatPhy_sci_15_19,C11_F_NatPhy_sci_20_24,C11_F_NatPhy_sci_25_34,C11_F_NatPhy_sci_35_44,C11_F_NatPhy_sci_45_54,C11_F_NatPhy_sci_55_64,C11_F_NatPhy_sci_65_74,C11_F_NatPhy_sci_75_84,C11_F_NatPhy_sci_85over,C11_F_NatPhy_sci_Tot,C11_F_InfTec_15_19,C11_F_InfTec_20_24,C11_F_InfTec_25_34,C11_F_InfTec_35_44,C11_F_InfTec_45_54,C11_F_InfTec_55_64,C11_F_InfTec_65_74,C11_F_InfTec_75_84,C11_F_InfTec_85over,C11_F_InfTec_Tot,C11_F_EngRT_15_19,C11_F_EngRT_20_24,C11_F_EngRT_25_34,C11_F_EngRT_35_44,C11_F_EngRT_45_54,C11_F_EngRT_55_64,C11_F_EngRT_65_74,C11_F_EngRT_75_84,C11_F_EngRT_85over,C11_F_EngRT_Tot,C11_F_ArchBuild_15_19,C11_F_ArchBuild_20_24,C11_F_ArchBuild_25_34,C11_F_ArchBuild_35_44,C11_F_ArchBuild_45_54,C11_F_ArchBuild_55_64,C11_F_ArchBuild_65_74,C11_F_ArchBuild_75_84,C11_F_ArchBuild_85over,C11_F_ArchBuild_Tot,C11_F_AgEnv_RS_15_19,C11_F_AgEnv_RS_20_24,C11_F_AgEnv_RS_25_34,C11_F_AgEnv_RS_35_44,C11_F_AgEnv_RS_45_54,C11_F_AgEnv_RS_55_64,C11_F_AgEnv_RS_65_74,C11_F_AgEnv_RS_75_84,C11_F_AgEnv_RS_85over,C11_F_AgEnv_RS_Tot,C11_F_Health_15_19,C11_F_Health_20_24,C11_F_Health_25_34,C11_F_Health_35_44,C11_F_Health_45_54,C11_F_Health_55_64,C11_F_Health_65_74,C11_F_Health_75_84,C11_F_Health_85over,C11_F_Health_Tot,C11_F_Educ_15_19,C11_F_Educ_20_24,C11_F_Educ_25_34,C11_F_Educ_35_44,C11_F_Educ_45_54,C11_F_Educ_55_64,C11_F_Educ_65_74,C11_F_Educ_75_84,C11_F_Educ_85over,C11_F_Educ_Tot,C11_F_MngtCom_15_19,C11_F_MngtCom_20_24,C11_F_MngtCom_25_34,C11_F_MngtCom_35_44,C11_F_MngtCom_45_54,C11_F_MngtCom_55_64,C11_F_MngtCom_65_74,C11_F_MngtCom_75_84,C11_F_MngtCom_85over,C11_F_MngtCom_Tot,C11_F_Soc_cult_15_19,C11_F_Soc_cult_20_24,C11_F_Soc_cult_25_34,C11_F_Soc_cult_35_44,C11_F_Soc_cult_45_54,C11_F_Soc_cult_55_64,C11_F_Soc_cult_65_74,C11_F_Soc_cult_75_84,C11_F_Soc_cult_85over,C11_F_Soc_cult_Tot,C11_F_Creative_art_15_19,C11_F_Creative_art_20_24,C11_F_Creative_art_25_34,C11_F_Creative_art_35_44,C11_F_Creative_art_45_54,C11_F_Creative_art_55_64,C11_F_Creative_art_65_74,C11_F_Creative_art_75_84,C11_F_Creative_art_85over,C11_F_Creative_art_Tot,C11_F_FoodHos_PS_15_19,C11_F_FoodHos_PS_20_24,C11_F_FoodHos_PS_25_34,C11_F_FoodHos_PS_35_44,C11_F_FoodHos_PS_45_54,C11_F_FoodHos_PS_55_64,C11_F_FoodHos_PS_65_74,C11_F_FoodHos_PS_75_84,C11_F_FoodHos_PS_85over,C11_F_FoodHos_PS_Tot,C11_F_MixFld_pr_15_19,C11_F_MixFld_pr_20_24,C11_F_MixFld_pr_25_34,C11_F_MixFld_pr_35_44,C11_F_MixFld_pr_45_54,C11_F_MixFld_pr_55_64,C11_F_MixFld_pr_65_74,C11_F_MixFld_pr_75_84,C11_F_MixFld_pr_85over,C11_F_MixFld_pr_Tot,C11_F_FldStu_ID_15_19,C11_F_FldStu_ID_20_24,C11_F_FldStu_ID_25_34,C11_F_FldStu_ID_35_44,C11_F_FldStu_ID_45_54,C11_F_FldStu_ID_55_64,C11_F_FldStu_ID_65_74,C11_F_FldStu_ID_75_84,C11_F_FldStu_ID_85over,C11_F_FldStu_ID_Tot,C11_F_FldStu_NS_15_19,C11_F_FldStu_NS_20_24,C11_F_FldStu_NS_25_34,C11_F_FldStu_NS_35_44,C11_F_FldStu_NS_45_54,C11_F_FldStu_NS_55_64,C11_F_FldStu_NS_65_74,C11_F_FldStu_NS_75_84,C11_F_FldStu_NS_85over,C11_F_FldStu_NS_Tot,C11_F_Tot_15_19,C11_F_Tot_20_24,C11_F_Tot_25_34,C11_F_Tot_35_44,C11_F_Tot_45_54,C11_F_Tot_55_64,C11_F_Tot_65_74,C11_F_Tot_75_84,C11_F_Tot_85over,C11_F_Tot_Tot
108011152,0,8,27,50,41,29,21,16,3,203,0,0,0,0,0,0,0,0,0,8,0,0,3,5,6,17,15,6,0,52,27,27,38,57,70,76,122,106,51,576,45,108,321,441,516,664,860,566,170,3687,0,0,4,8,4,4,8,3,0,35,0,0,0,12,16,5,4,0,0,36,0,0,0,6,9,4,13,12,0,54,0,0,0,0,3,4,0,0,0,8,4,0,6,13,5,0,0,0,0,26,4,17,52,69,111,93,57,39,11,449,0,3,44,46,66,86,66,30,6,345,10,37,63,106,153,149,94,46,11,673,9,20,46,53,80,56,30,7,4,304,0,0,3,7,12,14,9,5,3,54,3,13,52,40,24,37,27,12,0,211,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,5,3,3,0,15,41,29,45,65,69,76,120,171,150,772,66,135,312,433,552,537,446,323,181,2995
108011153,3,3,11,11,15,8,12,4,0,61,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,11,6,4,0,24,18,8,19,36,47,70,94,51,12,365,29,50,126,231,362,440,481,203,38,1957,0,0,4,10,4,3,0,0,0,24,0,0,0,6,5,0,0,0,0,16,0,0,0,0,3,3,3,0,0,16,0,0,0,4,0,4,0,0,0,9,0,0,5,8,3,6,0,0,0,24,0,4,17,35,46,37,19,7,0,169,0,3,12,18,23,48,27,6,0,137,0,10,22,47,70,56,31,8,5,246,0,9,19,21,34,17,19,0,0,123,0,0,3,12,12,13,7,0,0,53,3,12,23,28,14,10,6,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,10,18,0,16,19,31,32,37,24,5,190,34,33,121,204,256,241,153,60,8,1111
108011154,0,7,17,10,8,13,22,3,5,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,6,0,21,9,6,19,10,23,36,54,66,49,266,15,51,129,135,158,246,368,253,116,1467,0,0,0,0,4,0,0,0,0,9,0,0,0,3,3,11,0,0,0,16,0,0,0,0,7,0,7,10,3,27,0,0,0,0,0,3,0,0,0,9,0,0,4,0,0,0,0,0,0,6,3,5,13,20,51,42,20,12,5,175,0,5,4,13,16,16,19,6,0,91,9,15,27,37,55,45,40,19,10,258,3,7,24,27,28,19,0,3,0,117,0,0,6,3,4,3,3,0,0,23,3,7,16,16,10,7,6,9,0,85,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,4,8,10,7,9,16,35,71,114,76,356,26,50,105,147,200,197,175,180,97,1183
108021155,4,13,27,29,34,22,25,4,0,150,0,0,0,0,0,0,0,0,0,0,0,0,7,4,9,12,5,7,0,48,83,164,383,309,160,144,82,66,29,1414,109,272,726,639,530,595,506,241,71,3700,0,0,0,3,3,3,0,0,0,21,0,0,4,5,7,9,0,0,0,35,0,0,6,10,11,7,9,5,0,49,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,13,0,13,52,83,98,82,49,23,12,413,0,8,30,63,46,49,21,12,0,236,16,50,110,100,103,93,36,15,10,534,12,29,67,81,99,61,21,6,0,361,0,5,3,12,9,13,10,0,0,46,7,32,47,29,23,18,6,0,0,155,0,0,0,0,3,0,0,0,0,6,0,0,0,0,4,6,3,0,0,11,63,39,57,81,82,69,99,95,82,665,101,174,388,469,488,419,247,168,102,2550
108021156,0,4,8,18,17,25,16,3,0,91,0,0,0,0,0,0,0,0,0,0,0,3,4,6,3,8,8,0,0,34,38,18,41,62,77,95,111,50,12,498,51,93,230,314,414,585,538,181,43,2452,0,0,0,3,12,3,0,0,0,21,0,0,0,3,5,3,7,0,0,14,0,0,4,5,3,0,8,0,0,23,0,0,4,0,8,0,0,0,0,9,0,5,0,7,9,9,0,0,0,33,5,4,35,52,113,74,35,10,0,329,0,7,13,34,76,73,23,8,0,228,5,10,51,69,97,59,30,13,0,340,0,8,33,33,70,66,10,3,5,228,0,0,10,6,14,17,6,0,0,50,0,8,21,32,26,20,9,3,0,118,0,0,0,0,0,0,0,0,0,3,0,0,3,7,0,5,0,0,0,15,34,15,23,45,56,65,48,39,13,336,52,50,198,305,481,396,163,74,27,1749
108021157,0,3,10,4,10,9,12,5,0,46,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,3,0,22,19,10,20,22,35,38,30,21,15,205,26,39,160,135,174,257,231,109,32,1159,0,0,0,0,3,0,4,0,0,8,0,0,0,3,8,4,0,0,0,12,0,0,0,0,5,3,0,7,0,20,0,0,0,0,0,0,0,0,0,0,0,3,4,4,8,0,0,0,0,20,0,4,14,17,42,27,19,11,3,130,0,0,10,18,19,30,21,14,5,122,3,16,31,32,50,32,27,7,5,205,4,11,14,41,37,25,6,0,0,132,0,0,6,3,7,0,7,0,0,24,0,4,16,12,6,12,5,0,3,57,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,12,13,8,12,23,20,28,38,33,25,208,29,56,110,154,201,163,120,73,37,946
108021158,6,6,6,9,19,9,15,0,0,73,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,5,5,0,19,27,13,45,38,42,69,80,47,22,369,30,49,161,167,214,329,386,245,70,1657,0,0,0,3,0,0,0,0,0,7,0,0,0,0,6,5,0,0,0,6,0,0,0,0,9,7,4,9,8,31,0,0,0,0,0,0,3,0,0,4,0,0,0,6,0,0,0,0,0,10,0,7,16,27,31,51,37,9,3,187,0,0,13,24,40,40,28,9,7,159,8,11,40,39,62,44,25,20,3,253,0,5,24,29,58,45,15,4,4,191,0,4,9,0,3,7,3,4,0,40,6,3,19,16,22,16,7,4,0,96,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,0,7,25,14,21,29,41,43,68,83,56,369,41,44,153,171,268,256,202,145,73,1363
108021159,0,6,7,17,28,20,14,4,0,90,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,7,3,0,0,31,29,24,46,32,46,84,72,36,7,378,36,83,215,238,324,495,439,169,23,2017,0,0,0,3,10,3,4,0,0,26,0,0,0,6,3,6,3,0,0,18,0,0,3,0,6,8,5,6,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,8,13,7,0,0,0,35,0,3,25,43,89,74,28,11,3,279,0,0,8,36,65,56,31,6,0,204,0,14,39,61,80,56,21,6,3,290,0,4,22,36,82,61,15,4,0,222,0,3,3,8,19,10,3,4,0,60,3,12,20,26,26,17,6,0,0,114,0,0,0,0,0,0,0,0,0,3,0,0,0,8,4,5,5,0,0,27,16,3,10,27,37,32,42,34,4,211,29,52,142,275,415,329,170,67,12,1503
108021160,0,0,13,17,19,13,10,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,18,16,3,27,20,22,27,52,42,28,238,17,22,158,154,186,279,374,196,64,1452,0,0,0,0,7,4,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,4,0,5,0,3,3,0,20,0,0,0,4,6,4,0,0,0,7,0,0,3,4,3,0,0,0,0,17,0,4,15,20,42,34,26,7,0,142,0,10,20,12,34,39,14,12,0,135,0,9,20,38,38,56,28,8,0,210,0,3,19,27,23,30,10,6,0,123,0,4,0,11,3,4,3,4,0,24,3,10,18,16,9,11,8,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,8,15,6,10,26,28,34,48,51,35,250,26,46,112,154,205,212,142,88,44,1035
108031161,0,0,0,8,6,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,4,5,0,6,25,0,0,19,31,14,28,26,12,4,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,4,4,0,0,7,0,0,18,0,0,0,3,3,0,0,0,0,11,0,4,4,3,6,4,0,0,0,22,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,5,0,4,0,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,14,15,18,14,13,4,5,84
108041162,7,11,21,30,27,33,35,15,8,185,0,0,0,0,0,0,0,0,0,3,0,0,0,9,5,14,17,0,0,53,37,21,42,52,76,98,133,96,40,588,64,156,361,509,731,941,1245,717,193,4914,0,0,3,8,8,15,3,3,0,40,0,0,0,7,8,8,6,0,0,38,0,0,0,11,9,9,7,14,5,50,0,0,4,0,3,5,0,0,0,11,3,0,5,6,10,3,0,3,0,39,3,13,47,105,137,118,81,42,8,557,0,6,29,70,81,100,83,32,3,415,12,15,95,150,156,145,112,48,5,750,0,13,43,77,98,63,40,11,0,353,0,5,7,24,20,9,12,10,3,89,7,26,52,56,70,35,21,3,5,274,0,0,0,0,0,0,0,0,0,3,0,0,3,6,3,7,0,0,0,20,27,8,24,60,62,78,143,161,114,670,57,93,315,596,668,597,518,318,147,3308
108041164,9,21,53,60,35,37,34,19,3,274,0,4,6,0,0,0,0,0,0,9,0,7,8,15,12,8,14,5,0,68,45,52,110,95,60,76,107,118,94,755,88,262,826,744,693,680,843,568,244,4941,0,0,6,4,3,0,6,0,0,24,0,0,6,10,3,4,4,0,0,34,0,4,3,3,13,6,9,20,6,73,0,4,0,6,0,0,0,0,0,17,0,0,8,3,8,0,0,0,0,26,0,23,75,58,126,104,73,55,11,527,0,14,34,53,55,52,38,22,3,275,11,53,142,129,146,112,82,50,18,752,9,32,74,95,80,71,22,14,3,387,0,4,17,19,14,13,10,8,3,82,7,25,70,49,36,43,23,6,4,263,0,0,0,0,0,0,3,0,0,5,0,0,3,3,4,9,0,0,0,30,33,28,46,49,77,97,137,198,124,795,58,186,498,484,580,515,411,379,174,3286
108041165,4,4,3,13,14,13,9,3,0,55,0,0,0,0,0,0,0,0,0,3,0,0,4,4,6,3,6,7,0,20,17,13,22,30,38,44,59,13,3,237,33,49,149,195,262,309,331,89,16,1431,0,0,0,3,0,5,0,0,0,17,0,0,0,0,5,0,0,0,0,10,0,0,5,0,3,5,3,0,0,23,0,0,0,0,3,0,0,0,0,10,0,6,7,14,10,4,4,0,0,43,0,8,16,34,50,64,12,0,0,184,0,4,11,27,38,56,18,5,0,152,3,16,28,52,54,48,17,3,0,229,8,5,6,29,35,33,13,3,0,129,0,4,3,13,7,9,6,0,0,42,4,8,11,18,18,5,4,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,22,4,11,26,33,36,28,13,6,168,32,48,112,219,269,273,103,26,5,1084
108041166,8,5,28,31,30,17,12,9,4,135,0,6,0,0,0,0,0,0,0,3,0,6,0,4,4,4,5,0,0,25,28,27,46,68,66,48,49,56,30,414,53,142,409,467,521,503,451,244,86,2877,0,0,0,12,9,6,0,0,0,33,0,0,0,13,18,5,3,0,0,42,0,0,4,5,4,4,7,0,0,25,0,0,0,9,3,0,0,0,0,19,3,0,0,6,14,7,0,0,0,37,0,20,41,73,122,82,37,24,3,395,0,0,29,62,54,56,35,13,0,249,3,33,62,92,98,72,40,10,3,426,0,28,49,65,55,38,7,4,0,257,0,5,8,3,11,7,0,0,3,38,12,7,46,48,28,25,7,0,0,173,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,0,4,27,8,19,34,42,51,62,82,75,392,51,109,268,431,459,355,203,138,88,2102
108041619,0,8,35,36,36,11,18,4,0,163,0,0,0,0,0,0,0,0,0,7,0,0,3,10,8,12,9,0,0,46,17,19,39,38,46,60,54,33,12,306,39,117,408,520,575,617,561,257,53,3144,0,0,3,17,14,9,3,4,0,54,0,0,0,3,4,5,0,0,0,23,0,4,3,5,5,6,8,8,6,44,0,0,0,10,5,3,0,0,0,18,0,0,4,5,4,0,0,0,0,24,6,23,74,97,150,77,47,34,0,499,0,11,48,72,85,80,47,26,5,369,21,38,97,145,157,101,62,23,14,651,3,19,74,65,101,58,22,3,3,350,4,6,19,23,14,7,6,0,0,78,10,31,69,35,45,20,8,7,0,220,0,0,0,0,0,3,0,0,0,4,0,0,0,3,4,0,0,0,0,14,37,15,19,34,52,50,56,60,33,347,78,146,423,513,637,417,257,159,62,2701
108041620,4,11,28,31,35,30,17,12,8,173,0,0,0,0,0,0,0,0,0,6,0,3,12,15,12,8,5,8,7,62,14,23,31,46,54,47,44,67,48,377,42,149,448,688,801,747,716,512,193,4293,0,0,3,18,16,8,3,3,3,49,0,0,3,4,5,11,0,0,0,30,0,0,0,10,10,5,10,19,3,58,0,0,3,8,3,0,0,0,0,18,0,0,0,7,8,4,0,0,0,24,0,23,80,129,151,112,85,43,19,646,0,6,45,112,113,87,83,39,0,486,9,54,126,193,231,145,106,44,23,927,3,28,76,123,87,57,36,12,0,420,0,3,15,21,18,9,10,7,3,91,6,17,51,62,50,33,26,9,6,258,0,0,0,0,0,0,0,0,0,7,0,0,5,10,5,6,4,0,0,30,43,13,24,44,44,49,106,151,139,617,72,148,434,739,733,537,469,329,200,3660
108051167,0,0,3,9,3,10,11,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,7,0,0,25,20,7,25,16,25,42,48,34,12,226,25,36,124,151,203,288,319,145,39,1329,0,0,4,0,0,5,4,0,0,8,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,3,3,0,3,14,0,0,0,0,0,0,0,0,0,3,0,4,7,3,3,6,0,0,0,21,0,4,14,31,57,61,38,19,3,226,0,0,10,11,27,38,18,6,0,114,0,9,31,36,32,44,21,8,0,183,0,9,18,21,21,19,11,0,0,101,0,0,3,3,3,3,11,0,0,27,5,8,11,22,15,9,8,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,3,4,9,12,23,35,32,17,143,21,34,103,146,176,198,153,84,25,934
108051168,0,7,11,19,21,21,20,9,4,117,0,0,0,0,0,0,0,0,0,3,0,3,4,9,13,15,12,0,0,50,31,18,32,42,63,69,104,87,26,478,45,118,322,396,554,646,842,393,79,3397,0,3,3,4,7,11,3,0,0,31,0,0,0,0,4,0,4,0,0,12,0,0,0,7,8,8,5,4,0,39,0,0,0,4,0,0,0,0,0,10,5,4,3,7,8,4,0,0,0,29,0,19,53,88,110,77,44,24,4,412,0,6,25,51,80,89,41,12,0,308,5,9,73,99,98,115,52,19,0,476,5,22,52,52,62,46,20,0,5,266,0,3,9,14,15,8,0,0,0,56,0,7,16,30,33,29,6,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,14,23,10,15,42,39,41,71,58,28,328,42,88,252,405,464,434,258,116,42,2108
108051169,0,21,52,31,37,22,30,12,0,206,0,3,0,0,0,0,0,5,0,11,4,7,7,0,16,10,7,3,3,58,71,78,116,150,106,146,140,153,75,1037,120,232,614,640,657,752,728,481,171,4400,0,0,3,7,10,11,6,3,0,34,0,3,0,7,3,7,0,0,0,20,0,0,4,8,20,14,4,14,0,68,0,0,0,0,0,0,0,0,0,8,5,5,13,15,20,8,8,0,0,64,3,37,88,126,181,118,88,34,16,688,0,8,46,69,76,102,47,28,7,386,22,67,110,163,176,130,74,33,7,791,19,50,124,124,105,60,22,5,5,507,0,10,23,9,13,8,5,6,0,71,17,29,55,50,42,24,15,7,0,245,0,0,0,0,0,0,0,0,0,10,0,0,3,3,6,3,5,3,0,25,80,32,64,77,100,116,146,213,168,999,146,244,526,670,743,603,407,347,209,3899
108051170,4,7,16,22,31,23,23,13,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,12,17,4,0,52,40,20,53,44,69,122,129,79,26,583,61,110,303,330,519,800,904,366,75,3457,0,0,5,4,7,12,4,0,4,33,0,0,0,4,6,8,0,0,0,17,0,0,0,0,0,9,6,0,0,29,0,0,0,5,0,3,0,0,0,13,0,9,14,17,29,19,5,0,0,83,0,15,30,87,110,115,62,11,0,436,0,4,22,39,77,98,40,12,4,301,0,23,46,72,116,106,61,7,3,442,0,14,36,61,60,49,24,3,0,250,5,6,3,16,12,21,13,0,0,76,4,14,27,26,28,23,11,4,0,134,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,3,0,0,9,55,7,18,51,65,96,93,50,15,454,68,80,209,381,522,561,319,102,30,2267
108051171,0,0,7,7,3,13,6,4,0,40,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,11,17,10,26,17,31,40,31,30,12,211,28,58,176,127,161,237,192,115,24,1115,0,0,0,0,4,4,0,0,0,8,0,0,0,0,3,0,5,0,0,9,0,0,0,0,3,3,0,0,0,13,0,0,0,4,0,0,0,0,0,4,0,0,3,0,5,0,0,0,0,16,0,11,26,41,62,41,29,4,5,212,0,4,5,15,27,14,15,4,0,88,3,11,40,37,56,36,25,13,0,220,7,15,26,24,33,19,3,0,0,131,0,0,6,3,10,0,4,0,0,23,4,11,12,15,14,8,0,4,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,19,8,8,22,28,26,31,66,45,246,37,68,130,164,241,162,116,91,47,1052
109011172,0,15,39,45,30,13,11,10,0,155,0,0,0,0,0,0,0,0,0,8,0,3,17,14,16,3,14,4,0,63,19,32,73,70,63,55,39,26,21,398,34,235,907,943,777,613,457,250,74,4294,0,3,11,13,8,7,4,0,0,45,0,0,5,3,6,0,0,0,0,16,0,4,8,16,3,7,0,0,5,43,0,5,3,0,6,5,0,0,0,18,4,8,15,9,8,3,0,0,0,49,4,38,147,134,127,79,40,24,4,602,3,16,88,85,93,75,32,9,0,407,9,71,185,162,115,62,23,11,6,650,9,30,94,96,73,44,11,3,0,359,0,10,36,19,11,6,5,0,0,86,15,33,66,75,40,24,12,10,0,272,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,3,0,0,0,17,38,24,41,54,33,47,36,74,40,376,81,251,712,671,529,359,160,124,57,2944
109011173,0,11,40,24,17,22,6,3,0,123,0,0,0,4,0,0,0,0,0,5,0,5,7,9,4,0,0,6,0,25,49,37,85,58,64,54,43,44,19,457,62,159,493,389,425,397,293,150,48,2424,0,3,6,5,3,5,0,0,0,16,0,0,5,12,10,3,0,0,0,24,0,0,11,9,6,4,0,0,0,29,0,0,4,5,0,0,0,0,0,13,0,5,7,5,0,4,0,0,0,16,4,19,64,48,67,57,23,16,6,300,0,9,49,48,43,32,24,6,0,208,7,44,81,102,98,40,23,7,0,412,0,18,68,65,57,30,12,0,0,255,0,5,10,16,4,0,4,6,0,44,17,34,41,44,19,17,5,4,0,181,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,0,0,0,24,27,23,39,48,59,36,58,55,19,370,64,165,380,411,368,236,144,94,30,1892
109011174,0,10,39,32,25,15,3,0,4,138,0,0,0,0,0,0,0,0,0,5,0,0,6,6,8,9,6,5,0,37,26,23,42,52,61,53,49,30,19,352,36,118,475,480,473,488,434,183,67,2759,0,4,10,20,17,0,4,0,0,57,0,5,4,3,5,3,6,0,0,24,0,0,0,5,3,4,3,0,0,34,0,4,6,3,3,6,0,0,0,19,0,8,15,12,14,0,0,0,0,48,5,38,93,71,115,104,34,23,11,497,0,13,58,52,117,79,45,13,7,372,12,51,102,120,105,76,30,23,10,528,5,29,63,63,70,61,18,7,0,323,0,12,26,20,19,14,10,0,0,103,16,33,44,40,30,14,12,5,0,184,0,0,0,0,0,0,0,0,0,3,0,0,3,5,6,7,5,0,0,26,34,34,34,39,53,57,60,96,124,527,67,222,465,460,545,438,217,169,163,2741
109011175,3,3,12,19,16,14,7,4,0,78,0,0,0,0,0,0,0,0,0,0,0,0,6,9,7,7,5,4,0,40,47,29,42,66,86,94,90,59,24,532,67,136,345,493,540,601,464,186,34,2865,0,0,9,10,6,5,0,0,0,29,0,0,0,0,7,7,0,0,0,19,4,0,0,16,8,3,5,3,0,43,0,0,0,5,4,0,0,0,0,4,0,3,32,28,24,4,0,0,0,99,5,9,58,80,120,92,46,14,5,440,0,5,37,53,71,70,37,16,0,290,5,19,70,113,110,60,26,10,0,405,4,14,34,67,73,75,18,0,0,284,4,0,9,5,11,10,0,0,0,42,9,6,36,39,33,15,7,5,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,17,44,20,22,49,54,54,61,47,32,378,60,83,313,471,517,387,212,92,47,2197
109011176,0,12,66,40,31,20,17,3,0,195,0,4,0,4,0,0,0,0,0,7,0,3,11,12,8,17,5,7,0,67,36,47,84,79,70,77,73,56,27,549,57,236,747,596,492,510,467,228,73,3408,0,4,17,6,0,0,0,0,0,28,0,0,5,9,9,16,5,0,0,36,0,0,9,7,12,3,9,4,0,42,0,0,6,0,3,0,0,0,0,7,0,3,6,9,3,3,0,0,0,29,4,31,60,51,89,95,33,19,5,383,0,10,46,42,62,54,27,4,0,241,20,75,172,125,120,73,21,11,0,613,0,37,125,88,85,56,14,0,0,407,4,10,15,9,6,5,4,0,0,53,18,43,68,50,32,17,12,5,0,250,0,0,0,0,0,0,0,0,0,4,0,3,7,0,3,0,0,0,0,14,36,29,47,47,58,87,108,101,56,577,89,254,573,444,472,419,225,142,71,2683
