SA2_CODE_2021,C11_Neg_Ni_inc_R1_74,C11_Neg_Ni_inc_R75_99,C11_Neg_Ni_inc_R100_149,C11_Neg_Ni_inc_R150_199,C11_Neg_Ni_inc_R200_224,C11_Neg_Ni_inc_R225_274,C11_Neg_Ni_inc_R275_349,C11_Neg_Ni_inc_R350_449,C11_Neg_Ni_inc_R450_549,C11_Neg_Ni_inc_R550_649,C11_Neg_Ni_inc_R650more,C11_Neg_Ni_inc_R_NS,C11_Neg_Ni_inc_R_Tot,C11_1_149_R1_74,C11_1_149_R75_99,C11_1_149_R100_149,C11_1_149_R150_199,C11_1_149_R200_224,C11_1_149_R225_274,C11_1_149_R275_349,C11_1_149_R350_449,C11_1_149_R450_549,C11_1_149_R550_649,C11_1_149_R650more,C11_1_149_R_NS,C11_1_149_R_Tot,C11_150_299_R1_74,C11_150_299_R75_99,C11_150_299_R100_149,C11_150_299_R150_199,C11_150_299_R200_224,C11_150_299_R225_274,C11_150_299_R275_349,C11_150_299_R350_449,C11_150_299_R450_549,C11_150_299_R550_649,C11_150_299_R650more,C11_150_299_R_NS,C11_150_299_R_Tot,C11_300_399_R1_74,C11_300_399_R75_99,C11_300_399_R100_149,C11_300_399_R150_199,C11_300_399_R200_224,C11_300_399_R225_274,C11_300_399_R275_349,C11_300_399_R350_449,C11_300_399_R450_549,C11_300_399_R550_649,C11_300_399_R650more,C11_300_399_R_NS,C11_300_399_R_Tot,C11_400_499_R1_74,C11_400_499_R75_99,C11_400_499_R100_149,C11_400_499_R150_199,C11_400_499_R200_224,C11_400_499_R225_274,C11_400_499_R275_349,C11_400_499_R350_449,C11_400_499_R450_549,C11_400_499_R550_649,C11_400_499_R650more,C11_400_499_R_NS,C11_400_499_R_Tot,C11_500_649_R1_74,C11_500_649_R75_99,C11_500_649_R100_149,C11_500_649_R150_199,C11_500_649_R200_224,C11_500_649_R225_274,C11_500_649_R275_349,C11_500_649_R350_449,C11_500_649_R450_549,C11_500_649_R550_649,C11_500_649_R650more,C11_500_649_R_NS,C11_500_649_R_Tot,C11_650_799_R1_74,C11_650_799_R75_99,C11_650_799_R100_149,C11_650_799_R150_199,C11_650_799_R200_224,C11_650_799_R225_274,C11_650_799_R275_349,C11_650_799_R350_449,C11_650_799_R450_549,C11_650_799_R550_649,C11_650_799_R650more,C11_650_799_R_NS,C11_650_799_R_Tot,C11_800_999_R1_74,C11_800_999_R75_99,C11_800_999_R100_149,C11_800_999_R150_199,C11_800_999_R200_224,C11_800_999_R225_274,C11_800_999_R275_349,C11_800_999_R350_449,C11_800_999_R450_549,C11_800_999_R550_649,C11_800_999_R650more,C11_800_999_R_NS,C11_800_999_R_Tot,C11_1000_1249_R1_74,C11_1000_1249_R75_99,C11_1000_1249_R100_149,C11_1000_1249_R150_199,C11_1000_1249_R200_224,C11_1000_1249_R225_274,C11_1000_1249_R275_349,C11_1000_1249_R350_449,C11_1000_1249_R450_549,C11_1000_1249_R550_649,C11_1000_1249_R650more,C11_1000_1249_R_NS,C11_1000_1249_R_Tot,C11_1250_1499_R1_74,C11_1250_1499_R75_99,C11_1250_1499_R100_149,C11_1250_1499_R150_199,C11_1250_1499_R200_224,C11_1250_1499_R225_274,C11_1250_1499_R275_349,C11_1250_1499_R350_449,C11_1250_1499_R450_549,C11_1250_1499_R550_649,C11_1250_1499_R650more,C11_1250_1499_R_NS,C11_1250_1499_R_Tot,C11_1500_1999_R1_74,C11_1500_1999_R75_99,C11_1500_1999_R100_149,C11_1500_1999_R150_199,C11_1500_1999_R200_224,C11_1500_1999_R225_274,C11_1500_1999_R275_349,C11_1500_1999_R350_449,C11_1500_1999_R450_549,C11_1500_1999_R550_649,C11_1500_1999_R650more,C11_1500_1999_R_NS,C11_1500_1999_R_Tot,C11_2000_2499_R1_74,C11_2000_2499_R75_99,C11_2000_2499_R100_149,C11_2000_2499_R150_199,C11_2000_2499_R200_224,C11_2000_2499_R225_274,C11_2000_2499_R275_349,C11_2000_2499_R350_449,C11_2000_2499_R450_549,C11_2000_2499_R550_649,C11_2000_2499_R650more,C11_2000_2499_R_NS,C11_2000_2499_R_Tot,C11_2500_2999_R1_74,C11_2500_2999_R75_99,C11_2500_2999_R100_149,C11_2500_2999_R150_199,C11_2500_2999_R200_224,C11_2500_2999_R225_274,C11_2500_2999_R275_349,C11_2500_2999_R350_449,C11_2500_2999_R450_549,C11_2500_2999_R550_649,C11_2500_2999_R650more,C11_2500_2999_R_NS,C11_2500_2999_R_Tot,C11_3000_3999_R1_74,C11_3000_3999_R75_99,C11_3000_3999_R100_149,C11_3000_3999_R150_199,C11_3000_3999_R200_224,C11_3000_3999_R225_274,C11_3000_3999_R275_349,C11_3000_3999_R350_449,C11_3000_3999_R450_549,C11_3000_3999_R550_649,C11_3000_3999_R650more,C11_3000_3999_R_NS,C11_3000_3999_R_Tot,C11_4000more_R1_74,C11_4000more_R75_99,C11_4000more_R100_149,C11_4000more_R150_199,C11_4000more_R200_224,C11_4000more_R225_274,C11_4000more_R275_349,C11_4000more_R350_449,C11_4000more_R450_549,C11_4000more_R550_649,C11_4000more_R650more,C11_4000more_R_NS,C11_4000more_R_Tot,C11_PI_S_R1_74,C11_PI_S_R75_99,C11_PI_S_R100_149,C11_PI_S_R150_199,C11_PI_S_R200_224
124031460,0,0,0,0,0,0,0,5,3,0,0,0,8,0,0,0,0,0,0,5,4,0,0,0,0,3,4,5,0,0,0,0,8,0,0,0,0,0,21,0,10,0,0,0,4,9,6,0,0,0,3,39,0,0,0,0,0,7,23,13,3,4,0,6,59,0,0,0,0,0,0,4,8,0,0,0,0,18,0,0,0,4,0,9,37,25,6,0,0,3,77,0,0,0,0,6,4,37,29,10,0,0,3,92,0,0,0,4,6,14,42,64,14,0,0,4,149,0,0,0,9,16,7,35,54,18,0,0,4,138,0,0,0,6,12,5,52,106,33,7,0,4,232,0,0,0,3,8,3,32,91,22,7,5,0,171,0,0,0,0,7,3,14,40,23,11,0,4,100,0,0,0,0,0,3,10,27,27,3,3,0,74,0,0,0,0,3,0,0,5,4,5,6,0,25,0,0,0,0,3
124031461,3,0,0,0,0,0,5,0,0,0,0,3,12,0,0,0,0,3,0,0,0,0,0,0,0,8,3,4,13,9,5,5,0,3,3,0,0,4,52,0,17,5,3,13,16,9,4,0,0,0,5,71,0,5,8,11,13,28,38,8,0,0,0,0,106,0,5,11,11,7,11,13,4,0,0,0,3,52,0,4,3,13,19,28,65,19,3,0,0,4,160,3,0,10,9,24,26,82,31,7,0,0,0,187,0,0,8,9,11,23,75,32,0,3,0,4,164,0,0,0,5,5,23,88,45,3,0,0,3,167,0,0,0,4,7,20,74,60,4,0,0,5,175,0,0,0,0,0,5,53,42,4,0,0,0,106,0,0,0,0,0,3,22,18,5,0,0,0,56,0,0,0,0,0,0,13,8,0,0,0,0,26,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,4,3,12
124031462,4,0,3,0,0,4,5,0,0,0,0,4,23,15,11,4,0,0,6,0,0,0,0,0,6,38,12,37,22,17,13,22,17,3,0,0,0,11,151,27,56,30,25,19,23,17,8,0,0,0,14,213,5,3,12,28,34,42,64,12,0,0,0,7,215,0,8,22,18,17,22,21,8,0,0,0,5,124,0,4,14,38,33,65,89,26,0,0,0,9,278,0,0,6,18,31,52,80,17,0,0,0,5,217,0,3,5,21,21,54,110,32,0,0,0,3,243,4,0,0,5,14,38,97,29,10,0,0,6,200,0,0,0,7,17,53,114,51,3,5,5,3,249,0,0,0,0,5,23,69,33,0,0,0,0,140,0,0,5,0,8,9,21,17,3,0,0,0,60,0,0,0,0,0,4,16,10,0,0,0,0,38,0,0,0,0,0,0,3,5,0,0,0,0,4,0,0,9,5,9
124031463,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,3,0,3,0,0,0,0,0,0,0,12,0,0,3,7,5,0,3,6,0,0,0,4,23,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,6,4,3,7,7,0,0,0,0,36,0,0,0,4,0,7,6,5,0,0,0,0,27,0,0,0,0,0,6,11,9,3,0,0,4,31,0,0,0,4,0,4,9,6,0,0,0,0,26,0,0,0,0,0,3,7,10,0,0,0,0,27,0,0,0,0,0,3,5,6,6,0,0,0,23,0,0,0,0,0,3,3,3,5,6,0,3,25,0,0,0,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124031464,0,0,5,0,3,4,8,0,0,0,0,3,31,4,9,9,5,0,5,6,0,0,0,0,7,41,23,59,29,15,10,14,15,4,0,0,0,6,173,31,108,37,15,26,23,19,7,0,0,6,13,276,4,9,17,40,32,39,35,7,0,0,3,4,191,4,3,13,18,7,18,28,0,0,0,0,3,103,4,8,13,33,40,73,63,13,3,0,0,4,261,4,6,3,20,28,73,74,20,3,0,0,3,228,0,3,3,17,23,55,120,24,3,0,0,3,252,0,0,0,14,15,47,92,18,0,3,0,4,200,0,0,5,12,13,42,120,41,4,0,0,0,240,0,0,0,3,6,10,71,28,8,0,0,0,128,0,0,0,0,4,3,35,23,4,0,0,0,73,0,0,0,0,0,3,15,15,0,0,3,0,37,0,0,0,0,0,0,3,0,0,0,3,0,15,0,3,9,6,9
124031465,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,3,0,5,0,0,0,0,0,16,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,6,3,0,0,0,0,0,13,0,0,0,4,0,0,9,3,3,0,0,0,15,0,0,0,5,9,0,3,9,0,0,0,0,18,0,0,0,0,0,0,0,3,4,0,0,0,15,0,0,0,0,0,0,6,3,3,0,0,0,19,0,0,0,0,3,0,3,4,4,0,0,0,18,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
124031707,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,4,0,0,0,0,0,0,0,0,0,17,6,6,10,7,6,3,9,0,0,0,0,7,52,0,20,13,6,4,3,5,4,3,0,0,4,64,5,8,12,14,16,9,32,3,0,0,0,3,100,6,0,28,15,7,6,13,6,0,0,0,3,81,6,8,5,18,9,24,44,12,3,0,0,6,138,0,6,5,13,12,15,30,18,4,5,0,0,116,3,6,4,3,17,13,34,30,0,0,0,8,119,0,0,0,0,9,12,25,14,4,0,0,0,72,4,0,0,0,8,21,52,28,3,0,0,3,128,0,0,3,0,12,10,28,35,7,5,5,0,100,0,0,0,0,0,0,10,17,11,3,0,0,38,0,0,0,0,3,3,6,12,10,5,0,0,35,0,0,0,0,0,0,0,0,7,0,0,0,11,0,0,9,15,8
124031708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,11,0,0,0,0,0,0,5,0,4,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0,15,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
124041466,0,0,0,0,0,0,4,3,0,0,0,0,17,0,0,3,0,5,0,4,0,0,0,0,0,14,5,5,18,13,6,3,13,0,0,0,0,3,75,5,12,34,20,11,18,14,6,0,0,0,8,131,0,0,22,18,23,24,30,13,0,0,0,0,139,0,0,7,8,3,16,17,9,0,0,0,0,64,5,0,8,22,23,27,69,29,5,0,0,3,186,0,0,9,6,24,36,68,25,0,0,0,7,172,0,0,5,8,18,35,77,52,3,0,0,5,195,0,0,0,5,19,19,83,40,3,0,0,0,168,6,0,0,4,16,32,70,66,4,0,6,0,210,0,0,3,4,8,8,36,25,8,0,6,4,97,0,0,0,3,4,11,26,23,0,0,0,0,62,0,0,0,5,0,5,4,14,0,0,0,3,35,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,4,9,8
124041467,0,0,3,0,0,6,3,0,0,0,0,6,20,0,5,3,6,0,5,8,0,0,0,0,3,32,3,23,27,18,12,8,7,8,0,0,0,9,114,10,25,43,29,13,18,20,6,0,0,0,5,164,0,0,23,30,15,36,47,22,0,0,0,3,184,4,0,14,17,14,15,20,3,0,0,0,3,90,4,0,7,24,34,35,76,28,0,0,0,9,208,0,0,3,16,12,33,64,33,6,0,0,0,176,0,0,3,15,18,27,83,40,10,0,3,7,202,0,0,6,6,26,19,70,41,7,0,0,0,172,0,0,0,10,16,30,61,74,9,0,3,3,206,0,0,0,7,22,19,40,41,4,3,0,3,140,0,0,0,3,7,4,24,33,5,0,0,0,70,0,0,0,3,5,7,16,11,10,0,0,0,48,0,0,0,0,0,0,5,4,0,0,0,0,9,0,0,4,14,9
124041468,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,3,0,0,5,0,0,0,0,0,0,12,0,0,0,7,0,6,8,0,0,0,0,0,17,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,3,3,5,8,0,0,0,0,6,27,0,0,0,3,0,0,11,11,0,0,0,0,29,0,0,0,3,5,4,5,8,5,0,0,0,35,0,0,0,3,5,0,12,7,0,0,0,0,26,0,0,0,0,4,4,3,10,4,0,0,0,35,0,0,0,0,0,3,0,12,7,0,3,0,26,0,0,0,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,4,5,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0
124051469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,0,3,0,0,0,5,7,3,0,0,0,18,0,0,0,0,0,0,4,0,0,0,0,0,12,0,0,0,0,0,0,4,10,0,0,0,0,21,0,0,0,0,0,0,10,8,0,0,0,0,25,0,0,0,0,0,5,4,13,3,0,0,0,28,0,0,0,0,0,6,4,12,3,0,0,0,19,0,0,0,0,0,4,16,26,6,0,0,0,51,0,0,0,0,0,7,8,5,0,0,0,0,26,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,3,10,0,0,0,0,17,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0
124051470,0,0,0,0,0,0,4,6,4,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,7,6,0,0,0,0,0,22,0,5,3,0,0,3,12,4,0,0,0,5,28,0,0,3,3,0,4,16,19,0,0,0,0,58,0,0,3,0,0,6,7,4,0,0,0,5,24,0,0,4,5,0,8,42,22,0,0,3,0,89,0,0,4,6,4,5,35,42,0,0,0,4,101,0,0,3,0,3,5,40,38,4,0,0,4,101,0,0,0,3,4,5,41,43,0,0,0,0,92,0,0,0,0,0,7,55,72,8,3,0,0,153,0,0,0,3,5,3,21,60,5,5,0,3,95,0,0,0,0,0,5,11,8,11,0,0,0,42,0,0,0,0,0,0,9,14,0,0,0,0,30,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0
124051580,0,0,0,0,0,0,6,0,0,0,0,4,12,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,7,8,3,0,9,9,0,0,0,0,35,3,6,5,7,5,11,13,4,0,0,0,0,64,3,0,3,7,7,16,33,13,0,0,0,0,82,0,0,5,13,4,9,9,7,0,0,0,0,44,0,0,3,15,3,13,34,24,0,0,0,9,98,0,0,8,3,3,29,44,13,0,0,0,9,106,0,0,0,0,8,18,49,23,0,0,0,0,108,0,0,5,6,0,8,38,18,0,0,0,0,80,0,0,0,0,3,8,44,26,0,0,0,0,88,0,0,0,0,0,7,16,27,0,0,0,0,59,0,0,0,0,0,6,7,3,0,0,3,0,19,0,0,0,0,4,5,4,6,0,0,0,0,25,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,7,4
124051581,0,0,0,0,3,7,4,6,0,0,0,6,32,7,5,9,0,0,9,11,0,0,0,0,4,45,18,44,12,9,11,10,17,6,0,0,0,8,144,9,69,18,22,14,23,20,6,0,0,0,6,197,8,13,24,34,21,48,44,20,0,0,0,4,214,8,6,27,12,7,24,24,14,0,0,0,4,126,0,7,8,29,27,56,78,29,0,0,3,3,246,3,3,12,14,18,60,96,33,0,0,0,10,248,0,4,9,9,17,43,102,44,0,0,0,3,239,0,0,5,9,11,35,73,35,3,0,0,6,170,0,0,3,10,14,33,105,55,0,0,0,0,220,0,0,0,3,6,9,23,46,3,0,0,0,89,6,0,0,0,0,7,16,16,0,0,0,0,49,0,0,0,0,0,0,8,7,0,0,0,0,26,0,0,0,0,0,0,0,4,0,0,0,0,13,0,5,8,3,18
125011475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125011582,0,0,8,0,0,5,10,25,3,0,0,4,62,0,0,0,3,0,3,0,0,0,0,0,0,12,8,14,3,11,0,4,9,31,7,0,0,4,89,11,17,7,8,5,13,15,8,9,0,0,5,87,0,5,3,4,6,9,7,25,13,4,0,0,77,3,4,10,4,5,11,25,56,9,0,0,6,146,0,3,7,6,9,12,36,60,16,5,0,3,160,3,3,5,3,3,16,22,57,25,0,0,6,144,0,3,4,0,6,6,25,60,23,0,6,0,134,0,0,0,4,0,8,11,43,19,0,0,3,97,0,0,0,0,4,10,17,67,33,4,0,3,140,0,0,0,0,0,5,8,36,19,4,0,0,75,0,0,0,0,0,4,4,27,19,3,0,5,58,0,0,0,0,0,0,5,10,16,0,0,0,37,0,0,0,0,0,0,0,7,4,0,0,0,16,0,0,4,8,0
125011583,3,0,5,0,0,8,21,14,4,0,0,4,62,0,3,3,0,0,6,7,0,0,0,0,0,25,4,8,12,3,8,3,33,14,3,0,0,3,92,5,9,11,3,5,6,25,11,7,0,0,0,77,0,3,3,8,10,20,49,9,6,0,0,5,121,0,0,8,12,7,19,50,16,7,0,0,0,118,0,0,7,5,5,30,94,51,5,0,0,5,210,0,0,3,9,6,26,61,53,9,0,0,11,180,0,0,0,8,6,28,81,33,11,0,0,9,161,0,0,0,0,3,15,57,38,6,0,0,4,133,5,0,0,0,4,16,74,52,14,0,0,3,168,0,0,0,0,0,11,20,26,10,0,0,0,79,0,0,0,0,6,3,14,25,9,0,0,0,54,0,0,0,0,0,3,10,8,3,0,0,0,25,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,6,3
125011584,0,0,3,0,0,0,0,0,3,3,0,0,18,3,4,4,0,0,0,0,3,0,0,0,0,14,7,16,4,3,0,0,0,5,0,0,0,0,40,8,20,3,0,0,3,0,14,0,0,0,3,55,0,0,4,6,0,3,4,7,3,0,0,0,35,0,0,10,4,4,6,11,29,3,0,0,4,61,3,0,0,3,6,10,8,16,0,0,3,0,51,0,0,3,3,0,5,7,23,0,0,3,3,45,0,0,0,11,3,11,11,18,7,0,0,6,59,0,0,0,0,0,0,10,13,4,0,0,6,36,0,0,0,0,0,0,5,15,3,0,0,3,35,0,0,0,0,0,4,7,8,7,0,0,0,21,0,0,0,0,0,6,5,7,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,7
125011585,0,0,0,0,0,4,9,3,0,0,0,0,19,3,0,0,0,0,4,7,3,0,0,0,4,12,0,8,19,3,9,8,11,8,0,0,0,4,68,0,10,6,0,0,9,14,6,0,0,0,0,50,0,0,5,4,0,10,18,8,3,0,0,3,53,0,0,5,8,0,11,19,18,3,0,0,3,65,0,3,5,8,5,21,27,28,0,0,0,3,107,0,0,0,3,6,15,32,33,6,0,0,3,100,0,0,3,0,4,20,37,28,8,0,0,3,95,0,0,0,0,0,10,16,21,8,0,0,0,65,0,0,0,5,3,12,35,27,8,0,0,0,98,0,0,0,0,0,4,11,9,4,0,0,0,34,0,0,0,4,0,3,4,13,6,0,0,0,29,0,0,0,0,0,3,4,14,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,5,0
125011586,0,0,7,0,4,5,10,29,21,4,0,5,79,4,0,4,4,0,0,0,4,9,0,0,6,32,9,9,3,9,6,5,4,10,18,0,0,3,81,14,6,12,3,7,3,12,24,6,3,0,0,84,0,0,3,7,0,11,18,27,13,5,0,5,83,0,0,12,3,0,4,10,36,11,0,0,4,90,0,0,3,6,8,8,24,66,29,11,5,5,170,0,0,8,7,5,18,28,59,31,8,0,4,154,0,0,0,0,0,13,40,67,33,4,0,3,179,0,0,3,5,0,8,22,58,33,7,3,7,140,0,0,4,4,0,3,38,74,36,5,4,5,178,0,0,0,5,0,0,11,57,27,5,5,4,117,0,0,0,0,0,0,3,25,22,3,0,3,70,0,0,0,0,3,0,6,24,15,7,3,0,60,0,0,0,0,0,0,0,10,0,5,0,0,24,0,0,3,8,0
125011587,0,0,0,0,0,0,8,3,0,0,0,0,20,6,6,0,0,0,0,0,0,0,0,0,0,16,9,18,3,0,0,5,7,0,4,0,0,3,55,7,16,7,6,3,0,10,5,0,0,0,4,52,4,0,4,0,0,8,11,13,0,0,0,0,45,0,0,14,8,0,3,11,4,0,0,0,0,44,0,0,4,6,5,10,22,11,0,0,0,0,67,0,0,4,4,5,9,21,11,0,0,0,3,50,0,0,0,5,0,5,20,16,5,0,5,0,47,0,0,0,0,0,4,8,8,3,0,0,0,25,0,0,3,0,0,3,19,16,0,0,3,0,51,0,0,0,4,0,0,6,14,4,0,0,0,32,0,0,0,0,0,0,6,12,0,0,0,0,23,0,0,0,0,4,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
125011709,0,0,0,0,0,3,0,0,11,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,5,0,0,12,0,0,0,4,0,0,3,3,0,3,0,0,17,0,0,0,0,0,0,4,11,12,4,0,4,34,0,0,0,0,0,0,0,5,6,0,0,0,16,0,0,0,0,3,0,0,18,24,9,0,3,57,0,0,0,0,3,3,9,15,12,6,3,0,49,0,0,0,3,0,6,9,20,16,15,0,4,66,0,0,0,0,0,0,0,20,26,8,4,4,63,0,0,0,0,7,0,3,23,41,19,6,0,91,0,0,0,5,0,0,5,22,33,19,5,5,92,0,0,0,0,0,0,3,18,37,36,24,0,118,0,0,0,0,0,0,0,9,31,28,21,0,89,0,0,0,0,0,0,0,0,9,12,13,0,41,0,0,0,0,6
125011710,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,11,8,0,0,0,22,0,0,0,0,0,0,0,12,6,0,5,0,25,0,0,0,0,0,0,0,24,26,4,0,0,57,0,0,0,0,0,0,0,22,21,3,0,0,54,0,0,0,0,0,0,0,42,40,11,4,0,102,0,0,0,0,0,0,0,25,47,5,0,3,80,0,0,0,0,0,0,0,38,63,20,10,4,143,0,0,0,0,0,0,0,11,30,17,7,4,82,0,0,0,0,0,0,0,5,13,6,6,0,35,0,0,0,0,0
125021477,3,3,4,4,0,3,0,11,3,0,0,7,52,17,11,3,3,0,0,5,0,0,0,0,4,51,43,73,39,7,3,7,5,5,0,0,5,16,199,27,103,30,11,0,9,4,14,0,0,0,11,206,4,25,21,17,3,4,17,25,7,0,0,3,129,11,12,46,16,3,5,11,13,3,0,0,4,116,5,6,10,31,15,6,19,48,12,4,0,9,172,8,0,13,19,8,12,25,49,12,3,3,3,148,0,0,11,14,3,6,32,74,16,6,0,5,175,0,0,4,0,7,4,25,59,26,3,0,0,138,0,0,5,3,6,8,23,93,36,12,0,6,185,0,0,0,0,5,5,12,63,41,14,0,3,151,0,0,0,0,4,10,9,34,34,7,11,0,110,0,0,0,0,7,3,6,24,22,5,0,0,63,0,0,0,0,0,0,3,6,4,5,3,0,22,3,3,10,8,4
125021478,0,10,3,0,0,0,10,5,6,4,9,3,48,15,16,9,0,0,3,0,3,0,0,0,4,51,55,76,15,9,5,0,6,5,0,0,3,9,185,26,120,21,12,0,3,3,11,5,0,0,19,223,13,14,21,8,8,7,8,18,3,0,0,6,113,11,4,52,17,11,0,0,6,5,0,0,4,106,3,12,17,21,8,6,10,33,12,3,5,0,136,7,3,7,11,6,12,20,46,20,9,0,8,136,0,0,12,7,4,8,22,51,23,9,3,7,130,0,0,0,4,0,10,16,40,13,8,3,4,89,0,5,0,6,0,12,23,62,36,10,0,0,148,0,0,0,4,7,0,3,47,28,3,7,4,100,0,0,4,0,0,0,7,41,24,9,16,0,110,0,0,0,0,4,0,0,16,17,10,4,0,55,0,0,0,0,0,0,0,6,12,3,4,0,29,3,7,12,3,5
125021711,0,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,3,7,0,0,0,4,0,0,0,0,3,4,0,0,10,0,0,0,0,0,0,0,4,0,0,0,6,18,0,0,9,0,0,0,0,4,6,0,0,3,30,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,3,0,0,3,5,10,9,0,0,0,34,0,0,3,5,0,4,0,3,12,8,4,0,45,0,0,3,0,5,0,3,11,22,0,6,0,47,0,0,0,0,4,0,4,18,9,3,0,0,39,0,0,6,0,0,0,7,16,22,9,0,4,58,0,0,0,0,0,0,5,8,9,13,5,0,43,0,0,0,0,0,0,5,8,16,7,0,0,51,0,0,0,0,0,0,0,4,13,19,5,0,39,0,0,0,0,0,0,0,0,0,3,5,0,13,0,0,0,0,0
125021712,0,0,3,0,0,0,5,6,8,3,0,0,26,0,0,4,0,0,0,0,3,0,0,0,4,16,4,4,9,11,0,0,3,11,12,0,0,9,64,3,12,17,5,0,0,4,5,0,5,0,0,52,6,0,10,6,4,5,11,6,11,0,0,3,50,0,0,6,0,0,0,9,19,13,0,5,3,48,0,7,0,8,0,0,14,23,11,0,6,0,73,0,4,0,0,0,4,15,17,24,8,0,8,82,0,0,0,0,9,0,9,38,27,16,5,4,98,0,0,0,0,5,0,6,33,24,3,0,4,81,0,0,0,0,0,3,14,57,45,12,3,0,140,0,0,0,0,12,0,6,36,30,5,0,4,91,0,0,4,0,4,0,8,17,41,15,4,0,89,0,0,0,0,5,0,3,18,24,18,6,4,76,0,0,0,0,0,0,0,0,6,4,3,0,18,0,0,0,3,5
