SA2_CODE_2021,C11_OO_DS_Sep_house,C11_OO_DS_SemiDRTHT,C11_OO_DS_F_a,C11_OO_DS_OD,C11_OO_DS_NS,C11_Owned_Outright_Tot,C11_OWM_DS_Sep_house,C11_OWM_DS_SemiDRTHT,C11_OWM_DS_F_a,C11_OWM_DS_OD,C11_OWM_DS_NS,C11_Owned_with_mortgage_Tot,C11_R_REA_DS_Sep_house,C11_R_REA_DS_SemiDRTHT,C11_R_REA_DS_F_a,C11_R_REA_DS_OD,C11_R_REA_DS_NS,C11_R_Real_Estate_Agent_Tot,C11_R_STHA_DS_Sep_house,C11_R_STHA_DS_SemiDRTHT,C11_R_STHA_DS_F_a,C11_R_STHA_DS_OD,C11_R_STHA_DS_NS,C11_R_ST_House_Auth_Tot,C11_R_CHP_DS_Sep_house,C11_R_CHP_DS_SemiDRTHT,C11_R_CHP_DS_F_a,C11_R_CHP_DS_OD,C11_R_CHP_DS_NS,C11_R_CHP_Tot,C11_R_PNISH_DS_Sep_house,C11_R_PNISH_DS_SemDRTHT,C11_R_PNISH_DS_F_a,C11_R_PNISH_DS_OD,C11_R_PNISH_DS_NS,C11_R_PNISH_Tot,C11_R_OLT_DS_Sep_house,C11_R_OLT_DS_SemDRTHT,C11_R_OLT_DS_F_a,C11_R_OLT_DS_OD,C11_R_OLT_DS_NS,C11_R_Oth_Llord_Type_Tot,C11_R_LT_NS_DS_Sep_house,C11_R_LT_NS_DS_SemDRTHT,C11_R_LT_NS_DS_F_a,C11_R_LT_NS_DS_OD,C11_R_LT_NS_DS_NS,C11_R_Llord_Type_NS_Tot,C11_R_Tot_DS_Sep_house,C11_R_Tot_DS_SemDRTHT,C11_R_Tot_DS_F_a,C11_R_Tot_DS_OD,C11_R_Tot_DS_NS,C11_R_Tot_Tot,C11_OTT_DS_Sep_house,C11_OTT_DS_SemiDRTHT,C11_OTT_DS_F_a,C11_OTT_DS_OD,C11_OTT_DS_NS,C11_OTT_Tot,C11_TT_NS_DS_Sep_house,C11_TT_NS_DS_SemiDRTHT,C11_TT_NS_DS_F_a,C11_TT_NS_DS_OD,C11_TT_NS_DS_NS,C11_TT_NS_Tot,C11_Tot_DS_Sep_house,C11_Tot_DS_SemiDRTHT,C11_Tot_DS_F_a,C11_Tot_DS_OD,C11_Tot_DS_NS,C11_Tot_Tot,C16_OO_DS_Sep_house,C16_OO_DS_SemiDRTHT,C16_OO_DS_F_a,C16_OO_DS_OD,C16_OO_DS_NS,C16_OO_Tot,C16_OWM_DS_Sep_house,C16_OWM_DS_SemiDRTHT,C16_OWM_DS_F_a,C16_OWM_DS_OD,C16_OWM_DS_NS,C16_OWM_Tot,C16_R_REA_DS_Sep_house,C16_R_REA_DS_SemiDRTHT,C16_R_REA_DS_F_a,C16_R_REA_DS_OD,C16_R_REA_DS_NS,C16_R_REA_Tot,C16_R_STHA_DS_Sep_house,C16_R_STHA_DS_SemiDRTHT,C16_R_STHA_DS_F_a,C16_R_STHA_DS_OD,C16_R_STHA_DS_NS,C16_R_STHA_Tot,C16_R_CHP_DS_Sep_house,C16_R_CHP_DS_SemiDRTHT,C16_R_CHP_DS_F_a,C16_R_CHP_DS_OD,C16_R_CHP_DS_NS,C16_R_CHP_Tot,C16_R_PNISH_DS_Sep_house,C16_R_PNISH_DS_SemDRTHT,C16_R_PNISH_DS_F_a,C16_R_PNISH_DS_OD,C16_R_PNISH_DS_NS,C16_R_PNISH_Tot,C16_R_OLT_DS_Sep_house,C16_R_OLT_DS_SemDRTHT,C16_R_OLT_DS_F_a,C16_R_OLT_DS_OD,C16_R_OLT_DS_NS,C16_R_OLT_Tot,C16_R_LT_NS_DS_Sep_house,C16_R_LT_NS_DS_SemDRTHT,C16_R_LT_NS_DS_F_a,C16_R_LT_NS_DS_OD,C16_R_LT_NS_DS_NS,C16_R_LT_NS_Tot,C16_R_Tot_DS_Sep_house,C16_R_Tot_DS_SemiDRTHT,C16_R_Tot_DS_F_a,C16_R_Tot_DS_OD,C16_R_Tot_DS_NS,C16_R_Tot_Tot,C16_OTT_DS_Sep_house,C16_OTT_DS_SemiDRTHT,C16_OTT_DS_F_a,C16_OTT_DS_OD,C16_OTT_DS_NS,C16_OTT_Tot,C16_TT_NS_DS_Sep_house,C16_TT_NS_DS_SemiDRTHT,C16_TT_NS_DS_F_a,C16_TT_NS_DS_OD,C16_TT_NS_DS_NS,C16_TT_NS_Tot,C16_Tot_DS_Sep_house,C16_Tot_DS_SemiDRTHT,C16_Tot_DS_F_a,C16_Tot_DS_OD,C16_Tot_DS_NS,C16_Tot_Tot,C21_OO_DS_Sep_house,C21_OO_DS_SemiDRTHT,C21_OO_DS_F_a,C21_OO_DS_OD,C21_OO_DS_NS,C21_OO_Tot,C21_OWM_DS_Sep_house,C21_OWM_DS_SemiDRTHT,C21_OWM_DS_F_a,C21_OWM_DS_OD,C21_OWM_DS_NS,C21_OWM_Tot,C21_R_REA_DS_Sep_house,C21_R_REA_DS_SemiDRTHT,C21_R_REA_DS_F_a,C21_R_REA_DS_OD,C21_R_REA_DS_NS,C21_R_REA_Tot,C21_R_STHA_DS_Sep_house,C21_R_STHA_DS_SemiDRTHT,C21_R_STHA_DS_F_a,C21_R_STHA_DS_OD,C21_R_STHA_DS_NS,C21_R_STHA_Tot,C21_R_CHP_DS_Sep_house,C21_R_CHP_DS_SemiDRTHT,C21_R_CHP_DS_F_a,C21_R_CHP_DS_OD,C21_R_CHP_DS_NS,C21_R_CHP_Tot,C21_R_PNISH_DS_Sep_house,C21_R_PNISH_DS_SemDRTHT,C21_R_PNISH_DS_F_a,C21_R_PNISH_DS_OD,C21_R_PNISH_DS_NS,C21_R_PNISH_Tot,C21_R_OLT_DS_Sep_house,C21_R_OLT_DS_SemDRTHT,C21_R_OLT_DS_F_a,C21_R_OLT_DS_OD,C21_R_OLT_DS_NS,C21_R_OLT_Tot,C21_R_LT_NS_DS_Sep_house,C21_R_LT_NS_DS_SemDRTHT,C21_R_LT_NS_DS_F_a,C21_R_LT_NS_DS_OD,C21_R_LT_NS_DS_NS,C21_R_LT_NS_Tot,C21_R_Tot_DS_Sep_house,C21_R_Tot_DS_SemiDRTHT,C21_R_Tot_DS_F_a,C21_R_Tot_DS_OD,C21_R_Tot_DS_NS,C21_R_Tot_Tot,C21_OTT_DS_Sep_house,C21_OTT_DS_SemiDRTHT
113031270,992,66,164,10,0,1236,1000,55,106,6,0,1160,487,168,597,30,0,1282,330,26,61,0,0,413,10,5,23,0,0,38,220,25,79,6,3,338,79,6,8,10,0,102,8,0,0,0,0,10,1128,229,769,51,4,2182,46,13,45,7,0,114,160,26,108,19,0,320,3336,389,1191,90,4,5003,971,98,127,8,0,1198,906,59,54,0,3,1025,534,311,551,23,4,1419,268,6,97,0,0,369,5,3,23,0,0,38,209,52,56,8,0,320,64,9,5,6,0,89,10,0,3,0,0,21,1097,385,728,36,6,2260,20,7,51,3,3,83,219,46,119,13,5,405,3216,592,1075,62,23,4969,1043,132,115,3,0,1292,915,61,53,4,0,1038,641,357,629,25,8,1658,252,9,81,0,0,342,15,8,39,0,0,60,197,57,58,3,0,321,89,15,19,4,4,134,4,3,11,0,0,15,1199,452,836,40,9,2531,40,51
113031271,1938,19,13,22,0,1999,1696,21,11,9,0,1736,193,9,47,0,0,252,18,0,0,0,0,25,6,0,6,0,3,17,337,3,6,5,0,348,96,0,9,18,0,123,0,0,4,0,0,3,647,14,74,24,3,773,202,0,10,0,0,205,230,3,14,16,3,268,4701,60,126,77,5,4977,1886,0,4,19,16,1925,1790,0,9,9,14,1819,294,0,70,0,3,368,14,0,12,0,0,27,7,7,0,0,0,14,332,0,4,4,7,347,88,0,0,12,4,99,3,0,3,0,0,4,729,5,92,14,8,851,181,0,0,6,4,192,491,4,16,34,9,550,5077,11,124,79,48,5341,2187,15,5,18,10,2238,2311,4,9,4,7,2337,457,25,72,0,0,560,5,0,5,0,0,15,5,3,9,0,0,19,369,4,4,5,5,386,155,6,0,8,0,168,6,0,0,0,0,9,1004,41,89,13,4,1150,204,0
114011272,1555,100,66,102,3,1826,824,21,5,0,0,848,205,53,25,0,0,291,0,15,0,0,0,17,0,6,0,0,0,6,123,12,14,4,0,153,26,0,0,21,0,47,0,0,0,0,0,0,360,83,44,20,0,506,83,32,3,3,0,129,138,15,12,13,0,179,2964,249,132,139,3,3492,1460,107,66,241,23,1893,801,23,15,13,17,868,195,60,24,0,0,285,3,0,16,0,0,23,4,3,0,0,0,6,105,16,13,5,7,153,21,0,0,21,0,45,7,0,0,0,0,5,337,86,56,29,9,516,98,11,17,9,9,144,249,16,17,50,16,348,2948,243,162,340,74,3770,1827,172,7,171,50,2228,959,35,10,11,3,1021,187,85,3,7,0,283,3,14,0,0,0,18,5,3,0,0,0,7,150,23,4,3,0,179,34,3,0,28,0,64,0,0,0,0,0,3,375,127,6,39,4,551,130,51
114011273,653,0,0,0,0,656,311,0,0,0,0,311,213,0,13,0,0,228,5,0,0,0,0,5,0,0,0,0,0,0,60,3,3,0,0,64,10,0,0,0,0,10,0,0,0,0,0,0,290,6,12,0,0,308,22,0,0,0,0,22,98,0,3,0,0,103,1369,6,16,0,0,1393,695,4,0,12,0,715,319,3,0,0,0,326,195,28,3,0,0,220,0,0,0,0,0,0,3,0,0,0,0,3,61,3,0,0,0,63,6,0,0,0,0,11,0,0,0,0,0,0,266,27,3,0,0,301,18,0,0,0,0,23,97,0,0,20,0,119,1396,43,3,32,4,1482,828,9,5,15,3,862,373,5,3,0,0,384,180,21,0,0,0,210,4,0,0,0,0,4,4,0,0,0,0,4,70,8,0,0,0,79,8,0,0,0,0,15,0,0,0,0,0,0,266,30,0,4,0,302,32,0
114011274,914,34,3,19,0,966,461,5,0,0,0,472,213,36,24,3,0,280,3,0,0,0,0,4,18,0,0,0,0,21,117,10,7,0,0,131,9,0,0,5,0,8,0,0,0,0,0,3,359,50,35,7,0,449,34,4,0,0,0,42,92,4,3,12,0,108,1853,106,41,37,0,2036,908,27,14,26,8,977,483,7,0,0,0,494,224,20,22,8,0,270,3,0,0,0,0,4,12,9,0,0,0,18,124,3,6,3,0,143,12,0,0,8,4,22,5,0,0,0,0,5,375,31,26,23,0,456,35,13,0,0,0,52,162,3,5,0,0,179,1964,76,50,54,11,2158,1000,59,3,22,8,1083,542,14,3,4,0,567,223,47,15,3,0,285,5,0,0,0,0,5,19,0,0,0,0,19,145,16,0,4,0,167,15,0,0,12,0,28,6,0,0,0,0,6,403,64,18,19,6,509,42,40
114011275,5,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,18,0,0,0,0,18,13,0,0,0,0,13,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,26,0,0,0,0,26,9,0,0,0,0,15,11,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114011276,695,45,19,10,0,763,311,13,14,0,0,340,199,63,56,0,0,315,3,0,25,0,0,29,0,0,4,0,0,4,57,14,8,6,0,84,16,0,0,3,0,24,3,0,0,0,0,3,280,75,90,6,0,454,16,3,0,0,0,26,141,14,7,0,0,164,1445,150,128,23,0,1740,758,62,29,14,5,858,385,19,8,4,0,417,201,62,55,3,0,324,0,10,14,0,0,23,0,0,0,0,0,3,54,8,18,4,3,86,28,0,0,4,0,34,0,0,0,0,0,5,291,84,88,10,3,475,18,0,3,0,0,26,90,22,14,17,0,136,1534,190,143,42,12,1914,926,50,40,4,0,1021,478,12,16,0,6,507,259,64,62,0,0,385,0,11,7,0,0,22,0,6,4,0,0,7,77,18,6,3,0,98,42,0,0,0,0,45,0,0,0,0,0,0,379,93,81,5,0,555,19,5
114011277,2033,61,92,40,0,2230,1829,39,48,4,4,1928,460,99,157,4,0,713,158,30,69,0,0,260,37,0,17,0,0,60,197,20,37,0,0,263,103,4,3,7,8,124,5,3,0,0,0,5,963,155,296,8,6,1432,51,5,9,0,3,66,203,10,39,8,0,256,5084,274,473,61,15,5910,2040,151,13,75,11,2292,1753,57,21,6,4,1835,504,233,68,5,0,813,150,78,28,0,0,254,40,29,10,0,0,82,227,34,20,0,4,276,86,0,0,11,4,101,8,6,3,0,0,11,1005,372,132,13,11,1532,60,10,0,4,4,75,335,73,21,23,4,457,5195,658,195,125,25,6191,2312,134,23,6,0,2473,1847,94,14,4,0,1957,674,272,74,3,0,1027,87,50,14,0,0,150,102,59,19,0,0,181,228,42,13,0,0,284,88,0,0,0,3,98,4,7,0,0,0,15,1177,428,125,3,5,1746,50,9
114011278,1662,90,25,78,0,1851,1910,55,17,0,0,1990,671,173,98,0,0,940,471,115,107,0,0,691,46,24,34,0,0,104,216,22,24,9,0,268,127,0,8,31,0,162,8,0,0,0,0,8,1529,341,271,41,0,2178,73,21,13,0,0,109,403,86,60,35,0,586,5574,590,393,156,3,6714,1825,77,15,24,37,1981,1977,34,17,5,7,2038,864,267,83,0,7,1225,488,166,26,0,3,686,40,26,4,0,8,87,271,25,11,5,6,315,148,7,4,24,9,194,10,4,0,0,0,23,1825,495,137,28,29,2518,67,18,4,0,13,112,471,124,37,21,5,658,6179,749,199,81,93,7300,2105,91,34,51,0,2287,2212,66,14,5,3,2291,1208,327,91,0,0,1631,368,98,11,0,4,474,221,111,29,0,3,366,312,30,13,6,0,355,195,20,8,7,13,238,16,8,3,0,0,23,2321,587,161,14,18,3091,71,24
114011279,1978,107,5,20,5,2112,1450,14,0,4,0,1463,655,34,6,0,0,698,36,0,3,0,0,41,16,0,0,0,0,21,235,3,0,0,0,238,57,5,0,10,0,67,7,3,0,0,0,10,1001,49,11,11,0,1079,67,28,5,0,3,104,266,16,0,17,3,296,4763,208,20,53,18,5059,2326,55,14,29,0,2416,1495,13,4,0,5,1521,736,29,22,0,0,788,24,7,0,0,0,26,19,4,0,0,0,23,226,11,8,0,0,241,47,0,0,20,0,69,9,0,0,0,0,9,1048,58,27,24,0,1156,103,66,5,0,0,170,357,19,51,16,0,446,5335,210,94,66,4,5711,2392,219,28,21,6,2666,1720,42,10,0,3,1771,917,49,36,0,0,1004,15,0,0,0,0,21,24,10,0,0,0,32,272,5,11,0,0,293,60,15,0,20,0,98,5,0,0,0,0,8,1295,84,50,22,0,1451,69,211
114011280,930,29,35,68,3,1062,326,8,3,0,0,336,151,10,26,0,0,187,0,8,0,0,0,8,0,4,5,0,0,7,79,9,8,6,0,99,15,0,4,18,0,41,3,0,0,4,0,3,245,31,42,25,0,346,17,0,17,3,0,40,72,11,17,4,0,105,1596,78,111,103,5,1890,924,19,14,159,3,1115,359,5,3,6,0,378,144,18,18,0,0,175,0,0,7,0,0,10,4,0,0,0,0,6,81,0,3,0,0,84,14,0,0,24,0,36,3,0,5,0,0,8,239,18,29,24,0,317,39,0,7,4,7,58,95,5,4,27,0,136,1664,51,59,223,10,2007,1085,53,4,68,10,1226,406,15,4,0,5,425,169,42,0,3,0,214,0,6,0,0,0,6,0,13,0,0,0,11,90,8,8,5,0,108,16,0,0,8,3,20,7,0,0,0,4,7,278,61,8,10,10,369,38,13
114011281,496,0,0,11,0,509,481,0,0,4,0,484,36,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,3,0,49,0,0,0,4,0,5,0,0,0,0,0,0,76,0,0,5,0,85,29,0,0,0,0,33,64,0,0,0,0,68,1144,0,5,25,0,1174,518,0,0,15,4,536,456,0,0,7,0,464,21,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,54,4,0,0,3,0,6,7,0,0,0,0,7,89,4,0,3,0,92,31,0,0,4,0,33,89,0,0,10,0,100,1180,4,0,30,10,1223,604,0,0,5,3,611,516,0,0,0,0,518,38,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,74,6,0,0,9,0,16,0,0,0,0,0,0,113,0,0,8,0,124,17,0
114011282,2560,76,56,91,8,2789,1338,20,12,7,0,1374,554,87,79,3,0,733,96,34,42,0,0,172,33,7,6,0,0,49,326,22,32,4,6,387,30,0,3,12,0,50,3,0,0,0,0,5,1052,154,168,17,6,1398,75,3,0,5,3,90,251,21,30,18,5,317,5268,278,266,140,19,5964,2749,175,27,120,8,3078,1403,34,11,4,6,1464,559,145,58,4,0,769,91,66,22,0,0,177,27,25,11,0,0,59,295,46,16,3,0,354,22,0,0,16,0,37,8,6,0,0,0,14,993,284,106,17,6,1402,70,18,6,5,0,97,373,67,12,56,8,513,5583,569,160,207,34,6557,3222,180,33,174,17,3621,1666,54,22,5,4,1742,661,163,53,4,0,873,53,42,14,0,0,103,71,64,19,0,0,152,333,40,11,3,3,399,22,7,4,22,7,54,3,3,0,0,0,8,1141,319,93,33,6,1595,84,10
114011283,999,0,0,56,0,1051,535,0,0,0,0,537,104,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,3,0,109,11,0,0,8,0,23,7,0,0,0,0,7,220,0,0,15,0,243,46,0,0,0,0,50,109,0,0,5,0,116,1910,0,0,85,0,1995,1092,4,0,29,11,1133,551,0,0,3,4,561,132,0,0,0,4,132,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,5,0,123,11,0,0,4,0,18,0,0,0,0,0,0,263,0,0,8,4,270,38,0,0,4,0,45,177,0,0,9,4,188,2128,3,0,51,22,2198,1392,3,0,112,6,1517,619,0,0,0,3,623,119,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,122,30,0,0,12,0,40,5,0,0,0,0,5,276,0,0,13,6,291,51,0
114021284,2074,184,40,4,0,2304,1276,70,7,0,0,1353,432,120,38,3,0,587,43,20,0,0,0,63,23,25,9,0,0,53,131,19,5,0,0,162,20,6,0,0,0,31,0,0,0,0,0,6,648,191,49,3,0,893,76,10,13,0,0,104,184,27,13,0,0,232,4258,478,134,8,0,4886,2261,287,22,6,26,2603,1259,54,9,4,5,1336,390,120,49,0,4,573,52,24,3,0,0,79,15,8,0,0,0,25,113,24,11,0,0,149,8,3,0,0,0,15,0,0,0,0,0,0,584,182,58,6,5,846,111,20,0,0,0,134,250,51,21,0,5,331,4469,596,116,12,46,5249,2614,349,32,3,4,3004,1339,65,14,3,0,1424,401,163,56,5,0,631,33,18,0,0,0,46,39,25,9,0,0,68,138,27,5,0,3,177,20,10,0,0,0,32,3,5,0,0,0,10,638,249,70,5,3,971,91,103
114021285,526,7,0,0,0,527,1039,4,0,0,0,1044,186,0,0,0,0,188,3,0,0,0,0,3,0,0,0,0,0,0,59,0,0,0,0,56,4,0,0,0,0,4,0,0,0,0,0,0,252,0,0,4,0,256,20,0,6,0,0,25,93,0,0,5,0,97,1930,12,5,4,0,1950,581,0,4,0,0,587,1052,0,0,6,7,1058,182,0,0,0,3,185,5,0,0,0,0,5,0,0,0,0,0,0,55,4,0,0,0,60,5,0,0,0,0,5,0,0,0,0,0,0,240,4,0,0,3,246,18,0,0,0,0,16,127,0,0,0,0,127,2023,4,5,4,8,2044,661,0,7,0,0,669,1169,4,4,6,0,1178,206,0,0,0,0,210,0,0,0,0,0,0,6,0,0,0,0,6,72,0,0,0,0,78,5,0,0,0,0,5,0,0,0,0,0,0,299,0,0,3,0,303,17,0
114021286,1042,123,13,36,0,1216,814,135,0,4,0,957,262,87,35,4,7,396,76,14,15,0,0,103,28,5,8,0,0,40,120,23,7,4,0,154,14,0,3,4,0,22,4,0,0,0,0,4,503,122,72,13,7,725,43,3,0,0,0,53,131,32,10,4,0,171,2542,420,91,54,11,3121,1266,44,10,25,4,1349,1031,12,6,3,7,1053,381,72,47,0,4,498,66,7,16,0,0,94,14,7,7,0,0,28,110,4,17,0,0,130,6,0,0,8,0,16,6,0,0,0,0,8,588,88,82,6,5,769,37,15,0,0,0,53,255,17,14,20,3,314,3176,176,112,58,15,3532,1581,28,22,23,9,1658,1312,13,16,0,0,1347,574,74,103,0,0,752,47,4,9,0,0,64,48,3,14,0,0,70,130,4,12,0,0,152,20,3,7,13,0,41,0,0,0,0,0,4,818,100,141,12,3,1074,43,48
114021287,1152,67,7,3,0,1219,1086,22,4,0,0,1114,360,115,17,0,0,493,143,38,11,0,0,193,29,13,3,0,0,51,127,20,0,4,0,153,15,3,0,6,0,32,0,3,0,0,0,8,675,198,37,6,0,919,52,14,0,4,3,68,122,19,3,8,0,156,3082,317,46,26,5,3474,1240,92,3,38,8,1382,1148,25,7,0,9,1187,351,86,40,0,3,480,109,36,10,0,0,160,28,18,7,0,0,57,144,26,3,3,0,176,10,0,0,3,0,21,7,0,0,0,0,9,654,171,61,8,5,894,58,8,0,0,3,67,221,30,9,13,8,284,3317,319,86,65,32,3820,1465,86,15,50,0,1620,1300,36,13,6,0,1344,465,88,43,4,0,606,84,22,16,0,0,116,74,37,18,0,0,128,151,15,5,3,0,176,15,0,0,14,0,34,7,0,0,0,0,7,799,165,85,21,0,1061,45,5
114021288,582,0,0,6,0,590,435,0,0,5,0,442,81,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,5,0,60,22,0,0,0,0,22,6,0,0,0,0,6,158,0,3,4,0,165,54,0,0,0,0,57,50,0,0,4,0,56,1285,0,6,9,0,1305,591,0,0,0,9,604,421,0,0,0,0,425,92,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,60,13,0,0,0,0,13,0,0,0,0,0,0,167,0,0,0,0,173,46,0,0,0,0,47,119,0,0,0,0,127,1345,3,0,3,15,1364,754,0,0,0,0,757,456,0,0,0,0,464,95,0,0,6,0,96,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,86,16,0,0,0,0,16,0,0,0,0,0,0,201,0,0,6,0,203,34,0
114021289,1159,0,3,0,3,1172,779,0,0,0,6,786,161,5,3,7,0,171,0,0,0,0,0,0,0,0,3,0,0,0,93,0,0,0,0,94,11,0,0,0,0,13,4,0,0,0,0,4,265,5,3,7,0,286,93,0,10,0,0,101,123,0,0,7,0,130,2418,3,23,17,4,2470,1284,5,0,5,7,1305,808,7,4,3,3,826,147,6,8,5,0,167,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,100,18,0,0,0,0,22,0,0,0,0,0,0,265,7,8,3,4,284,74,0,6,0,0,86,145,0,0,23,0,177,2581,21,20,39,18,2672,1512,6,5,8,0,1531,899,0,0,3,0,910,182,10,6,3,7,210,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,123,22,0,0,0,0,22,0,0,0,0,0,0,326,8,11,3,7,354,80,0
115011290,2114,314,82,0,0,2510,2477,665,191,0,0,3333,428,323,224,0,0,978,5,44,0,0,0,46,4,22,0,0,0,18,126,48,25,0,0,206,9,9,0,0,0,15,0,4,0,0,0,5,580,440,252,0,0,1274,51,55,5,0,0,109,134,48,31,0,0,213,5346,1524,560,0,0,7437,2094,303,133,0,0,2538,2452,565,272,4,0,3290,579,394,348,0,5,1329,11,40,3,0,0,51,4,0,10,0,0,19,106,50,38,0,0,197,8,10,0,0,0,13,0,0,0,0,0,0,707,487,403,0,6,1604,39,13,38,0,0,93,174,52,43,0,3,274,5472,1417,885,0,9,7793,2109,312,146,0,0,2563,2509,572,388,0,4,3468,762,426,591,0,6,1784,11,36,6,0,0,47,0,3,14,0,0,17,142,45,44,0,0,236,4,7,0,0,0,17,0,0,4,0,0,3,928,513,653,0,6,2099,55,33
115011291,1965,204,4,0,0,2175,2514,223,7,0,0,2740,281,110,0,0,0,391,21,3,0,0,0,20,8,8,0,0,0,14,62,17,0,0,0,80,9,22,0,0,0,32,0,0,0,0,0,3,376,166,0,0,0,538,40,11,0,0,0,50,108,17,0,0,0,120,4998,611,18,0,0,5626,2066,246,15,0,4,2327,2456,223,8,0,0,2684,350,172,123,0,0,654,18,0,0,0,0,20,8,15,9,0,0,31,72,16,5,0,0,101,7,23,0,0,0,36,0,0,0,0,0,0,463,229,145,6,0,839,37,3,0,0,3,41,108,22,8,0,8,151,5134,724,174,0,16,6046,2219,174,196,0,4,2598,2581,202,162,0,17,2960,529,173,299,0,6,1002,21,0,0,0,0,26,5,0,4,0,0,9,102,14,34,0,0,153,11,4,3,0,0,20,0,0,0,0,0,5,670,192,335,0,8,1209,33,8
115011294,670,96,8,0,0,773,727,51,4,0,0,782,63,14,10,0,0,90,0,0,0,0,0,0,3,0,0,0,0,6,25,5,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,3,91,25,8,0,0,131,96,37,0,0,0,132,42,7,0,0,0,55,1629,216,23,0,0,1868,717,148,14,0,0,875,712,66,0,0,0,779,59,14,0,0,0,73,0,0,0,0,0,0,0,3,4,0,0,10,25,8,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,85,26,5,0,0,114,43,124,72,0,0,240,54,21,3,0,0,79,1610,382,92,0,0,2090,739,167,12,0,0,912,736,73,0,0,0,808,65,15,3,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,33,11,0,0,0,43,4,3,0,0,0,10,0,0,0,0,0,3,98,29,7,0,0,138,25,248
115011296,1653,60,0,0,4,1717,1517,101,0,0,7,1622,180,66,0,0,0,247,0,0,0,0,0,0,0,27,0,0,5,35,31,12,3,0,0,53,11,5,0,0,0,11,0,0,0,0,0,0,226,114,8,0,8,354,26,20,0,0,9,56,64,11,0,0,0,76,3493,309,5,0,21,3830,1668,60,6,0,0,1733,1513,101,10,0,0,1630,199,41,10,0,0,257,0,0,0,0,0,0,0,28,4,0,0,31,46,5,4,0,0,54,3,4,0,0,0,7,0,0,0,0,0,0,253,79,17,0,0,352,27,25,11,0,0,61,86,7,0,0,4,94,3548,271,43,3,6,3867,1765,62,13,0,0,1838,1505,94,21,0,0,1620,261,45,19,0,0,318,0,0,6,0,0,11,0,0,29,0,0,29,66,4,0,0,0,78,4,0,5,0,0,6,0,0,0,0,0,3,331,48,63,0,0,443,20,5
115011553,640,67,132,0,0,842,731,120,206,0,0,1051,149,93,222,0,0,468,0,0,0,0,0,0,0,0,0,0,0,0,45,22,28,0,0,100,0,4,4,0,0,6,0,0,0,0,0,0,200,121,254,0,0,577,13,0,9,0,0,23,58,15,35,0,0,108,1644,321,634,0,0,2593,624,64,159,0,0,850,677,112,145,0,3,938,230,128,241,0,0,603,0,0,0,0,0,3,0,0,0,0,0,0,40,23,42,0,0,102,0,3,0,0,3,6,0,0,0,0,0,3,278,158,283,0,4,722,17,5,10,0,0,31,52,9,54,0,0,114,1644,343,649,0,8,2654,587,85,177,0,0,848,631,142,153,0,0,930,278,141,280,0,0,700,3,0,0,0,0,3,0,0,0,0,0,0,59,18,29,0,0,101,3,8,0,0,0,13,0,0,0,0,0,0,345,172,302,0,0,820,19,0
