region_id,One_method_Train_M,One_method_Train_F,One_method_Train_P,One_method_Bus_M,One_method_Bus_F,One_method_Bus_P,One_method_Ferry_M,One_method_Ferry_F,One_method_Ferry_P,One_met_Tram_incl_lt_rail_M,One_met_Tram_incl_lt_rail_F,One_met_Tram_incl_lt_rail_P,One_method_Taxi_M,One_method_Taxi_F,One_method_Taxi_P,One_method_Car_as_driver_M,One_method_Car_as_driver_F,One_method_Car_as_driver_P,One_method_Car_as_passenger_M,One_method_Car_as_passenger_F,One_method_Car_as_passenger_P,One_method_Truck_M,One_method_Truck_F,One_method_Truck_P,One_method_Motorbike_scootr_M,One_method_Motorbike_scootr_F,One_method_Motorbike_scootr_P,One_method_Bicycle_M,One_method_Bicycle_F,One_method_Bicycle_P,One_method_Other_M,One_method_Other_F,One_method_Other_P,One_method_Walked_only_M,One_method_Walked_only_F,One_method_Walked_only_P,One_method_Tot_one_method_M,One_method_Tot_one_method_F,One_method_Tot_one_method_P,Two_methods_Train_Bus_M,Two_methods_Train_Bus_F,Two_methods_Train_Bus_P,Two_methods_Train_Ferry_M,Two_methods_Train_Ferry_F,Two_methods_Train_Ferry_P,Two_mt_trn_Trm_incl_lt_rl_M,Two_mt_trn_Trm_incl_lt_rl_F,Two_mt_trn_Trm_incl_lt_rl_P,Two_methods_Trn_Car_as_drvr_M,Two_methods_Trn_Car_as_drvr_F,Two_methods_Trn_Car_as_drvr_P,Two_methods_Trn_Car_as_pass_M,Two_methods_Trn_Car_as_pass_F,Two_methods_Trn_Car_as_pass_P,Two_methods_Train_Other_M,Two_methods_Train_Other_F,Two_methods_Train_Other_P,Two_methods_Train_Tot_M,Two_methods_Train_Tot_F,Two_methods_Train_Tot_P,Two_methods_Bus_Ferry_M,Two_methods_Bus_Ferry_F,Two_methods_Bus_Ferry_P,Two_mth_Bu_Trm_inc_lt_rl_M,Two_mth_Bu_Trm_inc_lt_rl_F,Two_mth_Bu_Trm_inc_lt_rl_P,Two_methods_Bus_Car_as_drvr_M,Two_methods_Bus_Car_as_drvr_F,Two_methods_Bus_Car_as_drvr_P,Two_methods_Bus_Car_as_pass_M,Two_methods_Bus_Car_as_pass_F,Two_methods_Bus_Car_as_pass_P,Two_methods_Bus_Other_M,Two_methods_Bus_Other_F,Two_methods_Bus_Other_P,Two_methods_Bus_Tot_M,Two_methods_Bus_Tot_F,Two_methods_Bus_Tot_P,Two_methds_Othr_two_methds_M,Two_methds_Othr_two_methds_F,Two_methds_Othr_two_methds_P,Two_methods_Tot_two_methods_M,Two_methods_Tot_two_methods_F,Two_methods_Tot_two_methods_P,Three_meth_Trn_two_othr_met_M,Three_meth_Trn_two_othr_met_F,Three_meth_Trn_two_othr_met_P,Three_met_Bs_2_ot_met_ex_tr_M,Three_met_Bs_2_ot_met_ex_tr_F,Three_met_Bs_2_ot_met_ex_tr_P,Three_meth_Othr_three_meth_M,Three_meth_Othr_three_meth_F,Three_meth_Othr_three_meth_P,Three_meth_Tot_three_meth_M,Three_meth_Tot_three_meth_F,Three_meth_Tot_three_meth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Method_travel_to_work_ns_M,Method_travel_to_work_ns_F,Method_travel_to_work_ns_P,Tot_M,Tot_F,Tot_P
105530753,1558,1761,3319,205,271,476,0,4,4,0,4,4,54,19,73,13934,9015,22949,1354,1562,2916,527,12,539,157,0,157,94,8,102,117,38,155,243,302,545,18243,12996,31239,515,650,1165,0,3,3,3,6,9,361,296,657,122,261,383,30,0,30,1031,1216,2247,0,0,0,0,0,0,10,7,17,26,35,61,5,6,11,41,48,89,122,45,167,1194,1309,2503,171,217,388,3,3,6,4,0,4,178,220,398,181,292,473,1193,1832,3025,478,368,846,21467,17017,38484
105554100,7,3,10,300,322,622,109,61,170,3,0,3,18,7,25,1873,1387,3260,69,136,205,26,3,29,42,4,46,46,5,51,26,14,40,59,100,159,2578,2042,4620,27,22,49,8,0,8,0,0,0,3,3,6,3,3,6,0,0,0,41,28,69,18,26,44,0,0,0,18,24,42,6,5,11,3,3,6,45,58,103,44,17,61,130,103,233,10,11,21,8,3,11,0,0,0,18,14,32,179,237,416,178,337,515,31,39,70,3114,2772,5886
105554700,462,376,838,1390,1455,2845,113,41,154,7,0,7,39,19,58,4109,3391,7500,188,391,579,48,3,51,140,16,156,211,27,238,40,26,66,395,410,805,7142,6155,13297,166,181,347,12,3,15,0,0,0,75,60,135,12,19,31,8,3,11,273,266,539,10,5,15,0,0,0,42,41,83,14,43,57,11,11,22,77,100,177,76,43,119,426,409,835,36,25,61,9,9,18,9,6,15,54,40,94,447,549,996,504,965,1469,72,75,147,8645,8193,16838
105555350,31,20,51,1217,1242,2459,363,193,556,3,4,7,56,22,78,3133,2426,5559,145,290,435,28,0,28,129,16,145,114,22,136,56,30,86,320,346,666,5595,4611,10206,99,100,199,50,37,87,0,0,0,8,8,16,3,8,11,3,0,3,163,153,316,131,107,238,0,0,0,22,30,52,17,32,49,15,13,28,185,182,367,71,44,115,419,379,798,64,72,136,23,23,46,9,4,13,96,99,195,473,586,1059,405,694,1099,63,68,131,7051,6437,13488
105555950,2543,2378,4921,2767,3266,6033,455,328,783,5,9,14,150,105,255,6427,5531,11958,369,723,1092,55,6,61,226,57,283,389,89,478,167,81,248,2237,2266,4503,15790,14839,30629,419,462,881,114,96,210,4,0,4,38,30,68,34,44,78,39,32,71,648,664,1312,76,133,209,0,0,0,49,43,92,30,38,68,51,40,91,206,254,460,129,84,213,983,1002,1985,120,114,234,15,19,34,9,11,20,144,144,288,992,1048,2040,943,1663,2606,123,121,244,18975,18817,37792
105556700,2358,2171,4529,2260,2637,4897,82,56,138,7,8,15,53,29,82,14889,11350,26239,683,1436,2119,341,0,341,317,34,351,274,31,305,131,60,191,1037,873,1910,22432,18685,41117,522,509,1031,5,5,10,5,9,14,188,146,334,67,104,171,38,16,54,825,789,1614,7,7,14,4,0,4,102,110,212,29,92,121,23,20,43,165,229,394,140,94,234,1130,1112,2242,96,105,201,16,19,35,12,3,15,124,127,251,828,992,1820,1554,2772,4326,283,263,546,26351,23951,50302
105558250,2809,2539,5348,1891,1659,3550,3,3,6,6,4,10,78,31,109,7792,5674,13466,380,869,1249,91,5,96,192,23,215,319,43,362,107,50,157,1205,1284,2489,14873,12184,27057,339,366,705,0,0,0,3,3,6,96,85,181,34,66,100,33,25,58,505,545,1050,0,0,0,0,0,0,78,56,134,31,48,79,33,23,56,142,127,269,89,62,151,736,734,1470,52,59,111,11,4,15,12,3,15,75,66,141,910,1114,2024,863,1766,2629,161,175,336,17618,16039,33657
105604001,1329,912,2241,945,713,1658,0,5,5,4,5,9,30,9,39,10473,8866,19339,508,756,1264,329,5,334,152,10,162,72,13,85,117,35,152,317,299,616,14276,11628,25904,269,203,472,6,7,13,6,4,10,601,355,956,106,151,257,57,13,70,1045,733,1778,0,0,0,0,0,0,48,54,102,13,36,49,4,5,9,65,95,160,132,72,204,1242,900,2142,124,114,238,3,3,6,9,4,13,136,121,257,947,1154,2101,1200,2148,3348,184,162,346,17985,16113,34098
105604004,5051,3993,9044,334,351,685,3,3,6,3,4,7,47,22,69,11689,9374,21063,486,1026,1512,232,4,236,191,14,205,171,39,210,126,46,172,738,851,1589,19071,15727,34798,498,482,980,0,3,3,21,6,27,518,387,905,152,253,405,82,27,109,1271,1158,2429,0,0,0,4,0,4,28,20,48,8,22,30,3,7,10,43,49,92,106,59,165,1420,1266,2686,130,138,268,6,8,14,17,0,17,153,146,299,983,1121,2104,1552,2564,4116,239,208,447,23418,21032,44450
105604500,4239,3107,7346,449,315,764,3,3,6,14,3,17,91,23,114,13910,11421,25331,523,1125,1648,155,5,160,203,18,221,273,27,300,159,69,228,561,588,1149,20580,16704,37284,462,404,866,0,5,5,0,0,0,924,595,1519,193,275,468,93,17,110,1672,1296,2968,0,0,0,0,4,4,42,31,73,14,19,33,3,0,3,59,54,113,159,69,228,1890,1419,3309,163,118,281,4,0,4,23,7,30,190,125,315,1808,2183,3991,1768,3149,4917,252,236,488,26488,23816,50304
105607421,211,169,380,1912,1737,3649,0,3,3,0,0,0,38,24,62,13555,10831,24386,606,1001,1607,283,4,287,149,8,157,99,10,109,94,40,134,249,265,514,17196,14092,31288,180,133,313,0,0,0,0,0,0,265,153,418,21,47,68,4,4,8,470,337,807,3,0,3,0,4,4,184,134,318,54,85,139,16,6,22,257,229,486,92,50,142,819,616,1435,82,60,142,10,10,20,4,9,13,96,79,175,772,1031,1803,1181,2203,3384,235,211,446,20299,18232,38531
105607423,117,76,193,668,610,1278,3,0,3,0,3,3,25,3,28,10613,8326,18939,454,704,1158,431,8,439,105,8,113,42,7,49,91,38,129,204,168,372,12753,9951,22704,75,57,132,0,0,0,0,0,0,194,101,295,27,30,57,5,0,5,301,188,489,0,0,0,0,0,0,137,123,260,39,66,105,4,3,7,180,192,372,95,44,139,576,424,1000,52,38,90,5,6,11,3,0,3,60,44,104,772,1193,1965,822,1570,2392,181,177,358,15164,13359,28523
105607425,269,226,495,799,720,1519,3,0,3,0,4,4,17,7,24,6956,5428,12384,282,560,842,130,5,135,94,9,103,55,6,61,54,19,73,146,138,284,8805,7122,15927,226,191,417,0,3,3,3,0,3,176,102,278,32,51,83,5,0,5,442,347,789,0,4,4,0,0,0,67,64,131,21,52,73,7,3,10,95,123,218,57,26,83,594,496,1090,64,60,124,0,5,5,6,0,6,70,65,135,459,568,1027,692,1200,1892,107,121,228,10727,9572,20299
105655150,18,17,35,1304,1266,2570,1157,761,1918,3,3,6,41,28,69,4744,3747,8491,258,411,669,80,5,85,203,26,229,238,88,326,92,34,126,431,559,990,8569,6945,15514,81,70,151,238,225,463,0,0,0,5,3,8,0,6,6,0,3,3,324,307,631,153,170,323,0,0,0,47,53,100,21,31,52,21,8,29,242,262,504,203,77,280,769,646,1415,125,97,222,19,24,43,22,3,25,166,124,290,618,782,1400,658,1189,1847,103,95,198,10883,9781,20664
105656370,24,14,38,877,784,1661,16,5,21,7,4,11,29,15,44,9569,7897,17466,436,633,1069,353,3,356,186,14,200,133,24,157,124,53,177,446,455,901,12200,9901,22101,35,14,49,0,0,0,0,0,0,56,30,86,6,5,11,3,0,3,100,49,149,6,7,13,0,0,0,111,92,203,30,39,69,13,6,19,160,144,304,177,94,271,437,287,724,24,19,43,17,19,36,25,9,34,66,47,113,1122,1470,2592,1022,1704,2726,215,215,430,15062,13624,28686
105658000,75,47,122,4112,4132,8244,154,85,239,8,3,11,133,74,207,22547,18506,41053,1304,1876,3180,696,7,703,717,101,818,589,99,688,229,99,328,1142,1144,2286,31706,26173,57879,419,331,750,16,7,23,0,0,0,120,69,189,8,36,44,7,8,15,570,451,1021,133,102,235,0,4,4,255,243,498,90,154,244,60,39,99,538,542,1080,394,160,554,1502,1153,2655,184,128,312,55,54,109,29,10,39,268,192,460,1661,2260,3921,2328,4142,6470,468,429,897,37933,34349,72282
105703101,396,271,667,123,150,273,7,0,7,0,5,5,12,12,24,10226,8905,19131,620,739,1359,357,4,361,102,8,110,58,10,68,93,46,139,215,211,426,12209,10361,22570,124,74,198,8,0,8,3,0,3,452,212,664,37,56,93,21,0,21,645,342,987,3,0,3,0,0,0,5,3,8,14,21,35,3,0,3,25,24,49,124,51,175,794,417,1211,104,54,158,8,3,11,8,3,11,120,60,180,792,1092,1884,1348,2220,3568,240,211,451,15503,14361,29864
105703104,1828,1302,3130,212,311,523,14,4,18,8,0,8,23,30,53,12355,10530,22885,1027,1153,2180,422,9,431,176,14,190,119,42,161,131,54,185,518,539,1057,16833,13988,30821,437,309,746,0,3,3,8,3,11,566,372,938,132,152,284,104,23,127,1247,862,2109,3,0,3,0,0,0,8,3,11,16,34,50,10,9,19,37,46,83,193,82,275,1477,990,2467,200,139,339,8,5,13,10,7,17,218,151,369,808,1085,1893,1904,3058,4962,357,321,678,21597,19593,41190
105708551,257,155,412,120,135,255,0,0,0,0,0,0,14,3,17,10957,9161,20118,965,797,1762,507,12,519,122,5,127,46,6,52,75,44,119,199,210,409,13262,10528,23790,69,44,113,0,0,0,0,0,0,158,107,265,23,40,63,0,0,0,250,191,441,0,0,0,0,0,0,3,4,7,11,23,34,0,3,3,14,30,44,154,45,199,418,266,684,50,39,89,3,4,7,4,0,4,57,43,100,351,596,947,1368,2202,3570,295,231,526,15751,13866,29617
105708554,429,276,705,154,239,393,5,0,5,3,0,3,10,12,22,10571,9257,19828,940,769,1709,457,10,467,140,14,154,83,7,90,90,32,122,282,296,578,13164,10912,24076,85,57,142,0,0,0,3,0,3,204,141,345,41,34,75,28,3,31,361,235,596,0,0,0,0,0,0,10,0,10,13,33,46,0,3,3,23,36,59,126,50,176,510,321,831,73,47,120,5,3,8,8,3,11,86,53,139,480,717,1197,1348,2237,3585,268,246,514,15856,14486,30342
110051720,12,14,26,41,42,83,5,0,5,0,0,0,15,19,34,7976,6262,14238,792,556,1348,341,7,348,95,12,107,37,5,42,36,29,65,239,233,472,9589,7179,16768,10,4,14,0,0,0,0,0,0,12,13,25,3,5,8,3,0,3,28,22,50,0,0,0,0,0,0,3,3,6,8,4,12,0,0,0,11,7,18,137,41,178,176,70,246,7,3,10,3,0,3,5,3,8,15,6,21,254,451,705,1159,1575,2734,250,161,411,11443,9442,20885
110054651,24,18,42,186,196,382,3,0,3,0,0,0,23,3,26,10107,8403,18510,744,718,1462,306,6,312,143,10,153,85,17,102,56,31,87,203,193,396,11880,9595,21475,11,4,15,0,0,0,0,0,0,20,13,33,3,3,6,0,0,0,34,20,54,0,0,0,0,0,0,0,11,11,14,26,40,4,3,7,18,40,58,81,52,133,133,112,245,5,3,8,0,3,3,5,0,5,10,6,16,358,517,875,1202,1987,3189,203,180,383,13786,12397,26183
110054653,75,59,134,166,248,414,3,3,6,3,0,3,29,13,42,14043,11723,25766,951,1009,1960,374,19,393,240,23,263,189,19,208,82,32,114,292,269,561,16447,13417,29864,17,11,28,3,0,3,0,0,0,26,24,50,12,6,18,11,0,11,69,41,110,0,0,0,0,0,0,9,19,28,20,26,46,5,5,10,34,50,84,132,56,188,235,147,382,12,9,21,4,4,8,6,3,9,22,16,38,369,623,992,1616,2760,4376,268,232,500,18957,17195,36152
110054655,174,181,355,61,59,120,3,0,3,3,0,3,3,4,7,7907,6507,14414,602,514,1116,343,8,351,89,15,104,59,8,67,58,26,84,203,189,392,9505,7511,17016,30,23,53,0,0,0,0,0,0,58,58,116,17,28,45,13,5,18,118,114,232,0,0,0,0,0,0,3,4,7,5,10,15,0,0,0,8,14,22,104,33,137,230,161,391,17,14,31,4,0,4,0,0,0,21,14,35,361,562,923,1014,1516,2530,190,175,365,11321,9939,21260
110055050,204,215,419,57,84,141,5,0,5,0,0,0,11,19,30,12290,9582,21872,996,833,1829,351,9,360,150,14,164,89,11,100,72,27,99,266,277,543,14491,11071,25562,18,18,36,0,0,0,0,0,0,54,45,99,20,13,33,20,3,23,112,79,191,0,0,0,0,0,0,3,0,3,6,7,13,3,0,3,12,7,19,183,62,245,307,148,455,21,12,33,0,3,3,4,0,4,25,15,40,329,610,939,1537,2258,3795,247,151,398,16936,14253,31189
110055903,141,88,229,261,338,599,37,33,70,0,0,0,29,41,70,8627,7175,15802,641,716,1357,126,3,129,236,35,271,501,172,673,90,27,117,714,750,1464,11403,9378,20781,20,13,33,9,3,12,0,0,0,12,10,22,7,11,18,19,13,32,67,50,117,10,16,26,0,0,0,12,36,48,17,17,34,7,9,16,46,78,124,112,58,170,225,186,411,11,16,27,3,17,20,9,3,12,23,36,59,329,469,798,1210,1768,2978,164,171,335,13354,12008,25362
110055904,48,35,83,132,206,338,3,0,3,0,0,0,22,15,37,7548,6165,13713,542,588,1130,196,3,199,151,14,165,102,10,112,30,20,50,164,165,329,8938,7221,16159,11,3,14,0,0,0,0,0,0,11,8,19,8,9,17,3,0,3,33,20,53,0,0,0,0,0,0,5,12,17,16,19,35,4,0,4,25,31,56,65,39,104,123,90,213,3,5,8,0,5,5,3,0,3,6,10,16,155,270,425,933,1473,2406,176,145,321,10331,9209,19540
110055905,123,85,208,259,349,608,3,0,3,0,0,0,20,32,52,8837,7582,16419,648,765,1413,172,4,176,159,32,191,407,83,490,77,26,103,454,474,928,11159,9432,20591,11,14,25,0,0,0,0,0,0,22,14,36,9,7,16,10,3,13,52,38,90,0,6,6,0,0,0,6,38,44,16,22,38,6,12,18,28,78,106,92,59,151,172,175,347,22,11,33,9,4,13,7,8,15,38,23,61,321,458,779,1200,2081,3281,168,127,295,13058,12296,25354
110056400,17,11,28,109,111,220,3,6,9,0,3,3,6,9,15,10330,7949,18279,710,731,1441,335,21,356,160,15,175,107,20,127,88,40,128,404,364,768,12269,9280,21549,7,0,7,0,0,0,0,0,0,8,10,18,5,0,5,4,0,4,24,10,34,4,0,4,0,0,0,5,10,15,4,19,23,4,0,4,17,29,46,121,91,212,162,130,292,7,3,10,4,12,16,5,0,5,16,15,31,430,701,1131,1259,1957,3216,215,173,388,14351,12256,26607
110102700,5,9,14,6,3,9,0,0,0,0,0,0,0,0,0,1339,1045,2384,68,65,133,80,3,83,23,0,23,8,4,12,20,10,30,77,64,141,1626,1203,2829,0,3,3,0,0,0,0,0,0,7,6,13,0,4,4,0,0,0,7,13,20,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,17,7,24,24,25,49,0,0,0,0,0,0,0,0,0,0,0,0,197,180,377,152,260,412,32,26,58,2031,1694,3725
110103050,0,0,0,4,8,12,0,0,0,0,0,0,3,0,3,639,529,1168,56,40,96,30,0,30,8,3,11,4,3,7,12,6,18,80,62,142,836,651,1487,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,14,0,14,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,128,91,219,87,115,202,14,19,33,1085,876,1961
110103320,6,0,6,24,22,46,6,0,6,0,0,0,10,5,15,3653,3146,6799,323,361,684,211,8,219,35,7,42,82,30,112,51,18,69,288,317,605,4689,3914,8603,0,4,4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,4,7,4,0,4,0,0,0,0,0,0,0,6,6,0,0,0,4,6,10,45,26,71,52,36,88,3,6,9,0,0,0,6,0,6,9,6,15,342,373,715,542,866,1408,112,129,241,5746,5324,11070
110105650,5,0,5,10,6,16,3,3,6,0,0,0,0,13,13,2966,2025,4991,292,210,502,69,0,69,58,15,73,11,4,15,30,13,43,153,154,307,3597,2443,6040,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,30,15,45,36,15,51,0,0,0,0,0,0,4,0,4,4,0,4,125,160,285,429,455,884,78,59,137,4269,3132,7401
110107000,5,4,9,25,7,32,0,3,3,0,0,0,6,4,10,4502,3178,7680,441,270,711,138,7,145,76,10,86,30,3,33,60,15,75,243,154,397,5526,3655,9181,0,0,0,0,0,0,0,0,0,3,6,9,0,0,0,0,0,0,3,6,9,0,0,0,0,0,0,3,3,6,0,3,3,3,0,3,6,6,12,67,12,79,76,24,100,3,0,3,0,0,0,5,3,8,8,3,11,210,278,488,734,669,1403,125,89,214,6679,4718,11397
110107620,0,0,0,10,9,19,0,0,0,0,0,0,3,6,9,2258,1767,4025,236,155,391,122,7,129,31,9,40,12,6,18,50,20,70,229,204,433,2951,2183,5134,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,6,10,0,0,0,0,0,0,4,6,10,36,12,48,40,21,61,0,0,0,0,0,0,0,0,0,0,0,0,261,289,550,298,357,655,73,53,126,3623,2903,6526
115054400,58,44,102,20,14,34,0,0,0,0,0,0,3,3,6,3310,2706,6016,216,252,468,96,0,96,26,5,31,19,6,25,31,10,41,148,145,293,3927,3185,7112,8,12,20,0,3,3,0,0,0,23,8,31,7,5,12,4,3,7,42,31,73,0,0,0,0,0,0,0,5,5,6,0,6,0,0,0,6,5,11,32,21,53,80,57,137,0,3,3,0,0,0,0,0,0,0,3,3,243,312,555,521,732,1253,78,51,129,4849,4340,9189
115056900,149,99,248,118,118,236,3,0,3,0,0,0,5,14,19,10893,8588,19481,798,772,1570,337,7,344,144,16,160,87,9,96,66,28,94,183,250,433,12783,9901,22684,10,12,22,0,0,0,0,0,0,85,38,123,27,13,40,5,3,8,127,66,193,0,0,0,0,0,0,10,5,15,7,13,20,3,0,3,20,18,38,80,49,129,227,133,360,19,16,35,0,3,3,8,3,11,27,22,49,225,373,598,1332,1940,3272,231,214,445,14825,12583,27408
115058451,972,631,1603,397,556,953,5,3,8,6,0,6,37,40,77,14994,12140,27134,965,1327,2292,332,5,337,198,27,225,350,94,444,140,55,195,962,1037,1999,19358,15915,35273,68,79,147,0,3,3,6,0,6,262,176,438,47,44,91,39,10,49,422,312,734,0,0,0,0,0,0,22,46,68,20,42,62,12,8,20,54,96,150,176,80,256,652,488,1140,42,36,78,8,12,20,13,3,16,63,51,114,589,853,1442,2130,3149,5279,321,292,613,23113,20748,43861
115058454,572,388,960,204,237,441,4,0,4,3,0,3,43,15,58,14821,11520,26341,1139,1206,2345,396,7,403,238,25,263,166,31,197,105,34,139,323,291,614,18014,13754,31768,52,52,104,0,0,0,4,3,7,215,147,362,37,49,86,15,6,21,323,257,580,0,0,0,0,0,0,17,6,23,13,20,33,7,3,10,37,29,66,151,61,212,511,347,858,49,24,73,5,0,5,3,7,10,57,31,88,347,600,947,1844,2824,4668,365,296,661,21138,17852,38990
115076951,29,10,39,21,22,43,3,0,3,0,0,0,8,19,27,4533,3947,8480,408,442,850,182,3,185,105,12,117,115,11,126,52,24,76,289,209,498,5745,4699,10444,0,0,0,0,0,0,0,0,0,5,3,8,0,0,0,0,3,3,5,6,11,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,5,55,33,88,65,39,104,0,3,3,3,0,3,3,3,6,6,6,12,178,280,458,614,971,1585,101,97,198,6709,6092,12801
115106952,23,20,43,36,33,69,3,0,3,3,0,3,6,10,16,7448,6301,13749,514,618,1132,418,8,426,86,9,95,84,20,104,90,35,125,388,363,751,9099,7417,16516,5,5,10,0,0,0,0,0,0,22,9,31,6,0,6,0,4,4,33,18,51,4,0,4,0,0,0,6,0,6,0,3,3,0,0,0,10,3,13,69,37,106,112,58,170,10,5,15,4,0,4,4,0,4,18,5,23,581,773,1354,1006,1628,2634,188,166,354,11004,10047,21051
115108350,116,69,185,66,52,118,4,3,7,0,0,0,14,11,25,6678,5616,12294,445,479,924,361,17,378,57,6,63,63,16,79,77,59,136,371,336,707,8252,6664,14916,10,20,30,0,0,0,0,0,0,66,29,95,10,15,25,6,5,11,92,69,161,3,0,3,0,0,0,0,3,3,5,9,14,0,0,0,8,12,20,56,22,78,156,103,259,17,12,29,0,3,3,0,0,0,17,15,32,720,867,1587,842,1266,2108,188,170,358,10175,9085,19260
120057554,19,4,23,110,131,241,6,3,9,3,5,8,6,10,16,6898,6390,13288,516,632,1148,250,3,253,105,7,112,133,40,173,79,40,119,292,290,582,8417,7555,15972,4,0,4,0,0,0,0,0,0,22,14,36,3,0,3,4,0,4,33,14,47,0,0,0,0,0,0,3,6,9,4,13,17,6,0,6,13,19,32,84,36,120,130,69,199,9,9,18,3,5,8,6,0,6,18,14,32,359,554,913,915,1435,2350,192,172,364,10031,9799,19830
120057556,3,6,9,27,23,50,4,0,4,0,0,0,0,0,0,1704,1477,3181,109,100,209,64,6,70,22,0,22,25,13,38,35,8,43,61,81,142,2054,1714,3768,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,3,0,3,12,0,12,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,3,3,6,16,10,26,31,13,44,3,0,3,0,0,0,3,0,3,6,0,6,109,180,289,207,332,539,44,34,78,2451,2273,4724
120074851,3,0,3,43,38,81,3,3,6,3,0,3,20,15,35,4438,4154,8592,400,510,910,189,10,199,99,11,110,82,17,99,46,18,64,293,252,545,5619,5028,10647,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,3,6,9,3,3,6,9,9,18,53,45,98,65,54,119,3,3,6,3,0,3,6,0,6,12,3,15,212,295,507,543,924,1467,102,80,182,6553,6384,12937
120100250,3,3,6,49,47,96,3,3,6,3,3,6,6,10,16,5582,5222,10804,383,465,848,258,4,262,96,7,103,176,73,249,70,40,110,311,363,674,6940,6240,13180,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,6,0,0,0,0,0,0,6,0,6,0,13,13,0,0,0,6,13,19,59,33,92,68,49,117,5,3,8,0,0,0,6,0,6,11,3,14,514,616,1130,714,1181,1895,136,119,255,8383,8208,16591
120101350,5,3,8,40,41,81,0,6,6,0,0,0,11,9,20,3712,3589,7301,248,286,534,156,0,156,73,13,86,228,138,366,73,46,119,305,279,584,4851,4410,9261,0,0,0,0,0,0,0,0,0,5,3,8,0,0,0,0,0,0,5,3,8,0,0,0,0,0,0,0,4,4,0,6,6,0,0,0,0,10,10,34,43,77,39,56,95,4,4,8,0,4,4,4,3,7,8,11,19,733,828,1561,606,844,1450,129,104,233,6366,6253,12619
120104550,0,0,0,8,5,13,0,0,0,0,0,0,0,0,0,1029,916,1945,86,84,170,69,3,72,25,0,25,8,3,11,21,11,32,119,114,233,1365,1136,2501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,23,17,6,23,0,0,0,0,0,0,0,0,0,0,0,0,281,214,495,125,214,339,38,28,66,1826,1598,3424
120104854,0,3,3,19,11,30,0,0,0,0,0,0,0,0,0,1824,1767,3591,107,159,266,114,3,117,37,6,43,17,3,20,36,13,49,89,75,164,2243,2040,4283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,38,20,18,38,3,0,3,0,3,3,3,0,3,6,3,9,328,261,589,219,348,567,39,33,72,2855,2703,5558
120106611,0,0,0,10,13,23,3,0,3,5,0,5,3,5,8,1455,1173,2628,148,140,288,75,3,78,22,3,25,52,6,58,7,3,10,85,72,157,1865,1418,3283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,6,3,9,6,6,12,0,0,0,0,0,0,0,0,0,0,0,0,42,84,126,145,235,380,38,29,67,2096,1772,3868
120106612,0,0,0,11,5,16,0,0,0,0,0,0,0,0,0,1449,1219,2668,97,102,199,91,4,95,26,3,29,32,9,41,16,7,23,112,89,201,1834,1438,3272,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4,19,11,30,23,14,37,0,0,0,0,0,0,3,3,6,3,3,6,211,166,377,176,285,461,41,29,70,2288,1935,4223
120107558,3,3,6,23,9,32,0,0,0,4,0,4,6,6,12,2727,2409,5136,173,196,369,217,12,229,51,3,54,54,12,66,44,24,68,161,172,333,3463,2846,6309,0,0,0,0,0,0,0,0,0,8,6,14,0,0,0,0,0,0,8,6,14,0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,3,3,6,39,14,53,50,23,73,0,0,0,3,0,3,3,3,6,6,3,9,325,349,674,336,544,880,83,79,162,4263,3844,8107
