region_id,No_IC_DS_Separate_house,No_IC_DS_SemD_ro_tr_h_th,No_IC_DS_Flat_Unit_or_Apart,No_IC_DS_Other_dwelling,No_IC_DS_Not_stated,No_IC_Total,Tof_IC_BrdB_DS_Separate_house,Tof_IC_BrdB_DS_SemD_ro_tr_h_t,Tof_IC_BrdB_DS_Flt_Unt_or_Apt,Tof_IC_BrdB_DS_Other_dwelling,Tof_IC_BrdB_DS_Not_stated,Tof_IC_BrdB_Total,Tof_IC_DU_DS_Separate_house,Tof_IC_DU_DS_SemD_ro_tr_h_th,Tof_IC_DU_DS_Flt_Unt_or_Aprt,Tof_IC_DU_DS_Other_dwelling,Tof_IC_DU_DS_Not_stated,Tof_IC_D_up_Total,Tof_IC_Oth_DS_Separate_house,Tof_IC_Oth_DS_SemD_ro_tr_h_th,Tof_IC_Ot_DS_Flt_Unt_or_Aprt,Tof_IC_Oth_DS_Other_dwelling,Tof_IC_Oth_DS_Not_stated,Tof_IC_Other_Total,Tof_IC_Tot_DS_Separate_house,Tof_IC_Tot_DS_SemD_ro_tr_h_th,Tof_IC_Tot_DS_Flt_Unt_or_Apt,Tof_IC_Tot_DS_Other_dwelling,Tof_IC_Tot_DS_Not_stated,Tof_IC_Tot_Total,IC_NS_DS_Separate_house,IC_NS_DS_SemD_ro_tr_h_th,IC_NS_DS_Flat_Unit_or_Apart,IC_NS_DS_Other_dwelling,IC_NS_DS_Not_stated,IC_not_stated_Total,Total_DS_Separate_house,Total_DS_SemD_ro_tr_h_th,Total_DS_Flat_Unit_or_Apart,Total_DS_Other_dwelling,Total_DS_Not_stated,Total_Total
135012601,2361,262,575,26,0,3224,7282,399,450,49,0,8180,354,31,24,0,0,409,434,52,82,4,3,575,8070,482,556,53,3,9164,349,53,69,26,0,497,10780,797,1200,105,3,12885
135052604,250,0,0,3,0,253,744,0,0,0,0,744,53,0,0,0,3,56,60,0,0,0,0,60,857,0,0,0,3,860,37,0,0,0,0,37,1144,0,0,3,3,1150
135052950,538,3,44,9,0,594,812,0,44,10,0,866,66,0,0,0,0,66,36,0,10,0,0,46,914,0,54,10,0,978,59,0,9,10,0,78,1511,3,107,29,0,1650
135055271,1451,103,159,63,0,1776,4194,152,80,36,3,4465,225,6,6,3,0,240,209,23,11,5,0,248,4628,181,97,44,3,4953,189,18,27,14,0,248,6268,302,283,121,3,6977
135055850,709,26,62,16,0,813,1317,15,13,7,3,1355,86,0,0,0,0,86,87,4,3,0,0,94,1490,19,16,7,3,1535,94,0,5,5,0,104,2293,45,83,28,3,2452
135058020,1128,10,58,34,0,1230,1944,9,41,21,8,2023,137,0,3,3,0,143,113,0,4,0,3,120,2194,9,48,24,11,2286,122,3,16,6,0,147,3444,22,122,64,11,3663
135058150,1013,31,75,15,0,1134,1565,17,21,12,0,1615,95,0,0,0,0,95,94,8,0,0,0,102,1754,25,21,12,0,1812,98,4,10,3,0,115,2865,60,106,30,0,3061
135100950,326,9,11,7,3,356,547,12,8,11,0,578,21,0,0,0,0,21,27,3,4,0,0,34,595,15,12,11,0,633,50,3,4,3,0,60,971,27,27,21,3,1049
135102150,570,14,25,5,0,614,713,11,12,10,3,749,46,0,3,0,0,49,53,3,0,0,0,56,812,14,15,10,3,854,68,0,0,0,0,68,1450,28,40,15,3,1536
135107900,818,3,48,140,6,1015,1012,13,38,64,7,1134,60,0,3,4,0,67,95,0,7,16,0,118,1167,13,48,84,7,1319,125,0,11,21,0,157,2110,16,107,245,13,2491
135107950,364,11,30,12,0,417,537,14,5,6,0,562,27,0,0,0,0,27,29,3,0,3,0,35,593,17,5,9,0,624,49,4,6,3,0,62,1006,32,41,24,0,1103
135151150,300,0,12,6,0,318,457,5,13,5,0,480,21,0,0,0,0,21,46,0,0,0,0,46,524,5,13,5,0,547,65,0,4,4,0,73,889,5,29,15,0,938
135151200,244,0,18,3,4,269,230,0,12,3,0,245,10,0,0,0,0,10,23,0,3,0,0,26,263,0,15,3,0,281,22,0,3,0,0,25,529,0,36,6,4,575
135151750,452,4,41,16,0,513,935,12,59,18,6,1030,40,0,5,0,0,45,53,3,15,3,0,74,1028,15,79,21,6,1149,53,0,6,0,0,59,1533,19,126,37,6,1721
140030471,2011,322,346,12,3,2694,6749,535,399,18,11,7712,322,20,26,3,0,371,415,59,73,3,4,554,7486,614,498,24,15,8637,294,62,51,3,0,410,9791,998,895,39,18,11741
140070473,398,3,3,7,3,414,1250,0,3,8,10,1271,114,0,0,3,0,117,63,0,0,0,0,63,1427,0,3,11,10,1451,47,3,0,0,0,50,1872,6,6,18,13,1915
140070850,625,21,29,8,0,683,1523,28,20,11,0,1582,97,0,0,0,0,97,81,4,6,0,0,91,1701,32,26,11,0,1770,91,3,4,0,0,98,2417,56,59,19,0,2551
140071400,1162,30,35,34,3,1264,2866,19,24,24,3,2936,218,0,3,3,0,224,126,7,3,3,0,139,3210,26,30,30,3,3299,131,7,5,0,0,143,4503,63,70,64,6,4706
140074870,2013,218,112,22,3,2368,4302,149,75,25,3,4554,261,8,7,0,0,276,222,23,15,4,0,264,4785,180,97,29,3,5094,249,24,20,29,0,322,7047,422,229,80,6,7784
140075274,459,0,14,11,0,484,767,6,0,9,0,782,42,0,0,0,0,42,31,0,0,3,0,34,840,6,0,12,0,858,45,0,0,0,0,45,1344,6,14,23,0,1387
140076100,482,16,24,11,0,533,1105,15,14,5,0,1139,72,0,0,0,0,72,65,0,4,0,0,69,1242,15,18,5,0,1280,68,3,3,0,0,74,1792,34,45,16,0,1887
140150800,661,9,42,10,0,722,1246,6,29,19,0,1300,76,0,3,0,0,79,64,0,7,0,0,71,1386,6,39,19,0,1450,79,0,5,4,0,88,2126,15,86,33,0,2260
140152350,1399,79,130,22,0,1630,2451,49,45,16,0,2561,167,0,7,0,0,174,133,8,12,0,0,153,2751,57,64,16,0,2888,182,9,18,5,8,222,4332,145,212,43,8,4740
140152900,1032,62,96,8,0,1198,1837,43,38,11,6,1935,123,3,0,0,0,126,114,10,12,0,0,136,2074,56,50,11,6,2197,122,8,22,14,0,166,3228,126,168,33,6,3561
140154600,874,20,32,6,0,932,1237,11,14,10,0,1272,85,0,0,0,0,85,81,0,0,3,0,84,1403,11,14,13,0,1441,97,3,0,0,0,100,2374,34,46,19,0,2473
140156200,1518,95,99,24,0,1736,2925,61,59,16,4,3065,192,9,7,0,0,208,178,4,9,4,0,195,3295,74,75,20,4,3468,161,14,16,8,0,199,4974,183,190,52,4,5403
140158100,413,24,30,0,0,467,856,7,11,3,0,877,68,3,0,3,0,74,32,0,8,0,0,40,956,10,19,6,0,991,35,0,11,0,0,46,1404,34,60,6,0,1504
140206150,2768,363,370,32,0,3533,7934,459,303,36,0,8732,384,37,20,0,0,441,444,64,58,9,3,578,8762,560,381,45,3,9751,451,56,52,23,0,582,11981,979,803,100,3,13866
145056181,278,11,3,28,0,320,2698,17,7,65,3,2790,136,3,0,3,0,142,102,6,0,11,0,119,2936,26,7,79,3,3051,68,9,0,19,0,96,3282,46,10,126,3,3467
145056470,1468,431,615,8,4,2526,7144,1448,1365,40,8,10005,268,60,66,3,0,397,329,149,242,9,0,729,7741,1657,1673,52,8,11131,279,67,97,12,0,455,9488,2155,2385,72,12,14112
145101050,291,23,0,4,0,318,540,5,3,8,0,556,34,0,0,0,0,34,30,0,0,0,0,30,604,5,3,8,0,620,23,3,0,3,0,29,918,31,3,15,0,967
145103311,1953,227,205,53,0,2438,4279,256,166,60,3,4764,271,16,6,3,0,296,260,34,36,5,0,335,4810,306,208,68,3,5395,227,20,35,6,0,288,6990,553,448,127,3,8121
145103314,461,12,3,7,3,486,1505,19,4,20,21,1569,127,0,0,0,0,127,76,0,0,0,0,76,1708,19,4,20,21,1772,73,0,0,3,0,76,2242,31,7,30,24,2334
145103700,484,16,10,8,0,518,738,5,11,9,0,763,48,0,0,0,0,48,48,0,0,3,0,51,834,5,11,12,0,862,49,3,0,3,0,55,1367,24,21,23,0,1435
145106184,293,12,0,8,0,313,866,13,5,21,0,905,72,3,0,0,0,75,38,0,0,3,0,41,976,16,5,24,0,1021,45,0,0,0,0,45,1314,28,5,32,0,1379
145107640,782,24,9,11,0,826,1640,10,5,18,0,1673,118,4,0,0,0,122,81,0,0,5,0,86,1839,14,5,23,0,1881,86,3,3,0,0,92,2707,41,17,34,0,2799
145108710,783,70,20,17,0,890,3613,75,22,27,0,3737,174,4,0,0,0,178,207,6,11,3,0,227,3994,85,33,30,0,4142,127,8,4,6,0,145,4904,163,57,53,0,5177
145108750,1225,100,118,18,0,1461,2467,55,67,10,5,2604,137,5,5,0,0,147,159,11,8,0,0,178,2763,71,80,10,5,2929,156,8,18,0,0,182,4144,179,216,28,5,4572
145150550,2283,292,408,93,9,3085,7088,452,517,124,4,8185,478,44,37,10,0,569,322,27,46,8,0,403,7888,523,600,142,4,9157,331,52,38,11,3,435,10502,867,1046,246,16,12677
145152750,2851,389,387,146,3,3776,8005,498,389,124,4,9020,539,31,24,10,0,604,325,46,39,4,3,417,8869,575,452,138,7,10041,373,66,56,26,0,521,12093,1030,895,310,10,14338
145201000,330,11,10,3,0,354,542,0,6,5,0,553,39,0,0,0,0,39,24,0,0,0,0,24,605,0,6,5,0,616,34,0,0,0,0,34,969,11,16,8,0,1004
145202050,808,88,70,13,0,979,2310,56,37,16,5,2424,149,3,6,0,0,158,133,19,3,3,0,158,2592,78,46,19,5,2740,89,10,7,3,0,109,3489,176,123,35,5,3828
145207050,299,48,33,12,7,399,1282,154,142,16,22,1616,81,7,11,3,0,102,63,27,29,3,0,122,1426,188,182,22,22,1840,54,10,6,21,35,126,1779,246,221,55,64,2365
150057751,3392,301,801,34,5,4533,11654,481,1029,64,14,13242,499,25,64,3,0,591,718,60,186,3,0,967,12871,566,1279,70,14,14800,524,50,143,17,0,734,16787,917,2223,121,19,20067
150102000,408,4,38,6,0,456,846,0,11,10,0,867,64,0,0,0,0,64,46,0,4,0,0,50,956,0,15,10,0,981,45,0,6,0,0,51,1409,4,59,16,0,1488
150102200,903,22,72,7,0,1004,1567,12,46,3,0,1628,102,3,3,0,0,108,95,0,11,0,0,106,1764,15,60,3,0,1842,97,3,8,0,0,108,2764,40,140,10,0,2954
150103500,432,6,22,18,0,478,698,14,26,17,0,755,60,0,0,3,0,63,46,0,0,5,0,51,804,14,26,25,0,869,53,0,4,0,0,57,1289,20,52,43,0,1404
150104300,522,37,4,3,5,571,1098,9,3,3,4,1117,64,3,0,0,0,67,65,0,3,0,0,68,1227,12,6,3,4,1252,59,3,0,0,3,65,1808,52,10,6,12,1888
150104950,311,0,4,5,5,325,669,0,4,5,3,681,41,0,0,0,0,41,29,0,0,0,0,29,739,0,4,5,3,751,48,0,3,0,0,51,1098,0,11,10,8,1127
150105800,707,13,56,3,3,782,1142,14,16,5,3,1180,56,0,0,0,0,56,93,0,10,0,0,103,1291,14,26,5,3,1339,99,3,8,13,0,123,2097,30,90,21,6,2244
150107350,708,6,77,5,3,799,1221,4,31,10,3,1269,69,3,3,0,0,75,68,0,0,0,0,68,1358,7,34,10,3,1412,74,0,7,0,0,81,2140,13,118,15,6,2292
150107500,1153,39,124,17,0,1333,2271,27,88,14,3,2403,141,0,3,0,0,144,125,0,15,3,0,143,2537,27,106,17,3,2690,140,8,10,4,16,178,3830,74,240,38,19,4201
150107754,327,3,3,3,0,336,1124,8,4,11,0,1147,78,0,0,0,0,78,55,0,0,0,0,55,1257,8,4,11,0,1280,39,0,0,0,0,39,1623,11,7,14,0,1655
150151600,300,5,13,12,0,330,513,3,11,8,0,535,27,0,0,0,0,27,35,0,4,7,0,46,575,3,15,15,0,608,43,0,0,3,0,46,918,8,28,30,0,984
150153450,2042,188,218,28,0,2476,4451,265,260,21,0,4997,253,16,13,0,0,282,238,25,48,3,0,314,4942,306,321,24,0,5593,304,29,46,5,0,384,7288,523,585,57,0,8453
150153850,368,4,40,3,0,415,595,0,17,3,0,615,36,0,3,0,0,39,37,0,6,0,0,43,668,0,26,3,0,697,41,0,10,3,0,54,1077,4,76,9,0,1166
150154750,959,81,90,14,0,1144,2040,53,93,14,5,2205,125,6,10,0,0,141,134,16,11,3,0,164,2299,75,114,17,5,2510,114,7,11,3,0,135,3372,163,215,34,5,3789
150155550,230,0,27,11,0,268,455,0,11,3,0,469,22,0,0,0,0,22,40,0,0,3,0,43,517,0,11,6,0,534,27,0,5,3,0,35,774,0,43,20,0,837
155050050,2934,360,1141,44,0,4479,10029,552,1427,38,11,12057,448,28,75,0,0,551,503,70,227,4,3,807,10980,650,1729,42,14,13415,494,45,177,5,0,721,14408,1055,3047,91,14,18615
155053341,216,0,0,3,0,219,886,5,9,0,0,900,59,0,0,0,0,59,36,3,0,0,0,39,981,8,9,0,0,998,43,0,0,0,0,43,1240,8,9,3,0,1260
155102300,1033,54,203,33,3,1326,2381,60,132,26,4,2603,126,3,11,3,3,146,105,8,24,5,0,142,2612,71,167,34,7,2891,151,13,18,12,0,194,3796,138,388,79,10,4411
155103342,695,19,10,8,3,735,1361,6,3,10,3,1383,57,0,0,3,0,60,77,0,0,0,0,77,1495,6,3,13,3,1520,87,8,0,0,3,98,2277,33,13,21,9,2353
155107450,386,0,14,7,0,407,717,0,10,7,0,734,47,0,0,0,0,47,40,0,4,0,0,44,804,0,14,7,0,825,48,0,3,5,0,56,1238,0,31,19,0,1288
155107700,147,0,0,0,0,147,236,0,0,4,0,240,21,0,0,0,0,21,15,0,0,0,0,15,272,0,0,4,0,276,22,0,0,0,0,22,441,0,0,4,0,445
155150650,839,66,68,37,0,1010,1733,54,67,37,4,1895,115,6,3,0,0,124,74,6,12,5,0,97,1922,66,82,42,4,2116,93,12,10,6,0,121,2854,144,160,85,4,3247
155151860,98,0,0,5,0,103,368,0,0,5,0,373,33,0,0,0,0,33,23,0,0,0,0,23,424,0,0,5,0,429,15,0,0,0,0,15,537,0,0,10,0,547
155152500,788,99,64,19,0,970,1500,32,48,27,4,1611,85,6,4,0,0,95,83,11,0,3,0,97,1668,49,52,30,4,1803,112,13,10,5,0,140,2568,161,126,54,4,2913
155154250,142,5,6,0,0,153,314,0,3,3,0,320,32,0,0,0,3,35,12,0,3,0,0,15,358,0,6,3,3,370,23,0,0,0,0,23,523,5,12,3,3,546
155155500,647,11,116,25,0,799,1489,6,73,29,10,1607,101,0,6,0,0,107,76,5,16,0,0,97,1666,11,95,29,10,1811,73,3,18,4,0,98,2386,25,229,58,10,2708
155157800,428,6,44,10,0,488,799,5,28,15,4,851,69,0,0,3,0,72,33,0,3,3,0,39,901,5,31,21,4,962,53,0,6,3,0,62,1382,11,81,34,4,1512
155200300,251,14,11,0,0,276,441,0,9,8,0,458,22,0,0,0,0,22,26,3,3,0,0,32,489,3,12,8,0,512,29,3,3,5,0,40,769,20,26,13,0,828
155208200,639,15,47,44,0,745,1334,11,32,28,4,1409,89,0,6,0,0,95,72,0,3,4,0,79,1495,11,41,32,4,1583,114,0,4,16,0,134,2248,26,92,92,4,2462
160101250,2341,33,132,9,0,2515,3822,26,121,13,4,3986,238,3,7,0,3,251,267,7,10,0,0,284,4327,36,138,13,7,4521,348,6,44,3,0,401,7016,75,314,25,7,7437
160101700,234,0,13,14,23,284,290,0,24,13,23,350,15,0,0,3,0,18,25,0,3,0,0,28,330,0,27,16,23,396,42,0,3,11,3,59,606,0,43,41,49,739
160108809,61,0,0,0,0,61,171,0,0,8,0,179,3,0,0,0,0,3,5,0,0,0,0,5,179,0,0,8,0,187,4,0,0,4,0,8,244,0,0,12,0,256
185019779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
