region_id,Separate_house_NofB_0_i_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Sede_r_or_t_h_t_1_s_NofB_0_ib,Se_d_r_or_t_h_t_1_st_NofB_1,Se_d_r_or_t_h_t_1_st_NofB_2,Se_d_r_or_t_h_t_1_st_NofB_3,Se_d_r_or_t_h_t_1_st_NofB_4,Se_d_r_or_t_h_t_1_st_NofB_5,Se_d_r_or_t_h_t_1_st_NofB_6_m,Se_d_r_or_t_h_t_1_st_NofB_NS,Se_d_r_or_t_h_t_1_st_Total,Se_d_r_or_t_h_t_2_s_NofB_0_ib,Se_d_r_or_t_h_t_2_sts_NofB_1,Se_d_r_or_t_h_t_2_sts_NofB_2,Se_d_r_or_t_h_t_2_sts_NofB_3,Se_d_r_or_t_h_t_2_sts_NofB_4,Se_d_r_or_t_h_t_2_sts_NofB_5,Se_d_r_or_t_h_t_2_st_NofB_6_m,Se_d_r_or_t_h_t_2_sts_NofB_NS,Se_d_r_or_t_h_t_2_sts_Total,Se_d_r_or_t_h_t_Tot_NofB_0_ib,Se_d_r_or_t_h_t_Tot_NofB_1,Se_d_r_or_t_h_t_Tot_NofB_2,Se_d_r_or_t_h_t_Tot_NofB_3,Se_d_r_or_t_h_t_Tot_NofB_4,Se_d_r_or_t_h_t_Tot_NofB_5,Se_d_r_or_t_h_t_Tot_NofB_6_m,Se_d_r_or_t_h_t_Tot_NofB_NS,Se_d_r_or_t_h_t_Tot_Total,Fl_u_a_1_or2_st_bl_NofB_0_ib,Flt_un_at_In_1_or2_s_b_NofB_1,Flt_un_at_In_1_or2_s_b_NofB_2,Flt_un_at_In_1_or2_s_b_NofB_3,Flt_un_at_In_1_or2_s_b_NofB_4,Flt_un_at_In_1_or2_s_b_NofB_5,Fl_un_at_In_1_or2_s_b_NoB_6_m,Flt_u_at_In_1_or2_s_b_NoB_NS,Flt_un_at_In_1_or2_s_b_Total,Flt_un_apt_3_st_bl_NoB_0_ib,Flt_un_apt_In_3_st_bl_NofB_1,Flt_un_apt_In_3_st_bl_NofB_2,Flt_un_apt_In_3_st_bl_NofB_3,Flt_un_apt_In_3_st_bl_NofB_4,Flt_un_apt_In_3_st_bl_NofB_5,Flt_un_apt_In_3_s_bl_NofB_6_m,Flt_un_apt_In_3_st_bl_NofB_NS,Flt_un_apt_In_3_st_bl_Total,Ft_un_ap_4_or_m_s_b_NofB_0_ib,Ft_un_apt_4_or_m_s_b_NofB_1,Ft_un_apt_4_or_m_s_b_NofB_2,Ft_un_apt_4_or_m_s_b_NofB_3,Ft_un_apt_4_or_m_s_b_NofB_4,Ft_un_apt_4_or_m_s_b_NofB_5,Ft_un_apt_4_or_m_s_b_NofB_6_m,Ft_un_apt_4_or_m_s_b_NofB_NS,Ft_un_apt_4_or_m_s_b_Total,Fl_un_at_At_to_a_h_NofB_0_ib,Flt_un_apt_At_to_a_hse_NofB_1,Flt_un_apt_At_to_a_hse_NofB_2,Flt_un_apt_At_to_a_hse_NofB_3,Flt_un_apt_At_to_a_hse_NofB_4,Flt_un_apt_At_to_a_hse_NofB_5,Fl_un_apt_At_to_a_hs_NofB_6_m,Flt_un_apt_At_to_a_hs_NofB_NS,Flt_un_apt_At_to_a_hse_Total,Flt_un_apart_Tot_NofB_0_i_b,Flt_un_apart_Tot_NofB_1,Flt_un_apart_Tot_NofB_2,Flt_un_apart_Tot_NofB_3,Flt_un_apart_Tot_NofB_4,Flt_un_apart_Tot_NofB_5,Flt_un_apart_Tot_NofB_6_or_m,Flt_un_apart_Tot_NofB_NS,Flt_un_apart_Tot_Total,Other_dwelling_NofB_0_i_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dweling_structu_NS_NofB_0_i_b,Dweling_structur_NS_NofB_1,Dweling_structur_NS_NofB_2,Dweling_structur_NS_NofB_3,Dweling_structur_NS_NofB_4,Dweling_structur_NS_NofB_5,Dwelig_struct_NS_NofB_6_or_m,Dweling_structur_NS_NofB_NS,Dweling_structur_NS_Total,Total_NofB_0_i_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
105154150,33,152,2122,7478,4570,1357,300,239,16251,52,220,510,855,77,8,0,56,1778,13,105,195,761,439,58,8,24,1603,65,325,705,1616,516,66,8,80,3381,23,208,861,295,52,5,3,29,1476,16,231,2702,622,39,3,3,70,3686,26,282,1718,470,25,0,0,45,2566,0,3,10,16,3,0,0,0,32,65,724,5291,1403,119,8,6,144,7760,0,21,75,39,0,5,0,0,140,3,3,3,3,3,0,0,0,15,166,1225,8196,10539,5208,1436,314,463,27547
105154450,12,73,1289,4606,3327,1171,250,171,10899,0,49,213,360,42,5,0,19,688,0,28,226,532,103,14,7,17,927,0,77,439,892,145,19,7,36,1615,9,125,964,286,10,0,0,37,1431,11,82,2104,634,16,0,4,40,2891,20,188,1418,715,20,0,0,44,2405,0,0,9,0,0,0,0,0,9,40,395,4495,1635,46,0,4,121,6736,6,21,34,19,0,0,0,0,80,0,4,8,4,0,0,0,0,16,58,570,6265,7156,3518,1190,261,328,19346
105156650,26,178,2787,8531,3838,1077,240,330,17007,12,126,1330,1354,100,14,3,50,2989,4,41,173,781,321,46,9,20,1395,16,167,1503,2135,421,60,12,70,4384,27,304,1273,273,18,3,3,66,1967,45,457,4613,514,14,0,4,164,5811,38,456,3594,628,23,3,5,82,4829,7,21,34,7,10,0,0,5,84,117,1238,9514,1422,65,6,12,317,12691,3,79,108,44,12,3,0,22,271,0,9,27,11,5,3,0,0,55,162,1671,13939,12143,4341,1149,264,739,34408
105157151,26,237,1855,9222,7616,2097,393,239,21685,23,166,554,987,50,8,0,38,1826,0,89,690,2235,236,17,7,51,3325,23,255,1244,3222,286,25,7,89,5151,28,1031,1204,181,16,0,3,83,2546,4,511,3581,623,14,0,5,105,4843,45,419,2590,721,14,0,0,109,3898,0,23,8,17,5,7,3,0,63,77,1984,7383,1542,49,7,11,297,11350,13,68,63,22,3,0,0,6,175,0,0,3,7,3,0,0,0,13,139,2544,10548,14015,7957,2129,411,631,38374
105157152,19,165,1391,11713,12013,2759,415,231,28706,11,105,438,575,47,6,0,33,1215,3,121,421,1519,132,10,0,35,2241,14,226,859,2094,179,16,0,68,3456,4,293,575,159,9,4,0,38,1082,7,123,2133,219,3,0,3,29,2517,5,59,850,97,0,0,0,12,1023,3,22,16,5,5,0,0,3,54,19,497,3574,480,17,4,3,82,4676,14,51,37,20,0,3,0,3,128,0,0,0,0,5,0,0,0,5,66,939,5861,14307,12214,2782,418,384,36971
105200351,16,70,1315,4701,2411,671,170,255,9609,20,76,193,557,204,50,7,29,1136,5,67,322,909,427,37,8,51,1826,25,143,515,1466,631,87,15,80,2962,19,237,763,159,21,3,3,55,1260,5,92,2121,309,13,3,0,92,2635,9,62,1136,256,10,0,0,43,1516,0,6,9,7,6,3,0,0,31,33,397,4029,731,50,9,3,190,5442,0,5,13,12,11,0,0,0,41,0,0,25,10,0,0,4,0,39,74,615,5897,6920,3103,767,192,525,18093
105200353,28,143,2325,8088,3737,845,202,370,15738,36,110,337,662,139,21,10,44,1359,24,73,262,860,482,26,9,43,1779,60,183,599,1522,621,47,19,87,3138,94,276,213,98,12,0,3,54,750,3,36,196,59,3,0,0,22,319,4,9,42,54,9,0,0,3,121,0,26,42,35,7,3,0,10,123,101,347,493,246,31,3,3,89,1313,5,36,24,23,9,0,0,8,105,0,3,36,4,0,0,0,0,43,194,712,3477,9883,4398,895,224,554,20337
105200355,19,81,1734,7263,3858,901,186,236,14278,4,94,224,666,76,4,0,40,1108,5,83,214,958,805,63,3,33,2164,9,177,438,1624,881,67,3,73,3272,20,401,227,131,26,0,3,52,860,3,26,91,21,0,0,0,3,144,0,21,89,11,0,0,0,0,121,0,7,10,4,3,0,0,0,24,23,455,417,167,29,0,3,55,1149,0,15,43,25,9,0,0,3,95,0,3,3,3,0,0,0,0,9,51,731,2635,9082,4777,968,192,367,18803
105201550,64,222,4126,12463,5128,1249,325,523,24100,56,143,705,475,142,34,9,36,1600,19,147,1195,1095,479,45,10,90,3080,75,290,1900,1570,621,79,19,126,4680,143,971,8119,746,85,6,9,432,10511,22,303,3659,529,21,4,4,164,4706,9,137,1009,258,30,9,0,52,1504,0,6,9,3,3,0,0,4,25,174,1417,12796,1536,139,19,13,652,16746,4,28,131,64,13,0,0,8,248,0,10,59,56,16,7,0,5,153,317,1967,19012,15689,5917,1354,357,1314,45927
105252851,93,295,2639,12459,5692,1349,364,655,23546,21,278,432,782,175,46,20,87,1841,25,175,935,2149,438,65,17,103,3907,46,453,1367,2931,613,111,37,190,5748,31,479,1344,277,18,7,7,110,2273,20,320,2249,174,0,3,3,118,2887,18,146,928,105,0,0,0,38,1235,0,45,35,47,15,0,0,6,148,69,990,4556,603,33,10,10,272,6543,7,63,44,16,7,3,0,6,146,3,3,12,9,4,0,0,0,31,218,1804,8618,16018,6349,1473,411,1123,36014
105252854,32,64,284,7846,7402,1501,329,341,17799,0,27,89,725,322,37,9,34,1243,4,19,10,413,108,25,3,16,598,4,46,99,1138,430,62,12,50,1841,0,56,8,41,3,0,0,9,117,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,6,3,4,3,0,0,4,20,0,62,15,45,6,0,0,13,141,0,3,7,4,0,0,0,3,17,0,0,0,22,4,0,0,0,26,36,175,405,9055,7842,1563,341,407,19824
105254901,42,140,1123,11556,7828,1354,253,480,22776,30,133,297,608,112,14,5,112,1311,10,114,776,1330,294,44,14,111,2693,40,247,1073,1938,406,58,19,223,4004,194,316,460,296,18,3,3,111,1401,21,206,2114,255,14,3,4,95,2712,6,144,1858,473,0,0,0,66,2547,3,7,5,3,3,0,0,0,21,224,673,4437,1027,35,6,7,272,6681,3,5,8,5,3,0,0,3,27,0,13,12,6,5,0,0,0,36,309,1078,6653,14532,8277,1418,279,978,33524
105254904,26,78,318,4906,10069,1624,299,247,17567,0,20,148,552,255,21,7,19,1022,4,4,26,544,615,101,10,26,1330,4,24,174,1096,870,122,17,45,2352,0,37,3,10,3,0,0,5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,3,3,0,0,0,22,3,43,10,13,6,0,0,5,80,0,16,24,10,3,0,0,4,57,0,0,3,3,3,0,0,0,9,33,161,529,6028,10951,1746,316,301,20065
105301450,24,96,440,5448,8566,1397,263,163,16397,8,100,216,177,109,13,4,15,642,0,13,78,166,101,15,0,3,376,8,113,294,343,210,28,4,18,1018,3,51,153,9,3,3,0,12,234,0,0,18,5,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,8,5,5,3,0,0,0,21,3,59,176,19,6,3,0,12,278,14,43,76,6,4,0,0,12,155,0,3,3,8,10,3,0,0,27,49,314,989,5824,8796,1431,267,205,17875
105301501,31,111,671,10862,5589,1002,239,332,18837,7,35,1029,1265,55,0,0,58,2449,8,23,692,1140,208,4,0,65,2140,15,58,1721,2405,263,4,0,123,4589,3,74,189,78,11,3,0,12,370,0,0,15,14,0,0,0,0,29,0,5,14,0,0,0,0,0,19,0,5,9,4,0,0,0,0,18,3,84,227,96,11,3,0,12,436,0,3,3,66,34,3,5,0,114,3,0,3,3,0,0,0,0,9,52,256,2625,13432,5897,1012,244,467,23985
105301504,39,106,711,10334,6173,1241,309,299,19212,8,36,357,733,70,3,3,35,1245,10,75,424,662,228,20,3,25,1447,18,111,781,1395,298,23,6,60,2692,18,168,375,48,5,0,0,26,640,0,8,264,125,0,0,0,13,410,0,27,190,42,4,0,0,5,268,4,27,3,0,0,0,0,0,34,22,230,832,215,9,0,0,44,1352,3,5,9,6,0,3,0,0,26,0,3,0,3,7,0,0,0,13,82,455,2333,11953,6487,1267,315,403,23295
105308400,29,123,812,4857,5426,1395,330,221,13193,0,31,235,108,10,11,3,6,404,0,0,8,5,0,0,0,0,13,0,31,243,113,10,11,3,6,417,4,46,88,12,0,7,3,15,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,14,10,4,0,0,3,47,7,59,102,22,4,7,3,18,222,10,44,20,15,6,4,0,20,119,0,0,0,0,3,0,0,0,3,46,257,1177,5007,5449,1417,336,265,13954
105350150,15,115,794,2787,1627,339,87,94,5858,3,80,541,430,63,8,4,26,1155,13,67,263,263,59,6,0,9,680,16,147,804,693,122,14,4,35,1835,64,666,1723,256,26,3,7,70,2815,50,557,2646,243,3,0,3,65,3567,7,182,712,121,3,3,0,13,1041,3,19,22,6,3,3,0,0,56,124,1424,5103,626,35,9,10,148,7479,3,19,34,29,7,0,0,3,95,3,8,11,4,0,0,0,4,30,161,1713,6746,4139,1791,362,101,284,15297
105351300,17,86,666,2493,1559,540,165,105,5631,7,33,347,301,81,9,5,14,797,0,56,54,201,61,11,3,15,401,7,89,401,502,142,20,8,29,1198,71,166,455,133,17,0,3,23,868,30,129,1116,187,3,0,3,44,1512,12,167,909,281,10,4,0,34,1417,3,7,8,6,3,0,0,0,27,116,469,2488,607,33,4,6,101,3824,0,8,19,23,3,3,3,3,62,0,3,3,3,0,0,0,4,13,140,655,3577,3628,1737,567,182,242,10728
105351521,7,47,827,2974,1745,537,109,79,6325,0,38,108,116,16,4,0,6,288,0,44,153,692,122,4,0,16,1031,0,82,261,808,138,8,0,22,1319,4,87,296,251,10,0,0,23,671,4,94,834,467,13,3,0,23,1438,24,428,2120,1040,47,4,0,51,3714,0,0,6,3,0,0,0,0,9,32,609,3256,1761,70,7,0,97,5832,0,6,29,25,5,0,4,3,72,0,16,23,7,0,0,0,0,46,39,760,4396,5575,1958,552,113,201,13594
105351524,13,51,1174,2992,1606,411,77,103,6427,0,15,428,282,38,9,0,17,789,0,82,576,514,73,3,4,10,1262,0,97,1004,796,111,12,4,27,2051,38,251,957,206,15,0,3,47,1517,11,116,1352,375,13,3,0,35,1905,4,229,1370,769,15,4,0,27,2418,3,8,12,4,0,0,0,0,27,56,604,3691,1354,43,7,3,109,5867,3,16,31,14,0,0,0,4,68,0,4,4,3,0,0,0,0,11,72,772,5904,5159,1760,430,84,243,14424
105357100,25,48,624,1962,1660,876,277,136,5608,9,56,64,82,16,3,0,9,239,0,107,195,268,87,5,0,12,674,9,163,259,350,103,8,0,21,913,39,133,761,134,19,0,3,41,1130,7,127,1236,247,27,0,3,29,1676,22,159,1454,327,4,0,3,39,2008,0,0,0,0,0,0,0,0,0,68,419,3451,708,50,0,9,109,4814,0,9,15,15,0,0,0,0,39,0,0,3,0,0,0,3,0,6,102,639,4352,3035,1813,884,289,266,11380
105400200,56,129,1627,5302,2782,642,167,290,10995,3,59,304,482,157,22,10,27,1064,16,27,382,932,192,20,3,35,1607,19,86,686,1414,349,42,13,62,2671,26,225,1728,289,33,0,3,113,2417,52,112,1797,557,12,3,0,59,2592,32,416,2064,683,29,0,3,72,3299,4,7,9,6,0,0,0,0,26,114,760,5598,1535,74,3,6,244,8334,0,13,17,10,8,3,4,0,55,3,6,3,9,4,0,0,0,25,192,994,7931,8270,3217,690,190,596,22080
105403950,42,303,2197,10676,5316,1203,250,356,20343,21,302,1179,1071,202,34,6,76,2891,3,43,402,988,321,36,4,25,1822,24,345,1581,2059,523,70,10,101,4713,23,246,2180,239,3,3,3,57,2754,25,151,3584,418,5,0,0,115,4298,0,26,552,120,3,3,0,19,723,7,41,26,12,8,0,0,3,97,55,464,6342,789,19,6,3,194,7872,8,7,30,14,4,0,0,7,70,3,3,8,3,0,0,0,0,17,132,1122,10158,13541,5862,1279,263,658,33015
105406251,12,44,574,1581,586,154,41,73,3065,34,73,232,254,25,0,0,17,635,3,53,314,498,151,6,3,15,1043,37,126,546,752,176,6,3,32,1678,13,319,2023,364,14,0,0,70,2803,30,274,3960,823,15,3,5,99,5209,128,594,3101,431,16,4,5,128,4407,0,9,6,0,0,0,0,4,19,171,1196,9090,1618,45,7,10,301,12438,3,4,0,3,0,0,0,0,10,0,6,21,5,0,0,3,4,39,223,1376,10231,3959,807,167,57,410,17230
105406252,22,71,1189,4836,2848,723,177,136,10002,54,141,264,591,89,3,5,29,1176,3,18,268,1300,366,30,3,15,2003,57,159,532,1891,455,33,8,44,3179,95,295,288,273,51,3,3,40,1048,30,69,920,256,9,3,0,32,1319,3,57,262,79,0,0,3,21,425,0,7,0,3,3,0,0,0,13,128,428,1470,611,63,6,6,93,2805,3,13,28,11,3,3,0,0,61,0,0,7,23,3,0,0,0,33,210,671,3226,7372,3372,765,191,273,16080
105406253,11,107,710,5193,2818,639,113,144,9735,6,75,334,507,25,0,0,20,967,0,4,95,350,132,9,4,10,604,6,79,429,857,157,9,4,30,1571,5,155,528,216,11,0,0,46,961,4,57,526,62,5,0,0,9,663,0,0,126,26,0,0,0,0,152,0,11,0,0,0,0,0,0,11,9,223,1180,304,16,0,0,55,1787,0,0,0,4,0,0,0,0,4,3,3,3,3,0,0,0,0,12,29,412,2322,6361,2991,648,117,229,13109
105406254,35,99,1277,3568,1456,365,104,217,7121,21,67,92,95,26,0,3,21,325,14,95,211,349,103,22,7,24,825,35,162,303,444,129,22,10,45,1150,60,224,582,165,23,3,0,60,1117,3,49,570,88,3,0,3,24,740,0,6,56,8,0,0,0,0,70,0,8,4,5,4,0,0,3,24,63,287,1212,266,30,3,3,87,1951,3,4,17,12,0,3,0,0,39,3,7,6,0,0,3,0,6,25,139,559,2815,4290,1615,396,117,355,10286
105450900,40,454,3395,12005,7644,1730,374,331,25973,17,140,293,371,82,19,7,21,950,0,56,169,182,37,11,3,10,468,17,196,462,553,119,30,10,31,1418,16,136,166,79,7,0,0,14,418,0,23,44,3,0,0,0,3,73,3,0,3,0,0,0,0,0,6,5,30,18,19,3,0,0,3,78,24,189,231,101,10,0,0,20,575,7,13,12,8,0,0,0,6,46,0,4,3,8,0,4,0,0,19,88,856,4103,12675,7773,1764,384,388,28031
