region_id,Neg_Nil_inc_cpl_fam_no_child,Neg_Nil_inc_cpl_fam_wth_chld,Neg_Nil_inc_One_parent_fam,Neg_Nil_inc_Other_fam,Neg_Nil_inc_Tot,FI_1_199_cpl_fam_no_child,FI_1_199_cpl_fam_with_child,FI_1_199_One_parent_fam,FI_1_199_Other_fam,FI_1_199_Tot,FI_200_299_cpl_fam_no_child,FI_200_299_cpl_fam_with_child,FI_200_299_One_parent_fam,FI_200_299_Other_fam,FI_200_299_Tot,FI_300_399_cpl_fam_no_child,FI_300_399_cpl_fam_with_child,FI_300_399_One_parent_fam,FI_300_399_Other_fam,FI_300_399_Tot,FI_400_599_cpl_fam_no_child,FI_400_599_cpl_fam_with_child,FI_400_599_One_parent_fam,FI_400_599_Other_fam,FI_400_599_Tot,FI_600_799_cpl_fam_no_child,FI_600_799_cpl_fam_with_child,FI_600_799_One_parent_fam,FI_600_799_Other_fam,FI_600_799_Tot,FI_800_999_cpl_fam_no_child,FI_800_999_cpl_fam_with_child,FI_800_999_One_parent_fam,FI_800_999_Other_fam,FI_800_999_Tot,FI_1000_1249_cpl_fam_no_child,FI_1000_1249_cpl_fam_wth_chld,FI_1000_1249_One_parent_fam,FI_1000_1249_Other_fam,FI_1000_1249_Tot,FI_1250_1499_cpl_fam_no_child,FI_1250_1499_cpl_fam_wth_chld,FI_1250_1499_One_parent_fam,FI_1250_1499_Other_fam,FI_1250_1499_Tot,FI_1500_1999_cpl_fam_no_child,FI_1500_1999_cpl_fam_wth_chld,FI_1500_1999_One_parent_fam,FI_1500_1999_Other_fam,FI_1500_1999_Tot,FI_2000_2499_cpl_fam_no_child,FI_2000_2499_cpl_fam_wth_chld,FI_2000_2499_One_parent_fam,FI_2000_2499_Other_fam,FI_2000_2499_Tot,FI_2500_2999_cpl_fam_no_child,FI_2500_2999_cpl_fam_wth_chld,FI_2500_2999_One_parent_fam,FI_2500_2999_Other_fam,FI_2500_2999_Tot,FI_3000_3499_cpl_fam_no_child,FI_3000_3499_cpl_fam_wth_chld,FI_3000_3499_One_parent_fam,FI_3000_3499_Other_fam,FI_3000_3499_Tot,FI_3500_3999_cpl_fam_no_child,FI_3500_3999_cpl_fam_wth_chld,FI_3500_3999_One_parent_fam,FI_3500_3999_Other_fam,FI_3500_3999_Tot,FI_4000_more_cpl_fam_no_child,FI_4000_more_cpl_fam_wth_chld,FI_4000_more_One_parent_fam,FI_4000_more_Other_fam,FI_4000_more_Tot,Prt_inc_std_cple_fam_no_child,Part_inc_std_cpl_fam_wth_chld,Part_inc_statd_One_parent_fam,Partial_income_statd_Othr_fam,Partial_income_stated_Tot,All_inc_ns_cple_fam_no_child,All_inc_ns_cple_fam_wth_chld,All_incomes_ns_One_parent_fam,All_incomes_ns_Other_fam,All_incomes_ns_Tot,Tot_cple_fam_no_child,Tot_cple_fam_wth_chld,Tot_One_parent_fam,Tot_Other_fam,Tot_Tot
105607423,92,48,22,5,167,67,33,37,6,143,12,13,44,0,69,40,12,48,3,103,356,73,115,9,553,306,134,136,14,590,361,222,123,16,722,268,395,131,15,809,266,470,127,6,869,435,1117,181,15,1748,479,1119,94,10,1702,374,1547,146,5,2072,342,1221,35,9,1607,133,679,20,0,832,216,1127,16,7,1366,245,1170,128,0,1543,76,87,31,0,194,4068,9467,1434,120,15089
105607425,84,30,32,9,155,67,31,20,8,126,18,16,31,0,65,31,17,45,0,93,305,104,91,4,504,292,184,121,14,611,332,210,96,16,654,247,290,112,16,665,308,342,119,18,787,392,738,169,10,1309,363,698,91,23,1175,328,967,95,3,1393,291,770,30,3,1094,129,450,20,5,604,210,866,12,7,1095,191,784,134,6,1115,48,51,17,0,116,3636,6548,1235,142,11561
105655150,32,20,21,3,76,26,13,17,3,59,5,6,30,0,41,16,5,40,0,61,158,35,101,6,300,191,47,118,10,366,247,75,85,12,419,209,108,114,12,443,294,111,85,17,507,430,340,142,21,933,528,325,60,15,928,465,1097,131,11,1704,457,643,31,10,1141,301,382,9,6,698,639,963,5,3,1610,346,610,104,5,1065,67,34,18,3,122,4411,4814,1111,137,10473
105656370,62,34,26,3,125,81,22,30,5,138,11,3,37,0,51,39,14,47,5,105,374,50,159,5,588,387,113,180,19,699,564,177,176,8,925,363,314,216,16,909,453,398,169,17,1037,650,887,225,26,1788,692,932,103,9,1736,502,1340,173,11,2026,448,995,40,3,1486,201,491,14,3,709,426,912,14,3,1355,400,1185,243,0,1828,129,90,35,3,257,5782,7957,1887,136,15762
105658000,154,66,59,3,282,173,70,67,13,323,30,24,106,8,168,89,58,162,7,316,1093,143,412,20,1668,1007,336,491,49,1883,1318,519,487,42,2366,888,789,513,60,2250,1075,1031,428,55,2589,1564,2248,572,84,4468,1678,2216,261,70,4225,1051,3377,342,33,4803,1038,2467,104,25,3634,534,1241,50,14,1839,809,2311,40,12,3172,824,2295,533,14,3666,241,210,120,18,589,13566,19401,4747,527,38241
105703101,64,28,30,0,122,126,18,55,4,203,27,14,84,0,125,56,25,133,0,214,1034,87,373,14,1508,857,190,334,30,1411,976,292,295,29,1592,546,499,301,25,1371,580,628,201,14,1423,743,1253,260,29,2285,651,1136,88,15,1890,402,1119,91,6,1618,358,746,25,5,1134,114,356,4,0,474,194,451,9,0,654,446,1215,347,8,2016,160,85,36,6,287,7334,8142,2666,185,18327
105703104,96,28,43,3,170,157,38,75,9,279,34,26,157,10,227,79,39,305,4,427,1402,178,860,36,2476,1201,413,866,80,2560,1099,514,543,40,2196,770,950,552,48,2320,708,1048,348,25,2129,1086,1958,394,28,3466,903,1392,174,22,2491,462,1140,98,7,1707,361,738,39,3,1141,105,314,15,3,437,142,329,11,3,485,537,1254,549,29,2369,253,151,149,14,567,9395,10510,5178,364,25447
105708551,77,28,41,6,152,165,40,48,4,257,38,17,151,4,210,81,28,285,7,401,1981,152,862,28,3023,1168,429,790,59,2446,1034,491,534,32,2091,584,821,370,31,1806,555,911,273,23,1762,761,1547,267,25,2600,592,1223,111,9,1935,239,723,65,3,1030,193,444,18,0,655,47,156,4,0,207,60,165,7,3,235,444,1054,408,25,1931,216,151,129,12,508,8235,8380,4363,271,21249
105708554,64,25,28,5,122,142,31,63,7,243,23,25,161,4,213,78,28,270,9,385,1221,157,839,25,2242,879,326,754,49,2008,850,422,475,26,1773,519,788,429,25,1761,544,790,254,25,1613,766,1366,285,23,2440,625,1147,116,20,1908,305,755,68,5,1133,213,501,25,3,742,69,231,6,0,306,106,217,5,0,328,405,1002,411,15,1833,188,101,125,17,431,6997,7912,4314,258,19481
110051720,45,20,25,0,90,98,22,31,6,157,17,14,123,0,154,42,22,248,10,322,985,108,552,14,1659,602,254,496,43,1395,490,311,296,19,1116,337,507,254,22,1120,362,549,130,18,1059,524,986,168,5,1683,435,697,64,3,1199,289,703,48,0,1040,215,438,20,4,677,63,152,10,4,229,65,194,10,0,269,323,690,230,16,1259,155,89,93,6,343,5047,5756,2798,170,13771
110054651,58,16,22,3,99,97,17,44,3,161,28,5,99,3,135,60,13,194,13,280,1230,121,500,17,1868,860,215,491,50,1616,780,304,324,37,1445,504,457,320,38,1319,461,517,210,19,1207,663,1152,240,24,2079,539,1003,91,13,1646,335,931,67,3,1336,279,689,20,0,988,89,301,4,0,394,127,413,3,4,547,411,970,267,12,1660,143,106,103,7,359,6664,7230,2999,246,17139
110054653,50,19,32,4,105,113,25,50,5,193,30,16,90,0,136,60,16,202,6,284,1283,107,499,16,1905,967,237,606,39,1849,871,331,404,43,1649,584,659,413,37,1693,623,756,249,20,1648,931,1749,347,34,3061,850,1440,155,21,2466,476,1192,98,11,1777,413,907,24,4,1348,141,376,8,4,529,154,432,13,3,602,453,1113,326,17,1909,148,137,71,9,365,8147,9512,3587,273,21519
110054655,56,17,29,5,107,137,26,31,3,197,20,8,90,3,121,49,19,172,5,245,1094,98,455,14,1661,846,260,452,31,1589,821,270,285,15,1391,462,453,267,18,1200,487,491,147,10,1135,609,867,196,14,1686,490,735,79,12,1316,320,537,60,3,920,216,412,19,5,652,73,184,3,3,263,102,222,9,3,336,394,848,244,6,1492,142,71,79,5,297,6318,5518,2617,155,14608
110055050,58,14,24,3,99,85,25,46,3,159,17,9,108,0,134,37,15,235,3,290,1011,93,522,11,1637,743,218,537,39,1537,682,367,350,23,1422,478,606,310,41,1435,451,691,206,20,1368,828,1451,257,22,2558,697,1269,99,21,2086,462,1202,97,9,1770,326,799,24,3,1152,133,353,10,0,496,124,437,11,3,575,406,980,264,13,1663,139,93,97,7,336,6677,8622,3197,221,18717
110055903,34,10,21,3,68,49,10,31,5,95,13,6,71,3,93,34,5,142,5,186,487,79,335,25,926,387,128,373,57,945,444,180,224,43,891,330,261,225,34,850,384,329,143,35,891,659,619,193,46,1517,670,591,79,30,1370,427,624,81,8,1140,393,427,26,4,850,169,220,7,4,400,267,398,3,3,671,350,553,214,4,1121,88,30,54,11,183,5185,4470,2222,320,12197
110055904,35,17,28,3,83,70,17,16,8,111,17,10,70,0,97,58,15,157,5,235,837,100,333,20,1290,530,169,337,28,1064,476,246,220,23,965,332,387,239,29,987,328,445,163,9,945,501,959,174,21,1655,402,772,89,15,1278,212,627,38,5,882,150,397,15,6,568,48,151,4,6,209,36,155,0,0,191,226,604,202,21,1053,78,59,63,7,207,4336,5130,2148,206,11820
110055905,39,11,31,9,90,73,10,39,13,135,16,8,79,6,109,38,18,136,12,204,751,67,356,26,1200,518,164,397,54,1133,517,194,301,24,1036,352,336,320,27,1035,387,380,197,14,978,567,877,252,35,1731,597,908,106,19,1630,365,777,80,9,1231,301,671,32,3,1007,110,269,9,0,388,143,330,5,3,481,312,697,240,14,1263,99,51,72,14,236,5185,5768,2652,282,13887
110056400,86,14,19,3,122,123,35,52,4,214,23,10,102,9,144,71,21,218,6,316,1421,116,567,18,2122,1011,270,525,39,1845,1020,379,324,16,1739,578,606,274,19,1477,597,696,176,18,1487,799,1243,216,19,2277,631,1009,84,3,1727,354,757,52,3,1166,232,466,16,0,714,79,174,3,0,256,98,225,4,0,327,442,951,259,12,1664,160,106,91,3,360,7725,7078,2982,172,17957
110102700,14,3,3,0,20,20,3,8,0,31,4,5,11,0,20,16,6,31,0,53,176,22,76,0,274,130,47,48,4,229,121,48,25,5,199,84,82,25,0,191,95,87,11,4,197,115,158,17,4,294,67,141,10,0,218,54,97,3,0,154,34,69,0,0,103,11,36,0,0,47,15,23,3,0,41,65,139,39,0,243,21,18,13,0,52,1042,984,323,17,2366
110103050,12,0,0,0,12,30,0,7,0,37,6,3,5,0,14,14,5,15,0,34,139,23,39,0,201,94,28,36,6,164,106,36,20,5,167,65,43,11,3,122,55,52,3,4,114,68,72,6,0,146,36,42,0,0,78,21,39,4,0,64,15,10,3,0,28,8,10,0,0,18,7,6,0,0,13,47,75,13,0,135,23,9,4,0,36,746,453,166,18,1383
110103320,65,12,21,0,98,136,17,24,4,181,22,6,56,5,89,64,18,137,3,222,1243,102,338,7,1690,930,212,337,24,1503,801,259,171,26,1257,346,328,105,16,795,373,307,63,0,743,347,431,70,4,852,217,269,13,0,499,139,149,21,3,312,96,93,5,0,194,26,36,0,0,62,48,46,4,0,98,338,409,152,5,904,143,42,51,6,242,5334,2736,1568,103,9741
110105650,8,7,4,4,23,25,3,13,4,45,8,4,31,0,43,11,0,58,0,69,182,30,120,4,336,138,64,100,9,311,110,56,65,6,237,79,112,55,14,260,106,129,41,4,280,172,237,33,8,450,156,200,16,3,375,148,343,28,0,519,115,205,3,0,323,36,77,5,0,118,67,103,3,3,176,95,194,62,4,355,28,27,25,4,84,1484,1791,662,67,4004
110107000,15,9,8,0,32,44,11,14,0,69,10,9,40,0,59,16,3,74,0,93,259,26,110,4,399,166,46,110,3,325,162,73,94,5,334,126,149,66,10,351,151,179,59,4,393,246,402,73,8,729,212,302,31,7,552,221,619,42,3,885,187,340,17,3,547,81,172,5,0,258,110,222,6,0,338,148,395,60,3,606,45,43,26,5,119,2199,3000,835,55,6089
110107620,21,11,7,0,39,33,4,9,4,50,4,0,17,0,21,14,4,41,0,59,246,33,79,4,362,196,65,89,4,354,140,78,60,3,281,124,112,51,3,290,100,147,24,4,275,201,250,39,6,496,125,169,11,3,308,96,211,18,0,325,76,140,3,0,219,22,37,3,0,62,25,55,4,0,84,107,227,49,0,383,45,29,16,0,90,1575,1572,520,31,3698
115054400,13,6,5,0,24,39,11,13,0,63,3,5,13,0,21,22,0,40,0,62,313,19,93,6,431,328,55,109,4,496,355,94,91,7,547,182,133,76,3,394,185,188,63,3,439,266,379,74,0,719,225,321,28,3,577,164,308,29,0,501,122,251,6,3,382,35,121,0,0,156,63,147,3,3,216,179,367,65,7,618,47,26,15,3,91,2541,2431,723,42,5737
115056900,56,25,29,0,110,109,28,51,5,193,30,22,104,5,161,59,26,259,17,361,1321,119,628,26,2094,711,295,564,28,1598,621,407,395,31,1454,419,699,298,21,1437,452,730,191,19,1392,692,1513,236,26,2467,571,1240,81,15,1907,287,925,63,4,1279,178,595,27,0,800,57,240,7,0,304,50,265,8,5,328,321,981,305,11,1618,162,117,102,8,389,6096,8227,3348,221,17892
115058451,166,44,54,23,287,191,46,82,14,333,40,12,164,9,225,87,35,288,23,433,1594,191,667,43,2495,1122,384,686,70,2262,1055,438,460,58,2011,647,634,422,41,1744,635,732,309,32,1708,980,1627,422,47,3076,961,1557,174,37,2729,649,1422,159,20,2250,527,1153,52,17,1749,207,448,11,0,666,281,639,11,4,935,590,1289,404,26,2309,212,107,114,15,448,9944,10758,4479,479,25660
115058454,103,45,36,3,187,195,48,84,8,335,35,29,142,3,209,77,45,321,12,455,1960,204,769,46,2979,1107,417,689,62,2275,963,567,491,43,2064,556,938,445,36,1975,519,1032,296,18,1865,809,2007,334,37,3187,746,1728,150,13,2637,429,1340,94,13,1876,366,1010,41,8,1425,103,416,17,0,536,140,533,10,3,686,497,1461,402,18,2378,240,136,141,12,529,8845,11956,4462,335,25598
115076951,22,11,13,3,49,52,13,34,0,99,14,5,67,3,89,43,8,133,5,189,631,76,358,9,1074,498,174,324,27,1023,439,229,200,12,880,272,336,152,19,779,265,377,91,5,738,361,581,105,6,1053,275,431,34,5,745,115,253,17,3,388,89,200,8,0,297,26,80,5,0,111,34,64,0,0,98,221,450,149,11,831,75,37,51,3,166,3432,3325,1741,111,8609
115106952,85,15,24,3,127,225,35,53,5,318,34,22,97,0,153,86,23,240,4,353,2075,174,582,24,2855,1266,380,497,51,2194,1252,478,302,19,2051,629,591,229,17,1466,630,606,127,12,1375,626,888,117,12,1643,448,539,23,7,1017,215,342,22,0,579,187,220,7,0,414,53,79,0,0,132,78,102,0,0,180,556,813,263,7,1639,253,82,85,8,428,8698,5389,2668,169,16924
115108350,53,14,21,0,88,90,13,41,5,149,25,10,75,0,110,43,14,97,3,157,680,64,294,12,1050,632,147,300,17,1096,708,270,196,18,1192,498,396,205,17,1116,475,439,117,12,1043,621,803,138,13,1575,450,637,45,6,1138,299,538,49,3,889,218,326,11,4,559,67,161,0,0,228,150,189,0,0,339,388,701,198,9,1296,141,56,45,5,247,5538,4778,1832,124,12272
120057554,65,18,31,4,118,125,24,46,4,199,29,9,74,0,112,53,23,190,5,271,1471,76,495,27,2069,1121,245,470,38,1874,960,314,326,23,1623,492,516,298,22,1328,561,545,172,15,1293,568,838,158,18,1582,430,597,62,12,1101,172,389,34,3,598,117,235,6,3,361,40,96,0,0,136,66,120,3,0,189,451,660,216,15,1342,203,77,80,9,369,6924,4782,2661,198,14565
120057556,7,4,8,0,19,21,6,12,0,39,4,0,21,0,25,16,0,51,0,67,224,29,122,3,378,179,66,102,0,347,152,97,56,3,308,94,130,61,4,289,114,132,22,6,274,148,235,26,0,409,107,161,11,4,283,41,120,7,0,168,44,64,3,0,111,14,22,0,0,36,16,30,0,3,49,86,178,54,0,318,22,16,13,0,51,1289,1290,569,23,3171
120074851,21,3,13,0,37,53,17,16,3,89,8,5,57,0,70,28,9,149,6,192,507,77,365,15,964,406,185,319,29,939,377,215,238,22,852,296,381,193,12,882,273,364,107,12,756,368,516,106,17,1007,255,342,33,6,636,89,214,18,0,321,83,147,5,0,235,16,44,0,3,63,29,55,3,0,87,183,326,130,0,639,43,26,51,6,126,3035,2926,1803,131,7895
120100250,56,18,12,3,89,70,4,31,5,110,9,10,62,3,84,34,12,141,5,192,750,88,351,13,1202,692,208,336,25,1261,716,275,248,19,1258,418,410,204,8,1040,404,436,118,9,967,515,678,119,15,1327,385,486,34,0,905,184,302,24,4,514,174,220,11,0,405,41,86,3,0,130,75,117,3,0,195,295,588,193,8,1084,96,41,46,7,190,4914,3979,1936,124,10953
120101350,36,21,20,3,80,48,17,30,0,95,13,8,59,0,80,43,33,149,3,228,379,106,402,10,897,342,190,308,14,854,362,270,181,9,822,263,296,141,9,709,270,301,63,12,646,282,398,76,9,765,200,277,14,7,498,105,176,30,3,314,108,132,0,0,240,27,38,0,0,65,54,70,0,3,127,215,480,182,7,884,50,41,31,0,122,2797,2854,1686,89,7426
120104550,12,0,5,0,17,28,10,3,0,41,3,4,31,3,41,21,7,59,0,87,280,66,103,3,452,161,87,99,8,355,155,93,42,9,299,87,115,26,4,232,82,92,13,3,190,87,130,9,4,230,55,70,6,0,131,27,49,3,0,79,16,17,0,0,33,3,14,0,0,17,6,6,0,0,12,65,129,43,3,240,29,11,14,0,54,1117,900,456,37,2510
120104854,14,10,9,0,33,27,16,11,0,54,13,10,23,0,46,17,9,48,3,77,185,43,157,3,388,144,106,94,7,351,189,118,57,5,369,126,159,38,4,327,137,138,28,4,307,166,240,27,3,436,102,160,5,0,267,50,91,9,0,150,38,69,0,0,107,7,17,0,0,24,14,26,0,0,40,91,171,52,3,317,19,20,16,0,55,1339,1403,574,32,3348
120106611,3,5,6,0,14,31,8,5,0,44,6,0,29,0,35,8,3,55,3,69,299,32,165,8,504,181,81,114,17,393,163,99,74,10,346,85,139,61,4,289,86,154,35,0,275,121,211,31,3,366,76,123,9,0,208,16,42,0,0,58,13,23,0,0,36,4,5,0,0,9,7,3,3,0,13,59,95,57,3,214,33,12,30,7,82,1191,1035,674,55,2955
120106612,23,6,4,0,33,47,7,9,0,63,3,4,23,0,30,21,6,44,3,74,316,43,93,4,456,179,96,108,11,394,170,116,52,3,341,133,132,47,3,315,96,146,17,0,259,109,182,26,3,320,73,123,4,3,203,22,44,4,0,70,16,35,0,0,51,7,9,0,0,16,4,11,0,0,15,87,177,47,3,314,36,18,15,0,69,1342,1155,493,33,3023
120107558,30,10,14,0,54,47,20,15,5,87,4,16,37,0,57,38,15,83,0,136,421,81,251,5,758,313,172,207,17,709,297,188,123,16,624,185,268,104,5,562,165,243,54,7,469,232,352,43,3,630,149,213,21,0,383,69,120,9,3,201,52,69,3,3,127,15,24,0,0,39,20,26,0,0,46,147,305,105,4,561,53,41,22,0,116,2237,2163,1091,68,5559
125011801,35,15,34,4,88,108,13,41,3,165,16,15,86,4,121,46,19,179,3,247,984,119,575,16,1694,792,309,496,36,1633,714,362,314,11,1401,502,583,286,14,1385,512,497,144,12,1165,582,914,136,9,1641,441,639,51,4,1135,188,375,37,3,603,164,217,8,3,392,49,109,0,0,158,61,114,3,0,178,357,597,210,9,1173,107,62,84,9,262,5658,4959,2684,140,13441
125036381,58,9,12,0,79,100,11,36,4,151,18,9,55,3,85,58,18,145,0,221,1104,85,407,20,1616,866,229,367,23,1485,868,267,221,24,1380,453,398,199,20,1070,445,411,135,9,1000,521,628,133,11,1293,354,479,26,4,863,192,377,45,4,618,145,282,3,3,433,41,91,0,0,132,86,103,5,0,194,338,506,188,8,1040,126,51,56,0,233,5773,3954,2033,133,11893
125050600,14,6,9,0,29,30,7,19,3,59,10,3,35,0,48,13,6,74,4,97,323,54,145,3,525,226,115,128,9,478,226,138,68,3,435,133,130,67,0,330,119,125,32,3,279,150,165,29,0,344,84,132,3,0,219,35,59,8,0,102,42,36,3,0,81,6,10,0,0,16,15,16,0,0,31,128,203,65,3,399,30,15,10,0,55,1584,1220,695,28,3527
125051736,30,10,3,0,43,97,14,19,0,130,12,4,36,0,52,33,13,92,4,142,779,84,203,9,1075,506,172,169,19,866,442,172,102,9,725,244,224,63,0,531,232,190,39,3,464,170,297,35,6,508,125,147,10,6,288,64,78,9,0,151,56,48,0,0,104,8,24,3,0,35,22,13,0,0,35,183,249,81,5,518,77,22,23,6,128,3080,1761,887,67,5795
125051737,24,7,13,0,44,54,9,24,3,90,15,5,57,3,80,26,7,127,0,160,591,65,285,9,950,346,155,226,21,748,359,196,139,19,713,210,278,114,8,610,192,261,60,4,517,218,413,54,8,693,138,255,15,5,413,73,130,15,0,218,56,82,0,3,141,14,22,0,0,36,31,32,4,0,67,174,303,110,7,594,72,35,51,3,161,2593,2255,1294,93,6235
125051738,11,8,0,3,22,17,6,4,0,27,4,4,21,3,32,16,8,37,0,61,156,39,67,4,266,115,72,39,5,231,83,70,32,5,190,56,95,12,3,166,39,61,7,3,110,73,78,13,3,167,31,47,3,0,81,10,21,3,0,34,11,17,0,0,28,3,4,0,0,7,3,4,0,0,7,61,93,30,3,187,20,6,8,0,34,709,633,276,32,1650
125051804,23,13,12,0,48,50,17,6,0,73,16,3,31,4,54,37,17,66,0,120,451,60,202,12,725,301,135,157,12,605,321,158,93,5,577,190,226,83,5,504,167,184,47,7,405,225,335,48,3,611,167,227,4,0,398,63,147,8,0,218,53,86,3,0,142,15,24,0,0,39,18,33,0,0,51,153,324,90,0,567,41,27,19,0,87,2291,2016,869,48,5224
125055700,22,9,3,4,38,62,15,16,0,93,9,6,50,3,68,40,9,102,3,154,631,63,239,10,943,441,145,189,24,799,384,158,111,3,656,182,227,71,10,490,160,172,33,10,375,181,231,33,4,449,85,139,8,0,232,37,61,5,0,103,26,45,0,0,71,5,5,3,0,13,17,27,5,0,49,153,209,96,3,461,68,18,30,6,122,2503,1539,994,80,5116
125103380,57,19,18,3,97,146,33,48,3,230,27,19,102,0,148,70,29,216,3,318,1416,153,540,24,2133,957,342,492,35,1826,823,395,249,24,1491,500,556,191,16,1263,441,473,106,12,1032,512,684,87,4,1287,313,479,23,0,815,142,218,18,0,378,119,133,4,0,256,28,53,0,0,81,45,50,3,4,102,354,591,194,9,1148,154,66,90,4,314,6104,4293,2381,141,12919
125104350,34,12,7,0,53,67,23,29,5,124,17,9,67,3,96,36,14,161,3,214,799,86,376,15,1276,503,196,326,35,1060,462,234,186,15,897,276,315,127,11,729,224,278,68,8,578,276,374,57,0,707,148,236,28,4,416,71,132,15,5,223,45,62,3,0,110,16,16,0,0,32,27,29,0,0,56,204,362,159,7,732,79,50,75,0,204,3284,2428,1684,111,7507
125106385,34,15,5,0,54,109,14,24,3,150,17,6,42,4,69,52,14,99,5,170,1014,97,308,10,1429,679,218,282,20,1199,629,261,141,9,1040,319,365,113,5,802,320,332,66,4,722,316,512,57,5,890,222,336,21,0,579,81,183,17,0,281,84,129,7,0,220,24,49,0,0,73,27,45,0,3,75,245,435,121,5,806,110,40,28,3,181,4282,3051,1331,76,8740
125108859,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,3,0,0,7,5,0,3,0,8,8,0,3,0,11,3,4,0,0,7,7,5,0,0,12,6,10,0,0,16,0,4,0,0,4,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,7,0,19,0,0,0,0,0,42,36,13,0,91
130057311,31,16,13,0,60,59,20,33,4,116,16,11,108,0,135,48,12,174,11,245,734,83,479,14,1310,573,191,439,29,1232,580,290,257,22,1149,414,479,242,21,1156,411,521,153,27,1112,524,845,141,23,1533,456,681,53,11,1201,183,383,38,0,604,171,271,9,3,454,46,85,11,0,142,66,124,4,3,197,307,606,186,11,1110,130,64,71,6,271,4749,4682,2411,185,12027
130103550,13,8,3,4,28,33,5,12,0,50,3,3,23,0,29,9,5,54,0,68,244,44,107,3,398,161,73,90,10,334,157,84,42,4,287,80,106,48,7,241,120,140,21,3,284,120,229,33,8,390,92,147,10,0,249,53,124,15,0,192,55,82,3,0,140,5,23,0,0,28,20,33,0,6,59,72,179,46,0,297,46,33,25,0,104,1283,1318,532,45,3178
130103660,21,7,0,0,28,27,7,4,0,38,3,3,11,0,17,3,8,12,0,23,176,24,26,0,226,71,49,35,7,162,96,58,20,3,177,31,69,9,3,112,48,52,9,0,109,61,51,6,3,121,32,51,3,0,86,12,23,3,0,38,10,19,0,0,29,5,5,0,0,10,8,5,0,0,13,46,95,19,4,164,24,9,9,0,42,674,535,166,20,1395
130104201,19,3,0,0,22,24,5,3,0,32,6,3,10,0,19,5,4,10,0,19,147,24,33,0,204,98,60,26,3,187,71,45,7,3,126,52,60,23,0,135,57,58,4,0,119,47,87,12,0,146,38,55,0,0,93,14,29,3,0,46,16,12,0,0,28,0,11,0,0,11,10,10,0,0,20,40,93,11,3,147,14,7,6,0,27,658,566,148,9,1381
130104920,11,3,3,0,17,25,3,4,0,32,3,3,21,0,27,9,11,29,5,54,206,22,72,3,303,123,48,75,14,260,122,65,32,3,222,62,92,32,5,191,73,73,23,3,172,96,115,9,3,223,44,70,5,0,119,34,52,5,0,91,28,22,3,0,53,7,9,0,0,16,10,13,0,0,23,65,130,23,0,218,27,13,11,3,54,945,744,347,39,2075
130107314,26,7,3,5,41,40,13,12,0,65,10,4,19,0,33,17,5,42,3,67,356,36,83,3,478,183,106,88,7,384,157,104,47,3,311,100,135,32,7,274,108,115,13,0,236,115,183,19,3,320,83,119,7,0,209,42,69,3,0,114,41,52,3,0,96,15,18,0,0,33,20,31,0,0,51,120,216,36,3,375,40,31,21,3,95,1473,1244,428,37,3182
130150111,11,0,10,3,24,31,7,17,4,59,4,5,34,0,43,18,11,74,4,107,232,44,176,11,463,209,98,173,13,493,215,121,96,8,440,159,171,91,11,432,148,183,55,4,390,227,288,68,7,590,172,216,23,0,411,97,152,22,3,274,72,124,0,3,199,21,48,4,0,73,32,48,3,0,83,133,222,66,8,429,34,27,34,0,95,1815,1765,946,79,4605
130150112,12,3,0,0,15,13,0,0,0,13,3,0,3,0,6,9,4,7,0,20,44,8,10,3,65,55,15,18,0,88,63,15,6,0,84,43,36,17,0,96,32,43,7,0,82,53,90,8,0,151,70,72,7,4,153,27,51,0,0,78,22,38,3,0,63,12,17,0,0,29,14,26,0,0,40,30,97,10,0,137,8,11,4,0,23,510,526,100,7,1143
130153010,16,0,3,0,19,38,5,5,0,48,9,7,22,0,38,18,13,42,0,73,265,32,70,5,372,149,59,67,20,295,157,84,34,6,281,86,92,36,3,217,95,74,21,0,190,96,109,13,3,221,51,84,8,0,143,20,28,3,0,51,11,21,0,0,32,7,10,0,0,17,11,14,0,0,25,75,113,42,6,236,32,19,21,0,72,1136,764,387,43,2330
130153650,7,7,3,0,17,15,4,4,3,26,0,0,11,0,11,4,4,22,3,33,92,12,40,3,147,65,37,32,3,137,68,45,21,5,139,50,69,17,3,139,43,59,5,0,107,54,70,4,0,128,24,38,0,0,62,11,21,0,0,32,12,7,0,0,19,3,0,0,0,3,5,5,0,0,10,29,82,13,0,124,19,10,3,0,32,501,470,175,20,1166
130154202,19,13,8,0,40,27,13,14,0,54,3,10,20,0,33,13,4,47,3,67,275,36,123,5,439,153,78,129,5,365,186,99,79,8,372,92,119,52,7,270,98,135,17,0,250,101,178,25,6,310,60,109,3,3,175,25,55,7,0,87,19,37,0,0,56,11,10,0,0,21,19,17,0,0,36,76,156,45,5,282,40,28,23,4,95,1217,1097,592,46,2952
130157400,14,0,4,0,18,34,13,6,3,56,8,8,25,3,44,19,8,26,6,59,206,29,63,4,302,119,59,50,8,236,103,56,30,3,192,58,71,28,3,160,69,69,5,0,143,72,83,7,3,165,38,46,3,0,87,17,27,3,0,47,10,22,0,0,32,0,0,4,0,4,7,3,0,0,10,72,88,28,3,191,27,9,9,0,45,873,591,291,36,1791
