region_id,CF_no_children_F,CF_no_children_P,CF_ChU15_a_DSs_a_NdCh_F,CF_ChU15_a_DSs_a_NdCh_P,CF_ChU15_a_DSs_a_no_NdCh_F,CF_ChU15_a_DSs_a_no_NdCh_P,CF_ChU15_a_no_DSs_a_NdCh_F,CF_ChU15_a_no_DSs_a_NdCh_P,CF_ChU15_a_no_DSs_a_no_NdCh_F,CF_ChU15_a_no_DSs_a_no_NdCh_P,CF_ChU15_a_Total_F,CF_ChU15_a_Total_P,CF_no_ChU15_a_DSs_a_NdCh_F,CF_no_ChU15_a_DSs_a_NdCh_P,CF_no_ChU15_a_DSs_a_no_NdCh_F,CF_no_ChU15_a_DSs_a_no_NdCh_P,CF_no_ChU15_a_no_DSs_a_NdCh_F,CF_no_ChU15_a_no_DSs_a_NdCh_P,CF_no_ChU15_a_Total_F,CF_no_ChU15_a_Total_P,CF_Total_F,CF_Total_P,OPF_ChU15_a_DSs_a_NdCh_F,OPF_ChU15_a_DSs_a_NdCh_P,OPF_ChU15_a_DSs_a_no_NdCh_F,OPF_ChU15_a_DSs_a_no_NdCh_P,OPF_ChU15_a_no_DSs_a_NdCh_F,OPF_ChU15_a_no_DSs_a_NdCh_P,OPF_ChU15_a_no_DSs_no_NdCh_F,OPF_ChU15_a_no_DSs_no_NdCh_P,OPF_ChU15_a_Total_F,OPF_ChU15_a_Total_P,OPF_no_ChU15_a_DSs_a_NdCh_F,OPF_no_ChU15_a_DSs_a_NdCh_P,OPF_no_ChU15_a_DSs_no_NdCh_F,OPF_no_ChU15_a_DSs_no_NdCh_P,OPF_no_ChU15_no_DSs_a_NdCh_F,OPF_no_ChU15_no_DSs_a_NdCh_P,OPF_no_ChU15_a_Total_F,OPF_no_ChU15_a_Total_P,OPF_Total_F,OPF_Total_P,Other_family_F,Other_family_P,Total_F,Total_P
125051738,708,1401,16,92,81,374,26,126,308,1263,431,1855,20,78,53,157,131,407,204,642,635,2497,3,27,20,76,10,43,129,379,162,525,10,24,27,58,77,160,114,242,276,767,30,64,1649,4729
125051804,2291,4531,44,251,215,973,64,283,1066,4215,1389,5722,88,355,177,548,362,1103,627,2006,2016,7728,12,62,72,255,24,90,419,1135,527,1542,31,93,77,169,235,487,343,749,870,2291,50,108,5227,14658
125055700,2503,4973,24,117,197,937,47,215,808,3282,1076,4551,50,199,119,379,293,874,462,1452,1538,6003,14,57,87,338,53,188,444,1294,598,1877,25,84,92,185,280,592,397,861,995,2738,79,166,5115,13880
125103380,6105,12105,78,445,482,2236,159,716,2215,9030,2934,12427,175,707,370,1148,814,2506,1359,4361,4293,16788,31,137,187,656,99,352,1108,3122,1425,4267,52,155,218,467,685,1460,955,2082,2380,6349,141,285,12919,35527
125104350,3283,6513,51,277,274,1348,101,457,1210,4957,1636,7039,99,386,205,619,489,1496,793,2501,2429,9540,19,83,133,478,77,335,823,2449,1052,3345,34,106,133,281,467,999,634,1386,1686,4731,111,233,7509,21017
125106385,4281,8486,46,239,370,1670,94,408,1568,6347,2078,8664,125,481,248,776,601,1842,974,3099,3052,11763,22,103,109,391,53,190,585,1597,769,2281,31,101,137,291,394,821,562,1213,1331,3494,76,161,8740,23904
125108859,43,79,0,0,4,6,0,4,25,90,29,100,3,3,0,4,6,13,9,20,38,120,0,0,0,5,0,0,3,4,3,9,0,3,0,0,6,6,6,9,9,18,0,0,90,217
130057311,4748,9374,64,353,457,2108,152,689,2659,10516,3332,13666,177,718,333,1038,841,2589,1351,4345,4683,18011,38,165,153,529,106,365,1199,3436,1496,4495,62,187,180,390,673,1438,915,2015,2411,6510,186,384,12028,34279
130103550,1282,2565,37,203,149,664,60,272,708,2871,954,4010,48,206,77,230,239,719,364,1155,1318,5165,3,11,35,117,25,89,270,768,333,985,15,48,31,65,154,348,200,461,533,1446,45,95,3178,9271
130103660,673,1327,8,41,57,256,18,74,308,1230,391,1601,17,61,33,101,95,283,145,445,536,2046,3,7,14,43,7,36,73,191,97,277,0,6,8,18,61,118,69,142,166,419,17,22,1392,3814
130104201,660,1305,7,46,71,328,12,50,290,1193,380,1617,23,90,47,139,117,348,187,577,567,2194,4,14,10,45,0,8,77,212,91,279,3,3,8,15,45,106,56,124,147,403,9,27,1383,3929
130104920,945,1862,18,98,76,324,28,131,408,1630,530,2183,26,96,70,202,119,362,215,660,745,2843,3,10,15,63,9,35,169,492,196,600,6,16,32,60,113,239,151,315,347,915,39,76,2076,5696
130107314,1473,2898,30,140,148,671,38,168,640,2550,856,3529,30,122,107,324,251,758,388,1204,1244,4733,7,22,29,105,13,51,191,570,240,748,7,16,32,69,150,314,189,399,429,1147,35,74,3181,8852
130150111,1814,3568,41,240,180,832,57,256,1021,4004,1299,5332,70,294,153,503,244,738,467,1535,1766,6867,20,88,75,263,37,141,482,1322,614,1814,15,45,87,189,231,471,333,705,947,2519,80,158,4607,13112
130150112,510,1004,8,45,88,415,14,53,228,932,338,1445,27,111,74,236,87,260,188,607,526,2052,0,0,6,28,3,5,42,105,51,138,7,15,19,38,24,65,50,118,101,256,8,14,1145,3326
130153010,1138,2241,10,63,86,373,18,77,434,1769,548,2282,17,86,66,194,133,389,216,669,764,2951,7,25,33,112,9,32,181,537,230,706,15,39,37,81,104,213,156,333,386,1039,43,83,2331,6314
130153650,501,998,21,111,46,223,26,131,253,1033,346,1498,6,30,27,78,91,268,124,376,470,1874,3,13,14,52,6,38,82,251,105,354,4,16,14,23,52,110,70,149,175,503,19,36,1165,3411
130154202,1216,2413,14,88,136,672,35,134,630,2529,815,3423,37,148,56,163,190,589,283,900,1098,4323,10,41,48,179,26,122,306,904,390,1246,9,31,47,98,146,316,202,445,592,1691,46,86,2952,8513
130157400,875,1712,3,9,54,258,16,68,342,1429,415,1764,20,74,39,112,119,365,178,551,593,2315,8,30,22,94,10,47,125,393,165,564,4,12,24,49,98,209,126,270,291,834,32,63,1791,4924
130157650,709,1386,15,73,75,365,12,60,381,1536,483,2034,33,148,68,206,125,367,226,721,709,2755,0,5,24,101,8,30,95,265,127,401,4,18,28,52,60,130,92,200,219,601,25,49,1662,4791
130157850,429,845,6,42,36,156,12,57,172,672,226,927,11,46,30,81,51,148,92,275,318,1202,6,25,7,24,0,4,45,141,58,194,0,3,3,6,39,71,42,80,100,274,13,22,860,2343
130205300,1223,2434,25,137,127,540,55,268,853,3390,1060,4335,37,161,81,232,208,657,326,1050,1386,5385,9,45,36,139,43,170,333,976,421,1330,18,54,31,66,181,402,230,522,651,1852,62,134,3322,9805
130205750,1428,2821,25,137,127,573,59,260,839,3396,1050,4366,65,255,93,270,224,699,382,1224,1432,5590,8,35,47,174,23,76,247,739,325,1024,14,27,35,79,152,329,201,435,526,1459,49,99,3435,9969
135012601,3403,6701,80,417,386,1724,151,707,2206,8878,2823,11726,130,535,280,855,617,1903,1027,3293,3850,15019,37,180,150,574,100,374,924,2598,1211,3726,52,178,140,301,457,965,649,1444,1860,5170,146,300,9259,27190
135052604,406,791,10,50,57,272,18,79,222,886,307,1287,18,77,27,77,89,262,134,416,441,1703,0,5,7,31,4,10,47,125,58,171,4,14,8,17,32,66,44,97,102,268,8,20,957,2782
135052950,530,1029,4,29,55,246,15,62,231,923,305,1260,17,68,32,95,82,234,131,397,436,1657,5,25,10,36,8,26,109,322,132,409,3,18,15,27,51,109,69,154,201,563,15,40,1182,3289
135055271,2155,4250,34,209,225,1032,83,381,1158,4592,1500,6214,72,286,141,448,375,1122,588,1856,2088,8070,6,23,49,172,30,114,372,987,457,1296,17,43,64,134,221,455,302,632,759,1928,63,134,5065,14382
135055850,703,1377,17,82,68,300,20,99,375,1574,480,2055,18,80,51,145,115,342,184,567,664,2622,0,4,21,86,21,72,195,617,237,779,4,26,23,46,85,164,112,236,349,1015,26,62,1742,5076
135058020,1180,2311,15,71,118,511,27,143,506,2125,666,2850,41,157,66,196,134,394,241,747,907,3597,3,18,39,168,15,48,186,535,243,769,12,21,29,61,103,211,144,293,387,1062,40,86,2514,7056
135058150,871,1729,19,83,95,431,26,131,433,1767,573,2412,24,95,40,124,148,450,212,669,785,3081,6,33,21,83,29,101,228,672,284,889,12,38,20,42,124,269,156,349,440,1238,47,91,2143,6139
135100950,276,540,4,18,29,128,15,71,193,778,241,995,9,34,17,55,50,139,76,228,317,1223,0,5,5,34,9,29,66,191,80,259,0,4,0,3,48,87,48,94,128,353,11,19,732,2135
135102150,441,880,8,39,48,204,21,84,174,713,251,1040,10,47,21,59,76,225,107,331,358,1371,4,27,13,36,21,85,112,365,150,513,4,17,8,18,73,155,85,190,235,703,27,54,1061,3008
135107900,597,1187,6,33,32,157,37,178,317,1251,392,1619,10,40,26,71,107,323,143,434,535,2053,5,26,15,69,22,81,183,549,225,725,0,3,12,28,107,234,119,265,344,990,35,79,1511,4309
135107950,321,640,0,7,18,72,9,33,184,723,211,835,10,40,18,58,54,160,82,258,293,1093,4,15,6,21,3,17,64,190,77,243,3,6,4,12,40,82,47,100,124,343,9,21,747,2097
135151150,242,478,4,23,19,74,11,59,171,685,205,841,5,19,13,33,35,110,53,162,258,1003,5,19,8,19,4,21,69,214,86,273,0,0,9,17,29,69,38,86,124,359,17,40,641,1880
135151200,119,239,7,37,14,55,3,33,93,374,117,499,8,28,3,14,24,74,35,116,152,615,4,9,12,48,0,13,69,220,85,290,0,3,6,7,31,82,37,92,122,382,23,43,416,1279
135151750,488,949,5,40,45,192,22,95,324,1294,396,1621,15,66,28,75,61,187,104,328,500,1949,0,8,8,29,6,10,89,236,103,283,0,4,14,31,58,117,72,152,175,435,18,44,1181,3377
140030471,3149,6248,59,374,342,1588,106,506,2007,8066,2514,10534,137,556,274,889,546,1708,957,3153,3471,13687,22,99,125,439,61,233,720,2007,928,2778,30,88,134,278,383,807,547,1173,1475,3951,134,270,8229,24156
140070473,643,1244,13,88,87,417,26,102,334,1346,460,1953,39,155,55,181,100,306,194,642,654,2595,4,18,7,26,3,7,60,160,74,211,9,24,20,40,48,104,77,168,151,379,13,28,1461,4246
140070850,745,1460,18,97,89,432,23,120,453,1865,583,2514,37,164,49,153,133,407,219,724,802,3238,4,16,17,70,10,49,115,318,146,453,6,13,26,55,103,212,135,280,281,733,25,58,1853,5489
140071400,1575,3092,57,327,161,758,52,226,844,3502,1114,4813,67,259,107,332,259,794,433,1385,1547,6198,6,30,38,136,14,37,180,498,238,701,12,30,34,85,133,279,179,394,417,1095,36,78,3575,10463
140074870,2207,4370,41,249,213,964,95,401,1052,4231,1401,5845,93,381,128,409,419,1317,640,2107,2041,7952,12,49,61,229,39,145,432,1178,544,1601,18,58,78,165,323,687,419,910,963,2511,94,192,5305,15025
140075274,433,844,3,13,46,207,11,48,173,685,233,953,11,39,25,79,48,158,84,276,317,1229,4,13,8,36,9,17,66,184,87,250,3,4,7,19,52,100,62,123,149,373,9,19,908,2465
140076100,606,1190,7,39,46,215,26,96,322,1329,401,1679,26,103,45,140,99,295,170,538,571,2217,5,22,18,58,6,25,77,232,106,337,3,11,10,18,63,136,76,165,182,502,4,13,1363,3922
140150800,731,1425,13,60,83,391,22,107,365,1580,483,2138,18,71,56,174,93,275,167,520,650,2658,0,6,12,49,6,19,89,233,107,307,3,15,20,39,56,116,79,170,186,477,13,28,1580,4588
140152350,1507,2988,33,179,151,707,50,219,613,2503,847,3608,41,156,102,317,216,666,359,1139,1206,4747,4,13,39,147,18,81,211,623,272,864,6,22,30,72,147,324,183,418,455,1282,38,80,3206,9097
140152900,1094,2169,16,73,110,495,35,168,508,2106,669,2842,25,100,66,189,136,409,227,698,896,3540,9,29,37,136,15,61,196,557,257,783,3,10,27,53,128,276,158,339,415,1122,36,83,2441,6914
140154600,749,1480,16,98,50,223,24,103,427,1714,517,2138,21,84,50,143,111,352,182,579,699,2717,0,9,22,72,22,79,133,379,177,539,5,19,18,36,80,172,103,227,280,766,37,83,1765,5046
140156200,1526,2992,37,224,173,829,51,219,853,3536,1114,4808,61,229,115,348,236,727,412,1304,1526,6112,9,44,54,187,29,103,342,965,434,1299,12,45,61,124,192,410,265,579,699,1878,43,86,3794,11068
140158100,523,1017,4,30,41,193,8,33,204,823,257,1079,15,49,34,103,61,170,110,322,367,1401,3,13,11,34,0,5,64,172,78,224,4,10,11,28,49,103,64,141,142,365,12,29,1044,2812
140206150,3568,7030,82,476,434,2014,151,706,2425,9635,3092,12831,172,706,264,819,663,2052,1099,3577,4191,16408,28,125,129,489,90,337,840,2380,1087,3331,49,157,143,301,520,1106,712,1564,1799,4895,143,300,9701,28633
145056181,1161,2280,30,178,173,789,53,215,804,3178,1060,4360,89,386,152,497,240,720,481,1603,1541,5963,3,8,16,51,7,20,115,306,141,385,14,44,22,41,55,124,91,209,232,594,18,36,2952,8873
145056470,3453,6860,82,447,464,2148,116,527,2708,10471,3370,13593,258,1059,332,1109,832,2642,1422,4810,4792,18403,19,95,113,377,68,227,672,1748,872,2447,57,179,137,294,564,1226,758,1699,1630,4146,174,360,10049,29769
145101050,293,577,4,25,26,131,15,45,127,555,172,756,10,34,24,76,38,110,72,220,244,976,0,8,4,7,0,6,43,133,47,154,3,3,10,29,32,62,45,94,92,248,8,17,637,1818
145103311,2062,4068,53,291,192,911,82,378,1177,4612,1504,6192,97,389,154,483,419,1316,670,2188,2174,8380,17,56,79,257,39,140,542,1459,677,1912,30,83,94,203,325,687,449,973,1126,2885,82,173,5444,15506
145103314,890,1744,21,120,76,374,26,114,343,1383,466,1991,29,118,61,190,158,468,248,776,714,2767,4,13,19,70,0,10,78,221,101,314,0,7,19,35,71,138,90,180,191,494,22,49,1817,5054
145103700,492,971,9,62,53,242,7,38,193,775,262,1117,14,43,15,51,61,175,90,269,352,1386,0,4,9,28,3,10,63,183,75,225,3,8,5,20,49,89,57,117,132,342,13,30,989,2729
145106184,483,949,3,21,46,198,10,38,207,825,266,1082,10,46,26,80,54,163,90,289,356,1371,0,3,12,33,3,16,58,165,73,217,3,15,13,22,38,80,54,117,127,334,6,9,972,2663
145107640,964,1885,14,73,96,433,20,96,406,1647,536,2249,43,165,61,194,143,439,247,798,783,3047,3,11,23,70,9,36,89,237,124,354,7,22,16,41,98,202,121,265,245,619,30,61,2022,5612
145108710,1718,3356,41,227,214,987,60,277,1124,4466,1439,5957,90,349,157,496,297,920,544,1765,1983,7722,9,37,23,84,17,48,180,466,229,635,15,41,51,108,140,296,206,445,435,1080,23,49,4159,12207
145108750,1292,2544,39,205,163,759,46,207,735,2972,983,4143,53,190,96,306,199,611,348,1107,1331,5250,15,40,35,148,19,65,289,800,358,1053,16,44,30,60,154,331,200,435,558,1488,43,87,3224,9369
145150550,4521,8886,60,336,362,1660,92,416,1621,6387,2135,8799,108,426,281,856,526,1570,915,2852,3050,11651,14,61,120,397,33,123,618,1696,785,2277,37,107,180,384,334,667,551,1158,1336,3435,72,147,8979,24119
145152750,5326,10482,55,298,312,1431,105,489,1563,6192,2035,8410,112,448,266,814,581,1758,959,3020,2994,11430,19,110,133,460,50,192,746,2063,948,2825,52,147,131,284,459,939,642,1370,1590,4195,97,199,10007,26306
145201000,322,622,3,10,33,134,7,28,143,569,186,741,4,23,15,48,34,101,53,172,239,913,3,4,6,20,0,7,38,112,47,143,3,5,10,19,34,69,47,93,94,236,5,15,660,1786
145202050,1169,2312,14,70,130,606,34,165,547,2187,725,3028,39,160,93,277,147,422,279,859,1004,3887,4,34,30,107,8,31,190,492,232,664,11,24,26,50,135,277,172,351,404,1015,27,51,2604,7265
145207050,710,1398,12,65,83,366,10,53,464,1774,569,2258,22,85,53,158,93,283,168,526,737,2784,3,17,14,47,7,16,76,189,100,269,5,15,28,56,52,111,85,182,185,451,16,32,1648,4665
150057751,5403,10647,112,660,595,2846,197,853,3442,13749,4346,18108,235,972,428,1386,857,2661,1520,5019,5866,23127,24,125,195,696,122,470,1191,3265,1532,4556,73,224,205,447,700,1481,978,2152,2510,6708,253,524,14032,41006
150102000,495,982,10,65,59,280,11,44,243,1043,323,1432,18,79,29,99,74,226,121,404,444,1836,4,16,5,24,6,29,75,216,90,285,3,10,13,30,37,73,53,113,143,398,11,24,1093,3240
150102200,1006,1966,14,71,79,367,19,89,395,1589,507,2116,20,84,69,217,104,320,193,621,700,2737,7,16,21,67,9,46,141,392,178,521,6,21,30,62,88,181,124,264,302,785,22,48,2030,5536
150103500,449,885,16,70,47,233,10,52,233,976,306,1331,16,65,19,57,77,235,112,357,418,1688,3,7,7,36,5,24,57,168,72,235,6,9,4,11,45,90,55,110,127,345,11,29,1005,2947
150104300,542,1080,14,88,56,257,17,88,322,1349,409,1782,30,118,45,140,103,316,178,574,587,2356,4,7,19,73,0,0,110,319,133,399,4,11,17,33,71,147,92,191,225,590,14,22,1368,4048
150104950,361,714,7,51,39,179,17,58,189,788,252,1076,13,56,27,73,56,156,96,285,348,1361,0,0,5,25,6,21,27,75,38,121,5,7,10,22,37,78,52,107,90,228,12,22,811,2325
150105800,615,1204,8,59,96,443,17,76,303,1240,424,1818,21,71,55,162,106,326,182,559,606,2377,0,10,8,39,10,24,149,439,167,512,3,16,16,35,76,154,95,205,262,717,24,54,1507,4352
150107350,717,1420,14,86,72,345,24,105,317,1316,427,1852,21,86,53,151,96,290,170,527,597,2379,5,13,15,58,3,17,105,300,128,388,4,17,20,38,74,160,98,215,226,603,16,36,1556,4438
150107500,1249,2468,24,128,124,554,44,221,676,2748,868,3651,55,206,91,286,218,674,364,1166,1232,4817,0,14,27,86,21,73,203,558,251,731,14,39,38,78,135,276,187,393,438,1124,33,69,2952,8478
150107754,532,1051,14,95,99,461,18,73,348,1452,479,2081,32,135,67,203,94,286,193,624,672,2705,3,10,7,25,3,7,58,150,71,192,4,12,14,34,44,96,62,142,133,334,12,27,1349,4117
150151600,299,589,7,34,41,169,6,33,161,645,215,881,8,23,23,62,42,131,73,216,288,1097,3,12,6,15,3,11,38,127,50,165,0,8,0,0,36,66,36,74,86,239,7,15,680,1940
150153450,2320,4627,70,379,299,1415,112,538,1657,6839,2138,9171,135,565,145,460,575,1874,855,2899,2993,12070,21,113,49,157,43,149,399,1131,512,1550,31,100,58,126,296,659,385,885,897,2435,101,215,6311,19347
150153850,327,641,8,35,42,174,11,53,165,652,226,914,11,31,23,60,56,173,90,264,316,1178,0,16,11,39,0,10,63,179,74,244,9,18,7,18,42,84,58,120,132,364,9,26,784,2209
150154750,1023,2035,16,98,134,656,52,233,648,2659,850,3646,40,156,90,285,227,678,357,1119,1207,4765,7,34,40,123,21,82,227,664,295,903,18,54,33,72,123,269,174,395,469,1298,37,78,2736,8176
150155550,248,485,0,16,21,96,7,38,147,591,175,741,8,25,13,34,46,152,67,211,242,952,3,5,3,19,3,11,57,169,66,204,4,10,10,14,24,53,38,77,104,281,9,21,603,1739
155050050,4936,9718,84,472,532,2434,151,692,2839,11139,3606,14737,217,887,425,1360,746,2312,1388,4559,4994,19296,28,115,155,554,79,317,1022,2765,1284,3751,78,258,241,520,607,1264,926,2042,2210,5793,177,360,12317,35167
155053341,408,802,17,88,50,232,19,84,254,1049,340,1453,21,77,45,148,113,348,179,573,519,2026,3,14,7,27,3,10,35,105,48,156,9,25,13,31,36,80,58,136,106,292,8,9,1041,3129
155102300,1567,3090,19,96,124,590,41,178,622,2479,806,3343,44,167,74,235,156,479,274,881,1080,4224,6,35,31,110,18,60,182,504,237,709,10,36,30,64,105,216,145,316,382,1025,27,57,3056,8396
155103342,719,1417,13,68,91,450,23,109,342,1417,469,2044,21,87,50,154,99,287,170,528,639,2572,6,23,24,85,16,56,103,288,149,452,4,8,14,31,61,128,79,167,228,619,23,40,1609,4648
155107450,462,895,14,52,39,185,6,41,175,730,234,1008,6,29,34,97,44,136,84,262,318,1270,3,4,9,36,3,7,47,148,62,195,0,3,9,15,36,69,45,87,107,282,6,19,893,2466
155107700,159,310,0,0,16,76,4,20,63,268,83,364,8,32,7,16,17,50,32,98,115,462,0,0,3,13,3,7,15,53,21,73,0,3,0,0,13,22,13,25,34,98,4,7,312,877
155150650,1145,2247,18,109,101,465,20,92,381,1554,520,2220,40,154,62,187,121,359,223,700,743,2920,4,8,24,66,7,39,129,364,164,477,7,26,35,64,66,136,108,226,272,703,28,54,2188,5924
155151860,186,364,5,21,31,163,4,15,113,481,153,680,9,23,15,47,28,91,52,161,205,841,0,0,0,8,0,0,17,44,17,52,0,0,0,7,13,22,13,29,30,81,7,13,428,1299
155152500,837,1645,11,61,87,394,23,108,365,1469,486,2032,27,102,55,152,99,299,181,553,667,2585,4,23,29,112,22,93,155,400,210,628,14,37,32,68,99,212,145,317,355,945,28,55,1887,5230
155154250,175,340,3,20,31,107,3,24,84,344,121,495,8,25,12,38,27,86,47,149,168,644,0,0,4,10,0,3,16,52,20,65,3,4,0,3,13,26,16,33,36,98,5,13,384,1095
155155500,1019,2013,15,74,80,378,17,79,363,1423,475,1954,31,128,51,153,106,332,188,613,663,2567,3,5,21,53,11,35,101,294,136,387,3,10,16,26,65,141,84,177,220,564,18,37,1920,5181
155157800,566,1126,11,35,56,244,12,53,199,800,278,1132,12,64,40,120,68,206,120,390,398,1522,0,4,6,17,11,24,48,149,65,194,3,12,8,15,38,71,49,98,114,292,6,18,1084,2958
155200300,250,495,3,30,33,143,0,11,138,556,174,740,10,38,14,45,59,189,83,272,257,1012,0,0,6,21,5,13,30,87,41,121,3,5,9,17,22,43,34,65,75,186,8,21,590,1714
155208200,831,1653,15,89,64,309,28,128,400,1613,507,2139,33,136,52,165,114,339,199,640,706,2779,3,11,20,84,10,41,117,309,150,445,6,13,17,39,81,175,104,227,254,672,20,39,1811,5143
160101250,2102,4145,23,127,151,681,93,413,834,3268,1101,4489,59,242,106,322,372,1108,537,1672,1638,6161,10,59,69,248,53,182,519,1418,651,1907,21,65,69,143,306,652,396,860,1047,2767,67,145,4854,13218
160101700,191,376,8,39,15,83,7,44,96,372,126,538,3,10,4,16,26,76,33,102,159,640,3,13,6,21,3,22,55,186,67,242,3,0,10,21,36,89,49,110,116,352,13,29,479,1397
160108809,76,149,4,13,6,16,0,6,54,210,64,245,3,5,7,7,11,41,21,53,85,298,0,0,4,5,0,0,7,16,11,21,0,0,0,0,10,19,10,19,21,40,4,12,186,499
185019779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
