region_id,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
105607425,8,5,19,42,68,131,223,181,123,800,3,6,18,16,33,27,46,53,16,218,87,92,153,196,220,210,210,133,70,1371,1201,2816,4100,5366,6399,5757,3631,1392,525,31187
105655150,6,3,13,17,27,53,105,102,89,415,3,3,10,10,7,3,6,11,3,56,104,170,592,436,301,309,254,220,212,2598,719,2011,6653,7037,5402,3938,2798,1694,858,31110
105656370,8,9,13,28,53,138,211,215,162,837,0,0,11,11,13,11,10,20,14,90,113,139,223,398,410,427,387,376,330,2803,1374,2770,4852,8170,8790,7868,5279,2935,1515,43553
105658000,17,16,87,138,268,540,650,746,479,2941,0,30,46,71,68,88,118,132,53,606,237,357,950,1048,988,829,831,976,1105,7321,3011,7270,18052,23366,19655,14559,10732,7124,3871,107640
105703101,16,9,27,64,151,340,354,518,384,1863,0,0,0,14,17,19,11,19,10,90,179,170,280,411,543,567,635,840,731,4356,1918,3506,5832,8389,9666,8741,6407,4983,2353,51795
105703104,53,45,98,188,448,749,727,871,595,3774,12,6,11,26,38,38,32,43,23,229,323,303,627,835,1010,889,1079,1188,881,7135,2877,5409,10583,12684,13499,11864,8770,5842,2768,74296
105708551,46,46,109,192,473,874,994,881,476,4091,4,3,11,18,23,62,67,36,17,241,284,202,407,586,628,724,1008,1142,505,5486,2650,3928,8013,10044,9708,9125,8237,5277,1899,58881
105708554,30,48,110,175,337,642,679,741,437,3199,0,6,13,17,18,31,37,37,30,189,243,225,417,555,648,658,748,858,538,4890,2462,4287,7880,9227,9956,8642,6377,4410,1927,55168
110051720,44,49,100,172,344,791,625,569,314,3008,0,6,8,7,23,36,42,53,47,222,198,215,510,547,558,620,470,483,191,3792,1818,3101,6260,6695,6762,6569,3964,2318,865,38352
110054651,35,27,63,133,304,565,652,670,378,2827,3,0,7,20,21,21,16,13,15,116,200,157,249,395,529,583,648,737,440,3938,2094,3283,5474,7842,8843,8289,6149,3979,1501,47454
110054653,42,30,89,118,289,602,618,805,504,3097,3,0,14,26,21,24,32,33,24,177,162,150,327,415,482,498,571,641,270,3516,2383,4515,9402,10322,10261,9287,6176,4167,1593,58106
110054655,38,33,72,104,299,537,532,602,460,2677,3,0,13,21,40,51,38,11,9,186,149,115,188,284,372,407,522,538,373,2948,1847,2987,4737,6117,7200,7369,5800,3742,1718,41517
110055050,35,38,97,180,384,608,612,603,335,2892,6,3,19,6,16,25,20,13,14,122,240,205,392,512,540,488,500,484,211,3572,2412,4191,8646,9572,9116,7701,4706,2795,1053,50192
110055903,23,23,76,89,184,360,335,418,314,1822,0,6,22,85,230,96,57,42,12,550,140,286,560,426,501,455,421,421,266,3476,1347,4802,8864,6681,6963,5942,3476,2431,1163,41669
110055904,19,24,60,98,212,451,453,463,268,2048,3,8,15,16,19,23,22,26,14,146,152,204,304,312,318,343,383,469,384,2869,1895,3802,5910,5754,5495,5001,3495,2306,1092,34750
110055905,29,22,49,90,193,319,429,617,383,2131,0,6,9,14,26,28,46,60,16,205,130,214,359,380,450,369,410,594,477,3383,1595,4302,7273,7499,7240,5626,4059,3308,1605,42507
110056400,35,36,67,133,286,627,696,625,307,2812,3,6,7,17,36,33,30,27,9,168,212,203,367,470,571,648,784,711,423,4389,2099,3372,6179,8118,8929,8831,7269,3865,1379,50041
110102700,8,0,7,12,42,96,141,113,59,478,0,0,3,3,3,0,3,0,6,18,27,21,33,59,71,70,76,61,26,444,277,357,696,1033,1334,1284,884,420,164,6449
110103050,3,0,6,14,33,68,103,111,43,381,0,0,0,0,3,3,3,0,3,12,4,5,6,25,24,52,54,52,24,246,118,157,335,545,688,819,693,428,141,3924
110103320,19,17,45,95,191,421,574,553,277,2192,6,0,6,3,11,10,15,21,6,78,75,73,141,225,293,386,585,662,368,2808,782,1137,2223,3369,4472,5554,5625,3587,1335,28084
110105650,14,20,33,32,125,168,176,138,60,766,3,0,6,4,3,8,3,0,3,30,107,113,230,252,221,158,127,108,43,1359,581,1072,2239,2217,2178,1680,963,548,169,11647
110107000,18,8,17,48,122,208,180,188,105,894,0,6,3,12,11,12,8,9,0,61,80,71,152,174,191,190,152,97,32,1139,904,1490,2914,3382,3267,2452,1326,761,266,16762
110107620,3,10,31,28,92,199,205,167,97,832,0,3,3,3,6,6,6,6,3,36,37,28,98,108,105,138,162,155,68,899,358,767,1620,1769,1872,1747,1230,736,286,10385
115054400,3,3,11,19,50,109,155,168,137,655,0,0,7,3,7,3,6,12,4,42,35,34,74,78,125,140,141,148,96,871,595,996,1571,2351,3049,3000,2121,1376,614,15673
115056900,35,28,83,148,404,810,830,732,285,3355,7,5,8,26,26,70,84,90,27,343,189,153,300,404,505,508,597,568,166,3390,2281,3738,7234,8779,9105,7270,5120,3037,918,47482
115058451,27,80,134,180,393,823,1139,1236,730,4742,6,19,37,43,63,73,119,149,45,554,277,566,812,682,798,725,767,990,445,6062,3379,9011,13770,13126,13206,11015,7906,5789,2440,79642
115058454,53,42,133,217,566,1303,1565,1428,566,5873,0,6,22,42,69,133,201,252,65,790,270,254,462,627,733,837,947,1043,478,5651,2972,5388,10409,12488,13011,10908,8090,5398,1825,70489
115076951,29,39,74,94,212,389,338,370,202,1747,0,3,10,17,8,17,13,8,6,82,177,268,435,411,408,320,342,332,187,2880,1192,2099,3710,4063,4475,4089,2996,1979,759,25362
115106952,24,20,48,91,294,741,930,868,408,3424,7,3,0,15,15,15,37,35,9,136,178,121,239,385,601,657,907,1010,467,4565,1463,2106,4106,6242,8451,9604,8710,5344,1807,47833
115108350,25,22,42,85,160,317,370,323,162,1506,4,3,5,11,16,14,18,15,0,86,105,89,175,292,379,419,459,452,378,2748,1111,1898,3300,5393,6317,6381,5442,3001,1168,34011
120057554,24,36,64,113,212,478,804,829,492,3052,0,3,6,11,15,16,17,32,10,110,150,153,290,364,416,507,700,1072,571,4223,1457,2370,4679,6035,6892,7113,6613,5471,2207,42837
120057556,4,3,10,16,36,59,145,102,57,432,0,0,0,0,3,3,5,4,0,15,17,17,40,76,92,65,81,79,26,493,297,439,1146,1691,1689,1353,975,605,172,8367
120074851,14,19,43,92,138,248,317,456,305,1632,3,5,12,11,11,16,15,13,5,91,113,116,163,169,239,201,198,244,161,1604,1060,2215,3471,3703,4311,3847,2385,1712,749,23453
120100250,23,19,47,64,146,328,385,527,370,1909,0,3,5,8,12,9,12,11,7,67,89,88,171,246,295,314,315,411,294,2223,941,1590,3277,4885,5781,5842,4117,2924,1401,30758
120101350,10,12,25,39,91,128,151,221,194,871,5,3,13,17,7,14,5,6,3,73,104,105,224,265,345,322,208,149,91,1813,665,1222,2831,4395,5149,4629,2118,1200,567,22776
120104550,4,3,13,29,64,127,157,156,81,634,0,0,0,3,7,0,7,3,0,20,33,19,37,64,103,106,93,98,36,589,240,336,731,1022,1529,1617,874,525,205,7079
120104854,4,3,20,26,60,120,106,102,36,477,0,3,0,10,4,8,0,0,3,28,30,29,50,110,137,107,99,42,21,625,261,393,896,1744,2320,2146,900,401,116,9177
120106611,17,16,23,38,79,176,252,243,112,956,0,0,4,3,8,6,5,6,9,41,38,38,63,94,98,98,162,171,125,887,378,605,1106,1227,1340,1355,1130,818,367,8326
120106612,7,11,22,30,100,177,184,175,76,782,0,0,3,3,3,3,7,3,0,22,33,17,44,73,95,124,143,97,46,672,295,421,889,1275,1721,1720,1150,660,197,8328
120107558,9,9,32,49,124,223,246,266,180,1138,0,0,0,8,7,13,13,14,6,61,87,65,118,159,238,255,202,178,131,1433,564,846,1732,2559,3572,3110,1813,1082,525,15803
125011801,32,46,85,138,279,447,513,549,298,2387,3,7,18,28,28,29,20,26,12,171,162,173,282,363,419,430,499,634,531,3493,1602,2749,4919,6126,7099,6889,4871,3115,1393,38763
125036381,24,20,47,84,175,337,443,537,318,1985,0,0,9,5,13,14,12,13,8,74,86,124,177,205,310,357,494,655,431,2839,1005,1818,3669,4957,5737,5586,5250,3815,1587,33424
125050600,6,3,17,23,55,115,148,166,95,628,0,0,0,9,5,5,5,6,0,30,30,22,40,53,91,91,98,121,55,601,303,410,844,1479,2053,1975,1384,791,317,9556
125051736,12,10,22,35,107,237,374,310,155,1262,0,3,0,0,8,9,9,12,0,41,58,44,74,123,151,195,289,253,137,1324,464,649,1291,2171,2847,3530,2995,1727,565,16239
125051737,14,26,44,70,145,280,319,362,213,1473,0,0,8,4,6,10,15,18,7,68,73,91,193,227,217,227,254,308,158,1748,776,1245,2185,2689,3259,3103,2288,1575,646,17766
125051738,3,10,11,38,53,137,77,59,21,409,0,3,0,3,3,3,6,0,3,21,29,22,29,48,94,75,51,28,3,379,181,218,450,784,1122,1119,538,190,37,4639
125051804,11,10,37,48,78,154,208,177,96,819,0,0,8,5,10,14,14,21,3,75,54,33,86,114,164,183,170,136,59,999,557,720,1659,2277,2879,2875,1705,942,310,13924
125055700,16,12,24,44,124,312,281,331,220,1364,3,3,0,4,4,8,13,14,3,52,49,52,73,114,162,193,273,237,119,1272,477,651,1291,1867,2795,3053,2442,1477,626,14679
125103380,30,42,85,142,318,592,819,678,351,3057,6,3,3,10,9,28,18,17,9,103,154,113,211,320,434,539,598,653,391,3413,1346,1879,3603,5101,6590,7194,5845,3364,1249,36171
125104350,20,21,46,106,253,485,494,390,249,2064,0,3,12,11,13,21,23,21,5,109,122,154,312,329,370,333,357,328,194,2499,793,1217,2393,3089,4142,4414,3118,1740,716,21622
125106385,11,13,31,62,181,386,514,405,244,1847,4,6,3,4,6,9,12,11,3,58,72,36,103,174,247,312,374,424,242,1984,781,1048,2018,3533,4354,4692,4023,2382,864,23695
125108859,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,0,3,18,0,13,54,44,66,50,42,24,6,299
130057311,46,40,77,106,230,438,487,501,288,2213,0,8,12,11,16,22,17,21,12,119,188,174,341,399,448,403,469,490,293,3205,1495,2729,5259,5646,6009,5313,3846,2422,1005,33724
130103550,9,15,26,34,105,165,189,171,65,779,0,0,0,8,11,8,4,5,3,39,42,46,86,98,100,121,129,164,87,873,405,657,1287,1409,1663,1484,1152,763,268,9088
130103660,0,0,11,18,43,109,140,105,52,478,0,0,0,3,0,6,3,7,3,22,0,12,12,27,34,38,67,56,19,265,115,175,433,609,702,701,654,340,135,3864
130104201,3,6,10,16,34,102,94,72,16,353,0,0,0,0,5,3,3,0,0,11,12,8,22,41,41,43,68,34,7,276,125,173,373,633,780,730,521,251,49,3635
130104920,6,5,18,30,56,125,139,109,66,554,0,0,0,4,11,9,0,6,0,30,27,14,31,53,81,88,94,68,23,479,210,327,693,887,1054,1104,852,490,169,5786
130107314,0,5,12,31,89,169,214,146,52,718,0,0,0,0,6,13,11,7,0,37,28,16,39,72,83,127,158,113,30,666,277,415,851,1385,1685,1842,1354,662,182,8653
130150111,15,26,25,34,74,118,147,187,96,722,6,0,12,14,8,13,10,7,4,74,108,171,203,223,160,152,178,173,98,1466,1193,2304,2394,2208,2451,2065,1481,978,436,15510
130150112,0,3,0,7,11,27,23,25,6,102,0,0,0,0,0,3,0,0,0,3,7,9,10,12,33,35,27,12,3,148,120,179,222,468,781,653,392,142,32,2989
130153010,6,5,21,30,74,141,178,154,92,701,0,3,3,3,3,9,9,7,0,37,28,28,69,84,105,100,101,126,29,670,251,364,777,935,1259,1317,1065,621,221,6810
130153650,0,12,9,18,52,83,80,77,40,371,0,0,0,0,3,0,9,0,0,12,16,11,25,41,34,54,41,39,16,277,139,212,403,530,598,616,438,254,91,3281
130154202,15,7,31,48,74,181,201,190,74,821,0,0,6,0,13,12,6,11,0,48,44,32,82,74,75,103,155,150,132,847,372,578,1236,1322,1365,1299,1197,750,316,8435
130157400,4,5,21,29,45,120,126,109,52,511,0,0,0,3,0,7,12,0,3,25,21,16,40,47,102,107,103,70,32,538,172,222,511,788,1000,1207,838,430,156,5324
130157650,0,0,6,17,43,85,85,65,23,324,0,0,0,0,3,4,7,3,5,22,11,13,24,36,39,68,51,35,17,294,158,232,495,755,933,977,572,287,89,4498
130157850,3,3,7,8,22,48,63,56,36,246,0,0,0,0,6,3,4,0,0,13,10,9,15,13,13,22,35,23,8,148,76,139,253,361,415,461,385,188,76,2354
130205300,16,23,32,56,104,232,230,126,66,885,0,0,3,5,5,19,12,6,5,55,91,90,182,203,186,164,174,110,20,1220,485,833,1710,1871,1826,1508,1016,497,166,9912
130205750,13,8,27,44,93,226,199,120,45,775,0,0,0,5,5,3,13,3,3,32,62,37,91,121,139,131,147,153,84,965,417,656,1432,1643,1851,1609,1168,637,230,9643
135012601,37,24,67,113,244,397,384,375,189,1830,3,6,3,6,17,33,18,16,7,109,150,130,225,274,312,271,305,272,175,2114,1390,2272,4316,4495,4763,3860,2656,1679,678,26109
135052604,3,0,5,0,19,38,58,40,11,174,0,0,0,3,3,3,0,0,0,9,18,13,23,33,40,36,32,17,7,219,110,130,293,487,543,491,319,141,29,2543
135052950,0,3,8,28,29,65,99,72,36,340,0,0,0,0,8,5,3,4,0,20,12,9,23,35,59,54,65,47,34,338,141,188,385,489,654,585,500,287,113,3342
135055271,7,5,33,47,96,239,251,226,126,1030,0,3,0,3,6,14,18,12,7,63,83,64,125,208,167,216,216,171,91,1341,616,930,1917,2564,2659,2442,1845,1029,391,14393
135055850,3,3,17,14,64,127,111,57,19,415,0,0,3,0,3,3,7,6,3,25,35,12,35,49,55,84,90,72,29,461,193,299,633,790,873,877,656,368,98,4787
135058020,6,3,18,32,92,155,195,149,95,745,0,0,0,4,6,13,6,0,5,34,57,41,50,85,109,124,155,121,54,796,250,368,765,1072,1296,1443,1147,694,267,7302
135058150,8,7,23,49,81,155,139,113,46,621,0,3,0,0,5,3,7,7,0,25,67,110,235,173,125,94,113,106,31,1054,306,431,886,1032,1132,1122,900,548,155,6512
135100950,3,4,7,11,25,35,58,29,15,187,4,0,0,0,0,3,3,6,0,16,10,9,16,41,39,42,42,31,8,238,90,156,282,414,366,302,317,154,47,2128
135102150,8,6,7,22,42,96,78,58,18,335,0,0,0,0,3,6,10,0,0,19,29,17,20,36,38,54,74,57,15,340,151,221,398,484,566,541,374,248,72,3055
135107900,17,12,15,23,81,138,140,70,18,514,0,0,0,3,6,7,15,15,0,46,32,36,63,85,117,138,114,80,27,692,204,323,680,795,936,958,694,295,75,4960
135107950,5,6,6,12,28,63,41,29,25,215,0,0,0,0,4,3,0,0,0,7,14,10,21,18,20,28,31,26,0,168,94,124,292,322,437,370,284,148,44,2115
135151150,3,9,5,30,30,48,39,21,3,188,0,0,0,3,0,8,7,7,0,25,35,23,46,64,57,59,49,43,3,379,111,170,360,417,387,305,196,126,19,2091
