region_id,Tot_OcMngr,Tot_OcProf,Tot_OcTechTrdW,Tot_OcComPerS,Tot_OcClericAdm,Tot_OcSalesWk,Tot_OcMacOp_Driv,Tot_OcLab,Tot_OcID_NS,Tot_Tot
155107700,194,34,26,28,49,16,69,78,3,497
155150650,716,414,474,369,326,269,323,470,52,3413
155151860,431,83,50,42,54,28,38,99,12,837
155152500,353,448,478,361,423,326,251,330,53,3023
155154250,304,49,80,48,81,31,39,71,6,709
155155500,728,405,425,291,312,298,213,335,48,3055
155157800,570,191,193,142,165,97,124,244,36,1762
155200300,295,76,102,100,101,49,100,184,24,1031
155208200,678,385,387,243,312,208,242,390,49,2894
160101250,686,1049,1104,989,826,668,769,783,133,7007
160101700,231,107,40,109,53,12,44,178,13,787
160108809,229,28,29,13,21,6,25,76,9,436
185019779,3,3,6,3,3,3,3,9,3,36
199999499,338,741,542,465,394,238,349,490,93,3650
