region_id,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_unit_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_unit_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_unit_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_unit_aprt,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_Ps_not_in_s_hh_DS_Flt_ut_at,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Hs_cop_cty_ch_gp_DS_Sp_ho,R_Hs_c_ct_ch_g_DS_SD_ro_t_h_t,R_Hse_cp_cty_ch_g_DS_Fl_u_at,R_Hs_cop_cty_ch_gp_DS_Ot_dwel,R_Hse_coop_cty_ch_gp_DS_NS,R_Hse_coop_cty_ch_gp_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flt_unt_apt,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flt_unit_apt,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_unit_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flt_unt_apt,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flt_unt_apt,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_unit_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
110055050,6963,310,126,34,0,7433,9265,200,93,18,0,9576,2442,541,545,34,0,3562,998,195,193,0,0,1386,815,107,80,16,0,1018,33,27,29,0,0,89,234,17,16,41,3,311,73,5,7,3,0,88,4595,892,870,94,3,6454,79,26,38,0,0,143,361,56,60,13,0,490,21263,1484,1187,159,3,24096
110055903,4500,638,579,22,4,5743,4647,677,659,25,4,6012,1914,956,1912,28,3,4813,134,406,822,0,5,1367,931,346,471,19,7,1774,40,30,41,0,0,111,94,24,45,6,0,169,61,30,27,0,3,121,3174,1792,3318,53,18,8355,68,22,38,0,0,128,272,76,131,3,0,482,12661,3205,4725,103,26,20720
110055904,4843,369,82,4,0,5298,5640,193,81,0,4,5918,1421,465,272,3,3,2164,316,286,217,0,0,819,817,136,77,3,6,1039,54,134,36,0,0,224,95,28,3,5,0,131,60,12,14,0,0,86,2763,1061,619,11,9,4463,61,70,8,0,0,139,329,72,44,0,0,445,13636,1765,834,15,13,16263
110055905,6377,388,234,12,3,7014,6121,323,207,4,5,6660,2150,586,831,41,21,3629,290,378,656,0,3,1327,1051,217,328,16,7,1619,43,43,42,3,0,131,119,49,22,3,0,193,69,8,22,0,0,99,3722,1281,1901,63,31,6998,62,34,32,4,0,132,405,62,189,0,6,662,16687,2088,2563,83,45,21466
110056400,7759,693,261,307,0,9020,6940,411,106,34,3,7494,2337,925,403,9,3,3677,587,124,130,0,3,844,856,169,99,23,3,1150,88,52,6,0,0,146,509,55,14,111,0,689,81,22,8,0,4,115,4458,1347,660,143,13,6621,143,71,21,7,0,242,452,74,47,26,0,599,19752,2596,1095,517,16,23976
110102700,1307,4,8,8,0,1327,1087,0,0,8,0,1095,207,10,11,0,0,228,26,9,0,0,0,35,210,4,8,5,0,227,3,12,0,0,0,15,44,0,0,0,0,44,27,0,0,0,0,27,517,35,19,5,0,576,29,5,3,0,0,37,75,5,0,0,0,80,3015,49,30,21,0,3115
110103050,945,3,4,24,0,976,455,0,3,5,0,463,163,4,39,10,0,216,40,0,4,0,0,44,126,9,9,9,0,153,6,0,0,0,0,6,36,0,9,8,0,53,14,0,4,3,0,21,385,13,65,30,0,493,13,0,0,0,0,13,45,5,5,0,0,55,1843,21,77,59,0,2000
110103320,5399,799,330,245,9,6782,2888,167,92,28,4,3179,1185,380,580,17,0,2162,46,109,70,0,0,225,617,118,114,20,0,869,57,60,10,0,0,127,92,14,20,57,0,183,59,14,11,11,0,95,2056,695,805,105,0,3661,124,57,4,11,0,196,288,107,63,31,0,489,10755,1825,1294,420,13,14307
110105650,1445,37,10,17,3,1512,1804,15,28,8,0,1855,811,98,177,3,12,1101,238,25,41,0,0,304,257,4,21,0,4,286,48,9,10,0,0,67,125,0,7,20,0,152,56,0,6,3,0,65,1535,136,262,26,16,1975,26,6,3,0,0,35,114,20,15,6,0,155,4924,214,318,57,19,5532
110107000,2238,53,56,36,0,2383,2939,101,33,8,0,3081,817,201,159,5,0,1182,287,15,68,0,0,370,269,23,10,10,0,312,6,0,5,0,0,11,125,5,3,46,3,182,57,0,0,3,0,60,1561,244,245,64,3,2117,34,3,6,0,0,43,113,3,13,5,0,134,6885,404,353,113,3,7758
110107620,1776,7,18,44,3,1848,1592,8,8,7,3,1618,381,56,87,3,0,527,107,12,25,0,0,144,411,9,18,5,0,443,29,5,15,0,0,49,208,3,14,39,0,264,127,0,0,0,0,127,1263,85,159,47,0,1554,56,3,3,0,0,62,139,7,8,6,3,163,4826,110,196,104,9,5245
115054400,2858,245,195,20,0,3318,2083,146,42,3,0,2274,571,168,154,22,4,919,31,17,15,0,0,63,298,57,56,8,0,419,11,5,41,0,0,57,26,0,9,6,0,41,26,3,10,0,0,39,963,250,285,36,4,1538,27,0,96,0,0,123,99,23,35,4,0,161,6030,664,653,63,4,7414
115056900,6560,595,162,232,0,7549,7685,490,140,3,0,8318,1607,754,416,21,0,2798,1153,291,231,0,0,1675,809,192,95,15,0,1111,46,20,19,0,0,85,70,22,7,37,0,136,61,14,13,3,0,91,3746,1293,781,76,0,5896,79,36,25,6,0,146,392,79,38,18,0,527,18462,2493,1146,335,0,22436
115058451,9887,1332,1474,77,9,12779,8131,1294,1401,17,4,10847,1975,1526,3849,73,18,7441,983,1122,1208,0,3,3316,1071,386,900,32,5,2394,49,49,120,0,0,218,99,24,111,16,0,250,103,25,76,3,0,207,4280,3132,6264,124,26,13826,124,41,190,4,0,359,529,182,330,28,0,1069,22951,5981,9659,250,39,38880
115058454,11538,561,204,329,4,12636,10853,444,177,17,5,11496,2072,381,653,30,0,3136,1442,484,557,0,0,2483,1121,146,187,26,4,1484,61,72,12,0,0,145,159,21,33,54,0,267,102,8,29,3,0,142,4957,1112,1471,113,4,7657,141,70,10,10,0,231,663,85,83,29,0,860,28152,2272,1945,498,13,32880
115076951,3650,142,120,111,3,4026,3715,99,69,3,3,3889,1137,271,257,6,0,1671,654,157,185,0,0,996,464,49,67,7,0,587,81,31,57,0,0,169,249,7,10,42,10,318,41,5,4,3,0,53,2626,520,580,58,10,3794,36,20,15,0,0,71,238,34,35,9,0,316,10265,815,819,181,16,12096
115106952,10659,385,176,316,19,11555,6015,67,39,17,5,6143,2346,285,231,8,0,2870,150,62,73,0,0,285,1270,77,73,21,4,1445,80,20,22,0,0,122,211,11,15,66,0,303,142,3,5,4,0,154,4199,458,419,99,4,5179,139,74,24,8,9,254,571,49,43,37,7,707,21583,1033,701,477,44,23838
115108350,6461,376,61,42,5,6945,5402,232,11,7,3,5655,1481,330,96,20,4,1931,272,75,37,0,0,384,687,63,27,11,0,788,93,44,21,0,0,158,145,14,3,13,4,179,106,12,3,3,0,124,2784,538,187,47,8,3564,118,8,20,3,0,149,312,43,15,7,3,380,15077,1197,294,106,19,16693
120057554,5732,1729,964,654,9,9088,4305,815,447,29,5,5601,1166,948,1104,11,5,3234,181,303,216,0,0,700,700,504,396,21,7,1628,44,44,48,0,0,136,88,55,61,149,3,356,58,28,33,15,0,134,2237,1882,1858,196,15,6188,68,117,51,8,0,244,326,196,153,47,4,726,12668,4739,3473,934,33,21847
120057556,915,287,34,76,0,1312,943,381,44,3,0,1371,418,346,167,0,0,931,4,52,16,0,0,72,185,96,46,6,0,333,4,5,0,0,0,9,23,14,7,6,0,50,19,9,3,0,0,31,653,522,239,12,0,1426,9,5,0,7,0,21,33,13,15,0,0,61,2553,1208,332,98,0,4191
120074851,3618,168,133,38,0,3957,3447,102,110,16,0,3675,1024,311,569,21,0,1925,287,94,139,4,0,524,712,103,146,22,4,987,61,33,24,0,0,118,58,12,20,67,0,157,46,5,3,3,0,57,2188,558,901,117,4,3768,42,15,15,0,0,72,200,41,52,12,0,305,9495,884,1211,183,4,11777
120100250,4921,569,451,329,3,6273,3576,347,227,19,0,4169,1158,632,606,15,3,2414,224,114,263,0,0,601,661,210,171,22,0,1064,51,28,56,0,0,135,142,10,11,79,0,242,64,13,12,5,0,94,2300,1007,1119,121,3,4550,65,17,110,8,0,200,235,57,89,24,0,405,11097,1997,1996,501,6,15597
120101350,3509,196,80,131,7,3923,2917,230,56,15,5,3223,1031,320,203,5,4,1563,69,41,51,0,0,161,1177,160,127,60,8,1532,34,17,13,3,0,67,60,10,8,71,0,149,110,10,15,4,0,139,2481,558,417,143,12,3611,80,8,11,4,0,103,207,32,38,59,0,336,9194,1024,602,352,24,11196
120104550,1630,6,9,25,0,1670,997,0,0,7,0,1004,239,15,30,0,0,284,40,4,3,0,0,47,290,4,7,7,0,308,48,0,7,0,0,55,48,0,0,4,0,52,42,3,0,3,0,48,707,26,47,14,0,794,26,0,4,0,0,30,91,0,5,9,0,105,3451,32,65,55,0,3603
120104854,1841,3,0,78,4,1926,1593,0,0,11,5,1609,253,6,0,3,0,262,5,3,0,0,0,8,479,0,3,18,0,500,14,3,0,0,0,17,28,0,0,22,0,50,57,3,0,6,0,66,836,15,3,49,0,903,50,0,5,3,0,58,61,3,0,4,0,68,4381,21,8,145,9,4564
120106611,1425,40,61,35,3,1564,1132,27,21,5,0,1185,433,60,170,5,3,671,190,17,33,0,0,240,226,16,52,7,0,301,40,10,27,0,0,77,39,5,9,18,0,71,25,3,5,0,0,33,953,111,296,30,3,1393,15,9,14,0,0,38,101,12,21,3,0,137,3626,199,413,73,6,4317
120106612,1501,68,37,67,0,1673,1213,40,18,12,0,1283,274,77,123,8,0,482,16,10,6,0,0,32,271,32,30,3,0,336,17,17,4,0,0,38,58,7,10,21,0,96,46,6,0,3,0,55,682,149,173,35,0,1039,25,0,6,0,0,31,92,10,10,8,0,120,3513,267,244,122,0,4146
120107558,2707,223,33,34,0,2997,2346,54,20,17,0,2437,546,58,158,8,3,773,81,26,32,0,0,139,650,44,66,27,3,790,14,13,3,0,0,30,51,3,3,33,0,90,63,6,3,4,0,76,1405,150,265,72,6,1898,52,5,3,4,0,64,160,35,23,5,0,223,6670,467,344,132,6,7619
125011801,5335,616,377,281,0,6609,4713,365,207,15,0,5300,1808,821,998,14,4,3645,535,283,261,0,0,1079,855,220,243,41,0,1359,65,69,67,3,0,204,75,26,31,116,3,251,83,23,31,9,0,146,3421,1442,1631,183,7,6684,117,103,42,19,3,284,288,87,93,15,0,483,13874,2613,2350,513,10,19360
125036381,5051,940,557,226,0,6774,3784,411,277,18,3,4493,1454,656,945,28,0,3083,257,226,202,5,0,690,574,173,213,20,5,985,32,52,33,3,0,120,60,18,28,88,3,197,44,14,31,3,0,92,2421,1139,1452,147,8,5167,85,154,61,43,0,343,226,117,153,26,4,526,11567,2761,2500,460,15,17303
125050600,2075,12,43,104,0,2234,1284,8,9,11,4,1316,446,48,75,3,0,572,63,10,28,0,0,101,384,13,37,26,0,460,18,4,3,6,0,31,46,0,0,24,0,70,41,0,3,8,0,52,998,75,146,67,0,1286,39,0,10,3,0,52,96,11,9,5,0,121,4492,106,217,190,4,5009
125051736,3507,140,100,211,0,3958,1837,45,35,16,0,1933,850,122,232,14,3,1221,49,14,0,0,0,63,391,47,53,14,0,505,73,20,13,0,0,106,64,0,10,46,0,120,62,3,3,3,0,71,1489,206,311,77,3,2086,42,3,8,7,0,60,134,7,18,24,0,183,7009,401,472,335,3,8220
125051737,3179,106,101,43,3,3432,2590,36,28,14,0,2668,754,129,236,6,3,1128,237,29,95,3,0,364,510,58,106,11,0,685,32,3,6,0,12,53,57,10,20,26,0,113,41,3,7,3,0,54,1631,232,470,49,15,2397,30,0,6,3,3,42,208,13,22,6,3,252,7638,387,627,115,24,8791
125051738,981,3,3,40,0,1027,772,0,0,17,0,789,70,0,0,0,0,70,0,0,0,0,0,0,174,0,3,8,0,185,4,0,0,0,0,4,34,0,0,0,0,34,35,0,0,0,0,35,317,0,3,8,0,328,32,0,0,3,0,35,55,0,0,11,0,66,2157,3,6,79,0,2245
125051804,2392,72,20,191,0,2675,2145,32,8,11,0,2196,690,90,84,5,3,872,41,4,26,0,0,71,431,35,25,13,3,507,15,4,6,0,0,25,67,10,0,29,0,106,30,6,3,3,0,42,1274,149,144,50,6,1623,34,9,4,0,0,47,145,3,15,14,0,177,5990,265,191,266,6,6718
125055700,3114,95,103,103,0,3415,1786,33,19,18,0,1856,608,111,217,13,0,949,238,12,58,0,0,308,415,20,48,7,0,490,49,19,34,0,0,102,54,12,8,23,0,97,63,8,5,3,0,79,1427,182,370,46,0,2025,43,10,10,0,0,63,183,29,31,15,0,258,6553,349,533,182,0,7617
125103380,7013,354,198,136,4,7705,4842,96,53,17,0,5008,1794,367,528,22,3,2714,395,43,159,0,0,597,836,83,82,16,6,1023,101,40,46,0,0,187,81,17,13,48,3,162,109,5,15,11,0,140,3316,555,843,97,12,4823,67,40,22,3,0,132,378,37,68,5,5,493,15616,1082,1184,258,21,18161
125104350,4205,170,63,74,3,4515,2719,95,26,12,3,2855,1083,139,220,7,0,1449,313,40,38,0,3,394,577,33,33,16,3,662,117,20,16,0,0,153,68,3,19,41,0,131,83,3,13,4,0,103,2241,238,339,68,6,2892,53,4,0,5,0,62,246,15,19,9,0,289,9464,522,447,168,12,10613
125106385,4892,230,90,200,3,5415,3274,42,27,17,0,3360,968,145,184,24,0,1321,143,18,33,0,0,194,608,52,34,8,3,705,40,17,8,0,0,65,66,9,6,75,0,156,61,6,0,4,0,71,1886,247,265,111,3,2512,106,39,13,4,0,162,259,27,15,13,0,314,10417,585,410,345,6,11763
125108859,48,0,3,0,0,51,25,0,3,0,0,28,0,0,0,0,0,0,4,0,0,0,0,4,20,0,7,0,0,27,0,3,0,0,0,3,13,0,3,3,0,19,3,0,0,0,0,3,40,3,10,3,0,56,0,0,0,0,0,0,0,0,0,0,0,0,113,3,16,3,0,135
130057311,5031,195,152,24,3,5405,5329,67,70,18,8,5492,2031,233,778,9,3,3054,580,98,135,0,4,817,777,53,131,15,6,982,28,34,37,0,0,99,119,9,29,27,0,184,70,5,25,0,0,100,3605,432,1135,51,13,5236,57,35,6,0,3,101,352,88,90,18,0,548,14374,817,1453,111,27,16782
130103550,1604,31,43,23,0,1701,1248,7,11,4,3,1273,429,42,146,5,0,622,132,6,28,0,0,166,285,5,39,3,0,332,26,8,13,0,0,47,103,4,13,4,0,124,47,0,0,0,0,47,1022,65,239,12,0,1338,32,14,0,4,0,50,103,6,11,6,0,126,4009,123,304,49,3,4488
130103660,947,0,0,29,0,976,441,0,0,9,0,450,81,0,10,0,0,91,3,3,10,0,0,16,164,0,7,0,0,171,3,0,6,0,0,9,117,0,7,0,0,124,72,0,3,0,0,75,440,3,43,0,0,486,34,0,3,0,0,37,64,0,5,0,0,69,1926,3,51,38,0,2018
130104201,817,0,3,12,0,832,581,0,0,3,0,584,77,3,3,0,0,83,3,0,0,0,0,3,111,0,0,3,0,114,5,0,0,0,0,5,48,0,0,3,0,51,33,0,0,0,0,33,277,3,3,6,0,289,18,0,0,0,0,18,41,0,0,6,0,47,1734,3,6,27,0,1770
130104920,1246,4,10,5,3,1268,715,3,0,7,3,728,226,17,16,3,0,262,50,7,4,0,0,61,279,6,12,3,0,300,26,6,6,0,0,38,116,0,5,0,3,124,61,0,0,3,0,64,758,36,43,9,3,849,33,0,0,0,0,33,70,0,0,3,0,73,2822,43,53,24,9,2951
130107314,1887,43,3,37,0,1970,1240,40,3,11,3,1297,249,5,20,7,0,281,7,3,3,0,0,13,340,3,13,7,0,363,3,0,3,0,0,6,144,3,6,4,0,157,75,3,3,3,0,84,818,17,48,21,0,904,62,0,0,3,0,65,112,0,6,7,0,125,4119,100,60,79,3,4361
130150111,2043,76,60,10,6,2195,1797,34,55,0,4,1890,962,200,572,4,0,1738,281,64,106,0,0,451,304,37,78,4,0,423,40,35,26,0,0,101,41,3,12,19,0,75,41,5,7,0,0,53,1669,344,801,27,0,2841,31,13,3,0,0,47,149,16,30,4,0,199,5689,483,949,41,10,7172
130150112,694,0,0,5,0,699,428,3,0,3,0,434,56,3,0,0,0,59,0,0,0,0,0,0,95,0,4,3,0,102,0,0,0,0,0,0,45,6,0,0,0,51,22,0,0,0,0,22,218,9,4,3,0,234,22,0,0,0,0,22,26,0,0,0,0,26,1388,12,4,11,0,1415
130153010,1517,17,6,11,3,1554,875,5,0,3,3,886,331,58,47,0,0,436,74,3,5,0,0,82,199,7,7,0,0,213,29,17,0,0,0,46,63,0,0,0,0,63,31,5,0,3,0,39,727,90,59,3,0,879,36,5,0,0,0,41,100,4,3,0,0,107,3255,121,68,17,6,3467
130153650,695,7,5,4,0,711,446,3,0,3,0,452,56,4,18,0,0,78,39,3,0,0,0,42,140,6,3,3,0,152,22,0,0,0,0,22,53,0,0,0,0,53,24,3,0,3,0,30,334,16,21,6,0,377,21,0,0,0,0,21,44,0,0,9,0,53,1540,26,26,22,0,1614
130154202,1429,12,48,11,0,1500,1205,11,5,3,0,1224,479,26,197,3,0,705,153,0,43,0,0,196,229,5,38,3,0,275,14,0,68,0,0,82,42,0,14,19,0,75,58,4,3,3,0,68,975,35,363,28,0,1401,24,11,3,3,0,41,108,3,36,0,0,147,3741,72,455,45,0,4313
130157400,1205,3,4,45,3,1260,661,3,0,21,3,688,172,21,29,0,0,222,46,3,11,0,0,60,185,3,11,10,0,209,33,0,7,0,0,40,53,0,6,0,3,62,30,0,3,3,0,36,519,27,67,13,3,629,34,0,3,0,0,37,66,0,0,5,0,71,2485,33,74,84,9,2685
130157650,927,0,8,16,0,951,726,3,3,3,0,735,132,4,30,0,0,166,10,0,6,0,0,16,161,0,7,6,0,174,0,0,0,0,0,0,60,0,0,9,0,69,22,0,3,0,0,25,385,4,46,15,0,450,15,0,3,0,0,18,42,3,5,0,0,50,2095,10,65,34,0,2204
130157850,553,0,3,3,0,559,269,0,3,3,0,275,40,8,8,0,0,56,24,0,9,0,0,33,98,5,3,4,0,110,4,0,0,0,0,4,53,0,3,4,0,60,49,0,3,0,0,52,268,13,26,8,0,315,22,0,0,3,0,25,36,3,3,3,0,45,1148,16,35,20,0,1219
130205300,1328,21,9,38,4,1400,1135,11,8,5,0,1159,382,35,195,5,0,617,216,49,67,0,0,332,290,7,19,5,0,321,144,4,17,0,0,165,295,0,33,5,3,336,104,0,6,0,0,110,1431,95,337,15,3,1881,46,0,3,0,0,49,134,3,23,12,0,172,4074,130,380,70,7,4661
130205750,1700,4,18,30,6,1758,1320,0,9,5,8,1342,210,18,153,0,0,381,166,3,56,0,0,225,378,3,74,3,0,458,30,3,14,0,0,47,191,3,23,12,0,229,77,3,12,3,0,95,1052,33,332,18,0,1435,46,0,8,0,0,54,156,0,23,15,0,194,4274,37,390,68,14,4783
135012601,3480,103,126,17,0,3726,4413,90,55,8,0,4566,1419,400,557,16,0,2392,472,78,196,0,0,746,564,51,69,15,0,699,46,12,31,0,0,89,62,7,19,19,0,107,63,9,7,3,0,82,2626,557,879,53,0,4115,44,11,81,3,0,139,217,34,60,27,0,338,10780,795,1201,108,0,12884
135052604,486,0,0,0,0,486,512,0,0,3,0,515,32,0,0,0,0,32,0,0,0,0,0,0,62,0,0,0,0,62,3,0,0,0,0,3,17,0,0,0,0,17,10,0,0,0,0,10,124,0,0,0,0,124,13,0,0,0,0,13,10,0,0,0,0,10,1145,0,0,3,0,1148
135052950,687,0,13,7,0,707,408,0,18,0,0,426,78,3,57,0,0,138,61,0,0,0,0,61,140,3,9,4,0,156,23,0,0,0,0,23,30,0,4,8,0,42,23,0,4,0,0,27,355,6,74,12,0,447,18,0,0,0,0,18,41,0,4,8,0,53,1509,6,109,27,0,1651
135055271,2556,62,47,49,3,2717,2089,28,9,14,0,2140,716,146,133,4,0,999,176,16,48,0,0,240,369,20,10,10,0,409,21,3,6,0,0,30,95,3,4,25,0,127,62,0,3,4,0,69,1439,188,204,43,0,1874,39,3,0,0,0,42,146,20,24,15,0,205,6269,301,284,121,3,6978
135055850,918,5,7,8,0,938,692,0,0,6,0,698,185,22,31,5,0,243,107,6,10,0,3,126,166,5,11,3,0,185,18,3,6,0,0,27,68,3,5,4,0,80,40,0,5,4,0,49,584,39,68,16,3,710,27,0,0,0,0,27,73,0,6,0,0,79,2294,44,81,30,3,2452
135058020,1693,5,14,34,3,1749,814,0,0,9,4,827,161,4,29,0,3,197,81,0,10,0,0,91,353,8,19,9,0,389,13,0,14,0,0,27,114,0,11,6,3,134,74,0,0,0,0,74,796,12,83,15,6,912,42,0,7,0,0,49,101,3,14,8,0,126,3446,20,118,66,13,3663
135058150,1229,10,7,12,0,1258,801,7,3,4,0,815,291,6,31,5,0,333,101,4,16,0,0,121,201,10,11,0,0,222,37,13,18,0,0,68,60,6,12,0,0,78,44,0,3,3,0,50,734,39,91,8,0,872,24,0,0,0,0,24,75,6,7,6,0,94,2863,62,108,30,0,3063
135100950,423,0,0,0,3,426,232,0,0,5,0,237,52,4,0,3,0,59,50,3,5,0,0,58,77,3,8,5,0,93,11,0,3,0,0,14,55,11,11,6,0,83,22,0,0,0,0,22,267,21,27,14,0,329,6,0,0,0,0,6,43,3,3,3,0,52,971,24,30,22,3,1050
135102150,638,7,0,5,3,653,322,3,0,3,0,328,62,0,6,0,0,68,77,3,0,0,0,80,132,3,15,8,0,158,31,3,10,0,0,44,70,7,7,0,0,84,46,0,0,0,0,46,418,16,38,8,0,480,22,3,0,0,0,25,51,0,0,0,0,51,1451,29,38,16,3,1537
135107900,866,3,3,142,7,1021,327,3,5,7,4,346,58,4,10,3,0,75,149,0,20,3,0,172,166,0,8,14,3,191,105,0,19,3,0,127,192,7,29,10,0,238,81,3,3,15,0,102,751,14,89,48,3,905,54,0,0,19,0,73,112,0,7,27,0,146,2110,20,104,243,14,2491
135107950,447,5,4,8,0,464,223,5,0,0,0,228,21,0,6,0,0,27,50,3,0,0,0,53,103,7,11,9,0,130,12,0,13,0,0,25,69,8,0,5,0,82,40,0,0,0,0,40,295,18,30,14,0,357,9,4,0,0,0,13,32,0,5,3,0,40,1006,32,39,25,0,1102
135151150,284,0,0,8,0,292,200,0,4,0,0,204,12,0,0,0,0,12,60,0,7,0,0,67,92,0,8,0,0,100,41,0,0,0,0,41,107,5,9,0,0,121,28,0,0,0,0,28,340,5,24,0,0,369,11,0,0,0,0,11,55,0,3,4,0,62,890,5,31,12,0,938
135151200,146,0,0,4,3,153,66,0,0,0,0,66,4,0,0,0,0,4,56,0,3,0,0,59,41,0,3,0,0,44,102,0,16,0,0,118,51,0,11,0,0,62,33,0,3,0,0,36,287,0,36,0,0,323,15,0,0,0,0,15,17,0,0,0,0,17,531,0,36,4,3,574
135151750,526,0,3,17,5,551,434,0,0,0,0,434,150,13,44,3,0,210,78,0,8,0,0,86,74,0,5,12,0,91,36,0,14,0,0,50,164,6,39,4,0,213,23,0,9,0,0,32,525,19,119,19,0,682,10,0,0,0,0,10,39,0,5,0,0,44,1534,19,127,36,5,1721
140030471,3291,179,120,18,0,3608,3774,131,83,3,0,3991,1394,429,473,3,7,2306,386,70,93,4,0,553,528,95,68,3,8,702,38,30,5,0,0,73,54,6,7,3,0,70,48,8,3,3,0,62,2448,638,649,16,15,3766,41,7,5,0,0,53,237,45,38,3,0,323,9791,1000,895,40,15,11741
140070473,852,0,0,10,5,867,689,0,0,6,5,700,77,0,0,0,0,77,3,0,0,0,0,3,133,0,3,3,0,139,3,0,0,0,0,3,29,0,0,0,3,32,37,0,0,0,0,37,282,0,3,3,3,291,16,0,0,0,3,19,35,0,0,0,0,35,1874,0,3,19,16,1912
140070850,948,7,3,6,4,968,905,11,0,0,0,916,237,20,36,5,0,298,48,6,0,0,0,54,136,4,4,5,0,149,6,5,10,0,0,21,34,3,0,0,0,37,26,0,0,0,0,26,487,38,50,10,0,585,17,0,0,0,0,17,60,0,5,0,0,65,2417,56,58,16,4,2551
140071400,2011,7,7,26,0,2051,1552,4,3,17,0,1576,232,25,17,3,0,277,28,0,0,0,0,28,348,7,9,12,0,376,7,11,18,0,0,36,105,4,0,5,0,114,74,3,4,3,0,84,794,50,48,23,0,915,47,0,3,0,0,50,99,4,9,0,0,112,4503,65,70,66,0,4704
140074870,2999,104,12,16,0,3131,2378,39,8,4,0,2429,604,149,104,20,0,877,322,38,56,0,0,416,379,37,27,6,0,449,9,4,4,3,0,20,56,5,0,4,0,65,58,4,3,0,0,65,1428,237,194,33,0,1892,39,22,0,0,0,61,206,22,15,28,0,271,7050,424,229,81,0,7784
140075274,659,0,0,10,0,669,309,5,0,0,0,314,138,0,11,7,0,156,35,0,0,0,0,35,83,0,0,4,0,87,5,0,0,0,0,5,31,0,0,3,0,34,24,0,3,0,0,27,316,0,14,14,0,344,16,0,0,0,0,16,44,0,0,0,0,44,1344,5,14,24,0,1387
140076100,788,0,0,5,0,793,593,5,0,0,0,598,172,22,23,0,0,217,28,0,8,0,0,36,93,0,3,0,0,96,3,3,3,0,0,9,39,0,3,11,0,53,21,3,0,0,0,24,356,28,40,11,0,435,11,0,0,0,0,11,45,3,0,0,0,48,1793,36,40,16,0,1885
140150800,1039,0,7,18,0,1064,593,0,7,4,0,604,86,5,28,0,0,119,42,0,3,0,0,45,155,4,10,3,0,172,6,0,10,0,0,16,81,3,13,0,0,97,37,3,0,4,0,44,407,15,64,7,0,493,25,0,3,0,0,28,65,0,4,4,0,73,2129,15,85,33,0,2262
140152350,1939,32,18,17,0,2006,1260,7,5,7,0,1279,409,38,108,6,0,561,137,8,26,0,0,171,282,14,24,5,0,325,19,14,3,0,0,36,69,3,3,5,0,80,33,0,8,0,0,41,949,77,172,16,0,1214,26,17,0,0,0,43,159,13,17,3,6,198,4333,146,212,43,6,4740
140152900,1285,29,14,10,0,1338,1047,6,5,4,0,1062,274,70,84,0,0,428,143,3,18,0,0,164,231,10,20,0,0,261,3,3,10,0,0,16,78,0,3,7,0,88,51,0,3,0,0,54,780,86,138,7,0,1011,18,0,0,0,3,21,99,6,12,12,0,129,3229,127,169,33,3,3561
