region_id,Separate_house_NofB_0_i_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Sede_r_or_t_h_t_1_s_NofB_0_ib,Se_d_r_or_t_h_t_1_st_NofB_1,Se_d_r_or_t_h_t_1_st_NofB_2,Se_d_r_or_t_h_t_1_st_NofB_3,Se_d_r_or_t_h_t_1_st_NofB_4,Se_d_r_or_t_h_t_1_st_NofB_5,Se_d_r_or_t_h_t_1_st_NofB_6_m,Se_d_r_or_t_h_t_1_st_NofB_NS,Se_d_r_or_t_h_t_1_st_Total,Se_d_r_or_t_h_t_2_s_NofB_0_ib,Se_d_r_or_t_h_t_2_sts_NofB_1,Se_d_r_or_t_h_t_2_sts_NofB_2,Se_d_r_or_t_h_t_2_sts_NofB_3,Se_d_r_or_t_h_t_2_sts_NofB_4,Se_d_r_or_t_h_t_2_sts_NofB_5,Se_d_r_or_t_h_t_2_st_NofB_6_m,Se_d_r_or_t_h_t_2_sts_NofB_NS,Se_d_r_or_t_h_t_2_sts_Total,Se_d_r_or_t_h_t_Tot_NofB_0_ib,Se_d_r_or_t_h_t_Tot_NofB_1,Se_d_r_or_t_h_t_Tot_NofB_2,Se_d_r_or_t_h_t_Tot_NofB_3,Se_d_r_or_t_h_t_Tot_NofB_4,Se_d_r_or_t_h_t_Tot_NofB_5,Se_d_r_or_t_h_t_Tot_NofB_6_m,Se_d_r_or_t_h_t_Tot_NofB_NS,Se_d_r_or_t_h_t_Tot_Total,Fl_u_a_1_or2_st_bl_NofB_0_ib,Flt_un_at_In_1_or2_s_b_NofB_1,Flt_un_at_In_1_or2_s_b_NofB_2,Flt_un_at_In_1_or2_s_b_NofB_3,Flt_un_at_In_1_or2_s_b_NofB_4,Flt_un_at_In_1_or2_s_b_NofB_5,Fl_un_at_In_1_or2_s_b_NoB_6_m,Flt_u_at_In_1_or2_s_b_NoB_NS,Flt_un_at_In_1_or2_s_b_Total,Flt_un_apt_3_st_bl_NoB_0_ib,Flt_un_apt_In_3_st_bl_NofB_1,Flt_un_apt_In_3_st_bl_NofB_2,Flt_un_apt_In_3_st_bl_NofB_3,Flt_un_apt_In_3_st_bl_NofB_4,Flt_un_apt_In_3_st_bl_NofB_5,Flt_un_apt_In_3_s_bl_NofB_6_m,Flt_un_apt_In_3_st_bl_NofB_NS,Flt_un_apt_In_3_st_bl_Total,Ft_un_ap_4_or_m_s_b_NofB_0_ib,Ft_un_apt_4_or_m_s_b_NofB_1,Ft_un_apt_4_or_m_s_b_NofB_2,Ft_un_apt_4_or_m_s_b_NofB_3,Ft_un_apt_4_or_m_s_b_NofB_4,Ft_un_apt_4_or_m_s_b_NofB_5,Ft_un_apt_4_or_m_s_b_NofB_6_m,Ft_un_apt_4_or_m_s_b_NofB_NS,Ft_un_apt_4_or_m_s_b_Total,Fl_un_at_At_to_a_h_NofB_0_ib,Flt_un_apt_At_to_a_hse_NofB_1,Flt_un_apt_At_to_a_hse_NofB_2,Flt_un_apt_At_to_a_hse_NofB_3,Flt_un_apt_At_to_a_hse_NofB_4,Flt_un_apt_At_to_a_hse_NofB_5,Fl_un_apt_At_to_a_hs_NofB_6_m,Flt_un_apt_At_to_a_hs_NofB_NS,Flt_un_apt_At_to_a_hse_Total,Flt_un_apart_Tot_NofB_0_i_b,Flt_un_apart_Tot_NofB_1,Flt_un_apart_Tot_NofB_2,Flt_un_apart_Tot_NofB_3,Flt_un_apart_Tot_NofB_4,Flt_un_apart_Tot_NofB_5,Flt_un_apart_Tot_NofB_6_or_m,Flt_un_apart_Tot_NofB_NS,Flt_un_apart_Tot_Total,Other_dwelling_NofB_0_i_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dweling_structu_NS_NofB_0_i_b,Dweling_structur_NS_NofB_1,Dweling_structur_NS_NofB_2,Dweling_structur_NS_NofB_3,Dweling_structur_NS_NofB_4,Dweling_structur_NS_NofB_5,Dwelig_struct_NS_NofB_6_or_m,Dweling_structur_NS_NofB_NS,Dweling_structur_NS_Total,Total_NofB_0_i_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
10401,69,386,2411,8381,4209,733,150,293,16632,5,37,280,169,6,0,4,18,519,0,8,115,123,16,0,0,11,273,5,45,395,292,22,0,4,29,792,10,169,549,217,19,0,6,29,999,0,8,50,16,0,0,0,0,74,0,0,7,4,0,0,0,0,11,0,10,0,3,0,3,0,3,19,10,187,606,240,19,3,6,32,1103,57,206,142,42,27,0,0,48,522,0,17,6,7,3,0,0,0,33,141,841,3560,8962,4280,736,160,402,19082
10402,62,455,2825,12024,7105,1401,282,373,24527,9,152,980,509,44,4,4,52,1754,4,67,449,620,58,4,3,21,1226,13,219,1429,1129,102,8,7,73,2980,35,385,1337,283,18,8,10,95,2171,3,13,187,44,0,0,3,8,258,0,30,133,61,5,0,0,6,235,3,34,35,9,3,4,3,3,94,41,462,1692,397,26,12,16,112,2758,78,318,420,99,20,4,0,40,979,0,3,5,6,3,0,0,0,17,194,1457,6371,13655,7256,1425,305,598,31261
10501,55,315,1342,3685,2210,412,133,265,8417,0,18,73,27,4,0,0,4,126,0,0,0,4,0,0,0,0,4,0,18,73,31,4,0,0,4,130,8,142,193,27,7,0,3,19,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,142,193,27,7,0,3,19,399,47,133,67,59,8,6,4,38,362,0,7,12,7,3,0,0,0,29,110,615,1687,3809,2232,418,140,326,9337
10502,14,163,1565,4315,1291,206,81,229,7864,0,15,44,12,0,0,0,4,75,0,0,0,0,3,0,0,0,3,0,15,44,12,3,0,0,4,78,17,39,130,50,17,0,3,28,284,0,0,0,0,0,0,0,0,0,0,0,15,33,9,0,0,6,63,0,0,0,0,3,0,0,0,3,17,39,145,83,29,0,3,34,350,4,18,12,22,8,5,0,13,82,0,4,12,16,13,3,4,3,55,35,239,1778,4448,1344,214,88,283,8429
10503,44,286,2314,10123,7238,1137,240,387,21769,3,86,525,191,30,3,0,37,875,0,4,15,16,9,0,0,0,44,3,90,540,207,39,3,0,37,919,25,371,986,94,23,3,4,63,1569,0,8,10,0,0,0,0,0,18,0,0,15,0,0,0,0,0,15,0,7,3,0,0,3,3,0,16,25,386,1014,94,23,6,7,63,1618,32,55,53,39,16,7,13,47,262,0,0,3,5,7,0,5,3,23,104,817,3924,10468,7323,1153,265,537,24591
10601,65,409,3758,13171,7387,1174,247,457,26668,3,158,530,403,43,6,3,36,1182,0,5,75,52,12,3,3,3,153,3,163,605,455,55,9,6,39,1335,3,254,471,140,12,0,0,29,909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,7,3,0,0,4,26,3,260,477,147,15,0,0,33,935,24,88,40,29,10,0,0,12,203,0,3,3,7,0,0,3,3,19,95,923,4883,13809,7467,1183,256,544,29160
10602,15,138,1521,9235,7724,1131,171,238,20173,4,119,643,361,33,0,0,36,1196,0,45,146,55,19,9,0,9,283,4,164,789,416,52,9,0,45,1479,8,356,500,205,19,4,0,54,1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,12,12,364,500,205,19,4,0,54,1158,16,46,53,23,3,0,0,13,154,0,0,3,3,0,0,0,0,6,47,712,2866,9882,7798,1144,171,350,22970
10603,20,244,2178,9254,7249,1162,214,340,20661,3,75,698,630,123,5,3,41,1578,0,32,215,738,159,6,5,18,1173,3,107,913,1368,282,11,8,59,2751,5,159,345,239,40,6,0,25,819,0,9,102,48,3,0,0,3,165,0,4,80,48,7,5,0,3,147,3,7,8,3,3,0,0,3,27,8,179,535,338,53,11,0,34,1158,33,201,192,49,19,3,3,33,533,0,3,10,3,0,0,0,0,16,64,734,3828,11012,7603,1187,225,466,25119
10604,9,177,1055,4670,3022,524,102,194,9753,0,34,137,88,3,0,0,17,279,0,3,25,11,3,3,0,0,45,0,37,162,99,6,3,0,17,324,5,125,234,95,11,0,5,24,499,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,6,4,0,0,0,0,0,10,5,131,246,95,11,0,5,24,517,16,54,64,8,0,3,0,16,161,0,0,14,3,0,3,0,3,23,30,399,1541,4875,3039,533,107,254,10778
10701,34,297,2197,11912,6026,1072,217,373,22128,9,88,491,455,64,7,0,47,1161,0,79,189,301,65,10,3,19,666,9,167,680,756,129,17,3,66,1827,26,339,642,192,15,4,4,64,1286,5,53,149,33,4,0,0,9,253,0,38,16,0,0,0,0,0,54,0,19,17,8,0,0,0,0,44,31,449,824,233,19,4,4,73,1637,6,44,195,48,3,4,5,13,318,0,3,3,7,0,0,0,0,13,80,960,3899,12956,6177,1097,229,525,25923
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,3
10703,20,183,1320,12077,8733,1584,240,309,24466,0,99,867,714,48,3,3,47,1781,6,33,546,683,78,6,3,20,1375,6,132,1413,1397,126,9,6,67,3156,14,253,707,300,31,3,3,42,1353,0,40,160,31,0,0,0,8,239,0,53,77,26,0,0,0,10,166,3,8,9,6,7,0,0,3,36,17,354,953,363,38,3,3,63,1794,17,86,229,36,5,0,4,22,399,0,0,6,3,0,0,0,0,9,60,755,3921,13876,8902,1596,253,461,29824
10704,39,280,3611,14219,8222,1850,369,390,28980,26,197,1237,1017,65,3,3,92,2640,8,128,1429,1967,163,17,3,67,3782,34,325,2666,2984,228,20,6,159,6422,50,1053,2532,479,54,43,3,124,4338,26,343,1865,315,11,4,0,83,2647,25,236,1633,879,28,5,3,66,2875,5,48,30,21,3,3,3,3,116,106,1680,6060,1694,96,55,9,276,9976,16,112,189,54,15,0,3,40,429,3,6,16,8,0,0,3,0,36,198,2403,12542,18959,8561,1925,390,865,45843
10801,21,130,1082,4760,2455,368,74,148,9038,5,71,598,607,16,3,0,51,1351,0,52,134,99,8,3,0,14,310,5,123,732,706,24,6,0,65,1661,3,89,338,187,5,3,0,27,652,0,13,182,36,3,0,0,5,239,0,14,233,58,0,0,0,11,316,0,7,4,10,0,0,0,3,24,3,123,757,291,8,3,0,46,1231,16,107,200,37,7,4,3,29,403,0,0,4,4,0,0,0,0,8,45,483,2775,5798,2494,381,77,288,12341
10802,61,470,2931,8084,3530,549,120,291,16036,19,87,298,221,84,12,3,29,753,0,21,29,38,13,4,3,9,117,19,108,327,259,97,16,6,38,870,25,192,464,127,5,3,3,45,864,0,6,49,12,0,0,0,0,67,0,0,19,24,0,0,0,0,43,3,0,4,0,3,3,0,0,13,28,198,536,163,8,6,3,45,987,45,128,98,27,11,0,7,30,346,0,0,0,3,0,5,0,0,8,153,904,3892,8536,3646,576,136,404,18247
10803,0,12,19,53,24,3,3,0,114,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,14,0,10,4,0,0,0,0,0,14,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,28,23,53,24,3,3,0,134
10804,45,277,2428,10948,6633,1161,212,291,21995,13,98,1222,992,39,3,3,81,2451,5,193,262,345,63,11,0,18,897,18,291,1484,1337,102,14,3,99,3348,3,295,922,225,15,3,3,117,1583,0,22,430,72,0,3,0,18,545,4,34,435,247,8,0,4,15,747,3,11,12,7,0,3,0,0,36,10,362,1799,551,23,9,7,150,2911,37,248,390,70,16,6,0,29,796,0,3,7,5,0,0,0,3,18,110,1181,6108,12911,6774,1190,222,572,29068
10805,52,298,2027,9142,4727,747,158,290,17441,5,95,570,231,13,0,3,27,944,0,0,34,105,18,0,0,0,157,5,95,604,336,31,0,3,27,1101,16,283,735,107,9,0,3,61,1214,7,8,15,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,9,3,4,0,0,0,0,16,23,300,753,111,9,0,3,61,1260,27,75,111,62,19,3,3,11,311,0,3,6,8,3,0,0,3,23,107,771,3501,9659,4789,750,167,392,20136
10901,22,151,1902,9306,5235,784,154,306,17860,7,74,633,228,7,0,3,42,994,0,8,41,55,0,0,0,0,104,7,82,674,283,7,0,3,42,1098,35,449,1944,344,18,4,3,133,2930,6,14,75,0,0,0,0,5,100,0,0,22,3,0,0,0,0,25,0,7,3,4,0,0,0,0,14,41,470,2044,351,18,4,3,138,3069,13,45,28,21,4,0,0,3,114,0,0,3,11,3,0,0,0,17,83,748,4651,9972,5267,788,160,489,22158
10902,9,69,605,2151,1126,185,47,109,4301,0,20,21,3,3,0,0,0,47,0,0,0,5,0,0,0,0,5,0,20,21,8,3,0,0,0,52,3,21,129,12,5,0,0,17,187,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,21,134,12,5,0,0,17,192,11,39,28,16,3,0,4,19,120,0,0,3,3,0,0,0,0,6,23,149,791,2190,1137,185,51,145,4671
10903,16,168,1879,7404,3755,560,116,288,14186,0,41,321,62,3,0,0,33,460,0,0,7,14,3,5,0,0,29,0,41,328,76,6,5,0,33,489,3,116,649,167,8,0,3,49,995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,7,3,120,652,167,8,0,3,49,1002,22,86,101,60,16,0,6,17,308,0,4,5,13,5,0,4,0,31,41,419,2965,7720,3790,565,129,387,16016
11001,22,167,1273,5511,3202,768,172,187,11302,0,62,286,92,12,3,4,16,475,0,6,27,21,4,0,3,3,64,0,68,313,113,16,3,7,19,539,7,223,604,127,13,0,4,41,1019,0,7,22,3,0,0,0,3,35,0,0,0,0,0,0,0,0,0,0,10,7,0,4,0,0,0,21,7,240,633,130,17,0,4,44,1075,17,22,31,21,9,0,0,19,119,0,3,4,3,3,0,0,0,13,46,500,2254,5778,3247,771,183,269,13048
11002,59,365,2097,6581,3450,598,145,280,13575,0,53,82,58,5,3,0,5,206,0,5,8,7,3,0,0,3,26,0,58,90,65,8,3,0,8,232,11,220,315,36,9,3,3,44,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,11,11,225,321,36,9,3,3,44,652,34,76,54,23,14,3,3,12,219,0,6,7,5,0,0,0,0,18,104,730,2569,6710,3481,607,151,344,14696
11003,11,166,986,3846,2378,432,103,204,8126,0,7,49,49,13,5,0,8,131,0,7,10,11,0,0,0,0,28,0,14,59,60,13,5,0,8,159,16,146,509,40,11,0,0,36,758,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,9,16,149,515,43,11,0,0,36,770,16,44,22,21,8,0,5,16,132,0,0,3,4,0,0,4,0,11,43,373,1585,3974,2410,437,112,264,9198
11004,41,346,2666,12973,7583,1308,272,469,25658,7,119,500,152,47,6,9,50,890,0,22,69,53,24,9,0,25,202,7,141,569,205,71,15,9,75,1092,18,333,1096,206,19,7,0,95,1774,0,9,23,3,0,0,0,3,38,0,0,18,3,0,0,0,0,21,0,16,8,9,3,0,0,0,36,18,358,1145,221,22,7,0,98,1869,15,82,54,44,18,0,12,46,271,0,4,17,9,9,0,4,0,43,81,931,4451,13452,7703,1330,297,688,28933
11101,41,434,4927,18529,10485,1906,306,540,37168,5,238,1594,851,41,3,3,71,2806,0,31,385,570,50,9,3,30,1078,5,269,1979,1421,91,12,6,101,3884,44,675,1003,392,29,3,3,90,2239,0,38,71,50,4,0,0,3,166,0,54,123,86,0,0,3,0,266,6,41,14,8,0,3,0,4,76,50,808,1211,536,33,6,6,97,2747,12,100,169,26,9,0,0,27,343,0,3,6,6,0,0,0,0,15,108,1614,8292,20518,10618,1924,318,765,44157
11102,40,380,2878,11196,6874,1149,210,334,23061,0,171,488,266,44,7,4,28,1008,0,28,59,91,26,3,0,0,207,0,199,547,357,70,10,4,28,1215,7,221,471,115,8,0,3,46,871,0,11,23,16,0,0,0,3,53,0,0,7,11,0,0,0,0,18,0,9,10,0,4,0,0,0,23,7,241,511,142,12,0,3,49,965,20,126,149,17,7,4,0,33,356,0,5,5,9,0,0,0,0,19,67,951,4090,11721,6963,1163,217,444,25616
11103,60,585,8731,23897,9485,1716,430,677,45581,47,521,2010,902,69,13,6,120,3688,12,241,1304,1552,156,36,13,84,3398,59,762,3314,2454,225,49,19,204,7086,114,1598,2143,658,39,7,22,210,4791,37,337,1148,267,9,3,3,109,1913,19,203,704,411,21,3,3,24,1388,3,44,23,10,3,3,3,0,89,173,2182,4018,1346,72,16,31,343,8181,11,35,88,46,14,5,4,4,207,6,30,25,9,8,0,5,3,86,309,3594,16176,27752,9804,1786,489,1231,61141
11201,95,582,2517,10569,6243,1116,238,333,21693,9,119,881,803,50,3,0,51,1916,0,53,422,790,55,14,7,25,1366,9,172,1303,1593,105,17,7,76,3282,19,369,1302,713,34,3,3,92,2535,0,30,72,36,0,0,0,4,142,0,0,52,18,0,3,0,0,73,6,34,23,7,3,3,0,3,79,25,433,1449,774,37,9,3,99,2829,78,299,357,119,10,3,3,85,954,3,12,3,9,5,0,3,0,35,210,1498,5629,13064,6400,1145,254,593,28793
11202,122,648,3169,11520,5895,1126,204,375,23059,8,78,462,244,18,3,3,40,856,3,15,111,124,20,3,0,10,286,11,93,573,368,38,6,3,50,1142,12,239,970,226,23,3,0,50,1523,3,30,38,0,0,0,0,6,77,0,0,32,7,0,0,0,10,49,4,22,15,11,3,0,0,3,58,19,291,1055,244,26,3,0,69,1707,86,165,122,54,13,8,3,32,483,3,0,4,4,4,3,0,0,18,241,1197,4923,12190,5976,1146,210,526,26409
